Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032),S(1627),CH2(S)(24),CH2(T)(17),S(3168),CH2O2(165),CHO2(212),C2H2O(189),CH3CO(33),C3H3(2030),C4H7(59),C4H7(2027),H2CC(23),C3H3(3173),C3H5(76),C4H7(77),C3H5(220),C2H3O(232),S(2376),C4H7(2028),C4H6(86),C4H6(85),CH2OH(32)
1.0953088215432245e-16,0.29671871186403814,3.76,0.0,0.7116579939134154,0.9999999999999984,1.3398405771429107e-33,5.842943264785657e-46,1.860748460577093e-30,3.7117569459517773e-13,2.2204697183034194e-15,1.4783956844135767e-20,6.042774543492204e-16,3.6780386666560014e-24,1.6161922335498081e-15,1.1251556117592508e-24,2.983112703814342e-26,1.1419900875993175e-24,3.473662526424467e-40,1.102920482904571e-26,2.1215093967323799e-47,5.605062220004436e-25,4.660833556840002e-25,1.999311365562477e-38,1.4245699142551308e-37,1.9452539551151157e-22,1.0202782553962515e-49,4.864506063744717e-28,2.3003361693442717e-67,2.1298772010495462e-68,1.2211623149810735e-34,4.311958783179796e-53,1.5858832625024404e-44,6.621214406870761e-26,1.5210053161049059e-53,2.7106756367791547e-54,1.7794725944198905e-48,2.497395590137674e-47,7.609978491043306e-64,1.4597476707626641e-37,6.734692691787116e-65,4.4679496331582564e-54,5.9048362276221865e-40,1.6396256777061485e-64,1.6588758061975872e-69,8.442791203197164e-71,1.4748532590792636e-20,2.5655209925167464e-28,1.596399113062017e-42,4.2496870346799485e-41,3.4291742681076586e-36,3.376405778837699e-66,6.974597630761532e-61,3.837067566873228e-67,1.666740182043247e-67,5.182274202103862e-75,3.5064759835992036e-38,3.0243432013275604e-80,6.362904469619912e-57,4.104667218244817e-74,4.19248966627107e-56,6.028066512290422e-67,7.946456443546954e-65,1.8227133418667095e-74,2.3191695267754566e-73,7.707855069112195e-83,4.0537151612838013e-36
2.1915692580486932e-16,0.29671871186404825,3.76,0.0,0.7116579939132275,0.9999999999999968,1.0726871412639717e-32,4.6779074173719223e-45,7.447842925722182e-30,7.426738701712162e-13,4.442868668064622e-15,2.9651667461360646e-20,1.209079915600411e-15,1.472174009920837e-23,3.2337886307674132e-15,4.503554702413584e-24,1.1940225070798755e-25,4.570936440407614e-24,2.7810422668834367e-39,4.414556225389027e-26,3.3971791893067945e-46,2.2434856072469354e-24,1.8655480735220174e-24,1.600664770072718e-37,1.140522102200557e-36,3.895423164926728e-22,1.63377460021962e-48,1.9470694233975727e-27,7.367445371176355e-66,6.823995604652375e-67,9.776719431057158e-34,6.90716224113906e-52,1.2704695340135863e-43,2.650211276376285e-25,2.435596048383045e-52,4.342126671288052e-53,1.57934481562009e-47,2.485257159235603e-46,2.437241626245183e-62,1.1686926254522666e-36,2.1576975064517696e-63,7.157039369309223e-53,4.727457476952244e-39,5.253112149206653e-63,5.314954996910133e-68,2.7040192312867453e-69,2.950987812973183e-20,1.0268769561761757e-27,1.2780907450774956e-41,3.4023333249241715e-40,2.7454237185080056e-35,1.0813607823826322e-64,2.234619777907114e-59,1.2293775188325743e-65,5.341937084951826e-66,3.321342973042512e-73,2.807312899803616e-37,1.9380077395439625e-78,1.0192495125541431e-55,2.6303980139250145e-72,6.715790082117306e-55,1.930604418468689e-65,2.545923484351758e-63,1.1681466393626943e-72,1.486268036527339e-71,9.879450193938539e-81,3.245436918643007e-35
4.3840901310596305e-16,0.2967187118640685,3.76,0.0,0.7116579939128516,0.9999999999999936,8.584757230400048e-32,3.743747718923296e-44,2.980107163092246e-29,1.485670221100022e-12,8.887666764952302e-15,5.959990906080203e-20,2.4186848524178307e-15,5.890613784931633e-23,6.468981425588764e-15,1.8020085083168208e-23,4.777645346244945e-25,1.8289699505614012e-23,2.225679205440753e-38,1.766397512764409e-25,5.437699203089798e-45,8.976864687304787e-24,7.46462230303974e-24,1.2810183079179524e-36,9.12764262891123e-36,7.805441383769272e-22,2.615103559870329e-47,7.790808035330253e-27,2.3586244569893324e-64,2.1850226860107664e-65,7.82434004134686e-33,1.1057885168058654e-50,1.0176536872917668e-42,1.0604296968323404e-24,3.898558477134315e-51,6.951437908021359e-52,1.511158715950919e-46,2.7661107530833713e-45,7.802449813570174e-61,9.35320333718745e-36,6.908808827736551e-62,1.1457924800896084e-51,3.7833997138680223e-38,1.682006465799682e-61,1.7018341352526812e-66,8.656838430178713e-68,5.903256704522748e-20,4.108845114615333e-27,1.0228622754007851e-40,2.722900227164437e-39,2.197172115465638e-34,3.4618199893009184e-63,7.15518367940454e-58,3.936435229312599e-64,1.7107626447251477e-64,2.127160013036506e-71,2.2467035602168932e-36,1.2411024554709589e-76,1.6317477288320033e-54,1.684546629271892e-70,1.0751513916191008e-53,6.180532531850514e-64,8.151848361480263e-62,7.48129605437159e-71,9.518519692866075e-70,1.2654275729189494e-78,2.59733582103076e-34
8.769131877081505e-16,0.2967187118641089,3.76,0.0,0.7116579939120997,0.9999999999999871,6.869110084892629e-31,2.995567098875759e-43,1.1922368112136748e-28,2.9716629220645496e-12,1.7777263748188747e-14,1.2034767371913862e-19,4.837894783312828e-15,2.3566292075654415e-22,1.2939367016776026e-14,7.209207528243227e-23,1.9113692653531105e-24,7.31707061477274e-23,1.7808818051589261e-37,7.066740260297091e-25,8.702089400726077e-44,3.591330399633025e-23,2.9863350042770433e-23,1.0250093052639818e-35,7.303500158385685e-35,1.566419701799698e-21,4.185017765646092e-46,3.116825853430547e-26,7.549408165375394e-63,6.994229930854352e-64,6.260649864843045e-32,1.769775464867991e-49,8.155504469023409e-42,4.242409139869805e-24,6.239022438290476e-50,1.1125517307648007e-50,1.604601639541602e-45,3.4568001098033816e-44,2.4973065730864356e-59,7.484160482577161e-35,2.2115004944582452e-60,1.8338015618350664e-50,3.027289739231292e-37,5.384039924756376e-60,5.447543527365278e-65,2.770986848661709e-66,1.1807793622668933e-19,1.643805374323071e-26,8.184472155904589e-40,2.1787331312074198e-38,1.758069519811672e-33,1.1080215537357213e-61,2.2903627792461693e-56,1.2600477303391995e-62,5.476607126396386e-63,1.361861820692554e-69,1.7977042660866528e-35,7.945543673999445e-75,2.611555580149081e-53,1.0784587727800106e-68,1.7207425005884377e-52,1.9781862570747948e-62,2.6093733202321195e-60,4.789681789254624e-69,6.093903430170822e-68,1.6202963751551093e-76,2.0782631734585376e-33
1.7539215369125255e-15,0.29671871186418974,3.76,0.0,0.7116579939105959,0.9999999999999741,5.495809814700785e-30,2.3966814140063737e-42,4.769334522656855e-28,5.943648320421266e-12,3.55564608725059e-14,2.4524832886952477e-19,9.676314874143518e-15,9.427284991350375e-22,2.5880138205328793e-14,2.883917785517494e-22,7.646099511099335e-24,2.927066340654878e-22,1.4248411737453907e-36,2.826926162502677e-24,1.3924760508036409e-42,1.4366490649522278e-22,1.1946312348764042e-22,8.200853490583778e-35,5.843353703137491e-34,3.153658506994573e-21,6.696711759380389e-45,1.2468280754254308e-25,2.4161913424192403e-61,2.2385026540733877e-62,5.008977922098353e-31,2.8320506749702245e-48,6.544773233147055e-41,1.6971016415901496e-23,9.983642227595157e-49,1.780336114735491e-49,1.9165135604350516e-44,4.7554035316519706e-43,7.992206062388685e-58,5.988179692321035e-34,7.077976583327148e-59,2.9345109615573454e-49,2.4220539670611257e-36,1.7231530136031872e-58,1.7434793175545395e-63,8.869473108520829e-65,2.3616863999150643e-19,6.5757548514426e-26,6.548231217433228e-39,1.7431507971396157e-37,1.4065859608533134e-32,3.546081223103879e-60,7.330285460828869e-55,4.032774171909006e-61,1.7528721097646968e-61,8.717437901642447e-68,1.438300072744414e-34,5.085942977873399e-73,4.1790969058321684e-52,6.903245054413435e-67,2.7535886933705065e-51,6.330861421489045e-61,8.351237192633741e-59,3.065926740169405e-67,3.900755393254362e-66,2.0743302477345218e-74,1.6627682308723095e-32
3.5079382353212757e-15,0.29671871186435145,3.76,0.0,0.7116579939075883,0.9999999999999483,4.396856514933068e-29,1.9174364557943521e-41,1.9078107539543167e-27,1.1887619102845355e-11,7.111486775251681e-14,5.086701424723311e-19,1.935315597196813e-14,3.771068209636079e-21,5.1761680607147293e-14,1.1536141175317166e-21,3.058564420140003e-23,1.1708740891290012e-21,1.1399277758843904e-35,1.1308164784384458e-23,2.2280753256058553e-41,5.746830012979965e-22,4.778719489800301e-22,6.5609949558183416e-34,4.674902957035379e-33,6.3900868286399395e-21,1.0715290615841722e-43,4.987485369003287e-25,7.733004592653229e-60,7.163791638080775e-61,4.007344514889865e-30,4.531605190773825e-47,5.267421795904522e-40,6.788681789871042e-23,1.597525059588685e-47,2.848727583498432e-48,2.545643603659534e-43,6.988145465978543e-42,2.557630724077332e-56,4.7912236785206024e-33,2.265194373438647e-57,4.6955651935702674e-48,1.937722711107354e-35,5.514513194902162e-57,5.579542172484616e-62,2.8392657520049897e-63,4.72349909128803e-19,2.6304075424888127e-25,5.238884536556672e-38,1.3945849096462894e-36,1.1253170691840792e-31,1.1348308673080935e-58,2.345869987518617e-53,1.2905870389521415e-59,5.60983432488227e-60,5.579631821596871e-66,1.1506948500590117e-33,3.255256310787704e-71,6.687043093340564e-51,4.418421623445105e-65,4.406063794177915e-50,2.0259820969841934e-59,2.6725892239392976e-57,1.9623648344721584e-65,2.4966947992817843e-64,2.6553657776501163e-72,1.3302774546536607e-31
7.015971632138776e-15,0.29671871186467474,3.76,0.0,0.7116579939015732,0.9999999999998965,3.5175686047410404e-28,1.5339860566673616e-40,7.63139280090632e-27,2.3775560610536142e-11,1.4223173203804123e-13,1.0899957826235393e-18,3.8706841832273954e-14,1.5084585873517313e-20,1.0352476550963631e-13,4.614550852922725e-21,1.223450788704456e-22,4.683590921718991e-21,9.119650234779044e-35,4.5233579432452385e-23,3.565012206957539e-40,2.2987787043765066e-21,1.9115267683034398e-21,5.2489216770471975e-33,3.7400080491743753e-32,1.3110746299819414e-20,1.7144922757595798e-42,1.9950108357244937e-24,2.475125424484998e-58,2.2925223585098816e-59,3.205906813456983e-29,7.25081524940124e-46,4.2641072959725625e-39,2.71552715554686e-22,2.5563004746245995e-46,4.558074722247048e-47,3.6563679388156255e-42,1.068458227718751e-40,8.184571711188807e-55,3.833793930725484e-32,7.249353644710608e-56,7.513197987452462e-47,1.5501950448266631e-34,1.7647165597326114e-55,1.7855084002471166e-60,9.091554310129255e-62,9.447118938347606e-19,1.0521832795769253e-24,4.191288500199074e-37,1.1156913196534047e-35,9.002668316383103e-31,3.6317156128890375e-57,7.507061430959611e-52,4.1300365557203636e-58,1.7952953939204728e-58,3.571095298510639e-64,9.20577997369616e-33,2.0834428568476243e-69,1.0699664591389808e-49,2.8278872523478946e-63,7.049963763794218e-49,6.483312838954088e-58,8.55255960732889e-56,1.255970977738363e-63,1.5979536153392923e-62,3.399007042568648e-70,1.0642467759653471e-30
1.4032038425773777e-14,0.29671871186532156,3.76,0.0,0.7116579938895431,0.999999999999793,2.8140881218304018e-27,1.2272041802964337e-39,3.052583791697931e-26,4.7551443397288165e-11,2.844656627110699e-13,2.470575112608006e-18,7.741422821154123e-14,6.033900639601495e-20,2.0705093571002268e-13,1.84583951747602e-20,4.893853973078925e-22,1.8734548481160765e-20,7.29582527893141e-34,1.8093615841429377e-22,5.704095337714996e-39,9.195207798449873e-21,7.646185511727575e-21,4.199188977221774e-32,2.9920370066283487e-31,2.754327641666408e-20,2.7432294852538355e-41,7.979933317226742e-24,7.923692074830985e-57,7.33634666617632e-58,2.564684059805237e-28,1.160146242302509e-44,3.49139965468319e-38,1.08622126536751e-21,4.090757976685784e-45,7.292876009381679e-46,5.516844098274346e-41,1.6698142277451e-39,2.6190578808252104e-53,3.0682299383044975e-31,2.3201308080139108e-54,1.2021401462357896e-45,1.2401388834648535e-33,5.647237957104535e-54,5.713647950056286e-59,2.9129611350098205e-60,1.889433648977847e-18,4.208766778416111e-24,3.353200817198791e-36,8.925587045944866e-35,7.202089050453935e-30,1.1622675484291111e-55,2.402298699828382e-50,1.3216364313583447e-56,5.745473496609556e-57,2.2855173226001854e-62,7.364715649308354e-32,1.3334259838565924e-67,1.7119796477520295e-48,1.8098624715208384e-61,1.128016474004624e-47,2.074687211413775e-56,2.736840377595512e-54,8.038430596437992e-62,1.0227140520618016e-60,4.350807846334194e-68,8.514068075416119e-30
2.806417201304378e-14,0.2967187118666151,3.76,0.0,0.7116579938654828,0.999999999999586,2.251283601527084e-26,9.817704029803532e-39,1.2210362222191252e-25,9.510320805627403e-11,5.68934332464803e-13,6.103445954502493e-18,1.5482905960493275e-13,2.413576460056217e-19,4.1410327769243326e-13,7.383398819339023e-20,1.9575523741430695e-21,7.493852881240333e-20,5.8367244656172745e-33,7.237483156687093e-22,9.126621047371044e-38,3.678101381046532e-20,3.058490286904416e-20,3.3593739960875996e-31,2.39363590178463e-30,6.037318025175003e-20,4.389217361059115e-40,3.191836609055932e-23,2.5376365496070187e-55,2.3477393849703454e-56,2.0516445034355164e-27,1.8562339791515236e-43,2.9212391574557743e-37,4.344901988919209e-21,6.547255071089422e-44,1.16681443538396e-44,8.560270735276591e-40,2.639923619483778e-38,8.380787617095076e-52,2.4564518590481357e-30,7.426370507239294e-53,1.9234629240487045e-44,9.920660045285752e-33,1.807158044187617e-52,1.828327979616543e-57,9.344737762101098e-59,3.778868302234413e-18,1.6835079511112385e-23,2.6827849262330066e-35,7.140432904688404e-34,5.761495713915336e-29,3.7199415322889256e-54,7.687384039096973e-49,4.229272621484613e-55,1.8388221355510138e-55,1.4627035888779353e-60,5.891814307647397e-31,8.533964339302994e-66,2.7391994029963063e-47,1.1582954893883942e-59,1.8048484509552787e-46,6.639041685460518e-55,8.757778966661846e-53,5.144706265570318e-60,6.5454673450373705e-59,5.569058813010114e-66,6.811283395498417e-29
5.6128439187583784e-14,0.2967187118692021,3.76,0.0,0.7116579938173621,0.9999999999991719,1.8010318168796687e-25,7.854206254151324e-38,4.884129270142354e-25,1.902067337161735e-10,1.1378749056010212e-12,1.685603623157252e-17,3.0965895693301785e-13,9.65436181767404e-19,8.282079679838387e-13,2.953369594976768e-19,7.830236036129094e-21,2.997545074073353e-19,4.6694407975430604e-32,2.8950006317238515e-21,1.4602673637710734e-36,1.4712439370771399e-19,1.2233996467605085e-19,2.6875117785461054e-30,1.9149017513139524e-29,1.4189235355526336e-19,7.022842570418955e-39,1.2766155447848738e-22,8.133506930116237e-54,7.513331365279299e-55,1.6411366266516486e-26,2.969928991420739e-42,2.541958975605489e-36,1.7379610779219656e-20,1.0482044660453983e-42,1.8667312248193817e-43,1.3483093711361548e-38,4.198443773820575e-37,2.681699593916888e-50,1.968132360434618e-29,2.3776505658108e-51,3.077617487392067e-43,7.935735875788804e-32,5.783083248111235e-51,5.850295664904032e-56,3.0051713960155284e-57,7.557702180994773e-18,6.73399034598687e-23,2.14656766383781e-34,5.7122367092246816e-33,4.608874731508269e-28,1.1908083090489792e-52,2.4599454466538184e-47,1.3533667111898848e-53,6.818633933898245e-54,1.0153685513592494e-58,4.7134763531518325e-30,5.46168963546376e-64,4.3827544082314464e-46,7.547650436040092e-58,2.8877841165909144e-45,2.124500017359191e-53,2.802374797278113e-51,3.524185930719448e-58,4.401328779373894e-57,7.486559320854905e-64,5.449024511089301e-28
1.1225697353666379e-13,0.29671871187437626,3.76,0.0,0.7116579937211206,0.9999999999983437,1.440826938199e-24,6.283405886948996e-37,1.9536317607538407e-24,3.804137704036862e-10,2.2757689863728593e-12,5.23086100834677e-17,6.193196897693907e-13,3.861774777714331e-18,1.656417373873252e-12,1.1813513853334558e-18,3.132103698070663e-20,1.1990165929993286e-18,3.7356339688426834e-31,1.1580017305087929e-20,2.3364422289039727e-35,5.884980376188896e-19,4.89360817537602e-19,2.1500199850433998e-29,1.5319034314325511e-28,3.683680925196943e-19,1.123679609130307e-37,5.10549017821597e-22,2.6110743516520577e-52,2.40461726507656e-53,1.3126171778854975e-25,4.751716192010693e-41,2.3615112523329446e-35,6.951820051434915e-20,1.679178775768741e-41,2.9862000081958076e-42,2.140229971868448e-37,6.697129490334464e-36,8.580419722828132e-49,1.5792512919607157e-28,7.616196174663436e-50,4.924407826053419e-42,6.3472933847112655e-31,1.8506898927540476e-49,1.8718600934416727e-54,9.711531527597537e-56,1.5115228230429644e-17,2.693552697173004e-22,1.7177900070263532e-33,4.569593655680668e-32,3.68656853206001e-27,3.813299554506267e-51,7.871657118441417e-46,4.330751304644795e-52,2.1923876569358786e-52,6.510663642957814e-57,3.7708041520247704e-29,3.49540462068658e-62,7.012483291972269e-45,4.831850634829599e-56,4.620515353302672e-44,6.798408288601594e-52,8.96681671937424e-50,2.258341960197603e-56,2.8191331236514948e-55,9.59368392402658e-62,4.359196679866314e-27
2.245140422348238e-13,0.29671871188472443,3.76,0.0,0.7116579935286376,0.9999999999966872,1.1526613611377002e-23,5.026778934528594e-36,7.814352564968518e-24,7.608277852495901e-10,4.5516088857892895e-12,1.7900332237532933e-16,1.2386449082829022e-12,1.5447310053007962e-17,3.3128362868806135e-12,4.7254249075298514e-18,1.2528465164377015e-19,4.796045731302676e-18,2.9886306397224128e-30,4.632009909740384e-20,3.73834488315552e-34,2.3539913629282235e-18,1.9574472071799284e-18,1.7200290603285372e-28,1.2254912680046961e-27,1.0750685785024716e-18,1.797962415315643e-36,2.0414150105856922e-21,8.408871638198177e-51,7.696999694249418e-52,1.049624271527243e-24,7.60217636977342e-40,2.4139345168283962e-34,2.7807033088540896e-19,2.6932452309943404e-40,4.776081053311028e-41,3.4107230440823044e-36,1.0698996390731944e-34,2.745075631240173e-47,1.2709876628684084e-27,2.442111807825773e-48,7.879729910597309e-41,5.075752180021814e-30,5.922848436169253e-48,5.988431329534512e-53,3.168416357833695e-54,3.022971352035688e-17,1.0773842723655231e-21,1.3750862218497426e-32,3.655353682932812e-31,2.948398582133223e-26,1.2219882267939558e-49,2.5188134896630027e-44,1.3858213459908213e-50,7.023575557162331e-51,4.1660751240558446e-55,3.0166735199493544e-28,2.2369528111981046e-60,1.1220180167115958e-43,3.091831647280853e-54,7.392994544057155e-43,2.175490521231443e-50,2.868870947678993e-48,1.4455092083797058e-54,1.8043456657584634e-53,1.2279675254123432e-59,3.487312897890437e-26
4.4902817963114384e-13,0.2967187119054208,3.76,0.0,0.7116579931436716,0.9999999999933744,9.22127759906261e-23,4.021505422847249e-35,3.1255984716691806e-23,1.5216555808251013e-09,9.103495635114379e-12,6.555509364878e-16,2.4773103576326228e-12,6.179086881775116e-17,6.62567451782647e-12,1.8901836540441402e-17,5.011421582813341e-19,1.918399950658719e-17,2.3910993480645039e-29,1.8528045870935431e-19,5.9814640947652145e-33,9.415950172133968e-18,7.829812856050906e-18,1.3760426335518152e-27,9.803415646064264e-27,3.5034610921898765e-18,2.876976509800614e-35,8.159410741957796e-21,2.7250343149989025e-49,2.4644637887740375e-50,8.389481741221436e-24,1.2161640604908485e-38,2.7707677714407568e-33,1.1122604939524156e-18,4.3301790760693217e-39,7.635839302603141e-40,5.446263793172585e-35,1.7104925413174587e-33,8.780019092722756e-46,1.0289173179713752e-26,7.846290763520779e-47,1.2609713815569668e-39,4.057269273875365e-29,1.895718254117214e-46,1.915322506091707e-51,1.0526861064307065e-52,6.045641705163448e-17,4.309238552254558e-21,1.1014340876504362e-31,2.9237658098041585e-30,2.3573472932260935e-25,3.9214330329363075e-48,8.059441320459634e-43,4.434498258054674e-49,2.2520312449869815e-49,2.6650311584962015e-53,2.4133844476144944e-27,1.431511327348224e-58,1.7952920311483104e-42,1.9780274702380924e-52,1.1829315070370592e-41,6.961560119750217e-49,9.17710674702535e-47,9.252962039909353e-53,1.1548770516989424e-51,1.5716646103720137e-57,2.789776102866388e-25
6.735423170274638e-13,0.29671871192611726,3.76,0.0,0.7116579927587053,0.9999999999900614,2.636706596202129e-22,1.1499215561645725e-34,6.641686548324311e-23,2.282483142284502e-09,1.3655589333932952e-11,1.3552566712541083e-15,3.715990820264766e-12,1.3130797167352116e-16,9.938513153720445e-12,4.0166598672380016e-17,1.0649321683231887e-18,4.076572441260066e-17,6.837395286769411e-29,3.9372101677881938e-19,2.2015956856449315e-32,2.000886915929564e-17,1.663838550678891e-17,3.9346538493928944e-27,2.8030812290867705e-26,6.946840657582577e-18,1.058962858344513e-34,1.7329575415668636e-20,1.2524069075696488e-48,1.152884932512405e-49,2.3976342447733945e-23,4.636314448574919e-38,9.642648923073957e-33,2.3635226687267608e-18,1.5975123326092968e-38,2.9101260830636507e-39,2.075471425062502e-34,6.520073679048542e-33,4.0078676168348356e-45,2.96196764658306e-26,3.688139299847498e-46,4.807860033711123e-39,1.1595784293043554e-28,8.89806944145043e-46,8.958619253737796e-51,4.8781567211054044e-52,9.068085372657477e-17,9.156695716631904e-21,3.1516552608780066e-31,8.359294587578979e-30,6.738289150251141e-25,1.7924746754577061e-47,3.7695406620032726e-42,2.0745602227423657e-48,9.964746979003704e-49,1.4390778068679852e-52,6.900845294820721e-27,8.023622485138107e-58,6.844704753991511e-42,1.0944885262049545e-51,4.5100471487805916e-41,3.178404625578729e-48,4.3065584977396635e-46,5.0114385617658254e-52,6.300602803232744e-51,1.0078616339671929e-56,7.976893290463888e-25
8.980564544237838e-13,0.29671871194681354,3.76,0.0,0.7116579923737388,0.9999999999867485,5.56157294018034e-22,2.4255869873507897e-34,1.1329605301157278e-22,3.043310469627979e-09,1.8207889981246272e-11,2.2781204577994015e-15,4.954686297139042e-12,2.2399967449209556e-16,1.3251352194579511e-11,6.85197972193457e-17,1.816656907746107e-18,6.954109608350778e-17,1.4422786198475715e-28,6.716417757364205e-19,5.583768452073412e-32,3.413273634425898e-17,2.8383179290154527e-17,8.299387035357957e-27,5.912354944182156e-26,1.1405202785175762e-17,2.6858768503521427e-34,2.954781993531128e-20,3.7768264835707413e-48,3.7166379007301875e-49,5.054946987693327e-23,1.2473400555226757e-37,2.4286589665569258e-32,4.031842965050699e-18,4.060184853095565e-38,7.82756087784781e-39,5.582575552841143e-34,1.7540623243762443e-32,1.1944271638967371e-44,6.285716987398233e-26,1.1519885882882851e-45,1.2936680538850774e-38,2.4448408535716956e-28,2.7740267966619253e-45,2.8895982611968613e-50,1.4735080971628873e-51,1.209030237374027e-16,1.5619562395989992e-20,6.652043396444891e-31,1.7630551850505456e-29,1.4208700037958104e-24,5.348753462924012e-47,1.215345973460666e-41,6.692516564474191e-48,3.4075601752258466e-48,5.560145556340367e-52,1.4556022692733352e-26,2.928926919516119e-57,1.8416310262214355e-41,4.15447177134539e-51,1.2134748488665922e-40,9.473975076041628e-48,1.3423154122393849e-45,1.941678563492966e-51,2.427051959589989e-50,4.2846856111730765e-56,1.6825342986699668e-24
1e-12,0.2967187119882064,3.76,0.0,0.7116579921989398,0.9999999999852442,7.305490721049567e-22,3.1862366740410145e-34,1.3760815085475488e-22,3.3887738896408264e-09,2.0274974366738125e-11,2.7547904802100005e-15,5.517135864440577e-12,2.720728707418995e-16,1.475558967889581e-11,8.322459118561463e-17,2.206523197068598e-18,8.44646825948877e-17,1.8945809937464517e-28,8.157789400622522e-19,7.909444976231883e-32,4.145774383677859e-17,3.447435507069665e-17,1.0901833352193364e-26,7.766177647476716e-26,1.3691703127297652e-17,3.8046514067313257e-34,3.58814621155378e-20,5.838972278988821e-48,6.15408795953785e-49,6.63856617272565e-23,1.8485397794417553e-37,3.4962830730724515e-32,4.897068214940682e-18,5.757617767909632e-38,1.1599013714633899e-38,8.272680805101637e-34,2.599485457747564e-32,1.823844381500764e-44,8.279971681794992e-26,1.8364285298792278e-45,1.9173422951837672e-38,3.2108210412061385e-28,4.4139209589591025e-45,4.787820429224639e-50,2.2678422118109994e-51,1.3462520529346141e-16,1.8971234314433768e-20,8.74052195880962e-31,2.3157905606594878e-29,1.866143795422435e-24,8.173749018402215e-47,2.0128396425345069e-41,1.1090033295810565e-47,5.905745062797518e-48,1.058565106766998e-51,1.912038450512921e-26,5.203204359436092e-57,2.7293964983810807e-41,7.782475412081935e-51,1.7984396012847678e-40,1.4467904986146338e-47,2.135537351197007e-45,3.7083860913809186e-51,4.61104485130361e-50,8.718250662149391e-56,2.2101056664743404e-24
1.3470847292164238e-12,0.2967187119882064,3.76,0.0,0.7116579916038052,0.9999999999801227,1.519035777743188e-21,6.625576462998786e-34,2.3455365521887405e-22,4.564964574859763e-09,2.7312976968221782e-11,4.647586101857084e-15,7.432112491372e-12,4.637757227308792e-16,1.9877031226778556e-11,1.4186258712532078e-16,3.761184594834942e-18,1.4397450217470037e-16,3.939714309421414e-28,1.3905490793914657e-18,1.952697605519033e-31,7.066735282634333e-17,5.876394191441936e-17,2.266849815533677e-26,1.614780011169734e-25,2.2704015047322067e-17,9.393498908646281e-34,6.112530353634831e-20,1.7149056456304732e-47,2.0415867631366405e-48,1.3795910545452742e-22,5.0443843622870665e-37,9.017020489344879e-32,8.347250382077854e-18,1.4249325656152816e-37,3.164495678203463e-38,2.257193690290171e-33,7.093603862430077e-32,5.226783770508088e-44,1.7341305865885173e-25,5.706626964120242e-45,5.232919609648659e-38,6.672865355118476e-28,1.3670278807089774e-44,1.5900574581471014e-49,6.596199734953539e-51,1.8134204464991958e-16,3.233597431119461e-20,1.818830739307276e-30,4.814714342786802e-29,3.878881330955407e-24,2.3459388386139988e-46,6.679965800923961e-41,3.683616913820557e-47,2.098335470360908e-47,4.2467314278626865e-51,3.975765407877159e-26,1.9074923169294659e-56,7.448790467221665e-41,3.0617877514592954e-50,4.908142111329593e-40,4.1470400633065706e-47,6.61232115219234e-45,1.4933805446886888e-50,1.8453366802274832e-49,3.760767513782171e-55,4.595416026929653e-24
1.7961130040090637e-12,0.2967187120295991,3.76,0.0,0.7116579908338707,0.9999999999734969,3.178326669305837e-21,1.3863974256677494e-33,3.9889582783421357e-22,6.08661781916533e-09,3.6418824970325854e-11,7.837682920691716e-15,9.90959390630114e-12,7.887818115767343e-16,2.6502711748319656e-11,2.412727996522346e-16,6.396833799756657e-18,2.44860479994717e-16,8.24396132350427e-28,2.364959883710512e-18,4.879314820876403e-31,1.2018642572239212e-16,9.99423542298856e-17,4.74306357371232e-26,3.3785355324372646e-25,3.7735242903716144e-17,2.3473621552672216e-33,1.0387777788938945e-19,5.105330083251303e-47,6.547494434921137e-48,2.8845784476150185e-22,1.3662375392483986e-36,2.3355613200737733e-31,1.419621394499006e-17,3.570980207264037e-37,8.568138498572056e-38,6.113094250461968e-33,1.9213156751948535e-31,1.5225093275251544e-43,3.660481540503832e-25,1.7957368173882015e-44,1.417566537888887e-37,1.3953052278552977e-27,4.2898378876825965e-44,5.101527685509591e-49,1.9547628409815883e-50,2.4177273185966226e-16,5.499123924115471e-20,3.809223805980974e-30,1.0072628509144693e-28,8.112291619530637e-24,6.84513966516702e-46,2.14258583876766e-40,1.1821224361577455e-46,7.050192542188282e-47,1.6019480790660605e-50,8.318750064938456e-26,7.012539861871192e-56,2.017679669899393e-40,1.1328194386393968e-49,1.3294930211065752e-39,1.2082731495887459e-46,2.0744256176241784e-44,5.616247583827245e-50,6.901424563423718e-49,1.5999964794882363e-54,9.614948845959312e-24
