Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032),S(1627),CH2(S)(24),CH2(T)(17),S(3168),CH2O2(165),CHO2(212),C2H2O(189),CH3CO(33),C3H3(2030),C4H7(59),C4H7(2027),H2CC(23),C3H3(3173),C3H5(76),C4H7(77),C3H5(220),C2H3O(232),S(2376),C4H7(2028)
1.2920840446340348e-15,0.35560264870337494,3.76,0.0,1.0072423114951448,0.9999999999999971,6.984628249345224e-32,3.740905881205899e-46,5.046720873613334e-31,3.624920313387231e-13,3.320187393029959e-15,4.882403481775046e-21,3.851850337085894e-16,2.0595344550615817e-23,2.9350021718605617e-15,6.24454754515816e-24,5.340190969590586e-25,1.2573257547542615e-23,1.222978931557997e-39,1.1696504960224405e-25,9.551184742760736e-46,2.677450232950473e-24,2.336834652716208e-24,1.8753263396051356e-37,3.666273601748523e-36,3.201957465276129e-23,3.185646258242864e-48,2.527029637034562e-27,2.909338472654542e-66,7.599161413254364e-67,8.087318572620083e-33,6.942095665465254e-52,8.235255372526398e-44,2.2883131629378787e-25,3.746142876939844e-52,9.25125771355027e-54,1.3092509573941026e-47,3.183682041240867e-46,4.509822748753035e-62,4.1725619378251164e-36,2.914484594014801e-63,8.501758353923748e-53,2.1619687029914993e-39,7.203689030741306e-63,1.6887575298231583e-68,1.3954191755576193e-69,4.666278293692618e-21,7.854763752788764e-28,3.5163305133085423e-41,1.1295611752205276e-39,9.935740931233466e-35,7.269879473668038e-65,5.075649137807537e-59,6.107399202289285e-66,3.19752730365863e-66,2.2658246909522926e-72,1.7129722881596229e-37,8.118213790795798e-79,7.561967661370534e-56,1.7842047203848532e-71,5.1762202923015975e-55,1.789993953124374e-65,1.5904030978482326e-62,8.520141409440902e-72
2.5852906644588897e-15,0.35560264870338615,3.76,0.0,1.00724231149496,0.9999999999999942,5.591949464363674e-31,2.994998558322342e-45,2.02000298350205e-30,7.25298998818548e-13,6.643259800231535e-15,1.0201672159712903e-20,7.707047463213582e-16,8.243505553648359e-23,5.8725543035784186e-15,2.4994464675030272e-23,2.1374680995479488e-24,5.032579588874691e-23,9.791269748157606e-39,4.681650181944597e-25,1.5294340193742612e-44,1.0716778387443343e-23,9.353428627043782e-24,1.5014013977659073e-36,2.935247150286356e-35,6.521190588237787e-23,5.101185689897283e-47,1.0114662547578628e-26,9.318576381336421e-65,2.434727188987721e-65,6.474743466000404e-32,1.112024640197596e-50,6.6087986884529305e-43,9.159215706024762e-25,5.998771636553827e-51,1.4819180280257234e-52,1.5918335819402603e-46,4.544432758275095e-45,1.4443543802671876e-60,3.340776559922498e-35,9.337665233630826e-62,1.3618646018869308e-51,1.7308826361167636e-38,2.3079531535585477e-61,5.410683980674769e-67,4.469980304505349e-68,9.336608169362531e-21,3.1439513485735403e-27,2.8152337864701464e-40,9.043349684903616e-39,7.954612247698164e-34,2.3283588780523678e-63,1.626205982503647e-57,1.9567802475210812e-64,1.0248408222000509e-64,1.4520549192804357e-70,1.3714194205158336e-36,5.202172741941441e-77,1.2113227428769023e-54,1.1433505234959378e-69,8.291590007884017e-54,5.732800272539173e-64,5.095401564389613e-61,5.4600323513526556e-70
5.1717039041086e-15,0.3556026487034086,3.76,0.0,1.0072423114945905,0.9999999999999883,4.4752589379750805e-30,2.3969078432790696e-44,8.082638473353571e-30,1.4509129323885489e-12,1.3289405824330505e-14,2.2138643095019144e-20,1.5417442507776657e-15,3.2984763332638735e-22,1.1747658571248509e-14,1.0001042137059536e-22,8.552656721614331e-24,2.013687266867862e-22,7.835994862891339e-38,1.8732698865065824e-24,2.448090574018464e-43,4.288107135125828e-23,3.742589830782227e-23,1.2015775005899043e-35,2.3490882291571673e-34,1.3503287283926047e-22,8.165222702464296e-46,4.047149200500642e-26,2.983666948796969e-63,7.795932022137353e-64,5.1817164377106555e-31,1.7802636854606124e-49,5.311993304917123e-42,3.664878955833896e-24,9.60214031637576e-50,2.3724292670625406e-51,2.1439461311541068e-45,6.83085297131096e-44,4.623857323321086e-59,2.6739405525383366e-34,2.989912198384647e-60,2.1802513616687385e-50,1.3852211221138705e-37,7.389892453100322e-60,1.7324795316684084e-65,1.4315597653058278e-66,1.867726033938775e-20,1.2579891273122607e-26,2.2530927292096678e-39,7.237415509904168e-38,6.366072389164064e-33,7.454135860027495e-62,5.20705606622141e-56,6.265557983819661e-63,3.282237386430099e-63,9.299285993466589e-69,1.097552385994738e-35,3.331475311118972e-75,1.9392431557869237e-53,7.322099314741404e-68,1.3274257594697265e-52,1.8352675593754353e-62,1.6315030359289434e-59,3.496710252109581e-68
1.034453038340802e-14,0.35560264870345343,3.76,0.0,1.0072423114938516,0.9999999999999766,3.580886872817747e-29,1.9178884570216424e-43,3.233577989443699e-29,2.9021407939699556e-12,2.658170271131155e-14,5.1206319263456954e-20,3.0838235766135028e-15,1.3196055936156219e-21,2.3497867123526214e-14,4.001068553460513e-22,3.4216197180570985e-23,8.056059561513359e-22,6.2699917290560965e-37,7.494299350544901e-24,3.917742280673443e-42,1.715521962895258e-22,1.4972796667051303e-22,9.614446834754918e-35,1.879624975266328e-33,2.884200238127357e-22,1.3067025787019848e-44,1.6190965595461149e-25,9.55260845221894e-62,2.4954728614448987e-62,4.146086594862226e-30,2.849216349615513e-48,4.2863211358743934e-41,1.4661899291353725e-23,1.5367187677590945e-48,3.796930995941165e-50,3.1076784174234714e-44,1.0576902854171669e-42,1.479932240005174e-57,2.1400451507045126e-33,9.57100048521124e-59,3.48941868981096e-49,1.1083696985143959e-36,2.365478522392545e-58,5.5455956443031985e-64,4.585567596877866e-65,3.7358534354229936e-20,5.032768215417524e-26,1.8028966705083628e-38,5.791011706038237e-37,5.093769165594112e-32,2.38598710856931e-60,1.6667679471913742e-54,2.0055955147870596e-61,1.0508409216981465e-61,5.953459212748021e-67,8.782087409487679e-35,2.132809114075238e-73,3.103689782922686e-52,4.687610891187843e-66,2.1244980225306636e-51,5.874090364925239e-61,5.222343815913675e-58,2.2386304929272737e-66
2.069018334200686e-14,0.35560264870354313,3.76,0.0,1.0072423114923739,0.999999999999953,2.864981145180988e-28,1.534453263646553e-42,1.2935334971170613e-28,5.804596494898389e-12,5.316631584040483e-14,1.3011660863245963e-19,6.167983495979211e-15,5.2788541845257386e-21,4.69982842958318e-14,1.600558052362829e-21,1.3687593693592947e-22,3.222685497802035e-21,5.016478103345442e-36,2.9979637211504345e-23,6.269026415580936e-41,6.862645413392063e-22,5.989606359814503e-22,7.69228973454905e-34,1.5038387316261056e-32,6.5017518655144e-22,2.0909403723266066e-43,6.47670008730551e-25,3.058969916210518e-60,7.986788161282981e-61,3.317066069015959e-29,4.559301106347231e-47,3.486538797349849e-40,5.865234669143875e-23,2.459204020521517e-47,6.075782583202595e-49,4.714079396174732e-43,1.6640963234200927e-41,4.736196411293936e-56,1.7129770396160065e-32,3.0634408033709904e-57,5.583888941263965e-48,8.867516901964547e-36,7.57068439606512e-57,1.7748330559010696e-62,1.4698483607062293e-63,7.47209610834827e-20,2.0132651700660598e-25,1.4425825589663586e-37,4.6332167446771865e-36,4.075312695635805e-31,7.636998269882186e-59,5.3344627782066995e-53,6.418886193758362e-60,3.36407698548112e-60,3.810766196853363e-65,7.026338234490622e-34,1.3652074965169426e-71,4.966621236057308e-51,3.0005109608558533e-64,3.399688822225362e-50,1.8799060844963696e-59,1.6713790697645054e-56,1.4329628804991638e-64
4.1381489259204534e-14,0.35560264870372243,3.76,0.0,1.0072423114894182,0.9999999999999061,2.2920931469590003e-27,1.2276157884809362e-41,5.17432078935791e-28,1.1609507807817743e-11,1.0633561951910609e-13,3.7103693422557947e-19,1.2336308405495927e-14,2.1116293659622507e-20,9.399911891144415e-14,6.402495736491908e-21,5.475260996215274e-22,1.2891261801973495e-20,4.013386514696817e-35,1.1992342885076704e-22,1.0030955861060434e-39,2.745169125176338e-21,2.395940237592087e-21,6.154127040684743e-33,1.2031216559676774e-31,1.5936088956194126e-21,3.34568612444074e-42,2.5906148648513265e-24,9.800793975682037e-59,2.555998889636516e-59,2.6535898050937824e-28,7.295067476695168e-46,2.8806899674001636e-39,2.3461874415850356e-22,3.935578944764054e-46,9.721350667042704e-48,7.33592433248922e-42,2.6399819719160245e-40,1.515608365665504e-54,1.371692042033725e-31,9.80541509842476e-56,8.934895813267316e-47,7.093898135142712e-35,2.4228113461975763e-55,5.6797040971237445e-61,4.718560361945588e-62,1.4944532934347335e-19,8.053340707981575e-25,1.154326075875184e-36,3.7066973395698686e-35,3.260261629328109e-30,2.4446313863281048e-57,1.7071500364895663e-51,2.0541961503172805e-58,1.077075834537974e-58,2.4389890496345676e-63,5.621339375846674e-33,8.737958647581844e-70,7.947158101973921e-50,1.9204298786810048e-62,5.439890806471577e-49,6.016012869058432e-58,5.3486742505212436e-55,9.171777376375443e-63
8.276410109359989e-14,0.3556026487040811,3.76,0.0,1.007242311483507,0.999999999999812,1.8337171170276872e-26,9.82107782904944e-41,2.069751429455091e-27,2.3219330077906425e-11,2.126745365584871e-13,1.185276562645129e-18,2.4672978507743892e-14,8.446703467849696e-20,1.8800078922667736e-13,2.5610528055845735e-20,2.190149540291491e-21,5.1566058413697294e-20,3.2108070401865e-34,4.797034772851754e-22,1.6049948430937012e-38,1.0980893972170115e-20,9.583957553914619e-21,4.923423466077929e-32,9.62509861046914e-31,4.3601693715098326e-21,5.353270292697773e-41,1.0361305798376776e-23,3.1437397913806524e-57,8.179704236636281e-58,2.122619835875861e-27,1.1671430143189785e-44,2.450681985724637e-38,9.384925557687023e-22,6.29917412165095e-45,1.5552781318497145e-46,1.157218567908012e-40,4.2059074522372474e-39,4.849727726425654e-53,1.0993720375669558e-30,3.1389184737162424e-54,1.4296430429833148e-45,5.674529867769125e-34,7.753354128762105e-54,1.8174476905950616e-59,1.519447386059718e-60,2.988921250950863e-19,3.2213636889363774e-24,9.238111582338832e-36,2.96534502534389e-34,2.608041947803452e-29,7.827271502362185e-56,5.463030954460966e-50,6.573644066754514e-57,3.449792949264699e-57,1.5608846692583473e-61,4.497181340811458e-32,5.592443752553312e-68,1.2715872313828872e-48,1.2290594725957832e-60,8.70412047650011e-48,1.9251729252056577e-56,1.7115501813864655e-53,5.8702609031620364e-61
1.6552932476239062e-13,0.3556026487047985,3.76,0.0,1.0072423114716844,0.9999999999996241,1.4669896231984094e-25,7.85682496336998e-40,8.278937971679235e-27,4.6438973195083987e-11,4.253536093645206e-13,4.143351646920295e-18,4.934639984568457e-14,3.378727081551711e-19,3.7600413419320906e-13,1.0244334682555804e-19,8.760691943595547e-21,2.0626602861037423e-19,2.5687107040597507e-33,1.9188334466697093e-21,2.5680278860626146e-37,4.392397521849359e-20,3.8336233127717243e-20,3.938793473605818e-31,7.700005316673889e-30,1.3412058741507669e-20,8.565457712186797e-40,4.143473286924482e-23,1.010747267043538e-55,2.61767955246946e-56,1.697632359415738e-26,1.8671102389892394e-43,2.194273737872782e-37,3.753996293805838e-21,1.008548749914993e-43,2.487868092123699e-45,1.8383270997329317e-39,6.71498662869364e-38,1.5517115532320744e-51,8.82695058740136e-30,1.0051561987501976e-52,2.287495286585913e-44,4.538520835019514e-33,2.481162607575654e-52,5.815127794533308e-58,4.922857820173927e-59,5.977779537303633e-19,1.2885280767583967e-23,7.395830597930868e-35,2.372171008300454e-33,2.0860915746199595e-28,2.507475843400261e-54,1.7481656971341424e-48,2.1035829738216702e-55,1.1058691143589823e-55,9.988165216435455e-60,3.597792724429e-31,3.5791460186919056e-66,2.0345628889831457e-47,7.8653090034162515e-59,1.3926778407550025e-46,6.160622884462763e-55,5.476488501315521e-52,3.757150574472611e-59
3.3105977209997205e-13,0.35560264870623326,3.76,0.0,1.0072423114480393,0.999999999999248,1.1735962937424971e-24,6.285288404967648e-39,3.3114704655233807e-26,9.287825373744208e-11,8.50716709880534e-13,1.5377884473237778e-17,9.869356706003764e-14,1.3515067661714805e-18,7.520108414707825e-13,4.0977701151658906e-19,3.504298332381422e-20,8.250658845823069e-19,2.0550360911835975e-32,7.675372970641087e-21,4.1088818870117515e-36,1.756964146027152e-19,1.5334581594330273e-19,3.1510662060427208e-30,6.159776887767215e-29,4.5590880652945503e-20,1.3705198048195527e-38,1.656525441908822e-22,3.264727773227308e-54,8.377316016164525e-55,1.357340655530522e-25,2.9862488804149546e-42,2.1293579641446215e-36,1.5015964614759462e-20,1.6158262320327254e-42,3.978626370885461e-44,2.9307496939039745e-38,1.0732362205004755e-36,4.9640935121774875e-50,7.112568369940062e-29,3.220875623054576e-51,3.660071784920182e-43,3.628988490812678e-32,7.939997906315725e-51,1.8603055893904907e-56,1.6140387903509372e-57,1.1955185611732334e-18,5.153894479930463e-23,5.925103871296961e-34,1.8975350272597765e-32,1.6682966318476707e-27,8.041346080262974e-53,5.593941926652717e-47,6.731267773070394e-54,4.110779071153175e-54,6.624075402446833e-58,2.8782591845706148e-30,2.2905259245207027e-64,3.25525681980519e-46,5.0660889824164565e-57,2.2282628814322667e-45,1.9714058440064137e-53,1.7521094337781354e-50,2.46659045868149e-57
6.62120666775135e-13,0.3556026487091028,3.76,0.0,1.0072423114007494,0.999999999998496,9.388760304041186e-24,5.027911493358937e-38,1.3244943111207219e-25,1.857567920541882e-10,1.7014627304872307e-12,5.912047554112853e-17,1.9738919968017284e-13,5.406113288812419e-18,1.5040243254059603e-12,1.6391245347595788e-18,1.4017258825835203e-19,3.300252520454013e-18,1.6441222662963985e-31,3.070157112053988e-20,6.574267584339894e-35,7.027844064235974e-19,6.133856513666296e-19,2.5208808105128836e-29,4.927413902005081e-28,1.6624845316588493e-19,2.1929588263087747e-37,6.619150658956152e-22,1.0641187479442817e-52,2.6812214351754285e-53,1.0846403088371832e-24,4.774370211896992e-41,2.301797172573141e-35,6.006323573248593e-20,2.592172179131204e-41,6.359459255217697e-43,4.6807555747692335e-37,1.7162346387722012e-35,1.5876090329197972e-48,5.771533796542126e-28,1.0334744702291494e-49,5.856338584195095e-42,2.9002442683899783e-31,2.540961424267787e-49,5.949565011589175e-55,5.412120162117232e-56,2.390875589899746e-18,2.0613678205954573e-22,4.753539062515246e-33,1.5176917456407686e-31,1.3337036615543864e-26,2.5843384449922887e-51,1.7899151908681206e-45,2.1538824647023038e-52,1.3290910619612053e-52,4.240400522812866e-56,2.3026268602580675e-29,1.4657745573655568e-62,5.208244350602788e-45,3.2413909795676507e-55,3.565133164621903e-44,6.308475636132925e-52,5.604369326619143e-49,1.5795067343017633e-55
1e-12,0.3556026487148417,3.76,0.0,1.0072423113524853,0.9999999999977285,4.2925957850576907e-23,2.2985341620233424e-37,3.3517606877817465e-25,2.8054818456379024e-10,2.5697709360278976e-12,1.4718729372634973e-16,2.9812019024148734e-13,1.3682607346541948e-17,2.271526212526415e-12,4.148504322306504e-18,3.5476348668197135e-19,8.352517256529786e-18,7.517799165288006e-31,7.770249381381483e-20,5.68974556436404e-34,1.778661962610129e-18,1.5524187799352796e-18,1.1525862972911102e-28,2.2525138476669574e-27,4.0430899256412096e-19,1.8980881305841958e-36,1.6724022485447951e-21,1.853135912853372e-51,4.5111662042425916e-52,4.949017031784904e-24,4.126028354469926e-40,1.5409405151707385e-34,1.5201064820703223e-19,2.2545648040323607e-40,5.4934134245536396e-42,4.047522357808379e-36,1.484901806812469e-34,2.6672870408934317e-47,2.7051736532412206e-27,1.7473401605080513e-48,5.06868327756954e-41,1.3236124964257358e-30,4.2742048540402605e-48,9.995526408435269e-54,9.906208931155248e-55,3.6105984270696035e-18,5.216311168378981e-22,2.1843282259926683e-32,6.9362439090915395e-31,6.090173125117377e-26,4.382800956481482e-50,3.0100017158150227e-44,3.622239235585742e-51,2.261990002949058e-51,1.4037968594194776e-54,1.0527923278254248e-28,4.857771931115042e-61,4.507159647336557e-44,1.073608674877506e-53,3.085271785499959e-43,1.0610245710757851e-50,9.418294656666633e-48,5.237156495290181e-54
1.3242424561254607e-12,0.3556026487148417,3.76,0.0,1.0072423113061693,0.999999999996992,7.510958743296555e-23,4.021800629512226e-37,5.297206190219955e-25,3.7151377761594355e-10,3.403034049670381e-12,2.316997176114964e-16,3.947856579864901e-13,2.1625060457753764e-17,3.0080515708123666e-12,6.5566050424659835e-18,5.606934537591145e-19,1.3200871582868639e-17,1.3154413296253337e-30,1.2280644991783634e-19,1.0518958982265467e-33,2.8111168866170265e-18,2.4535523446438413e-18,2.0167402263977421e-28,3.941261538698771e-27,6.327613612375997e-19,3.509123989467289e-36,2.6421059674976636e-21,3.529361821280538e-51,8.582960162656835e-52,8.65742674149845e-24,7.627361815766663e-40,2.798798746545811e-34,2.402470448240648e-19,4.169379764664288e-40,1.0154832569084453e-41,7.482501973260284e-36,2.7451759745914987e-34,5.074568564589043e-47,4.747306605283665e-27,3.3249810010563696e-48,9.370795930401228e-41,2.315484745924169e-30,8.132061178379044e-48,1.901668744430672e-53,1.889323270774055e-54,4.781093007905854e-18,8.243920375069377e-22,3.824328002242458e-32,1.2136102229375191e-30,1.0654670534981214e-25,8.340707791411228e-50,5.726751777862993e-44,6.891589041094877e-51,4.305140771195477e-51,2.710243627209445e-54,1.8421245096656512e-28,9.378821660323534e-61,8.332605577489562e-44,2.0727806121277362e-53,5.703897019926833e-43,2.0186873363596786e-50,1.7918647480938785e-47,1.0111364559831933e-53
2.648486034826112e-12,0.35560264872631975,3.76,0.0,1.0072423111170086,0.9999999999939839,6.008674427851436e-22,3.2165879816192877e-36,2.11826184527244e-24,7.43027384453655e-10,6.806493797284399e-12,9.17234107680137e-16,7.895993492658672e-13,8.650493524207894e-17,6.0161071718968076e-12,2.622722544882309e-17,2.2427943411381e-18,5.280227766288685e-17,1.0525801593387865e-29,4.912261862278292e-19,1.6830712931769195e-32,1.1244280195194157e-17,9.814268539977982e-18,1.6134455160213618e-27,3.1519313169848696e-26,2.466562619868205e-18,5.615831601745241e-35,1.0524234848065657e-20,1.2088704882024265e-49,2.74853554692046e-50,6.894598460573727e-23,1.2166692427656512e-38,3.7710352160995174e-33,9.609391649732106e-19,6.741106627022003e-39,1.6183111039972682e-40,1.1966791926314748e-34,4.391498685278767e-33,1.6201720458299217e-45,4.005113665318938e-26,1.075422387388824e-46,1.499529775680323e-39,1.8448914539326663e-29,2.6028784286242812e-46,6.071352648327435e-52,7.04391610860218e-53,9.55954212729741e-18,3.296321649779284e-21,3.093799451489981e-31,9.700178149886537e-30,8.499869751595765e-25,2.7140629640743244e-48,1.8319291439349785e-42,2.204766446769113e-49,1.4106187929656453e-49,1.7298750833716107e-52,1.47373316099733e-27,5.9996919276465075e-59,1.3330250259268141e-42,1.3243850433253798e-51,9.125190504941238e-42,6.459623376431128e-49,5.724153384505191e-46,6.474369107760042e-52
3.972729613526763e-12,0.3556026487377976,3.76,0.0,1.0072423109278474,0.9999999999909757,1.7180897398442312e-21,9.196124554883183e-36,4.5003940417242655e-24,1.1145406270067116e-09,1.0210270651514946e-11,1.94314406984862e-15,1.1844338176145296e-12,1.838298344015146e-16,9.02416388338027e-12,5.573402285132222e-17,4.765966917099018e-18,1.1220303652307256e-16,3.010133333638877e-29,1.0438559506429243e-18,6.194885877127302e-32,2.389381424412871e-17,2.085540223620856e-17,4.613533301764312e-27,9.010785410389122e-26,5.201123715296448e-18,2.067234465602012e-34,2.2299410373418064e-20,5.6855201742360514e-49,1.285933310322637e-49,1.9662988095732898e-22,4.6322085874544615e-38,1.3780770332454107e-32,2.0419232473133467e-18,2.493608099876331e-38,6.158532395934016e-40,4.561917206374267e-34,1.6741747638683516e-32,7.390341544924968e-45,1.179150370540285e-25,5.067672598627635e-46,5.717524524984693e-39,5.262978326959657e-29,1.221770336761226e-45,2.837943192580592e-51,3.400152887456629e-52,1.4336006374426365e-17,7.002853583643556e-21,8.902669241907881e-31,2.7722160228997725e-29,2.426521982294327e-24,1.247493986502283e-47,8.566926868073507e-42,1.0314150289991082e-48,6.307814207943195e-49,9.500526092905513e-52,4.214009876078318e-27,3.3625813988462865e-58,5.082009595349861e-42,7.36036701125577e-51,3.4789246372604485e-41,2.949220329590487e-48,2.6848134338137404e-45,3.570790751963156e-51
5.296973192227415e-12,0.3556026487492755,3.76,0.0,1.0072423107386859,0.9999999999879675,3.623918751936814e-21,1.9395073021335464e-35,7.67570953728155e-24,1.4860535052762581e-09,1.3614364609730922e-11,3.3094292702899343e-15,1.5792890654349286e-12,3.13602801838735e-16,1.2032221705390152e-11,9.507751491500731e-17,8.130223712215082e-18,1.9140233302122664e-16,6.350149093475576e-29,1.780695792561097e-18,1.5711722307252708e-31,4.075959143284256e-17,3.5576988098735483e-17,9.731447713459234e-27,1.9002980807325065e-25,8.836429045851244e-18,5.2435906870136835e-34,3.793914641990621e-20,1.770338590411386e-48,4.145478717997962e-49,4.137721849268348e-22,1.2447826925617844e-37,3.600514334989581e-32,3.483166754985509e-18,6.352925087041934e-38,1.6544104163232922e-39,1.2273495034989748e-33,4.504346544513679e-32,2.2010471828952045e-44,2.5519427873984846e-25,1.5880458921184046e-45,1.538337355955545e-38,1.1077775676497108e-28,3.808924532276244e-45,9.147852285572063e-51,1.0631280793632308e-51,1.911048659329682e-17,1.1943171483880862e-20,1.8885999910331683e-30,5.844674781755409e-29,5.1107739500504735e-24,3.7410997357757075e-47,2.7613925378060105e-41,3.32685551598852e-48,2.1701469362081686e-48,3.6192473853230326e-51,8.888670223043266e-27,1.2272848573565025e-57,1.3671984066162003e-41,2.7812967976013734e-50,9.359360529788532e-41,8.790864694097974e-48,8.364202392912339e-45,1.3610186294570955e-50
7.945460349628718e-12,0.35560264877223147,3.76,0.0,1.0072423103603625,0.9999999999819511,9.897908468519976e-21,5.296632397297589e-35,1.5886629376010257e-23,2.2290784068677963e-09,2.042329674164078e-11,6.840838480496727e-15,2.369048336676081e-12,6.493118085625712e-16,1.8048339956142528e-11,1.9685222521583102e-16,1.6832749333762073e-17,3.9626435322157133e-16,1.7349370940339514e-28,3.686705405539901e-18,5.494554289879463e-31,8.438601460311693e-17,7.365806315362248e-17,2.658039849404874e-26,5.18877509059306e-25,1.8220982897879863e-17,1.8341860171986694e-33,7.820097249814139e-20,8.797580529418336e-48,2.276515938299554e-48,1.1257158652907128e-21,5.024208052333172e-37,1.404141444883478e-31,7.211059739978286e-18,2.238623644374226e-37,6.6747916419014e-39,4.963988345051387e-33,1.8218074771604232e-31,9.621305933846803e-44,7.2638339363070545e-25,7.936109011117522e-45,6.221296331317925e-38,3.015103599694818e-28,1.8769229425625326e-44,5.027746569022188e-50,5.0249608815914135e-51,2.8654793266506375e-17,2.4716903295274224e-20,5.207283708697352e-30,1.5951205828307143e-28,1.39252570498371e-23,1.65470238639257e-46,1.5169247533564342e-40,1.8304156829422256e-47,1.3526784942801343e-47,2.687352879661475e-50,2.4278181739235894e-26,7.989587251580529e-57,5.528205466635913e-41,2.0305529434178637e-49,3.78448715249593e-40,3.8481501297450405e-47,4.116533151748124e-44,1.012012834285281e-49
1e-11,0.35560264879518744,3.76,0.0,1.0072423100668806,0.9999999999772838,1.789019085880358e-20,9.572638601218307e-35,2.4262824531346628e-23,2.8054722449999357e-09,2.570606661637261e-11,1.0442399498987717e-14,2.9817495007220487e-12,9.919370860577525e-16,2.271529139081715e-11,3.0072043010804994e-16,2.571402903994289e-17,6.053253881025806e-16,3.1365671556966778e-28,5.631843652437901e-18,1.1507757116403582e-30,1.2890701046204358e-16,1.1252117917792848e-16,4.804485260871241e-26,9.376659304257743e-25,2.7782286122380425e-17,3.8421811743596255e-33,1.1906102850761706e-19,2.2363483171783135e-47,5.898348136628506e-48,2.028948262120713e-21,1.1249147999274952e-36,3.0999012177827665e-31,1.1015219922547482e-17,4.713091384941456e-37,1.493956376226639e-38,1.1130927107580826e-32,4.085084936615243e-31,2.292704227374883e-43,1.3512949985918412e-24,2.0301667602930828e-44,1.3949866437573304e-37,5.435966943229206e-28,4.770819826713001e-44,1.3022073371298054e-49,1.25657838541455e-50,3.605368141767908e-17,3.774629218944372e-20,9.476153536214643e-30,2.881539713701277e-28,2.5125530664647108e-23,3.973352977734043e-46,3.930309402775397e-40,4.744848804103223e-47,3.672913395705078e-47,7.919398676869922e-50,4.388318328144904e-26,2.3300150890047896e-56,1.2394158037850027e-40,5.935805316643356e-49,8.484882239181453e-40,9.178498044302548e-47,1.0455337665541107e-43,2.9779006820684558e-49
1.059394750703002e-11,0.35560264879518744,3.76,0.0,1.0072423099820376,0.9999999999759346,2.070947933257927e-20,1.1080950724170086e-34,2.7010983567337346e-23,2.9721019688684297e-09,2.723339495614699e-11,1.1623926065787652e-14,3.15888404140253e-12,1.104369220801259e-15,2.406446229175473e-11,3.3480427126649e-16,2.862834567658704e-17,6.739258866131306e-16,3.631040266545113e-28,6.270121588051423e-18,1.3729578407884193e-30,1.4351600781537825e-16,1.2527376106741307e-16,5.561656580498295e-26,1.0853819567917718e-24,3.091776501277022e-17,4.584155722298056e-33,1.3244059980342947e-19,2.7606307118977523e-47,7.299869571049425e-48,2.3471983715864815e-21,1.3584831569029962e-36,3.7343397180321564e-31,1.2263485024755967e-17,5.6287935113664316e-37,1.8040306475820297e-38,1.3445804043640277e-32,4.9346463829285055e-31,2.800266535178261e-43,1.5741796947276503e-24,2.50878417228351e-44,1.6850917963379695e-37,6.289054109976315e-28,5.889608899138802e-44,1.6115203002870337e-49,1.547306567033511e-50,3.819181098936494e-17,4.202094390481976e-20,1.0986095580974745e-29,3.3352239753197176e-28,2.907363862860587e-23,4.8594016980029076e-46,4.864194744301243e-40,5.872703351021878e-47,4.577981153896089e-47,9.990029171338324e-50,5.079894147074493e-26,2.936482928759604e-56,1.4971318758965584e-40,7.479236000246953e-49,1.0249199568771897e-39,1.1212265258867862e-46,1.29055339187909e-43,3.7556468084006975e-49
1.3242434664431323e-11,0.35560264881814335,3.76,0.0,1.0072423096037113,0.999999999969918,3.770034095241655e-20,2.016993742483064e-34,4.125415430821385e-23,3.715124095600741e-09,3.404474252727867e-11,1.7748095393040662e-14,3.948801655205306e-12,1.6873202700132488e-15,3.0080589004854037e-11,5.115212099740392e-16,4.3738030083424253e-17,1.0295814506187819e-15,6.611984004714393e-28,9.579330854456559e-18,2.912919128639155e-30,2.1925611620580012e-16,1.9139107173388402e-16,1.0125057713826816e-25,1.975372054887433e-24,4.716325892956697e-17,9.728042243117852e-33,2.0147075999002297e-19,7.215855755647055e-47,1.9062186948610004e-47,4.257918119849752e-21,3.0460352162165416e-36,8.282020838985917e-31,1.873483465882086e-17,1.201766087522228e-36,4.0432827534835533e-38,3.020535280369391e-32,1.108526741563439e-30,6.791757762755086e-43,2.9660244251263057e-24,6.500918618846142e-44,3.785303448785385e-37,1.1412954174463388e-27,1.5141573222669199e-43,4.205489294852043e-49,3.9608402301278347e-50,4.7721024758527664e-17,6.417344105642577e-20,2.016753894883244e-29,6.067389390264632e-28,5.2811770109573493e-23,1.1892531813171401e-45,1.2702056055962862e-39,1.5340581335860312e-46,1.2487236706325413e-46,2.99752659862251e-49,9.247913014495741e-26,8.64529039176316e-56,3.3625358116339654e-40,2.228684581351321e-48,2.3019935313379267e-39,2.722440205152432e-46,3.3146706674091878e-43,1.1264218978590355e-48
