Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),C2H4(29),H(6),H2(9),C2H3(28),C2H2(22),HO2(12),CH3O2(36),C2H5O2(40),OH(8),O(7),CH2O(19),H2O2(13),HCO(16),CO(14),C2H5O(43),CH2CHO(34),C2H(21),CH3O(26),HCCO(20),C3H6(255),C3H6(60),C3H6(51),C3H5(214),CH2CO(27),CH2(S)(24),CH2(T)(17),C1OO1(799),CH2O2(129),CHO2(157),CO2(15),C2H5O(91),C2H2O(94),C3H7(48),C2H4(47),C2H2O(788),C3H7(196),C#CC(211),C3H4(1113),C3H4(430),C4H7(54),C4H7(1650)
5.133577791764248e-16,0.9366237755695048,3.76,0.0,0.823192303694905,0.9999999999997153,2.876710107883728e-29,1.2447902877553198e-37,8.891468911101004e-24,3.369715006025599e-10,1.1314863660846752e-12,1.0168484440879855e-16,3.3021600365928006e-20,8.467913519370761e-13,8.400816762407593e-21,1.1491926905170083e-32,9.283862087251444e-41,2.8469473574397935e-13,2.871691852114313e-22,4.41497580415816e-24,3.711117400369738e-21,3.375918116441729e-18,3.042212116896402e-21,2.5764945004466661e-23,2.825826563845849e-32,9.294265482428242e-32,3.535457675401004e-24,6.593034474451738e-42,1.959605746462254e-56,8.590789970064507e-22,9.545188179812787e-58,2.4284625908835184e-45,5.824625830877719e-38,2.30718321787792e-44,7.794792320106242e-46,1.7742220298790855e-45,1.0135788730956604e-16,6.6141958364430245e-24,3.6121586588340855e-38,5.074376004971041e-37,1.443842894829481e-31,3.648594601298151e-32,4.4073421960085315e-31,3.001969700032666e-54,9.081435160055204e-41,3.014233786393514e-33,5.249012020275268e-60,5.31694940762488e-42,1.8791566448018552e-55,1.0334252851913196e-65,1.8673079168249644e-54,7.860681004468106e-57,1.5036069325234123e-64
1.0267159935319998e-15,0.9366237755979115,3.76,0.0,0.8231923035252876,0.9999999999994307,2.3013698015003525e-28,9.958348307312946e-37,3.5565896760235615e-23,6.739432861047582e-10,2.262974295706374e-12,2.0402368208179881e-16,1.3208651568167563e-19,1.6935834693668157e-12,3.360328921937229e-20,9.193550916971913e-32,1.4854195170570237e-39,5.69389712724432e-13,1.1486774260034234e-21,1.7659916618841743e-23,1.484447909662482e-20,6.754901834751858e-18,1.2168856388549869e-20,1.0305984542244787e-22,2.260662904990706e-31,7.435418218199396e-31,1.4141833942009152e-23,1.0548866289959483e-40,6.27077676294463e-55,3.436317980596181e-21,3.054480869984203e-56,3.8857731558732917e-44,4.6859827886104796e-37,3.691495670955298e-43,1.24719226070655e-44,2.8388464558295904e-44,2.0271585285488468e-16,2.645680992774209e-23,2.889730467899025e-37,4.059504482430112e-36,1.1550749359374907e-30,2.918884258058433e-31,3.5258736960166425e-30,9.606311068971814e-53,1.0492371545079784e-39,2.411387692758557e-32,1.6797657376911085e-58,5.669356557794229e-41,6.013526062362361e-54,6.614163145255358e-64,5.975506401776985e-53,2.5154237976289693e-55,9.623101685437884e-63
2.05343242224315e-15,0.9366237756547253,3.76,0.0,0.8231923031860526,0.9999999999988612,1.8410965370671284e-27,7.966711390429885e-36,1.4226362029445776e-22,1.3478868548445024e-09,4.525951968040357e-12,4.1066307944473416e-16,5.283464726005618e-19,3.3871678472009282e-12,1.3441320604906244e-19,7.3548475789778175e-31,2.3766734599904854e-38,1.1387796663779894e-12,4.594710803418396e-21,7.063970632581414e-23,5.937793572047403e-20,1.3522057495143486e-17,4.867544250141209e-20,4.122395117843351e-22,1.80853095804837e-30,5.948337287734748e-30,5.656730774449941e-23,1.6878201621686947e-39,2.0066706518729476e-53,1.374527475443389e-20,9.774453656268232e-55,6.217971977866263e-43,3.790832178256784e-36,5.906391083023176e-42,1.9955857457746235e-43,4.542441951541439e-43,4.0543176088617754e-16,1.0582735144208341e-22,2.311787467515653e-36,3.2476058581219835e-35,9.240599127410479e-30,2.3351185315973112e-30,2.8206957211871356e-29,3.0740209095073804e-51,1.35574306323234e-38,1.9291090696722227e-31,5.375769185120819e-57,6.800757458186205e-40,1.9244687887868387e-52,4.233365653801751e-62,1.9122361312011127e-51,9.325390228565791e-54,7.896981986413328e-61
4.106865279665451e-15,0.936623775768353,3.76,0.0,0.8231923025075827,0.9999999999977225,1.4728775236632724e-26,6.373417958120442e-35,5.690544758596108e-22,2.695773983265379e-09,9.051914565069383e-12,8.317887621753066e-16,2.113388161652853e-18,6.774337174768934e-12,5.376529611961078e-19,5.883885742565232e-30,3.802682414052014e-37,2.2775595724557152e-12,1.8378843245195138e-20,2.8255900937223453e-22,2.3751178429927862e-19,2.7093121708791215e-17,1.9470181274231253e-19,1.6489583016092235e-21,1.4468249760449776e-29,4.7586715238926346e-29,2.2626889889723067e-22,2.700515619378181e-38,6.42148349279264e-52,5.498109545709603e-20,3.1278959015874776e-53,9.951098655415007e-42,3.099937212669453e-35,9.450211321719453e-41,3.193184547442986e-42,7.268821427475761e-42,8.108634847118271e-16,4.233100977678952e-22,1.8494338942729887e-35,2.598086876641005e-34,7.392474613291341e-29,1.868111586268867e-29,2.256550144625777e-28,9.83686955787486e-50,1.910753434546763e-37,1.543284661945911e-30,1.720576737814694e-55,9.065041217767607e-39,6.159193687639068e-51,2.709737229673569e-60,6.119624472780163e-50,2.996897235070938e-52,5.076002887812933e-59
8.213730994510053e-15,0.9366237759956079,3.76,0.0,0.8231923011506428,0.9999999999954449,1.1783021615950008e-25,5.098811101495191e-34,2.276217318200215e-21,5.391548203872687e-09,1.8103868768561393e-11,1.705427679150956e-15,8.453568801131565e-18,1.3548678117514043e-11,2.150612428039022e-18,4.707119571758248e-29,6.084305659037437e-36,4.555119379693625e-12,7.351535570552672e-20,1.1302372405698541e-21,9.500472420274006e-19,5.4382261689776706e-17,7.788074071803948e-19,6.59583366964281e-21,1.157459994252869e-28,3.8069388700913913e-28,9.050727231757657e-22,4.32083445410224e-37,2.0549620255747902e-50,2.1992430090924645e-19,1.0009715119084799e-51,1.5929250264918896e-40,2.5875837346627685e-34,1.5120285562684018e-39,5.109884648077136e-41,1.1633036427997004e-40,1.6217265634189155e-15,1.693245523369238e-21,1.4795529762948715e-34,2.0784724274006345e-33,5.9139705438697785e-28,1.4945156708467043e-28,1.805229321927995e-27,3.147798982114725e-48,2.8504373082472565e-36,1.2346232361064136e-29,5.507959569864878e-54,1.3051132224036533e-37,1.9715130008128223e-49,1.7347215654067488e-58,1.9585790418964923e-48,9.591420938710781e-51,3.2489579129967596e-57
1.6427462424199257e-14,0.9366237764501183,3.76,0.0,0.8231922984367629,0.9999999999908897,9.426418264389564e-25,4.0791710898229164e-33,9.104863505514962e-21,1.0783096500149519e-08,3.6207893213199103e-11,3.5782557151258484e-15,3.381440040965639e-17,2.709736915352044e-11,8.60245335272441e-18,3.765712698002691e-28,9.734931752797796e-35,9.110238974499357e-12,2.940612495653594e-19,4.5209580479581994e-21,3.8001893537357824e-18,1.0954858772436615e-16,3.115230507045355e-18,2.6383335239080502e-20,9.25967888088408e-28,3.0455533140565847e-27,3.620267482150984e-21,6.913364378186843e-36,6.576436243871777e-49,8.796964514166869e-19,3.203394999911852e-50,2.551077073554625e-39,2.2422825542257885e-33,2.419228358664157e-38,8.178339736547122e-40,1.8622206412185326e-39,3.2434512450845115e-15,6.773022344459621e-21,1.1836515938265003e-33,1.6627823923883025e-32,4.731161142469446e-27,1.1956546131336337e-27,1.4441659869231767e-26,1.0072959822629578e-46,4.3952219568130854e-35,9.87691262111574e-29,1.7638997442128236e-52,1.971947520050413e-36,6.312494796482175e-48,1.1108484187447564e-56,6.269366540462109e-47,3.0693139227171795e-49,2.0793449288664665e-55
2.464119385388846e-14,0.9366237769046285,3.76,0.0,0.8231922957228829,0.9999999999863346,2.695367033955905e-24,1.1664113532739811e-32,1.9347826171861678e-20,1.6174644651488572e-08,5.431203369540826e-11,5.576633948870626e-15,7.18557836321655e-17,4.0646069340122963e-11,1.828021842924996e-17,1.0767613366250373e-27,3.5831090484343356e-34,1.3665358549635096e-11,6.248798909695423e-19,9.607049044473415e-21,8.075402816448787e-18,1.6530295968929042e-16,6.6198660127758005e-18,5.60645873164265e-20,2.6476892798125755e-27,8.708413656236897e-27,7.693033894007005e-21,2.5445837852425246e-35,3.002678639048906e-48,1.869353825963589e-18,1.496673153997693e-49,9.729649895939848e-39,6.947391895334322e-33,9.223277043362912e-38,3.1184144213207327e-39,6.855859441270575e-39,4.865174451038739e-15,1.439274103334344e-20,3.384520335983992e-33,4.754527718302794e-32,1.3528144477121155e-26,3.418894215453941e-27,4.129383361469483e-26,4.598957861821102e-46,1.661708439603559e-34,2.824167626378551e-28,8.05584599164491e-52,7.419978953306326e-36,2.963302550820502e-47,6.244024122954918e-56,2.9427770192207606e-46,1.3569171007391188e-48,1.0491747319920354e-54
3.2854925283577664e-14,0.9366237773591386,3.76,0.0,0.8231922930090025,0.9999999999817795,5.685310739816017e-24,2.4603539252677362e-32,3.3005101293643425e-20,2.1566192657889846e-08,7.241629021510658e-11,7.700562376131575e-15,1.225777997530182e-16,5.419477867740156e-11,3.118390981847525e-17,2.2712072089855115e-27,9.087558543115813e-34,1.8220478105100933e-11,1.0659711585233862e-18,1.638851607422423e-20,1.3775687784920294e-17,2.2164537744226747e-16,1.1292714419247475e-17,9.563958957621944e-20,5.584743391315179e-27,1.8368633722081278e-26,1.3123356501475762e-20,6.453634171122041e-35,8.950614144987652e-48,3.188895908987072e-18,4.808593527809753e-49,2.6182552286225363e-38,1.5809847318162622e-32,2.4815844369833466e-37,8.391324201932762e-39,1.7391793061201136e-38,6.4868961813188126e-15,2.4552437487924493e-20,7.138966702222327e-33,1.0028695760114647e-31,2.853474319264791e-26,7.211570881664653e-27,8.710010393243779e-26,1.3708215198557475e-45,4.445795693266994e-34,5.956964322059199e-28,2.4019038766497258e-51,1.9787464873450957e-35,9.240503795203717e-47,2.225287118037926e-55,9.174464899577776e-46,4.6369982611923245e-48,4.33100290574181e-54
4.9282388142956065e-14,0.9366237782681591,3.76,0.0,0.823192287581242,0.9999999999726692,1.552835221320559e-23,6.720323048656327e-32,6.833282134466461e-20,3.23492883305323e-08,1.0862507558713056e-10,1.2243077834178159e-14,2.5378275319034875e-16,8.129221882828375e-11,6.456235083728404e-17,6.2033992174036916e-27,3.1779746926973575e-33,2.7330717169868823e-11,2.206956419160098e-18,3.3930412012407043e-20,2.852081377921116e-17,3.3571031996815046e-16,2.338013692117874e-17,1.9800961900731139e-19,1.5253667336795624e-26,5.017080210047427e-26,2.7170055042723833e-20,2.2568811276262392e-34,3.9185134553317534e-47,6.602197692841213e-18,2.6196793624767252e-48,1.0590630682905558e-37,4.99259201594864e-32,1.0037161395059086e-36,3.394781951218003e-38,6.084316080821762e-38,9.730336178706725e-15,5.083314560335169e-20,1.9498893366914204e-32,2.7391583507613817e-31,7.79371327764401e-26,1.9697642505401466e-26,2.3789489158888023e-25,6.000395090779764e-45,1.7859414454544622e-33,1.62702117738909e-27,1.0518823324634716e-50,7.917529490148339e-35,4.55683209007673e-46,1.320808009166852e-54,4.521237235885328e-45,2.8512366339050584e-47,3.740929246889787e-53
6.570985100233447e-14,0.9366237791771795,3.76,0.0,0.8231922821534807,0.9999999999635589,3.249051568323681e-23,1.4061796842548768e-31,1.1621615259913891e-19,4.3132383470186856e-08,1.448342876697039e-10,1.724728609536795e-14,4.3161959166935183e-16,1.0838969263013061e-10,1.0980369138171726e-16,1.2979638329976263e-26,7.940917515823697e-33,3.6440956162304205e-11,3.753452447036271e-18,5.770685883693375e-20,4.850643725249419e-17,4.519377154044566e-16,3.976349901948611e-17,3.3676249379586756e-19,3.1915776559626425e-26,1.0497470551219765e-25,4.6208843493844116e-20,5.639357647210345e-34,1.141792725877914e-46,1.122859892926263e-17,8.376122343821991e-48,2.8695700660442185e-37,1.1663974513888136e-31,2.718781879321793e-36,9.197234222961328e-38,1.5207831307010687e-37,1.2973770749881906e-14,8.645461900552361e-20,4.0798519916585833e-32,5.731256902652361e-31,1.6307041845625313e-25,4.1215183414879366e-26,4.977510366787495e-25,1.748234216096366e-44,4.821369800767593e-33,3.404252985823633e-27,3.065857031563806e-50,2.1332541488210693e-34,1.4304056876919536e-45,4.700115847407447e-54,1.418858620243823e-44,9.571801854488754e-47,1.4683181274911085e-52
9.856477672109128e-14,0.9366237809952203,3.76,0.0,0.8231922712979571,0.9999999999453383,1.0259507090411475e-22,4.440797632501565e-31,2.5321088703283735e-19,6.46985719993501e-08,2.1725411299973653e-10,2.8771740226024435e-14,9.404194440166467e-16,1.6258475073513933e-10,2.3924007738036737e-16,4.09861539123453e-26,3.6773817494058065e-32,5.4661433909664015e-11,8.177995094323072e-18,1.2573208026810656e-19,1.0568565255331449e-16,6.914932398774543e-16,8.663660772427972e-17,7.337367767205681e-19,1.0078018883736734e-25,3.314806079948086e-25,1.0067805892503697e-19,2.6115502794266226e-33,7.915486383764736e-46,2.446477463471893e-17,6.379769110391253e-47,1.4419889557318826e-36,4.533560132020706e-31,1.3634030789454337e-35,4.61563649606748e-37,7.05019335708589e-37,1.9460622075993746e-14,1.8837086754601465e-19,1.288320247290128e-31,1.809774242243821e-30,5.1492508096859495e-25,1.3015505112576346e-25,1.5717021473667933e-24,1.211509889215729e-43,2.4062676467092033e-32,1.074940406112017e-26,2.1280409840224878e-49,1.061735485673462e-33,1.1099082124025526e-44,5.748526678173963e-53,1.1001915146255654e-43,7.393935341498855e-46,1.7744124553169373e-51
1.314197024398481e-13,0.9366237828132612,3.76,0.0,0.8231922604424317,0.9999999999271176,2.3335631380621533e-22,1.0101768039435573e-30,4.445524190478843e-19,8.626475822146596e-08,2.896757853460139e-10,4.2294639432548085e-14,1.6510740800031733e-15,2.1677995450665881e-10,4.200254428504656e-16,9.322541367561238e-26,1.066352204312638e-31,7.288191134393996e-11,1.4357786577524757e-17,2.2074422960074866e-19,1.855484690678927e-16,9.404089663988245e-16,1.5210481490646941e-16,1.2881948196311003e-18,2.292282585095653e-25,7.539686158972932e-25,1.7675413293405816e-19,7.572873137915003e-33,2.8803557696053756e-45,4.2951823097349154e-17,2.400905777176341e-46,4.332874703643946e-36,1.1854836715633875e-30,4.090394607255435e-35,1.3855251473296895e-36,2.0460718853345597e-36,2.5947449918257994e-14,3.3072226947781904e-19,2.9303881387721845e-31,4.116437130189524e-30,1.1712139436832532e-24,2.9606251134319534e-25,3.5748114830023314e-24,4.4074747858154205e-43,7.203762078215049e-32,2.4449566493317497e-26,7.750216838738339e-49,3.174694529248239e-33,4.2021468539311526e-44,2.692672309902853e-52,4.163492291207954e-43,2.846798924933743e-45,8.469645806093283e-51
1.971295538773617e-13,0.9366237864493429,3.76,0.0,0.8231922387313747,0.9999999998906761,7.791287984061934e-22,3.37353739336164e-30,9.91025665659371e-19,1.2939712371267102e-07,4.345246965873374e-10,7.536339153733836e-14,3.68076413048987e-15,3.251708010886593e-10,9.363534985209024e-16,3.1126754449285264e-25,5.418700865353684e-31,1.093228652689429e-10,3.2007334962446875e-17,4.921042060852308e-19,4.1363845917915905e-16,1.466450343239477e-15,3.3908368381192436e-16,2.871738610513035e-18,7.653458025708494e-25,2.5173651106665127e-24,3.94020409787827e-19,3.8481792425064193e-32,2.2749640075483443e-44,9.575093981865935e-17,1.9198556637041285e-45,2.2514936289880736e-35,5.0666961699089654e-30,2.1161481641013784e-34,7.17887579335773e-36,1.0420373706809687e-35,3.89210348389082e-14,7.373011722636423e-19,9.784411040316384e-31,1.3744241731376839e-29,3.9104224788997515e-24,9.886536212438784e-25,1.1934887438998348e-23,3.4786862172033704e-42,3.7173299887377063e-31,8.16292361794967e-26,6.137508251522642e-48,1.6359409982394084e-32,3.4299712586664634e-43,3.5272013129991e-51,3.393804699652006e-42,2.25558351350369e-44,1.0561349167034451e-49
3.2854925675238896e-13,0.9366237937215063,3.76,0.0,0.823192195309238,0.9999999998177929,3.663659222635957e-21,1.5870693884761855e-29,2.739291271713482e-18,2.1566182687589257e-07,7.242447907633328e-10,1.6559883924096963e-13,1.0174459632612276e-14,5.41954251025386e-10,2.5882011974495045e-15,1.4637305557158617e-24,4.4846522630849645e-30,1.8220476934398278e-10,8.847142685626179e-17,1.360262143716213e-18,1.1433458631843348e-15,2.631401238152175e-15,9.372693993870928e-16,7.937819996230455e-18,3.598844992414626e-24,1.1837427603327423e-23,1.0890430808916917e-18,3.1848460079631234e-31,3.4305552669900288e-43,2.6466428618184307e-16,2.762812837446752e-44,1.8580957260939791e-34,3.439361044176078e-29,1.7292861593267317e-33,5.88599385602065e-35,8.668112128174573e-35,6.486792163149785e-14,2.0381637027163045e-18,4.601337274528065e-30,6.463198066452941e-29,1.8387559878029677e-23,4.650582597478585e-24,5.611382680453995e-23,5.238641704018126e-41,3.031243522866412e-30,3.8381159732730505e-25,9.315122319071412e-47,1.3326807763564378e-31,5.1640134201246715e-42,9.985950677787269e-50,5.095484865766339e-41,3.160106558964413e-43,2.6210374376954554e-48
5.913886625024434e-13,0.9366238082658338,3.76,0.0,0.8231921084648727,0.9999999996720248,2.1908778628771552e-20,9.499688674708677e-29,8.85773469545344e-18,3.8819112189569237e-07,1.3037740884297113e-09,4.4248735061965875e-13,3.2903123447661256e-14,9.755281812493597e-10,8.369365881173425e-15,8.754043913765592e-24,5.100875276116718e-29,3.279685623916868e-10,2.8608027109847767e-16,4.3987800939473324e-18,3.697167171511649e-15,5.412894533493295e-15,3.030802358712138e-15,2.5667994581661793e-17,2.152114395995386e-23,7.078972336917808e-23,3.521064270510547e-18,3.622457417775177e-30,7.594226678070963e-42,8.558106824044216e-16,5.786199593171756e-43,2.100068319932325e-33,3.3160668417810447e-28,1.9159145619114463e-32,6.565684526986929e-34,9.963389930285088e-34,1.1676056335539232e-13,6.591847567032364e-18,2.752184898652201e-29,3.865392544083015e-28,1.0995510656200913e-22,2.783164733180212e-23,3.354746729399563e-22,1.1566191550431692e-39,3.3531622052789573e-29,2.294834576575682e-24,2.0898172524405254e-45,1.4737242133579876e-30,1.125703230978146e-40,4.283020268537901e-48,1.1044318352650663e-39,6.406954245825798e-42,1.003854650731806e-46
1e-12,0.9366238373544907,3.76,0.0,0.823191973455983,0.9999999994454094,1.1130440943701108e-19,4.834351571430467e-28,2.5311106942779905e-17,6.564056551563433e-07,2.204948899753922e-09,1.1282218018880386e-12,9.403630834965148e-14,1.6495828095779893e-09,2.391652481026732e-14,4.4481927730380245e-23,4.82874709414935e-28,5.545735790868422e-10,8.174799218719742e-16,1.2570813116339894e-17,1.0564998248538232e-14,1.0932672214876895e-14,8.66085688307964e-15,7.33484557200972e-17,1.0933466139826608e-22,3.596512811308271e-22,1.0059313871198094e-17,3.429187267388911e-29,1.389338234026153e-40,2.4454716286979432e-15,1.0186803482214664e-41,2.0195512538217692e-32,2.8302973157947e-27,1.7763126382238147e-31,6.165493027512638e-33,9.619538178475911e-33,1.9743010713261265e-13,1.8842431115005066e-17,1.3987366653448758e-28,1.9641095413825712e-27,5.58583034852311e-22,1.4158920834107494e-22,1.703522661861155e-21,2.1052790675650034e-38,3.1051090170852943e-28,1.1655170119813539e-23,3.9215698852854264e-44,1.365279818692094e-29,2.0536972424235587e-39,1.529524908674331e-46,1.9928219192557048e-38,1.1006818976331023e-40,3.305634717668701e-45
1.1170674740025522e-12,0.9366238373544907,3.76,0.0,0.8231919347757738,0.999999999380483,1.5060582652140593e-19,6.542589999685118e-28,3.158202514047608e-17,7.332492666959943e-07,2.4631891201362894e-09,1.381945470152846e-12,1.1733779113868418e-13,1.842704174849588e-09,2.9842156310662656e-14,6.01896792492875e-23,6.872498666801201e-28,6.194960880881847e-10,1.0200138504831598e-15,1.5685574690294593e-17,1.3182584264796895e-14,1.2782280233326469e-14,1.0806686409408296e-14,9.152123025411332e-17,1.4794049888518055e-22,4.8664575203349635e-22,1.25510206319884e-17,4.880578429312682e-29,2.0349390496320663e-40,3.0513412544804134e-15,1.4902554640613542e-41,2.877120450504107e-32,4.00299596121954e-27,2.525013895413073e-31,8.771043247699076e-33,1.370709020159338e-32,2.2054132431548254e-13,2.3512187084277643e-17,1.8927084638292812e-28,2.657686942407212e-27,7.558135908439876e-22,1.9161359029007634e-22,2.3049115388727096e-21,3.083075441648146e-38,4.413570645068458e-28,1.5770076953618541e-23,5.748344623576947e-44,1.9406479764688662e-29,3.007776710686908e-39,2.2743452711196347e-46,2.9176105191560437e-38,1.6089467273250007e-40,4.9087928839620884e-45
2.1684250970027703e-12,0.9366238955318119,3.76,0.0,0.8231915873961035,0.9999999987973767,1.1152772103352354e-18,4.863139166484372e-27,1.1897651289698957e-16,1.4233637753117117e-06,4.7834448626489755e-09,4.803606969530846e-12,4.4220799573963054e-13,3.5771687839817765e-09,1.1243260545355457e-13,4.4590541894332395e-22,1.0091858128793471e-26,1.2025508979803424e-09,3.8426341886456496e-15,5.910493317921751e-17,4.9664975715654696e-14,3.474661225629761e-14,4.071450587907082e-14,3.448009032599146e-16,1.0955300707840675e-21,3.604060069936554e-21,4.7258004113196175e-17,7.166780503877606e-28,6.010162654378e-39,1.1494856614137324e-14,4.287419351027549e-40,4.480587056797108e-31,5.51388860664682e-26,3.654324470109352e-30,1.3036831545842433e-31,2.096128713152498e-31,4.280847966986366e-13,8.864454928801717e-17,1.4027824807843411e-27,1.9688750972220635e-26,5.59637382528187e-21,1.4232967141927996e-21,1.7050459564078537e-20,9.011749358502352e-37,6.378126866613812e-27,1.1670566596071877e-22,1.7841551339074764e-42,2.8087825729304216e-28,9.088455189584628e-38,1.3693288716588707e-44,8.627220788296209e-37,4.5462397212802386e-39,2.737366490608799e-43
3.2197827200029884e-12,0.9366239537091431,3.76,0.0,0.82319124001447,0.9999999982142399,3.4648363145824013e-18,1.515275751524139e-26,2.622931983434223e-16,2.113475909280354e-06,7.105601395459419e-09,1.0282258565095992e-11,9.75195703041936e-13,5.311783670043304e-09,2.478860369794194e-13,1.3856990459759363e-21,4.188467660680213e-26,1.7856053859999778e-09,8.471420926548366e-15,1.3032702314694651e-16,1.0949636006511802e-13,6.634483413412083e-14,8.976445692740213e-14,7.601779102025642e-16,3.4034796814520655e-21,1.1197504883340329e-20,1.0413913015945582e-16,2.9744638601629847e-27,3.2015485672322134e-38,2.5340914635191245e-14,2.3797513897610617e-39,1.999059797330763e-30,2.3346775552574784e-25,1.569998068948653e-29,5.685268457998556e-31,8.894330148513048e-31,6.356042561518432e-13,1.955504853407818e-16,4.3605134859240434e-27,6.118364126378577e-26,1.7384947317452885e-20,4.430905565295456e-21,5.29328147924049e-20,4.771665603446283e-36,2.7383308495576907e-26,3.624101074007121e-22,9.70214574633318e-42,1.2069521633512573e-27,5.0518342465723844e-37,9.27109228292976e-44,4.7445817503059765e-36,2.714952220753302e-38,2.0469862367736855e-42
4.2711403430032065e-12,0.9366240118864845,3.76,0.0,0.8231908926308731,0.9999999976310727,7.81662958480949e-18,3.428428299025827e-26,4.615241539710308e-16,2.8035856686009235e-06,9.429658557841806e-09,1.7817895434255626e-11,1.7164634741355235e-12,7.046548992806105e-09,4.362068710452414e-13,3.12699723963593e-21,1.1715242276783043e-25,2.3686595523267286e-09,1.4906135090984646e-14,2.2936354065352555e-16,1.9267708876851217e-13,1.0757668016871952e-13,1.5795756071143864e-13,1.3376518909601613e-15,7.678200818970513e-21,2.5263129650499485e-20,1.8316377456567257e-16,8.319665381133736e-27,1.0863547537968429e-37,4.458849652472163e-14,8.467499919773027e-39,5.961461896868438e-30,6.664013166454439e-25,4.5177099756402616e-29,1.6607636561230925e-30,2.539489747033426e-30,8.430997768853106e-13,3.443017147131043e-16,9.842607396736088e-27,1.3806507637614966e-25,3.921737431860055e-20,1.0015732933553182e-20,1.193343311735088e-19,1.607559737109188e-35,7.874806177448566e-26,8.172494122361203e-22,3.3500504651289437e-41,3.473884442529705e-27,1.7858690766492742e-36,3.8245198977876805e-43,1.656741072255203e-35,1.0022181574035367e-37,9.295542021024396e-42
