Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032),S(1627),CH2(S)(24),CH2(T)(17),S(3168),CH2O2(165),CHO2(212),C2H2O(189),CH3CO(33),C3H3(2030),C4H7(59),C4H7(2027),H2CC(23),C3H3(3173),C3H5(76),C4H7(77),C3H5(220),C2H3O(232),S(2376),C4H7(2028),C4H6(86),C4H6(85),CH2OH(32),C4H6(3180)
8.373783892579219e-07,0.147771955820536,3.76,0.0,0.5388097893920134,0.9623572651946212,0.04536267626651205,9.264866269162802e-10,9.780832793560647e-08,0.023071110865869562,0.00453941412215473,0.06586783239965756,0.004676240428455375,0.2672243815853368,0.003708069597135261,0.22160840141600294,4.232228670430473e-06,1.0382676365749661e-05,0.0005542568319166112,0.0014371777331321927,0.006060917996830803,0.0008260365682494339,0.006033153271635052,0.0004350491386326198,0.00801169409356124,0.00021451198191641712,0.00011108316538812421,1.3689205607762108e-08,1.2832342749048363e-06,1.03486144778073e-05,7.64320626893826e-07,8.797730378403163e-07,0.0019392489013507525,1.21664435448075e-05,0.000969030451028062,2.4116838645999815e-09,1.2614903878439632e-06,1.5826743340963724e-06,2.184025670635641e-09,0.0014869520872118106,4.472588460739497e-05,9.172279517673495e-05,2.822886789805149e-09,5.4776716639536666e-05,6.195529116683906e-10,4.680152130618657e-12,4.223284352451547e-06,8.278002529566772e-06,7.2797483668425e-11,4.623513243545688e-11,4.0158273797055513e-07,3.0683033216640166e-09,4.5088128146958364e-08,9.833853053150957e-06,2.166003944798501e-07,3.3821062123755373e-09,1.4834933842570782e-05,7.149645759242964e-11,2.167387234467415e-07,7.775042490324601e-09,9.002252914411045e-07,5.961441440556882e-10,7.471922172172186e-09,2.0696759796146567e-06,7.624750536118996e-05,4.0866059520781143e-07,4.443672282522836e-06,4.986403143173262e-06
8.407334162482761e-07,0.1478057820750328,3.76,0.0,0.5372993606162412,0.9621033912070484,0.045651750251752526,9.300173706085785e-10,9.815586576960014e-08,0.02307839729908218,0.004529188963604984,0.06621232660947227,0.0046760910187451385,0.268369472285864,0.0037173614980425913,0.22266930268452928,4.220759814971978e-06,1.0381088707842027e-05,0.0005568800927383933,0.0014440210176398973,0.006127588789210543,0.0008272380155042672,0.006080347510000983,0.00043775626874472767,0.008109154832286115,0.00021482877501816458,0.00011159737401164535,1.3725628200310064e-08,1.29684046871731e-06,1.0484034932898007e-05,7.684749426414993e-07,8.850023646163604e-07,0.0019606737942729153,1.2197111633458462e-05,0.0009792176432124541,2.42640529945399e-09,1.274586174067897e-06,1.5921765729084065e-06,2.2058471976317957e-09,0.0015002832295134912,4.549204356456602e-05,9.277025581159972e-05,2.8353326336257976e-09,5.569592433626111e-05,6.306952363497875e-10,4.738954133937546e-12,4.22588880369494e-06,8.300535085391543e-06,7.296192959009846e-11,4.633867245070125e-11,4.0255581301435475e-07,3.1038251632193435e-09,4.5325688455908626e-08,1.0037571519872288e-05,2.1863883922515782e-07,3.4139308476933517e-09,1.490577056929189e-05,7.297936118213694e-11,2.1918038846585945e-07,7.84805167307033e-09,9.103394853634742e-07,6.023044289966288e-10,7.553545645907096e-09,2.094512800614983e-06,7.737135229057832e-05,4.1468723329166085e-07,4.4566810754708225e-06,5.069931017736405e-06
8.440884432386303e-07,0.1478395329271772,3.76,0.0,0.5357932238346431,0.9618491780976185,0.045940949622313695,9.335051227289218e-10,9.84999003612973e-08,0.02308515468733772,0.0045189282867288795,0.06655599295458076,0.004675882337833348,0.26951019918706165,0.0037266307429740966,0.22372795132192755,4.209268169738006e-06,1.0379260202694281e-05,0.0005594904308367637,0.0014508313444796723,0.00619456637206165,0.0008284267038067695,0.0061275531398174215,0.00044045576211648203,0.008207190509382265,0.0002151425509912411,0.0001121086226915751,1.376183554463285e-08,1.3104915843806184e-06,1.0620247732755181e-05,7.72613043642045e-07,8.902031226060526e-07,0.0019821641496746657,1.2227440862498006e-05,0.0009894422950772021,2.441053432076056e-09,1.287697628098513e-06,1.601639896951095e-06,2.227732513385803e-09,0.0015136478306447682,4.6266022961362447e-05,9.382087673876482e-05,2.847692124028879e-09,5.6624022164459116e-05,6.419610653042054e-10,4.798029610369759e-12,4.2283456912770845e-06,8.322846494828205e-06,7.312424445125003e-11,4.6440867408220644e-11,4.0351737225858195e-07,3.139492468229594e-09,4.55615623847242e-08,1.0244164338316229e-05,2.206788154037804e-07,3.4457793342568722e-09,1.4976224230760213e-05,7.448321891998408e-11,2.216276797876952e-07,7.921112821860555e-09,9.204772865833736e-07,6.084782114759191e-10,7.635345372258436e-09,2.119453096459336e-06,7.850383079974437e-05,4.207601951751255e-07,4.469555521277744e-06,5.1542720646123085e-06
8.474434702289844e-07,0.14787320822619357,3.76,0.0,0.5342913865836905,0.9615946303092385,0.04623026981808254,9.369500500269352e-10,9.884044841948136e-08,0.023091390201382813,0.004508633442590423,0.06689882535589328,0.00467561521119954,0.27064655904182744,0.003735877499364745,0.22478434108363388,4.197755055723665e-06,1.0377194505671368e-05,0.0005620878284475313,0.0014576087714278936,0.006261849033827934,0.0008296027379496621,0.006174768389935367,0.0004431475233060921,0.008305799178842001,0.000215453327995519,0.00011261690849849874,1.3797827756237699e-08,1.324187044597288e-06,1.0757248195318233e-05,7.767348326922365e-07,8.953751670854392e-07,0.0020037187121202307,1.225743374920966e-05,0.0009997040582895634,2.455627825147953e-09,1.300823708601395e-06,1.6110639844420817e-06,2.2496808316505986e-09,0.0015270455186147385,4.704783005596785e-05,9.487458693234073e-05,2.859965199136572e-09,5.7561006169856035e-05,6.533506284320289e-10,4.85737536422247e-12,4.230656938814079e-06,8.344938479202126e-06,7.328444684352609e-11,4.654172909925071e-11,4.0446750836656175e-07,3.175303523785802e-09,4.5795744703585787e-08,1.0453648676737706e-05,2.2272019740871703e-07,3.477649713144407e-09,1.504629424437686e-05,7.600815634064523e-11,2.240804110072787e-07,7.994221432874995e-09,9.306379320901643e-07,6.146651485068762e-10,7.717315324305553e-09,2.1444954563540433e-06,7.964491677465975e-05,4.2687935170849864e-07,4.482296530643827e-06,5.239426321309863e-06
8.507984972193386e-07,0.14790680782950302,3.76,0.0,0.5327938559218987,0.9613397522568176,0.04651970633495795,9.403523259167445e-10,9.91775270187437e-08,0.023097110962790882,0.004498305760448234,0.06724081791582001,0.0046752904561756445,0.2717785490268622,0.0037451019254908704,0.22583846599182317,4.1862217704339805e-06,1.0374895242569026e-05,0.0005646722695548318,0.001464353359210005,0.006329435061490507,0.0008307662220123381,0.006221991510818303,0.00044583145907155914,0.008404978877122082,0.00021576112413131192,0.00011312222889936817,1.3833604762775165e-08,1.3379262737234532e-06,1.0895031610998031e-05,7.808402158611374e-07,9.00518359391561e-07,0.00202533623081416,1.2287092798705334e-05,0.001010002585263092,2.4701280523751973e-09,1.3139633830141752e-06,1.620448524185659e-06,2.271691371388329e-09,0.001540475924377586,4.7837471520653803e-05,9.593131561839335e-05,2.8721517774955704e-09,5.850687160071303e-05,6.648641449664296e-10,4.916988195787552e-12,4.232824461974619e-06,8.366812762644768e-06,7.34425553523301e-11,4.6641269310040654e-11,4.054063141669715e-07,3.2112566196642223e-09,4.602823055593579e-08,1.0666041526843564e-05,2.247628607702141e-07,3.5095400456372628e-09,1.5115980092632928e-05,7.755429769223198e-11,2.2653839686630246e-07,8.067373042211978e-09,9.408206633978563e-07,6.208648995387098e-10,7.799449506012412e-09,2.1696384687951964e-06,8.079458552648881e-05,4.3304457065391904e-07,4.494905020687555e-06,5.325393757663627e-06
8.541535242096927e-07,0.14794033160383147,3.76,0.0,0.5313006384400486,0.9610845483272034,0.04680925472417693,9.437121301470833e-10,9.95111535725354e-08,0.023102324043097398,0.004487946547999542,0.06758196491524134,0.004674908881994394,0.2729061667332483,0.00375430417079584,0.22689032033005682,4.1746695882068465e-06,1.0372366009236679e-05,0.000567243739851565,0.001471065171359337,0.006397322740841319,0.0008319172593570514,0.006269220774389682,0.0004485074783459203,0.008504727623722634,0.00021606595743890747,0.00011362458174826636,1.3869167233497495e-08,1.3517086977990845e-06,1.1033593243936935e-05,7.849291020294627e-07,9.056325721654438e-07,0.0020470154598375315,1.2316420503271325e-05,0.001020337529198598,2.484553735152659e-09,1.3271156275223913e-06,1.6297932156423151e-06,2.2937633533625582e-09,0.001553938681836023,4.86349534487088e-05,9.699099229103473e-05,2.8842519937203344e-09,5.946161291869397e-05,6.765018243275439e-10,4.976864906958889e-12,4.2348501681277355e-06,8.388471071517098e-06,7.359858855080159e-11,4.673949981550038e-11,4.0633388226362144e-07,3.2473500451074483e-09,4.625901547475946e-08,1.0881359702011273e-05,2.2680668223730574e-07,3.5414484030484603e-09,1.5185281321705907e-05,7.912176592336497e-11,2.2900145326418233e-07,8.140563234186077e-09,9.510247266516805e-07,6.270771263414808e-10,7.881741961830394e-09,2.194880721913719e-06,8.195281180406869e-05,4.392557167517014e-07,4.5073819145063915e-06,5.4121742765863415e-06
8.575085512000469e-07,0.14797377942366555,3.76,0.0,0.5298117402694353,0.9608290228791354,0.04709891059176913,9.470296485122653e-10,9.984134582298974e-08,0.023107036463134487,0.004477557091615817,0.06792226081106206,0.004674471289823887,0.2740294101588086,0.003763484376144871,0.22793989863893105,4.163099760505352e-06,1.0369610371345768e-05,0.0005698022267064821,0.0014777442741060534,0.00646551035670323,0.0008330559526282552,0.006316454473905242,0.0004511754922160768,0.008605043421658722,0.00021636784589761307,0.0001141239652789501,1.3904515701882508e-08,1.365533744654923e-06,1.11729283330615e-05,7.89001403435309e-07,9.107176856993376e-07,0.0020687551583361843,1.2345419342320563e-05,0.0010307085441168908,2.498904512193174e-09,1.3402794272098784e-06,1.6390977688285855e-06,2.3158960028401947e-09,0.0015674334278420524,4.944028136017519e-05,9.805354672528038e-05,2.896265928305386e-09,6.042522380779766e-05,6.882638655818386e-10,5.037002299189452e-12,4.236735955930257e-06,8.409915133734246e-06,7.375256499252657e-11,4.68364323750658e-11,4.0725030525812127e-07,3.2835820910370106e-09,4.648809537280689e-08,1.1099619835952757e-05,2.2885153977490847e-07,3.5733728776270013e-09,1.5254197540179562e-05,8.071068267336019e-11,2.31469397290367e-07,8.213787636922664e-09,9.612493727871561e-07,6.333014930613997e-10,7.964186771237346e-09,2.220220803779185e-06,8.311956980379126e-05,4.4551265177356957e-07,4.51972814069049e-06,5.4997677146843415e-06
8.60863578190401e-07,0.1480071511721102,3.76,0.0,0.5283271670911468,0.960573180243198,0.047388669597935834,9.503050727473842e-10,1.0016812183791854e-07,0.023111255192313957,0.004467138656569533,0.06826170023342057,0.00467397847281383,0.27514827769955613,0.003772642674116464,0.22898719571121925,4.151513516188513e-06,1.0366631864095802e-05,0.000572347719129002,0.0014843907362528583,0.00653399619317406,0.0008341824037506851,0.006363690923805887,0.0004538354138992334,0.00870592425798578,0.00021666680742523647,0.00011462037809643376,1.3939649969155526e-08,1.3794008439044106e-06,1.1313032093217554e-05,7.930570358607021e-07,9.157735837655646e-07,0.002090554090735373,1.2374091782187818e-05,0.0010411152848948265,2.5131800135112097e-09,1.3534537762265363e-06,1.6483619040515092e-06,2.3380885521306796e-09,0.001580959802197501,5.0253460208403105e-05,9.911890899140715e-05,2.908193478973489e-09,6.139769718463807e-05,7.001504569534716e-10,5.097397169792034e-12,4.238483714938192e-06,8.4311466782521e-06,7.39045032061857e-11,4.693207873255613e-11,4.081556759974372e-07,3.319951053071569e-09,4.671546651750607e-08,1.132083838118926e-05,2.3089731252933135e-07,3.605311589340703e-09,1.532272841776137e-05,8.232116826092245e-11,2.3394204725561371e-07,8.287041917236163e-09,9.714938576316278e-07,6.395376663462603e-10,8.046778043846147e-09,2.2456573027214924e-06,8.429483318111726e-05,4.5181523458493777e-07,4.531944632928411e-06,5.5881738429711105e-06
8.642186051807552e-07,0.14804044673991368,3.76,0.0,0.5268469241426215,0.9603170247217931,0.047678527456608576,9.535386003686948e-10,1.0049149999211618e-07,0.02311498714815203,0.004456692487226503,0.06860027798370934,0.00467343121612079,0.27626276814362427,0.0037817791892020888,0.23003220658841983,4.139912061724829e-06,1.036343399207009e-05,0.0005748802077428416,0.0014910046290898004,0.006602778533797912,0.0008352967139299718,0.006410928459608519,0.00045648715872525993,0.008807368104173851,0.0002169628598774278,0.00011511381917108929,1.3974570485449049e-08,1.393309427051005e-06,1.1453899715995886e-05,7.97095917661857e-07,9.208001594733261e-07,0.002112411026875151,1.2402440276227437e-05,0.0010515574072904048,2.527379909278306e-09,1.3666376779691761e-06,1.6575853517282841e-06,2.3603402360530547e-09,0.0015945174476538248,5.107449438481764e-05,0.00010018700946452711,2.9200347602686906e-09,6.237902520588287e-05,7.121617768758492e-10,5.158046318738571e-12,4.240095325195081e-06,8.45216743451992e-06,7.405442169186993e-11,4.702645061244572e-11,4.090500871079668e-07,3.356455228510205e-09,4.6941125532350917e-08,1.1545031608051448e-05,2.3294388083825516e-07,3.637262668546754e-09,1.539087368424571e-05,8.395334167676418e-11,2.3641922272810323e-07,8.360321788062795e-09,9.817574420238675e-07,6.45785315342526e-10,8.129509930735388e-09,2.271188807563956e-06,8.54785750585752e-05,4.5816332118753304e-07,4.544032329624172e-06,5.67739236738149e-06
8.675736321711094e-07,0.14807366602622343,3.76,0.0,0.5253710162291385,0.9600605605890996,0.04796847993467038,9.567304343481708e-10,1.0081149894486938e-07,0.023118239195466985,0.004446219807349109,0.06893798903107452,0.004672830296971617,0.27737288066066745,0.0037908940381581884,0.23107492655472647,4.128296581575224e-06,1.0360020228931378e-05,0.0005773996847420635,0.0014975860262458904,0.006671855661862161,0.000836398983651416,0.0064581654377113724,0.00045913064410613754,0.008909372916759837,0.0002172560210470336,0.00011560428782825151,1.4009277906598288e-08,1.40725892756169e-06,1.1595526371147114e-05,8.011179702568869e-07,9.257973154170019e-07,0.00213432474225742,1.243046726446845e-05,0.001062034567985983,2.541503900053e-09,1.3798301451231142e-06,1.666767852439566e-06,2.3826502927283453e-09,0.00160810600990999,5.1903387727402045e-05,0.00010125777884148463,2.9317899124141445e-09,6.336919928153075e-05,7.242979939533253e-10,5.218946549041325e-12,4.241572656836201e-06,8.472979131779816e-06,7.42023389145562e-11,4.711955971282446e-11,4.0993363097892975e-07,3.393092915728399e-09,4.716506940857318e-08,1.17722156029319e-05,2.349911262921024e-07,3.669224263092141e-09,1.545863312788366e-05,8.560732057090603e-11,2.3890074455467577e-07,8.43362300967105e-09,9.92039391956863e-07,6.520441116146084e-10,8.212376624494817e-09,2.2968139080066376e-06,8.667076804004775e-05,4.645567647956525e-07,4.5559921733839765e-06,5.7674229296922e-06
8.709286591614635e-07,0.14810680893765363,3.76,0.0,0.5238994477310157,0.9598037920910554,0.04825852285145974,9.598807828997004e-10,1.011281376309858e-07,0.02312101814593195,0.004435721820278133,0.0692748285101838,0.004672176484703296,0.27847861479524083,0.003799987330224729,0.2321153511332678,4.116668238405281e-06,1.0356394017255365e-05,0.0005799061438651042,0.001504135003599102,0.006741225860579452,0.0008374893126802112,0.006505400235265426,0.00046176578951661755,0.009011936637753752,0.00021754630866386687,0.00011609178374181842,1.4043772444390952e-08,1.4212487808462666e-06,1.1737907207440961e-05,8.051231183237609e-07,9.307649587491441e-07,0.002156294018201034,1.2458175173540488e-05,0.0010725464246142504,2.5555516876221583e-09,1.3930301997808011e-06,1.67590915669921e-06,2.4050179663778248e-09,0.0016217251376094862,5.274014352620851e-05,0.00010233114815118713,2.9434589715527353e-09,6.436821008358656e-05,7.365592663716031e-10,5.280094663188092e-12,4.2429175698154125e-06,8.493583498666326e-06,7.43482732998887e-11,4.7211417706165965e-11,4.1080640006477137e-07,3.42986241774039e-09,4.7387295478594074e-08,1.2002406267246225e-05,2.3703893169352561e-07,3.7011945454047176e-09,1.5526006594414715e-05,8.728322124493755e-11,2.413864348831058e-07,8.506941383635333e-09,1.0023389786521987e-06,6.583137292717289e-10,8.295372352804891e-09,2.322531194860124e-06,8.787138421996815e-05,4.7099541588611903e-07,4.567825110729322e-06,5.858265108127051e-06
8.742836861518177e-07,0.1481398753879645,3.76,0.0,0.5224322226087417,0.9595467234453486,0.0485486520784175,9.629898592827639e-10,1.0144143524747634e-07,0.023123330757772394,0.004425199709111694,0.06961079171964611,0.004671470540769697,0.27957997046202515,0.003809059167273843,0.23315347608339243,4.105028173265925e-06,1.0352558768495178e-05,0.0005823995803734103,0.0015106516392142401,0.0068108874132184055,0.0008385678000646186,0.006552631250080882,0.0004643925164790062,0.009115057194933437,0.0002178337403936487,0.00011657630692972432,1.4078054241526577e-08,1.4352784243808954e-06,1.1881037353320935e-05,8.091112894057004e-07,9.357030021441855e-07,0.0021783176419403424,1.2485566417058867e-05,0.001083092635776864,2.569522986615656e-09,1.4062368736921396e-06,1.6850090246802844e-06,2.427442506195735e-09,0.001635374482337995,5.358476452734835e-05,0.00010340704876162462,2.9550419877655657e-09,6.537604755225451e-05,7.489457421852034e-10,5.341487465647401e-12,4.244131913499448e-06,8.513982262604985e-06,7.449224323037329e-11,4.730203623708997e-11,4.116684867611011e-07,3.4667620421414603e-09,4.760780140325713e-08,1.2235619316775347e-05,2.390871810232909e-07,3.733171707058506e-09,1.5592993986115725e-05,8.898115864704824e-11,2.4387611720795774e-07,8.580272753336099e-09,1.0126554786929902e-06,6.645938450524898e-10,8.378491381257393e-09,2.3483392602370546e-06,8.90803951895776e-05,4.774791222320189e-07,4.579532091710191e-06,5.949918417785305e-06
8.776387131421718e-07,0.14817286529906892,3.76,0.0,0.5209693444123528,0.9592893588414014,0.04883886353843715,9.660578815900708e-10,1.0175141123917162e-07,0.023125183735201518,0.0044146546369603235,0.06994587411909023,0.004670713218796816,0.2806769479371896,0.003818109644094474,0.23418929739576252,4.09337750592246e-06,1.0348517862763312e-05,0.000584879991014855,0.0015171360132264656,0.006880838603339804,0.0008396345441344284,0.006599856900455769,0.0004670107485371082,0.009218732502374762,0.00021811833383772128,0.00011705785774545481,1.4112123964854483e-08,1.4493472976617466e-06,1.2024911918031002e-05,8.130824136933145e-07,9.406113682379549e-07,0.0022003944068132966,1.2512643395026738e-05,0.0010936728610780534,2.583417550959986e-09,1.4194492082095088e-06,1.6940672262333797e-06,2.4499231638378068e-09,0.0016490536986192184,5.4437252940295974e-05,0.00010448541239282386,2.96653913954785e-09,6.639270090740876e-05,7.614575600237154e-10,5.403121766330304e-12,4.245217526368518e-06,8.534177149344081e-06,7.463426704071466e-11,4.739142691678032e-11,4.125199830812274e-07,3.503790098047381e-09,4.782658518721644e-08,1.2471870280348664e-05,2.411357595138592e-07,3.765153952888447e-09,1.5659595260474162e-05,9.070124636248832e-11,2.463696163753099e-07,8.65361301080794e-09,1.0229881740968793e-06,6.708841382003875e-10,8.461728021348752e-09,2.3742366978499384e-06,9.02977720489543e-05,4.840077289665965e-07,4.591114069529848e-06,6.042382311441103e-06
