Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15)
3.944240760422739e-06,0.17067225005982573,3.76,0.0,0.48734300419397586,0.9596537752691086,0.050290799490312496,3.89272792147593e-13,1.1922382967310257e-10,0.008508591801403263,0.002314224313023524,0.04597570143128162,0.0015649557817971945,0.2322782826312451,0.0036142494890272713,0.1825774450899623,4.86867084786453e-06,7.962036057724036e-06,0.00016248546518871182,0.0025540860222184676,0.002922620024120233,0.00032778604256892543,0.0068981444728109746,0.00016086828928154012,0.009449745707546319,8.419002989769351e-05,7.883350969643187e-05,5.885786596493276e-09,1.2444292193387323e-07,3.8112928310366416e-06,4.1503420927632713e-07,6.47288482972708e-08,0.001131919731676243,7.760575192236e-06,0.001003012981120971,2.067644309512305e-10,6.331785226655112e-07,8.258943354772862e-07,4.1054589481026933e-10,1.2371651841272965e-05
3.999911805737885e-06,0.1707865050227934,3.76,0.0,0.48297235016935514,0.9587189598431897,0.05142039961318263,4.086502220403517e-13,1.2509088525080136e-10,0.008513747116288026,0.0022994311604096654,0.04682224812998,0.001564264201843477,0.2357282915826326,0.003641620260331304,0.1854824360117737,4.830034688676222e-06,7.953984722956146e-06,0.0001653231130916397,0.0025850487341219012,0.0030353418829806257,0.00032974310190277167,0.007079279463582674,0.00016433278247289588,0.009846864458919065,8.464996513247976e-05,8.016029841019199e-05,5.975755204868856e-09,1.2927656240986685e-07,3.976885538952363e-06,4.233563911368806e-07,6.596030981629972e-08,0.0011751891599897618,7.81838875927092e-06,0.0010393769738267179,2.1083762898592075e-10,6.557190241531894e-07,8.412831801010544e-07,4.239678953524738e-10,1.3071299025811728e-05
4.055582851053031e-06,0.17089999603284967,3.76,0.0,0.4786399880008553,0.9577791435735871,0.052552685602768365,4.2857386864508203e-13,1.311306810086442e-10,0.008517393145199026,0.002284499939165582,0.04766223002085812,0.001563420250282934,0.23913697820966323,0.003668905355343671,0.18836501642744577,4.791215047339165e-06,7.944506960338818e-06,0.00016812809271394926,0.0026154062231480662,0.0031499457982849376,0.00033165569767033587,0.007260602895800576,0.00016777394740955673,0.010252069519937521,8.510040322953798e-05,8.146794449915135e-05,6.064890379902995e-09,1.3418336383923717e-07,4.14566658714306e-06,4.3161084944549766e-07,6.717125986423834e-08,0.0012189694601984521,7.874663719549848e-06,0.0010762098765445991,2.148509754585901e-10,6.784033259774824e-07,8.564653271831878e-07,4.375158524020373e-10,1.379696020371443e-05
4.111253896368178e-06,0.17101272026544043,3.76,0.0,0.4743460345694117,0.9568344665450155,0.05368749574826505,4.490447315811382e-13,1.3734415690070617e-10,0.008519628496104315,0.002269450749500669,0.04849555388344836,0.0015624334564163119,0.2425043358760382,0.003696097531482254,0.1912251422570245,4.752255985957769e-06,7.933703430689987e-06,0.00017090029665615234,0.002645174162533881,0.0032664059455098913,0.0003335252588876423,0.0074420566752210005,0.00017119096455878315,0.010665294273437792,8.554160988922274e-05,8.275641619931894e-05,6.153182055901425e-09,1.3916185346166698e-07,4.317590776820004e-06,4.397959660866931e-07,6.836178734690357e-08,0.0012632393101393758,7.9294489500555e-06,0.0011134991025910552,2.1880461181094853e-10,7.012174676669241e-07,8.714407475555878e-07,4.5118579607301223e-10,1.4549056997873642e-05
4.166924941683324e-06,0.17112467574041412,3.76,0.0,0.4700905674997541,0.9558850655554955,0.054824675327740095,4.700635320770839e-13,1.4373218372140435e-10,0.008520546617344903,0.0022543023047745677,0.04932214000046486,0.0015613128247594916,0.24583039322603498,0.003723189432761601,0.19406279093021359,4.713198324544812e-06,7.921669283515625e-06,0.00017363965719879984,0.0026743676974934436,0.0033846964762407937,0.000335353145250433,0.007623585047228785,0.00017458308110194018,0.011086470534541456,8.59738390306927e-05,8.402570366050142e-05,6.240621098977151e-09,1.4421057088724062e-07,4.49261271708674e-06,4.479102580391626e-07,6.953201692471523e-08,0.0013079778036094215,7.982790905550798e-06,0.0011512321835828296,2.2269879207924578e-10,7.241479728635038e-07,8.862097560587379e-07,4.64973839277102e-10,1.5328005836640917e-05
4.22259598699847e-06,0.17123586125200874,3.76,0.0,0.46587362813464084,0.9549310742028774,0.05596407624644461,4.916308841969063e-13,1.5029557520539918e-10,0.008520235980101178,0.0022390720131493604,0.050141921216032295,0.001560066861336876,0.24911521142628137,0.0037501736575713306,0.196877959722268,4.67407983986914e-06,7.908494369260162e-06,0.00017634614286832754,0.002703001438391203,0.00350479154562101,0.0003371406505650815,0.00780513450651227,0.0001779496069031046,0.01151552870054709,8.639733331850723e-05,8.527581703173872e-05,6.327199246199295e-09,1.4932806875267732e-07,4.670686885649254e-06,4.5595236877715185e-07,7.068210476767837e-08,0.0013531644660690516,8.03473377473405e-06,0.0011893967776468962,2.2653386991057375e-10,7.471818491990489e-07,9.007729756912005e-07,4.788761749987362e-10,1.6134217915320434e-05
4.2782670323136165e-06,0.17134627630730837,3.76,0.0,0.46169522432054955,0.9539726229714666,0.05710555669391292,5.13747245232116e-13,1.5703508557131913e-10,0.008518780266395836,0.002223776055793894,0.05095484204366221,0.001558703599088332,0.2523588815832086,0.0037770428160993626,0.19967066419674007,4.63493545528287e-06,7.894263455326702e-06,0.00017901975524422067,0.002731089458649199,0.003626665337281726,0.0003388890060264371,0.007986653709684587,0.0001812899106884283,0.011952397890997404,8.681232466851094e-05,8.650678468499068e-05,6.4129090478766746e-09,1.545129131957231e-07,4.851767682725999e-06,4.6392106009452027e-07,7.181223464285064e-08,0.0013987792671403085,8.08531962479468e-06,0.001227980676603487,2.3031028658457423e-10,7.703065861687005e-07,9.151313044595272e-07,4.928890736720121e-10,1.696809915958823e-05
4.333938077628763e-06,0.17145592106958568,3.76,0.0,0.4575553330170722,0.953009839318175,0.05824898081886171,5.364128421903305e-13,1.639514008274274e-10,0.008516258560125327,0.0022084294613927825,0.05176085782241798,0.001557230622428459,0.25556152232496326,0.003803789578936374,0.2024409367478903,4.595797421090823e-06,7.879056443430791e-06,0.0001816605259935417,0.0027586452965033784,0.003750292085992497,0.0003405993833603885,0.00816809339086399,0.00018460341642469508,0.012397006078639963,8.721903474059428e-05,8.771865157309645e-05,6.497743814278432e-09,1.5976368425178096e-07,5.035809478868128e-06,4.7181520447021654e-07,7.292261432431551e-08,0.001444802630272621,8.13458853563882e-06,0.0012669718122270952,2.340285600122208e-10,7.935101513479004e-07,9.292858848647763e-07,5.07008880680799e-10,1.7830050190520082e-05
4.389609122943909e-06,0.1715647963052781,3.76,0.0,0.4534539027371425,0.952042847757788,0.05939421842135028,5.596277699745361e-13,1.7104515124280503e-10,0.008512745539351356,0.002193046176908122,0.05255993392051532,0.001555655090790967,0.25872327754112406,0.003830406717824546,0.20518882523863813,4.556695485343189e-06,7.862948586509106e-06,0.0001842685141395262,0.0027856819600426603,0.0038756460981831348,0.0003422728978655551,0.00834940628026606,0.0001878895998895416,0.012849280211710284,8.761767542474905e-05,8.891147771305091e-05,6.581697566943062e-09,1.6507897619771992e-07,5.222766657471606e-06,4.796337779898725e-07,7.401347231472037e-08,0.001491215439834178,8.182578724533135e-06,0.0013063582616568432,2.376892746794424e-10,8.167809847490375e-07,9.432380758156968e-07,5.212320139806246e-10,1.8720466291250363e-05
4.445280168259055e-06,0.1716729033342163,3.76,0.0,0.4493908558252214,0.9510717699470718,0.06054114466163137,5.833920046249865e-13,1.7831691455413013e-10,0.008508311668414877,0.0021776391347768133,0.05335204498527704,0.0015539837611047507,0.26184431427346755,0.003856887139361361,0.20791439172987786,4.5176570555174005e-06,7.846010703799227e-06,0.00018684380354100006,0.002812211935066139,0.004002701770472458,0.0003439106113262492,0.008530547025820548,0.00019114798542759382,0.013309146327930432,8.800844930707477e-05,9.00853367843659e-05,6.664764992737579e-09,1.704573977914529e-07,5.412593652401338e-06,4.87375853658395e-07,7.50850548565909e-08,0.0015379990458533497,8.22932666131321e-06,0.001346128252019868,2.4129307246975263e-10,8.401079916788122e-07,9.569894268387402e-07,5.355549618365409e-10,1.9639737375285e-05
4.500951213574202e-06,0.1717802439832188,3.76,0.0,0.44536609058292825,0.9500967247675067,0.061689639784855754,6.077053184455802e-13,1.857671996256875e-10,0.008503023388496487,0.0021622203166438286,0.05413717423766497,0.0015522230093329835,0.26492482074900114,0.003883223912568536,0.21061771129562404,4.4787073514943234e-06,7.828309392803419e-06,0.0001893865005556904,0.0028382471952564207,0.004131433606361031,0.0003455135347736063,0.008711472117749195,0.00019437814288813732,0.01377652966072323,8.839155011192247e-05,9.124031483307766e-05,6.746941400623031e-09,1.7589757239636307e-07,5.60524498090264e-06,4.950405950933958e-07,7.613762321058847e-08,0.0015851352666552871,8.27486717478232e-06,0.0013862701643368252,2.44840644296939e-10,8.634805346074593e-07,9.705416545080044e-07,5.499742806734447e-10,2.0588247956273823e-05
4.556622258889348e-06,0.1718868205430395,3.76,0.0,0.44137948325222665,0.9491178284064105,0.06283958886069904,6.325673292644577e-13,1.9339645692705163e-10,0.008496943305416085,0.0021468008136477845,0.05491531280936298,0.0015503788511046172,0.267965004545923,0.003909410291239549,0.21329887091820843,4.439869549924245e-06,7.809907236965292e-06,0.00019189673188689147,0.0028637992141757897,0.00426181623124977,0.00034708263112373473,0.008892139816015941,0.00019757968474220285,0.014251354738185732,8.876716313407533e-05,9.237650907552361e-05,6.828222682218378e-09,1.813981380946907e-07,5.800675272435259e-06,5.026272506905113e-07,7.717145118806371e-08,0.0016326063896442483,8.319233551290455e-06,0.0014267725367787878,2.483327225103424e-10,8.86888424039172e-07,9.83896620914303e-07,5.644865930401662e-10,2.1566377119121894e-05
4.612293304204494e-06,0.17199263572840046,3.76,0.0,0.437430889864907,0.948135194436241,0.06399088153712902,6.579775752712724e-13,2.012050953391145e-10,0.008490130373746067,0.002131390883372096,0.05568645912054545,0.0015484569613475679,0.2709650908843086,0.00393543973181813,0.21595796845858256,4.401164920211346e-06,7.790863008180377e-06,0.0001943746426069958,0.0028888789786866553,0.004393824405929621,0.0003486188177112569,0.009072510080595526,0.00020075226336866805,0.01473354547530614,8.913546565987906e-05,9.349402679806853e-05,6.908605275457201e-09,1.869577477704388e-07,5.998839294197042e-06,5.101351481957359e-07,7.81868229232589e-08,0.0016803951704561215,8.362457626241649e-06,0.0014676240673382605,2.5177007402893336e-10,9.103219083617181e-07,9.97056313998559e-07,5.790885856885445e-10,2.2574498492499525e-05
4.6679643495196405e-06,0.17209769264079783,3.76,0.0,0.43352014796589533,0.947148933891939,0.06514341180767841,6.839354223974392e-13,2.0919345627307769e-10,0.008482640076516607,0.002116000003616919,0.05645061829660592,0.001546462692944353,0.2739253210344544,0.003961305907384142,0.2185951116974119,4.362612952563212e-06,7.771231863519037e-06,0.0001968203943328581,0.0029134970034943868,0.0045274330386653105,0.00035012296869798497,0.009252544504517679,0.00020389556849389548,0.01522302525983039,8.949662736281125e-05,9.459298434496927e-05,6.988086130166489e-09,1.925750690979404e-07,6.1996919734508745e-06,5.175636895776381e-07,7.91840308630339e-08,0.001728484830671561,8.404569868985652e-06,0.0015088136159688524,2.551534941370984e-10,9.337716630829857e-07,1.0100228296715167e-06,5.937770077609076e-10,2.361298022270531e-05
4.723635394834787e-06,0.17220199473387687,3.76,0.0,0.4296470782178024,0.9461591553462388,0.06629707779156607,7.10440032106658e-13,2.173618093868407e-10,0.008474524599916202,0.0021006369230775162,0.05720780162207339,0.0015444010945128688,0.27684595083602487,0.00398700271824455,0.2212104174427174,4.324231478430052e-06,7.751065535649343e-06,0.00019923416354164083,0.002937663346553173,0.004662617195982396,0.0003515959173494983,0.009432206249608697,0.00020700932478245275,0.015719717032155855,8.985081067877678e-05,9.567350618484677e-05,7.066662675988025e-09,1.9824878447671912e-07,6.403188416690438e-06,5.249123462301472e-07,8.016337395669194e-08,0.0017768590542591096,8.445599461510785e-06,0.0015503302062414993,2.584838008894259e-10,9.57228779715592e-07,1.0227983556110526e-06,6.085486690762547e-10,2.468218494874631e-05
4.779306440149933e-06,0.1723055457812541,3.76,0.0,0.42581148589424234,0.9451659649828762,0.06745178152594739,7.374905191263335e-13,2.2571039720201395e-10,0.008465833002529961,0.0020853097090304438,0.057958026029846975,0.0015422769273161388,0.27972724932099713,0.0040125242996151625,0.2238040106998357,4.286036783571608e-06,7.730412516550657e-06,0.0002016161400282181,0.002961387625090154,0.0047993521122647,0.000353038458202537,0.009611459984835515,0.0002100932895813025,0.016223543359640897,9.019817117476263e-05,9.673572405163405e-05,7.1443327931282446e-09,2.0397759100958434e-07,6.609283926343176e-06,5.321806545426782e-07,8.112515603467348e-08,0.001825501982910126,8.485574371477828e-06,0.00159216302656236,2.6176183009085774e-10,9.806847541601478e-07,1.0353851565567054e-06,6.234004385118223e-10,2.5782469778677962e-05
4.834977485465079e-06,0.1724083498466699,3.76,0.0,0.42201316226908975,0.9441694666676237,0.06860742876961583,7.650859116419407e-13,2.3423941194712807e-10,0.008456611378787579,0.002070025792205197,0.0587013136238799,0.00154009468127069,0.28256949743363946,0.004037865026844473,0.2263760238996644,4.248043714151301e-06,7.709318234258654e-06,0.00020396652549054827,0.0029846790320311022,0.00493761319826783,0.0003544513491360222,0.009790271827175661,0.000213147250802367,0.016734426505715164,9.05388579015048e-05,9.777977615746405e-05,7.221094785223e-09,2.0976020043590531e-07,6.817934015522395e-06,5.393682117695738e-07,8.20696843608764e-08,0.0018743982104194418,8.524521420161407e-06,0.0016343014309967707,2.6498843080614775e-10,1.0041314746464052e-06,1.0477855609822589e-06,6.383292424783269e-10,2.6914186267284766e-05
4.890648530780226e-06,0.17251041125631159,3.76,0.0,0.41825188590830487,0.9431697620171311,0.06976392881756581,7.93224939882646e-13,2.4294894053960823e-10,0.008446903016373417,0.0020547920089849484,0.05943769123352041,0.0015378585901206312,0.2853729868413309,0.004063019518551012,0.22892659618142538,4.210265776285696e-06,7.687825222486822e-06,0.00020628553222551044,0.0030075463526517874,0.005077376048643976,0.00035583531333441515,0.009968609284938547,0.0002161710249258767,0.017252288494135196,9.087301371934785e-05,9.880580647002744e-05,7.296947353734241e-09,2.1559533897833674e-07,7.029094420578502e-06,5.46474672142292e-07,8.299726834100688e-08,0.001923532776249203,8.562466345714861e-06,0.0016767349397398981,2.681644613451913e-10,1.0275612096055537e-06,1.0600019490935842e-06,6.533320634808015e-10,2.807768039499149e-05
4.946319576095372e-06,0.17261173457312967,3.76,0.0,0.4145274238705639,0.9421669504655592,0.0709211943258422,8.219062398752595e-13,2.5183904191394084e-10,0.008436748547434286,0.0020396146410141445,0.06016718999778934,0.001535572645848656,0.2881380188304478,0.004087982637974999,0.23145587272642357,4.172715229307351e-06,7.665973283028353e-06,0.00020857338193214133,0.0030299979813122914,0.005218616448560731,0.0003571910411383009,0.010146441203445499,0.00021916445512830802,0.017777051168693755,9.120077561181289e-05,9.981396404758958e-05,7.371889574109488e-09,2.2148174719750718e-07,7.242721111588307e-06,5.534997432397068e-07,8.390821837469925e-08,0.001972891158395462,8.599433862077687e-06,0.0017194532392689186,2.712907856871478e-10,1.0509665955384246e-06,1.0720367420362851e-06,6.68405938757022e-10,2.9273292547955322e-05
5.001990621410518e-06,0.17271232457300753,3.76,0.0,0.41083953282260854,0.9411611293290216,0.07207914114609001,8.511285866136794e-13,2.609097913585734e-10,0.008426186093521413,0.002024499452338629,0.060889844977916344,0.0015332406123084973,0.29086490328177567,0.004112749492816986,0.2339640041395163,4.135403173005131e-06,7.643799640925522e-06,0.00021083030461830165,0.003052041938153032,0.005361310379490797,0.0003585191918004069,0.010323737712978858,0.0002221274095374876,0.018308636248685103,9.15222749948684e-05,0.00010080440243007926,7.445920873922354e-09,2.274181799224702e-07,7.458770301613625e-06,5.604431826301265e-07,8.480284484123679e-08,0.002022459265666101,8.63544771389511e-06,0.0017624461822086618,2.743682703126773e-10,1.074340624689656e-06,1.083892392162657e-06,6.835479589912686e-10,3.0501357499471136e-05
5.0576616667256645e-06,0.17281218622268046,3.76,0.0,0.40718796007488134,0.9401523938678386,0.07323768816926218,8.8089040709394e-13,2.701611182628217e-10,0.008415251404259345,0.002009451724255713,0.061605694796498245,0.001530866038087662,0.29355395772018517,0.004137315433815804,0.23645114587516733,4.0983396292586854e-06,7.621339092472078e-06,0.0002130565375982683,0.0030736858856486365,0.005505434024246842,0.000359820395163639,0.010500470178925617,0.00022505977959368163,0.01884696538042038,9.18376380039773e-05,0.00010177727908264996,7.519041012755301e-09,2.334034060846092e-07,7.677198454818738e-06,5.673047947575235e-07,8.568145720606939e-08,0.002072223429470688,8.670530727812358e-06,0.001805703786941683,2.7739778140542166e-10,1.0976766326795737e-06,1.0955713742912553e-06,6.987552670989677e-10,3.1762204392660456e-05
