Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16)
1.559767076081744e-06,0.46891597241272376,3.76,0.0,0.5269337806704475,0.9973678042924028,0.0011736610446054212,9.462557219431594e-11,3.197586973496951e-10,0.02234973682469769,0.0026700093515756385,0.02917483216580571,0.004877855477563346,0.1084825539995676,0.0010863547630851126,0.09507257683569181,7.73704244225461e-07,3.2231074672665598e-06,0.0002136427730699522,0.00015442213376988732,0.0013785791725784403,7.22476028551445e-05,0.00083639765163251,0.0006925376989691032
1.5895136827752923e-06,0.46920306351224483,3.76,0.0,0.5231919472655324,0.9972741939095988,0.0012312305371554074,9.808461884023528e-11,3.2856406641744896e-10,0.022574225106837525,0.0026683562758077176,0.030039209316224953,0.00490436990857012,0.11153985627293876,0.0011013793021004397,0.09787151337752022,7.727467550633157e-07,3.253724092272952e-06,0.00022131421202254803,0.00016012609337725007,0.0014694344697859221,7.396176456289575e-05,0.0008765750203384821,0.0007387811260960458
1.6192602894688405e-06,0.4694896730603174,3.76,0.0,0.5194581634946122,0.9971793501185867,0.0012899694988805126,1.0154122847243171e-10,3.373954815510018e-10,0.022790279137172204,0.002665675899484828,0.030906089752836107,0.004929328350284692,0.11458855519358266,0.001115782124792215,0.10066870080053375,7.714910949236193e-07,3.283073059807657e-06,0.00022897179897859285,0.00016579404444807598,0.0015635258353797993,7.56414195041824e-05,0.0009176619157773239,0.0007867654618749354
1.6490068961623887e-06,0.4697757069480539,3.76,0.0,0.5157337680178486,0.9970832891781419,0.0013498432224218668,1.0499268014977182e-10,3.4624875571800555e-10,0.022997989333015233,0.002662017087476155,0.031775043480456414,0.0049527810240057825,0.117627453848665,0.0011295791671998158,0.10346316210693898,7.69952247843667e-07,3.3111703612935724e-06,0.00023660866851185806,0.00017141875535602638,0.0016608465345330137,7.728577868124114e-05,0.0009596393729866736,0.0008364951792965565
1.678753502855937e-06,0.47006107590471197,3.76,0.0,0.5120200313956932,0.9969860276891329,0.0014108167485635597,1.0843643926836386e-10,3.551197868592479e-10,0.023197454039086823,0.002657426795320306,0.032645653419260935,0.004974775665038528,0.12065541869635858,0.001142786759948716,0.10625396968681115,7.681445914214236e-07,3.3380331235048317e-06,0.00024421821954450675,0.00017699340879257248,0.0017613868673824055,7.889416714416824e-05,0.0010024878228431153,0.00088797319027146
1.7085001095494852e-06,0.470345695293265,3.76,0.0,0.5083181586059142,0.9968875826109569,0.001472854960442706,1.1187014907395142e-10,3.6400455762085333e-10,0.023388778716825046,0.0026519501820918084,0.0335175155345009,0.004995357766754797,0.12367137711194602,0.0011554215189411364,0.10904024299523828,7.660819320480959e-07,3.363679481879191e-06,0.0002517941156998017,0.00018251160061939314,0.001865134282732682,8.046601708793881e-05,0.0010461871568943485,0.0009412008817128209
1.7382467162430334e-06,0.47062948492282175,3.76,0.0,0.5046292914407909,0.9967879712725185,0.0015359226706743215,1.1529162174442002e-10,3.7289913538793695e-10,0.02357207519533955,0.0026456307093347927,0.03439023891823261,0.0050145707935954085,0.12667431506118795,0.001167500247347731,0.11182114639337297,7.637775359965609e-07,3.3881284637529867e-06,0.000259330285146705,0.0001879673367460147,0.0019720734923953155,8.200086118919952e-05,0.0010907167898151688,0.0009961781530976048
1.7679933229365817e-06,0.47091236886858995,3.76,0.0,0.5009545107985346,0.9966872113783056,0.0015999847016994631,1.1869882920779527e-10,3.8179967270316544e-10,0.02374746097841804,0.0026385102280278502,0.035263445827355085,0.005032456367135741,0.1296632748859405,0.0011790398480346779,0.11459588713433014,7.612441567865139e-07,3.411399880643046e-06,0.00026682091991361926,0.0001933550282520702,0.0020821865858825736,8.349832618253746e-05,0.001136055719479066,0.0010529034553798647
1.79773992963013e-06,0.4711942753023929,3.76,0.0,0.4972948388813738,0.996585321010104,0.0016650059596746355,1.2208989384363584e-10,3.907024075819801e-10,0.02391505860251207,0.0026306290554791696,0.03613677168209488,0.005049054428760904,0.13263735318852224,0.0011900572455845549,0.1173637134767003,7.584940595060648e-07,3.433514228775374e-06,0.00027426047466480054,0.0001986694849672793,0.0021954531451681488,8.49581266781943e-05,0.0011821825846403049,0.0011113738311189694
1.8274865363236781e-06,0.4714751363307643,3.76,0.0,0.49365124131031596,0.9964823186248438,0.0017309515022112427,1.2546307918640158e-10,3.996036636150942e-10,0.024074995041278534,0.0026220260438045867,0.037009865028685446,0.005064403381968261,0.1355956988038587,0.0012005693171432646,0.12012391291132148,7.555390426746065e-07,3.4544925971404176e-06,0.0002816436649470405,0.0002039059077048025,0.002311850359227118,8.638005922293557e-05,0.001229075720221521,0.001171584955681339
