Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20)
3.426755873043836e-05,0.12670585755644304,3.76,0.0,0.630582785138309,0.9994966584168826,0.00017367420738149494,4.996946596057336e-24,1.3145195118378198e-18,1.2875004393270664e-05,1.666286609211187e-05,0.00018454156370688543,1.7791866229888775e-06,0.0011355652698952906,0.000301157765705415,0.0006170688117222622,6.22252841429283e-07,1.8154082532562662e-07,5.988352177185853e-10,0.00011211422951501873,6.7716292927420595e-09,2.66327400089805e-07,4.271107031410335e-06,6.187517060642512e-10,2.4148006358430385e-07,7.183705361901753e-08,6.001704824938525e-09,9.0697729852334e-12,2.957384832587871e-17,3.2023045356450764e-15
3.490199870186677e-05,0.12670650503611605,3.76,0.0,0.6305403204362103,0.9994797628413451,0.00018178095056350512,5.272010661016056e-24,1.3561178458373922e-18,1.2890675631989454e-05,1.7043927124473204e-05,0.00018827769017314911,1.8195166110257224e-06,0.0011757006510445334,0.00030906024081164775,0.0006386652254078161,6.364735924512913e-07,1.8175706859601533e-07,6.368471582038256e-10,0.00011697680681985723,7.301496367792096e-09,2.755742685180544e-07,4.367222053559312e-06,6.564144696328534e-10,2.5949029653279343e-07,7.347349573256433e-08,6.384347755583657e-09,9.280570138467046e-12,3.2616840635271896e-17,3.5322895900370758e-15
3.553643867329517e-05,0.1267071673582894,3.76,0.0,0.6304969092489714,0.9994625145259087,0.00019016781128578848,5.5643102470242424e-24,1.3997456526462036e-18,1.2907148023529412e-05,1.7431476808661554e-05,0.000192020008785664,1.8605122815490681e-06,0.0012167712230876909,0.00031704630452822027,0.0006607492503812933,6.509359505694034e-07,1.819844876712671e-07,6.768178134761764e-10,0.00012196708180196847,7.865314898281806e-09,2.8504598944582127e-07,4.464248636568981e-06,6.959527108293973e-10,2.785991331461429e-07,7.513734192525885e-08,6.7868063639591734e-09,9.495170263268447e-12,3.593413189000103e-17,3.8920283044324e-15
3.6170878644723576e-05,0.1267078447931155,3.76,0.0,0.6304525347625369,0.999444908326067,0.00019884156886444744,5.874907741500314e-24,1.4454845831320752e-18,1.2924449212690942e-05,1.7825553782907304e-05,0.00019576877265936352,1.9021768182044773e-06,0.0012587935680005167,0.000325115687653659,0.0006833288514935748,6.656413224552298e-07,1.8222346936504696e-07,7.188289913860733e-10,0.00012708702582592136,8.464869185459157e-09,2.947458389969027e-07,4.56222925010032e-06,7.374431312335331e-10,2.9886155106141733e-07,7.682874269003306e-08,7.209914408136431e-09,9.713609084444171e-12,3.954738220421895e-17,4.283867587112097e-15
3.680531861615198e-05,0.12670853761281808,3.76,0.0,0.6304071800338782,0.9994269390927457,0.0002078091009156931,6.204923939171467e-24,1.49341881952749e-18,1.294260745645572e-05,1.8226195690984807e-05,0.00019952424319001998,1.9445132811733296e-06,0.0013017843912480323,0.00033326804721218886,0.0007064120282432294,6.80591076477696e-07,1.824744090421089e-07,7.629651427134501e-10,0.00013233863749053022,9.10202069184554e-09,3.0467712726141904e-07,4.661208019733013e-06,7.809648931305926e-10,3.2033478667388513e-07,7.854784415843035e-08,7.654532863919394e-09,9.935922397827546e-12,4.3479742383337034e-17,4.7103154357765164e-15
3.7439758587580384e-05,0.12670924609166653,3.76,0.0,0.6303608279931593,0.9994086016731288,0.00021707738429657173,6.555540653166919e-24,1.5436351230192234e-18,1.2961651624801007e-05,1.8633439137076237e-05,0.00020328669023363585,1.9875246027899354e-06,0.001345760519510188,0.0003415029668270732,0.0007300068131332985,6.957865409926348e-07,1.8273771062740957e-07,8.093134131591888e-10,0.00013772394090107306,9.778710689080175e-09,3.148431955126399e-07,4.761230777060787e-06,8.265996696698668e-10,3.4307840779316823e-07,8.029478793171496e-08,8.121550473309903e-09,1.0162146064812545e-11,4.775594175290234e-17,5.174050386068452e-15
3.807419855900879e-05,0.12670997050594818,3.76,0.0,0.6303134614460437,0.9993898909114778,0.00022665349595949022,6.928003406255914e-24,1.596222880948383e-18,1.2981611200314472e-05,1.904731964204859e-05,0.00020705639228647018,2.031213583338604e-06,0.0013907388982669986,0.00034981995718271766,0.0007541212699721544,7.112290026852639e-07,1.8301378659802706e-07,8.57963695010885e-10,0.00014324498390182075,1.0496962965387087e-08,3.252474133708893e-07,4.86234511060564e-06,8.744316949182774e-10,3.671543877715441e-07,8.206971091902406e-08,8.611884289971976e-09,1.0392316007902816e-11,5.240238021634273e-17,5.677931411858671e-15
3.870863853043719e-05,0.12671071113393825,3.76,0.0,0.6302650630761331,0.9993708016499396,0.00023654461371892395,7.323624202745378e-24,1.6512741535820046e-18,1.3002516276721739e-05,1.9467871601239623e-05,0.00021083363666541056,2.0755828870403933e-06,0.0014367365892455062,0.0003582184565781355,0.0007787634921207087,7.269197049691571e-07,1.8330305795949751e-07,9.090086784283131e-10,0.00014890383626943286,1.1258886592635552e-08,3.35893175916548e-07,4.9646004175330895e-06,9.245478137694213e-10,3.9262718109977935e-07,8.387274518295449e-08,9.12648022113092e-09,1.0626468207313086e-11,5.744722468814002e-17,6.225008292803509e-15
3.93430785018656e-05,0.12671146825586713,3.76,0.0,0.6302156154475408,0.9993513287293441,0.0002467580169287288,7.743784381446287e-24,1.708883720412495e-18,1.3024397556466106e-05,1.9895128243866158e-05,0.00021461871968837416,2.1206350382412133e-06,0.0014837707677309321,0.00036669783157396185,0.0008039416006882209,7.428598464460195e-07,1.836059542085783e-07,9.625439022930841e-10,0.00015470258786800723,1.206667875290192e-08,3.467839007545783e-07,5.068047956148808e-06,9.770375316661615e-10,4.195638004645892e-07,8.570401779305191e-08,9.666313565334319e-09,1.0864638698668762e-11,6.292051005035797e-17,6.818532464811958e-15
3.9977518473294e-05,0.12671224215388566,3.76,0.0,0.6301651010075973,0.9993314669899876,0.00025730108706855493,8.189937550010611e-24,1.7691491259392485e-18,1.3047286347445396e-05,2.032912159415907e-05,0.00021841194685445235,2.1663724178118835e-06,0.0015318587197446646,0.00037525737773491874,0.0008296637426790835,7.590505794302083e-07,1.8392291328394636e-07,1.0186678045671407e-09,0.00016064334676677968,1.2922627624375638e-08,3.5792302503325423e-07,5.172740899156632e-06,1.031993064094973e-09,4.4803389526044883e-07,8.75636506876311e-08,1.023238954547616e-08,1.1106863571843376e-11,6.885424478208919e-17,7.461968369212382e-15
4.0611958444722406e-05,0.1267130331120288,3.76,0.0,0.6301135020896824,0.9993112112724012,0.0002681813082379561,8.66361260083486e-24,1.832170724888851e-18,1.307121455895523e-05,2.0769882434294466e-05,0.00022221363302356713,2.2127972597668877e-06,0.001581017839092168,0.00038389632046938784,0.0008559380890931511,7.754930085406554e-07,1.842543815055392e-07,1.077481772106059e-09,0.0001667282373216849,1.3829115326387266e-08,3.693140024198975e-07,5.27873438765788e-06,1.0895093858121372e-09,4.781098315471215e-07,8.945176054419914e-08,1.0825743836481906e-08,1.1353178970954092e-11,7.528252141338923e-17,8.159005316622632e-15
4.124639841615081e-05,0.12671384141617598,3.76,0.0,0.6300608009161821,0.9992905564180998,0.0002794062675568809,9.166416808649522e-24,1.8980517268303167e-18,1.3096214696865242e-05,2.1217440269164537e-05,0.00022602410259543005,2.259911648105527e-06,0.001631265624284185,0.00039261381596742816,0.0008827728329823057,7.921881893618522e-07,1.8460081350291746e-07,1.1390901898741067e-09,0.0001729593982222049,1.4788620923272033e-08,3.809603000365598e-07,5.386085585871439e-06,1.1496842797628353e-09,5.09866773442969e-07,9.136845865863119e-08,1.144744308707104e-08,1.160362109552061e-11,8.224163195676559e-17,8.913569881702696e-15
4.1880838387579215e-05,0.12671466735401038,3.76,0.0,0.6300069796015646,0.9992694972703111,0.0002909836554713206,9.70003900974137e-24,1.966898240141665e-18,1.312231985806163e-05,2.1671823293025587e-05,0.00022984368968759024,2.307717513878521e-06,0.001682619675334731,0.00040140895223816816,0.0009101761874659585,8.091371271753179e-07,1.8496267213312575e-07,1.2036004895087045e-09,0.0001793389805051552,1.580372348671811e-08,3.928653953588743e-07,5.494853736552746e-06,1.2126183856545284e-09,5.433827659428523e-07,9.331385083322087e-08,1.2098585435029698e-08,1.1858226202788355e-11,8.977018847049728e-17,9.729838845084865e-15
4.251527835900762e-05,0.12671551121497587,3.76,0.0,0.6299520201555775,0.9992480286746844,0.00030292126596298666,1.0266252862723706e-23,2.0388193152825614e-18,1.3149563724194178e-05,2.2133058358062238e-05,0.00023367273831235245,2.356216632483164e-06,0.0017350976904394856,0.0004102807502470792,0.0009381563837081959,8.263407757630439e-07,1.8534042838859982e-07,1.2711231971826247e-09,0.00018586914553727615,1.6877105216183885e-08,4.050327730816113e-07,5.605100217088673e-06,1.2784152481462828e-09,5.787388191481749e-07,9.528803727373105e-08,1.278030101542838e-08,1.2117030611217153e-11,9.790924890898219e-17,1.0612252698873836e-14
4.3149718330436024e-05,0.12671637329023153,3.76,0.0,0.6298959044865559,0.9992261454799742,0.00031522699666199983,1.0866920190561083e-23,2.1139269873278835e-18,1.3177980554756712e-05,2.2601170944900765e-05,0.00023751160255235752,2.4054106211894527e-06,0.0017887174625383698,0.000419228165153245,0.000966721668859325,8.438000362841794e-07,1.85734561295534e-07,1.3417719807131694e-09,0.00019255206296870856,1.8011554616903108e-08,4.1746592195473416e-07,5.716888596244468e-06,1.347181364616294e-09,6.16018993895363e-07,9.729111249554403e-08,1.349375246121991e-08,1.23800707051323e-11,1.0670244841616536e-16,1.1565529732204981e-14
4.378415830186443e-05,0.12671725387260474,3.76,0.0,0.6298386144048403,0.9992038425386995,0.000327908848861696,1.150399440352017e-23,2.1923363177183892e-18,1.3207605179518383e-05,2.3076185135092275e-05,0.00024136064673462845,2.4553009368981552e-06,0.001843496875766293,0.0004282500876463512,0.0009958803039646163,8.615157562257574e-07,1.8614555780295704e-07,1.4156636958690739e-09,0.00019938990865963542,1.920996973493165e-08,4.3016833159397426e-07,5.830284691538134e-06,1.4190262324713028e-09,6.553104887678286e-07,9.932316523895204e-08,1.424013539566223e-08,1.2647382940527568e-11,1.1619613621901382e-16,1.2594680713444528e-14
4.441859827329283e-05,0.12671815325654243,3.76,0.0,0.6297801316263022,0.9991811147077772,0.0003409749274347798,1.2179524002559139e-23,2.274165435186133e-18,1.3238472990320533e-05,2.3558123585576408e-05,0.0002452202456028906,2.5058888741306215e-06,0.001899453901796195,0.0004373453453827064,0.0010256405618430623,8.794887284278845e-07,1.865739126627225e-07,1.4929184318275363e-09,0.00020638486258257524,2.047536144862551e-08,4.431434892701653e-07,5.945356627216674e-06,1.4940623959629291e-09,6.967037284752652e-07,1.0138427839358226e-07,1.5020678916027952e-08,1.2919003852003717e-11,1.264395182785862e-16,1.370502418568608e-14
4.5053038244721237e-05,0.12671907173805996,3.76,0.0,0.6297204377759695,0.9991579568491273,0.00035443344065018976,1.2895656162563898e-23,2.3595355758122405e-18,1.3270619932256639e-05,2.4047007505131433e-05,0.00024909078448797446,2.5571755632495383e-06,0.0019566065960786227,0.0004465127045191698,0.001056010724938973,8.977196901836414e-07,1.8702012830066618e-07,1.5736595557350409e-09,0.0002135391067030046,2.1810856815876236e-08,4.563948766818127e-07,6.062174892807724e-06,1.5724054924768746e-09,7.402924535829739e-07,1.0347452893192585e-07,1.583664606807886e-08,1.3194970060822737e-11,1.3748480585659774e-16,1.4902202392240653e-14
4.568747821614964e-05,0.1267200096146887,3.76,0.0,0.6296595143917499,0.9991343638302488,0.00036829269989017315,1.3654640394704777e-23,2.4485711221754133e-18,1.3304082494254437e-05,2.4542856632813278e-05,0.00025297265947610834,2.609161968909434e-06,0.0020149730939821903,0.0004557508713434406,0.001086999083149204,9.16209322413802e-07,1.874847146791985e-07,1.6580137563271848e-09,0.0002208548228411757,2.3219702476366988e-08,4.699259667156071e-07,6.180812402219034e-06,1.6541742982619174e-09,7.861738115727766e-07,1.0559398785192725e-07,1.66893343107955e-08,1.3475318284055559e-11,1.4938737015544953e-16,1.619219784883351e-14
4.6321918187578045e-05,0.12672096718542172,3.76,0.0,0.6295973429282483,0.9991103305247676,0.00038256111926722274,1.445883228710975e-23,2.5413996415501094e-18,1.3338897699077693e-05,2.5045689218381455e-05,0.00025686627757491603,2.661848888735153e-06,0.00207457160683936,0.0004650584939987272,0.0011186139316288113,9.349582489163261e-07,1.879681891515823e-07,1.7461110865644546e-09,0.00022833419051816872,2.4705268108050753e-08,4.837402201997939e-07,6.301344553357554e-06,1.7394907735669865e-09,8.344484492159903e-07,1.0774272012856493e-07,1.7580075970864936e-08,1.3760085344798178e-11,1.6220590318971043e-16,1.758135057922921e-14
4.7590798130434854e-05,0.12672294261213862,3.76,0.0,0.6294691811890362,0.9990609225821235,0.0004123596052703656,1.6212814775902156e-23,2.738962014273362e-18,1.3412736732410302e-05,2.6072370216154473e-05,0.0002646904267135652,2.769326620310652e-06,0.0021975378779903096,0.00048387641987401744,0.0011837562929706222,9.732361904866664e-07,1.8899390779856242e-07,1.9340724178035713e-09,0.00024379257404668142,2.7920674438782695e-08,5.1223198106672e-07,6.548407154809801e-06,1.9212707603758308e-09,9.385982136086031e-07,1.1212823432626084e-07,1.9481225822525055e-08,1.4343023872008279e-11,1.9084325912533934e-16,2.0684384107349813e-14
4.873279007900598e-05,0.12672479087743507,3.76,0.0,0.6293493795795553,0.9990148983687901,0.0004406640646883828,1.797194885514528e-23,2.9310863721170305e-18,1.3484199858266314e-05,2.7020418549547785e-05,0.000271776634806138,2.8684568851281734e-06,0.002312605119680464,0.0005010354060259632,0.0012446102609649516,1.0085781903906436e-06,1.8998698766991465e-07,2.1174141414836674e-09,0.0002582865485950565,3.111337147475486e-08,5.388773422428837e-07,6.778052556729059e-06,2.0982960353647183e-09,1.0416026928873408e-06,1.1617583928731087e-07,2.1336498634237346e-08,1.4883152970580555e-11,2.2041232862628801e-16,2.3887802456474932e-14
4.987478202757711e-05,0.126726707662356,3.76,0.0,0.6292252423894307,0.9989673682328145,0.00047042969262235435,1.9919449770042296e-23,3.1376332716269766e-18,1.3560644550760994e-05,2.799130738650546e-05,0.00027890773651709715,2.969861493988374e-06,0.002431950347958442,0.0005183959489278131,0.001307623068494285,1.0447673306127697e-06,1.9104963157151641e-07,2.315064238999987e-09,0.0002733443151783236,3.461304670517165e-08,5.66493081926754e-07,7.0151291220636015e-06,2.2888626491507385e-09,1.1540966333476967e-06,1.2031902188252538e-07,2.3337424235044154e-08,1.5438177917383955e-11,2.5403207423190293e-16,2.752939873790661e-14
5.101677397614824e-05,0.12672869475560686,3.76,0.0,0.6290966589829602,0.9989183025595945,0.0005017091876122271,2.2073411878517963e-23,3.359466490130902e-18,1.3642304513541267e-05,2.8985087445441724e-05,0.0002860865212984682,3.073538965780264e-06,0.0025556819662857985,0.0005359483215034653,0.0013728429883103938,1.0818051117330144e-06,1.9218510190308844e-07,2.5279080472242098e-09,0.00028897821489395176,3.844427556239385e-08,5.950985217357175e-07,7.260174410838836e-06,2.493802708531937e-09,1.2768061717669748e-06,1.2455794007386928e-07,2.549308926021461e-08,1.6008319008284983e-11,2.921885044441794e-16,3.166160613695397e-14
5.215876592471937e-05,0.12673075395667413,3.76,0.0,0.6289635181817285,0.9988676718317783,0.0005345562612878939,2.445336728840711e-23,3.5974859113280624e-18,1.3729418073803548e-05,3.0001792920902338e-05,0.00029331590549430426,3.17948603591013e-06,0.002683908832409538,0.0005536823532948358,0.0014403181688576311,1.1196924001056593e-06,1.9339672440269526e-07,2.7568692360877837e-09,0.0003052003912457563,4.2633218643740856e-08,6.247126011652595e-07,7.513756962209037e-06,2.713985108438669e-09,1.410501980370791e-06,1.2889268770673956e-07,2.7812978559419537e-08,1.659379880007685e-11,3.3541765265733285e-16,3.63422336888939e-14
5.33007578732905e-05,0.1267328870740364,3.76,0.0,0.6288257083485446,0.9988154466344333,0.0005690256143846198,2.708036869525328e-23,3.852628058080587e-18,1.382222791079603e-05,3.1041441429471985e-05,0.0003005989349384435,3.287697666187935e-06,0.002816740171668709,0.0005715874760626083,0.001510096591449955,1.1584294255863782e-06,1.9468788420728448e-07,3.0029104195800707e-09,0.00032202274982881806,4.7207695338112425e-08,6.55353819760531e-07,7.776477482334278e-06,2.950316263419871e-09,1.5560012146047031e-06,1.3332329497327306e-07,3.030698169248425e-08,1.7194842451411095e-11,3.8430980519221776e-16,4.1634919099713665e-14
5.444274982186163e-05,0.12673509592424806,3.76,0.0,0.6286831174729228,0.9987615976592443,0.0006051729095136722,2.99770748169316e-23,4.125866570673629e-18,1.3920980770975426e-05,3.2104034017391954e-05,0.0003079387874135066,3.3981670613294575e-06,0.002954285488751352,0.0005896527711760199,0.001582226027623382,1.1980157815852036e-06,1.9606202172149075e-07,3.267033713181221e-09,0.0003394569187968547,5.219725892671948e-08,6.870401809903609e-07,8.048970038723053e-06,3.203740806089129e-09,1.7141694973624427e-06,1.3784972913383232e-07,3.2985398927172834e-08,1.7811678087674715e-11,4.3951403851504895e-16,4.760961259543509e-14
5.558474177043276e-05,0.12673738233039064,3.76,0.0,0.6285356332577725,0.9987060957078464,0.0006430547408690163,3.3167837046602824e-23,4.418212647589123e-18,1.4025927171417432e-05,3.318955522116771e-05,0.0003153387749651995,3.5108856909289013e-06,0.0030966544782435644,0.0006078670183453103,0.001656753996793467,1.238450427114823e-06,1.9752262831715247e-07,3.550281251456367e-09,0.00035751421035982734,5.7633273033129895e-08,7.197891381055028e-07,8.331903258562766e-06,3.4752422588657276e-09,1.885922936946206e-06,1.424718954533473e-07,3.585894672558805e-08,1.844453718415287e-11,5.017429641469836e-16,5.434308532670494e-14
5.672673371900389e-05,0.12673974812082558,3.76,0.0,0.6283831432070724,0.9986489116943457,0.0006827286009093113,3.667878828431145e-23,4.7307154417070425e-18,1.4137321092639392e-05,3.4297973178890196e-05,0.00032280234606161726,3.625843316478148e-06,0.0032439569342064684,0.0006262187454020523,0.0017337277243353935,1.279731690772733e-06,1.9907324187946698e-07,3.853735662532921e-09,0.00037620558353983137,6.354898937661457e-08,7.536175425172049e-07,8.62598152926683e-06,3.765843677343075e-09,2.072230177918446e-06,1.471896383420736e-07,3.893876271559217e-08,1.9093654964193838e-11,5.717777690379428e-16,6.191946841523299e-14
