Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47)
1.9667857578868337e-09,0.1672446251228686,3.76,0.0,0.7357140396483928,0.9999942018116831,4.796605382606033e-08,2.910143764402259e-15,5.253000613274893e-10,0.0025972436631507326,4.379229207433068e-05,3.511826316295736e-05,2.0299352623584385e-05,1.0782587484382315e-05,4.984409881687626e-06,2.341516554680418e-06,4.842685518638409e-09,1.2362520013107232e-07,3.252193559856698e-11,6.154299519339915e-09,1.521625655436258e-12,5.805104681440316e-07,4.095294260327034e-07,3.354699143760993e-11,1.1687382020611378e-10,2.5937374453762134e-07,1.6065689650030975e-13,1.6975557855081834e-10,1.8102777816091478e-19,1.7813111958190355e-20,1.228474186313007e-10,1.2513128119306079e-14,8.980195452615996e-12,6.044006143089113e-08,7.183003187766635e-15,8.726467718606498e-17,7.970954172354777e-14,9.510648644571347e-13,3.5935506391603274e-19,2.4777187885710668e-11,2.39834797710089e-18,2.2852394960976665e-15,1.1634085527910832e-12
2.019937540277729e-09,0.16724573811490182,3.76,0.0,0.7356759628485063,0.9999940199660877,5.210471036319738e-08,3.24131650920165e-15,5.483639030002524e-10,0.0026663769121294243,4.559914824095734e-05,3.703092100303967e-05,2.1188178580901292e-05,1.1513668874660638e-05,5.120514385224214e-06,2.497366593545622e-06,5.1037352666557835e-09,1.2918992792555336e-07,3.612513539994127e-11,6.4914201178061735e-09,1.7306375066990344e-12,6.147932141431599e-07,4.326533431972341e-07,3.6406118649524805e-11,1.2777313121097706e-10,2.744236382571114e-07,1.8275598611720082e-13,1.7706252349135753e-10,2.2001028629026105e-19,2.1937796321777995e-20,1.287021963524547e-10,1.429568045687845e-14,1.0116782931993838e-11,6.297059242945787e-08,8.369784722662621e-15,9.708342663221266e-17,8.842874236265695e-14,1.0483738351317634e-12,4.178916462399493e-19,2.662702719487401e-11,2.8703045171411545e-18,2.6760519940347287e-15,1.2450498797471428e-12
2.126241105059519e-09,0.1672479666318347,3.76,0.0,0.735599643325737,0.999993651834485,6.111354562085324e-08,3.989038100155843e-15,5.952504485853317e-10,0.0028044776809381853,4.929555011033265e-05,4.1006534525619927e-05,2.3033673692590715e-05,1.3065639062752952e-05,5.3930548138903514e-06,2.8294954690699308e-06,5.6442918084596335e-09,1.4052747473330127e-07,4.4269835335479364e-11,7.19275102595646e-09,2.2192608207487643e-12,6.868155018671053e-07,4.808676850614495e-07,4.262706279213922e-11,1.517878557183777e-10,3.0601171806671815e-07,2.3441601269810844e-13,1.92026975900605e-10,3.207808153629325e-19,3.279357107437787e-20,1.4072845861583347e-10,1.8473353673776977e-14,1.272592912437525e-11,6.80953659668029e-08,1.1242972621605134e-14,1.1930002994231623e-16,1.079419155586534e-13,1.2642976488248835e-12,5.592465028257635e-19,3.056730777786954e-11,4.05908741417918e-18,3.6271809883965555e-15,1.4187157624014645e-12
2.2219143133631305e-09,0.16724997525748536,3.76,0.0,0.7355307658780122,0.99999331537015,7.009946371744881e-08,4.768151539462848e-15,6.382572978023667e-10,0.0029285795839824064,5.271491989272186e-05,4.4755676511382566e-05,2.4773388459875694e-05,1.4567237117627548e-05,5.638735037631396e-06,3.15263481378044e-06,6.151491766773123e-09,1.5095511695181292e-07,5.277713503646146e-11,7.854865483577998e-09,2.7505074805749638e-12,7.556603618628036e-07,5.265063090551566e-07,4.883103718988387e-11,1.7610598122215458e-10,3.3617429732773933e-07,2.905736414453913e-13,2.058874411021871e-10,4.442826392316317e-19,4.637468361489187e-20,1.5190639525409847e-10,2.3025093928053377e-14,1.5498915812045723e-11,7.277442358665118e-08,1.4498886862853133e-14,1.4252915801371372e-16,1.2804937526030167e-13,1.4845829411704532e-12,7.189627188567518e-19,3.439244264533322e-11,5.470868398645405e-18,4.7111436928382935e-15,1.5871451995169914e-12
2.317587521666742e-09,0.16725198676684183,3.76,0.0,0.735461707724109,0.9999929739355032,7.996686571043377e-08,5.6580785422876344e-15,6.819722852377246e-10,0.003052502791447962,5.622026036277947e-05,4.8666627830611865e-05,2.6589234884381495e-05,1.617079625063368e-05,5.884806194157571e-06,3.499774294145567e-06,6.6779270950071505e-09,1.6158083470055157e-07,6.252665648198284e-11,8.546310389581341e-09,3.3818259998556736e-12,8.284128562089344e-07,5.742762676145722e-07,5.5645024119696027e-11,2.0319276150394312e-10,3.680200065058878e-07,3.5729353844022633e-13,2.2011206715248848e-10,6.080748219997502e-19,6.471723774290988e-20,1.6341282515066123e-10,2.843997114302685e-14,1.8723486285255202e-11,7.751075316067663e-08,1.8515887140159822e-14,1.6916969719683797e-16,1.507734678720283e-13,1.7313405035041556e-12,9.155109352199798e-19,3.8486520550427094e-11,7.288549507757126e-18,6.054681139323821e-15,1.7673845694045276e-12
2.413260729970353e-09,0.16725400123459488,3.76,0.0,0.7353924680489644,0.9999926274360064,9.076486970640424e-08,6.6691996863296886e-15,7.263431101917267e-10,0.0031762474545286253,5.980994306330965e-05,5.2739122854486774e-05,2.8482594751269307e-05,1.7878824618160364e-05,6.131285591693021e-06,3.871947416442362e-06,7.223242026659161e-09,1.7239194104226212e-07,7.365044935763744e-11,9.267128529387041e-09,4.127575873102956e-12,9.051660852006828e-07,6.241807496543433e-07,6.310593085190427e-11,2.332568249870724e-10,4.0158891033033316e-07,4.3608090866567896e-13,2.346937951980346e-10,8.231896598518574e-19,8.921989456593342e-20,1.752411479414808e-10,3.483794024399788e-14,2.245043163664376e-11,8.22991012546616e-08,2.343391239360924e-14,1.9958214119159507e-16,1.7631782245071902e-13,2.006433657547666e-12,1.1555799693818683e-18,4.285376525464622e-11,9.606879684684839e-18,7.706095074172036e-15,1.95973457911336e-12
2.5089339382739645e-09,0.16725601873398285,3.76,0.0,0.735323046017085,0.9999922757746457,1.0254375142757543e-07,7.812388486189017e-15,7.713209748672923e-10,0.0032998137242392623,6.348240647479661e-05,5.697289622413101e-05,3.0454782358141203e-05,1.969378341360531e-05,6.3781906488459514e-06,4.270205578843215e-06,7.78708678873547e-09,1.8337648723075875e-07,8.629024738571512e-11,1.001736584394478e-08,5.0036214679417515e-12,9.860148224054016e-07,6.762225126018251e-07,7.125218587836221e-11,2.665166933723207e-10,4.369214445677282e-07,5.285956168634871e-13,2.4962585501590657e-10,1.1031693356187568e-18,1.216217838365326e-19,1.8738504485845147e-10,4.235033552173409e-14,2.6733892914216995e-11,8.713466658970202e-08,2.941244707339452e-14,2.3415301568683034e-16,2.0489167243717755e-13,2.311769370141511e-12,1.4467834842724336e-18,4.749808702472545e-11,1.2538161019530184e-17,9.720379489104341e-15,2.1644902058350984e-12
2.604607146577576e-09,0.16725803933682162,3.76,0.0,0.7352534407734246,0.9999919188520618,1.1535496412968698e-07,9.099008211603166e-15,8.168603496197358e-10,0.0034232017514719036,6.7236153200246e-05,6.136768285038344e-05,3.250704746385367e-05,2.161808879760477e-05,6.6255388872027615e-06,4.695617170289484e-06,8.369118412821993e-09,1.9452321975550855e-07,1.0059792178340791e-10,1.0797071423732866e-08,6.027441100502219e-12,1.0710554246010318e-06,7.304039222834895e-07,8.012381606568596e-11,3.032010834435367e-10,4.7405832635283037e-07,6.366628204895309e-13,2.649017529905863e-10,1.4645323279742375e-18,1.6406994914633984e-19,1.998384658068664e-10,5.1120545074459095e-14,3.1631435127243746e-11,9.201306118180556e-08,3.6632492015140365e-14,2.7329616311854364e-16,2.3670968953029596e-13,2.649297014292946e-12,1.7977526149188214e-18,5.2423103681129235e-11,1.6214744930322232e-17,1.2159870233647876e-14,2.3819409327973207e-12
2.7002803548811872e-09,0.16726006311358554,3.76,0.0,0.7351836514442227,0.9999915565666718,1.2925115738475432e-07,1.0540907764221839e-14,8.629187541175926e-10,0.0035464116870492506,7.106974726867765e-05,6.592321791352018e-05,3.464057810816111e-05,2.365411374605737e-05,6.873347924310038e-06,5.1492667092980584e-06,8.969001381100428e-09,2.058215399145884e-07,1.16735944517892e-10,1.1606297503300027e-08,7.218241256852555e-12,1.1603857436958727e-06,7.867269894190525e-07,8.976252419354414e-11,3.4354920507990243e-10,5.130404707116348e-07,7.622840326601222e-13,2.80515260654026e-10,1.927310319297894e-18,2.191976193969896e-19,2.1259561753781667e-10,6.130471074003559e-14,3.7204119406665646e-11,9.693027485554484e-08,4.529867118957123e-14,3.174540796685808e-16,2.7199182563676896e-13,3.021007191016028e-12,2.2182348813785937e-18,5.7632160221408254e-11,2.0791793757274082e-17,1.5094936498327413e-14,2.6123709750118983e-12
2.7959535631847986e-09,0.16726209013345097,3.76,0.0,0.7351136771378123,0.9999911888147857,1.4428619477834685e-07,1.2150416709690489e-14,9.094565530678583e-10,0.0036694436817757588,7.498181154996143e-05,7.063923686293333e-05,3.6856503310338564e-05,2.5804189820987202e-05,7.1216354670135616e-06,5.6322540201795895e-06,9.586408131375541e-09,2.1726146572226292e-07,1.3487786076205253e-10,1.2445099456307892e-08,8.597075949555184e-12,1.2541050405914806e-06,8.45193403064451e-07,1.0021176688961214e-10,3.878110550600543e-10,5.539089128248494e-07,9.076486086208712e-13,2.9646040371857597e-10,2.5156630371644236e-18,2.9021452783785576e-19,2.2565095279744233e-10,7.307245474307044e-14,4.351657347071983e-11,1.01882642790139e-07,5.564147651451074e-14,3.6709930668467667e-16,3.1096316252105284e-13,3.4289306093830622e-12,2.7191996382427896e-18,6.312834713902887e-11,2.6450323245030115e-17,1.8604715024874653e-14,2.856059495618361e-12
2.89162677148841e-09,0.1672641204643557,3.76,0.0,0.7350435169453908,0.9999908154907178,1.6051517051844556e-07,1.394033949930372e-14,9.564367659894456e-10,0.003792297886486365,7.89710252794755e-05,7.55154754167683e-05,3.915589564860037e-05,2.8070608865284566e-05,7.370419305143508e-06,6.145693446105789e-06,1.0221019434846074e-08,2.2883359608617738e-07,1.5520877047007813e-10,1.3313535791070893e-08,1.0186971417256017e-11,1.3523139010361908e-06,9.058045611590855e-07,1.1151683299843992e-10,4.3624770624896185e-10,5.967047358904238e-07,1.0751456672829266e-12,3.127314515269654e-10,3.258580510329696e-18,3.8101082087938295e-19,2.3899916029825407e-10,8.660763355553748e-14,5.0637060438790204e-11,1.0686681594171632e-07,6.791965860241559e-14,4.2273587735801603e-16,3.5385376892652486e-13,3.875137020912198e-12,3.3129503061655256e-18,6.891451748392273e-11,3.3400549247001036e-17,2.27778894890924e-14,3.1132808130176017e-12
2.9872999797920213e-09,0.1672661541730483,3.76,0.0,0.7349731699417639,0.9999904364868917,1.7799442500037138e-07,1.5923948969984927e-14,1.003824889749328e-09,0.003914974452093048,8.303612168577224e-05,8.055166956152404e-05,4.1539773727927814e-05,3.0455624626028156e-05,7.61971730551654e-06,6.690713096670603e-06,1.0872524670128997e-08,2.405290770701872e-07,1.7792581853530014e-10,1.4211668146562816e-08,1.2013056197879887e-11,1.455114153442001e-06,9.685615985057341e-07,1.2372492240507347e-10,4.89131591815243e-10,6.414690041558896e-07,1.2673764435815271e-12,3.2932290689423587e-10,4.190681962219195e-18,4.962760855080026e-19,2.5263515521426635e-10,1.0210911930758017e-13,5.863754612753654e-11,1.1187973401305215e-07,8.242276713626606e-14,4.849008191894847e-16,4.0089856464261646e-13,4.3617342035003224e-12,4.013243547345956e-18,7.499330277991101e-11,4.188555740010696e-17,2.771351631934384e-14,3.3843045993168682e-12
3.0829731880956326e-09,0.16726819132513798,3.76,0.0,0.7349026351860539,0.9999900516939412,1.9678155935472023e-07,1.8114979187909732e-14,1.0515887329312671e-09,0.004037473529629322,8.717588571660517e-05,8.574755555161966e-05,4.400910454152391e-05,3.296145430959392e-05,7.869547406234235e-06,7.268454128328191e-06,1.1540622010513251e-08,2.5233957011132763e-07,2.0323869316929994e-10,1.5139561288869566e-08,1.4102696671461326e-11,1.5626087886621066e-06,1.033465412422683e-06,1.368852253396276e-10,5.467467841418763e-10,6.882427008138853e-07,1.4871670726988897e-12,3.462294963658129e-10,5.353121804810663e-18,6.416352288257661e-19,2.66554070066437e-10,1.1979160918541098e-13,6.759376492401923e-11,1.1691860073067974e-07,9.947384632381641e-14,5.541657130670956e-16,4.5233719114576514e-13,4.890866992612741e-12,4.835415608828132e-18,8.136712788232201e-11,5.2185317603929924e-17,3.3521898715776985e-14,3.669396070421561e-12
3.178646396399244e-09,0.16727023198514115,3.76,0.0,0.7348319117223842,0.9999896610008063,2.169354490064876e-07,2.0527617703946474e-14,1.0996982611974752e-09,0.004159795270292792,9.138915185887186e-05,9.110286990893029e-05,4.656480573086015e-05,3.559028007162014e-05,8.119927611259621e-06,7.880070056166096e-06,1.2225018537732432e-08,2.642572220698845e-07,2.3137013212516638e-10,1.6097283108065836e-08,1.6485638149887048e-11,1.6749018817183216e-06,1.100516686275639e-06,1.5104900218091982e-10,6.093892681539746e-10,7.370666704740385e-07,1.7375818056107271e-12,3.634461608882397e-10,6.794613979678851e-18,8.238030837239563e-19,2.8075124600554443e-10,1.3988646350658185e-13,7.758528432806052e-11,1.2198086122134243e-07,1.1943229044457609e-13,6.311383102280102e-16,5.084138885067054e-13,5.464716358146287e-12,5.796516086844633e-18,8.803822485101471e-11,6.462106576995696e-17,4.0325510574277225e-14,3.968816168164704e-12
3.2743196047028553e-09,0.1672722762165269,3.76,0.0,0.7347609985805337,0.9999892642948234,2.3851625626569784e-07,2.3176497277153163e-14,1.1481254529980155e-09,0.004281939825485865,9.567480204911452e-05,9.661734942229527e-05,4.9207747748072796e-05,3.834425044414877e-05,8.37087598525816e-06,8.526726095843925e-06,1.29254302917318e-08,2.7627463701949183e-07,2.6255643646979946e-10,1.7084904615498443e-08,1.919415161448499e-11,1.7920985154764727e-06,1.1697159110466156e-06,1.6626966377774127e-10,6.773672088222814e-10,7.879815659885734e-07,2.0219366572764335e-12,3.809680468599533e-10,8.572586901189138e-18,1.0507597892411778e-18,2.952222245303243e-10,1.6264257309425008e-13,8.869556823699713e-11,1.2706418133012762e-07,1.42696865160076e-13,7.164642082378029e-16,5.693773783209058e-13,6.08549852510959e-12,6.915449362408263e-18,9.50086458966047e-11,7.95600769788846e-17,4.825997223514864e-14,4.282821734795771e-12
3.3699928130064667e-09,0.16727432408175952,3.76,0.0,0.7346898947765649,0.9999888614618133,2.6158544197271086e-07,2.607668712418519e-14,1.1968441649729653e-09,0.004403907346854684,0.0001000317636710189,0.00010229073114700099,5.193875592467538e-05,4.12254817024023e-05,8.622410648689284e-06,9.209598534462579e-06,1.3641582265580584e-08,2.8838484968161224e-07,2.9704799158597134e-10,1.8102499941458806e-08,2.2263186188032196e-11,1.9143047062612952e-06,1.2410634050964372e-06,1.8260285230368324e-10,7.510012126431345e-10,8.410277994010612e-07,2.34381348733448e-12,3.987904975337598e-10,1.075448210889082e-17,1.3319491497061187e-18,3.099627396153693e-10,1.883272564288751e-13,1.0101203904847913e-10,1.3216642872335688e-07,1.6970889999221033e-13,8.108285868463846e-16,6.354807523863258e-13,6.755464135504705e-12,8.213123933257166e-18,1.0228027545856792e-10,9.742085476963544e-17,5.747507993136479e-14,4.611665680131577e-12
3.465666021310078e-09,0.16727637564234019,3.76,0.0,0.7346185993134278,0.9999884523861625,2.862057762228456e-07,2.9243683750780945e-14,1.2458300063922574e-09,0.004525697986326417,0.0001044590076362667,0.00010812275240424109,5.475861245064225e-05,4.4236059173715666e-05,8.874549773134376e-06,9.92987412910191e-06,1.4373208354470147e-08,3.005813004080829e-07,3.3510979507810654e-10,1.9150146333227337e-08,2.5730527421448853e-11,2.041627331398759e-06,1.314559332275885e-06,2.0010652266101038e-10,8.306245829224609e-10,8.962454967849321e-07,2.707074512330826e-12,4.169090447635045e-10,1.3419210677988419e-17,1.6785023475933449e-18,3.249687101861557e-10,2.1722718693748231e-13,1.1462613865695662e-10,1.372856556209889e-07,2.009556573259637e-13,9.149580043656136e-16,7.069813668354221e-13,7.476897448911452e-12,9.712609857556027e-18,1.0985484147390891e-10,1.186787620652149e-16,6.813589080837313e-14,4.955597141655594e-12
3.5613392296136894e-09,0.16727843095884634,3.76,0.0,0.7345471111815385,0.9999880369509033,3.1244134819620637e-07,3.269340142064261e-14,1.2950602219954947e-09,0.004647311896144956,0.00010895554654508023,0.00011411315078055628,5.766805826792652e-05,4.737803849115531e-05,9.127311576847458e-06,1.0688749531761188e-05,1.5120051266956944e-08,3.1285781161700337e-07,3.7702199124845365e-10,2.0227924153472444e-08,2.963696146708433e-11,2.1741740586696435e-06,1.3902037185334963e-06,2.188410244469869e-10,9.165835687215924e-10,9.536744567404675e-07,3.115877247601107e-12,4.3531940109138806e-10,1.6658782435105192e-17,2.1034895668434618e-18,3.4023623289995995e-10,2.496493507874595e-13,1.2963338841883508e-10,1.4242008301036354e-07,2.369738831661603e-13,1.0296222552214034e-15,7.841407414355259e-13,8.252115579770145e-12,1.1439304530914304e-17,1.1773392589352536e-10,1.438721200657954e-16,8.042386537288945e-14,5.314861637868097e-12
3.6570124379173007e-09,0.16728049009096915,3.76,0.0,0.7344754293593339,0.999987615037787,3.403575751174624e-07,3.644216231300438e-14,1.3445135826568534e-09,0.004768749228905141,0.00011352043292306718,0.00012026166412725655,6.06677948821678e-05,5.065344679417149e-05,9.380714320516283e-06,1.1487430739531383e-05,1.588186240510723e-08,3.2520856559567986e-07,4.2308041182702005e-10,2.1335916878987844e-08,3.402644520977626e-11,2.312053277657416e-06,1.4679964671501647e-06,2.38869184494502e-10,1.0092376073491891e-09,1.0133541123373845e-06,3.5746898767320196e-12,4.540174521622826e-10,2.058012410572799e-17,2.6222022791686476e-18,3.55761575228769e-10,2.8592203557215867e-13,1.4613344815623326e-10,1.475680862110285e-07,2.783535449197396e-13,1.1556362893719329e-15,8.672244638034658e-13,9.083467769700876e-12,1.3421107023619568e-17,1.2591897449777215e-10,1.736088024791783e-16,9.453806926474391e-14,5.689701215185017e-12
3.752685646220912e-09,0.16728255309754997,3.76,0.0,0.7344035528138062,0.999987186527357,3.700212103692558e-07,4.050668641639989e-14,1.3941702833583801e-09,0.004890010137585565,0.00011815275753122915,0.00012656803055982745,6.375848609605704e-05,5.4064283878455224e-05,9.63477630322283e-06,1.23271325689169e-05,1.6658401718910937e-08,3.3762808359219453e-07,4.735971226542795e-10,2.247421109975259e-08,3.8946282425523806e-11,2.4553740329727276e-06,1.5479373727144611e-06,2.6025638999722366e-10,1.1089595603105471e-09,1.075323496307392e-06,4.088307046309241e-12,4.729992494461492e-10,2.530710363742327e-17,3.2524691500638644e-18,3.7154116884916097e-10,3.263958502570498e-13,1.642301742646794e-10,1.5272818167665244e-07,3.257417614896999e-13,1.2938621942563928e-15,9.565020983033306e-13,9.973334693158434e-12,1.5688601200965612e-17,1.3441130605751725e-10,2.085733534847347e-16,1.1069643627937298e-13,6.080354588658696e-12
3.848358854524523e-09,0.16728462003661468,3.76,0.0,0.7343314805010148,0.9999867512990146,4.0150035078240464e-07,4.4904081202677886e-14,1.4440118479941385e-09,0.005011094775580055,0.00012285164774615716,0.00013303198845732284,6.69407596676411e-05,5.761252329706015e-05,9.889515858592955e-06,1.3209078153281198e-05,1.7449437539559216e-08,3.5011120612243256e-07,5.289009760269004e-10,2.3642896518299595e-08,4.444730603529184e-11,2.6042459593356863e-06,1.6300261339418808e-06,2.830706722284314e-10,1.2161359426492531e-09,1.1396212093026396e-06,4.661866083342684e-12,4.922610032546236e-10,3.098277909371987e-17,4.015008733122019e-18,3.8757160332907376e-10,3.7144477669650756e-13,1.8403167698683174e-10,1.5789901493081123e-07,3.798469309575456e-13,1.4452112398327174e-15,1.0522470994053541e-12,1.0924127794628256e-11,1.8275247841254008e-17,1.4321212088347496e-10,2.4953465879445915e-16,1.2913709459115184e-13,6.487057276768472e-12
