Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032),S(1627),CH2(S)(24),CH2(T)(17),S(3168),CH2O2(165),CHO2(212),C2H2O(189),CH3CO(33),C3H3(2030),C4H7(59),C4H7(2027),H2CC(23),C3H3(3173),C3H5(76),C4H7(77)
2.7012932401797022e-05,0.29314759106188193,3.76,0.0,0.2786064017288034,0.893916646071731,0.11985685759970371,5.2411767354421005e-12,2.7275701093462293e-09,0.004790306856422413,0.0010005129693687917,0.06952244397429157,0.0008304021063184681,0.3468710597599595,0.004263574033990389,0.2957898208214056,2.232732557066899e-06,4.557024788433294e-06,0.0001252629923058868,0.004463864092293924,0.0072274935845350295,0.00022644762615009438,0.01776995887491159,0.00017946959015129594,0.047888278018233706,5.245907933095235e-05,8.7521440335579e-05,4.48811339294687e-09,8.918743838103836e-08,5.381091163300438e-06,3.7288580005790567e-07,2.6319145950700382e-08,0.002538276329039997,7.148298509811673e-06,0.002942559856884273,9.491120749064942e-11,9.127913146104708e-07,7.082753612326842e-07,3.7236572333717145e-10,0.0028408504474556444,6.287139452836675e-05,7.04476508138273e-05,9.13764216223881e-11,6.472411430588155e-05,1.1038497050355068e-10,3.587361705805465e-13,1.506104515617079e-07,8.762782655377988e-07,1.749273941743118e-11,5.479055518073479e-12,4.083784973581017e-08,3.5785857430452433e-10,9.892854137357948e-09,1.8886176360947186e-05,2.4563046056943223e-07,2.9362287200111074e-09,6.38953847444447e-07,1.9942246630980785e-11,7.48834681270508e-08,5.399696875802882e-09
2.7194255387640785e-05,0.2932535246901309,3.76,0.0,0.27660456060998867,0.8928984124572167,0.12089218309084113,5.267828176726608e-12,2.7420109391716185e-09,0.004784366398326177,0.0009946086605565991,0.06988682619959012,0.0008292578496042611,0.3480813796084652,0.004276477535892962,0.297262194723327,2.216474164595198e-06,4.54454354017181e-06,0.00012584251617009796,0.004476651791095657,0.00732773186261389,0.00022686342138839716,0.01790258095590204,0.00018044994872880692,0.04859667492824005,5.2498633819766146e-05,8.781454011754243e-05,4.507778525246727e-09,9.034980883620445e-08,5.456872252128443e-06,3.74733382212726e-07,2.643891623144196e-08,0.0025642892902474953,7.15844391923811e-06,0.0029760613977470986,9.537145617899703e-11,9.20355134006694e-07,7.108884819335657e-07,3.763355483973236e-10,0.0028775901446392933,6.411786242944346e-05,7.11499491923849e-05,9.165440100119267e-11,6.577111709624954e-05,1.1259476237702585e-10,3.635239657763227e-13,1.5055273592203293e-07,8.801874791588642e-07,1.754454540784736e-11,5.495272754095423e-12,4.0961378497834794e-08,3.620041469873318e-10,9.925245655113206e-09,1.9301483647246395e-05,2.4753894055431046e-07,2.959042173243561e-09,6.416213667070988e-07,2.0380838882548267e-11,7.567647622776958e-08,5.441644527430644e-09
2.7375578373484547e-05,0.2933589195860235,3.76,0.0,0.274619124581036,0.8918792773908218,0.12192720878436367,5.294301533796598e-12,2.756350443729372e-09,0.0047784665099169605,0.0009887474382199873,0.0702486646013259,0.0008281178270042127,0.3492748125051165,0.004289215574441728,0.2987252378505977,2.200352952715635e-06,4.532126377219835e-06,0.0001264157807065653,0.004489219449196585,0.007428371258041406,0.0002272729492683536,0.018034401050009228,0.0001814203294711037,0.04930849655256734,5.253718148181406e-05,8.810217525206941e-05,4.527178162325172e-09,9.151490658932058e-08,5.532921647229993e-06,3.7655667678866453e-07,2.6557334916347058e-08,0.0025902395932587974,7.168327373494521e-06,0.0030095527686943777,9.582695973410839e-11,9.278720548921495e-07,7.134667715906506e-07,3.8030264377385536e-10,0.0029144715862712716,6.537587960660602e-05,7.185013007272585e-05,9.192733217947487e-11,6.682303950346608e-05,1.1482313277352105e-10,3.6832251594561814e-13,1.5049400151412163e-07,8.840645527034219e-07,1.7595510330874968e-11,5.5112266343623826e-12,4.10828839475664e-08,3.6614954910410496e-10,9.957092876776225e-09,1.9721002864993327e-05,2.494300223402723e-07,2.981647651303906e-09,6.442597988885553e-07,2.08238801808532e-11,7.64677531263081e-08,5.483209774649827e-09
2.755690135932831e-05,0.29346378013641944,3.76,0.0,0.2726499533976008,0.890859276006659,0.12296191370369755,5.320597979261664e-12,2.770589196658522e-09,0.004772607347253224,0.0009829290660200093,0.0706079840052839,0.0008269821175519741,0.35045152095965665,0.0043017884774569784,0.3001790330403173,2.1843679253856632e-06,4.5197733096297e-06,0.0001269828213341274,0.004501568012838416,0.007529405931600768,0.0002276762422525183,0.01816541516776742,0.00018238076545718917,0.05002370055599687,5.257473265270026e-05,8.838439162302662e-05,4.546312857392397e-09,9.268264379682021e-08,5.609233524501559e-06,3.783557401116186e-07,2.6674414181593177e-08,0.002616125923609312,7.177951426144443e-06,0.003043031405839161,9.627775702725597e-11,9.353420356598794e-07,7.160106349026446e-07,3.842667361473415e-10,0.0029514932384442872,6.664538105265069e-05,7.254816386729207e-05,9.219527469002457e-11,6.787980321722077e-05,1.1706989634628451e-10,3.7313142050780263e-13,1.5043427362721283e-07,8.879095955122932e-07,1.7645640256196003e-11,5.526919050245034e-12,4.120238045188873e-08,3.7029446382599673e-10,9.988402891193679e-09,2.0144701019132204e-05,2.513036266203721e-07,3.004044206369147e-09,6.468694291733551e-07,2.1271335681531115e-11,7.725725043829161e-08,5.524390879508533e-09
2.7738224345172073e-05,0.29356811067581423,3.76,0.0,0.27069690801853197,0.889838443041558,0.12399627715163519,5.346719611853217e-12,2.784727662553429e-09,0.004766789023029722,0.0009771533015033942,0.07096480895228395,0.0008258507951501319,0.35161166609851785,0.004314196600605136,0.30162366225918363,2.1685180785164006e-06,4.507484305255891e-06,0.00012754367367793221,0.004513698426190951,0.0076308300825301476,0.00022807333317322997,0.018295619501609062,0.00018333128990784774,0.050742244824355694,5.261129721705642e-05,8.866123470500918e-05,4.565183196793377e-09,9.385293245757193e-08,5.685802083353803e-06,3.8013063148596706e-07,2.6790166039120336e-08,0.0026419470077942322,7.187318593355268e-06,0.0030764947885017703,9.672388644641742e-11,9.427650461578997e-07,7.185204697580583e-07,3.8822755658672487e-10,0.002988653576232073,6.792630084747772e-05,7.324402214379556e-05,9.245828719666701e-11,6.894133106892988e-05,1.193348665873035e-10,3.7795028382135064e-13,1.5037357598705108e-07,8.917227250328583e-07,1.7694940957609774e-11,5.542351813114559e-12,4.131988197225859e-08,3.74438578949228e-10,1.0019182656449259e-08,2.0572544704487423e-05,2.5315968216444725e-07,3.0262309869163045e-09,6.494505383529592e-07,2.1723170106660072e-11,7.804492123517351e-08,5.565186280020549e-09
2.7919547331015835e-05,0.29367191556097183,3.76,0.0,0.2687598504099651,0.8888168129068985,0.12503027865773983,5.372667435603782e-12,2.798765736367974e-09,0.004761011616391236,0.0009714198981804148,0.07131916374488355,0.0008247239291920086,0.3527554078933424,0.004326440321133524,0.3030592067503906,2.1528023996423473e-06,4.4952592962589716e-06,0.0001280983734211822,0.0045256116328194025,0.007732637942020465,0.00022846425441983882,0.01842501039012493,0.0001842719368058861,0.05146408742962743,5.2646885029534465e-05,8.893274977982524e-05,4.583789786794093e-09,9.502568575661872e-08,5.762621541930484e-06,3.818814120141586e-07,2.6904602422678385e-08,0.00266770160496965,7.196431369696613e-06,0.0031099404311731673,9.716538617882607e-11,9.50141067703146e-07,7.20996669018944e-07,3.9218483982066837e-10,0.0030259510820484082,6.921857235604697e-05,7.393767740061602e-05,9.271642792239223e-11,7.000754682339276e-05,1.2161785681217638e-10,3.8277871361209226e-13,1.5031193096651217e-07,8.95504063083957e-07,1.7743418301510523e-11,5.557526763271511e-12,4.1435402676056954e-08,3.7858158666557545e-10,1.0049439049225992e-08,2.10045002028883e-05,2.549981220117896e-07,3.048207192538543e-09,6.520034050762478e-07,2.2179347847550196e-11,7.8830719437637e-08,5.605594508562409e-09
2.8100870316859598e-05,0.29377519895695947,3.76,0.0,0.2668386434447484,0.8877944197203573,0.12606389795478026,5.398441980869507e-12,2.812703286443598e-09,0.004755275177414125,0.0009657286074585902,0.07167107247220181,0.0008236015844139874,0.3538829052725461,0.0043385200364303685,0.3044857471053676,2.137219878110339e-06,4.483098191719285e-06,0.00012864695602758232,0.004537308575451877,0.0078348237703514,0.0002288490376103337,0.018553584305262046,0.00018520274034068332,0.05218918661153293,5.2681505866393445e-05,8.919898199968573e-05,4.602133261476436e-09,9.62008175418068e-08,5.839686134012687e-06,3.836081452228501e-07,2.7017734928471107e-08,0.00269338850371442,7.205292184514526e-06,0.0031433658802869947,9.760229331414712e-11,9.574700834959072e-07,7.234396158783231e-07,3.9613832366521667e-10,0.003063384245018711,7.052212828180151e-05,7.462910294982284e-05,9.296975408557472e-11,7.107837509039559e-05,1.239186802944951e-10,3.8761631929068846e-13,1.5024935936238488e-07,8.992537301008685e-07,1.7791078218819515e-11,5.5724457577402486e-12,4.1548956798413094e-08,3.8272318269288395e-10,1.0079178806683311e-08,2.1440533517115748e-05,2.568188845601211e-07,3.0699720869403754e-09,6.545283036667668e-07,2.2639833000539664e-11,7.961459947856826e-08,5.6456142153585784e-09
2.828219330270336e-05,0.293877965145983,3.76,0.0,0.26493315113107724,0.8867712972368922,0.1270971150248708,5.424044635599752e-12,2.82654074074092e-09,0.004749579721037215,0.0009600791768236012,0.072020558955856,0.0008224838210012987,0.3549943158638065,0.00435043616770506,0.3059033631035619,2.121769497139083e-06,4.4710008635562325e-06,0.00012918945666415252,0.0045487901967541915,0.007937381863796786,0.00022922771407701947,0.018681337880778068,0.00018612373521019752,0.05291750082108915,5.2715169251570454e-05,8.945997633037837e-05,4.620214278548904e-09,9.737824199666971e-08,5.916990115373136e-06,3.8531089675981346e-07,2.712957504494689e-08,0.0027190065283129155,7.2139034501030035e-06,0.00317676872147925,9.803464464532157e-11,9.64752090716333e-07,7.258496893156615e-07,4.0008775004959653e-10,0.003100951562547696,7.183690054633577e-05,7.531827311152606e-05,9.321832216158322e-11,7.215374152028647e-05,1.2623714974843167e-10,3.924627131393986e-13,1.5018588041181623e-07,9.029718414030396e-07,1.783792655174507e-11,5.587110623513717e-12,4.166055834827519e-08,3.868630673697202e-10,1.0108408593045355e-08,2.1880610319361517e-05,2.586219127319483e-07,3.0915249878552532e-09,6.570255044845684e-07,2.3104589312562495e-11,8.039651701311985e-08,5.685244149905283e-09
2.8463516288547123e-05,0.29398021828299026,3.76,0.0,0.26304323856651946,0.8857474788675331,0.1281299100841376,5.4494771810040015e-12,2.8402785850437076e-09,0.004743925230535929,0.000954471349933903,0.07236764676211968,0.0008213706950719452,0.356089796047804,0.004362189158359607,0.307312133748084,2.1064502349181212e-06,4.458967151719876e-06,0.00012972591048506285,0.004560057439729594,0.00804030655316415,0.000229600315141486,0.018808267903016797,0.00018703495661068196,0.053648988712581724,5.274788447780588e-05,8.971577751621609e-05,4.638033527143707e-09,9.855787350032513e-08,5.994527759840548e-06,3.8698973506275274e-07,2.7240134165635586e-08,0.0027445545363725486,7.222267556942644e-06,0.0032101465776156446,9.846247670815256e-11,9.719870990311463e-07,7.282272637395833e-07,4.040328647477943e-10,0.003138651539910338,7.316282033554349e-05,7.600516313494537e-05,9.346218811422554e-11,7.323357274982895e-05,1.2857307762141922e-10,3.9731750967459705e-13,1.501215120165246e-07,9.066585115926979e-07,1.7883969048860816e-11,5.601523160357704e-12,4.177022117439278e-08,3.9100094546166983e-10,1.0137134996760033e-08,2.2324695983425838e-05,2.604071539085961e-07,3.112865266294058e-09,6.594952751280077e-07,2.3573580215171757e-11,8.117642885301688e-08,5.724483159528966e-09
2.8644839274390886e-05,0.29408196248371543,3.76,0.0,0.26116877173613556,0.8847229977456758,0.12916226353616606,5.474740427672922e-12,2.8539166524115476e-09,0.004738311664961002,0.0009489048681979604,0.07271235924962224,0.0008202622589069553,0.3571695011894089,0.004373779469489903,0.308712137411917,2.0912610700908123e-06,4.446996876066435e-06,0.0001302563527052973,0.004571111248039545,0.008143592197374153,0.0002299668717995836,0.018934371280586414,0.00018793643997334003,0.054383609106793025,5.277966074898307e-05,8.996643011679873e-05,4.65559173057393e-09,9.973962714465088e-08,6.0722933573355765e-06,3.8864473155361425e-07,2.7349423401237828e-08,0.002770031411994386,7.23038684170855e-06,0.0032434971015805453,9.88858251232022e-11,9.791751200051796e-07,7.305727049106514e-07,4.079734164709289e-10,0.003176482688763267,7.449981825284672e-05,7.668974900552921e-05,9.370140705151858e-11,7.43177962113551e-05,1.309262765204631e-10,4.0218032586541706e-13,1.5005627093600969e-07,9.103138599779085e-07,1.7929211481875158e-11,5.615685178217437e-12,4.187795922468375e-08,3.9513652513316064e-10,1.0165364476270321e-08,2.277275565396159e-05,2.621745615293823e-07,3.133992365765332e-09,6.619378797985987e-07,2.4046768897664875e-11,8.195429240071367e-08,5.763330224827597e-09
2.882616226023465e-05,0.2941832019354579,3.76,0.0,0.2593096180237196,0.8836978865721294,0.13019415607469423,5.499834824990217e-12,2.8674547755844704e-09,0.004732738946801176,0.0009433794692329091,0.07305471945029224,0.0008191585598993263,0.3582335850561995,0.004385207588579618,0.3101034514788971,2.0762009738833065e-06,4.4350898167838125e-06,0.00013078081823984024,0.004581952567325572,0.008247233199448286,0.00023032741457502953,0.01905964510991947,0.00018882822150484378,0.055121321088586216,5.281050710769039e-05,9.021197845445765e-05,4.672889618275908e-09,1.0092341920400617e-07,6.150281232761544e-06,3.902759582485472e-07,2.745745380099698e-08,0.0027954360797748036,7.238263633877805e-06,0.003276817992838675,9.930472538228683e-11,9.86316181430338e-07,7.328863747307237e-07,4.1190915895904847e-10,0.0032144435307434154,7.584782402668973e-05,7.737200784384514e-05,9.393603338930509e-11,7.540634057058092e-05,1.3329655834437047e-10,4.070507841834406e-13,1.4999017241899268e-07,9.139380043846442e-07,1.7973659621018414e-11,5.629598484365542e-12,4.1983786413109633e-08,3.992695201714116e-10,1.0193103419304556e-08,2.3224754138860964e-05,2.6392409276701456e-07,3.1549057743472272e-09,6.643535790455808e-07,2.452411819338124e-11,8.273006627382221e-08,5.801784408414821e-09
2.900748524607841e-05,0.2942839405777829,3.76,0.0,0.25746564579916936,0.8826721777453324,0.13122556859411386,5.524761881698335e-12,2.8808936688288396e-09,0.004727206974952357,0.0009378948893907506,0.07339475016680566,0.000818059641844742,0.35928220028836433,0.00439647402141099,0.31148615263707335,2.061268919704245e-06,4.4232457346255935e-06,0.00013129934169933848,0.004592582344896125,0.008351223993616158,0.00023068197359912056,0.01918408661854548,0.00018971033753483526,0.05586208392985517,5.284043241635771e-05,9.045246666223539e-05,4.689927934004199e-09,1.02109165934784e-07,6.228485728647235e-06,3.9188348840958785e-07,2.756423624492265e-08,0.002820767492156181,7.245900224738127e-06,0.0033101069835389813,9.971921245309162e-11,9.934103163080623e-07,7.351686291736629e-07,4.1583984921833256e-10,0.0032525325945072397,7.720676677374247e-05,7.80519175262422e-05,9.41661208761161e-11,7.649913535514063e-05,1.3568373473964494e-10,4.1192850779082295e-13,1.4992323048794198e-07,9.175310564071877e-07,1.801731918219319e-11,5.643264865145409e-12,4.20877164584484e-08,4.0339964789577217e-10,1.022035811791655e-08,2.368065602739054e-05,2.656557075625874e-07,3.175605013122259e-09,6.667426297524301e-07,2.5005590704532284e-11,8.350370976888239e-08,5.839844833295815e-09
2.9188808231922174e-05,0.29438418252970233,3.76,0.0,0.2556367246679523,0.8816459032896339,0.1322564822360426,5.549523655907213e-12,2.8942340576911873e-09,0.004721715619880683,0.0009324508628821553,0.07373247391422685,0.0008169655444809856,0.36031549811845315,0.004407579295096839,0.3128603167072612,2.0464638818426982e-06,4.411464364912207e-06,0.00013181195754140304,0.004603001531270525,0.008455559052773124,0.00023103057891958828,0.01930769319231842,0.00019058282458200957,0.056605857139184056,5.286944528769533e-05,9.068793854852924e-05,4.70670747039194e-09,1.0329678378686086e-07,6.30690121270823e-06,3.9346739955892986e-07,2.7669781268204617e-08,0.002846024635233425,7.253298853595965e-06,0.00334336184592073,1.001293201905228e-10,1.000457562375524e-06,7.374198149950628e-07,4.19765248136091e-10,0.003290748417362628,7.857657490123626e-05,7.872945686584309e-05,9.439172216341159e-11,7.759611115061987e-05,1.3808761752765745e-10,4.168131203388929e-13,1.4985545783148635e-07,9.210931272178483e-07,1.806019577750264e-11,5.656686077794821e-12,4.21897629138755e-08,4.0752663013721046e-10,1.0247134718739205e-08,2.4140425659128936e-05,2.673693717490905e-07,3.1960896737564206e-09,6.691052839962546e-07,2.549114876931782e-11,8.427518312749583e-08,5.877510752485783e-09
2.9370131217765937e-05,0.29448393166565767,3.76,0.0,0.253822725190299,0.880619094943446,0.1332868783285997,5.574119661694555e-12,2.9074745937934843e-09,0.004716264732790022,0.0009270471222142798,0.07406791298712823,0.0008158763044659212,0.36133362869034796,0.004418523952726806,0.31422601884219103,2.0317848346611617e-06,4.399745424532008e-06,0.000132318700335376,0.004613211079559346,0.008560232879924948,0.00023137326043827714,0.019430462338312453,0.00019144571941960418,0.057352600408272975,5.2897554254554726e-05,9.091843767573422e-05,4.723229049479481e-09,1.0448619022859868e-07,6.385522069083892e-06,3.950277717892733e-07,2.7774099262292837e-08,0.00287120652035491,7.260461737170309e-06,0.003376580383065058,1.0053508200956587e-10,1.0074579642351174e-06,7.396402738888318e-07,4.2368511989637256e-10,0.003329089543276742,7.995717626855175e-05,7.940460535220738e-05,9.461288922138344e-11,7.869719935187922e-05,1.4050801874172535e-10,4.217042509523092e-13,1.4978686635472721e-07,9.246243381133923e-07,1.810229502609635e-11,5.669863887883094e-12,4.228993946233151e-08,4.116501925301475e-10,1.0273439284609874e-08,2.4604027200151982e-05,2.690650572085523e-07,3.2163594203178265e-09,6.714417907055684e-07,2.5980754542506773e-11,8.504444742502604e-08,5.9147815522728055e-09
2.95514542036097e-05,0.29458319195226196,3.76,0.0,0.2520235189365779,0.8795917841450781,0.13431673839416233,5.598550530824841e-12,2.9206157647333784e-09,0.0047108541457915164,0.0009216833986831495,0.07440108944746958,0.0008147919553632295,0.3623367409967591,0.0044293085535392004,0.3155833334906748,2.0172307520068717e-06,4.388088611782559e-06,0.00013281960441710334,0.004623211946117793,0.008665240009990478,0.000231710047608321,0.019552391689006354,0.00019229905936488526,0.05810227362441089,5.2924767790011965e-05,9.114400747910382e-05,4.739493475707285e-09,1.056773033741271e-07,6.4643427036836594e-06,3.9656468367440286e-07,2.78772007187218e-08,0.0028963121847457403,7.267391084603274e-06,0.0034097604302348625,1.0093653172054534e-10,1.014411577250194e-06,7.418303459160713e-07,4.2759923220777027e-10,0.0033675545232677464,8.134849818412754e-05,8.007734317293442e-05,9.482967393671049e-11,7.980233219677078e-05,1.429447500652227e-10,4.2660153203275373e-13,1.4971746706157457e-07,9.281248008191992e-07,1.8143622602560452e-11,5.682800068994183e-12,4.238825973463637e-08,4.157700644421151e-10,1.0299277840480738e-08,2.5071424649984723e-05,2.7074273669945643e-07,3.236413926986228e-09,6.73752397330106e-07,2.6474370002844137e-11,8.58114644473421e-08,5.951656636675514e-09
