Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221)
1.58041698372386e-05,0.09041951603898736,3.76,0.0,0.9402773511146296,0.9912131919454555,0.007532037760908303,3.0807113710452166e-19,2.7721624269276593e-15,0.00017938198968819503,0.0004375702944333218,0.0028798857143597927,5.263023531791207e-05,0.035619774573499116,0.0022752862324566013,0.023426495524412404,8.727026984722495e-06,1.408327014785657e-06,6.544889092311944e-07,0.002582710429399537,1.0260794674398265e-05,1.091862947138892e-05,0.00015279147400035825,5.348364151404754e-07,0.00013626228692182734,1.5650146299121559e-06,3.229829812252138e-06,1.7258342051411144e-10,2.49003828852052e-12,1.2243623621225914e-10,1.1950201256512904e-08,1.6275833752568608e-09
1.611765307331652e-05,0.09043902594507439,3.76,0.0,0.9386508810526105,0.9908489658054792,0.007958603608029944,3.369259095212943e-19,2.960965223211267e-15,0.00018568309114054145,0.00044832988668046687,0.0029923068251361752,5.386968832367985e-05,0.03716227407009676,0.002308742839670917,0.02439705193540331,8.93674034886572e-06,1.4569594530072044e-06,7.015560365462158e-07,0.0026872296481973788,1.122302036127105e-05,1.1318815365813977e-05,0.00016481556239176335,5.74661066485507e-07,0.0001489399707270445,1.6058423029439721e-06,3.4643516518604456e-06,1.836973260424185e-10,2.7920497714610898e-12,1.3753379426974486e-10,1.2880936765945372e-08,1.8056831934996592e-09
1.643113630939444e-05,0.0904590115843121,3.76,0.0,0.9369848252002805,0.990475954935944,0.008400255949469346,3.6784552805481525e-19,3.1589005376589563e-15,0.00019216971413339175,0.000459088515643498,0.0031085703801702357,5.5107365330661196e-05,0.0387414009125571,0.002341381479505322,0.025388398353724938,9.146070811130048e-06,1.5069712181922108e-06,7.509629362599289e-07,0.0027929384456812437,1.225548007199157e-05,1.1723253567140488e-05,0.00017762952690036573,6.166523353263151e-07,0.0001625470958862598,1.6469051980027267e-06,3.7105967567994913e-06,1.9537621915618426e-10,3.1238865817910668e-12,1.5416278246947683e-10,1.3864030592042361e-08,2.00010403813697e-09
1.6744619545472363e-05,0.09047947201523555,3.76,0.0,0.9352792605536975,0.9900941198053715,0.008857115397037691,4.0092202270718317e-19,3.3661742143128423e-15,0.00019883990038681694,0.0004698392195704286,0.003228776579710044,5.6342528103630654e-05,0.040356990180441546,0.002373219714725162,0.026400366067366683,9.354870638254834e-06,1.558342296253117e-06,8.027617226646334e-07,0.002899756598544876,1.3361722184414936e-05,1.21316809652849e-05,0.00019126855458252628,6.608781423467136e-07,0.0001771325370065864,1.6881886471281785e-06,3.968819460887726e-06,2.0763504531003954e-10,3.487768507199305e-12,1.7244307537474068e-10,1.4900929828878134e-08,2.2119699020470645e-09
1.7058102781550284e-05,0.09050040593276586,3.76,0.0,0.933534294784655,0.9897034247380703,0.009329290821878151,4.362474098700153e-19,3.582986321498327e-15,0.0002056914150206735,0.0004805751580430746,0.0033530233718036748,5.757445682358236e-05,0.042008846481760176,0.0024042758700439136,0.027432770424929816,9.562994916502556e-06,1.6110504272662237e-06,8.570026318683536e-07,0.003007604269729171,1.4545374880200186e-05,1.254383661017035e-05,0.00020576820237622418,7.074060741165927e-07,0.0001927465389375042,1.7296782833228568e-06,4.2392634393294275e-06,2.2048831611652932e-10,3.886016727759523e-12,1.9250077984250692e-10,1.5993040141405383e-08,2.442444900899248e-09
1.7371586017628206e-05,0.09052181167924993,3.76,0.0,0.9317500656668052,0.9893038378888308,0.009816879465904808,4.739137345283739e-19,3.8095305987987085e-15,0.0002127217571033091,0.0004912896209569485,0.0034814062622033574,5.880245083859405e-05,0.043696744650476876,0.0024345688601530684,0.028485411359572405,9.770301750038498e-06,1.6650711988472249e-06,9.137339158348984e-07,0.003116402189107304,1.5810143138908115e-05,1.2959462214869737e-05,0.00022116433838741703,7.563032727365838e-07,0.00020944069682183255,1.7713600484224382e-06,4.52216113150421e-06,2.339500741696433e-10,4.321054053085785e-12,2.1446833835376e-10,1.7141722424546293e-08,2.6927316872248557e-09
1.7685069253706127e-05,0.09054368725110323,3.76,0.0,0.9299267404557032,0.9888953312076534,0.010319967076281937,5.140132176409663e-19,4.045994396952916e-15,0.00021992817100785706,0.0005019760368680008,0.003614018133608775,6.002582933689644e-05,0.045420430487760524,0.0024641180350723595,0.02955807393213796,9.976652445373428e-06,1.720378146109866e-06,9.730017434528087e-07,0.0032260718172777017,1.7159805559515533e-05,1.3378302607558224e-05,0.00023749308182286562,8.076363237594358e-07,0.00022726793356663184,1.8132201994428298e-06,4.81773320235793e-06,2.4803385984559444e-10,4.79540486643728e-12,2.3848462212644653e-10,1.8348289651606623e-08,2.9640696174907845e-09
1.7998552489784048e-05,0.0905660303082231,3.76,0.0,0.9280645152269703,0.9884778803952967,0.01083862806023067,5.5663746039286e-19,4.292558587009675e-15,0.0002273076584295232,0.0005126279806954895,0.003750949074799037,6.12439319394418e-05,0.04717962154239597,0.0024929430421516733,0.03065052889088495,1.0181911681070199e-05,1.7769428570249428e-06,1.0348501088686553e-06,0.003336535493526069,1.8598211023507317e-05,1.3800106129447993e-05,0.00025479074184797185,8.614711446006401e-07,0.0002462824748171948,1.855245313320092e-06,5.126188042780046e-06,2.6275268027733096e-10,5.311694764656758e-12,2.6469501293739914e-10,1.9614003930490032e-08,3.2577326685178997e-09
1.831203572586197e-05,0.09058883818290113,3.76,0.0,0.9261636141760574,0.9880514648504024,0.011372925658052141,6.01877298680973e-19,4.549396916766323e-15,0.00023485699095837398,0.0005232391807506141,0.0038922862201505493,6.245611921243522e-05,0.048974007926550885,0.0025210637039330156,0.03176253324554206,1.0385947662429572e-05,1.834735082273875e-06,1.0993207460501455e-06,0.003447716568892128,2.0129275210659956e-05,1.4224624988117669e-05,0.00027309375560830457,9.17872875527867e-07,0.00026653982148905017,1.897422290324902e-06,5.447721310237771e-06,2.7811897960750205e-10,5.872650012965824e-12,2.9325147397775536e-10,2.094007368497225e-08,3.5750271942078036e-09
1.862551896193989e-05,0.09061210788959027,3.76,0.0,0.9242242888831117,0.9876160676090074,0.011922912132388263,6.498232003509437e-19,4.8166760066974535e-15,0.0002425727231213601,0.0005338035250933243,0.004038113599913918,6.366177310182919e-05,0.05080325316307088,0.002548499910910718,0.03289383085341209,1.0588632261499325e-05,1.8937228488155043e-06,1.1664530514611589e-06,0.0035595395253223906,2.175697697968499e-05,1.465161557214139e-05,0.0002924386256626635,9.769057704099371e-07,0.000288096719931149,1.9397383561600376e-06,5.782515511729317e-06,2.941446117141299e-10,6.4810967139478e-12,3.2431260981926666e-10,2.2327651071419182e-08,3.917289480048204e-09
1.8939002198017812e-05,0.09063583613481008,3.76,0.0,0.9222468175459589,0.9871716752772185,0.012488628972134154,7.005645397306274e-19,5.094555611346355e-15,0.0002504512058064348,0.0005443150672473444,0.0041885120015666575,6.486029728986135e-05,0.052666995061001524,0.0025752715281558668,0.03404415301549004,1.0789841142267627e-05,1.953872576480633e-06,1.236284014459469e-06,0.0036719300818218318,2.3485354624618946e-05,1.508083872065619e-05,0.00031286185704650473,1.0386330877592284e-06,0.00031101112977750773,1.982181062515226e-06,6.130739629264465e-06,3.108408152698486e-10,7.139959658929455e-12,3.5804371458045233e-10,2.3777829618183847e-08,4.2858830783236885e-09
1.9252485434095734e-05,0.09066001932746359,3.76,0.0,0.9202315041842527,0.986718277957847,0.013070107109433966,7.541890958837314e-19,5.3831878202434774e-15,0.0002584885999701247,0.000554768031284337,0.004343558842486629,6.605111747901453e-05,0.05456484661604887,0.002601398314703563,0.035213219080585306,1.0989453871548529e-05,2.015149196764611e-06,1.308848153438224e-06,0.0037848152885504764,2.531850201803857e-05,1.551205995648961e-05,0.0003343998941850874,1.103116985228947e-06,0.0003353421895523777,2.0247382865221908e-06,6.492548787388006e-06,3.2821818968131366e-10,7.8522610037475e-12,3.946168080095419e-10,2.5291641952901306e-08,4.682195998803236e-09
1.9565968670173655e-05,0.0906846535893826,3.76,0.0,0.9181786778179082,0.9862558691717735,0.013667367148231174,8.107836164203699e-19,5.682716933065402e-15,0.000266680890544402,0.0005651568162643541,0.0045033280541251905,6.723368160620679e-05,0.05649639693264573,0.0026268998545934644,0.036400737055438816,1.1187354015936733e-05,2.0775162730241172e-06,1.3841774613830547e-06,0.0038981236097987023,2.726056465338301e-05,1.5945049693087282e-05,0.0003570890578895586,1.1704184160952867e-06,0.0003611501801142486,2.067398229389018e-06,6.868083964452744e-06,3.4628667430272544e-10,8.621118687729879e-12,4.342106602212087e-10,2.6870057838908234e-08,5.107637753259638e-09
1.9879451906251576e-05,0.09070973476612938,3.76,0.0,0.9160886916229135,0.9857844457748189,0.014280419602928428,8.704335515114146e-19,5.99328034868961e-15,0.000275023900454394,0.0005754760000751358,0.004667889977781062,6.840745998708984e-05,0.05846121216431805,0.002651795498455294,0.03760640421886394,1.138342922477796e-05,2.1409361213865572e-06,1.4623013598018045e-06,0.004011784996751259,2.9315735599430865e-05,1.637958340542642e-05,0.0003809654826602944,1.2405970260775813e-06,0.0003884964860286288,2.1101494137059955e-06,7.257471747720239e-06,3.650555302324665e-10,9.44974453471555e-12,4.770108045930481e-10,2.8513982457111862e-08,5.563636258312623e-09
2.0192935142329498e-05,0.09073525843798536,3.76,0.0,0.913961922067487,0.9853040078708675,0.014909265145838844,9.33222077297086e-19,6.3150076315965256e-15,0.00028351330466772995,0.0005857203427049523,0.004837311272008437,6.957194539616481e-05,0.06045883646922248,0.002676104314544596,0.03882990773802869,1.1577571299909545e-05,2.2053699317460344e-06,1.5432466562765155e-06,0.0041257309508961545,3.148825137815989e-05,1.6815441769880142e-05,0.0004060650545007159,1.3137110534176164e-06,0.00041744355495250103,2.1529806796898104e-06,7.660824130273478e-06,3.845333217504736e-10,1.0341442184504823e-11,5.232095378985051e-10,3.02242546607042e-08,6.051634587818472e-09
2.050641837840742e-05,0.0907612199310973,3.76,0.0,0.9117987680314578,0.9848145587219319,0.015553894862219024,9.992302841467875e-19,6.648019780199971e-15,0.00029214464422030355,0.0005958847889358779,0.005011654831630662,7.072665308992479e-05,0.06248879297784939,0.0026998450481994876,0.04007092528510471,1.1769676253053764e-05,2.2707778882525325e-06,1.6270375126386266e-06,0.00423989457885916,3.378238777812323e-05,1.7252410789777327e-05,0.000432423349457002,1.3898172334232073e-06,0.0004480548551278504,2.195881181238361e-06,8.078238350943113e-06,4.047279022112002e-10,1.1299604812939338e-11,5.730059088579302e-10,3.200164564735137e-08,6.573087620544764e-09
2.081990161448534e-05,0.09078761432873975,3.76,0.0,0.9095996499115742,0.9843161046557903,0.016214290511809764,1.0685380261350822e-18,6.9924311542320854e-15,0.00030091334015450264,0.000605964470507471,0.005190979718279205,7.187112077297081e-05,0.0645505847700458,0.0027230360887596076,0.04132912565263249,1.1959644350864242e-05,2.33711928879269e-06,1.7136954236897432e-06,0.004354210639382837,3.620245561727875e-05,1.7690281894254018e-05,0.0004600755730894141,1.4689707044739792e-06,0.0004803948310905822,2.2388403811491057e-06,8.509796778142465e-06,4.256464034314895e-10,1.2327712559774534e-11,6.266056955894706e-10,3.3846857960445626e-08,7.1294587115114444e-09
2.113338485056326e-05,0.09081443648266314,3.76,0.0,0.9073650087152733,0.9838086549717924,0.016890424795890386,1.1412229214542e-18,7.348348822838925e-15,0.00030981470729438636,0.0006159547078179558,0.005375341102327699,7.300490851108487e-05,0.06664369585873132,0.0027456954430328255,0.04260416936606619,1.214738014850604e-05,2.4043526629390993e-06,1.8032391951217395e-06,0.004468615583131657,3.8752796465496716e-05,1.8128852007398152e-05,0.0004890565010441798,1.551224915774197e-06,0.000514528857688636,2.28184804512193e-06,8.955566833737654e-06,4.4729522199149135e-10,1.3429329775594986e-11,6.842213698288549e-10,3.576052421035305e-08,7.72221617414995e-09
2.1446868086641183e-05,0.09084168102449755,3.76,0.0,0.9050953051454936,0.9832922218453881,0.01758226162887038,1.217358639742518e-18,7.715870119192463e-15,0.00031884396782124775,0.0006258510111218801,0.005564790216040409,7.412759860041994e-05,0.06876759217770295,0.002767840714473586,0.043895709292019185,1.2332792512749599e-05,2.472435887889122e-06,1.8956849319749546e-06,0.004583047585938131,4.1437778337292834e-05,1.8567923612844538e-05,0.0005194004209126921,1.636631541406501e-06,0.0005505231925133433,2.3248942360906425e-06,9.415600956691852e-06,4.696800113324496e-10,1.4608102110021398e-11,7.460720491160096e-10,3.774320633604032e-08,8.35282960095602e-09
2.1760351322719104e-05,0.09086934237717635,3.76,0.0,0.9027910186790017,0.9827668202318535,0.018289756413542857,1.2970173382832196e-18,8.095085891226639e-15,0.0003279962646109594,0.000635649081251065,0.0057593743177093955,7.52387953926801e-05,0.07092172257098249,0.002789489087334105,0.04520339124082468,1.2515794634290397e-05,2.54132630204751e-06,1.9910460435070262e-06,0.004697446576033612,4.42617913707614e-05,1.9007304802478507e-05,0.0005511410755719193,1.7252403989315813e-06,0.0005884449268687133,2.3679693085582194e-06,9.889936609401234e-06,4.928056800946357e-10,1.586775338068735e-11,8.123834399051585e-10,3.979539544881632e-08,9.02276655007808e-09
2.2073834558797025e-05,0.09089741476635643,3.76,0.0,0.9004526466404189,0.9822324677696728,0.019012856319237204,1.3802710631133797e-18,8.486081769789996e-15,0.0003372666742630269,0.0006453448099793856,0.005959136666518846,7.63381250762197e-05,0.07310551978146712,0.0028106573150907116,0.04652685456216437,1.269630403022334e-05,2.610980815894908e-06,2.0893332406587794e-06,0.004811754255781633,4.722924350232186e-05,1.9446809292328522e-05,0.0005843116081378969,1.8170993674140596e-06,0.0006283619353867902,2.4110639012877844e-06,1.0378596321912205e-05,5.166763824041647e-10,1.7212082224790785e-11,8.833877677005791e-10,4.191751093671294e-08,9.733489014593644e-09
2.2387317794874947e-05,0.09092589223180948,3.76,0.0,0.8980807032741757,0.9816891846839861,0.01975150056209773,1.4671852151191052e-18,8.888931999056171e-15,0.00034665021979813195,0.0006549342799790391,0.006164116507837749,7.742523542547131e-05,0.07531840143672631,0.0028313617125172532,0.04786573273259073,1.287424253812664e-05,2.681356019756851e-06,2.1905545394314106e-06,0.0049259141183736685,5.0344556143340694e-05,1.988625643979301e-05,0.000618944508673111,1.9122543112088163e-06,0.0006703428243905637,2.454168930382398e-06,1.0881587770333635e-05,5.412955144180626e-10,1.8644958618416458e-11,9.59323693146966e-10,4.410990015062916e-08,1.048644936624828e-08
2.2700801030952868e-05,0.0909547686387508,3.76,0.0,0.8956757188166227,0.9811369936904375,0.020505620686772665,1.5578205655079368e-18,9.303702888847777e-15,0.00035614188301951024,0.0006644137643277266,0.006374349068609658,7.849979552047254e-05,0.07755977102971577,0.002851618150891646,0.0492196539338358,1.3049536300968326e-05,2.7524082882695264e-06,2.2947152931003426e-06,0.005039871459864751,5.3612159877177504e-05,2.0325471259841737e-05,0.0006550715628304792,2.0107490139312584e-06,0.0007144568791394135,2.497275583777178e-06,1.139890389500613e-05,5.666657237693687e-10,2.017032033052995e-11,1.040436222395954e-09,4.637283928730035e-08,1.128308728888434e-08
2.301428426703079e-05,0.09098403768908687,3.76,0.0,0.8932382385701018,0.9805759198997241,0.021275140848945447,1.6522442835434124e-18,9.730460567961221e-15,0.00036573661646375854,0.0006737797257567142,0.006589865562485561,7.95614954291049e-05,0.079829018892561,0.002871442055853869,0.050588241620960595,1.3222115743472476e-05,2.82409388131312e-06,2.4018182107435257e-06,0.005153573386928536,5.7036490187924174e-05,2.0764284401740303e-05,0.0006927238025317106,2.112625110501926e-06,0.0007607740100834026,2.540375313691995e-06,1.1930523055049159e-05,5.927889034121323e-10,2.1792169114072715e-11,1.1269766075512292e-09,4.870653283501266e-08,1.212482671779328e-08
2.332776750310871e-05,0.09101369293256915,3.76,0.0,0.8907688219808051,0.9800059907231506,0.02205997809809764,1.750516162282656e-18,1.0169259068165965e-14,0.00037542935491710524,0.0006830288156095038,0.006810693204320235,8.061004586546227e-05,0.08212552316173527,0.0028908484074566753,0.05197111507946242,1.3391915542108028e-05,2.8963690410916966e-06,2.5118633661355464e-06,0.005266968820691981,6.06219832179475e-05,2.120253212559388e-05,0.000731931458754741,2.217922019723207e-06,0.0008093646982196226,2.5834598284824707e-06,1.2476409209758357e-05,6.196661885745292e-10,2.3514566693845047e-11,1.2192022277379465e-09,5.1111113308694964e-08,1.3013071164857579e-08
2.3641250739186632e-05,0.09104372777781783,3.76,0.0,0.8882680417225246,0.9794272357794104,0.022860042659863564,1.8526785723310214e-18,1.062013738521613e-14,0.0003852150265390278,0.0006921578723390943,0.007036855233624918,8.164517783333676e-05,0.08444865073263205,0.0029098517420781903,0.053367889970451006,1.3558874587467504e-05,2.9691900852590013e-06,2.624848256490013e-06,0.005380008496897321,6.437307157464446e-05,2.164005629964855e-05,0.0007727239166044561,2.3266768944504203e-06,0.0008602999396833319,2.62652108784548e-06,1.3036512133971299e-05,6.472979802315599e-10,2.5341630948022333e-11,1.3173764669063415e-09,5.358664343947616e-08,1.3949200909791915e-08
