Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),C2H4(29),H(6),H2(9),C2H3(28),C2H2(22),HO2(12),CH3O2(36),C2H5O2(40),OH(8),O(7),CH2O(19),H2O2(13),HCO(16),CO(14),C2H5O(43),CH2CHO(34),C2H(21),CH3O(26),HCCO(20),C3H6(255),C3H6(60),C3H6(51),C3H5(214),CH2CO(27),CH2(S)(24),CH2(T)(17),C1OO1(799),CH2O2(129),CHO2(157),CO2(15),C2H5O(91),C2H2O(94),C3H7(48),C2H4(47),C2H2O(788),C3H7(196),C#CC(211),C3H4(1113),C3H4(430),C4H7(54),C4H7(1650),C2H2O(167),C3H3(1111),C4H7(64),H2CC(23),C4H7(1651),C4H6(61)
0.0001318516555642606,0.5473417924070141,3.76,0.0,0.8672084749055313,0.999663598334173,0.00011449414355389202,4.3508244605583035e-23,9.05954977171661e-18,1.2236768165344006e-05,1.6826951450323294e-05,0.00013825156738425296,0.0011731540755077479,2.2126101981642195e-06,0.000827031304606341,3.2014831250055246e-10,3.833004740655336e-09,0.00020572294199445364,7.203159205168358e-08,2.5855488838077894e-07,1.3074734943932877e-07,6.140531362265699e-08,5.620096114898557e-06,7.010432138446104e-05,4.2900362483253174e-10,1.4049011454651818e-07,4.3997448039020564e-13,1.2470244205048742e-09,7.460277023081855e-18,3.935086806427569e-09,1.2417423580044988e-14,9.7911470054927e-17,8.31424960149306e-09,5.5651750596518225e-19,3.2612425114606364e-12,1.742486225572396e-08,2.7587955145882967e-13,1.768875378242782e-12,2.0947912789397803e-16,2.4654731247640248e-17,7.803705731804197e-14,8.852918776646985e-09,7.065186280332814e-12,3.4424688504224395e-17,1.4371860515135178e-11,2.2271338339192367e-16,1.7979379264304082e-22,7.883438212513839e-13,5.6240972518752486e-14,1.3012620184804717e-21,6.834286040685568e-13,4.763352804152035e-15,3.949019467552493e-17,2.5337177847925018e-17,9.605862540827348e-15,4.994469930503571e-17,3.4429488945204682e-12,2.665241433505487e-13,2.9475006414841724e-12
0.00013428292155900334,0.5473446441282531,3.76,0.0,0.8671699774254588,0.9996534131636231,0.00011880824619146796,4.6960351884470845e-23,9.588930234670957e-18,1.2241931594396536e-05,1.7097399020490138e-05,0.00014104261824622933,0.0012098778508688125,2.2479759500351e-06,0.0008527739847290786,3.3692248287264006e-10,4.085624724629468e-09,0.0002105639887461436,7.206061904937439e-08,2.627076240813017e-07,1.340363583291135e-07,6.238879921759767e-08,5.807965082765319e-06,7.318536547254699e-05,4.5059444980766026e-10,1.497086334509046e-07,4.477495858678567e-13,1.3114958018566257e-09,8.078732743338448e-18,4.027723133510212e-09,1.3504785328162954e-14,1.0303833289115382e-16,8.727999875326205e-09,5.854472623703715e-19,3.5083160223430283e-12,1.8606997804942528e-08,2.819548165795831e-13,1.844546828821659e-12,2.1844268933014482e-16,2.570964825623068e-17,8.138363999795237e-14,9.339037772283162e-09,7.2533045544425354e-12,3.6749231776454875e-17,1.482828523811946e-11,2.2970356665120225e-16,1.9283545299085254e-22,8.155871554740685e-13,6.11147260314639e-14,1.4201013199993865e-21,7.47623756901955e-13,5.171051244469844e-15,4.287017113516489e-17,2.7056102012178494e-17,1.093227594850072e-14,5.421913179864061e-17,3.5508650078389642e-12,2.900996096374788e-13,3.250837473937165e-12
0.0001367141875537461,0.5473475410988602,3.76,0.0,0.8671308743432922,0.9996430768969381,0.00012323057517351778,4.990516575476566e-23,1.0141006261319142e-17,1.2247582644968633e-05,1.7370678604245003e-05,0.00014383565871337728,0.0012472010659852141,2.283701001059327e-06,0.0008789264042135388,3.5434485927935604e-10,4.35088916883182e-09,0.0002154262337180124,7.209249304153913e-08,2.6690372529718855e-07,1.373851366631086e-07,6.338239234449445e-08,5.999253702751844e-06,7.634012035531834e-05,4.729903943671199e-10,1.593869702007455e-07,4.556402530480391e-13,1.3784294015771352e-09,8.739684647185073e-18,4.120994342159584e-09,1.467094847133558e-14,1.0836220445354632e-16,9.154782277548032e-09,6.15460687900414e-19,3.769731702069563e-12,1.9849804486008837e-08,2.881451418635734e-13,1.9227871384788423e-12,2.2771184076347873e-16,2.6800515926748854e-17,8.484397901346374e-14,9.845929375565778e-09,7.447003778535455e-12,3.919297749042097e-17,1.52930611682109e-11,2.3680921985421923e-16,2.06627364536058e-22,8.43466114355642e-13,6.632627524781958e-14,1.5480768894145046e-21,8.165833640335808e-13,5.6074876425417e-15,4.648839535112284e-17,2.886325003711646e-17,1.241245435305979e-14,5.879483986653692e-17,3.6605510077883376e-12,3.1538766918996916e-13,3.5801111432074913e-12
0.00013914545354848886,0.5473504838195733,3.76,0.0,0.8670911590638741,0.9996325881778586,0.00012776308697776131,5.393288462817692e-23,1.0727088904917804e-17,1.2253731707657598e-05,1.7646788414666083e-05,0.00014663080384974295,0.0012851302253834927,2.3197848938711035e-06,0.000905492674147277,3.724336674491688e-10,4.629272443244612e-09,0.0002203095187407852,7.212727490677983e-08,2.711431596110126e-07,1.4079405848373399e-07,6.438608384799254e-08,6.1939970686099445e-06,7.956909400497652e-05,4.962136529324177e-10,1.6954222490941612e-07,4.636480984722236e-13,1.4478942158621636e-09,9.445549774718551e-18,4.214912551073156e-09,1.5920607221636922e-14,1.1389238869117533e-16,9.59483407135189e-09,6.4660433151112e-19,4.046104949104727e-12,2.1155584019536872e-08,2.944608929905318e-13,2.0036903447629755e-12,2.3729444004425445e-16,2.7928287548989604e-17,8.842214909766378e-14,1.0374300307129239e-08,7.64645887110933e-12,4.17604805384623e-17,1.5766347946753e-11,2.440316689633722e-16,2.212040508647941e-22,8.719969441286098e-13,7.189425363330369e-14,1.6858042172233103e-21,8.905756629541588e-13,6.074323410750039e-15,5.0358640955978504e-17,3.076196927712211e-17,1.4061005603869321e-14,6.368923983852433e-17,3.772026506443029e-12,3.4249017188644364e-13,3.937147416797344e-12
0.0001415767195432316,0.54735347279115,3.76,0.0,0.8670508249891349,0.9996219456550818,0.00013240775026082053,5.834862350649699e-23,1.1341912266592454e-17,1.226038912288966e-05,1.7925726124959462e-05,0.0001494281711262491,0.0013236718351544111,2.356227100278392e-06,0.0009324768986420239,3.9120747353648336e-10,4.92126239787756e-09,0.0002252136698133444,7.216502520664717e-08,2.7542588617887894e-07,1.4426349691029162e-07,6.539986261734329e-08,6.392231048430087e-06,8.287279851588747e-05,5.202868346389087e-10,1.8019196890420224e-07,4.717746096845388e-13,1.5199605284059184e-09,1.019885828494892e-17,4.309489794815894e-09,1.725868299354726e-14,1.1963223778011157e-16,1.0048396984980057e-08,6.788974974453064e-19,4.338070284482722e-12,2.252670207227338e-08,3.0089633469060925e-13,2.0873089615980146e-12,2.4719886260703355e-16,2.9093931672304436e-17,9.212054475783246e-14,1.0924875986946867e-08,7.851832479765566e-12,4.445639897376687e-17,1.624830723370909e-11,2.5137223553007787e-16,2.366013452406645e-22,9.01196321254278e-13,7.783814403015431e-14,1.8339378192312242e-21,9.698797903109245e-13,6.57329813322024e-15,5.4495329720595785e-17,3.275570002785914e-17,1.58936371993675e-14,6.892056804635655e-17,3.8853111396906234e-12,3.715139170816169e-13,4.323877333978944e-12
0.00014400798553797437,0.5473565085142844,3.76,0.0,0.8670098655192352,0.9996111479824971,0.00013716654583012977,6.177224616055691e-23,1.1980148249606072e-17,1.2267565202681608e-05,1.820748890282836e-05,0.0001522278804122365,0.001362832401757862,2.393027025701988e-06,0.0009598831740080289,4.106851835504751e-10,5.227360628720076e-09,0.00023013849723946064,7.22058043166978e-08,2.7975185626667743e-07,1.4779382417482122e-07,6.6423715710561e-08,6.5939922939070645e-06,8.625174973560397e-05,5.452329620834254e-10,1.9135425349349847e-07,4.800213339113951e-13,1.5946999155343467e-09,1.1002257536596104e-17,4.404738126556422e-09,1.8690332925024385e-14,1.255865975655708e-16,1.0515717309272794e-08,7.1236660981606315e-19,4.646281703401499e-12,2.3965589427236483e-08,3.074505059040679e-13,2.173699005039851e-12,2.5743360969919936e-16,3.0298430588435964e-17,9.59416814464532e-14,1.1498400813607603e-08,8.063294664998711e-12,4.7285529803677164e-17,1.673910362287748e-11,2.5883224695623137e-16,2.528564262025036e-22,9.310813631857583e-13,8.417831384558348e-14,1.9931736682330358e-21,1.0547860847470146e-12,7.106231143733896e-15,5.891354445618077e-17,3.4847977327685053e-17,1.7927218458649806e-14,7.45078961758198e-17,4.000424563789884e-12,4.025708411339727e-13,4.742342130675546e-12
0.00014643925153271713,0.5473595914895304,3.76,0.0,0.8669682740536522,0.9996001938193961,0.00014204146661266523,6.651732775491311e-23,1.2657682274471246e-17,1.2275270247309364e-05,1.8492073438475833e-05,0.0001550300539713979,0.001402618430890097,2.4301840125361363e-06,0.000987715587978024,4.308860543845858e-10,5.548082745924278e-09,0.00023508379579404972,7.224967252718222e-08,2.8412101369904433e-07,1.5138541197674343e-07,6.74576285001816e-08,6.799318249826869e-06,8.970646689219301e-05,5.710754764780236e-10,2.0304761879029513e-07,4.883900077750852e-13,1.6721852524253785e-09,1.1858516322213137e-17,4.5006699587319385e-09,2.0220958836003043e-14,1.31766877222326e-16,1.0997045999355427e-08,7.47068125252052e-19,4.971413302286837e-12,2.5474743159104057e-08,3.1413752251451194e-13,2.2629673764429533e-12,2.6800689357417134e-16,3.154278868947243e-17,9.989016032482769e-14,1.2095638438072478e-08,8.28103655017486e-12,5.0252822446310195e-17,1.7238907708038428e-11,2.664130414085779e-16,2.700078547398301e-22,9.616696160363034e-13,9.093605166061104e-14,2.1642517778415255e-21,1.145596395475076e-12,7.675027190862699e-15,6.362907611155522e-17,3.704243270426945e-17,2.017984505460499e-14,8.047119120539073e-17,4.117386453283283e-12,4.3577821579772895e-13,5.194698355618108e-12
0.00014887051752745988,0.5473627222172314,3.76,0.0,0.8669260439922216,0.9995890818306632,0.00014703451762106842,7.22177251320453e-23,1.336999077465162e-17,1.2283514558111293e-05,1.877947596878782e-05,0.0001578348164610071,0.0014430364264008868,2.467697344300085e-06,0.0010159782189714047,4.5182969018484415e-10,5.88395864423371e-09,0.00024004934491516386,7.229669011991413e-08,2.885332952168092e-07,1.5503863087516444e-07,6.850158474157754e-08,7.008247164721087e-06,9.323747221833361e-05,5.978382436951694e-10,2.152911026061528e-07,4.968822047911113e-13,1.752490721480614e-09,1.2770529513727388e-17,4.597297676688394e-09,2.185621634338941e-14,1.3817672377594352e-16,1.1492638778857803e-08,7.830229417059365e-19,5.3141596612443954e-12,2.705672781447662e-08,3.2095111977905686e-13,2.3551714650850097e-12,2.789275173185308e-16,3.28280272115586e-17,1.0396859579093648e-13,1.2717372223667909e-08,8.50523322314459e-12,5.3363329263802584e-17,1.774789259059013e-11,2.74115950029641e-16,2.8809562555174083e-22,9.929790879617933e-13,9.81336053057529e-14,2.3479588094975963e-21,1.2426243964644165e-12,8.281678888910051e-15,6.86584441760994e-17,3.9342795736408044e-17,2.2670905935133414e-14,8.683134196697352e-17,4.2362164982385075e-12,4.712588557948798e-13,5.683223178580603e-12
0.00015130178352220264,0.5473659011974503,3.76,0.0,0.8668831687361404,0.9995778106869481,0.00015214771591508312,7.619528293164105e-23,1.4105549603063293e-17,1.2292308447062732e-05,1.906969229764447e-05,0.00016064229493365997,0.0014840928892521925,2.505566248343066e-06,0.001044675135393058,4.735360364357897e-10,6.235532774335483e-09,0.00024503490891912474,7.234691742598704e-08,2.9298863078923416e-07,1.5875385008404386e-07,6.955556663080757e-08,7.2208181014415505e-06,9.684529057261396e-05,6.255455505508559e-10,2.2810424939285768e-07,5.054995256146127e-13,1.8356918161764945e-09,1.3741322423188757e-17,4.694633618386936e-09,2.360202400903429e-14,1.4481970669462903e-16,1.2002756245572518e-08,8.202519988342182e-19,5.6752361300213544e-12,2.871417659671347e-08,3.2788672718653614e-13,2.4503587881842445e-12,2.902045334824406e-16,3.415517970289754e-17,1.0817917545226979e-13,1.3364405540177921e-08,8.736063572679142e-12,5.66222453258314e-17,1.826623379168086e-11,2.819423079894958e-16,3.0716120477071344e-22,1.0250282675135226e-12,1.0579422145542448e-13,2.5451309174167817e-21,1.3461959060937898e-12,8.928266355348169e-15,7.401889342010583e-17,4.175289588753502e-17,2.5421152669131685e-14,9.361015375730058e-17,4.356934400622937e-12,5.091413207233091e-13,6.210319868921217e-12
0.0001537330495169454,0.5473691289299023,3.76,0.0,0.8668396416889385,0.9995663790648204,0.00015738309055705486,8.161368338399947e-23,1.488579826042542e-17,1.230166224359523e-05,1.9362717812554346e-05,0.00016345261884092465,0.0015257943165120278,2.54378989744219e-06,0.0010738103949624778,4.960253944090525e-10,6.603364416071793e-09,0.0002500402372370192,7.24004148674692e-08,2.974869438930243e-07,1.6253143791541163e-07,7.061955491534765e-08,7.437070947581555e-06,0.00010053044905839095,6.542221084568047e-10,2.4150711922735706e-07,5.142438458367875e-13,1.9218653449238526e-09,1.4774055379824423e-17,4.79269055322311e-09,2.5464573009950575e-14,1.5170986175823156e-16,1.2527663981939155e-08,8.588240651717656e-19,6.055379575524436e-12,3.0449792554716475e-08,3.349630772290073e-13,2.5486504569345955e-12,3.018465050205909e-16,3.5525302049217247e-17,1.1252707418007764e-13,1.4037561996898982e-08,8.97373639318793e-12,6.003493742480527e-17,1.8794113658006205e-11,2.898934650491005e-16,3.272475673390895e-22,1.057836103338735e-12,1.1394218680695507e-13,2.7566568239686772e-21,1.4566492128575755e-12,9.616964720264134e-15,7.972845631503442e-17,4.427666431929933e-17,2.845277126326333e-14,1.008304276480864e-16,4.479559873036166e-12,5.495601277465047e-13,6.778523479244389e-12
0.00015616431551168815,0.5473724059138906,3.76,0.0,0.8667954562574247,0.9995547856469107,0.00016274268256312875,8.903455059250644e-23,1.570917954328006e-17,1.2311586299398468e-05,1.965854749981319e-05,0.00016626592003838382,0.0015681472003780744,2.5823674128231873e-06,0.0011033880440686095,5.193184201368486e-10,6.988027954110453e-09,0.00025506506467051266,7.245724298613786e-08,3.020281517301622e-07,1.6637176116530069e-07,7.169352893752999e-08,7.657046427132226e-06,0.00010429347664060432,6.83893062973368e-10,2.555202968640845e-07,5.231168452565506e-13,2.0110894390147273e-09,1.5872028814816982e-17,4.891481309327458e-09,2.7450337048544268e-14,1.5885165318701308e-16,1.3067632667904544e-08,8.98764010123269e-19,6.4553488114704615e-12,3.2266349775262576e-08,3.421742521710281e-13,2.6501124088772245e-12,3.138626360617199e-16,3.6939469275647966e-17,1.1701527431994926e-13,1.4737685942229122e-08,9.218440921423705e-12,6.360687452554225e-17,1.933171782204179e-11,2.9797076136930806e-16,3.483992544185625e-22,1.0914220374093231e-12,1.2260287089365418e-13,2.9834808314160277e-21,1.5743354070335847e-12,1.0350048474432387e-14,8.580598922563225e-17,4.691813541159032e-17,3.1789456465682654e-14,1.0851600739503793e-16,4.604112636830001e-12,5.926559813019931e-13,7.390506748546275e-12
0.0001585955815064309,0.5473757326482445,3.76,0.0,0.8667506058526053,0.9995430291220379,0.000168228544848707,9.371012871711493e-23,1.6554542047624716e-17,1.2322090991548389e-05,1.9957175957949134e-05,0.0001690823327916174,0.0016111580272265235,2.6212978661572723e-06,0.0011334121171475125,5.434361109780913e-10,7.390113154069425e-09,0.0002601091116652461,7.251746246224068e-08,3.066121654251884e-07,1.7027518466284128e-07,7.277746665077795e-08,7.880786112152567e-06,0.00010813490376096524,7.145839882637083e-10,2.70164900834312e-07,5.32120168799079e-13,2.1034435558626184e-09,1.7038687862110252e-17,4.991018581753555e-09,2.956608213926176e-14,1.662463308503317e-16,1.3622938194408132e-08,9.400825832027066e-19,6.8759247603661995e-12,3.416669457876168e-08,3.4951019684966356e-13,2.7547786706750625e-12,3.262625834193092e-16,3.839876735755909e-17,1.2164544434765679e-13,1.546564278650401e-08,9.470363545495193e-12,6.734366831385231e-17,1.987923361647841e-11,3.0617553799407373e-16,3.7066241343790094e-22,1.1258060343533247e-12,1.318027705853414e-13,3.2266061109368375e-21,1.699618717959954e-12,1.1129887413424737e-14,9.227113841615776e-17,4.9681448612636056e-17,3.5456488585201975e-14,1.16691734753209e-16,4.7306124176041345e-12,6.385759909512945e-13,8.049086177856748e-12
0.00016102684750117366,0.5473791096312567,3.76,0.0,0.8667050838905879,0.9995311081853249,0.00017384274216636488,9.960553595549451e-23,1.744940986985611e-17,1.2333186724124292e-05,2.0258597408752365e-05,0.00017190199378275123,0.001654833276682524,2.6605802801323485e-06,0.001163886636080603,5.683998224554121e-10,7.810225439900487e-09,0.00026517208460078876,7.258113412515116e-08,3.112388902236563e-07,1.7424207180787215e-07,7.387134471291681e-08,8.108332433894891e-06,0.00011205526195187176,7.463208870956962e-10,2.854625925755201e-07,5.412558464961511e-13,2.1990084801507877e-09,1.827762726838979e-17,5.091315542279568e-09,3.1818876975161816e-14,1.7391107040773073e-16,1.4193861782837096e-08,9.828632407413832e-19,7.317911349056232e-12,3.6153746717811e-08,3.5699505588530884e-13,2.862785114813852e-12,3.390552632568745e-16,3.9904303718110095e-17,1.2642334637003773e-13,1.6222319175085155e-08,9.729732028259303e-12,7.12511260644023e-17,2.043685587896427e-11,3.1450915584766374e-16,3.9408483439311426e-22,1.1610085526977695e-12,1.4156955635253427e-13,3.487098370919797e-21,1.832876857718868e-12,1.1958955695351718e-14,9.914441535435631e-17,5.257085033909488e-17,3.948081287686435e-14,1.2538354507957877e-16,4.859078944471649e-12,6.874738956913932e-13,8.757228318073094e-12
0.00016345811349591642,0.5473825373606246,3.76,0.0,0.866658883793463,0.9995190215383017,0.0001795873510384509,1.0931829944486413e-22,1.839915104823122e-17,1.234488392888904e-05,2.0562805708084053e-05,0.00017472504211729745,0.001699179420709569,2.7002136309133134e-06,0.0011948156096107951,5.942312734166869e-10,8.248986174126494e-09,0.00027025367609578464,7.264831895736576e-08,3.1590822564614775e-07,1.782727840509267e-07,7.497513852769583e-08,8.339728695195592e-06,0.00011605508344941028,7.791302049638595e-10,3.014355856229347e-07,5.505256898519574e-13,2.297866331067167e-09,1.959259702323912e-17,5.192385542076581e-09,3.421610370118675e-14,1.8185213272447333e-16,1.4780690106822446e-08,1.0271392637640385e-18,7.782136040324273e-12,3.823050057800889e-08,3.6462479334616214e-13,2.9742119367313493e-12,3.522502330972125e-16,4.1457207907807485e-17,1.3135255554829046e-13,1.7008623525548397e-08,9.996752154335696e-12,7.53351567190792e-17,2.1004783883206754e-11,3.22972964055242e-16,4.1871601476253945e-22,1.1970505746305693e-12,1.519321203469248e-13,3.76608931495402e-21,1.9745013712375473e-12,1.2839840855063574e-14,1.064472716927578e-16,5.559069543695191e-17,4.389112149741071e-14,1.3461856386213827e-16,4.9895319497780005e-12,7.395103183627091e-13,9.518056314589334e-12
0.00016588937949065918,0.5473860163333935,3.76,0.0,0.8666119989901725,0.9995067678889998,0.00018546445968377955,1.1499064371697074e-22,1.9368428348505585e-17,1.2357193065189445e-05,2.0869794356389856e-05,0.0001775516193310831,0.0017442029227161611,2.7401968500337613e-06,0.0012262030327755235,6.209525232834888e-10,8.707032938192129e-09,0.0002753535653271132,7.271907809353078e-08,3.20620065629077e-07,1.82367680187911e-07,7.608882223365364e-08,8.57501908310085e-06,0.00012013490080586522,8.130388245746908e-10,3.1810665485131207e-07,5.599313722099656e-13,2.4001005657660974e-09,2.0987507152282373e-17,5.2942417032389856e-09,3.67654683657761e-14,1.900669724159087e-16,1.5383715413176156e-08,1.0729045517947774e-18,8.269449786786079e-12,4.0400026381057405e-08,3.723814322062006e-13,3.0890736372362978e-12,3.6585781498892217e-16,4.3058619721899185e-17,1.3643399501546394e-13,1.7825486401445503e-08,1.0271615901591802e-11,7.960180626780125e-17,2.1583217724416553e-11,3.3156830749774276e-16,4.446072023756663e-22,1.2339536501679806e-12,1.629206263503958e-13,4.0647803822983546e-21,2.1248979921307457e-12,1.3775233928672944e-14,1.1420201684132525e-16,5.874544902459234e-17,4.871793804589377e-14,1.4442500011929468e-16,5.121991163037837e-12,7.948530029985815e-13,1.0334856627930713e-11
