Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032),S(1627),CH2(S)(24),CH2(T)(17),S(3168),CH2O2(165),CHO2(212),C2H2O(189),CH3CO(33),C3H3(2030),C4H7(59),C4H7(2027),H2CC(23),C3H3(3173),C3H5(76),C4H7(77),C3H5(220),C2H3O(232)
4.45821472944171e-13,0.050634070164928706,3.76,0.0,0.5017754996301914,0.9999999999999187,4.1290410279023953e-26,7.063624107803828e-44,5.562927753029604e-31,3.3751648196223007e-13,8.164040893754328e-14,5.617338283401558e-20,4.124743756916015e-16,7.830789470185925e-20,8.12281678101559e-14,3.493634684981276e-21,1.3940952822967926e-19,1.7932623259962492e-19,1.3979204578960848e-34,8.090969578883888e-22,2.0333926919706566e-38,1.974426094953975e-21,1.6629422018007921e-21,1.7184315587460742e-32,9.457905820435391e-30,4.276377333394304e-22,7.421389831172818e-40,1.9983868337814728e-23,3.728656278405162e-58,6.181498510576171e-58,1.8520391482591982e-25,3.5651398728619256e-45,3.302224351979426e-39,7.513682104731634e-23,5.825209465515516e-44,2.1120650194912995e-47,4.802091843179664e-41,3.1794382912687014e-39,1.1820623390023681e-51,1.1735594116898054e-29,2.1793022125273796e-55,8.816428068033192e-47,8.782238782943234e-35,2.0355535514149165e-54,1.2164770541561109e-60,4.955567948517399e-60,2.2923131836863393e-21,9.16329181360876e-25,5.296697158933683e-34,2.014463541616618e-32,2.612885988373342e-28,1.7828995045121268e-55,9.37715740014731e-50,1.1910559189311111e-58,6.3467844380470315e-58,2.8062561925115796e-60,2.635655637601374e-33,4.097309958288999e-70,4.0821763236298836e-50,4.415507538557834e-59,2.9532164189608107e-49,7.837291496538265e-55
8.92030279922177e-13,0.05063407016493035,3.76,0.0,0.5017754996299408,0.9999999999998375,3.305724493378076e-25,5.6519035499569106e-43,2.2257915838027878e-30,6.753257312373908e-13,1.633514284759889e-13,2.2024875711404175e-19,8.253811232851634e-16,3.1343607500449153e-19,1.625269809472428e-13,1.3984718307775596e-20,5.579963477843923e-19,7.177671988268721e-19,1.1191672352649608e-33,3.2384976395262667e-21,3.25589120445865e-37,7.90280153833095e-21,6.6561388690552285e-21,1.3757928834275975e-31,7.566634309318768e-29,1.67010609628569e-21,1.1883687547184864e-38,7.922390098814312e-23,1.1989618940772755e-56,2.0373808221990568e-56,1.469243574991526e-24,5.672237649101969e-44,2.936518694131978e-38,3.0073585257695937e-22,9.422500503722848e-43,3.3516523950380078e-46,7.60152303250124e-40,5.084382710938063e-38,3.77276645600465e-50,9.9715508981279e-29,6.994016362928093e-54,1.411833090051254e-45,6.981393032605096e-34,6.519439619838235e-53,3.886976475308289e-59,2.2455266535700917e-58,4.5841913332044895e-21,3.66488070377958e-24,4.4671977672041555e-33,1.6091491440643587e-31,2.0845673042796166e-27,5.943714004454993e-54,3.001923734757019e-48,3.8143751150339236e-57,2.369266175213428e-56,1.78575902125546e-58,2.1100020414514131e-32,2.6242263692349137e-68,6.536349461993771e-49,2.826523590119687e-57,4.728701684264689e-48,2.5096750344393835e-53
1e-12,0.050634070164933605,3.76,0.0,0.5017754996298801,0.9999999999998177,6.106519728743396e-25,1.0434211784420507e-42,3.033206783301258e-30,7.570656998718438e-13,1.8312303321149508e-13,2.991132557132237e-19,9.253195733289322e-16,4.2724967280631243e-19,1.8219898622810986e-13,1.9063813301047797e-20,7.606080108495039e-19,9.78393985810656e-19,2.067363866549267e-33,4.414444370171259e-21,9.166476102271824e-37,1.077237673279783e-20,9.073114087477696e-21,2.541462175649577e-31,1.396707530915345e-28,2.266542916412978e-21,3.3458588080669127e-38,1.0727149285507158e-22,5.734748197286062e-56,1.0120226972113264e-55,2.6885878042708686e-24,1.5825663982994505e-43,5.990545992732807e-38,4.099303956006949e-22,2.6896017391689674e-42,9.318840863224582e-46,2.1317381692110958e-39,1.430867950620079e-37,1.7829072647818088e-49,1.952402658690887e-28,3.333362322060118e-53,3.973891776203056e-45,1.2802133322695414e-33,3.0969284872782408e-52,1.8393359987158145e-58,1.5578950963740067e-57,5.137880507418607e-21,4.9929223509011594e-24,8.68784219987051e-33,2.9655040581141473e-31,3.836676641894012e-27,3.0029442173266016e-53,1.4251864622463724e-47,1.8116280422230461e-56,1.3863521546483505e-55,1.5216697104899907e-57,3.897495448297062e-32,2.2618303045913825e-67,1.8395188158750735e-48,2.4338181035317926e-56,1.3308070890205414e-47,1.1923581904325354e-52
1.784447893878189e-12,0.050634070164933605,3.76,0.0,0.5017754996294396,0.9999999999996748,2.645553908326955e-24,4.5179801748878e-42,8.899436243517386e-30,1.3509428183338414e-12,3.2677250902916556e-13,8.720988092859872e-19,1.6514167290664653e-15,1.2541559297270994e-18,3.251248278419797e-13,5.596569067377626e-20,2.2326715880452557e-18,2.8719631641905384e-18,8.956432856051511e-33,1.2958218823809789e-20,5.210949634290807e-36,3.162111298961253e-20,2.6633510819827082e-20,1.1010566481772821e-30,6.046911735013493e-28,6.599920895378003e-21,1.9020980751445382e-37,3.1104968504181123e-22,3.868924701481611e-55,6.884568846512668e-55,1.1547664329441675e-23,8.959480867956699e-43,2.8179408578531056e-37,1.2032771713098473e-21,1.5384886594525347e-41,5.267311114260678e-45,1.2096917694087677e-38,8.132728609641516e-37,1.1995437018426911e-48,8.892699836441916e-28,2.2470254693540087e-52,2.2588384236639817e-44,5.509239264801476e-33,2.0860825254348956e-51,1.237886688335434e-57,1.1245219107919202e-56,9.160677883037926e-21,1.4641733816895002e-23,3.935269558309129e-32,1.2820023963424477e-30,1.6566527925617315e-26,2.0502293776562163e-52,9.598767378502086e-47,1.2202596443909248e-55,9.737438376963104e-55,1.1279841802562803e-56,1.688442768550706e-31,1.6788413616796685e-66,1.0455490991043236e-47,1.8062991138852932e-55,7.564099256076882e-47,8.03197897663507e-52
3.569283121790213e-12,0.05063407016494013,3.76,0.0,0.5017754996284371,0.9999999999993496,2.116796452500675e-23,3.606673939385919e-41,3.555060701661735e-29,2.702171346931124e-12,6.536108362841404e-13,3.470590718378595e-18,3.304376269034552e-15,5.017467259257316e-18,6.503214041963174e-13,2.239680215260585e-19,8.931815128301391e-18,1.1489398197125904e-17,7.16601594262578e-32,5.18413926170104e-20,8.337306835768373e-35,1.2650194318496555e-19,1.0655358977421976e-19,8.810187333692508e-30,4.82457690161108e-27,2.6242140440556372e-20,3.0437660981174336e-36,1.1992441158599767e-21,1.2579047166668725e-53,2.42861691084786e-53,8.919385370973615e-23,1.395709161610995e-41,3.003173578339746e-36,4.813428473528135e-21,2.5589721440230795e-40,8.126624916619503e-44,1.93027414343545e-37,1.3010201398139595e-35,3.78759582899766e-47,8.546082208809687e-27,7.237403084360971e-51,3.6086193484062484e-43,4.288341168597267e-32,6.664893558902959e-50,3.9161239129388775e-56,6.006122295056404e-55,1.828466455687969e-20,5.839652811452343e-23,3.71702840171864e-31,1.0166026901180338e-29,1.307263673109729e-25,7.47917394165601e-51,3.0644517257260684e-45,3.895124229818547e-54,4.86239287203505e-53,7.259893640940197e-55,1.3506905793932071e-30,1.0715394183791272e-64,1.6696355376191177e-46,1.1538143364009845e-53,1.2079422136074642e-45,2.5692654085771603e-50
7.138953577614261e-12,0.050634070164953165,3.76,0.0,0.5017754996264322,0.9999999999986993,1.693520045995678e-22,2.872245935996481e-40,1.4179225990606418e-28,5.40460582350106e-12,1.3072721573361255e-12,1.3846698481336744e-17,6.613847751052868e-15,2.0071717501272178e-17,1.3007180878252008e-12,8.96495460052634e-19,3.572756790604165e-17,4.595873660186199e-17,5.7325688796439135e-31,2.0738308310571426e-19,1.3334942398316675e-33,5.060241258631109e-19,4.2626555021550463e-19,7.048899583620154e-29,3.837971851535313e-26,1.0468154751092959e-19,4.869845465843798e-35,4.470918869457749e-21,4.150942765957641e-52,9.162192955343946e-52,6.671229320728587e-22,2.120711613026317e-40,3.600208827449031e-35,1.9251571679597067e-20,4.404784436751828e-39,1.2132377687605054e-42,3.084296155984106e-36,2.081354137489603e-34,1.1803224397274443e-45,9.03548278654869e-26,2.346074075573247e-49,5.756332559033743e-42,3.253580739695996e-31,2.126015520262597e-48,1.2257123011102466e-54,3.2506769520834386e-53,3.6417428052365195e-20,2.3217485309678736e-22,3.857717797753853e-30,7.989519686012629e-29,1.0175630587601329e-24,2.9481112625159685e-49,9.756889913107494e-44,1.2409012302741743e-52,2.4772291477665712e-51,4.427765946957088e-53,1.0801431015776005e-29,6.823958059608472e-63,2.6612987999963127e-45,7.324132977044398e-52,1.925481422306791e-44,8.212868954251633e-49
1e-11,0.05063407016497923,3.76,0.0,0.5017754996248253,0.9999999999981778,6.443950485509722e-22,1.0845084718856686e-39,3.1092762293419983e-28,7.570537216404358e-12,1.8311489941483504e-12,3.046488764837473e-17,9.272039427002794e-15,4.4204563284178166e-17,1.822008593396604e-12,1.9761129571770937e-18,7.867436428753372e-17,1.0120644358878145e-16,2.1809401606581836e-30,4.567210871606602e-19,9.341952429858167e-33,1.114335405766769e-18,9.38810217175592e-19,2.6823923319622703e-28,1.4465201815228394e-25,2.303930032591637e-19,3.4136131399031897e-34,8.979631532073979e-21,5.892431549612632e-51,1.560365798018467e-50,2.290168864310372e-21,1.3607707153070542e-39,2.137834395411996e-34,4.238578411843831e-20,3.4858138486139896e-38,7.578195290243966e-42,2.1611775121323437e-35,1.45904601689641e-33,1.508821352043441e-44,4.739202855266972e-25,3.2257988311445156e-48,4.0121948860033137e-41,1.1399229008876503e-30,2.8356958900684047e-47,1.5783087529800155e-53,6.928868284995818e-52,5.076826293099634e-20,5.067916520482076e-22,2.003673482953699e-29,2.95164748085421e-28,3.701786128601278e-24,5.2299143821654174e-48,1.2969377220865784e-42,1.651302836952184e-51,5.704196396693075e-50,1.0704941158642498e-51,4.107053629891676e-29,1.7735557752263263e-61,1.8526709584551885e-44,1.891620350336816e-50,1.3405259991555063e-43,1.1000059720494736e-47
1.4278294489262358e-11,0.05063407016497923,3.76,0.0,0.5017754996224223,0.9999999999973981,1.3547554331982704e-21,2.2767349230749723e-39,5.638458859588398e-28,1.0809384468191165e-11,2.614533481184037e-12,5.531506364641814e-17,1.3246993034758813e-14,8.029185649109167e-17,2.601525584047598e-12,3.5905298195945925e-18,1.4289528739202353e-16,1.8382165685380103e-16,4.5850054817338384e-30,8.295711745851164e-19,2.1317480779834364e-32,2.023979784901931e-18,1.7052490302612015e-18,5.639470358128093e-28,3.035673682635166e-25,4.1837689060774383e-19,7.789976586838335e-34,1.572178027430006e-20,1.4083022826855444e-50,3.756666686192106e-50,4.7172068925578004e-21,3.07849012498277e-39,4.796305678739641e-34,7.697976092919801e-20,8.039686717982149e-38,1.7096098416696722e-41,4.931702678628525e-35,3.329607744987112e-33,3.5885518066871233e-44,1.0474887431873617e-24,7.698706954456516e-48,9.151091818618261e-41,2.3579905920943008e-30,6.758166341247948e-47,3.755160471698177e-53,1.6803927791341034e-51,7.222792793229493e-20,9.17442639190536e-22,4.4230190366354313e-29,6.170702325637809e-28,7.715666042537172e-24,1.2609670578540117e-47,3.0904259317482793e-42,3.9350357001426225e-51,1.3863588794465857e-49,2.605057195942704e-51,8.63337467503491e-29,4.323617466239588e-61,4.2251210871338855e-44,4.610751673131732e-50,3.057166211858258e-43,2.622098984739406e-47
2.1417635400910455e-11,0.05063407016500529,3.76,0.0,0.5017754996184124,0.9999999999960969,3.873595585994393e-21,6.475631875092661e-39,1.1933054632880282e-27,1.62140728184686e-11,3.921733502347088e-12,1.1749923236662596e-16,1.989433335311346e-14,1.7062476159262756e-16,3.9023472145162025e-12,7.63643055406462e-18,3.036255754244034e-16,3.9059519328126245e-16,1.3108382742600745e-29,1.7628673208249454e-18,7.842887510507686e-32,4.3007156813811285e-18,3.62385549252971e-18,1.6125645492763573e-27,8.623544504211783e-25,8.890852113603724e-19,2.8668842609822233e-33,3.0680725470086485e-20,6.592395823258468e-50,1.8814311552621587e-49,1.2600192158343268e-20,1.1247584640547476e-38,1.747257929795353e-33,1.635404119719696e-19,3.1346504192380557e-37,6.168016288412505e-41,1.8799660205641366e-34,1.2693274377612397e-32,1.6052156664284385e-43,3.4963476406918834e-24,3.6496067548007284e-47,3.4822547691689526e-40,6.382366384992174e-30,3.166249391282977e-46,1.7308885778708955e-52,8.639747937179996e-51,1.0758913944538091e-19,1.933177109740438e-21,1.4749018808989283e-28,1.729251931226011e-27,2.1397439750568246e-23,6.302097250380828e-47,1.424584249911707e-41,1.8384456069519652e-50,7.414873722532944e-49,1.3948921983092564e-50,2.4672934165070078e-28,2.4196255818588437e-60,1.6068771919874382e-43,2.5545611579344343e-49,1.1627224586857765e-42,1.196030414619751e-46
3.569631722420665e-11,0.050634070165057415,3.76,0.0,0.5017754996103925,0.999999999993494,1.7798997131507794e-20,2.928951995463368e-38,3.2648869854749294e-27,2.702308845353455e-11,6.535888458429842e-12,3.2472801619840486e-16,3.3245735905926735e-14,4.717506494052646e-16,6.5040470546555085e-12,2.115876896201219e-17,8.39227318162891e-16,1.079675755022248e-15,6.021408294147038e-29,4.873918573758888e-18,6.025024858471073e-31,1.1888257192775484e-17,1.0019974990146279e-17,7.410864019049612e-27,3.886073879482954e-24,2.460122024870747e-18,2.20482383724824e-32,7.026810565335134e-20,9.748487719951879e-49,3.2743872823935984e-48,4.847019447863876e-20,7.955439706138572e-38,1.335536434416482e-32,4.518361935284269e-19,2.8935161392326853e-36,4.210315271952299e-40,1.54570954090963e-33,1.0435596366395425e-31,1.927302521415673e-42,2.215067566946918e-23,5.340290560477038e-46,2.8187235295645903e-39,2.5329663933731375e-29,4.346890820434586e-45,2.339796248609019e-51,1.4687818631459073e-49,1.7655917130135248e-19,5.230411844560902e-21,9.42890029748039e-28,7.490791759346412e-27,9.002934209898396e-23,1.0721921708854054e-45,1.9447326172792244e-40,2.62713512274558e-49,1.8964832147575125e-47,3.338237880598821e-49,1.1320329065621493e-27,5.911174259501428e-59,1.2984949510393368e-42,6.468570440425355e-48,9.396302979604052e-42,1.5507816363915255e-45
4.8547130865173225e-11,0.05063407016510433,3.76,0.0,0.5017754996031744,0.9999999999911509,4.006196605734437e-20,6.535034262835475e-38,5.773783245255408e-27,3.675091095266047e-11,8.888430038306381e-12,5.781629769012169e-16,4.5307773916622345e-14,8.400727942140441e-16,8.845622643273941e-12,3.773197413287129e-17,1.494164443775266e-15,1.9223339348881438e-15,1.3550846268986213e-28,8.679103426226835e-18,1.658133246817434e-30,2.1167077374642834e-17,1.784371316370671e-17,1.6681796256208466e-26,8.652710701362548e-24,4.383758707370766e-18,6.07098495443636e-32,1.1120751754700685e-19,3.4250555011679415e-48,1.1826619224467418e-47,9.925291271556859e-20,2.1731575387364457e-37,3.8134437674391096e-32,8.04223916170901e-19,8.57553289077888e-36,1.1341361933738801e-39,4.507969338287433e-33,3.0432776724472616e-31,6.116539254695782e-42,5.678266679538882e-23,1.8782657337637408e-45,8.146782761435068e-39,5.271283511716004e-29,1.478761641537292e-44,8.129023251756135e-51,5.116755600820575e-49,2.3724812933656323e-19,9.181208884795732e-21,2.4322398605189242e-27,1.6317789890250825e-26,1.9299650594203781e-22,3.7812050977105765e-45,6.660339193791702e-40,9.301152871635258e-49,8.118939028220303e-47,1.403648120264416e-48,2.5458870625173837e-27,2.3902763334522053e-58,3.750620635983109e-42,2.7481672755233443e-47,2.714046697485928e-41,5.062467727370418e-45
6.13979445061398e-11,0.05063407016515124,3.76,0.0,0.5017754995959564,0.9999999999888073,7.571284723672306e-20,1.2238015601018358e-37,8.950660764147046e-27,4.64784249257231e-11,1.1240762273770867e-11,9.024385669823155e-16,5.741821404216309e-14,1.3114021886475686e-15,1.1187246675457257e-11,5.898579678279285e-17,2.332013180549717e-15,3.0003939424484258e-15,2.5605177855114714e-28,1.354833619923309e-17,3.731641528045012e-30,3.3038290494140896e-17,2.785584831253143e-17,3.1529525040201597e-26,1.616914348529691e-23,6.8482645405432254e-18,1.3670530794035327e-31,1.5583798275142574e-19,9.406295380253781e-48,3.371246073304198e-47,1.7129553862961174e-19,4.638284996520078e-37,8.613882750573883e-32,1.2548324059060804e-18,2.0837311669428165e-35,2.3856788637667016e-39,1.0315072929959914e-32,6.962767707351162e-31,1.564787257514359e-41,1.1972370686917288e-22,5.1355392411311766e-45,1.8534018507401035e-38,9.231014811241103e-29,3.9716994889804987e-44,2.0822798306955425e-50,1.4279216601497956e-48,2.9650916499967796e-19,1.412696291491721e-20,5.16818362905943e-27,2.981618977100052e-26,3.4703305092479597e-22,1.0800878813336675e-44,1.747925588669327e-39,2.4451473975585434e-48,2.4077165637863765e-46,4.0184942342509316e-48,4.807315766847097e-27,7.382810241575867e-58,8.526909676057743e-42,8.119673659353172e-47,6.170315272149634e-41,1.3381736792231646e-44
7.424875814710638e-11,0.05063407016519815,3.76,0.0,0.5017754995887381,0.9999999999864633,1.2654033885369473e-19,2.028032579149194e-37,1.2747131761129096e-26,5.620564754297718e-11,1.359289684982454e-11,1.293628669112628e-15,6.957433371845278e-14,1.880039259050913e-15,1.3528916497736644e-11,8.467735253822783e-17,3.3425636761644287e-15,4.300738348326718e-15,4.278777867676816e-28,1.9422694142503942e-17,7.166903954349466e-30,4.7357541852717545e-17,3.993536335198658e-17,5.269998869419515e-26,2.6741585720921933e-23,9.824789430402938e-18,2.6269031870723196e-31,2.02927601576389e-19,2.1681396522084213e-47,7.882646746232527e-47,2.642608783239858e-19,8.63705613119261e-37,1.6869371338239993e-31,1.798110558956068e-18,4.2721440349317476e-35,4.394669483517099e-39,2.039880213678008e-32,1.3767952090472982e-30,3.316217413550198e-41,2.1789093144423237e-22,1.171240711404229e-44,3.635938755510081e-38,1.44181556147448e-28,8.819756736720453e-44,4.581335440391846e-50,3.229471218009243e-48,3.5445101830714795e-19,1.9976202274635513e-20,9.47631355793434e-27,4.8303082139672674e-26,5.540611371306789e-22,2.500954404909115e-44,3.8742175051165703e-39,5.486454070268164e-48,6.179899006472437e-46,1.0118667550176597e-47,8.028121722886215e-27,1.8484522422843258e-57,1.671942213806538e-41,2.0654921521721205e-46,1.2098324354200534e-40,2.9184086454812884e-44
9.995038542903952e-11,0.05063407016529195,3.76,0.0,0.5017754995743016,0.9999999999817742,2.7011149898431263e-19,4.269880223194589e-37,2.1720832445460667e-26,7.565942857616897e-11,1.8296715498968417e-11,2.2286004991416936e-15,9.399062504792236e-14,3.2392402759504024e-15,1.8212360652392263e-11,1.4622793730512063e-16,5.757283697750768e-15,7.408118654526979e-15,9.131366282966992e-28,3.346363490645727e-17,1.8512005311975367e-29,8.157657891226777e-17,6.880957779617924e-17,1.1250645470066827e-25,5.612123043670652e-23,1.6948690996014092e-17,6.791031488620585e-31,3.0075245619314083e-19,7.628415968054973e-47,2.71061760438525e-46,4.993644313390572e-19,2.209022865342296e-36,4.659064919924773e-31,3.095680367578923e-18,1.2145292526501836e-34,1.1090373173609006e-38,5.705930497993318e-32,3.850569172705783e-30,9.751409783339892e-41,5.206849665463601e-22,4.020476481731028e-44,9.990584492748854e-38,2.7742606404055056e-28,2.8373565911149298e-43,1.525038225747682e-49,1.0322291431416515e-47,4.674098261274399e-19,3.363346209229777e-20,2.292256682500752e-26,9.807288750579619e-26,1.0993696512674986e-21,8.316799391125653e-44,1.273816992510167e-38,1.874234591276678e-47,2.6848428825468764e-45,4.304577306389423e-47,1.7114497496736988e-26,7.201637164550545e-57,4.591428829285626e-41,8.818089761035433e-46,3.3219870308158835e-40,8.964739421453819e-44
9.999999999999999e-11,0.050634070165385736,3.76,0.0,0.5017754995742737,0.9999999999817651,2.704635205621204e-19,4.2753215311026256e-37,2.174028007844248e-26,7.56969812274998e-11,1.8305795072032473e-11,2.2306445554531784e-15,9.403792135132248e-14,3.2422119805759248e-15,1.822140176418807e-11,1.4636275180652473e-16,5.762561806576609e-15,7.414911120810688e-15,9.143262409389032e-28,3.3494332767440246e-17,1.8542905148087244e-29,8.165138033836426e-17,6.887270850443623e-17,1.1265310635979146e-25,5.619236971232973e-23,1.696428234504675e-17,6.802379927587577e-31,3.0094543109893955e-19,7.645897371572141e-47,2.7167084693793627e-46,4.9989633814235735e-19,2.2125825275445223e-36,4.667431938601731e-31,3.098515570256451e-18,1.2168047915167532e-34,1.1107907138975485e-38,5.716300067704007e-32,3.857565404326681e-30,9.770174267768668e-41,5.2147067406982e-22,4.0295372913392886e-44,1.0008355339641306e-37,2.777308451209196e-28,2.8433985120309162e-43,1.5282648443982818e-49,1.0343876403020907e-47,4.676233997994134e-19,3.36627732090739e-20,2.2957767075506397e-26,9.819052503554754e-26,1.1006375194316675e-21,8.335004818277186e-44,1.2765331751996912e-38,1.878339757718522e-47,2.691970450389819e-45,4.315580022905248e-47,1.7136755027775484e-26,7.219959819871232e-57,4.599590011325796e-41,8.840982134131687e-46,3.327890817090926e-40,8.982883003290071e-44
1.2565201271097267e-10,0.050634070165385736,3.76,0.0,0.5017754995598648,0.9999999999770836,4.911033967907057e-19,7.6632852536956e-37,3.2891641301062556e-26,9.511213331161441e-11,2.2999804264588448e-11,3.410898996481564e-15,1.185754182398748e-13,4.958184077812207e-15,2.2895974318621625e-11,2.243201973862861e-16,8.809725595040791e-15,1.1336498900910186e-14,1.659873084704683e-27,5.122008902415485e-17,3.9162764240176786e-29,1.2483822154110343e-16,1.0532727826820429e-16,2.045763900402326e-25,1.0041675083568464e-22,2.5974559639469697e-17,1.4377864084874358e-30,4.028513068075476e-19,2.02659203989131e-46,7.093964250055338e-46,8.151879392665052e-19,4.549777658500314e-36,1.0350350963112626e-30,4.73486730888323e-18,2.783281546914697e-34,2.2551562658594158e-38,1.2776716759415456e-31,8.620818893774103e-30,2.2744531661805e-40,1.0315228423806467e-21,1.0551599273057668e-43,2.2036466335714788e-37,4.598555286563389e-28,7.1371916284151885e-43,3.7987472682849584e-49,2.55768596363684e-47,5.757333063605671e-19,5.0338148310652615e-20,4.592713722245337e-26,1.7013859040768343e-25,1.8672083764264727e-21,2.134878586232859e-43,3.199520826330733e-38,4.798723054929231e-47,7.996254500837359e-45,1.2401973576553103e-46,3.107865579069796e-26,2.081572132296623e-56,1.0122306704661467e-40,2.5763495180304674e-45,7.322813621823167e-40,2.170317676643075e-43
1.5135363999290582e-10,0.050634070165479515,3.76,0.0,0.5017754995454278,0.9999999999723911,8.122711337089714e-19,1.2509300324038734e-36,4.6334389504549913e-26,1.1456368929799494e-10,2.7702114252641775e-11,4.8572861312057924e-15,1.4333985667981137e-13,7.061315518052939e-15,2.757976920134034e-11,3.2018929748180345e-16,1.2542607723955147e-14,1.614102904617561e-14,2.744805840704575e-27,7.294420404233821e-17,7.401268325611535e-29,1.7775059974977507e-16,1.5000815270449563e-16,3.3840058155590177e-25,1.6341348445351044e-22,3.703904556347356e-17,2.7193896458655394e-30,5.075017873417555e-19,4.724478916125882e-46,1.6151202848600693e-45,1.2181159995644742e-18,8.260488156192001e-36,2.0331248139282662e-30,6.738081877893291e-18,5.669784456150289e-34,4.0466158040332393e-38,2.5244998274350047e-31,1.703057180589915e-29,4.6725698618561575e-40,1.831877127663717e-21,2.4199458322577236e-43,4.286690215696053e-37,6.966154577625738e-28,1.568704353471705e-42,8.203210521391274e-49,5.528453722129451e-47,6.792975723470497e-19,7.006856942742558e-20,8.248953933414917e-26,2.684425614515701e-25,2.885373500232351e-21,4.783281110479226e-43,7.010605664833565e-38,1.0651680461892363e-46,2.045061997518238e-44,3.0902354787981377e-46,5.1339335476021776e-26,5.16190089807257e-56,1.9682019886136628e-40,6.47443442635788e-45,1.423637340451902e-39,4.624064518759627e-43
2.0275689455677213e-10,0.050634070165667046,3.76,0.0,0.5017754995165526,0.999999999963001,1.8730169308723147e-18,2.7927154735849624e-36,7.971454596180585e-26,1.534632938281702e-10,3.710435793604763e-11,8.557120044635938e-15,1.9341596329860564e-13,1.2442073982257512e-14,3.6947914155235296e-11,5.66984059285803e-16,2.2084593974413516e-14,2.842446893921598e-14,6.3257910891432365e-27,1.285198448312009e-16,2.236419540610343e-28,3.130379339593019e-16,2.643270115914589e-16,7.805194084685385e-25,3.6212687175439873e-22,6.544751026411109e-17,8.235547519473312e-30,7.203079906997454e-19,2.360091966065276e-45,7.464333742527011e-45,2.2878332288483348e-18,2.1282100114091566e-35,6.430469482556892e-30,1.1852242803045452e-17,2.068114272169865e-33,1.0184803585368598e-37,8.05670820427426e-31,5.43206203436933e-29,1.6765551846128786e-39,4.757060664933853e-21,1.134706798192173e-42,1.3171483934443027e-36,1.3408502036685988e-27,6.514262814191984e-42,3.084797508214367e-48,2.205019208718986e-46,8.730187029629962e-19,1.1744318654475363e-19,2.202312052897863e-25,5.540689424829526e-25,5.696396053789318e-21,2.135001937305914e-42,2.8401592063264603e-37,4.3821454384271205e-46,1.2122703876974372e-43,1.6736627733775538e-45,1.180173949055562e-25,2.9142114088968335e-55,6.043334822399062e-40,3.641115449101423e-44,4.3681618962846654e-39,1.8448062213127385e-42
2.5416014912063843e-10,0.05063407016585449,3.76,0.0,0.5017754994876764,0.9999999999536038,3.596949756817685e-18,5.2033119341628366e-36,1.213270614529659e-25,1.923582397185698e-10,4.6503446845290595e-11,1.3329595492519881e-14,2.4421769427118e-13,1.9384215412154816e-14,4.631679831683372e-11,8.876479733468629e-16,3.4382966294653814e-14,4.425935128223687e-14,1.2141767976056084e-26,2.0021577561908219e-16,5.246108596117248e-28,4.874543156817951e-16,4.1182528877051284e-16,1.4992600949463442e-24,6.70063606396978e-22,1.0224876292872309e-16,1.935654041102671e-29,9.369654915703531e-19,7.724718298184728e-45,2.320294238676416e-44,3.7029831946109554e-18,4.313393064751123e-35,1.5433048003334714e-29,1.8434151531734138e-17,5.585720322574058e-33,2.032280963426219e-37,1.943360724894629e-30,1.3096142736133906e-28,4.395653146323659e-39,9.845461514637416e-21,3.550517731105635e-42,3.0741029778110035e-36,2.213255322327894e-27,1.8705553826290315e-41,8.151324143640844e-48,6.158285369917535e-46,1.0499175654743194e-18,1.7419963202123848e-19,4.664424223725545e-25,9.608649655144536e-25,9.497069792704341e-21,6.473642860998826e-42,8.032158997227876e-37,1.2416773891306696e-45,4.318898963250235e-43,5.652781545601814e-45,2.2598427209920593e-25,1.0070395964561961e-54,1.4101761664936478e-39,1.246120195921274e-43,1.0184517347553031e-38,5.2448670611371926e-42
