Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219)
3.3704836715867793e-07,0.3483709720833519,3.76,0.0,0.21962343883722096,0.9306291418141801,0.08511703321752909,4.480430985077875e-08,8.357075768862717e-07,0.14466022492574726,0.005414919409611594,0.1688162514154009,0.03170925823305705,0.4285814593656063,0.0025893655992341295,0.4519503432939592,4.7285504842399727e-07,7.316760125430846e-06,0.005468551684724496,0.00044170001160334876,0.06346735794132125,0.006219341688537344,0.010116723114077693,0.0029002650433501815,0.02318406205768253,0.0016132079981271167,0.00024189656016480713,3.4420509939456133e-08,0.0001820759996186949,0.0004370059673747678,1.5378880032723426e-06,7.540946247944265e-05,0.012431491585974805,2.4924044842601804e-05,0.002654057453840237,1.5361611323512383e-07,4.311350360493228e-06,3.916075196466754e-06,6.223853636899523e-08,7.692711352113782e-05,0.0006079034974229598,0.0026951646747990915
3.423163881085204e-07,0.3487683912081892,3.76,0.0,0.21362603248193626,0.9290814544751882,0.08689162604246069,4.677174338849237e-08,8.733935202512789e-07,0.14411731804528952,0.005262339917215688,0.17046597670679106,0.031579780553506624,0.43073192478460626,0.002619551367101642,0.4581658530873766,4.5840250544642047e-07,7.26963938250574e-06,0.0054899921674021615,0.00044994659576691644,0.06556732871102687,0.006222734668812178,0.010274168520865073,0.0029355170663041413,0.024118880957284646,0.001613223502132297,0.00024248053117252732,3.3945279733757646e-08,0.00018698812393096778,0.0004585317794416165,1.5445645911628709e-06,7.60780927822317e-05,0.012763710445881859,2.5032729576673316e-05,0.002736957723763261,1.5508300792731813e-07,4.401028986064112e-06,3.9801006869294725e-06,6.378615991165891e-08,8.092161113376938e-05,0.0006384479564047432,0.002764229871210775
3.475844090583629e-07,0.34915725569321454,3.76,0.0,0.2078255664981903,0.9275391655475961,0.08865720159794516,4.87530881901182e-08,9.115685420789084e-07,0.1435464622900017,0.005114178493300488,0.17206548930541865,0.031445853171382744,0.4327266827866318,0.002648872073080793,0.46427104009017583,4.444177346148364e-07,7.221459480573493e-06,0.005508507520823995,0.0004579900071564724,0.06767231310279395,0.006224691644758744,0.010426523992793304,0.0029686632464205743,0.02506312916591617,0.001612567826567942,0.00024291975140708564,3.3478377726823595e-08,0.00019181380518850115,0.0004803120203633626,1.5503628765911956e-06,7.669354581196634e-05,0.01309024485339603,2.5128568568495444e-05,0.0028198198108155847,1.5644306109084095e-07,4.487122974726259e-06,4.041086098961655e-06,6.532390427413691e-08,8.500309959450167e-05,0.0006695335174422231,0.00283196703861346
3.528524300082054e-07,0.3495378141035367,3.76,0.0,0.20221551234914104,0.926002618120877,0.09041361463162535,5.074478962728172e-08,9.501763529996823e-07,0.14295028006100097,0.004970377547999061,0.1736161792138369,0.03130795127223688,0.4345720638196324,0.0026773271523643574,0.4702678136471464,4.308911320169447e-07,7.172360147912999e-06,0.005524237722548763,0.00046582575955877873,0.06978118932881738,0.0062252986203886,0.010573822197032392,0.0029997434384776284,0.02601615160817514,0.0016112712110799413,0.00024322150308474827,3.301986138832743e-08,0.00019654937273199126,0.0005023164765843382,1.5553232000911291e-06,7.725782818145248e-05,0.013410877594504746,2.5211997610695326e-05,0.002902606409363762,1.5770009642626046e-07,4.569624023423699e-06,4.099055982323725e-06,6.68517055908994e-08,8.91690718257135e-05,0.0007011361914222821,0.0028983403111163372
3.5812045095804786e-07,0.34991031075456497,3.76,0.0,0.19678948096860874,0.9244721282865755,0.09216074074171218,5.2743358396596496e-08,9.891606473074563e-07,0.14233124751323994,0.0048308707601636735,0.17511942546220063,0.031166525788586967,0.4362742209417544,0.0027049174033702775,0.47615810828240523,4.1781249553930493e-07,7.122471987950869e-06,0.0055373200496831995,0.000473449845699828,0.07189289546189802,0.0062246382447941305,0.010716104924874716,0.0030288011695088503,0.026977310529078678,0.0016093638758711754,0.00024339293799957384,3.256976021614716e-08,0.00020119162367360278,0.0005245151827026011,1.5594852771300805e-06,7.777296355310501e-05,0.013725418679036702,2.5283456139425254e-05,0.0029852828617545303,1.5885798414364766e-07,4.64853779420333e-06,4.154043835460367e-06,6.836953112548011e-08,9.3417005369121e-05,0.0007332322318425511,0.002963319529229349
3.6338847190789034e-07,0.3502749845585667,3.76,0.0,0.19154123072410137,0.922947986271525,0.09389847491467346,5.474538981042419e-08,1.0284654062734818e-06,0.14169169869448256,0.004695584399691255,0.17657659230896044,0.031022003899862233,0.43783912518885043,0.002731644927807703,0.48194387687746965,4.051711464528082e-07,7.071916842720584e-06,0.005547888741883349,0.0004808587306591299,0.07400642793940097,0.006222789833013413,0.01085342217073567,0.0030558831500176755,0.02794598634219996,0.0016068759073750668,0.00024344105839321873,3.212807883646913e-08,0.0002057378067026731,0.0005468785384024863,1.5628880730442962e-06,7.824097972046145e-05,0.014033703892999782,2.5343385320701254e-05,0.0030678170248000184,1.5992061530370896e-07,4.723882649357932e-06,4.206091154953104e-06,6.987737495739552e-08,9.774437279038342e-05,0.0007657981949290969,0.0030268798682284086
3.6865649285773283e-07,0.35063206923921464,3.76,0.0,0.1864646737426239,0.9214304575678146,0.09562673014681433,5.6747581068065485e-08,1.068035181033359e-06,0.14103383004050216,0.0045644385199007705,0.17798902595919355,0.03087478958248882,0.4392725624019772,0.002757513067459977,0.48762708448535935,3.9295603702847176e-07,7.0208081656647214e-06,0.005556074717249854,0.0004880493440180435,0.07612083994678118,0.006219829399013492,0.010985831261152275,0.0030810388113459157,0.028921578320531497,0.001603837152039161,0.00024337270053100075,3.169479985147141e-08,0.0002101856042108844,0.000569377416046335,1.5655696933312534e-06,7.866389693096593e-05,0.014335593342188667,2.5392226294876396e-05,0.0031501791369605956,1.608918777185446e-07,4.795688421526936e-06,4.2552465111017305e-06,7.137525390687361e-08,0.00010214865126693129,0.0007988109920743816,0.003089001472492159
3.739245138075753e-07,0.3509817928898515,3.76,0.0,0.1815538807048428,0.919919784055397,0.09734543614835599,5.8746746463956336e-08,1.107815353264035e-06,0.14035970516539836,0.004437348033850176,0.17935805177453384,0.030725264201817155,0.4405801314020244,0.002782526338339583,0.49320970275426324,3.811558461128051e-07,6.969251401216897e-06,0.005562005337468715,0.0004950190707595426,0.0782352396974429,0.006215829699845214,0.011113396034778943,0.003104319870195649,0.029903505136351562,0.0016002771187683493,0.00024319452088281628,3.12698863983888e-08,0.00021453311305304876,0.0005919832587051536,1.567567293831986e-06,7.904371772626725e-05,0.014630969997166142,2.543041857484886e-05,0.003232341686970377,1.6177563550642192e-07,4.863995222068642e-06,4.301564676425745e-06,7.286320393658851e-08,0.00010662733135058883,0.0008322479348755416,0.003149669097768139
3.791925347574178e-07,0.3513243779179153,3.76,0.0,0.1768030843208328,0.9184161851125202,0.09905453812426764,6.073983052048183e-08,1.1477523728765322e-06,0.13967125985649365,0.0043142236850038105,0.18068497191623734,0.030573787140704824,0.4417672433081225,0.002806690363111987,0.4986937048957432,3.697590642386769e-07,6.917344366252535e-06,0.005565804216592351,0.000501765740999332,0.08034878863499648,0.006210860289517013,0.011236186072689324,0.003125779920687282,0.030891205264426208,0.0015962248900952677,0.00024291298466924905,3.085328445778883e-08,0.00021877882429066005,0.0006146681686896697,1.5689170103413265e-06,7.938241835521732e-05,0.01491973825350009,2.5458398598631118e-05,0.003314279284817041,1.625757121083761e-07,4.928852295128732e-06,4.345105801980792e-06,7.434127703047528e-08,0.00011117792492398293,0.0008660867734663077,0.0032088717638388115
3.8446055570726027e-07,0.35166004089216746,3.76,0.0,0.17220668164552166,0.916919858710015,0.10075399562792574,6.272391905902685e-08,1.1877939723071225e-06,0.13897030720618775,0.004194972917375463,0.18197106337832042,0.03042069646253187,0.4428391218507965,0.002830011802536746,0.5040810611509356,3.5875406859192705e-07,6.865177629887104e-06,0.005567591069581717,0.0005082876186249438,0.08246069957791699,0.0062049875813075025,0.011354275978420179,0.0031454740541174216,0.031884137259933006,0.0015917090420199023,0.00024253435656227518,3.0444925008683085e-08,0.00022292160213507325,0.0006374049866530026,1.569653898848082e-06,7.968194116619324e-05,0.01520182251800388,2.5476598429529727e-05,0.003395968535783466,1.6329587410844274e-07,4.9903169278731965e-06,4.3859346265146494e-06,7.580953822968495e-08,0.00011579797236843458,0.0009003057286735106,0.0032666024194027525
3.8972857665710276e-07,0.35198899249751003,3.76,0.0,0.16775923538020665,0.9154309824860415,0.1024437814835843,6.469624827177617e-08,1.2278893572587575e-06,0.1382585428232716,0.00407950065167727,0.18321757636893937,0.030266309603053057,0.4438008045415101,0.002852498286538867,0.5093737347120596,3.481291884127453e-07,6.812834888990701e-06,0.005567481597427508,0.0005145833889335294,0.08457023482405902,0.006198274917431042,0.011467744706548802,0.003163458506219015,0.032881779922531815,0.0015867575724156338,0.0002420646933549859,3.004472594781897e-08,0.0002269606623128055,0.0006601673614435706,1.569811889206786e-06,7.99441880893925e-05,0.015477165829095627,2.5485444594904204e-05,0.0034773879180776245,1.6393981777272557e-07,5.048453419716385e-06,4.424119746433783e-06,7.726806301185721e-08,0.00012048504896924879,0.0009348835185474318,0.0033228576204153014
3.9499659760694524e-07,0.3523114374896613,3.76,0.0,0.16345547427379176,0.9139497147984937,0.10412388077454128,6.665421187605815e-08,1.2679893738817758e-06,0.13753755007947296,0.003967709976308608,0.18442573300696352,0.030110924083687114,0.4446571445883613,0.0028741583453946447,0.5145736780671801,3.3787276207797527e-07,6.760393337651962e-06,0.005565587405875414,0.0005206521453582599,0.08667670422896585,0.006190782645091231,0.0115766749385235,0.0031797903315429056,0.03388363235636343,0.00158139783791459,0.00024150983846095466,2.965259377693161e-08,0.0002308955500758263,0.0006829298109304297,1.5694237552345623e-06,8.017101547876528e-05,0.015745728516913964,2.548535705761983e-05,0.003558517664426103,1.6451115904349692e-07,5.103332109548676e-06,4.4597329441150685e-06,7.871693514006576e-08,0.00012523677058617322,0.0009697993797317886,0.003377637222635374
4.002646185567877e-07,0.3526275746960006,3.76,0.0,0.15929029273378187,0.9124761957525939,0.10579428989378842,6.859536644444936e-08,1.3080466527797163e-06,0.13680880535105377,0.003859502761383857,0.18559672630143148,0.029954818240260042,0.4454128134526463,0.0028950013414674454,0.5196828297359741,3.279731868531424e-07,6.707924028786009e-06,0.005562015954461765,0.0005264933753808151,0.08877946327121976,0.006182568197881606,0.011681152504239711,0.003194527104398199,0.03488921393585408,0.001575656499058434,0.00024087541809951756,2.9268425212917945e-08,0.00023472611808545435,0.0007056677740948856,1.5685210920456931e-06,8.036422974177257e-05,0.01600748690849084,2.5476748315030585e-05,0.003639339647950519,1.6501342373818717e-07,5.155028466146665e-06,4.492848547567096e-06,8.015624461257902e-08,0.0001300507986217517,0.001005033084144886,0.003430944089028034
4.055326395066302e-07,0.35293759703548344,3.76,0.0,0.1552587497517037,0.9110105482015275,0.10745501565394107,7.051743501618978e-08,1.3480157305716832e-06,0.13607368321916907,0.003754780201782912,0.18673171938316352,0.029798251963305603,0.44607230394845043,0.002915037401900826,0.5247031113647694,3.1841896179949746e-07,6.655492226232204e-06,0.005556870532397974,0.0005321069457311273,0.09087791111717639,0.006173686181462784,0.011781265847721767,0.0032077266456397927,0.035898064187059764,0.001569559473382224,0.000240166839004666,2.8892108631479258e-08,0.0002384525043576621,0.0007283576547309834,1.5671343009695865e-06,8.052558364827251e-05,0.016262432082153996,2.5460022617277114e-05,0.0037198372726039305,1.654500394230934e-07,5.203622243739381e-06,4.523542848123055e-06,8.158608580961113e-08,0.00013492484432325776,0.0010405649514292979,0.003482783812443253
4.108006604564727e-07,0.3532416915652234,3.76,0.0,0.1513560672416671,0.9095528787182734,0.10910607445320472,7.241830911438794e-08,1.3878531499270581e-06,0.13533346159700624,0.003653443294620898,0.18783184495914995,0.029641467446021086,0.446639933793884,0.002934277352633187,0.5296364251503393,3.0919872442788125e-07,6.603157746066935e-06,0.005550250258119383,0.0005374930869776784,0.09297148869618303,0.006164188462536168,0.011877105535082996,0.0032194467744364737,0.03690974259408104,0.001563131896059041,0.0002393892874889767,2.852352528451265e-08,0.00024207511042994046,0.0007509768571432402,1.565292587962248e-06,8.065677373457945e-05,0.016510568674130456,2.5435575296232622e-05,0.0037999953683806056,1.6582433072769264e-07,5.249196698833903e-06,4.551893582285006e-06,8.30065560924317e-08,0.00013985667245650576,0.0010763758576164107,0.00353316445373991
4.1606868140631517e-07,0.3535400395447196,3.76,0.0,0.14757762787893947,0.9081032785371376,0.1107474914943116,7.429604930418601e-08,1.4275175390662885e-06,0.1345893267578158,0.003555393257163785,0.18889820496331045,0.029484689935216312,0.4471198495331258,0.0029527326540369674,0.5344846515653906,3.0030128184623705e-07,6.550975286250228e-06,0.0055422500999775075,0.0005426523776109178,0.09505967679565,0.006154124260286956,0.01196876380283731,0.0032297450840288603,0.0379238283394387,0.0015563980877331821,0.00023854772971256924,2.8162550488559622e-08,0.00024559457989295025,0.0007735038142609564,1.5630239672294988e-06,8.075943836313566e-05,0.016751913739824188,2.5403792198166906e-05,0.00387980009143143,1.6613951445126158e-07,5.291837868675623e-06,4.577979439391732e-06,8.441775448370056e-08,0.000144844104391013,0.001112447240420156,0.0035820962954114604
4.2133670235615765e-07,0.35383281651731124,3.76,0.0,0.14391897251449026,0.9066618244638476,0.11237930005356231,7.61488844284522e-08,1.466969671850903e-06,0.1338423782432702,0.0034605318911729178,0.1899318703800703,0.029328128480654934,0.4475160307587708,0.0029704153384249726,0.5392496473615322,2.917156369856144e-07,6.498994743929565e-06,0.005532960915674438,0.0005475857277209695,0.09714199418386346,0.0061435402395574315,0.012056334144574979,0.003238678740400772,0.03893991998664341,0.0015493815291367369,0.00023764691302915564,2.780905471202732e-08,0.0002490117774193707,0.000795918008612425,1.560355267250434e-06,8.083515611060798e-05,0.01698649567117343,2.5365049213181607e-05,0.003959238829145866,1.6639869523393487e-07,5.33163391266447e-06,4.60187961747069e-06,8.58197803931921e-08,0.0001498850206366134,0.0011487611015412972,0.003629591610579454
4.2660472330600013e-07,0.3541201924046948,3.76,0.0,0.1403757972329835,0.9052285797533572,0.11400154079727101,7.797520965624388e-08,1.5061725097387436e-06,0.1330936336356568,0.003368761898721521,0.19093388121957494,0.02917197667915922,0.4478322945728569,0.0029873379496211734,0.5439332438273982,2.834310103864869e-07,6.447261519889352e-06,0.005522469507843808,0.0005522943623680485,0.09921799576729741,0.006132480605045603,0.012139910933998287,0.0032463043027349666,0.03995763511261714,0.0015421048420366271,0.00023669136829070086,2.7462904428292517e-08,0.00025232776840199454,0.0008181999866184106,1.557312147374584e-06,8.088544496986759e-05,0.01721435317027369,2.5319711893383753e-05,0.004038300110213683,1.6660486469143973e-07,5.368674512080287e-06,4.623673446079293e-06,8.721273276160485e-08,0.00015497736287172173,0.0011853000063328568,0.003675664447001977
4.318727442558426e-07,0.354402331613024,3.76,0.0,0.13694395011554203,0.9038035949547693,0.11561426114299962,7.977358348080865e-08,1.5450912269652573e-06,0.13234403318076796,0.0032799871538102864,0.19190524662511796,0.029016413410708944,0.4480723002314404,0.003003513484759334,0.548537245280829,2.754368580494644e-07,6.395816809828559e-06,0.005510858693483722,0.0005567798047403347,0.10128727078823377,0.006120987195874772,0.012219589082312047,0.0032526775644823296,0.04097660989715691,0.0015345897760400608,0.00023568541298959848,2.712396297389301e-08,0.00025554379929226427,0.0008403313666754836,1.5539191190401511e-06,8.091176214132352e-05,0.017435534279444425,2.5268135152212785e-05,0.0041169735196469786,1.667609001931411e-07,5.4030503249801075e-06,4.643440028579452e-06,8.859670930984183e-08,0.00016011913550324677,0.0012220470811526894,0.0037203304257396705
4.371407652056851e-07,0.3546793931483639,3.76,0.0,0.13361942776277283,0.9023869087230091,0.11721751466303926,8.15427238041313e-08,1.58369322031856e-06,0.13159444425116418,0.003194112934016625,0.19284694509497927,0.028861603563817357,0.44823955392311904,0.0030189553384412436,0.5530634277753643,2.6772288578149684e-07,6.344697882318978e-06,0.005498207385287646,0.0005610438591899216,0.10334944106756677,0.00610909957996319,0.012295463727959316,0.0032578534138393597,0.04199649867615714,0.001526857200796298,0.00023463315511832968,2.6792091381191543e-08,0.00025866127871305614,0.0008622948415053568,1.5501995653082721e-06,8.09155038915484e-05,0.017650095467598815,2.5210663038400897e-05,0.004195249618709954,1.6686956305296218e-07,5.4348524966171904e-06,4.6612579174319625e-06,8.997180569530587e-08,0.0001653084067975531,0.0012589860087058886,0.0037636065540796733
