Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032)
1.1177809517156675e-13,0.2646853649701286,3.76,0.0,0.6614378355277185,0.99999999996937,1.6370726547293235e-22,1.2865814937232273e-33,1.1042664137816354e-20,1.4851824854353664e-08,7.305293188447501e-11,3.831113910791418e-15,4.241986882424348e-11,4.597449205113408e-16,3.062985754362369e-11,1.3985352114383234e-16,6.648016976976115e-19,3.296821488417634e-17,3.2274334558440458e-27,6.523925819417907e-19,4.508174420943443e-33,6.021456478795265e-17,4.6583825871428935e-17,2.705820672113934e-26,5.943132088223679e-26,9.986813531987804e-17,8.433166237063663e-34,6.345950922806339e-20,8.697330912915977e-48,1.554274804561139e-50,8.88198859203516e-24,1.5109380028026007e-39,5.211527799767518e-32,1.0454025254528415e-17,1.8109624252950298e-37,5.794513704929612e-37,1.1257422712768035e-33,2.915862111412936e-32,4.4206244500864117e-44,1.7553346470236914e-26,2.0467088803827398e-48,3.829657854699943e-41,2.6612521486670642e-27,6.039518144852512e-48,9.21418575737288e-57
1.4903746088677974e-13,0.26468536509166823,3.76,0.0,0.661437833028061,0.9999999999591599,3.425304229427898e-22,2.696296181551111e-33,1.8780597255361793e-20,1.9802431751535004e-08,9.740519943318246e-11,6.515721036661854e-15,5.655993668759855e-11,7.819122080274283e-16,4.083981101407379e-11,2.378545041276462e-16,1.1306568185290623e-18,5.607015413243563e-17,6.752975536417464e-27,1.10954888968734e-18,1.1264831918600034e-32,1.0240921614772268e-16,7.92269596949095e-17,5.66148112876883e-26,1.2435122182305936e-25,1.4202938278404108e-16,2.1072480640725974e-33,1.079208294882692e-19,2.5367081681364943e-47,4.539826016329692e-50,1.8582821584176662e-23,4.764426675265656e-39,1.411674215025256e-31,1.7779486260757646e-17,4.529536313540739e-37,1.569513779870126e-36,3.0493317509716092e-33,7.898215586817493e-32,1.2879507566741623e-43,3.672735824598293e-26,7.50361033603696e-48,1.2191647493651721e-40,5.567910286884248e-27,2.1942132083657936e-47,3.8306530310460417e-56
1.8629682660199273e-13,0.2646853652132079,3.76,0.0,0.6614378305284031,0.9999999999489498,6.23563643613914e-22,4.9166242366107474e-33,2.8692380399805003e-20,2.4753037858345613e-08,1.2175815810759248e-10,9.954548987384523e-15,7.070006421339685e-11,1.1945953577910713e-15,5.1049764900127383e-11,3.633883972481579e-16,1.7273932222243492e-18,8.566229993550289e-17,1.2293729666651392e-26,1.6951399579441803e-18,2.3899855145659626e-32,1.5645816156379165e-16,1.2104100632699325e-16,1.0306508650823419e-25,2.263783085519732e-25,1.8894445192550747e-16,4.4708193540907206e-33,1.648674226983038e-19,6.166168516889302e-47,1.1051890930050678e-49,3.3826965980993825e-23,1.2292527911061147e-38,3.17131690351572e-31,2.7162923981640827e-17,9.619455023613286e-37,3.525720033377986e-36,6.850241892471812e-33,1.774296961398656e-31,3.1270567627388315e-43,6.686054074535632e-26,2.2237812767876556e-47,3.167385614673187e-40,1.013557655271813e-26,6.42150439718452e-47,1.2620534362329746e-55
2.608155580324187e-13,0.26468536545628724,3.76,0.0,0.6614378255290843,0.9999999999285296,1.6463924380813535e-21,1.3034313418405574e-32,5.517385585052247e-20,3.465424765120897e-08,1.7046619223124592e-10,1.9142242394078877e-14,9.898050201436127e-11,2.2972099235214634e-15,7.146967394521224e-11,6.987850479574748e-16,3.321738564040236e-18,1.6472455485641177e-16,3.246041812574817e-26,3.259693844247683e-18,8.756498119658178e-32,3.008635804881642e-16,2.3275806878732294e-16,2.721220456372182e-25,5.977143554424514e-25,2.973346130478218e-16,1.638037439748803e-32,3.16984161402276e-19,3.2020498560681613e-46,5.7695425430493425e-49,8.929622218089525e-23,6.921545549094863e-38,1.2298405441456283e-30,5.223283217337838e-17,3.5356536335882286e-36,1.3670233505173164e-35,2.656445469835077e-32,6.880297553622302e-31,1.6176740372860085e-42,1.765300196360342e-25,1.8455689511202224e-46,1.7775304798488498e-39,2.6756648560078335e-26,5.3801889892600876e-46,1.6129678213902349e-54
3.353342894628447e-13,0.26468536569936657,3.76,0.0,0.6614378205297624,0.9999999999081093,3.413384609519111e-21,2.7120936487604503e-32,9.048406625246728e-20,4.4555454233959675e-08,2.1917703334978407e-10,3.13932246848737e-14,1.2726118216818498e-10,3.767490792704199e-15,9.188958467842005e-11,1.1460089472974651e-15,5.447678837555803e-18,2.701462359223566e-16,6.73010767419662e-26,5.345889240178696e-18,2.2738357811352346e-31,4.934156332092976e-16,3.8172344172984554e-16,5.641767789420955e-25,1.2392262726519012e-24,4.2503245308858507e-16,4.2535696749727e-32,5.197734223619588e-19,1.0336932316838705e-45,1.8700273898124117e-48,1.8510168457004455e-22,2.2987667423926292e-37,3.2725838839137244e-30,8.566090141146004e-17,9.20520888966343e-36,3.637082364500183e-35,7.068570031748174e-32,1.830739798718503e-30,5.208747649878542e-42,3.6598807168748486e-25,7.475605210930339e-46,5.889432404967819e-39,5.546524655200043e-26,2.2012324004796573e-45,7.972358845530294e-54
4.843717523236966e-13,0.2646853661855253,3.76,0.0,0.6614378105311092,0.9999999998672686,1.025623917917014e-20,8.214299741001469e-32,1.8758558847506975e-19,6.435785777048224e-08,3.166071352804859e-10,6.50837591521823e-14,1.838232695371303e-10,7.811005773127583e-15,1.3272941120894109e-10,2.375896282196733e-15,1.1294174622832386e-17,5.600543340364924e-16,2.0223755084516483e-25,1.1082984237881986e-17,1.0079711013425193e-30,1.0229395475659195e-15,7.9138463588387e-16,1.695185035722541e-24,3.723607058092753e-24,7.383426686606976e-16,1.8855776969888947e-31,1.077227878856188e-18,6.956740006739314e-45,1.2727105320951272e-47,5.5595229944552e-22,1.565836162711889e-36,1.4669583894645885e-29,1.775867783959264e-16,4.108506263465884e-35,1.6297062629283657e-34,3.1683176651517646e-31,8.205292943138761e-30,3.4817910875466813e-41,1.0996680706282757e-24,7.716518905886299e-45,3.976786273590096e-38,1.6660049311851401e-25,2.323528963856754e-44,1.3161095343318567e-52
7.824466780454006e-13,0.26468536715784285,3.76,0.0,0.6614377905337653,0.9999999997855861,4.4094924668257215e-20,3.5901381843370584e-31,4.877033363294908e-19,1.0396262632795022e-07,5.115010169615756e-10,1.6921878608428593e-13,2.969503531713707e-10,2.0310516654735864e-14,2.144090845291268e-10,6.177450323485642e-15,2.936592773382166e-17,1.4561113923805225e-15,8.696449425102604e-25,2.8815939519176986e-17,7.435616638164156e-30,2.6596634168229046e-15,2.0576331618960494e-15,7.288112254310009e-24,1.6009753270948905e-23,1.5966171096201432e-15,1.390965188373009e-30,2.798864304576482e-18,9.256064100069796e-44,1.737162171017579e-46,2.388074155767875e-21,2.0169939549276515e-35,1.064932566532332e-28,4.61708858766238e-16,3.078420133552654e-34,1.1820120586947155e-33,2.2996648604280096e-30,5.954726596995294e-29,4.572093091151248e-40,4.7276337642659324e-24,1.7259962523075517e-43,5.034759814776332e-37,7.157299345573916e-25,5.435979202294158e-43,5.575280266285566e-51
1e-12,0.26468536910247875,3.76,0.0,0.6614377759384482,0.9999999997259682,9.752243171399733e-20,8.084103393195594e-31,7.958808158841776e-19,1.3286857767871058e-07,6.537748440520507e-10,2.761586039301717e-13,3.7951987135775694e-10,3.314859916182455e-14,2.7402392569099686e-10,1.0081485106068435e-14,4.7925390675612916e-17,2.376261659188732e-15,1.923750079003004e-24,4.702652599197924e-17,2.4401005660423005e-29,4.340476111690612e-15,3.3580093301835486e-15,1.6118619236186625e-23,3.5409725986380015e-23,2.418017265906437e-15,4.564680863845876e-30,4.564793058906403e-18,5.0569459784337964e-43,9.884475867499959e-46,5.2760881072879064e-21,1.0487900496667431e-34,3.4241238825949614e-28,7.534626087238641e-16,1.0327643433877326e-33,3.79571487325392e-33,7.392556763655784e-30,1.9137943506009548e-28,2.4477645622435824e-39,1.0455350441767904e-23,1.5224212803576447e-42,2.5923881765706022e-36,1.5815613364012696e-24,4.921534438427481e-42,9.113476395005093e-50
1.3785965294888085e-12,0.26468536910247875,3.76,0.0,0.6614377505389267,0.9999999996222166,2.4830440311557384e-19,2.0880795655483387e-30,1.5115224199282681e-18,1.831720093821504e-07,9.014234848997506e-10,5.245031808048144e-13,5.232161613763922e-10,6.296499447942209e-14,3.7776851222868814e-10,1.9147888054464034e-14,9.102710141388099e-17,4.513052335388822e-15,4.898942480334145e-24,8.931668332080444e-17,7.862055825321571e-29,8.243806916375409e-15,6.377883344811234e-15,4.103979406582408e-23,9.016132849488283e-23,4.239755624194244e-15,1.4707551847094355e-29,8.662808074229975e-18,1.9301703108607024e-42,3.8091169673519035e-45,1.3422206348186756e-20,3.954091304818676e-34,1.0927992711911219e-27,1.4309676142728029e-15,3.361128692380492e-33,1.2106545360292791e-32,2.3590621499144427e-29,6.106523371930216e-28,9.296559065030103e-39,2.66195846720958e-23,6.345167479163463e-42,9.749569946365328e-36,4.02399227075165e-24,2.0584522350145766e-41,4.0418179368888425e-49
2.570896232375624e-12,0.2646853729917533,3.76,0.0,0.6614376705486472,0.9999999992954615,1.6488404281483745e-18,1.4744950271407276e-29,5.2529215148389485e-18,3.415901592505738e-07,1.6818071940034434e-09,1.823126580518628e-12,9.757943849269178e-10,2.1894099020840144e-13,7.044876920499919e-10,6.656010967577871e-14,3.164425957410128e-16,1.5685230752944726e-14,3.255575126871714e-23,3.104572426341124e-16,1.0180608662778237e-27,2.86549537613908e-14,2.216989454709733e-14,2.7251316124500976e-22,5.988157340625614e-22,1.3232238380911994e-14,1.904529281261213e-28,3.002405008631889e-17,5.167128756482915e-41,1.1168318032523939e-43,8.878852751867609e-20,9.783123718183418e-33,1.379342558480503e-26,4.973036553766272e-15,4.630586777786859e-32,1.5222986306792157e-31,2.9756482325244812e-28,7.697476559912244e-27,2.3710522350265675e-37,1.767329800758813e-22,3.056254407937755e-40,2.4050571385305816e-34,2.663535717165369e-23,1.0074078435273464e-39,3.8669033540135613e-47
3.76319593526244e-12,0.2646853768810317,3.76,0.0,0.6614375905575648,0.9999999989686844,4.954514740027528e-18,4.638835262262097e-29,1.1251921258824585e-17,5.000074874691317e-07,2.462909208943312e-09,3.905819614616563e-12,1.4284348080148378e-09,4.691987876633203e-13,1.031207304676559e-09,1.4260345778018265e-13,6.780116864735214e-16,3.3600488644410184e-14,9.787960588906042e-23,6.651162939894511e-16,4.090919262794455e-27,6.139002075184987e-14,4.749790887184259e-14,8.188485412837406e-22,1.799618378138508e-21,2.7166132140126494e-14,7.65328482772209e-28,6.416572923109864e-17,2.7299375518883125e-40,6.1567780252062415e-43,2.6609144145760694e-19,5.141582811797176e-32,5.693163124979396e-26,1.0652513495583148e-14,1.9243844269497036e-31,6.27016959164003e-31,1.2277355625313754e-27,3.174784563056323e-26,1.2183114183641233e-36,5.309898720767291e-22,2.0045945902600104e-39,1.2767512651016927e-33,7.985810153873847e-23,6.549778607551223e-39,3.0153926495670907e-46
6.147795341036071e-12,0.2646853846595998,3.76,0.0,0.6614374305729901,0.9999999983150645,2.167532427814486e-17,2.2522000783888993e-28,3.001709187957e-17,8.168396789810729e-07,4.0272677165839005e-09,1.0423392035725641e-11,2.3339026805190367e-09,1.2530057016002339e-12,1.6846478301754196e-09,3.8060373063345166e-13,1.809832474270436e-15,8.96503295472525e-14,4.288117487606036e-22,1.7749880804271684e-15,2.9609022552653576e-26,1.6383274841033508e-13,1.2676690447494798e-13,3.5821963233868575e-21,7.875904511109357e-21,6.985668174615751e-14,5.539584403990908e-27,1.7031249334568203e-16,3.6292853603273894e-39,9.271733140943418e-42,1.1561993825728854e-18,6.306552691535279e-31,4.152410576637132e-25,2.841871383806077e-14,1.5338441199879308e-30,4.5431395236831875e-30,8.944300836596663e-27,2.3102219605141426e-25,1.469231714042941e-35,2.3222623117153987e-21,4.3559523602711785e-38,1.5946968209287304e-32,3.473805091326053e-22,1.3900445909661428e-37,1.1222945641503375e-44
8.286624608425787e-12,0.26468539163647803,3.76,0.0,0.6614372870745866,0.9999999977287356,5.1563405353050104e-17,5.741008303751801e-28,5.451972957025695e-17,1.1010145786727617e-06,5.432838142991445e-09,1.8937256883083605e-11,3.146260449023384e-09,2.2777092751950446e-12,2.270742600380409e-09,6.915405339326477e-13,3.2887362049604684e-15,1.6285009804712867e-13,1.02109353135418e-21,3.2248105328487506e-15,8.920210445305584e-26,2.976552309993396e-13,2.3032508407356055e-13,8.521473183698634e-21,1.8740945672011946e-20,1.2495938464684841e-13,1.668981310609404e-26,3.080995967080394e-16,1.4149084873524078e-38,3.8089595853872127e-41,2.737897208236036e-18,2.370166649616974e-30,1.2741255784681757e-24,5.161759229880669e-14,4.8584495139705425e-30,1.3890759249186654e-29,2.742752677078432e-26,7.079844633995907e-25,5.41064472232379e-35,5.5232346590196044e-21,2.0358500449671115e-37,6.100663755824955e-32,8.2322413278217e-22,6.264092649696097e-37,5.978596350356043e-44
1e-11,0.2646853986133684,3.76,0.0,0.661437172118884,0.9999999972589879,8.952502493529915e-17,1.0537987356447077e-27,7.937696760047729e-17,1.3286597712606625e-06,6.560480400319183e-09,2.7577688890193102e-11,3.797170113341165e-09,3.3184248560782018e-12,2.7402529672093872e-09,1.0071362968140692e-12,4.7900166593782974e-15,2.37121187608682e-13,1.7743038958147727e-21,4.696189612444591e-15,1.8252981438379532e-25,4.3346918787181173e-13,3.3543183342563487e-13,1.4794788231038676e-20,3.25456798895149e-20,1.8056919544968945e-13,3.415320573611797e-26,4.471168099220305e-16,3.5067802493263105e-38,9.920511097876516e-41,4.735178206719644e-18,5.7099809413817994e-30,2.6389722591884285e-24,7.515281632103748e-14,1.0380095450857047e-29,2.867757699873243e-29,5.677551073269222e-26,1.4647088905797457e-24,1.2883417437243255e-34,9.587754436985266e-21,5.652454505397067e-37,1.4781135703060106e-31,1.424677528673068e-21,1.7520991401920916e-36,1.9068178359915753e-43
1.0425453875815503e-11,0.2646853986133684,3.76,0.0,0.6614371435735985,0.9999999971423362,1.0088416435379828e-16,1.2005177023926609e-27,8.627021784771015e-17,1.3851868343963978e-06,6.840718722865872e-09,2.9974163494783156e-11,3.958819667970996e-09,3.607158189159017e-12,2.8568387688793824e-09,1.09467261662096e-12,5.2064482051411986e-15,2.577188752704638e-13,1.999766300490058e-21,5.104285636066793e-15,2.1198961226393777e-25,4.711382122215172e-13,3.6458479557917223e-13,1.6671916827940856e-20,3.667684278004245e-20,1.9595894414300583e-13,3.966578049110083e-26,4.855850056441394e-16,4.1984389948086964e-38,1.1962407494183452e-40,5.331803375514849e-18,6.807639130120024e-30,3.0711930539036577e-24,8.167952085050586e-14,1.2145273915640675e-29,3.335559366590569e-29,6.606781710815891e-26,1.7042647421577087e-24,1.5333963708026495e-34,1.0803871102459408e-20,6.8723842517173065e-37,1.7635722325873522e-31,1.604394001086392e-21,2.13298960572851e-36,2.358679285942851e-43
1.2564283143205219e-11,0.26468540559027104,3.76,0.0,0.6614370000700259,0.9999999965558664,1.7432945002801643e-16,2.2074789396458254e-27,1.2526255946149418e-16,1.6693564461773882e-06,8.250908987636803e-09,4.353408841179617e-11,4.771580793676326e-09,5.2418283687350414e-12,3.442936337628004e-09,1.5900216967007914e-12,7.563204402022427e-15,3.74246095427003e-13,3.459018202751671e-21,7.413411588046491e-15,4.297824681465797e-25,6.842826027146831e-13,5.295513220154404e-13,2.8808685358389995e-20,6.339555791656812e-20,2.828538072533108e-13,8.042221045277656e-26,7.022772250341779e-16,1.0348673129434201e-37,3.0986091634489745e-40,9.171556956301838e-18,1.6160599029098886e-29,6.303979084564988e-24,1.1859919740818239e-13,2.579087999887124e-29,6.82176114254841e-29,1.355246755995281e-25,3.493717084268569e-24,3.5900169240360555e-34,1.8665244257247586e-20,1.9003550922465098e-36,4.229052819118318e-31,2.7619160199262642e-21,5.8219541182915116e-36,7.307317220266611e-43
1.4703112410594935e-11,0.2646854125671859,3.76,0.0,0.6614368565638689,0.999999995969326,2.767979453704059e-16,3.716419399954824e-27,1.7149049799293412e-16,1.9535234140422433e-06,9.66340844824609e-09,5.961700715018092e-11,5.584544302400587e-09,7.182216610597545e-12,4.029035308668683e-09,2.1776104999970563e-12,1.0359250726301091e-14,5.124207324663459e-13,5.497551031865797e-21,1.0152186511217857e-14,7.82795228940237e-25,9.370893577375907e-13,7.25230172463445e-13,4.574102965133901e-20,1.0068632109590423e-19,3.8564235790639576e-13,1.46487906622848e-25,9.576702054817426e-16,2.2460057945920395e-37,7.038503972919546e-40,1.4496706996191856e-17,3.372931664661703e-29,1.1597459485833464e-23,1.6237109048105873e-13,4.907661322128762e-29,1.2504951658404262e-28,2.491666587073507e-25,6.419248198326091e-24,7.40276059854448e-34,2.9630077952844983e-20,4.5427219042435024e-36,8.911869845148709e-31,4.3688504036037835e-21,1.3731485215625935e-35,1.9294398982360793e-42
1.8980770945374367e-11,0.2646854265210525,3.76,0.0,0.6614365695438009,0.9999999947960337,5.863655606541347e-16,8.76090968531023e-27,2.8563076549615474e-16,2.5218494181185165e-06,1.2495333204667834e-08,9.93517383444852e-11,7.211080175313623e-09,1.198192762776383e-11,5.2012374649507694e-09,3.6295890148557093e-12,1.727009324157069e-14,8.536727600280416e-13,1.1668358876677007e-20,1.691867655782125e-14,2.0765017587548095e-24,1.5616934095005229e-12,1.2087445577234433e-12,9.689320233275968e-20,2.1340958172307454e-19,6.388947571979307e-13,3.886335944188579e-25,1.582781929998227e-15,8.136199750014967e-37,2.7740575096866344e-39,3.043878115404933e-17,1.1231998556635454e-28,3.125887218347804e-23,2.704517198671775e-13,1.4118662035995527e-28,3.346703505553429e-28,6.707408670677919e-25,1.725862482451014e-23,2.4143030247526035e-33,6.274165437812853e-20,1.927449452121249e-35,3.0246853149499723e-30,9.187088436716349e-21,5.654452953080416e-35,9.754838703592886e-42
2.32584294801538e-11,0.2646854404749682,3.76,0.0,0.6614362825133947,0.9999999936224595,1.0687424788978933e-15,1.7575061137925529e-26,4.286411041803539e-16,3.0901648468369247e-06,1.5336489085942298e-08,1.4917816143335004e-10,8.838431090493487e-09,1.8010260223910185e-11,6.3734452540600794e-09,5.450790696958776e-12,2.5940934464085785e-14,1.2813869226933387e-12,2.1307794519854907e-20,2.5403740821132144e-14,4.539216245659262e-24,2.344958080392376e-12,1.8151718647168985e-12,1.7659577673423482e-19,3.8918411616413965e-19,9.557033188657531e-13,8.496542693668251e-25,2.356997923414664e-15,2.2810379380719462e-36,8.333502272160638e-39,5.499724413535867e-17,2.9327410071868523e-28,6.912124420532129e-23,4.0587727164878466e-13,3.315480139697005e-28,7.350702608482973e-28,1.4814024645727616e-24,3.807210691180539e-23,6.212372284914192e-33,1.143090297041028e-19,5.998262860377214e-35,8.007541115053096e-30,1.66242600537963e-20,1.737501441568017e-34,3.4710033159767e-41
2.753608801493323e-11,0.26468545442893343,3.76,0.0,0.6614359954726504,0.9999999924486033,1.7652681991108994e-15,3.1698236262433135e-26,6.004688995631081e-16,3.6584697004208373e-06,1.8186871970674695e-08,2.090960698792269e-10,1.0466601061072368e-08,2.527140293726012e-11,7.545658693250892e-09,7.641409094324528e-12,3.6373835771117976e-14,1.7954703651108628e-12,3.5261805833895794e-20,3.5607363554217846e-14,8.759648478429962e-24,3.2868915856220646e-12,2.544558343070076e-12,2.916755218492569e-19,6.431769023531356e-19,1.3360545926519726e-12,1.639838062877393e-24,3.2762896972377754e-15,5.4712235025219995e-36,2.130356999954371e-38,9.00447421864991e-17,6.576842539704955e-28,1.344178272121166e-22,5.686012179055958e-13,6.840062961132498e-28,1.4198242588584066e-27,2.8773665393012706e-24,7.385978354690537e-23,1.378421692421093e-32,1.8872800106932107e-19,1.5588294675356195e-34,1.816076247037266e-29,2.725983620253038e-20,4.484565608777849e-34,1.0135456430260767e-40
3.181374654971266e-11,0.2646854683829484,3.76,0.0,0.6614357084215676,0.9999999912744653,2.716543116608558e-15,5.293190687152724e-26,8.010625859383877e-16,4.226763979089452e-06,2.1046477814522385e-08,2.791052608594442e-10,1.2095594024880944e-08,3.376946711608228e-11,8.717877799479971e-09,1.0201635339791357e-11,4.857081340105484e-14,2.3958320058144135e-12,5.436872821847347e-20,4.7529529344237294e-14,1.54651006125846e-23,4.387502084240174e-12,3.3969492741796492e-12,4.488355279186307e-19,9.903215081718467e-19,1.7799354796607348e-12,2.895475914449677e-24,4.336839263894897e-15,1.1796003149608364e-35,4.882374579555567e-38,1.3733552705114048e-16,1.3259437390550563e-27,2.3847534392605427e-22,7.585779523326746e-13,1.2877194900144597e-27,2.5014565447089952e-27,5.098489649190335e-24,1.3071223857609393e-22,2.757818552524568e-32,2.9030665196890684e-19,3.59166231304716e-34,3.6982404925516103e-29,4.1641848575860056e-20,1.028730167144512e-33,2.602408786645154e-40
