Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032),S(1627),CH2(S)(24),CH2(T)(17),S(3168),CH2O2(165),CHO2(212),C2H2O(189),CH3CO(33),C3H3(2030),C4H7(59),C4H7(2027),H2CC(23),C3H3(3173),C3H5(76),C4H7(77),C3H5(220),C2H3O(232),S(2376),C4H7(2028),C4H6(86),C4H6(85)
4.0883741943991675e-08,0.28570989179825207,3.76,0.0,0.4892255501913466,0.999834888609846,6.0206555674959374e-05,7.970858506086321e-12,6.313302855697455e-09,0.015566777608696158,0.000655537247627866,0.0015265519807291781,0.001038202560784329,0.0017624817165393912,3.797778718383407e-05,0.0006965861209191763,8.58928887939542e-08,1.13965087859299e-06,4.1836144464904365e-07,2.83372470067898e-07,2.079539422569383e-07,0.00011112530289386226,3.13546562504112e-05,2.7546023846645244e-07,6.977022626550371e-07,4.16637639167678e-05,1.410219871570282e-08,2.376779646623603e-09,1.3575134391248228e-11,3.2185953185854936e-12,1.7627286489846333e-09,4.972866217801248e-10,9.974787203835962e-08,6.22901586470517e-07,5.648806564663106e-09,1.094845592393175e-12,8.746756410939513e-11,6.096612894978344e-10,1.2722271109465777e-13,2.5921912456372295e-06,4.240907110610018e-11,1.5362105952815322e-09,1.2355776302674946e-10,1.1905947749931727e-10,2.570162692059235e-15,3.053506472274883e-17,9.394161047578477e-07,1.0585044725632407e-06,1.0859828042399303e-12,1.5545763084444142e-12,4.737158682786986e-08,8.42929098729751e-14,5.68174954258162e-12,4.30785361439167e-13,1.59496178188983e-13,3.1807736602529166e-15,2.6927381940787094e-07,1.2246375559322142e-17,2.641502863422557e-12,8.345523856338843e-15,1.2057098028144867e-11,3.0415449349857416e-16,3.5443785733943374e-14,2.4851725205914503e-13,7.848159188238764e-12,5.841304926661708e-14
4.1674137441978404e-08,0.28572352314511623,3.76,0.0,0.4889547537268655,0.9998267375022379,6.459268893020009e-05,8.73722415153692e-12,6.647926378080442e-09,0.015833962653787555,0.0006755661808876533,0.0015835263044670575,0.0010796324638735538,0.0018502061837788982,3.912412040644399e-05,0.000738536948518296,8.859347788866672e-08,1.1609639714186092e-06,4.6070637803001413e-07,2.967618237349989e-07,2.3196615598512717e-07,0.00011694621555806271,3.261830844559922e-05,2.994033559996897e-07,7.58561975453147e-07,4.3594144978370525e-05,1.5689081842269262e-08,2.4496570973478136e-09,1.6041838069470584e-11,3.827445420149985e-12,1.8283126631596725e-09,5.553546340210362e-10,1.0885359174759417e-07,6.354310112700687e-07,6.408856454657311e-09,1.2199763681920917e-12,9.359899067457383e-11,6.51247451593666e-10,1.4410789018798439e-13,2.8061845360121174e-06,4.900138381647205e-11,1.7471002973851148e-09,1.2974217868301194e-10,1.3789890049526296e-10,2.9721997744178566e-15,3.4831000140771836e-17,9.963791043651075e-07,1.1236751013431287e-06,1.1582923585002904e-12,1.6519679626385953e-12,5.0300420080681114e-08,9.568298168394251e-14,6.3218804899979215e-12,5.243596260104115e-13,1.8459475489228748e-13,3.6808874108702384e-15,2.8607797219706103e-07,1.4940171267709587e-17,2.9829018919226403e-12,9.654768561724115e-15,1.364813990012482e-11,3.5570226069526525e-16,4.0321460920160865e-14,2.9027238693202565e-13,9.245589513951303e-12,6.88824541888658e-14
4.2464532939965134e-08,0.28573729071259923,3.76,0.0,0.48868115750945956,0.9998183083412239,6.920560422672929e-05,9.574766031167198e-12,7.004794928215526e-09,0.016099947997626696,0.0006958376428648942,0.0016414432363100996,0.0011218426166750102,0.001940583112594843,4.0293262430833915e-05,0.0007821287548463574,9.132751590710448e-08,1.1821779224901365e-06,5.064260109726951e-07,3.105972404981099e-07,2.5827170304331105e-07,0.0001229447758857004,3.390971033797617e-05,3.2494730018052073e-07,8.234307176413403e-07,4.55698028549077e-05,1.741811034127527e-08,2.5234241033974194e-09,1.8898582094594882e-11,4.5371406853602435e-12,1.895799460122986e-09,6.189554384172108e-10,1.1860780138679441e-07,6.479783275353558e-07,7.253597998707424e-09,1.3568331588493129e-12,1.0003644849942375e-10,6.948014210600774e-10,1.6284220183813007e-13,3.0332674987787078e-06,5.647198262619962e-11,1.9822228840068193e-09,1.361162778367934e-10,1.5929108517820655e-10,3.428210890383276e-15,3.9637623735421836e-17,1.0555559577612816e-06,1.1914546849524916e-06,1.2337690787546756e-12,1.7533317733719058e-12,5.3346928759734646e-08,1.083480052887242e-13,7.021628455452874e-12,6.361000797432973e-13,2.1306332623585414e-13,4.248094504243342e-15,3.0356732602277767e-07,1.8163646767409013e-17,3.361139847731956e-12,1.1139326362346956e-14,1.5413319297116576e-11,4.149142727056454e-16,4.576088388563021e-14,3.380458647918271e-13,1.0859094204083476e-11,8.098125389870529e-14
4.325492843795186e-08,0.285751196147519,3.76,0.0,0.48840473038044596,0.9998095961260614,7.405209078968495e-05,1.049014151203384e-11,7.385331248281226e-09,0.016364739712378815,0.0007163499473979013,0.0017002973677850263,0.0011648300417711826,0.0020336439986618432,4.148556740700687e-05,0.0008273909651904061,9.409477044186621e-08,1.2032931248377802e-06,5.55717432723962e-07,3.2489033105223793e-07,2.8704474356586296e-07,0.00012912198424835494,3.5229115968049567e-05,3.521692044110478e-07,8.924893337005388e-07,4.75906422391532e-05,1.929877726051457e-08,2.5980750580452367e-09,2.219801387860796e-11,5.362076064042204e-12,1.9652625267788133e-09,6.884986857269631e-10,1.2904490494691483e-07,6.60545266216224e-07,8.190545977594337e-09,1.506274065843416e-12,1.0678974751217222e-10,7.403766442940605e-10,1.8358594800779617e-13,3.2739603585220276e-06,6.491895722938687e-11,2.243830325771499e-09,1.426825675218998e-10,1.835253840873565e-10,3.94428483988363e-15,4.5005083888563906e-17,1.116982344499475e-06,1.261888219966119e-06,1.3124752814609448e-12,1.8587377536996753e-12,5.6513142163869254e-08,1.2240171961712095e-13,7.785487412025719e-12,7.691211898617882e-13,2.4527882369503753e-13,4.889892753010481e-15,3.2175541871488103e-07,2.200880304415957e-17,3.779447445538256e-12,1.2818759411560058e-14,1.7367902485485392e-11,4.827679405140164e-16,5.181435730048327e-14,3.925655822572501e-13,1.271718177403285e-11,9.492583150092821e-14
4.404532393593859e-08,0.2857652410851598,3.76,0.0,0.48812544138277947,0.9998005958628511,7.913897122894013e-05,1.1490575595067394e-11,7.79101242955223e-09,0.016628343999318732,0.0007371013519967522,0.001760083300467684,0.0012085916830363243,0.0021294200916747714,4.270138541883204e-05,0.0008743528267333715,9.68950012827948e-08,1.224309981278933e-06,6.087849570950828e-07,3.396529809172778e-07,3.1846925582056175e-07,0.00013547877446452576,3.657678630161682e-05,3.8114862494783234e-07,9.659232955479933e-07,4.96565623222255e-05,2.134098899974256e-08,2.6736041754284903e-09,2.599867734082269e-11,6.3183788009778754e-12,2.0367781350369685e-09,7.644155464099416e-10,1.4020060840990066e-07,6.731335757563668e-07,9.227712536264441e-09,1.6692019585134149e-12,1.1386890010624582e-10,7.880269516458453e-10,2.0650968309579473e-13,3.5287921972241283e-06,7.44492905891743e-11,2.534334485043899e-09,1.4944355906136873e-10,2.1091764593693397e-10,4.52707055830795e-15,5.098748828274044e-17,1.1806933969573308e-06,1.335020049087943e-06,1.3944724674799123e-12,1.9682548826697166e-12,5.98010591860673e-08,1.3796545373074344e-13,8.618218768554536e-12,9.270014526789763e-13,2.816520605955759e-13,5.614453326026486e-15,3.406557933767751e-07,2.6581533755236933e-17,4.24127749013599e-12,1.4714384756431386e-14,1.952817302645339e-11,5.603441568368849e-16,5.853790163292614e-14,4.5463098593829216e-13,1.4851493026964684e-11,1.1095650088613125e-13
4.483571943392532e-08,0.2857794271488814,3.76,0.0,0.48784325976872844,0.9997913025650673,8.44730988978696e-05,1.2583896858667485e-11,8.223370385128071e-09,0.01689076718952603,0.0007580900573342463,0.0018207956461609334,0.0012531244024873124,0.002227942387247506,4.394106241322958e-05,0.0009230434044205405,9.972796032210212e-08,1.2452289044004407e-06,6.658402065182619e-07,3.5489735221731987e-07,3.5273938944489556e-07,0.00014201601541548317,3.7952989200503294e-05,4.119675819069629e-07,1.0439227560860213e-06,5.1767457069471776e-05,2.355507262548272e-08,2.7500054890364132e-09,3.036553590802279e-11,7.424078528953841e-12,2.110425374925373e-09,8.471593423869565e-10,1.5211195534557822e-07,6.857450214228693e-07,1.0373628659180997e-08,1.8465657858878313e-12,1.2128412800551132e-10,8.378065495039278e-10,2.3179463028443704e-13,3.7983008217269796e-06,8.517948111611928e-11,2.8563148489945776e-09,1.564017686452353e-10,2.41812065259742e-10,5.1838172646380205e-15,5.764314860539608e-17,1.24672369200653e-06,1.4108938502414557e-06,1.479821303890304e-12,2.0819510869920475e-12,6.321264779991845e-08,1.551684613972351e-13,9.524863334117206e-12,1.1138421342800103e-12,3.2263003450133824e-13,6.43066645549753e-15,3.602820014136579e-07,3.200340874608674e-17,4.750316255995813e-12,1.6849393362741024e-14,2.1911479046182417e-11,6.488359373574448e-16,6.599143477321257e-14,5.251185026994565e-13,1.7297077304718032e-11,1.293396315941856e-13
4.562611493191205e-08,0.2857937559497259,3.76,0.0,0.487558155007581,0.9997817112541062,9.006135531230665e-05,1.3778574578438987e-11,8.68399227616174e-09,0.017152015744484408,0.0007793142068184732,0.0018824290270797533,0.0012984249772595034,0.002329241618745362,4.520494012861452e-05,0.0009734915767056281,1.0259339147401844e-07,1.266050316557294e-06,7.271021915282592e-07,3.7063588540191257e-07,3.9005982284983787e-07,0.000148734512606782,3.935799939329886e-05,4.44710600137265e-07,1.1266826046285418e-06,5.392321545761585e-05,2.5951782964665978e-08,2.8272728504894915e-09,3.537052897560154e-11,8.699290262002803e-12,2.1862861861417435e-09,9.372061771660691e-10,1.6481736320565188e-07,6.983813846383454e-07,1.1637366021824113e-08,2.0393618851793858e-12,1.290458694791049e-10,8.897700126150573e-10,2.5963310386020377e-13,4.0830326290137145e-06,9.723619541731836e-11,3.2125264372451847e-09,1.6355971793592174e-10,2.765831194132311e-10,5.922416685538596e-15,6.503483733049038e-17,1.3151072429000821e-06,1.489552626095022e-06,1.5685816065335273e-12,2.1998932234127027e-12,6.674984456608664e-08,1.7414826234319942e-13,1.0510753606039842e-11,1.334332114976332e-12,3.686983322964054e-13,7.348189195249528e-15,3.806476057176477e-07,3.8413645700497965e-17,5.310495268541918e-12,1.9248974491332443e-14,2.4536281799680158e-11,7.495575775469265e-16,7.423895565197497e-14,6.049872577707412e-13,2.009268708104859e-11,1.5036991581348222e-13
4.641651042989878e-08,0.2858082290860214,3.76,0.0,0.4872700967933745,0.9997718169598515,9.591064762760096e-05,1.5083757003821353e-11,9.174520890772882e-09,0.017412096256583433,0.0008007718862392732,0.0019449780760432505,0.0013444900967117287,0.002433348249061453,4.649335602272071e-05,0.0010257260311824967,1.0549103060741112e-07,1.2867746498835174e-06,7.927973855201105e-07,3.868813009046371e-07,4.306461245718172e-07,0.000155635009675047,4.079209844604332e-05,4.794647499157326e-07,1.2144025242034578e-06,5.6123721677011165e-05,2.854230946697483e-08,2.9053999285803895e-09,4.1093162990719163e-11,1.0166410964095644e-11,2.264445387968365e-09,1.0350555637047482e-09,1.783566603067331e-07,7.110444623156395e-07,1.3028559206828985e-08,2.2486352858507865e-12,1.3716478691427493e-10,9.43972276652916e-10,2.902289371113688e-13,4.383542469392823e-06,1.1075695244302001e-10,3.605907879987731e-09,1.70919934697799e-10,3.1563759479659644e-10,6.75144741671454e-15,7.323005665741423e-17,1.3858774913854327e-06,1.5710386940162874e-06,1.6608123232557418e-12,2.322147061779899e-12,7.041455415853775e-08,1.9505099011564893e-13,1.1581526377713279e-11,1.593819328192757e-12,4.2038363995969446e-13,8.377495243463277e-15,4.017661840134117e-07,4.5971285321332383e-17,5.926003495179392e-12,2.1940445464030326e-14,2.7422205540840014e-11,8.639543419325989e-16,8.334873175996762e-14,6.952850885975095e-13,2.3281091689418052e-11,1.7437278370284097e-13
4.720690592788551e-08,0.28582284814298436,3.76,0.0,0.4869790550526525,0.999761614721258,0.00010202790617170228,1.6509310769149058e-11,9.696654974885356e-09,0.01767101544952055,0.0008224611234823117,0.0020084374366732684,0.0013913163596634547,0.0025402924623462563,4.780664319992442e-05,0.001079775260108672,1.0842060549009836e-07,1.3074023463117109e-06,8.631597946355526e-07,4.0364660073436866e-07,4.747251183476129e-07,0.00016271818983999971,4.225557473280758e-05,5.163196874188658e-07,1.3072870507269726e-06,5.836885530249498e-05,3.133828282576318e-08,2.9843802085519813e-09,4.7621138297652876e-11,1.185033038506751e-11,2.344990707485379e-09,1.1412310493570455e-09,1.9277112349337464e-07,7.237360661950304e-07,1.4557428272807516e-08,2.475481007882829e-12,1.4565177475563503e-10,1.0004686310434226e-09,3.237979154834739e-13,4.700393507668164e-06,1.25890839858025e-10,4.03958966220878e-09,1.7848495345100523e-10,3.594167040824053e-10,7.68022148807143e-15,8.230132010674935e-17,1.4590673000507774e-06,1.655393676451045e-06,1.7565715178212003e-12,2.448777268792893e-12,7.42086489103589e-08,2.180317464575983e-13,1.274313566327352e-11,1.898389311133316e-12,4.782563588260845e-13,9.529926870169097e-15,4.236513323676546e-07,5.485758628921696e-17,6.60129995339787e-12,2.495338689323802e-14,3.0590088710146964e-11,9.936127034154316e-16,9.339349045799393e-14,7.971548621772277e-13,2.6909410988590016e-11,2.017069733301818e-13
4.799730142587224e-08,0.2858376146923206,3.76,0.0,0.48668499995224307,0.9997510995869502,0.00010842008203219113,1.8065861412932462e-11,1.0252149514293358e-08,0.017928780178601483,0.0008443798883051158,0.0020728017635992615,0.0014389002717666395,0.00265010415569931,4.9145130338187466e-05,0.0011356675558268769,1.1138183574370887e-07,1.3279338575974084e-06,9.384310226332334e-07,4.2094506999461396e-07,5.225352516779577e-07,0.0001699846773019555,4.374872340611469e-05,5.553676949229366e-07,1.4055456340435187e-06,6.065849143610315e-05,3.4351781347444235e-08,3.064206991590869e-09,5.505101285496737e-11,1.3778656870004353e-11,2.428012806028399e-09,1.2562808371771065e-09,2.0810351647086076e-07,7.364580221838572e-07,1.623480166323518e-08,2.721045352576544e-12,1.5451796781968883e-10,1.0593147120593268e-09,3.605682148511881e-13,5.034157082378444e-06,1.4279926345837785e-10,4.516902529306914e-09,1.862573161520413e-10,4.083982961977254e-10,8.718833202374577e-15,9.232644761761959e-17,1.534708944911139e-06,1.742658491721912e-06,1.8559163544741613e-12,2.5798473924241083e-12,7.813396837893855e-08,2.4325496208756457e-13,1.4001865934595024e-11,2.2549514115312606e-12,5.429333294386835e-13,1.0817748990559252e-14,4.463166688654564e-07,6.527865710485004e-17,7.34112674312183e-12,2.83197834889972e-14,3.406203645043667e-11,1.1402711488824962e-15,1.0445061395541404e-13,9.11841103449941e-13,3.1029469776714096e-11,2.3276726158581034e-13
4.878769692385897e-08,0.28585253029182406,3.76,0.0,0.48638790190705977,0.9997402666158363,0.00011509414469518268,1.976483497562275e-11,1.0842815967313922e-08,0.018185397430937274,0.0008665260921701416,0.002138065722669117,0.0014872382430142332,0.0027628129308315654,5.0509141615738444e-05,0.001193431006090895,1.143744328080805e-07,1.3483696453447788e-06,1.018860330600209e-06,4.387902783263415e-07,5.743269676370328e-07,0.00017743503858526377,4.5271846367143166e-05,5.967037206855545e-07,1.5093927008228632e-06,6.299250082467853e-05,3.759533705927461e-08,3.1448733945172504e-09,6.348890390026327e-11,1.598195886236906e-11,2.513605303833565e-09,1.380778402856327e-09,2.24398128796255e-07,7.492121696985119e-07,1.807213944213962e-08,2.9865271844965744e-12,1.6377474999346595e-10,1.120566496199081e-09,4.007808446129158e-13,5.385412563190035e-06,1.6165673044675989e-10,5.041386049052844e-09,1.9423957289919416e-10,4.630991607188734e-10,9.878210312691847e-15,1.033888745282399e-16,1.6128341082402104e-06,1.8328733452423463e-06,1.9589030831293495e-12,2.7154198470061047e-12,8.219231893029338e-08,2.7089476379184396e-13,1.5364345664241878e-11,2.67133322230396e-12,6.150806640179879e-13,1.2254205390239093e-14,4.697758374560883e-07,7.746834280813334e-17,8.150522510632745e-12,3.207417048613024e-14,3.7861474460229654e-11,1.305831566342511e-15,1.1660233783916403e-13,1.04069694209887e-12,3.5698173771102836e-11,2.6798736247150553e-13
4.95780924218457e-08,0.2858675964849761,3.76,0.0,0.48608773158792024,0.9997291108777365,0.00012205707973405214,2.161850064296644e-11,1.1470522447428398e-08,0.018440874325536087,0.0008888975881309185,0.002204223991165578,0.0015363265853864945,0.002878448085706287,5.1898996637611005e-05,0.0012530934893021659,1.173980999143824e-07,1.3687101810312173e-06,1.1047046913644408e-06,4.571960812697512e-07,6.303630796778506e-07,0.000185069783828415,4.6825252235652713e-05,6.40425418460438e-07,1.6190477193041467e-06,6.537074995515542e-05,4.1081941545510633e-08,3.2263723496554233e-09,7.305122860249139e-11,1.8494022835096467e-11,2.6018648028108208e-09,1.5153231066164333e-09,2.4170081551505595e-07,7.620003610087958e-07,2.0081556842771e-08,3.2731792032357257e-12,1.734337633255973e-10,1.1842802938604625e-09,4.446900952189357e-13,5.754747206526137e-06,1.826516673743963e-10,5.616797324539279e-09,2.0243428266067905e-10,5.240774282752524e-10,1.1170167604264255e-14,1.1557797479367505e-16,1.693473871653576e-06,1.9260777211422482e-06,2.0655870251741657e-12,2.855555898976597e-12,8.638547334240434e-08,3.011353477385353e-13,1.6837561167609053e-11,3.15638384402408e-12,6.954166887408759e-13,1.3853577117044576e-14,4.940425119705873e-07,9.169138547871431e-17,9.034836351362334e-12,3.625378571218935e-14,4.2013204193647815e-11,1.4923712290408025e-15,1.299359530237176e-13,1.185191384908382e-12,4.0977907977111096e-11,3.078429992190315e-13
5.036848791983243e-08,0.2858828148005435,3.76,0.0,0.48578445992938124,0.9997176274540246,0.00012931588654596947,2.3640014399005474e-11,1.2137193855361518e-08,0.01869521811328829,0.0009114921707682767,0.002271271258027932,0.0015861615106355237,0.002997038606165754,5.331501036215587e-05,0.0013146826696635663,1.204525320663348e-07,1.3889559460293425e-06,1.1962288384703276e-06,4.761766215404724e-07,6.909191491772839e-07,0.00019288936802177223,4.840925631957154e-05,6.866331865969066e-07,1.7347352658751305e-06,6.779310113004456e-05,4.482505150197244e-08,3.308696604873074e-09,8.386548470270379e-11,2.1352128397379582e-11,2.69289090739214e-09,1.6605407993764611e-09,2.600590374297743e-07,7.748244605846644e-07,2.2275848114941165e-08,3.582309203459952e-12,1.8350691751773766e-10,1.2505127433185035e-09,4.925639898890459e-13,6.142756009513959e-06,2.0598727355264518e-10,6.247119852499393e-09,2.108440140269335e-10,5.91935068490742e-10,1.2607462950987043e-14,1.2898939923107337e-16,1.7766587094485943e-06,2.0223103743021517e-06,2.1760225598691413e-12,3.000315653276246e-12,9.071517042744418e-08,3.341713589013255e-13,1.842887073736364e-11,3.7200866036382015e-12,7.847149968164834e-13,1.5631243075525722e-14,5.191304003130136e-07,1.0824687834457298e-16,9.999742158544056e-12,4.089872737175931e-14,4.6543459415437124e-11,1.7021553920749833e-15,1.4454401097809645e-13,1.346916920638066e-12,4.693695827520136e-11,3.528551567468202e-13
5.115888341781916e-08,0.285898186752177,3.76,0.0,0.48547805813758593,0.9997058114382815,0.0001368775761342791,2.584346364959e-11,1.2844811960099606e-08,0.018948436176843095,0.0009343075761743285,0.002339202224078635,0.0016367391282079732,0.0031186131575506133,5.4757493027642425e-05,0.0013782259922568289,1.2353741602903235e-07,1.4091074316252955e-06,1.29370530958205e-06,4.957463302157229e-07,7.5628386545816e-07,0.00020089419219406596,5.0024180584183695e-05,7.354302066752755e-07,1.8566850934734408e-06,7.025941252541161e-05,4.883859399912549e-08,3.391838723780193e-09,9.607107209950756e-11,2.4597341337305656e-11,2.786786243406905e-09,1.817084422482652e-09,2.79521901985705e-07,7.876863444453972e-07,2.4668510656212677e-08,3.915281321762038e-12,1.9400639982410302e-10,1.3193208050202683e-09,5.446847402772418e-13,6.550041562330797e-06,2.3188241073158116e-10,6.936572521104706e-09,2.1947134598660333e-10,6.673204869196546e-10,1.4203855915615057e-14,1.4372542944696936e-16,1.8624184822057732e-06,2.1216093227933953e-06,2.2902631113358493e-12,3.1497580403947434e-12,9.518311467276847e-08,3.702082764842163e-13,2.0146019062361536e-11,4.373681886658005e-12,8.838076130126126e-13,1.7603742835637864e-14,5.450532488269128e-07,1.274720342539585e-16,1.1051253424339697e-11,4.6052117600879076e-14,5.14799641188781e-11,1.937650516259143e-15,1.60524532087542e-13,1.5275974641640865e-12,5.364995705940303e-11,4.0359352099841914e-13
