Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55)
0.00022361108213363645,0.07544025773365554,3.76,0.0,0.0308122698548015,0.27644894226045136,0.7878648730778921,1.5062703300368917e-15,2.62082460512502e-12,0.0009228652206685203,0.0001768499698413338,0.14109486350101993,7.635084650324594e-05,0.24906656688328474,0.0016388842285009028,0.39495049698047163,1.2656004879886513e-06,2.526526111450268e-06,2.547802681439045e-05,0.0019122404985328614,0.020019750318375728,2.6597975661713275e-05,0.02832136927514091,3.110355086423747e-05,0.6126212241590298,4.553699436160978e-06,2.472562971734647e-05,2.7225513962360138e-09,1.3006974103614115e-08,4.068414485578986e-06,2.508344211902117e-07,1.4254674675610068e-09,0.007704456377582144,1.06915006767737e-06,0.011092443282561171,7.537829503354666e-12
0.0002259542652179979,0.07547049469731856,3.76,0.0,0.030401015055724373,0.27369613198367737,0.7904054228731366,1.5015476340649781e-15,2.604189754076865e-12,0.0009149675743412171,0.00017451901850906598,0.14154734867140928,7.583708202456146e-05,0.24765206483569607,0.0016163867446276595,0.3959621117695918,1.2360852214857746e-06,2.47896484699618e-06,2.5223780886246652e-05,0.0018624273497043387,0.020082335224732684,2.61042534947398e-05,0.027968105626162396,3.0522954619207254e-05,0.6161685973661862,4.492102360888845e-06,2.425222233097578e-05,2.656222000550363e-09,1.288296290584316e-08,4.031540498602611e-06,2.4471964223436195e-07,1.4137185614803418e-09,0.007724368263947201,1.04521296675286e-06,0.011009856216221832,7.495967213486283e-12
0.00022829744830235935,0.07550005756353008,3.76,0.0,0.030003263155859754,0.27100344742678867,0.7928862557597374,1.4965107427206631e-15,2.587599019499043e-12,0.0009072309889469949,0.00017225305523995777,0.14199037711706314,7.533289114231718e-05,0.2462650780764393,0.0015944816082309006,0.39695138074364794,1.2076540112443925e-06,2.432865398464776e-06,2.4976215783831954e-05,0.0018145749987653094,0.02014272670894456,2.5626010813767865e-05,0.027622603982618912,2.9959749740891477e-05,0.6196420660668072,4.43206201418781e-06,2.37941815118407e-05,2.592364013705787e-09,1.2760562490043912e-08,3.995162133708832e-06,2.388328282327593e-07,1.4023175271761976e-09,0.00774318041001089,1.0221040312254681e-06,0.010927714389007701,7.455187956034822e-12
0.0002306406313867208,0.07552897021781191,3.76,0.0,0.02961836296129534,0.26836877009223437,0.79530958041144,1.4918410439519251e-15,2.571066807131141e-12,0.0008996514194279123,0.00017004954406557422,0.14242428217957798,7.483808634000568e-05,0.2449047857028562,0.0015731473742641435,0.39791907986180214,1.18025376164922e-06,2.3881677868909356e-06,2.473511820693938e-05,0.0017685861585068916,0.020201016764605763,2.5162631076089258e-05,0.027284668605781947,2.94133051160312e-05,0.6230440581799753,4.373526467919861e-06,2.335085414093441e-05,2.5308613047605614e-09,1.2639791952411645e-08,3.959284696384751e-06,2.331632613465656e-07,1.3912500470282616e-09,0.007760937724444094,9.997868809298099e-07,0.010846053627192475,7.415448205315506e-12
0.00023298381447108224,0.07555725550361833,3.76,0.0,0.02924570319915934,0.26579007848374714,0.7976775006168831,1.4869413092274159e-15,2.554605818834779e-12,0.000892224843211869,0.00016790606150339957,0.14284938151014365,7.435247485957244e-05,0.24357039488797133,0.0015523634410555874,0.3988659515241054,1.1538344822950413e-06,2.344814814215217e-06,2.450027941803804e-05,0.0017243689301305396,0.020257292932867044,2.471352252640663e-05,0.026954105981268198,2.888300982732091e-05,0.6263769015532642,4.316445327921452e-06,2.292161732607836e-05,2.471603745402578e-09,1.2520663886002343e-08,3.923911494853784e-06,2.2770077805706614e-07,1.3805023382234061e-09,0.007777683032348477,9.782268619726563e-07,0.010764905934376939,7.376705907561128e-12
0.0002353269975554437,0.07558493520756214,3.76,0.0,0.028884709632491956,0.2632654431043969,0.7999920208575201,1.4816060356217233e-15,2.5382272279206255e-12,0.0008849472751039067,0.00016582029182515636,0.14326597792988804,7.3875860213284e-05,0.2422611402553847,0.0015321100263890363,0.39979270616213197,1.1283490837289812e-06,2.3027519440407617e-06,2.4271495629081327e-05,0.0016818365099970213,0.02031163853468076,2.427811767830239e-05,0.02663072526969458,2.836827339542973e-05,0.6296428282491744,4.260769758532791e-06,2.2505877241184007e-05,2.4144869232181465e-09,1.2403185199007522e-08,3.889044097917312e-06,2.2243574266245797e-07,1.3700611535015805e-09,0.007793457176695357,9.57390978135898e-07,0.010684299816608386,7.338920515199062e-12
0.00023767018063980514,0.07561203015019496,3.76,0.0,0.028534842398797063,0.2607930216953859,0.802255051608518,1.4768150091723957e-15,2.5219408327201232e-12,0.0008778147796023633,0.00016379002254582125,0.14367436024311753,7.3408043493115e-05,0.24097628319644754,0.0015123681419710736,0.4007000237624156,1.103753194025542e-06,2.2619271869051594e-06,2.404856829619728e-05,0.0016409069075651154,0.020364132892362125,2.385587270701819e-05,0.02631433868169106,2.7868525816947256e-05,0.6328439787099174,4.206452493841168e-06,2.2103067951139115e-05,2.3594118617182322e-09,1.2287357832426053e-08,3.854682557980625e-06,2.1735902140059116e-07,1.3599137780806364e-09,0.007808299115914006,9.372478222590559e-07,0.010604260581483305,7.30205300479019e-12
0.00024001336372416658,0.07563856022244149,3.76,0.0,0.028195593569067357,0.2583710547246424,0.8044684143523706,1.4719560955888137e-15,2.5057551837620666e-12,0.0008708234805482249,0.0001618131399572578,0.14407480400244832,7.29488244882514e-05,0.23971511114042157,0.0014931195670818997,0.4015885553189966,1.0800049814105204e-06,2.222290984386002e-06,2.3831304307113422e-05,0.0016015026756923357,0.02041485153990951,2.3446266771745613e-05,0.026004761781674265,2.7383217411642904e-05,0.6359824057840107,4.1534478374535325e-06,2.171265023821264e-05,2.3062847467423203e-09,1.2173179407230126e-08,3.8208256081817526e-06,2.124619571661154e-07,1.3500480221929724e-09,0.007822246017312918,9.177675069193754e-07,0.010524810611561713,7.2660658767654845e-12
0.00024235654680852803,0.07566454443514291,3.76,0.0,0.027866484909802227,0.25599786111708395,0.8066338463154994,1.4662625426881619e-15,2.4896777156197386e-12,0.0008639695691247097,0.00015988762471286382,0.1444675722278786,7.249800264749382e-05,0.23847693678969362,0.001474346821855633,0.4024589242166197,1.0570649930892783e-06,2.1837960966945674e-06,2.3619516121490237e-05,0.0015635506532232734,0.02046386642234284,2.3048801301024574e-05,0.025701813728692676,2.6911818611956704e-05,0.639060078609466,4.101711650894593e-06,2.133411043152744e-05,2.255016661242971e-09,1.206064379451455e-08,3.787470844140182e-06,2.0773634500294265e-07,1.340452210859284e-09,0.007835333346314192,8.989215956029232e-07,0.010445969614038134,7.230923143024273e-12
0.0002446997298928895,0.07569000096403194,3.76,0.0,0.02754706582266946,0.2536718342090019,0.8087530049489585,1.4613971400076156e-15,2.473714868918335e-12,0.0008572493108362306,0.00015801154769934635,0.144852916083865,7.205537795811072e-05,0.23726109733320078,0.0014560331402982648,0.4033117275492186,1.0348960030567426e-06,2.1463974945203174e-06,2.3413021877045376e-05,0.0015269817195139046,0.02051124608481567,2.2662999249520765e-05,0.02540531746493628,2.6453819646879353e-05,0.6420788863546871,4.051201336610522e-06,2.0966959259955135e-05,2.205523329893182e-09,1.1949741627564305e-08,3.7546148828413494e-06,2.0317440850686276e-07,1.3311151720616677e-09,0.007847594951648511,8.806830358738044e-07,0.010367754849449498,7.196590306955776e-12
0.0002470429129772509,0.07571494719189409,3.76,0.0,0.027236911442350253,0.2513914379127199,0.8108274721687958,1.4571183134712826e-15,2.4578721751770214e-12,0.0008506590508836994,0.000156183065958422,0.14523107551779316,7.162075166382861e-05,0.2360669536491715,0.0014381624435475084,0.4041475373768001,1.0134628702073038e-06,2.110052254606887e-06,2.3211645410261976e-05,0.001491730561012963,0.020557055851991628,2.2288404325594138e-05,0.025115099860752114,2.6008730123134886e-05,0.6450406418169063,4.001875814882774e-06,2.061073073406485e-05,2.157724873349081e-09,1.184046076197911e-08,3.722253499739151e-06,1.9876877712145633e-07,1.3220262232750003e-09,0.007859063146636073,8.630260943438818e-07,0.010290181341639792,7.1630343358290395e-12
0.0002493860960616124,0.07573939974851712,3.76,0.0,0.02693562088109507,0.24915520308511674,0.8128587583640228,1.4508644828201508e-15,2.4421543498763043e-12,0.0008441952178110492,0.0001544004186477022,0.14560227986164748,7.11939268186354e-05,0.234893889504394,0.0014207193132722742,0.4049669019221017,9.927324070445484e-07,2.074719457796496e-06,2.301521623436222e-05,0.0014577354500388655,0.020601357997908586,2.19245802109189e-05,0.024830991821463793,2.5576078585417342e-05,0.6479470848761723,3.9536954919912935e-06,2.026498104723421e-05,2.1115455723906923e-09,1.1732786669431807e-08,3.690381755361937e-06,1.9451246434823235e-07,1.31317515614579e-09,0.007869768786612356,8.459262928729903e-07,0.0102132620703603,7.1302236248120656e-12
0.0002517292791459738,0.07576337454882233,3.76,0.0,0.026642815610418553,0.24696172409448378,0.8148483061796847,1.4452173339899432e-15,2.4265654026325693e-12,0.0008378543263887314,0.00015266192328497528,0.14596674839799947,7.07747088468698e-05,0.2337413107551265,0.0014036889651455658,0.4057703467083783,9.726732556953474e-07,2.0403600902446776e-06,2.2823569537575174e-05,0.0014249380354104002,0.020644211906661953,2.1571109779942014e-05,0.024552828360041083,2.5155412014677386e-05,0.6507998858041406,3.906622225945363e-06,1.9929287506839115e-05,2.066913642267821e-09,1.1626702793932921e-08,3.658994107862409e-06,1.903988469017931e-07,1.3045522202779608e-09,0.007879741342518906,8.293603464660119e-07,0.010137008147618141,7.098127956294618e-12
0.00025407246223033527,0.07578688682898388,3.76,0.0,0.026358137968565388,0.24480965557571543,0.8167974940860838,1.442778183557621e-15,2.411108690981397e-12,0.0008316329800638186,0.00015096597210987375,0.146324690892225,7.036290600741039e-05,0.23260864455476551,0.001387057223147369,0.40655837564036157,9.532557730006073e-07,2.006936949922341e-06,2.2636546119548633e-05,0.0013932831444919461,0.02068567422431201,2.1227594315864417e-05,0.02428044864066203,2.4746295269677964e-05,0.6536006484295696,3.860619291544796e-06,1.960324751359013e-05,2.0237610179224185e-09,1.15221908773287e-08,3.628084506517898e-06,1.8642164487024324e-07,1.2961481069984963e-09,0.007889008970751187,8.133061038980887e-07,0.010061428979120662,7.066718457882941e-12
0.0002564156453146967,0.07580995118047147,3.76,0.0,0.026081249781614243,0.24269770936232546,0.81870763974734,1.4366788854591207e-15,2.395786958287751e-12,0.000825527872327436,0.00014931102849410641,0.14667630809377086,6.995832963922259e-05,0.23149533857271856,0.0013708104946774662,0.4073314720316253,9.344519244780166e-07,1.974414557861046e-06,2.2453992248450342e-05,0.0013627185963310691,0.020725799002399178,2.0893652746951073e-05,0.024013695997644895,2.4348310560079116e-05,0.6563509131650067,3.815651340598476e-06,1.928647758076156e-05,1.9820231501997272e-09,1.141923123182995e-08,3.5976464780508062e-06,1.8257490289106235e-07,1.287953932765962e-09,0.007897598579487769,7.977424912350625e-07,0.009986532412250263,7.035967557887832e-12
0.00025875882839905816,0.07583258158231194,3.76,0.0,0.02581183108795462,0.24062465158633412,0.8205800032008452,1.4269827905525098e-15,2.380602454407213e-12,0.0008195357870329115,0.00014769562361749856,0.1470217922084382,6.95607944975903e-05,0.23040086022781314,0.0013549357458004882,0.4080900995811284,9.162351837084098e-07,1.9427590717203098e-06,2.227575959727111e-05,0.0013331950254868007,0.020764637833554086,2.056892089838561e-05,0.02375241793332261,2.3961056875982385e-05,0.6590521598985367,3.771684359119045e-06,1.8978612375056368e-05,1.9416388113704805e-09,1.1317802982314795e-08,3.567673207756584e-06,1.7885297218896325e-07,1.2799612219281337e-09,0.007905535891651926,7.826494570625438e-07,0.009912324871755756,7.005848937266398e-12
0.0002611020114834196,0.07585479143155283,3.76,0.0,0.025549578958224687,0.23858929993813752,0.8224157898563804,1.4274488604706231e-15,2.3655570064751106e-12,0.0008136535984567307,0.00014611835326378323,0.14736132734263363,6.917011911755312e-05,0.22932469593914626,0.0013394204772509272,0.4088347033000951,8.985804387093956e-07,1.9119382024082395e-06,2.2101705193297543e-05,0.001304665716128372,0.0208022399797055,2.0253050735276092e-05,0.023496466098802914,2.3584149349432723e-05,0.6617058107522619,3.728685624472111e-06,1.8679303798214282e-05,1.9025499102887522e-09,1.1217884288800776e-08,3.5381576014779236e-06,1.752504935048712e-07,1.2721618895834974e-09,0.00791284550452709,7.680079192954692e-07,0.00983881148416578,6.976337480906401e-12
0.00026344519456778106,0.0758765935720136,3.76,0.0,0.025294206403128353,0.23659052107743755,0.82421615332434,1.4285425954736426e-15,2.3506519443555277e-12,0.000807878271277245,0.00014457787462509867,0.1476950899215488,6.878612578174933e-05,0.22826635039611942,0.0013242527018222385,0.40956571039187606,8.814639061687468e-07,1.8819211365202878e-06,2.193169116607971e-05,0.0012770864458687614,0.020838652493112463,1.9945709649107398e-05,0.023245696259694523,2.321721872233937e-05,0.6643132327124576,3.6866236654918904e-06,1.8388220137251493e-05,1.8647013187961264e-09,1.1119452538320997e-08,3.509092339594517e-06,1.7176238106343502e-07,1.2645482251002756e-09,0.007919550946228524,7.537997153315442e-07,0.009765996191852184,6.947409230422924e-12
0.0002657883776521425,0.07589800032172468,3.76,0.0,0.025045441361669037,0.23462722818710913,0.8259821980838155,1.4073525934395136e-15,2.3358881914776896e-12,0.0008022068599495129,0.00014307290341063108,0.14802324908348005,6.840864061888923e-05,0.2272253458484257,0.001309420922131132,0.4102835310881489,8.648630498792964e-07,1.852678463176225e-06,2.176558456544996e-05,0.0012504153387494189,0.020873920330377126,1.964657979082657e-05,0.02299996824795165,2.2859910810199278e-05,0.6668757401382444,3.6454682216774585e-06,1.8105045238832754e-05,1.8280407068153554e-09,1.1022484519747855e-08,3.4804699409481668e-06,1.6838380734363748e-07,1.2571128757497949e-09,0.007925674729287107,7.400075552770049e-07,0.00969388185757544,6.91904133649898e-12
0.00026813156073650395,0.07591902349876628,3.76,0.0,0.024803025763673534,0.23269837866315393,0.8277149819987163,1.3988842635979415e-15,2.321266532817646e-12,0.0007966365071694797,0.00014160221113216815,0.1483459670508705,6.803749412167333e-05,0.22620122141779253,0.0012949141087072412,0.4109885594415584,8.487565043084801e-07,1.824182102098004e-06,2.1603257478971937e-05,0.0012246127272350581,0.020908086460208655,1.935535735789406e-05,0.022759145904381405,2.251188578487193e-05,0.6693945971496374,3.605190188942115e-06,1.7829477675586824e-05,1.7925183852098107e-09,1.0926956551059954e-08,3.4522828057565687e-06,1.651101885679477e-07,1.2498488302767822e-09,0.007931238401287274,7.266149761256929e-07,0.009622470360361722,6.891212010104323e-12
0.0002704747438208654,0.07593967444537096,3.76,0.0,0.02456671466017444,0.23080297193202717,0.829415518690136,1.4332405866517798e-15,2.3067874247592576e-12,0.0007911644422190873,0.0001401646222601927,0.1486633994794343,6.767252092103192e-05,0.22519353243276344,0.0012807216797282887,0.41168117407722904,8.331240054562492e-07,1.7964052351891949e-06,2.1444586800564415e-05,0.0011996410227743434,0.020941191965659602,1.907175192919934e-05,0.022523097013809227,2.2172817653311696e-05,0.671871019899096,3.565761577360595e-06,1.7561230007614077e-05,1.7580871597464024e-09,1.0832844594977826e-08,3.4245232313114444e-06,1.619371712175615e-07,1.2427494033192648e-09,0.007936262592697996,7.136062979042284e-07,0.00955176268346076,6.863900476097927e-12
0.00027281792690522685,0.075959964051227,3.76,0.0,0.02433627541511341,0.22894004738651014,0.8310847797761127,1.4140212263654293e-15,2.2924506587272744e-12,0.0007857879803299166,0.00013875901164536018,0.14897569578808792,6.731355930513099e-05,0.2242018497852278,0.0012668334815206083,0.41236173890907535,8.179463246018041e-07,1.769322243962146e-06,2.1289453609682706e-05,0.0011754645937351621,0.020973276140018402,1.8795485931537473e-05,0.02229169322997335,2.1842393921653115e-05,0.6743061787393827,3.5271554994704623e-06,1.73000281445334e-05,1.724702192522371e-09,1.0740124460257967e-08,3.3971834719459953e-06,1.5886061923672128e-07,1.2358082205310446e-09,0.007940767062397023,7.009665833166797e-07,0.00948175899498644,6.837086928801384e-12
0.0002751611099895883,0.07597990277561618,3.76,0.0,0.02411148695519577,0.22710868243649995,0.8327236969845073,1.3230941909550285e-15,2.2782560831965115e-12,0.0007805045213557072,0.0001373843022884478,0.1492829994697149,6.696045219795808e-05,0.22322575930939048,0.0012532397688189848,0.4130306038181543,8.032052048042005e-07,1.7429086492387483e-06,2.113774347247701e-05,0.0011520496508004138,0.021004376576436088,1.852629397450007e-05,0.0220648099957245,2.152031476008113e-05,0.6767012002860189,3.4893461031566175e-06,1.7045610584710617e-05,1.6923208678114221e-09,1.064877185470345e-08,3.37025580013643e-06,1.558766016452468e-07,1.2290192031714224e-09,0.007944770740693484,6.886815990677553e-07,0.009412458722056522,6.8107524848331984e-12
