Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21)
1.6457151645012453e-05,0.5915656949333016,3.76,0.0,0.048511686230099035,0.8323363841528154,0.191623029665202,8.303644152591239e-11,1.035013759760214e-08,0.016986074830886492,0.00039769603531935514,0.08935254636253902,0.0034111972447473616,0.2820545051615464,0.0051106084775417275,0.328766540676413,1.3352571266423703e-07,2.616115284612148e-06,0.0006016061777761243,0.001875408627199302,0.05425136855684452,0.001247561978523471,0.011677144463027256,0.0006208720354863661,0.11556448091711811,0.00039549543289370785,0.00022110879679178609,4.913851685594391e-09,1.1811163436696779e-05
1.6604195187906625e-05,0.5917719547802998,3.76,0.0,0.04762463517354006,0.8308344964134677,0.1932404435460732,8.428426983274314e-11,1.0497580301650192e-08,0.016939083517521717,0.00039167109207159434,0.08958893040900523,0.0034076846034198417,0.281527670863646,0.005104392553269345,0.329869481084121,1.3129774349549568e-07,2.603244373045925e-06,0.0006006678535797074,0.0018693870083318458,0.054872237800024724,0.0012473671420377998,0.011677552298019688,0.0006199095322237669,0.11697696584604911,0.0003954216102040606,0.00022031409864764752,4.892375885736826e-09,1.1932353978576076e-05
1.6751238730800796e-05,0.5919762240377187,3.76,0.0,0.04675776132167759,0.8293378069115749,0.19485258870122066,8.554275257386938e-11,1.064533890469877e-08,0.016893107833272733,0.00038579802979746096,0.08982029331591594,0.003404438113456802,0.28098634462199,0.005097828834921,0.33095744365053814,1.291275131672174e-07,2.5905897170172508e-06,0.0005997281772949035,0.0018631792332673386,0.05549132153827456,0.0012472008702031346,0.011676803738477863,0.0006189320783141494,0.11838652490429259,0.00039535489571594363,0.0002195205466931481,4.871097625352613e-09,1.2053310361833936e-05
1.6898282273694968e-05,0.5921785450144328,3.76,0.0,0.04591053011836838,0.8278462415684521,0.19645955366055334,8.681221744481983e-11,1.07934272974791e-08,0.016848125087601837,0.0003800722969295186,0.09004674269231042,0.0034014541253257562,0.28043101206966164,0.005090929045501277,0.3320307558605775,1.270131925474273e-07,2.5781460881697863e-06,0.0005987879172639327,0.0018567940256337804,0.0561086209547912,0.00124706388816626,0.011674928894415978,0.0006179408050079008,0.11979314435107073,0.0003952955089123469,0.0002187284441233446,4.850016476758333e-09,1.2174047422028048e-05
1.704532581658914e-05,0.592378958849766,3.76,0.0,0.045082423784713346,0.8263597266324081,0.19806142631176452,8.809300522048128e-11,1.0941860513655855e-08,0.01680411322162022,0.00037448950053606104,0.09026838264486493,0.0033987290784959433,0.27986214195105735,0.00508370452640068,0.3330897355233271,1.2495301975108448e-07,2.565908409134699e-06,0.0005978477986367512,0.0018502398261985816,0.056724137990987196,0.0012469568844918374,0.01167195711098617,0.0006169367881391171,0.12119681265126439,0.00039524365682121334,0.00021793807453025614,4.829131926221369e-09,1.2294579904934373e-05
1.719236935948331e-05,0.5925775055525584,3.76,0.0,0.044272940707548454,0.8248781887137321,0.19965829388595727,8.938545342679395e-11,1.1090652734006667e-08,0.01676105079534316,0.00036904540020734917,0.09048531390888148,0.003396259500730758,0.27928018677251015,0.005076166249265102,0.3341346910994899,1.229452973914418e-07,2.553871749622296e-06,0.0005969085055644496,0.0018435247989340275,0.05733787529863527,0.0012468805130021363,0.011667916990251145,0.0006159210507486448,0.12259752035602488,0.00039519953466761123,0.000217149702950697,4.808443378448272e-09,1.2414922460555006e-05
1.7339412902377482e-05,0.5927742240387083,3.76,0.0,0.04348159485283576,0.823401554816538,0.20125024294491184,9.068989194062738e-11,1.123981794392924e-08,0.016718916974309966,0.0003637359021826103,0.0906976339738541,0.0033940420072203553,0.27868558342585076,0.005068324827573749,0.33516592201644285,1.2098838994896447e-07,2.5420313224790097e-06,0.0005959706832713405,0.0018366568371746665,0.05794983619452194,0.001246835394511002,0.011662836412326953,0.0006148945655726488,0.12399525998938603,0.00039516332648976266,0.00021636357685592708,4.787950160839801e-09,1.2535089637746466e-05
1.7486456445271653e-05,0.5929691521672568,3.76,0.0,0.04270791520288499,0.8219297523677056,0.20283735936986233,9.20066719330832e-11,1.1389372905563523e-08,0.016677691515694676,0.00035855705370885883,0.09090543720383805,0.0033920732995813027,0.27807875378609087,0.005060190527923915,0.336183718971387,1.1908072125283695e-07,2.530382479729489e-06,0.0005950349400121911,0.0018296435698423367,0.05856002461746889,0.0012468221184624628,0.011656742555907965,0.000613858257406275,0.1253900259405569,0.0003951352057223195,0.0002155799270867353,4.767651527534207e-09,1.265509587935e-05
1.7633499988165825e-05,0.5931623267750729,3.76,0.0,0.04195144521636735,0.8204627092431288,0.204419728351664,9.333616250043506e-11,1.1539334971851339e-08,0.01663735475403263,0.0003535050376234225,0.09110881495284226,0.0033903501647433317,0.27746010528437015,0.00505177328102313,0.33718836422304543,1.1722077207044868e-07,2.5189207086217894e-06,0.0005941018489227164,0.0018224923677167475,0.05916844508758845,0.0012468412444824042,0.011649661918185086,0.0006128130053485439,0.12678181436159308,0.00039511533574663744,0.00021479896873708663,4.747546663262468e-09,1.2774955517791368e-05
1.7765839176770577e-05,0.5933347143088555,3.76,0.0,0.04128497041445643,0.8191463804234127,0.20583987121848432,9.454384858806109e-11,1.167465980438134e-08,0.016601795704712864,0.00034906361510269864,0.09128814430682522,0.0033890067203186285,0.2768935420434015,0.005043963784439516,0.33808152695231575,1.1558640639853748e-07,2.5087614369526337e-06,0.0005932647813308021,0.0018159442404560532,0.059714516084699916,0.0012468866013313248,0.01164246701226253,0.0006118653229078312,0.12803187631542434,0.0003951046345368587,0.00021409857313459027,4.729617231101295e-09,1.2882715600005189e-05
1.7870706535053753e-05,0.5934703453181424,3.76,0.0,0.04076628427529406,0.8181059659039907,0.20696256970700935,9.550850206316915e-11,1.1782142545743506e-08,0.01657410948400532,0.0003456132866220416,0.09142779392911021,0.0033880801464558183,0.27643820137048436,0.0050376226926147575,0.3387820022189467,1.1431723707315514e-07,2.5008141258313206e-06,0.0005926035603284811,0.0018106834919011763,0.06014621869017393,0.0012469417315845313,0.01163622507679792,0.0006111100872061609,0.1290207278585094,0.00039510105965393356,0.00021354532398167543,4.7155202118993835e-09,1.2968036791480107e-05
1.797557389333693e-05,0.5936051311075229,3.76,0.0,0.04025577704607236,0.8170678773374848,0.20808296513147423,9.648009115822169e-11,1.1889854695532089e-08,0.016546850451557106,0.0003422226977847063,0.09156530733482074,0.0033872744025403184,0.2759773585426078,0.005031150127364004,0.3394761444019812,1.1307044670870206e-07,2.4929562718551094e-06,0.0005919443726129045,0.001805361792519276,0.06057702934360012,0.0012470140200046948,0.011629514914276778,0.0006103513696965315,0.13000806372348994,0.00039510187628977243,0.00021299369507638005,4.7015205106641645e-09,1.30533021909569e-05
1.8080441251620105e-05,0.5937390838406996,3.76,0.0,0.03975329994581372,0.8160320891887429,0.2092010875029785,9.745876114234241e-11,1.1997801807996784e-08,0.01652001215980439,0.0003388906205996615,0.0917007141709351,0.0033865884268896368,0.2755111446508525,0.005024549297310624,0.3401640460241915,1.118455496696777e-07,2.485186397410797e-06,0.0005912873865507849,0.0017999815085917917,0.06100695031277111,0.0012471036359669124,0.011622345330906007,0.0006095894374466419,0.13099388447261667,0.0003951071324353447,0.00021244374684997443,4.687617754156704e-09,1.3138516847636446e-05
1.8174821874074964e-05,0.5938589389087605,3.76,0.0,0.03930781592823012,0.8151018257192287,0.21020547883116325,9.834571181406316e-11,1.2095158625476323e-08,0.016496212208710948,0.00033594078753625313,0.09182080317552464,0.0033860725897727913,0.2750870656879752,0.005018501474986047,0.34077789675376213,1.1076146969500224e-07,2.4782675363677178e-06,0.000590698114788539,0.0017950910708429211,0.06139312046841043,0.0012471992403639176,0.01161550705389204,0.0006089011627940507,0.13187982847395063,0.00039511569674199177,0.00021195027778078113,4.675187841163485e-09,1.3215170800907885e-05
1.8269202496529823e-05,0.5939781374196126,3.76,0.0,0.03886861439120394,0.8141733865994821,0.21120807475996242,9.923857852817155e-11,1.2192714970336768e-08,0.0164727434277533,0.00033303652422906124,0.09193923002607741,0.0033856521764859785,0.2746588309546362,0.005012354530020603,0.3413868308630518,1.0969440305758286e-07,2.471417732244084e-06,0.0005901108694735568,0.0017901566895126295,0.061778573711519534,0.0012473091270966015,0.011608309855334968,0.0006082106740716063,0.13276454687603192,0.00039512792636139395,0.00021145825600573281,4.6628358479565395e-09,1.3291791351859808e-05
1.836358311898468e-05,0.5940966877751008,3.76,0.0,0.03843559337460103,0.8132467535078725,0.21220889677941376,1.0013748208696877e-10,1.2290476793331627e-08,0.016449601387415018,0.00033017699550939086,0.09205601499001051,0.0033853264552734675,0.2742265296068138,0.0050061106480628,0.341990911962221,1.0864402067032351e-07,2.4646359702313517e-06,0.0005895257586719134,0.0017851799676835813,0.06216331191450012,0.0012474334071321254,0.011600759837335732,0.0006075181465634405,0.1336480408005438,0.0003951438521148304,0.00021096771911781838,4.650561474058607e-09,1.3368382113495552e-05
1.845796374143954e-05,0.5942145982366805,3.76,0.0,0.03800865287158816,0.8123219082187643,0.21320796625616328,1.0104252465455884e-10,1.2388447323976492e-08,0.016426781740208438,0.00032736138417699905,0.09217117793110309,0.0033850947073502443,0.2737902488816505,0.004999771968494263,0.3425902025038043,1.0761000089828216e-07,2.457921254362196e-06,0.0005889428861296557,0.0017801624713846159,0.06254733701194934,0.0012475721877516924,0.011592863005594202,0.0006068237498146608,0.13453031157609546,0.00039516350360240796,0.00021047870281950244,4.638364410729785e-09,1.3444946676812035e-05
1.8542906301648915e-05,0.5943201772574956,3.76,0.0,0.03762952414812392,0.8114910610444329,0.21410564792114176,1.0186237912256773e-10,1.2476802637478465e-08,0.016406516175738503,0.00032486422211522146,0.0922734538466971,0.0033849658976561232,0.273394264446397,0.0049939878364694615,0.34312551876419556,1.0669311317984356e-07,2.451934526279379e-06,0.0005884202969042097,0.0017756131274351047,0.06289235154152652,0.0012477095740766895,0.011585464218426857,0.0006061973301502885,0.13532331074157208,0.00039518439894682905,0.00021003991628095286,4.627452892604084e-09,1.3513835334418518e-05
1.862784886185829e-05,0.5944252503693852,3.76,0.0,0.037255170943100234,0.8106616341574159,0.21500194263530756,1.0268734184926604e-10,1.2565334729011947e-08,0.01638650523652912,0.00032240141412958966,0.09237444562420168,0.0033849121284132444,0.2729951868434022,0.004988130110935587,0.34365704828545696,1.0578900017574223e-07,2.446000613484225e-06,0.0005878996711102653,0.001771033085919174,0.06323679156261477,0.0012478588631004753,0.011577793545832663,0.0006055696450437364,0.13611532163892015,0.0003952083550799841,0.0002096024123456691,4.616603503325e-09,1.3582708248479991e-05
1.8712791422067665e-05,0.5945298233211326,3.76,0.0,0.03688552425407025,0.8098336144751815,0.21589686571768918,1.0351750744048183e-10,1.2654048042693088e-08,0.016366745917940916,0.0003199724002134962,0.09247416693869213,0.0033849329019835874,0.27259307584594084,0.004982200258851597,0.3441848342760926,1.0489744217919933e-07,2.4401188276311373e-06,0.000587381075888393,0.0017664234138841232,0.06358065860401102,0.0012480201257793096,0.011569855171867982,0.0006049408067744282,0.1369063456391802,0.0003952353911817059,0.0002091662133390297,4.605816001657491e-09,1.3651567990682266e-05
1.879773398227704e-05,0.5946339017587082,3.76,0.0,0.03652051625518735,0.8090069889810998,0.2167904324058376,1.043529568828119e-10,1.2742944843849421e-08,0.016347235265244148,0.0003175766310817691,0.09257263122263824,0.0033850277288294743,0.2721879900788452,0.004976199719176713,0.3447089192429267,1.0401822390099114e-07,2.4342884917525943e-06,0.0005868645758635863,0.0017617851557032629,0.06392395422811918,0.0012481934309165662,0.011561653221537372,0.0006043109242544137,0.13769638423075511,0.00039526552572212843,0.00020873134049809,4.595090141604347e-09,1.3720417117735333e-05
1.8882676542486414e-05,0.594737491253318,3.76,0.0,0.03616008026638824,0.8081817447251892,0.2176826578557423,1.0519374280780892e-10,1.2832028272812639e-08,0.016327970372420966,0.00031521356792041686,0.0926698516724162,0.0033851961273379315,0.2717799870508403,0.00497012990357569,0.34522934500813895,1.0315113436292698e-07,2.4285089400325e-06,0.0005863502332326573,0.0017571193335731102,0.06426668002887441,0.0012483788452386155,0.011553191762041507,0.000603680103138532,0.13848543901408744,0.0003952987764876498,0.00020829781401595284,4.584425672668309e-09,1.3789258170852951e-05
1.895912484667485e-05,0.594830308290097,3.76,0.0,0.0358395427437962,0.807440195204346,0.21848452646264754,1.0595507393224773e-10,1.291236684219262e-08,0.016310839730461164,0.0003131143376349959,0.09275629731841274,0.0033854101980513116,0.2714103367133469,0.00496460898367507,0.34569463360126934,1.0238095289176136e-07,2.4233502224956244e-06,0.000585889218927349,0.0017528973536800865,0.06457464739248371,0.001248556124992629,0.011545357883669366,0.000603111646385332,0.13919474857377864,0.00039533138071128575,0.00020790880718465473,4.574879929493237e-09,1.3851210303755777e-05
1.9035573150863287e-05,0.5949227376741125,3.76,0.0,0.03552260842225536,0.8066997447053164,0.21928533181064583,1.0672085693975698e-10,1.2992863125481564e-08,0.0162939037877623,0.000311040792622675,0.09284175525440579,0.003385683138023355,0.2710384094752802,0.0049590340633848175,0.34615702111337887,1.0162028033917254e-07,2.418231639675811e-06,0.0005854300425978046,0.0017486545717600556,0.06488215571896647,0.0012487433114003826,0.011537319936018997,0.000602542584936167,0.13990326395214614,0.00039536653498046316,0.00020752091972872457,4.565383517991449e-09,1.3913159774700633e-05
1.9112021455051724e-05,0.5950147832977988,3.76,0.0,0.0352092310018181,0.8059603839275344,0.22008508477895494,1.0749114659878903e-10,1.3073519409533239e-08,0.016277160524202302,0.00030899256104370505,0.09292623462495868,0.003386014612365498,0.27066424501593855,0.004953406116723831,0.3466165366496061,1.0086897151531493e-07,2.4131527286235264e-06,0.0005849727447619221,0.001744391688106583,0.06518920623111553,0.0012489404489774815,0.011529080766859007,0.0006019729893239773,0.1406109865366188,0.000395404250907216,0.0002071341642947779,4.555936246644958e-09,1.397510840506365e-05
1.918846975924016e-05,0.5951064490008006,3.76,0.0,0.0348993648845201,0.8052221036151938,0.2208837961932676,1.0826599377104079e-10,1.3154338315363553e-08,0.016260607949618238,0.0003069692774046857,0.0930097444302295,0.0033864042911771505,0.2702878823345892,0.0049477261009495035,0.3470732088934987,1.0012688383256502e-07,2.408113033212414e-06,0.000584517364494341,0.0017401093893023192,0.06549580016911571,0.0012491475810027348,0.011520643188068351,0.0006014029281338907,0.14131791777965513,0.00039544453969816697,0.0002067485529130149,4.546537921302381e-09,1.4037058006126708e-05
1.9264918063428597e-05,0.5951977385724394,3.76,0.0,0.03459296516119094,0.8044848945574892,0.22168147682576747,1.0904545639751818e-10,1.3235322697329397e-08,0.016244244103265845,0.0003049705824313239,0.09309229352874848,0.0033868518494799184,0.2699093597642898,0.004941994956865184,0.347527066114343,9.93938772521686e-08,2.4031121040167295e-06,0.0005840639394641285,0.001735808348446242,0.06580193878968096,0.0012493647495502565,0.011512009976181205,0.0006008324680507953,0.14202405919651961,0.00039548741216593455,0.00020636409701525074,4.537188345269684e-09,1.4099010379133786e-05
1.9341366367617034e-05,0.5952886557519759,3.76,0.0,0.0342899875993464,0.8037487475888183,0.2224781373951581,1.0982959412454477e-10,1.3316475325015754e-08,0.01622806705331658,0.000302996122947057,0.09317389063996545,0.0033873569671592735,0.2695287149845706,0.004936213609103756,0.3479781361739028,9.866981423119127e-08,2.3981494981915893e-06,0.0005836125059695578,0.0017314892253655872,0.06610762336526885,0.0012495919955192022,0.011503183872889322,0.0006002616739034843,0.14272941236325398,0.00039553287873965925,0.00020598080745107462,4.527887319388364e-09,1.4160967315278658e-05
