Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25)
2.906452510627143e-06,0.3318479061423575,3.76,0.0,0.6610914326135255,0.9981600685774283,0.0020143333908830947,2.279998999381078e-05,0.00011257248928397764,0.036916439951180324,0.03706384519764348,2.0067876213567972e-11,0.01369469313849466,1.4581918990552427e-07,7.94775814388126e-06,7.114623352373658e-05,0.000681135169557039,4.939384891012993e-06,0.0001495231389426003,0.0010070199937268856,0.016363852534420464,8.243901590322854e-05,1.4040540053935738e-05,5.3429997567450214e-05,4.5057638951913046e-05,2.0365796878357587e-05,1.5170650303977042e-06,8.21046344106175e-06,2.6319259840484317e-07,2.5621198363923892e-06,8.644775397856766e-11,5.329289166663361e-06,1.747242932342108e-06,3.534097142348856e-06,3.4864089668712587e-09,3.769850644095054e-09,1.8912755823955443e-05,7.662352757004468e-06,1.7915245304952417e-05,6.939153048269962e-08,9.763947352621787e-13,1.2032934938255477e-10,4.288741217651401e-06,2.8806585451567816e-10,7.88594458524942e-10,3.263858742673884e-09,7.93533152235026e-10,4.305412469230801e-08,9.797836344294866e-11,9.4176585120705e-14,2.3188991594084737e-11,3.503131222318261e-08,3.300139235757191e-11,2.5325122676436548e-12,8.471244085642337e-08,1.3806162663946023e-13,9.19409384373746e-14,5.179680841805105e-12,1.0735673437908777e-05,8.912104831394863e-10,4.8145785598450185e-09,4.3362970971062846e-11,2.1195290381822183e-11,3.756505894670281e-06,8.743680572590485e-08
2.918842219926312e-06,0.3318786593812566,3.76,0.0,0.6605595384365497,0.9981172802736589,0.0020626658519495703,2.309334994674308e-05,0.00011526409900946816,0.03706342330626548,0.037214951327987224,2.0450225047861868e-11,0.014007645779421565,1.484984324542966e-07,8.157591220389377e-06,7.312685160162386e-05,0.0006956683862446518,5.095873486266626e-06,0.00015286855496724982,0.0010293771874253213,0.01673803573015409,8.434721923816676e-05,1.4413225568432728e-05,5.490417987900077e-05,4.631913323237787e-05,2.08457993105257e-05,1.5872830684115998e-06,8.59341301359625e-06,2.690459742520725e-07,2.682413687197413e-06,9.046800965466207e-11,5.523235302303575e-06,1.8277489678789067e-06,3.6992332043762286e-06,3.652741087143619e-09,3.9455110079007625e-09,1.9161394720967204e-05,7.813578750146196e-06,1.839837860613144e-05,7.165154050345395e-08,1.0240944832331525e-12,1.2362945023026976e-10,4.329323372099129e-06,3.0372344239700887e-10,8.284920999920018e-10,3.4159410842673834e-09,8.114842860758059e-10,4.421528597379615e-08,1.0181922909432203e-10,9.859936872128825e-14,2.4276126692127686e-11,3.60822542298445e-08,3.46712001184184e-11,2.660728329465735e-12,8.957744727919098e-08,1.4594941396785405e-13,9.622453114168631e-14,5.556132823433416e-12,1.1003102020201541e-05,9.110917425914372e-10,5.0815384103229706e-09,4.554241427025676e-11,2.23603777653265e-11,3.858523345293441e-06,8.651735484440743e-08
2.931231929225481e-06,0.33190987290204194,3.76,0.0,0.66001954204798,0.9980735308586892,0.002112131527642346,2.3394619647760803e-05,0.00011802088524713285,0.03721018767680065,0.03736595184770186,2.0848209523640778e-11,0.014327293358688197,1.5128605495939632e-07,8.372953647783518e-06,7.51657773245838e-05,0.0007104798850932908,5.257627901243062e-06,0.0001562866045321126,0.0010522072251342135,0.017120253597614894,8.629969341996875e-05,1.4795175429095968e-05,5.64157240824132e-05,4.7614232790403025e-05,2.1337167595958754e-05,1.6606807336984732e-06,8.993776701618311e-06,2.7502499573467847e-07,2.8084193981409043e-06,9.467029725277908e-11,5.724798972535188e-06,1.9118740809911034e-06,3.871888865139297e-06,3.826866400633948e-09,4.129137013635479e-09,1.9420037088708163e-05,7.970335444867656e-06,1.8901304252363633e-05,7.399876112028464e-08,1.0741782396139458e-12,1.2701715284358735e-10,4.370591915394529e-06,3.2025537659163846e-10,8.703492805202205e-10,3.5763410610676146e-09,8.298198490504006e-10,4.541143374675719e-08,1.0582916099570305e-10,1.0322702803893243e-13,2.5413479512853768e-11,3.7168138163949126e-08,3.6426106578623894e-11,2.795452319318553e-12,9.472800768928835e-08,1.5429746390992866e-13,1.0070234834978167e-13,5.959555642358896e-12,1.1276433232630343e-05,9.313816046521089e-10,5.363312116235529e-09,4.7847047690985315e-11,2.359019034231701e-11,3.963086193334406e-06,8.564860575596921e-08
2.94362163852465e-06,0.33194155594758473,3.76,0.0,0.659471280132759,0.9980287994529675,0.0021627570261429038,2.370412343395083e-05,0.00012084446685900124,0.03735672865620986,0.03751684544895296,2.126255108298858e-11,0.0146537677204082,1.541870734907998e-07,8.593988032573504e-06,7.726482243010421e-05,0.0007255737297932922,5.424832437619838e-06,0.000159778795520477,0.0010755193053818605,0.01751066571151059,8.829748066514922e-05,1.5186600624270986e-05,5.796547696951411e-05,4.894379042298619e-05,2.184017794693531e-05,1.7373986011993943e-06,9.412325595908656e-06,2.8113221101739817e-07,2.9404112669023085e-06,9.90626253002222e-11,5.934294263696561e-06,1.9997765203425103e-06,4.052397636939629e-06,4.009144957858193e-09,4.3210797473403505e-09,1.96891447461901e-05,8.132878120893726e-06,1.942484704066177e-05,7.643750060540945e-08,1.126768179541209e-12,1.3049472091503582e-10,4.412578288743793e-06,3.3771351365767576e-10,9.14258977677508e-10,3.745541514178329e-09,8.48547936620514e-10,4.6643982931669033e-08,1.1001665043636651e-10,1.0806894926491391e-13,2.6603340097878398e-11,3.8290268406196715e-08,3.827062014138874e-11,2.9370250955421274e-12,1.0018126646569551e-07,1.6313326884774322e-13,1.0538294929881465e-13,6.391854383574681e-12,1.1555769554927507e-05,9.520876197473219e-10,5.660727665582265e-09,5.028454359387542e-11,2.488838086621936e-11,4.070251327018673e-06,8.483369526456004e-08
2.956011347823819e-06,0.33197371791838065,3.76,0.0,0.6589145865590417,0.9979830647470743,0.0022145695831220368,2.402219912836523e-05,0.00012373650318261474,0.03750304173696224,0.0376676308080213,2.169400269247573e-11,0.01498720287215188,1.5720672434905057e-07,8.820840489345728e-06,7.942585787570463e-05,0.0007409539879757931,5.59767774539288e-06,0.00016334666361829373,0.0010993227697251875,0.017909434318268722,9.034164776825945e-05,1.558771616404122e-05,5.955430087909378e-05,5.0308679322825924e-05,2.2355113557332176e-05,1.8175832646773492e-06,9.84986380031105e-06,2.873702126048517e-07,3.078676918117033e-06,1.0365334177777403e-10,6.152048406638697e-06,2.0916211997723275e-06,4.2411073570278016e-06,4.199953243679558e-09,4.52170522865354e-09,1.996919966262635e-05,8.301473847142953e-06,1.9969865265011955e-05,7.897232758266863e-08,1.1819929082606991e-12,1.3406447395175023e-10,4.4553155856983495e-06,3.5615308412119044e-10,9.603183876338988e-10,3.924053471272632e-09,8.676768426057997e-10,4.791442778385748e-08,1.1439068735510263e-10,1.1313494402799664e-13,2.7848101478117996e-11,3.945000416320856e-08,4.020950803430835e-11,3.085806673196369e-12,1.0595541597023578e-07,1.7248599639833257e-13,1.1027525722306365e-13,6.855066661455056e-12,1.1841214063808365e-05,9.732174560473128e-10,5.974659904906332e-09,5.2863052021097606e-11,2.625881201461587e-11,4.180076666311913e-06,8.407581322204514e-08
2.968401057122988e-06,0.33200636837398634,3.76,0.0,0.6583492923509247,0.9979363049938528,0.002267597075979687,2.4349198585870987e-05,0.0001266986949544886,0.037649122308513215,0.03781830658559937,2.214335010585624e-11,0.015327735000642844,1.6035047296081673e-07,9.053660715595297e-06,8.165081586091739e-05,0.000756624728266745,5.776361017323314e-06,0.00016699177262483863,0.0011236271031887985,0.018316724357610593,9.243328663613667e-05,1.5998741118302868e-05,6.118307382671163e-05,5.170979351909812e-05,2.2882264785080918e-05,1.9013875814076597e-06,1.0307229774555599e-05,2.9374163770414817e-07,3.2235179580412453e-06,1.084511477002432e-10,6.378402318021408e-06,2.1875799626270165e-06,4.43838077472568e-06,4.399684917603783e-09,4.731395013204882e-09,2.0260704798131226e-05,8.476402015388352e-06,2.053725198359817e-05,8.160808855037346e-08,1.2399878083605705e-12,1.3772878845841662e-10,4.498838641047379e-06,3.756329371501179e-10,1.0086291044831334e-09,4.1124177345873784e-09,8.872150679789659e-10,4.922434723809887e-08,1.189607949812078e-10,1.1843526841178738e-13,2.9150264215081436e-11,4.064876203202478e-08,4.224781304697817e-11,3.242177426621605e-12,1.1206976118591969e-07,1.823865927177918e-13,1.1538857403203969e-13,7.351371677501083e-12,1.213287037632737e-05,9.947789014294428e-10,6.306033232602095e-09,5.559122999335077e-11,2.770556865767704e-11,4.2926211713780545e-06,8.33782025166373e-08
2.980790766422157e-06,0.33203951703440154,3.76,0.0,0.6577752256620462,0.9978884980004362,0.0023218680383391343,2.4685488259512043e-05,0.00012973278524496383,0.03779496565521863,0.03796887142712538,2.261141316919504e-11,0.015675502486507776,1.6362402307916284e-07,9.292602067282836e-06,8.394169191928194e-05,0.0007725900171951107,5.961086187302707e-06,0.0001707157147536731,0.0011484419345960013,0.018732703483039306,9.457351482880307e-05,1.641989865289313e-05,6.285268962774776e-05,5.314804832555447e-05,2.342192933923419e-05,1.9889709258717932e-06,1.0785297726863714e-05,3.0024916856384633e-07,3.375250661575147e-06,1.134651111851336e-10,6.613711162740502e-06,2.2878318554328533e-06,4.644596160743261e-06,4.6087515867862855e-09,4.9505468171347886e-09,2.0564184976934613e-05,8.65795489735107e-06,2.1127936326498706e-05,8.434992663807486e-08,1.3008954061342533e-12,1.4149009913024766e-10,4.543184124673864e-06,3.9621580481003537e-10,1.0592973063991178e-09,4.311206551154972e-09,9.07171330378937e-10,5.057541063706091e-08,1.2373706724344546e-10,1.2398064280238859e-13,3.051244113553667e-11,4.188801869469145e-08,4.4390871503475196e-11,3.4065393779955637e-12,1.1854478832808017e-07,1.9286789217821326e-13,1.2073259552733388e-13,7.883099883676153e-12,1.243084258986324e-05,1.0167798655891091e-09,6.6558244493713515e-09,5.847827252992699e-11,2.923297085113894e-11,4.40794485059036e-06,8.274415925742815e-08
2.993180475721326e-06,0.33207317378139295,3.76,0.0,0.6571922117501341,0.9978396211201804,0.0023774116747942347,2.5031449788026172e-05,0.0001328405604037535,0.03794056695422332,0.03811932396315728,2.3099047169229617e-11,0.016030645918010945,1.6703332629483854e-07,9.53782163505129e-06,8.630054708264683e-05,0.000788853915951616,6.152064132561085e-06,0.00017452011092281662,0.0011737770367846465,0.019157542081157622,9.676347610665942e-05,1.6851416063597588e-05,6.456405801322964e-05,5.462438079594337e-05,2.397441247172424e-05,2.0804994527128434e-06,1.1284979057825903e-05,3.068955327871809e-07,3.534206693231762e-06,1.1870468202295492e-10,6.85834493821284e-06,2.3925634111544265e-06,4.860147939396479e-06,4.827583613146765e-09,5.179575164396194e-09,2.0880187794191124e-05,8.846438226191336e-06,2.174288484462616e-05,8.720330168540854e-08,1.3648657581345632e-12,1.4535090005481506e-10,4.588390640659187e-06,4.179685875846064e-10,1.112433948834916e-09,4.5210253688293474e-09,9.275545744112579e-10,5.1969383871476584e-08,1.287302091880452e-10,1.29782272600915e-13,3.193736226720832e-11,4.316931374989449e-08,4.6644332571373845e-11,3.5793175787905107e-12,1.2540223766749366e-07,2.0396473380475252e-13,1.2631742717422068e-13,8.452743290659017e-12,1.2735235218636455e-05,1.0392283823183384e-09,7.025065775082741e-09,6.153394548551846e-11,3.084558759652812e-11,4.526108768064818e-06,8.217703317877562e-08
3.005570185020495e-06,0.3321073486597549,3.76,0.0,0.6566000729525872,0.9977896512444947,0.0024342578759079373,2.538748060517041e-05,0.0001360238510154062,0.03808592127332437,0.03826966280978926,2.3607144225730415e-11,0.016393308103702074,1.7058459186466014e-07,9.789480321031245e-06,8.87295101201348e-05,0.000805420476994485,6.349512879627363e-06,0.00017840661103297827,0.001199642326700301,0.019591413289727074,9.900434098357424e-05,1.7293524807853644e-05,6.631810473794634e-05,5.6139750186745724e-05,2.4540027173893407e-05,2.1761463692122035e-06,1.1807223857060171e-05,3.136835036173465e-07,3.700733863713055e-06,1.2417970676274958e-10,7.11268908126309e-06,2.5019689422838515e-06,5.0854473444447315e-06,5.056630956042112e-09,5.418912057506362e-09,2.1209284557485444e-05,9.04217180339492e-06,2.238310290065856e-05,9.017401173745032e-08,1.4320568590387082e-12,1.4931374592144036e-10,4.6344988319377484e-06,4.409626629942132e-10,1.1681549649745572e-09,4.742514681751876e-09,9.483739828115357e-10,5.340813596195049e-08,1.3395158066859398e-10,1.3585186983671392e-13,3.34278799834121e-11,4.449425268897946e-08,4.9014179017927346e-11,3.760961591633811e-12,1.326651808184221e-07,2.1571408488276445e-13,1.3215360044422553e-13,9.062966462791455e-12,1.3046153126663418e-05,1.0621326119737162e-09,7.414848041831332e-09,6.47686203017981e-11,3.254825141379279e-11,4.647175050684223e-06,8.168022828867729e-08
3.017959894319664e-06,0.3321420518785029,3.76,0.0,0.6559986286631668,0.9977385647945779,0.0024924372334596597,2.5753994571519023e-05,0.00013928453286382312,0.03823102356881,0.03841988656911298,2.4136634728578253e-11,0.016763634083903217,1.742842968627917e-07,1.0047742916156232e-05,9.123077985418433e-05,0.000822293740498663,6.553657813936067e-06,0.0001823768942326247,0.001226047865358942,0.020034493014375994,0.00010129730728542261,1.7746460533957394e-05,6.811577168034877e-05,5.769513842720851e-05,2.511909437787446e-05,2.276092217547657e-06,1.2353022454172929e-05,3.2061590019251267e-07,3.875196923833084e-06,1.2990044432643373e-10,7.377145098372883e-06,2.616250844004281e-06,5.3209230992786105e-06,5.296364052005482e-09,5.6690076724222344e-09,2.1552071264157278e-05,9.245490132087843e-06,2.30496361026821e-05,9.326821605772904e-08,1.5026350720048977e-12,1.533812532367192e-10,4.6815514908205015e-06,4.652742193107501e-10,1.2265814736502761e-09,4.9763519689875785e-09,9.696389885549347e-10,5.4893646114439334e-08,1.394132435944335e-10,1.4220167571846192e-13,3.4986974364787876e-11,4.586451002409952e-08,5.1506749533837186e-11,3.951947080729045e-12,1.4035810275896766e-07,2.281551721688405e-13,1.3825208974502754e-13,9.716618244090005e-12,1.336370145705257e-05,1.085500844157656e-09,7.826324073568566e-09,6.819331077631227e-11,3.4346073774087034e-11,4.771206894580377e-06,8.125720378546025e-08
3.030349603618833e-06,0.33217729381199335,3.76,0.0,0.6553876953098962,0.9976863377130605,0.0025519810559385403,2.613142262940781e-05,0.0001426245279048713,0.03837586868327542,0.03856999382972647,2.468848882022496e-11,0.01714177114095723,1.7813919666041947e-07,1.0312778177901768e-05,9.380662755614255e-05,0.0008394777306451302,6.764731892957445e-06,0.00018643266916859087,0.0012530038576710142,0.020486959943860083,0.0001036436007135781,1.8210463107571785e-05,6.995801693371758e-05,5.929155059664967e-05,2.5711943162895364e-05,2.380525167093013e-06,1.2923407025555597e-05,3.276955877681154e-07,4.05797839760903e-06,1.3587758216553628e-10,7.652131220069431e-06,2.735619907669264e-06,5.567022122199262e-06,5.5472747331182775e-09,5.930331078218843e-09,2.1909169615589853e-05,9.456743077847222e-06,2.3743571781234023e-05,9.649245976722279e-08,1.5767755827654063e-12,1.5755610154462635e-10,4.729593675724621e-06,4.909846165459912e-10,1.2878399949398725e-09,5.223253730141521e-09,9.913592880026216e-10,5.6428011283740904e-08,1.4512801305008773e-10,1.488444841616522e-13,3.661775878655103e-11,4.728183257665882e-08,5.412876275571799e-11,4.152777519707736e-12,1.485069888663332e-07,2.4132962116474854e-13,1.4462432995421175e-13,1.0416744262433626e-11,1.368798555754914e-05,1.1093415006396003e-09,8.260712263278446e-09,7.181971195586496e-11,3.6244461443183693e-11,4.8982685710409055e-06,8.091147526715643e-08
3.042739312918002e-06,0.33221308500096564,3.76,0.0,0.6547670863342561,0.9976329454555515,0.002612921384278891,2.652021348170763e-05,0.00014604580524603955,0.03852045134341646,0.03871998316729339,2.526371792414243e-11,0.017527868808157272,1.8215633573895123e-07,1.0584758908353885e-05,9.645939942394354e-05,0.0008569764517470009,6.982975862710213e-06,0.00019057567422086461,0.0012805206521183288,0.020948995563774678,0.00010604447541280838,1.8685776635323812e-05,7.184581488806607e-05,6.093001540899745e-05,2.631891096657977e-05,2.4896413170186535e-06,1.3519453258558565e-05,3.349254779038416e-07,4.249479456425295e-06,1.42122252973872e-10,7.93808308024661e-06,2.8602956448365893e-06,5.82421025754085e-06,5.8098771856423574e-09,6.2033709822549395e-09,2.2281228069626314e-05,9.676296558111637e-06,2.4466040510398898e-05,9.985370022534249e-08,1.6546628787683879e-12,1.6184103464950203e-10,4.7786728344658554e-06,5.181807770867252e-10,1.352062673660639e-09,5.483977621838914e-09,1.0135448551846677e-09,5.80134542817745e-08,1.5110951262649e-10,1.557936663323767e-13,3.8323485739941517e-11,4.874804293466713e-08,5.688734313002422e-11,4.363986026559402e-12,1.5713941726555943e-07,2.552816039397902e-13,1.5128223457348946e-13,1.1166600261938795e-11,1.4019110902237081e-05,1.1336631385466024e-09,8.719300359315309e-09,7.566024126634611e-11,3.824913378886325e-11,5.02842543180634e-06,8.064661625779885e-08
3.055129022217171e-06,0.33224943615349894,3.76,0.0,0.6541366121717729,0.9975783629820961,0.0026752910078334546,2.692083429511845e-05,0.00014955038213197803,0.038664766157802316,0.03886985314515536,2.5863376319797756e-11,0.0179220788772735,1.863430588414582e-07,1.0863862032504334e-05,9.919151914446539e-05,0.0008747938842092461,7.208638477497289e-06,0.00019480767772009648,0.0013086087402749298,0.021420784168613906,0.0001085012145429674,1.9172649485268297e-05,7.37801563022303e-05,6.261158570451623e-05,2.6940343801310588e-05,2.6036450094506296e-06,1.4142282074588799e-05,3.423085286125844e-07,4.450120836263742e-06,1.4864605196959004e-10,8.235454421226935e-06,2.990506622091407e-06,6.092973033396713e-06,6.084708950602453e-09,6.4886365015133205e-09,2.2668922932296482e-05,9.904533261330904e-06,2.521821767357056e-05,1.0335933527711242e-07,1.7364912547515738e-12,1.6623886184007185e-10,4.828838934490549e-06,5.469556085634461e-10,1.419387510977653e-09,5.759324699018784e-09,1.0362059573283008e-09,5.965233247005457e-08,1.5737223433557387e-10,1.6306319624871034e-13,4.0107552896810505e-11,5.0265043088094124e-08,5.979004877392786e-11,4.586137336135611e-12,1.662846568070902e-07,2.7005799601499683e-13,1.5823821452008655e-13,1.196966631659899e-11,1.435718300930872e-05,1.158474453855833e-09,9.203449473193845e-09,7.972808199585528e-11,4.036614110864906e-11,5.16174391372218e-06,8.046626007455472e-08
3.06751873151634e-06,0.3322863581458808,3.76,0.0,0.6534960802341045,0.9975225647485436,0.002739123480579329,2.7333771428682446e-05,0.00015314032493465168,0.038808807614628835,0.03901960231500086,2.6488562764615218e-11,0.018324555404589753,1.9070702246660572e-07,1.1150268676660542e-05,0.00010200549054321934,0.0008929339803189981,7.44197672268475e-06,0.00019913047814630448,0.0013372787561626678,0.02190251287206704,0.00011101513085381611,1.9671334303984792e-05,7.576204836558313e-05,6.433733894865982e-05,2.757659647571946e-05,2.7227491534433744e-06,1.4793061412678518e-05,3.498477444685065e-07,4.660343800084257e-06,1.5546105475990007e-10,8.544717825387574e-06,3.1264908068884727e-06,6.373816446717656e-06,6.372331968073018e-09,6.786657960805015e-09,2.307295949005451e-05,1.0141853397031364e-05,2.6001325074447467e-05,1.070172334995278e-07,1.8224653462053624e-12,1.7075245911249445e-10,4.880144600445861e-06,5.774084617724304e-10,1.489958604345284e-09,6.050141765049485e-09,1.0593531717506468e-09,6.134714707855503e-08,1.6393160351334604e-10,1.7066767748247336e-13,4.1973509426550257e-11,5.183481825180955e-08,6.284490150252005e-11,4.819829921648656e-12,1.759737710061353e-07,2.8570854285195127e-13,1.655051975720347e-13,1.2829661981503921e-11,1.470230735481518e-05,1.1837842852249728e-09,9.714598321834869e-09,8.40372292529926e-11,4.2601884037439987e-11,5.298291542709855e-06,8.037410205910376e-08
