Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383),CHO2(142),F(37),C#CC(3594)
1.4869356788069841e-06,0.33479970205905324,3.76,0.0,0.3168516653843841,0.979968251136429,0.025171134102962456,0.0012253362556397809,0.003391193528893089,0.06893870661492249,0.07461060454225663,3.5380143887495095e-09,0.10969960687407329,2.5047758198699224e-05,0.0002891036214406747,0.002338630489439029,0.0020772566710079514,4.664625999874672e-05,0.0006119894202140549,0.014959264762608674,0.13363604543016527,0.00048328434984673226,0.0005199030284223294,0.0008275772700360619,0.0028313181179266656,0.0007984723626791885,0.00048025472283965114,0.001234857538957987,2.620652687060418e-07,0.0005045192915248489,5.877705505361498e-09,0.0002806178598957686,0.0004549828632958233,0.00026713677213669254,2.81461813775864e-07,9.581995705423436e-08,0.0007876708778070483,0.00031142040381270595,0.0007276971518201899,1.337680731234271e-05,2.058945242621019e-09,2.550154575860206e-09,7.863904953917436e-05,7.857655354428463e-07,2.780312526826084e-06,1.967407788375848e-07,2.420131512039337e-08,7.968303011774755e-06,3.6967698507989475e-08,7.870392196687439e-11,8.797180257579116e-09,0.00019530364145328938,1.4449835840069357e-07,3.748818785421558e-08,0.00010125957846126534,1.1383245650594853e-09,3.7631345550697546e-12,9.038811694794476e-08,6.316692412912473e-05,6.659872379671934e-08,8.526094386744029e-06,6.257801035410804e-09,2.3045181184540547e-08,1.9902426657494393e-05,1.0183014833762063e-06,5.724442709877812e-06,0.0001279068701280856,0.0008366811114916598,5.787575993840079e-06,1.7306338394733046e-11,8.799198156334554e-12,2.756131366327046e-07,2.4936088732032113e-06,9.023635835454518e-08
1.4917811725649281e-06,0.3349508078875197,3.76,0.0,0.31439605810234844,0.9795392124250015,0.025683165767815572,0.0012332202836282205,0.003459535020545254,0.0689948778175051,0.07480835057080086,3.6387381055974977e-09,0.11146066780532564,2.580653246389282e-05,0.0002954343170632298,0.0024120253793558084,0.0021007800843481812,4.7925695074762544e-05,0.0006208755482201408,0.01520059190599608,0.13572773547987121,0.0004918671281606624,0.000528989130220815,0.0008429601988548784,0.0028955117513497276,0.000818688313862572,0.0004968577071964774,0.0012795508833889542,2.656476712088754e-07,0.0005276392706473368,6.085188686509637e-09,0.00029051575462141866,0.00047059562401584657,0.0002767871710400234,2.935871417260744e-07,9.919713827355938e-08,0.0008142897421553021,0.0003235729638628126,0.0007508685915529739,1.4056907115324877e-05,2.161900254898233e-09,2.600748479715107e-09,8.08489607161562e-05,8.266491904203776e-07,2.8819666867761936e-06,2.0490734587049087e-07,2.5655822895825156e-08,8.47513154115189e-06,3.991760128946528e-08,8.207866503211083e-11,9.157343256891508e-09,0.00020168785244689214,1.561692723288615e-07,4.0617725389198704e-08,0.00010686099455702699,1.2021807185874741e-09,3.8957005505611794e-12,9.609219290274183e-08,6.399472608755942e-05,7.13867356129962e-08,8.958818267138978e-06,6.555499893994778e-09,2.4183019199073156e-08,2.022607536570888e-05,1.0679104836995315e-06,6.106003019006928e-06,0.00012417496826105533,0.0008427403923732687,5.9968382009844806e-06,1.7916848588288313e-11,9.10939687817136e-12,2.850696458232413e-07,2.5359438541173257e-06,9.501592306221245e-08
1.4966266663228722e-06,0.335103258448473,3.76,0.0,0.31191971257727386,0.979101867856389,0.02620393757537143,0.0012412616353669808,0.0035288610927781106,0.06904780538398674,0.07500619288612093,3.741779874337664e-09,0.11323753497282338,2.6584174087724062e-05,0.00030186265085460124,0.002487747290363936,0.002124237434954466,4.923321738659462e-05,0.000629785948052643,0.0154436809466479,0.13783518899776284,0.0005005321702232855,0.0005381406102656732,0.000858533168048255,0.0029609285815969154,0.0008393821907245568,0.0005139174618146887,0.0013256095820766674,2.692311588983162e-07,0.0005517633159555941,6.2987216944516725e-09,0.0003007081195386425,0.0004866334566635633,0.0002867326892198967,3.0620355655717527e-07,1.0267297651759576e-07,0.0008418002258688634,0.0003361701614729399,0.0007747355935790091,1.4780641732176978e-05,2.2698005484412405e-09,2.651918424103354e-09,8.3158015129616e-05,8.703499443904592e-07,2.986878873927536e-06,2.1337283986343845e-07,2.7219489370389417e-08,9.014786028112033e-06,4.310202724533945e-08,8.558708818149051e-11,9.530675397339433e-09,0.00020829393149147282,1.6879686373023063e-07,4.400337707296804e-08,0.00011274991700231081,1.2693946796695036e-09,4.032135311351508e-12,1.0213560709375953e-07,6.482040762740654e-05,7.654608567992958e-08,9.412662044165841e-06,6.866128032034932e-09,2.5373834721769665e-08,2.0552272456463246e-05,1.1198747290867904e-06,6.511873601903215e-06,0.00012054304488689738,0.000848699536056723,6.2135810936733e-06,1.8548557273052896e-11,9.430299117862655e-12,2.9484371434931584e-07,2.5787000282825694e-06,1.000432902693761e-07
1.5014721600808162e-06,0.3352570343314527,3.76,0.0,0.3094229962852094,0.9786561062315128,0.026733521025376322,0.001249464836638813,0.0035991633066935515,0.06909746050424921,0.07520417053477046,3.847133282943118e-09,0.11502991442980574,2.7380742351343095e-05,0.0003083878324043779,0.002565862797438937,0.0021476181570383316,5.056901318970735e-05,0.000638715856496689,0.015688449073639227,0.13995789079867543,0.0005092765287756497,0.0005473538892148901,0.0008742964634272845,0.0030275826567439197,0.0008605615012065332,0.0005314394704372296,0.0013730603880244576,2.728135390765717e-07,0.0005769301027674291,6.518406927789176e-09,0.00031120060470398337,0.0005031013153269544,0.0002969791668887924,3.193285274592032e-07,1.062491668556254e-07,0.0008702254314081997,0.00034922547389466493,0.0007993136502034562,1.555071586561395e-05,2.3828609648093177e-09,2.7036495561891905e-09,8.557098245633526e-05,9.170849622533502e-07,3.0951327808555504e-06,2.2214496534523982e-07,2.890030365902145e-08,9.589237221578456e-06,4.653840066651236e-08,8.923357848701838e-11,9.917538800428898e-09,0.00021512944252985339,1.8245668119318215e-07,4.7664787521750966e-08,0.00011893916704849978,1.340123104982026e-09,4.172505073911862e-12,1.0853668207821436e-07,6.564349057811408e-05,8.210364745480855e-08,9.888573390529768e-06,7.190136360773739e-09,2.6619779247015462e-08,2.0880973152098144e-05,1.174291495722001e-06,6.943446207013193e-06,0.00011701186657350224,0.0008545584057143864,6.4380349717950666e-06,1.9202089471284464e-11,9.762214082215378e-12,3.0494422052265685e-07,2.621868891214134e-06,1.0533039515789338e-07
1.5063176538387603e-06,0.3354121147917846,3.76,0.0,0.3069062997087431,0.9782018176170171,0.027271984368501354,0.0012578344850429604,0.0036704318021163573,0.06914381528741433,0.07540232416795668,3.954787643531409e-09,0.11683749560414665,2.8196268717001534e-05,0.0003150089445167057,0.0026464397928484228,0.0021709116369797825,5.193324606510592e-05,0.0006476603320101974,0.01593480915086338,0.142095301016637,0.0005180970498446518,0.000556625213534507,0.0008902503811640702,0.0030954877750282096,0.000882233589690606,0.0005494288319748432,0.00142192967249079,2.7639255022329227e-07,0.0006031793933723592,6.7443440827170905e-09,0.00032199878959018115,0.0005200037927470586,0.0003075323646594178,3.329799610761298e-07,1.0992736159747478e-07,0.0008995886508246952,0.00036275259858882904,0.000824618279191011,1.6369981842282128e-05,2.5013035403843194e-09,2.7559258093466727e-09,8.809283329209736e-05,9.67087767072381e-07,3.2068132843065627e-06,2.3123141705821752e-07,3.070675379139277e-08,1.020055496227872e-05,5.024526248361524e-08,9.302259677799899e-11,1.0318296676278697e-08,0.0002222021655831098,1.9722969377424568e-07,5.1622928748387975e-08,0.00012544197989447446,1.4145282975625576e-09,4.316874380122977e-12,1.1531455864896003e-07,6.646349035882581e-05,8.808792982692434e-08,1.038753479121049e-05,7.527983315588104e-09,2.7923063693660425e-08,2.1212132820672154e-05,1.231260771569117e-06,7.402176655526445e-06,0.00011358203891458004,0.0008603170588034319,6.670433619102056e-06,1.9878078146466718e-11,1.0105454344263043e-11,3.153801269115381e-07,2.6654412785265584e-06,1.1088966598298588e-07
1.5111631475967043e-06,0.3355684777495476,3.76,0.0,0.30437003648823546,0.9777388935165278,0.027819392414865002,0.0012663752480115207,0.003742655247208743,0.06918684281799391,0.07560069605643227,4.064727771247005e-09,0.11865995126004901,2.9030755293264846e-05,0.0003217249407089273,0.0027295474738338915,0.00219410723038209,5.332605581945793e-05,0.0006566142564003319,0.0161826696912235,0.1442468550977008,0.0005269903691804818,0.0005659506555109099,0.0009063952334537899,0.0031646574623129652,0.0009044056146087682,0.0005678902293432596,0.0014722433575383414,2.7996586347522356e-07,0.0006305520354988247,6.976629833353526e-09,0.00033310817044937736,0.0005373450915902655,0.00031839794867547823,3.4717619822944067e-07,1.1370916493651019e-07,0.0009299133409855388,0.0003767654437593185,0.0008506650033486701,1.724144582193474e-05,2.625357557567229e-09,2.8087298712075275e-09,9.072874459461863e-05,1.0206093548528718e-06,3.322006407171983e-06,2.406398659467883e-07,3.26478479734206e-08,1.0850911322712776e-05,5.424232151659532e-08,9.695867217396794e-11,1.0733312615796238e-08,0.0002295200989532689,2.1320261571365267e-07,5.590017002516475e-08,0.00013227200518486145,1.4927782728320367e-09,4.4653058708412094e-12,1.2248921603489426e-07,6.727991661693542e-05,9.452914289002893e-08,1.0910564135776537e-05,7.88013440695618e-09,2.9285957641744912e-08,2.154570721135098e-05,1.2908852221341145e-06,7.889586343062189e-06,0.00011025400866518784,0.000865975746014985,6.9110140596515605e-06,2.0577163380434218e-11,1.0460335406833856e-11,3.26160467905745e-07,2.7094073478572523e-06,1.1673403843115736e-07
1.5160086413546483e-06,0.3357260997833398,3.76,0.0,0.30181464354131093,0.977267227045984,0.028375806341409873,0.0012750918606707089,0.003815820789407503,0.0692265172122645,0.07579933010282178,4.176933865917496e-09,0.12049693748414841,2.9884173320353858e-05,0.0003285346429174232,0.0028152563281405706,0.0022171942794524213,5.474755740346762e-05,0.0006655723372459171,0.016431934837021787,0.146411963831906,0.0005359529094872264,0.0005753261136212029,0.0009227313543026239,0.0032351049490872475,0.0009270845251010488,0.0005868278980252043,0.0015240268466859591,2.835310841278949e-07,0.0006590899585255346,7.215357514083424e-09,0.00034453414735316983,0.0005551289954546243,0.0003295814752841597,3.619360096378416e-07,1.1759612762207215e-07,0.000961223097604235,0.00039127811811004985,0.0008774693293770977,1.8168274057526906e-05,2.7552595490955046e-09,2.8620431677168885e-09,9.348410502233679e-05,1.0779193531313522e-06,3.440799277261433e-06,2.503779442250261e-07,3.473313568908196e-08,1.1542583677907417e-05,5.855050553846497e-08,1.0104639493088602e-10,1.1162949791045288e-08,0.00023709146118481788,2.3046823914134276e-07,6.052034847545663e-08,0.00013944330656202801,1.575046815524868e-09,4.61786007784323e-12,1.3008150363516874e-07,6.809227389514244e-05,1.0145926198538669e-07,1.1458715266224768e-05,8.247061646004129e-09,3.071078783059008e-08,2.188165269967327e-05,1.3532701455972792e-06,8.407263655624015e-06,0.00010702806628143854,0.000871534909805744,7.160016280348241e-06,2.129999150951244e-11,1.082717527765148e-11,3.3729433707830315e-07,2.7537565534584147e-06,1.2287696994717897e-07
1.5208541351125924e-06,0.33588495612342073,3.76,0.0,0.2992405811547789,0.9767867131119634,0.02894128349906984,0.0012839891235793975,0.0038899140079726347,0.06926281367461416,0.07599827185146832,4.291381282646803e-09,0.12234809369205331,3.075646168761252e-05,0.00033543673940752175,0.0029036381176737506,0.0022401621305170073,5.6197839854426257e-05,0.0006745291106899235,0.016682504346875786,0.14859001341950107,0.0005449808779507968,0.0005847473132446654,0.0009392591053629286,0.00330684314711201,0.0009502770367546306,0.0006062455945614304,0.0015773049542228178,2.870857535429156e-07,0.0006888361675888996,7.460616784377721e-09,0.0003562820110249668,0.0005733588398066455,0.00034108837537198883,3.77278590705526e-07,1.215897414178293e-07,0.0009935416283444014,0.0004063049199394645,0.0009050467261484718,1.915379916737474e-05,2.8912533346705542e-09,2.9158458418944985e-09,9.636452014712443e-05,1.1393072163402658e-06,3.5632800796163208e-06,2.604532298116722e-07,3.697272831226675e-08,1.2277957688932256e-05,6.31920119000606e-08,1.0529041298341241e-10,1.1607570092986302e-08,0.00024492469279586916,2.491257723564241e-07,6.550883988703443e-08,0.0001469703603500275,1.661513528036903e-09,4.774595201422769e-12,1.3811315621256035e-07,6.890006232342421e-05,1.0891208962965391e-07,1.2033078477731874e-05,8.629242957097734e-09,3.219993698634706e-08,2.2219926540332432e-05,1.418523416546564e-06,8.956865292777838e-06,0.00010390434870367737,0.000876995182666063,7.417682921219488e-06,2.2047214220744473e-11,1.1206293944526206e-11,3.487908706977519e-07,2.7984776405263185e-06,1.293324539687661e-07
1.5256996288705364e-06,0.3360450206460119,3.76,0.0,0.2966483330287427,0.9762972485955373,0.029515877218876763,0.0012930719002402133,0.003964918868010806,0.0692957085541661,0.07619756849448167,4.408040348407401e-09,0.12421304267156068,3.164752547086958e-05,0.00034242978301469003,0.0029947658590262875,0.002263000152025801,5.767696526633899e-05,0.0006834789447327093,0.01693427359351519,0.1507803655972209,0.0005540702639320653,0.0005942098078431952,0.0009559788819511821,0.0033798846254325834,0.0009739896063782905,0.0006261465645980013,0.0016321018319480844,2.9062735139684677e-07,0.0007198347343768548,7.712493286349695e-09,0.0003683569292141237,0.0005920374825284232,0.00035292393807321524,3.9322355481833166e-07,1.256914333359371e-07,0.001026892724237134,0.0004218603251113623,0.0009334126019609144,2.0201526467829826e-05,3.0335900134965895e-09,2.970116731964035e-09,9.937581749832499e-05,1.2050834831526057e-06,3.6895380037325856e-06,2.7087323056942405e-07,3.937731926114685e-08,1.3059530172563293e-05,6.819035775796974e-08,1.0969542483104105e-10,1.2067533237107828e-08,0.00025302845762770936,2.692811888911799e-07,7.089263055340293e-08,0.00015486805285925187,1.7523638650584212e-09,4.9355668871317414e-12,1.4660681147727563e-07,6.970277833452257e-05,1.1692331577958496e-07,1.2634780953517728e-05,9.027161584953519e-09,3.375584239239483e-08,2.256048713411173e-05,1.4867554176144236e-06,9.540117456974578e-06,0.00010088284275566392,0.0008823573847503073,7.684258939480663e-06,2.2819487540704873e-11,1.1598012807000805e-11,3.606592315303877e-07,2.843558634882575e-06,1.3611503410635263e-07
1.5305451226284804e-06,0.33620626587410357,3.76,0.0,0.2940384062619609,0.9757987325425405,0.03009963661709245,0.0013023451143323289,0.004040817676155681,0.06932517940169515,0.07639726887316577,4.526876212509495e-09,0.12609139067101216,3.255723449185469e-05,0.0003495121897865044,0.0030887138002283284,0.002285697753160375,5.9184967793852844e-05,0.0006924160432843232,0.017187133574166524,0.15298235783740494,0.0005632168372797787,0.0006037089806753713,0.0009728911192843781,0.00345424158565228,0.0009982284058216225,0.000646533510430983,0.001688440892900902,2.9415329810335594e-07,0.0007521307839083857,7.971068297833183e-09,0.00038076393252305124,0.0006111672740236446,0.0003650932937432759,4.0979092484065477e-07,1.299025597516234e-07,0.0010613002290835929,0.0004379589736773785,0.0009625822805863126,2.1315140369594137e-05,3.1825279230689265e-09,3.024833357130559e-09,0.00010252405139202358,1.275581107433709e-06,3.819663185684667e-06,2.8164536820351445e-07,4.1958203699326355e-08,1.3889911824920045e-05,7.3570429680539e-08,1.1426617184459648e-10,1.2543195820687641e-08,0.0002614116437261348,2.9104758892203807e-07,7.670039022823376e-08,0.00016315167602044643,1.847789151168628e-09,5.100827996262632e-12,1.5558602785311908e-07,7.049991540356976e-05,1.2553057600866373e-07,1.3264987119370116e-05,9.441305422364652e-09,3.5380993829450104e-08,2.2903294311623863e-05,1.5580789578274152e-06,1.0158816875946636e-05,9.796338929046114e-05,0.0008876225207325505,7.959991245783088e-06,2.361747070644656e-11,1.200265409848362e-11,3.729085919208783e-07,2.888986826021413e-06,1.4323981825054203e-07
1.5353906163864245e-06,0.3363686629796692,3.76,0.0,0.29141133128010593,0.9752910663592432,0.030692606400466716,0.0013118137466817442,0.004117591038426704,0.06935120502649036,0.07659742347464707,4.647848671202866e-09,0.12798272753084247,3.3485421921093944e-05,0.0003566822380267451,0.003185557393806319,0.002308244402848295,6.072185269938214e-05,0.0007013344509427345,0.017440970933241894,0.15519530361706907,0.0005724161474087614,0.0006132400470550711,0.0009899962988467819,0.003529925836565408,0.0010229992949162686,0.0006674085583871243,0.001746344732610041,2.976609575131618e-07,0.0007857704772393206,8.23641837367516e-09,0.0003935078997941191,0.0006307500271791234,0.0003776013963090057,4.27001122806758e-07,1.3422440035275833e-07,0.0010967880070371864,0.000454615655217619,0.0009925709762464384,2.2498510786936602e-05,3.338332590485816e-09,3.079971904534379e-09,0.00010581550749769883,1.3511568577817076e-06,3.953746645119378e-06,2.927769615397251e-07,4.472729746338401e-08,1.477182976195478e-05,7.935853195947991e-08,1.1900743163473033e-10,1.3034910316684422e-08,0.000270083363737637,3.1454557008245426e-07,8.296254532107879e-08,0.00017183692130465426,1.947986580448271e-09,5.270428365868384e-12,1.6507530101105327e-07,7.129096481693536e-05,1.3477350609643583e-07,1.3924898908894656e-05,9.872166264283364e-09,3.707793129949905e-08,2.3248309631784078e-05,1.6326091757404542e-06,1.0814831636383795e-05,9.514568792412923e-05,0.000892791776035134,8.245128307260766e-06,2.4441824949069283e-11,1.2420540252144022e-11,3.8554811460728175e-07,2.9347487520462534e-06,1.5072249252519082e-07
1.5402361101443685e-06,0.3365321818047497,3.76,0.0,0.28876766175807467,0.9747741540085816,0.03129482667210733,0.0013214828322067646,0.004195217820177446,0.06937376555271517,0.07679808442713919,4.7709120181270786e-09,0.12988662681818144,3.4431882945060276e-05,0.0003639380674171285,0.003285373269059681,0.002330629648461218,6.228759542520542e-05,0.0007102280577672448,0.017695667986985523,0.1574184926941035,0.0005816635229498895,0.0006227980569286155,0.0010072949546320053,0.0036069487687077164,0.0010483077935662865,0.000688773226771257,0.0018058350503105803,3.011476396322826e-07,0.000820800993112445,8.508614991332722e-09,0.00040659354356133886,0.0006507869877735445,0.0003904530055770647,4.448749591414774e-07,1.386581521607488e-07,0.001133379910017586,0.0004718452939698867,0.0010233937684693605,2.3755699489516462e-05,3.501276646184793e-09,3.1355072210356637e-09,0.00010925670729139239,1.4321927278565204e-06,4.091880217143591e-06,3.0427520896470616e-07,4.7697154190599456e-08,1.570812997802141e-05,8.558243224341853e-08,1.2392400989863752e-10,1.3543023999789296e-08,0.00027905295518431945,3.399035968771059e-07,8.971135035675903e-08,0.00018093987318541744,2.053159211800953e-09,5.444414573241854e-12,1.7510007774764786e-07,7.207541647154692e-05,1.4469379056332696e-07,1.4615755992330777e-05,1.0320238992888918e-08,3.884924226667369e-08,2.359549668107408e-05,1.710463427012288e-06,1.1510101951980913e-05,9.2429301654018e-05,0.0008978665131484593,8.539919715624352e-06,2.5293212256183293e-11,1.2851993220510681e-11,3.9858693247345157e-07,2.9808301944812036e-06,1.585793350840045e-07
