Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383),CHO2(142),F(37),C#CC(3594),CH(17),C3H4(6344),C3H4(6729),S(264),C3H5(2345),C3H5(2725),CH3O2(159),S(1527),S(3172),S(6223),S(6172),C3H3(5584),C3H3(6828),CHO2(178),C2H3F(124),C3H5(2350),S(2293),S(2934),C2H3F(191),S(5865),S(2726),S(9381),S(2727),S(5643),S(5886),S(2074),S(5582),S(10105)
8.87604132255495e-07,0.6247183582152833,3.76,0.0,0.644327344053371,0.9999826262949926,1.272184248031422e-05,6.0267171039888596e-05,2.2250184928478576e-06,0.013757227012192624,0.013758469848932007,1.2274767248802813e-11,9.451806072328314e-05,8.334905290482073e-08,3.124413879941485e-07,1.0675136600771706e-06,8.520963702141364e-06,1.7257567298763806e-08,1.4122678409445646e-06,1.9718972888569646e-05,0.00012181901160388771,7.915484930905258e-07,9.223216192060597e-08,1.6269055082516734e-07,2.685031784686429e-07,4.1289443571626046e-07,2.5815704795588436e-10,5.91136073065093e-10,8.720130710973991e-10,6.284870173874167e-10,2.6139237237255816e-15,8.104510835806791e-09,3.429612402203154e-10,2.633983502457847e-10,7.621915343938748e-14,1.0792667235878134e-13,1.3376373369155758e-05,3.541727868307717e-07,9.938493900052218e-06,1.0034889013507657e-08,4.0006199010404614e-16,4.568242654802931e-13,7.946044187328062e-07,6.588712359297782e-11,1.306732409656171e-13,1.9945656244117334e-10,5.1712563401246435e-12,2.0671295438318448e-10,3.2273399944777466e-13,1.9959321619485796e-17,2.1471901567498292e-15,1.9949176854003938e-07,1.3772178090383647e-11,1.79365553466811e-12,3.893664952905352e-12,9.884996138201848e-18,2.5437911653876386e-18,5.647595025593619e-18,4.3521243753721076e-08,7.862281960439294e-12,4.455658227965197e-13,7.412643017305885e-14,7.220816429626403e-15,7.493157301835039e-09,2.052652669299788e-09,6.592003390681088e-11,5.5804810824489937e-05,9.605277674263636e-08,2.200213294582716e-09,9.973442293415986e-15,2.8741037825078697e-15,1.0953255425232772e-10,1.5432046997795405e-09,9.881277916405161e-14,5.863783382637785e-13,4.200804570002187e-19,1.7929861662269208e-14,5.5119551224572066e-14,1.0110987796414097e-16,4.413851595075287e-15,1.8279259292259442e-09,2.7021382017669242e-12,5.7139196867418755e-15,4.1804358421912296e-13,9.867569628562864e-13,2.82013870889735e-13,4.123272651123856e-19,9.16917662859786e-17,1.871548456662955e-11,3.0770144377239175e-18,6.3686335601270845e-18,8.192338383594107e-14,1.1881185083012292e-14,6.32401222606819e-17,8.652871135821265e-15,3.154522609744948e-19,1.1779522755678728e-14,2.2557155415513732e-17,9.66118661473858e-19,1.1482685402086432e-16,3.2751792312260517e-12,4.221461515814693e-15
9.105122015069985e-07,0.6247599670107078,3.76,0.0,0.643965358117635,0.9999816418291094,1.3727224657935707e-05,6.18927021605113e-05,2.3539478323082928e-06,0.014108340674488974,0.014109665592714498,1.2588228653701194e-11,0.00010166179498694494,8.559684927749076e-08,3.242985374625558e-07,1.1368963370877692e-06,8.862535684505047e-06,1.8329832193998476e-08,1.4889334158967832e-06,2.082700057391644e-05,0.00013069135320796556,8.338365654184963e-07,1.0019746498435747e-07,1.7629275558055878e-07,2.899589287693838e-07,4.365238526927896e-07,2.919340763215736e-10,6.768661907984949e-10,9.194122065938148e-10,6.947126498305525e-10,2.9933283405918133e-15,8.698475768552481e-09,3.8211593967904123e-10,2.958726944120387e-10,8.797688482383683e-14,1.2124564116965615e-13,1.3693746639001904e-05,3.7204390549662057e-07,1.0105066061182111e-05,1.0828790619114157e-08,4.4239906160790597e-16,4.937269237119597e-13,8.297642232268954e-07,7.101082584228492e-11,1.4960055111394115e-13,2.0350260884122345e-10,5.5279247729048404e-12,2.2537666341082778e-10,3.4413594009244984e-13,2.2637032630218062e-17,2.4363585534958287e-15,2.0551469083107555e-07,1.4789152323059343e-11,1.9175940181712125e-12,4.410084336475377e-12,1.1250356794524441e-17,2.857447432128641e-18,6.839592936561142e-18,4.628081252788661e-08,8.363803398411841e-12,5.018907066352178e-13,8.088104099447545e-14,7.833931328110811e-15,8.019042714140993e-09,2.052758684782099e-09,7.146183814444913e-11,5.722081020821639e-05,1.0601747136878698e-07,2.2194572085126903e-09,1.0054826292730064e-14,2.8985697828056297e-15,1.1079073231191749e-10,1.5863832406659662e-09,1.1103654955069145e-13,6.248425936779396e-13,4.726201708108638e-19,2.0353920653788005e-14,5.798932417538559e-14,1.110382181965916e-16,4.943958454575975e-15,1.8594648738135203e-09,3.051775615290474e-12,6.009876234814923e-15,4.629732802369377e-13,1.1161386705669307e-12,3.189603119658744e-13,4.663759297517374e-19,9.592881159104225e-17,1.9433164555815668e-11,3.400162253811236e-18,6.737054726808762e-18,8.84541325503108e-14,1.2733632803546686e-14,7.076746759083154e-17,9.777702521241163e-15,3.535203717867592e-19,1.3369008428161187e-14,2.5300660398864406e-17,1.0796197381314444e-18,1.2710891785408047e-16,3.7105112422769955e-12,4.674453177537807e-15
9.334202707585019e-07,0.6248016072127025,3.76,0.0,0.6436030892237707,0.9999806135720458,1.4789965768434378e-05,6.352056550849725e-05,2.4882856160414473e-06,0.014459253590534932,0.01446066464972426,1.2901522808961163e-11,0.0001091989124473674,8.784369635205304e-08,3.3638568972895517e-07,1.2088910936491804e-06,9.213771217533183e-06,1.9447001189702676e-08,1.5686789791327013e-06,2.19807951893936e-05,0.000140039514130767,8.778287812243031e-07,1.0868808529323118e-07,1.9085043099542583e-07,3.1278176424078e-07,4.6114741324257955e-07,3.29574454660248e-10,7.733725643582127e-10,9.687131770855718e-10,7.667328189981173e-10,3.4204466522610734e-15,9.324961751905087e-09,4.2538456046280324e-10,3.3191907963013634e-10,1.0128837493730511e-13,1.3602982714230247e-13,1.4009792769807045e-05,3.9032423952923544e-07,1.0268401292903626e-05,1.1663397671850803e-08,4.884654414727418e-16,5.32978583241845e-13,8.65612878751758e-07,7.63895890654995e-11,1.7092021524463863e-13,2.0752211237110897e-10,5.902102691608373e-12,2.4527598438689984e-10,3.665012786960903e-13,2.562288948283713e-17,2.7589067038898643e-15,2.1160850259091524e-07,1.5850918354547103e-11,2.0465513885582673e-12,4.987368924267296e-12,1.2781085932108878e-17,3.205592458948856e-18,8.259432731146263e-18,4.920135955096086e-08,8.886616469078483e-12,5.646436574827249e-13,8.809068389628092e-14,8.498530467071787e-15,8.57753669506302e-09,2.052929056875459e-09,7.732454305715663e-11,5.8635127536525107e-05,1.1679068713487011e-07,2.2400022825282014e-09,1.0141843675031334e-14,2.924708471624249e-15,1.1211499184475191e-10,1.6314495697302096e-09,1.2447122969030554e-13,6.655754127742234e-13,5.305106279153212e-19,2.304923081015901e-14,6.093195068152274e-14,1.217333574754978e-16,5.5245351470157705e-15,1.8903816532062488e-09,3.4400045805090743e-12,6.313204533715111e-15,5.118287799212802e-13,1.259357306178656e-12,3.5984942440064105e-13,5.2619520358368e-19,1.0045550148367733e-16,2.0189619842695277e-11,3.7512106333837065e-18,7.11816257228128e-18,9.531771843913843e-14,1.3631904932414866e-14,7.903079832599051e-17,1.102202242944847e-14,3.9535519333493887e-19,1.5133810263153272e-14,2.831638485651761e-17,1.2039070668463539e-18,1.4045351309163572e-16,4.193049765616844e-12,5.166998266970211e-15
9.563283400100053e-07,0.6248432809707696,3.76,0.0,0.6432405182641664,0.9999795397981123,1.5912432680888805e-05,6.515069269342921e-05,2.6282259138301414e-06,0.014809965454465474,0.014811466894305845,1.3214650764972173e-11,0.00011714530588505474,9.00896030884382e-08,3.487150233843055e-07,1.2835500303046548e-06,9.575030305251763e-06,2.0610520866238586e-08,1.6516122711714561e-06,2.3181980377404713e-05,0.0001498825565156845,9.235848428731678e-07,1.1773080503505855e-07,2.0642174310189975e-07,3.3704720664521734e-07,4.868010627075719e-07,3.7146756204875417e-10,8.818366342716098e-10,1.0199823147779559e-09,8.449922218268724e-10,3.900510178048741e-15,9.985407655174815e-09,4.731723912915969e-10,3.719034041538412e-10,1.1632980528443408e-13,1.5242930128582554e-13,1.4324517076390425e-05,4.0901191391778385e-07,1.0428578134004785e-05,1.2539719102680406e-08,5.38550214225845e-16,5.746969351242262e-13,9.021472163797549e-07,8.202945071009186e-11,1.9490181977021793e-13,2.115176574425497e-10,6.294425764995678e-12,2.6646814397961064e-10,3.898628754360181e-13,2.894766310660436e-17,3.118175016326922e-15,2.177769114772961e-07,1.6958075902159416e-11,2.1805843233897585e-12,5.632103223214838e-12,1.4495401994838856e-17,3.5917572702022695e-18,9.947067823761895e-18,5.229073843007271e-08,9.43136431084258e-12,6.34525262699619e-13,9.577708899876193e-14,9.219616878177888e-15,9.170488472078946e-09,2.0531666569854774e-09,8.351953233253152e-11,6.0047709737991376e-05,1.2842279785078193e-07,2.2619144947862834e-09,1.0234781165246244e-14,2.9526046372537005e-15,1.1350869682506418e-10,1.6784750702328689e-09,1.3921242832544608e-13,7.087257295543701e-13,5.942005860106138e-19,2.6040861213107067e-14,6.394753663571345e-14,1.3324328961330903e-16,6.159326080038527e-15,1.9206912351434527e-09,3.870681749773171e-12,6.623902753782883e-15,5.648953007938496e-13,1.4176155346130234e-12,4.050217201186189e-13,5.922836876001063e-19,1.0528940410075267e-16,2.0986404104984702e-11,4.13227720140355e-18,7.512265838341832e-18,1.025221348453244e-13,1.4577839177351586e-14,8.809001984406101e-17,1.2396242582481721e-14,4.412654011855574e-19,1.7089600855374374e-14,3.1626362017879995e-17,1.3398087434393966e-18,1.5493667197126775e-16,4.7269364352059345e-12,5.701970679211414e-15
9.792364092615088e-07,0.6248849905090346,3.76,0.0,0.6428776254689306,0.9999784187188214,1.7097075869718984e-05,6.678301689770107e-05,2.7739700222114714e-06,0.015160475942173846,0.01516207219150954,1.3527613686951471e-11,0.00012551742078161198,9.233457947078542e-08,3.612992812309395e-07,1.360927999780435e-06,9.946686100405492e-06,2.182189871571319e-08,1.7378449107279687e-06,2.443223916258235e-05,0.0001602402077151646,9.711666141948427e-07,1.2735358055068566e-07,2.2306786371834575e-07,3.6283461474413436e-07,5.135220890484478e-07,4.1803779779804196e-10,1.003553881413931e-09,1.0732883344772362e-09,9.299688030534756e-10,4.439255251925056e-15,1.068132052511405e-08,5.259214396463274e-10,4.162266935974646e-10,1.332947115259409e-13,1.7060854305789091e-13,1.4637924876904785e-05,4.2810510151057987e-07,1.0585674025727674e-05,1.3458763329122396e-08,5.929643419165304e-16,6.190048371364102e-13,9.39364112974234e-07,8.793647594748552e-11,2.218427726724598e-13,2.154918610731301e-10,6.7055515220858034e-12,2.8901231675284394e-10,4.142550222582347e-13,3.264486049291937e-17,3.5178012355423733e-15,2.2402381342301498e-07,1.811120419040658e-11,2.3197474066035967e-12,6.351536990616697e-12,1.6413398835765244e-17,4.0198117153393924e-18,1.194897000578054e-17,5.555713913816886e-08,9.998712982416264e-12,7.123102238487018e-13,1.0396277372230113e-13,1.0002683361439193e-14,9.799835552592824e-09,2.0534744772082018e-09,9.00584452166331e-11,6.145850121228104e-05,1.409666352206771e-07,2.2852627961739436e-09,1.033393838002611e-14,2.9823468795010027e-15,1.1497536304364218e-10,1.7275339876249969e-09,1.553619523695642e-13,7.544537938821225e-13,6.641717336971139e-19,2.935582305826549e-14,6.703620242121077e-14,1.4561864160610306e-16,6.852297498861096e-15,1.9504083689049432e-09,4.348036372293225e-12,6.9419698316066536e-15,6.224759929405986e-13,1.5922024334427167e-12,4.548418283852849e-13,6.6517530947633125e-19,1.1044917118572623e-16,2.1825125236540103e-11,4.545639171066653e-18,7.919692643165726e-18,1.100754026305374e-13,1.5573337405423743e-14,9.800930379772579e-17,1.3911548413377038e-14,4.915816583780429e-19,1.9253206420923895e-14,3.525412775240774e-17,1.4882061262943353e-18,1.706391460609959e-16,5.316609425925763e-12,6.282425018593825e-15
9.999999999999997e-07,0.6249267381289219,3.76,0.0,0.6425484087641146,0.999977360166155,1.822666167800545e-05,6.826437885480302e-05,2.9112595576986113e-06,0.015478000046201774,0.015479686222003903,1.3811137904862532e-11,0.00013348784247131046,9.436860378989597e-08,3.729368847104526e-07,1.4334598444594207e-06,1.029285615528245e-05,2.296253799195028e-08,1.81895232502895e-06,2.5609314932298415e-05,0.00017008993242698228,1.0159250961363065e-06,1.3660109183848843e-07,2.3913805849059143e-07,3.8759261964659283e-07,5.386962174721465e-07,4.646755127935521e-10,1.1265125920340777e-09,1.1234235695643019e-09,1.0132232141605576e-09,4.983514763283546e-15,1.1344049855069711e-08,5.78421243537627e-10,4.6051631029739354e-10,1.5051070427349907e-13,1.8877409126955035e-13,1.4920860877107992e-05,4.4575979121959686e-07,1.0725465937878e-05,1.432952820540491e-08,6.463045778940083e-16,6.615094808743241e-13,9.736841780155105e-07,9.352645396271282e-11,2.4909231354033106e-13,2.1907781142095942e-10,7.095004486414484e-12,3.106653410002492e-10,4.372840498546433e-13,3.634817566899341e-17,3.918192676676171e-15,2.2975716484017595e-07,1.9196570700184994e-11,2.450359356028221e-12,7.074822447224992e-12,1.8346315727737913e-17,4.447525779693326e-18,1.4080012044478473e-17,5.8677845890359574e-08,1.0533053954824379e-11,7.903567050544637e-13,1.1183305246344218e-13,1.0771026131086103e-14,1.0403409011147455e-08,2.053816756607151e-09,9.629233120922058e-11,6.273562934936689e-05,1.5317022496125236e-07,2.307726384634479e-09,1.0429448646092169e-14,3.0109772327301044e-15,1.1637083910116643e-10,1.773821750698545e-09,1.7130698460641903e-13,7.9827234060701e-13,7.334514043196269e-19,3.266411084216208e-14,6.989898235091426e-14,1.5762783119781276e-16,7.534174720664374e-15,1.9768439328914333e-09,4.8249042332942836e-12,7.23662808490079e-15,6.788356776316553e-13,1.765707071268365e-12,5.043397713682846e-13,7.375985164046491e-19,1.154240122114999e-16,2.262295529331796e-11,4.9502542764409545e-18,8.300781666500642e-18,1.1722972770946333e-13,1.652011230241773e-14,1.0780051385227594e-16,1.541693317513109e-14,5.412902883466776e-19,2.1408902924212466e-14,3.883785072591746e-17,1.6342912728622455e-18,1.8599677391268728e-16,5.903250566422517e-12,6.850548670963377e-15
1.0021444785130124e-06,0.6249267381289219,3.76,0.0,0.6425143903821897,0.9999772484805536,1.834643248630098e-05,6.84174728483855e-05,2.925726721569575e-06,0.015510784710598642,0.015512480396771297,1.384041286616796e-11,0.00013433227515813713,9.45786366074308e-08,3.7415178984868093e-07,1.4410827369048884e-06,1.0329125387523632e-05,2.308270577094732e-08,1.8274925269822004e-06,2.5733316008823092e-05,0.00017113288407736557,1.0206381951044154e-06,1.375855927239843e-07,2.408531000403507e-07,3.902273523943562e-07,5.413491710316813e-07,4.697474649302455e-10,1.1399436833301416e-09,1.12870241448587e-09,1.0221763426834598e-09,5.042966618148413e-15,1.1414279606968385e-08,5.84113465451819e-10,4.6532816281076454e-10,1.523955090110373e-13,1.9074769587494702e-13,1.495002149700839e-05,4.476020258951307e-07,1.0739765365722858e-05,1.4421538260319425e-08,6.520423858995498e-16,6.660305352405449e-13,9.772604924401382e-07,9.411676347747239e-11,2.5207098774659653e-13,2.1944737590856018e-10,7.136160116623233e-12,3.1296969212778225e-10,4.397135142139109e-13,3.6750947619551896e-17,3.9617448547547876e-15,2.3035330112983462e-07,1.9310862201758365e-11,2.4640931496099666e-12,7.1536477443707175e-12,1.8557225209533684e-17,4.493993978776692e-18,1.431912954900409e-17,5.900910200101305e-08,1.0589352259654343e-11,7.988547571725636e-13,1.1267107449057713e-13,1.0853755692458292e-14,1.0467607444596212e-08,2.053855635714663e-09,9.695318636858941e-11,6.286744372368614e-05,1.5447759231656558e-07,2.3101192432537396e-09,1.0439628403592053e-14,3.0140277799238503e-15,1.1651866469778788e-10,1.7787035373047826e-09,1.7302815957177815e-13,8.029320894763996e-13,7.409410318429955e-19,3.302320047384536e-14,7.019808361792245e-14,1.5891280496370544e-16,7.607649463504313e-15,1.9795475953936048e-09,4.8767045435309195e-12,7.267405506282845e-15,6.848929160865639e-13,1.784498809814154e-12,5.096999473771728e-13,7.454414503924639e-19,1.159546125456453e-16,2.27074472862343e-11,4.993746316547461e-18,8.340791583788402e-18,1.1798557745978312e-13,1.6620367942181276e-14,1.088573776965699e-16,1.5579952399152376e-14,5.466581032381738e-19,2.164268173220943e-14,3.9224814660482434e-17,1.6500369861239574e-18,1.8764666696035178e-16,5.9668213352813156e-12,6.911606421757704e-15
1.025052547764516e-06,0.6249685262119196,3.76,0.0,0.6421507918375882,0.9999760271621421,1.9663129537698633e-05,7.005399679011157e-05,3.0837125424207007e-06,0.015860891396982747,0.015862691355581292,1.415304973237258e-11,0.00014360748008005427,9.682178683959766e-08,3.872864809577011e-07,1.5240749934872938e-06,1.0722749081732041e-05,2.439457935499795e-08,1.9206748963145674e-06,2.708701894676563e-05,0.00018258171553273302,1.0720659988142657e-06,1.4845729937085735e-07,2.598450297370494e-07,4.193129638551534e-07,5.703224281657022e-07,5.270998787757742e-10,1.2925599589379714e-09,1.1862982802347443e-09,1.1221672465137811e-09,5.718524507097916e-15,1.2185940628240621e-08,6.482732519672006e-10,5.196885215398652e-10,1.7386514252522894e-13,2.130439224372849e-13,1.5260812274433194e-05,4.675009645036624e-07,1.08909275623633e-05,1.5429051300881163e-08,7.161443667126688e-16,7.159078952071554e-13,1.0158333270339374e-06,1.0057645169837563e-10,2.8594781346794557e-13,2.2338689335615176e-10,7.586955116442791e-12,3.3840354373260236e-10,4.662757248205191e-13,4.1305593540235437e-17,4.454313425146663e-15,2.3676967293215192e-07,2.0557588910859714e-11,2.6136720106631983e-12,8.047208797795564e-12,2.0951280230594132e-17,5.018942433611935e-18,1.7120200411246427e-17,6.265553221713104e-08,1.1203996458524216e-11,8.95104688618376e-13,1.219261800042005e-13,1.1779439865551613e-14,1.1175929527667924e-08,2.0543133823730954e-09,1.0421593609517615e-10,6.427447629050443e-05,1.690137311046336e-07,2.336559136953246e-09,1.0552178388525637e-14,3.0477440791955565e-15,1.1814244129063505e-10,1.8320640162996544e-09,1.9232632939751092e-13,8.54346327776075e-13,8.25063243063211e-19,3.707428937239988e-14,7.34333317447095e-14,1.7318207362465874e-16,8.429828533632377e-15,2.0081232572673993e-09,5.4617662759178925e-12,7.600210357769397e-15,7.524880641640756e-13,1.995982800299775e-12,5.700133715453726e-13,8.336931829045641e-19,1.2182677650845306e-16,2.363509246203884e-11,5.479235101101381e-18,8.775932894690609e-18,1.2626075754364496e-13,1.7720967948647997e-14,1.2070783486890058e-16,1.7414351118058822e-14,6.068739504337516e-19,2.4277389900748078e-14,4.356525218578672e-17,1.826298878513132e-18,2.0605021990896575e-16,6.682657998169847e-12,7.592960964309864e-15
1.0479606170160194e-06,0.6250103572224391,3.76,0.0,0.6417868079329647,0.9999747527723715,2.1049887176233717e-05,7.169252645895041e-05,3.248152041229703e-06,0.016210795618103055,0.016212704903140782,1.4465525867208074e-11,0.0001533612608500876,9.906404385971339e-08,4.007179144461992e-07,1.6099686785813136e-06,1.1127972743936733e-05,2.575922595703494e-08,2.017516083636552e-06,2.849522177407148e-05,0.0001946085710065226,1.1255188317233408e-06,1.6000048970372938e-07,2.8011464176406876e-07,4.501833565916716e-07,6.004834724503692e-07,5.906427177568925e-10,1.46310266207481e-09,1.2461522907285e-09,1.230535555351918e-09,6.473455460797467e-15,1.2998040363502822e-08,7.189721318048516e-10,5.79833542615532e-10,1.9795886990278443e-13,2.3771286754565486e-13,1.5570302563982334e-05,4.878002519610824e-07,1.1039235089497096e-05,1.648230935341793e-08,7.856577703506307e-16,7.687766426443411e-13,1.0550796387355527e-06,1.0732172526487541e-10,3.2387122789155833e-13,2.2731314683630024e-10,8.05866431847473e-12,3.6537930121909193e-10,4.939806857059375e-13,4.6351931482876874e-17,5.000190942341422e-15,2.43277442048059e-07,2.1851903502330288e-11,2.7685324125248767e-12,9.041863298517607e-12,2.3622426180620028e-17,5.5997300233949416e-18,2.0424810536555886e-17,6.650571492972189e-08,1.1843385285045895e-11,1.0021043060869927e-12,1.3175316620309558e-13,1.2786973392191229e-14,1.1927027079894269e-08,2.054851104616808e-09,1.1185916098087612e-10,6.567953507012934e-05,1.8463589415436559e-07,2.364661167262953e-09,1.0671930182600385e-14,3.083596862166846e-15,1.1985070486034923e-10,1.8876989190371793e-09,2.1337905301894567e-13,9.088965240147213e-13,9.171336402793208e-19,4.154274480989651e-14,7.674211503199097e-14,1.88485788644361e-16,9.32354120844534e-15,2.036149509135001e-09,6.1087856095782375e-12,7.94038584627738e-15,8.256244376609411e-13,2.2282357662272033e-12,6.362280981142256e-13,9.305836247968556e-19,1.280880364613643e-16,2.4609843202434376e-11,6.0049440685177215e-18,9.225509665331666e-18,1.3490909186564663e-13,1.8877245878756015e-14,1.3363946650544306e-16,1.9428586310759076e-14,6.72635198348865e-19,2.7178087348397072e-14,4.830407321605596e-17,2.0180527008319107e-18,2.2594633109539014e-16,7.46955827635945e-12,8.330146424124761e-15
1.070868686267523e-06,0.6250522337107696,3.76,0.0,0.6414224160041757,0.9999734232473885,2.25095221037742e-05,7.333300105731058e-05,3.419278086109347e-06,0.01656049696946985,0.01656252086400685,1.477784301866837e-11,0.0001636124789118996,1.0130542284031144e-07,4.1446130299095187e-07,1.6988310045139683e-06,1.154522711298006e-05,2.717842424074056e-08,2.1181445884840807e-06,2.9959866330908682e-05,0.00020723608468425924,1.1810679760762373e-06,1.722483409517303e-07,3.0173648311303634e-07,4.829349918729886e-07,6.318754620065344e-07,6.609716347048358e-10,1.6534301889805278e-09,1.3083435278540845e-09,1.3479201897892107e-09,7.315987196796785e-15,1.3852401499930976e-08,7.968317873773642e-10,6.463379128267253e-10,2.2495618992159944e-13,2.6499023669018034e-13,1.5878497742992774e-05,5.08498283693631e-07,1.1184761541721353e-05,1.7582318819673942e-08,8.609997128101053e-16,8.247826120527818e-13,1.0949965006850537e-06,1.1435882205668118e-10,3.6627932278348987e-13,2.312289151598316e-10,8.55204059018478e-12,3.93964624628331e-10,5.228691708085493e-13,5.1936837821595254e-17,5.604468446899451e-15,2.4988134623573496e-07,2.3194305572272467e-11,2.9287207584324247e-12,1.0148204793464691e-11,2.6600220170298717e-17,6.2419013648634076e-18,2.431705988753712e-17,7.056933087015657e-08,1.25082847130759e-11,1.1210060371255911e-12,1.421780329513164e-13,1.3884280729537394e-14,1.2723229466521742e-08,2.0554723335699308e-09,1.198956249298643e-10,6.7082553239713e-05,2.0140782066420113e-07,2.394507564233972e-09,1.0799240982649823e-14,3.1216917511297274e-15,1.2164764754594916e-10,1.945695057347065e-09,2.3631664336506797e-13,9.667981623061484e-13,1.0177909094329148e-18,4.6464737356609095e-14,8.012461922395169e-14,2.0488648967014353e-16,1.029376817303667e-14,2.063640327829841e-09,6.823853999083049e-12,8.287934353314162e-15,9.046871609985735e-13,2.4829484975566114e-12,7.08820516196075e-13,1.0368104140324962e-18,1.3476218348656125e-16,2.5633544317348808e-11,6.573930618518707e-18,9.68993911949348e-18,1.43938788923847e-13,2.0091384019907384e-14,1.4773661726241867e-16,2.1637510249273404e-14,7.443764543158124e-19,3.036701433483598e-14,5.347182761058321e-17,2.226426454285821e-18,2.47437369394999e-16,8.333334865727425e-12,9.127043480402916e-15
