Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),HF(38),C2H4F(62),CH2CHF(55),C2H4F(61),CH2CF(69),C2H2F(70),CH2CFO(78),S(1534),S(414),CH2F(46),CHFO(47),CH2F2(41),S(2175),CH2O2(154),CHO2(147),S(841),CH3F(39),C2H5O(149),C2H2O(132),C2HF(57),S(1780),C2HF(2524),CHF2(81),S(1754),C2H3F2(63),CH2CF2(56),C2H3F2(64),C2H5O(167),C2H3F2(65),CF2CH(72),C2HF2(71),C2F(2523),S(1862),S(499),F(37),C2H2F2(58),C2H4(136),O2(150),C#CC(4975),CH3O2(356),C3H4(6072),C3H4(6556),CHF(40),CF2(43),CHF3(42),CF(50),S(4414),C2H2F3(66),C2H2F3(67),S(4446),CF2O(49),S(6032),S(2070),CFO2(332),C3H3(4381),S(4999),C3H3(8252),S(5941)
3.5009796617768564e-19,0.6542157275494249,6.284668428822465e-24,7.387046092506304e-26,1.7980851611083317e-32,1.1971056234742242e-32,0.0,0.0,6.07313167759141e-19,3.217629706430545e-34,1.3351893499490945e-43,3.2549226444706205e-42,8.239949034145469e-44,3.309731907189579e-57,1.0474050579754731e-38,1.93412894543385e-31,1.0539105570490193e-18,1.6209344102971224e-33,2.173341293488173e-67,2.4066832764610286e-66,8.302767900910315e-45,1.1958125152772181e-32,7.767174943357768e-21,5.577726691638125e-48,2.1010629329573603e-34,1.6694415814404212e-47,1.585024956712238e-34,1.6870220494751923e-15,1.929482929355013e-34,3.4398668642109715e-21,1.3421360859765822e-47,6.8323401729066615e-53,1.4137151695056683e-46,7.028959929825411e-36,3.76,0.0,0.5350257831433753,0.9999999999995489,6.726402422252069e-44,2.746627438215103e-18,1.6870220494751923e-15,2.870154609254951e-19,1.1049535306901522e-29,3.203039914790228e-19,8.417268839657678e-51,1.3171643719149237e-49,2.1894490139208272e-52,3.828753921129555e-56,1.5333257182232777e-61,1.0539105570491017e-18,1.6622569386861012e-32,3.343900678793883e-37,6.970643307913267e-49,2.0969363988305382e-47,7.514111354220158e-34,1.1316130627418793e-32,7.767174943562454e-21,8.401712371839218e-37,2.4260146515115013e-63,9.866962473173298e-64,3.7720335893058554e-75,1.591190751906294e-81,9.284627913202398e-50,6.805793204868085e-68,2.142672472750721e-48,2.2998771529516494e-59,1.250455082115718e-51,2.7954512297771445e-46,5.794877640250434e-49,2.457687224041881e-63,1.3273539652266075e-51,9.261380505278907e-87,2.6023623294953068e-79,1.0380609054859797e-33,3.439866864138964e-21,2.6870244733645535e-51,2.189240863759343e-34,4.510917215403983e-13,6.915257250318133e-67,2.3918559210319816e-33,1.927202671376905e-67,2.0089024347740294e-76,2.746627438213866e-18,4.573232473971238e-49,7.067383571348034e-68,2.1326482599511675e-35,7.398558535398621e-65,2.1153408487569723e-68,8.461314058671356e-79,1.3849799370521447e-76,5.9223003097970664e-64,2.1912997807982084e-36,2.6616130878810184e-35,1.1300173609303306e-30,1.0539611313156842e-64,6.001436063064077e-85,5.822801664942111e-81,1.0766352166255093e-75
7.005001008750739e-19,0.6542157275494251,1.2574821078609185e-23,1.4780510427216439e-25,7.19702659043233e-32,4.791542249696127e-32,0.0,0.0,1.215153975107982e-18,1.2878904210740311e-33,1.0689633322020944e-42,2.6059172489002514e-41,6.5969694690554006e-43,2.6497979843477615e-56,4.1923498481649755e-38,7.741556266902234e-31,2.1087367618450357e-18,6.487961918452892e-33,3.480177771063054e-66,3.8551439092391826e-65,6.647262759035313e-44,4.7863664384430095e-32,1.5541098083498942e-20,4.465572849875864e-47,8.40972725975594e-34,1.3365683570879514e-46,6.344230521159465e-34,3.3755098001228145e-15,7.722960095038963e-34,6.882722318210514e-21,1.0745249449605494e-46,5.470026493718911e-52,1.1319759172171493e-45,2.813415771754083e-35,3.76,0.0,0.5350257831433737,0.9999999999990974,5.385211878757231e-43,5.495641173075247e-18,3.375509800122815e-15,5.74280283665283e-19,4.422693714697791e-29,6.4088626617151005e-19,6.738937808628944e-50,1.0546898812812715e-48,1.7528904912576354e-51,3.0655175158114704e-55,2.4557437417550443e-60,2.108736761845365e-18,6.653359721344829e-32,1.3384317173603908e-36,5.580753102496564e-48,1.6788241459450962e-46,3.007602789268579e-33,4.52940131951882e-32,1.5541098084318215e-20,3.3628744962562126e-36,3.885010830579832e-62,1.5802498622557096e-62,1.2082823951024761e-73,5.096929074222091e-80,7.435232486939274e-49,1.0898142867927133e-66,1.7154484203460687e-47,3.682817606212335e-58,1.001378229518443e-50,2.2380607362925173e-45,4.639603160753626e-48,3.936570777780282e-62,1.0629597036131293e-50,2.966621038917486e-85,8.336056700975148e-78,4.1549488866683365e-33,6.882722317922302e-21,2.151798851993893e-50,8.762668776021574e-34,9.025753553964011e-13,1.107728787335844e-65,9.573657040492468e-33,3.087112741081231e-66,6.438552319414574e-75,5.495641173070298e-18,3.6622950094874035e-48,1.1320096120311828e-66,8.536150881564585e-35,1.1850551626851309e-63,3.3882216137761844e-67,2.7099377188090756e-77,4.435688088021876e-75,9.485972910902656e-63,8.770909821521272e-36,1.0653388706496096e-34,4.523014353939952e-30,1.6883002948319935e-63,1.922615042788721e-83,1.865537198675242e-79,3.4494861598404146e-74
1.4013043702698502e-18,0.6542157275494256,2.515519852914018e-23,2.956744001106696e-25,2.8797480929647264e-31,1.917241033967774e-31,0.0,0.0,2.4308355898056278e-18,5.1532392392549815e-33,8.554955454728961e-42,2.085525792187856e-40,5.27958052888223e-42,2.120643715027197e-55,1.677486018045863e-37,3.097630890894385e-30,4.2183891714364e-18,2.5960298637788606e-32,5.570551034293519e-65,6.171793113711732e-64,5.319830446042763e-43,1.9151700284613698e-31,3.108894436261921e-20,3.573815458572852e-46,3.3649863215243886e-33,1.0696608960540443e-45,2.5385185828063204e-33,6.7524853014180385e-15,3.090190000141136e-33,1.37684332261638e-20,8.599465260050338e-46,4.377683647808292e-51,9.059824317992191e-45,1.1257327730765996e-34,3.76,0.0,0.5350257831433703,0.9999999999981944,4.309806179345575e-42,1.0993668642796132e-17,6.752485301418039e-15,1.148809929111809e-18,1.769653568357755e-28,1.2820508155231568e-18,5.39320021827271e-49,8.441354378281208e-48,1.4028451344334683e-50,2.453643931436093e-54,3.931129135616128e-59,4.218389171437718e-18,2.662210528772349e-31,5.355470258895312e-36,4.46629859738392e-47,1.3435695453324043e-45,1.2034328850335158e-32,1.8123505094901089e-31,3.108894436589736e-20,1.3455878316585665e-35,6.218728880763814e-61,2.5296291431723713e-61,3.868475469498735e-72,1.6318367694002853e-78,5.951199524131648e-48,1.7444131123327378e-65,1.3728831379727542e-46,5.89492070609657e-57,8.015084475564333e-50,1.7911287788962865e-44,3.713163598341156e-47,6.301932168363506e-61,8.507985859074847e-50,9.497956969890908e-84,2.6688985107477003e-76,1.6625207617667862e-32,1.3768433225010566e-20,1.7223112176116664e-49,3.5062088965811293e-33,1.8055426214231934e-12,1.7733968377431244e-64,3.830709842725847e-32,4.942253038159966e-65,2.0619484004070575e-73,1.0993668642776325e-17,2.931320344778038e-47,1.8121985320754276e-65,3.4155722377637497e-34,1.8971174847686762e-62,5.424097265795476e-66,8.6755102687378e-76,1.420020876603565e-73,1.5185795284930989e-61,3.5095063975511895e-35,4.2627431436008526e-34,1.809794891466828e-29,2.702851488565905e-62,6.155819048997466e-82,5.973306618087409e-78,1.1045166265349831e-72
2.8029129090594028e-18,0.6542157275494263,5.031624203403235e-23,5.914130283648899e-25,1.1520867556531741e-30,7.67021262273662e-31,0.0,0.0,4.862198819200773e-18,2.0616312544892123e-32,6.845264159540019e-41,1.668737500622681e-39,4.2244665758840114e-41,1.696837171701973e-54,6.711036384870771e-37,1.2392540617540656e-29,8.437693990616462e-18,1.038580989002387e-31,8.914695736563479e-64,9.877720200555817e-63,4.2566726250153106e-42,7.661927197548146e-31,6.218463691621136e-20,2.8595953542512505e-45,1.3462136432952667e-32,8.558912356913823e-45,1.0155727315646821e-32,1.3506436304008401e-14,1.236277221135584e-32,2.753985504188716e-20,6.880878766996373e-45,3.502812041632519e-50,7.249466611770185e-44,4.503664125467413e-34,3.76,0.0,0.5350257831433636,0.9999999999963886,3.4484997545410717e-41,2.1989723582240274e-17,1.3506436304008404e-14,2.297869219872663e-18,7.0797666021886105e-28,2.5643799140931385e-18,4.3153803383767024e-48,6.754617992399201e-47,1.1224892523275326e-49,1.9637652227653702e-53,6.2913583652930396e-58,8.437693990621731e-18,1.0650575642460206e-30,2.1425368319649563e-35,3.5737174817679666e-46,1.0750597708887903e-44,4.814515255949722e-32,7.25058216845431e-31,6.218463692932617e-20,5.383227508553238e-35,9.952136772555375e-60,4.0483903880324265e-60,1.2382277324902488e-70,5.223189190078071e-77,4.762165327532551e-47,2.7916293235628023e-64,1.098516315950343e-45,9.433803640850914e-56,6.413691435237155e-49,1.433175154226267e-43,2.9711234365328807e-46,1.0085827387872373e-59,6.8081124001854014e-49,3.040109606292666e-82,8.542652460633039e-75,6.651165615128155e-32,2.753985503727347e-20,1.3781979147858218e-48,1.402711865810486e-32,3.6114771467359233e-12,2.8382598359641476e-63,1.5325333778959925e-31,7.909903726687168e-64,6.600814601388392e-72,2.198972358216103e-17,2.3456501557153967e-46,2.9003043977875804e-64,1.3664513038093282e-33,3.036211590766894e-61,8.680910449762999e-65,2.776756978168192e-74,4.545028164036077e-72,2.4303865235977682e-60,1.4040310883795296e-34,1.7053748248930353e-33,7.240358033435331e-29,4.325819606663765e-61,1.9704144106112756e-80,1.9120323318470665e-76,3.5355432942110724e-71
5.606129986638509e-18,0.654215727549428,1.006394834591372e-22,1.182890431182173e-24,4.608722089453989e-30,3.068334796942362e-30,0.0,0.0,9.724925277990468e-18,8.247196183326129e-32,5.4767313001744164e-40,1.335116763893283e-38,3.3798941559804677e-40,1.3575986307082025e-53,2.6846330316787796e-36,4.957419685255301e-29,1.6876303628965906e-17,4.154662068137079e-31,1.4264965741822955e-62,1.580663367161194e-61,3.4056614417488854e-41,3.0650203134468237e-30,1.2437602200480229e-19,2.2878935014081996e-44,5.385292833372693e-32,6.847780029881605e-44,4.062621546921514e-32,2.701433830918878e-14,4.945511355305354e-32,5.508269867260107e-20,5.505225692432671e-44,2.802515711300493e-49,5.8002162166306196e-43,1.8016122672609954e-33,3.76,0.0,0.53502578314335,0.9999999999927767,2.7590617570255615e-40,4.3981833461138055e-17,2.70143383091888e-14,4.595987800865577e-18,2.8321371227742817e-27,5.129038110699854e-18,3.4526323710713385e-47,5.4043082614552106e-46,8.980766731512521e-49,1.5719250739273143e-52,1.0067414952710111e-56,1.6876303628986996e-17,4.260576987138553e-30,8.570844841103765e-35,2.85924547629699e-45,8.601294786031894e-44,1.9259629091421741e-31,2.90046890951848e-30,1.243760220572658e-19,2.153466244929633e-34,1.5925157944576972e-58,6.478211735150697e-59,3.96283374875798e-69,1.671630415903952e-75,3.810214604160094e-46,4.4670616471372155e-63,8.788969838503025e-45,1.509563042515311e-54,5.131602773396668e-48,1.1466489826815117e-42,2.377135798204666e-45,1.6139512866896866e-58,5.447179489413847e-48,9.72957238227114e-81,2.7339971911546134e-73,2.660682774815704e-31,5.508269865414479e-20,1.1026979268809857e-47,5.611304089509291e-32,7.223346170397964e-12,4.541875771628218e-62,6.130632428489439e-31,1.2657685326668712e-62,2.1126735127159407e-70,4.398183346082106e-17,1.876757705531718e-45,4.641116523507836e-63,5.466250064302421e-33,4.858597534129602e-60,1.3891340868738528e-63,8.886572365836524e-73,1.4545628503231373e-70,3.8891459352442036e-59,5.616581468949281e-34,6.822054439741018e-33,2.8963789236177292e-28,6.922317314378523e-60,6.306209955329816e-79,6.119422361650864e-75,1.1315483004718414e-69
1.1212564141796719e-17,0.6542157275494314,2.012905839706269e-22,2.3658458220521317e-24,1.8435638543787666e-29,1.2273838962786853e-29,0.0,0.0,1.9450378195567497e-17,3.2990127111833074e-31,4.3815930381763835e-39,1.0681441241493765e-37,2.7040436895620406e-39,1.086130464188064e-52,1.073896909481109e-35,1.9830485635960127e-28,3.3753522905622084e-17,1.6619324529425617e-30,2.2825110884694525e-61,2.52924391156641e-60,2.724658496879826e-40,1.2260580139798245e-29,2.487587921076105e-19,1.830401692723883e-43,2.1542047881970583e-31,5.478484094747277e-43,1.6251147454428754e-31,5.403014231954817e-14,1.978285039095813e-31,1.1016838593109756e-19,4.40438963571721e-43,2.2421190062697388e-48,4.6404301429762255e-42,7.206742313639617e-33,3.76,0.0,0.5350257831433229,0.9999999999855529,2.2073541941488558e-39,8.796605321897162e-17,5.4030142319548264e-14,9.192224960736226e-18,1.1329009469180424e-26,1.0258354501780295e-17,2.762237143697648e-46,4.323692170364373e-45,7.184954556880657e-48,1.2588217785857398e-51,1.6108857240001138e-55,3.375352290570644e-17,1.7043001433464344e-29,3.4284774494646772e-34,2.287505015733748e-44,6.881362482953374e-43,7.704165680754858e-31,1.16023477329863e-29,2.4875879231747306e-19,8.614215416370651e-34,2.5481651874282115e-57,1.0365768510178608e-57,1.2681876052297247e-67,5.349553155255835e-74,3.048364631891066e-45,7.147662434155072e-62,7.031511611003977e-44,2.415424443019466e-53,4.1055420910383284e-47,9.173627245551356e-42,1.901803463068214e-44,2.582497194789748e-57,4.35801943593176e-47,3.1136586792067123e-79,8.749348472420265e-72,1.0643164170072172e-30,1.1016838585726942e-19,8.822141857051412e-47,2.2446129478225114e-31,1.4447084109868377e-11,7.267529335610807e-61,2.4523527581417125e-30,2.02537680390404e-61,6.761215851126238e-69,8.796605321770359e-17,1.5015012026065265e-44,7.42629006380497e-62,2.1865889986847056e-32,7.774283292659576e-59,2.2227652884358447e-62,2.8438551725632215e-71,4.654847276702613e-69,6.2230555242677755e-58,2.2467240332512823e-33,2.7289327804655536e-32,1.1585987131299e-27,1.1076512520684744e-58,2.0181286127815062e-77,1.958362190030008e-73,3.6212337011087997e-68
2.242543245211314e-17,0.6542157275494381,4.0261125563871e-22,4.731758944733799e-24,7.37440547784424e-29,4.909635751128312e-29,0.0,0.0,3.8901284030712096e-17,1.3196319325214078e-30,3.505357628634992e-38,8.545355930246826e-37,2.1632862986319415e-38,8.689249949963412e-52,4.295675030760746e-35,7.932355628029469e-28,6.750796145876363e-17,6.647865072389043e-30,3.6521121441971835e-60,4.046936287465593e-59,2.179778536082536e-39,4.904331834412099e-29,4.975243320157326e-19,1.4643561113520435e-42,8.616994463114625e-31,4.382891305651307e-42,6.5005912389726715e-31,1.0806175034026148e-13,7.9133011528364e-31,2.2033976043636544e-19,3.5235953420275514e-42,1.7937377815995035e-47,3.7124469594997947e-41,2.882755575424333e-32,3.76,0.0,0.5350257831432688,0.9999999999711054,1.7659252743694553e-38,1.7593449273479078e-16,1.0806175034026184e-13,1.8384699272016816e-17,4.531695983228032e-26,2.0516987275409207e-17,2.2098422145837194e-45,3.459051963385625e-44,5.748100227091404e-47,1.009036603995447e-50,2.57749662393071e-54,6.750796145910101e-17,6.817339272764593e-29,1.3714188872130276e-33,1.8300475196948255e-43,5.5052206340828735e-42,3.081729417855276e-30,4.64103350892159e-29,4.975243328551997e-19,3.445756208050955e-33,4.077178728141063e-56,1.6585733419297908e-56,4.0583296232640305e-66,1.7119107433634178e-72,2.438768887184917e-44,1.1436550918710186e-60,5.625343585042688e-43,3.864777969632007e-52,3.2845376351339404e-46,7.339075832554185e-41,1.5214807008330012e-43,4.132135625234708e-56,3.4865258896449604e-46,9.964020867051851e-78,2.7998806911426397e-70,4.2573522820213754e-30,2.2033976014104685e-19,7.057936913595633e-46,8.97863428668654e-31,2.8894559557394536e-11,1.1628469532663873e-59,9.809610608106982e-30,3.2407205818757687e-60,2.163694773995775e-67,1.7593449272971855e-16,1.201238978512187e-43,1.1882467019596593e-60,8.746533943696766e-32,1.2439275103748865e-57,3.556545087017455e-61,9.100579781788326e-70,1.4895905139029082e-67,9.957226472617908e-57,8.987079182245849e-33,1.091595291560807e-31,4.63448914120802e-27,1.7723063903363186e-57,6.45823786351458e-76,6.266994256932859e-72,1.1588394486322665e-66
4.485116907274599e-17,0.6542157275494515,8.053264815551594e-22,9.46359455386557e-24,2.9497922198417493e-28,1.9638745012173634e-28,0.0,0.0,7.780309570096351e-17,5.2785814266562186e-30,2.804319377241644e-37,6.836366047295826e-36,1.7306495774928412e-37,6.951482443600384e-51,1.7182874891561624e-34,3.172974519655871e-27,1.350168385643634e-16,2.659173086788596e-29,5.843458614566758e-59,6.475214897387918e-58,1.7438435242614616e-38,1.9617526892524853e-28,9.950554106419991e-19,1.1714987915058022e-41,3.446832845630789e-30,3.5063546549999165e-41,2.6002629484632995e-30,2.1612496638166617e-13,3.165352660423559e-30,4.406825094000004e-19,2.8189097250694043e-41,1.4350072570285453e-46,2.9699986650860694e-40,1.153113960272047e-31,3.76,0.0,0.5350257831431604,0.9999999999422104,1.4127569913711037e-37,3.518713717670371e-16,2.1612496638166764e-13,3.676964786073517e-17,1.8126968312048202e-25,4.103425278853918e-17,1.767894770976463e-44,2.767280861711938e-43,4.5985349898769995e-46,8.103673439741099e-50,4.124058163894668e-53,1.3501683856571297e-16,2.7269634491706585e-28,5.485731398809624e-33,1.464055502142051e-42,4.4042287391796744e-41,1.2327046648443292e-29,1.8564322829330763e-28,9.950554139999015e-19,1.3783164539851294e-32,6.523585482269322e-55,2.6537576515991834e-55,1.2986861610186197e-64,5.478200353084867e-71,1.9510459827141033e-43,1.8298714216013022e-59,4.500328581746693e-42,6.183723833974609e-51,2.627671709986996e-45,5.8713300859335915e-40,1.2171997322835188e-42,6.611529092310731e-55,2.7892648483842337e-45,3.18853693665152e-76,8.959760793082451e-69,1.7029582343921847e-29,4.406825082187139e-19,5.64643897435967e-45,3.591490108564676e-30,5.7789508726788295e-11,1.8605889648001004e-58,3.9238841575023753e-29,5.185246991829879e-59,6.923992394162132e-66,3.5187137174674797e-16,9.610063896034703e-43,1.9012269578168534e-59,3.498649167477143e-31,1.9903177736508467e-56,5.690568710725185e-60,2.912224445347796e-68,4.766752656559478e-66,1.5931832466320959e-55,3.594868406786025e-32,4.366425349910922e-31,1.8538145141041442e-26,2.8357417319375716e-56,2.0666723322556568e-74,2.005475792383259e-70,3.7083576994005785e-65
8.970264231401167e-17,0.6542157275494782,1.6110524637081427e-21,1.8927303227214326e-23,1.1799229068011205e-27,7.855539745663367e-28,0.0,0.0,1.5560671904131504e-16,2.111443310021569e-29,2.243468803058424e-36,5.469125562803645e-35,1.3845278767162452e-36,5.561218929263804e-50,6.873184895516103e-34,1.2691962563220544e-26,2.7003459277282965e-16,1.0636746506808658e-28,9.349608844697595e-58,1.0360437336272094e-56,1.3950830971228294e-37,7.8470506650545065e-28,1.9901175631346216e-18,9.372045932024136e-41,1.3787401487665626e-29,2.805100365073599e-40,1.0401104709425539e-29,4.32251398464388e-13,1.2661475038252914e-29,8.81368007139667e-19,2.2551411569144838e-40,1.1480126197888035e-45,2.3760153053329903e-39,4.612479301430875e-31,3.76,0.0,0.5350257831429437,0.9999999998844205,1.1302123083423214e-36,7.03745129833962e-16,4.3225139846439367e-13,7.353954490280057e-17,7.250824189917042e-25,8.206878367828764e-17,1.4143242152470091e-43,2.2138404052328495e-42,3.6788501950735716e-45,6.533033199771716e-49,6.598543880281105e-52,2.7003459277822797e-16,1.0907909276596263e-27,2.194303757250213e-32,1.1712515296122247e-41,3.523403839652553e-40,4.9308466027326526e-29,7.425766859036748e-28,1.9901175765663e-18,5.513293456310109e-32,1.0437841900238009e-53,4.2460444851113784e-54,4.1558287704819754e-63,1.7530378682761284e-69,1.560849135173972e-42,2.9278128732663662e-58,3.600284342221656e-41,9.89402137750159e-50,2.102154034986925e-44,4.697091524112525e-39,9.737658533274794e-42,1.0578536219108517e-53,2.2314295329253218e-44,1.0203399657893546e-74,2.8671461931446394e-67,6.811867569937706e-29,8.813680024144974e-19,4.517187070654462e-44,1.436603237824865e-29,1.1557940016294239e-10,2.9769695130393326e-57,1.5695616449254071e-28,8.296470117056007e-58,2.564686380519016e-64,7.0374512975280485e-16,7.688111944321037e-42,3.0419889227436246e-58,1.3994667849342717e-30,3.1845354744770982e-55,9.104987417008763e-59,9.319180475720217e-67,1.5253709285573234e-64,2.549114803067622e-54,1.4379548084957122e-31,1.7465788363559974e-30,7.415295769549476e-26,4.537227963141511e-55,6.613409499256097e-73,6.417582672283859e-69,1.186685897660452e-63
1.7940558879654304e-16,0.6542157275495318,3.2236865492860563e-21,3.7854870394344525e-23,4.71970376973524e-27,3.142225317709117e-27,0.0,0.0,3.1121396572141306e-16,8.445794718829592e-29,1.7947803492789968e-35,4.375313865890554e-34,1.1076255860442904e-35,4.448988302346638e-49,2.749280934026002e-33,5.0767978801736363e-26,5.400701011788291e-16,4.254709469676426e-28,1.4959471685126174e-56,1.6576774652900287e-55,1.1160697879951367e-36,3.138828245161795e-27,3.9802418490802254e-18,7.497658969540303e-40,5.514974603374349e-29,2.2440869433441634e-39,4.1604524745789693e-29,8.645042626294812e-13,5.064602892796817e-29,1.7627390018685878e-18,1.804118270198128e-39,9.184128237799853e-45,1.900818688237034e-38,1.844996412678249e-30,3.76,0.0,0.5350257831425103,0.9999999997688405,9.041725431017072e-36,1.4074926459775403e-15,8.645042626295034e-13,1.470793384454461e-16,2.9003370402879125e-24,1.6413784491173875e-16,1.1314627294926615e-42,1.7710786095100078e-41,2.943089484948199e-44,5.306531851058332e-48,1.0557710773388259e-50,5.400701012004223e-16,4.36317480627558e-27,8.777237645984763e-32,9.370042881348161e-41,2.8187313397197058e-39,1.9723459480463875e-28,2.9703142638183728e-27,3.9802419028070734e-18,2.2053226695827353e-31,1.6700712789022086e-52,6.793696966070928e-53,1.3298704752453111e-61,5.609743182387089e-68,1.2486842473143002e-41,4.684515400707364e-57,2.880236050448405e-40,1.5830484723824653e-48,1.6817299366034452e-43,3.757683701031193e-38,7.79015107770081e-41,1.692572967862995e-52,1.78515068711986e-43,3.265101593188317e-73,9.174903746417503e-66,2.7247539457022943e-28,1.7627389829678622e-18,3.61376419464605e-43,5.746426664837849e-29,2.3115915542472342e-10,4.763173273972909e-56,6.278262535882161e-28,1.327441112596675e-56,8.241937822633467e-63,1.4074926456529108e-15,6.150513886313848e-41,4.867202915909362e-57,5.5978813749519746e-30,5.09527848698289e-54,1.456804256165126e-57,2.9821477032805897e-65,4.881203074216964e-63,4.0786009700011386e-53,5.751834917347439e-31,6.986331615195593e-30,2.966125848641691e-25,7.259597657843192e-54,2.116300361392722e-71,2.053636033150617e-67,3.797413163829114e-62
3.588114817616058e-16,0.6542157275496387,6.453683205462548e-21,7.571060401107031e-23,1.8878840202230864e-26,1.2568928679879321e-26,0.0,0.0,6.224284590791894e-16,3.3783221832671676e-28,1.435826380253164e-34,3.500256979967998e-33,8.861017807406032e-35,3.559195856081384e-48,1.0997137591964393e-32,2.0307216893992322e-25,1.0801411179470958e-15,1.701885989261996e-27,2.393535267297873e-55,2.652289973293782e-54,8.928571532376404e-36,1.2555328919051465e-26,7.960490344812868e-18,5.998136039384546e-39,2.205992632813199e-28,1.7952722069276413e-38,1.6641831141322837e-28,1.7290099909582656e-12,2.0258437311449304e-28,3.52548098832478e-18,1.443296744276835e-38,7.347313538429151e-44,1.5206573596086532e-37,7.3799950351506e-30,3.76,0.0,0.5350257831416435,0.9999999995376808,7.233391295674497e-35,2.814987678303612e-15,1.7290099909583552e-12,2.941589233647963e-16,1.1601362820091305e-23,3.282759651944579e-16,9.051715231503949e-42,1.4168654000708204e-40,2.354476035666024e-43,4.373375563186462e-47,1.6892369392466692e-49,1.080141118033469e-15,1.745272141343845e-26,3.5108997589808683e-31,7.496049975297975e-40,2.2549882648143814e-38,7.889412152266953e-28,1.188127189350546e-26,7.96049055972053e-18,8.821299324240077e-31,2.6721534326885625e-51,1.086993576404183e-51,4.2555938194475247e-60,1.7951213360144963e-66,9.989493728135845e-41,7.495236245837166e-56,2.3041922484930322e-39,2.532881573441003e-47,1.3453866995967466e-42,3.0061503528215813e-37,6.232130532201811e-40,2.708122483832617e-51,1.4281233725178996e-42,1.0448351303511075e-71,2.935974654835066e-64,1.0899029548183026e-27,3.525480912721783e-18,2.8910174615387436e-42,2.298572868412647e-28,4.623185555062301e-10,7.621095894298609e-55,2.5113081994293975e-27,2.1239101726939373e-55,2.6377759681894103e-61,2.8149876770050916e-15,4.920420841039488e-40,7.787541200270325e-56,2.2391553964640429e-29,8.152463276394131e-53,2.330892052720944e-56,9.542888514040071e-64,1.5619875456371288e-61,6.525775374509986e-52,2.300737737030244e-30,2.794535001596192e-29,1.186451846165565e-24,1.1615382463711849e-52,6.77217632189772e-70,6.571650348046736e-66,1.215175137140325e-60
7.176232676917313e-16,0.6542157275498529,1.2932590457361203e-20,1.5142446838025991e-22,7.55154177611431e-26,5.0275838098719144e-26,0.0,0.0,1.2448574457850623e-15,1.3513297324399205e-27,1.1486619094848422e-33,2.8002087724582754e-32,7.088819462101236e-34,2.8473586915421483e-47,4.398857731323959e-32,8.122891563057942e-25,2.1602831513087e-15,6.80754858382062e-27,3.829710649772436e-54,4.24366889425147e-53,7.142862496800787e-35,5.022134739388444e-26,1.59209870316439e-17,4.79851233568201e-38,8.823976032572583e-28,1.4362188132179267e-37,6.6567367542255465e-28,3.4580214476102266e-12,8.103380060828635e-28,7.050964949230566e-18,1.1546382310665459e-37,5.877855268222945e-43,1.216526581577352e-36,2.951999891121093e-29,3.76,0.0,0.53502578313991,0.9999999990753619,5.786717681097955e-34,5.629977743111416e-15,3.458021447610585e-12,5.883180845397333e-16,4.640548004050936e-23,6.565521970231639e-16,7.241377489608715e-41,1.1334933223686708e-39,1.883583753449298e-42,3.7037330587167486e-46,2.7027815800688744e-48,2.160283151654193e-15,6.981093000674888e-26,1.404360985458407e-30,5.996851708201685e-39,1.803991706402449e-37,3.155781529846721e-27,4.752511563296521e-26,1.5920987891275076e-17,3.5285199163039904e-30,4.2755606062532576e-50,1.7391913673531878e-50,1.3617912659319453e-58,5.744393884409244e-65,7.991602870978011e-40,1.1992386515572057e-54,1.8433551259854907e-38,4.0526136549252245e-46,1.0763105667853675e-41,2.4049203579270136e-36,4.9857082451286323e-39,4.333000552721311e-50,1.1424998247518544e-41,3.3434793498178984e-70,9.395125752126343e-63,4.359614516272726e-27,7.050964646818408e-18,2.3128168764611364e-41,9.19429155674591e-28,9.24636913901443e-10,1.2193771598296417e-53,1.0045239118569185e-26,3.39825875805884e-54,8.440928795667069e-60,5.629977737917331e-15,3.936340565033924e-39,1.2460079222420969e-54,8.956627274322701e-29,1.3043956407790865e-51,3.72943220597375e-55,3.0537268254322894e-62,4.9983641518086e-60,1.0441251639324514e-50,9.202963555620264e-30,1.1178137529912144e-28,4.74581038642435e-24,1.858463251894939e-51,2.1670990102058472e-68,2.102930336967341e-64,3.888565106213385e-59
