Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21)
0.002595449653009021,0.2692382295807565,3.76,0.0,0.0005309726962753823,0.0759967780665059,0.8381131935787582,0.08580253460831808,6.128160410227631e-06,0.08277924510820543,0.6292855637422947,3.4604471124633806e-13,0.21566568196389094,1.440796489686513e-08,3.7229875844362445e-06,0.9118869271031276,0.0003524141391017466,9.656483202783809e-05,1.6133278643188902e-05,3.121920533711603e-05,0.1296245002313695,1.4695391208809958e-05,7.5842951571658335e-06,0.006200461199160704,0.02567899238611596,1.2953950432277835e-06,2.306062708641296e-06,1.4180303494327864e-05,2.6232761079905022e-08,0.01641178468883286,5.164853051709344e-11,0.000591229339546872,1.7266326917422933e-06,1.4355770696760617e-05,1.7761212022937513e-06,8.44466122350312e-09,0.0001288306483839732,0.001373173155278625,0.0005258971761758626,0.0020117029262748834,1.8252096857971102e-10,6.058074683639002e-11,0.009934526469633777,1.6663966385289794e-05,6.630670706047491e-09,1.3127863979992959e-07,1.4117896232969733e-06,0.007169883345998133,5.84366969692271e-06,3.089873600242944e-14,6.2562120253984406e-12,0.03624270198648554,4.877923199371776e-07,2.6569732052485688e-08,0.0008998647185986655,9.269987492963552e-11,3.877782787748605e-14,1.0171775007483227e-10,1.0924268368721239e-05,3.524792627385637e-07,4.64466602679679e-06
0.0026199630353637674,0.26928824453157973,3.76,0.0,0.0005217076613362867,0.07487738711763,0.8387695993024901,0.08611210604663976,6.026625817444636e-06,0.08250620572979107,0.6298871641367041,3.4415707445022433e-13,0.21581575652571325,1.4403608672758882e-08,3.654015355392365e-06,0.9135865500319594,0.00034651556345749815,9.401155479450915e-05,1.59963490515575e-05,3.107652357052583e-05,0.1290917228953904,1.457075244072278e-05,7.552870845272305e-06,0.00610871814761077,0.025739018952154573,1.2759832851302747e-06,2.299922096093597e-06,1.3933147207073478e-05,2.562233085489038e-08,0.016172091346051475,4.999153708778282e-11,0.0005768272329203876,1.7202937154844404e-06,1.408899862755923e-05,1.740570313913643e-06,8.164143494201898e-09,0.00012842336200892968,0.0013468754689982714,0.0005218999642209336,0.0019988585953580463,1.798556390267826e-10,5.935427191867862e-11,0.009904882928645681,1.65494381957428e-05,6.5631916400074155e-09,1.2808424588581958e-07,1.4070500297744502e-06,0.007187870264466918,5.845547411758307e-06,3.0422431259736425e-14,6.135922177047452e-12,0.0363789956479777,4.83209836636568e-07,2.6323056732508972e-08,0.0009018432583989006,9.290373709763801e-11,3.748969420751215e-14,1.0067075115168107e-10,1.0839592396785401e-05,3.5134980848276275e-07,4.595144843547116e-06
0.0026444764177185136,0.26933728762517123,3.76,0.0,0.0005128353936161347,0.07378043203510118,0.8394112682035241,0.08641661892627467,5.927672893525325e-06,0.08223751844789058,0.63047702870936,3.423037066708883e-13,0.21596391324199074,1.4399305478130829e-08,3.5867554221039762e-06,0.9152519632551027,0.00034075489700846005,9.154793915404014e-05,1.586194479488085e-05,3.093542470365087e-05,0.1285686604857196,1.4448406411368675e-05,7.522042418371345e-06,0.006018843629870348,0.02579866326550165,1.2570039540223893e-06,2.294027913514641e-06,1.3692784217843113e-05,2.5030365664563403e-08,0.015937186192760227,4.8400566348215895e-11,0.0005629903269453534,1.7141102099729803e-06,1.3829439967362922e-05,1.7060800129818194e-06,7.894897122163703e-09,0.00012802660296896905,0.001321335197583637,0.000517950795755017,0.0019863970591097926,1.7724358677418803e-10,5.816371242341822e-11,0.009875709128845587,1.6437757127668004e-05,6.496835791027076e-09,1.2498662104867695e-07,1.402330775907077e-06,0.007205386947284246,5.846948385654328e-06,2.995743365147431e-14,6.018999800961466e-12,0.03651309902848388,4.786954446799896e-07,2.6079994792782096e-08,0.000903796674634789,9.310500998585385e-11,3.625331835604545e-14,9.964305325002e-11,1.075631584483875e-05,3.5022424158057205e-07,4.546539441787798e-06
0.00266898980007326,0.2693853870446317,3.76,0.0,0.0005043346361559068,0.07270528472974923,0.8400386373395147,0.08671618865147569,5.831201593832104e-06,0.0819730709927449,0.6310555102768061,3.4048309170550644e-13,0.2161102071889224,1.4395046365410522e-08,3.521146149172803e-06,0.9168841185796937,0.00033512721754205734,8.916980457833962e-05,1.572996300401739e-05,3.079581731531993e-05,0.12805504658324451,1.4328260147143354e-05,7.491776646806539e-06,0.005930787067010767,0.0258579368131016,1.2384410331437925e-06,2.2883681489596706e-06,1.3458926253983361e-05,2.4456104238096992e-08,0.01570696630591072,4.687230566793443e-11,0.0005496863733731076,1.7080741139162095e-06,1.3576800120472912e-05,1.6726031599694171e-06,7.636361774276456e-09,0.00012763981831630282,0.0012965193478688658,0.0005140486387795643,0.0019743060435868745,1.7468366070786266e-10,5.700758985046792e-11,0.00984699924700916,1.632879732315759e-05,6.431564256204944e-09,1.2198190796268491e-07,1.3976295204864687e-06,0.007222449078148005,5.847878998961466e-06,2.950330699439959e-14,5.905306247228583e-12,0.03664506468235803,4.7424749306505294e-07,2.584045985624961e-08,0.0009057257203762972,9.330377122383577e-11,3.5066127292542244e-14,9.863395262654057e-11,1.0674382323043727e-05,3.49102010687123e-07,4.498818313989706e-06
0.002693503182428006,0.26943256977500957,3.76,0.0,0.0004961854463203706,0.07165134245987645,0.8406521255821615,0.08701092702993565,5.737117360553462e-06,0.08171275557799927,0.6316229456130203,3.3869380582731527e-13,0.2162546907714535,1.4390823154264269e-08,3.457129056433901e-06,0.9184839303290111,0.00032962785878237695,8.687322211710966e-05,1.560030678961084e-05,3.0657616026244665e-05,0.12755062553714142,1.4210226057936416e-05,7.462042219352525e-06,0.005844499662780211,0.0259168505084468,1.2202793854862262e-06,2.282931390624778e-06,1.3231301743496145e-05,2.3898827694331312e-08,0.015481330437554721,4.540364941884302e-11,0.0005368854511718716,1.7021778119511202e-06,1.3330801163435758e-05,1.6400954740065824e-06,7.388011632272205e-09,0.00012726248490789013,0.0012723969034125746,0.0005101924965462802,0.0019625737348959197,1.7217472897836542e-10,5.588450743120651e-11,0.009818747434197377,1.6222439539726666e-05,6.367340312696754e-09,1.190664529907982e-07,1.3929440984429867e-06,0.007239071692398473,5.848345652075316e-06,2.9059639119021503e-14,5.7947106566998096e-12,0.036774943239202516,4.698643946253285e-07,2.5604368853767664e-08,0.0009076311146701331,9.350009493339174e-11,3.3925706477019706e-14,9.764278440185675e-11,1.0593738719463545e-05,3.479826068200686e-07,4.451951430276346e-06
0.0027180165647827524,0.2694788616732071,3.76,0.0,0.0004883691037797152,0.07061802643417676,0.8412521346412736,0.08730094242441465,5.645330738034822e-06,0.08145646865113051,0.6321796564402048,3.369345112662228e-13,0.21639741388157618,1.438662837387995e-08,3.3946486063109945e-06,0.9200522773529801,0.0003242523935151067,8.46544958277116e-05,1.5472884830218085e-05,3.052074111796005e-05,0.12705515187265093,1.4094221567552736e-05,7.432809622284201e-06,0.0057599343238040265,0.025975414723270113,1.2025046964450504e-06,2.277706681645205e-06,1.3009654707328513e-05,2.335785654302559e-08,0.015260179065579835,4.3991683319634696e-11,0.000524559775866966,1.696414061160707e-06,1.3091180727885333e-05,1.6085153176154814e-06,7.149352813638798e-09,0.00012689410820388675,0.001248938676282535,0.0005063814061769217,0.0019511887588059874,1.69715679514625e-10,5.479314443745284e-11,0.009790947826909712,1.6118570725774085e-05,6.304129281621659e-09,1.16236792595895e-07,1.3882725115886782e-06,0.0072552692098274306,5.848354776206145e-06,2.862604031311589e-14,5.687089431392951e-12,0.03690278350465291,4.655446225391194e-07,2.5371641843993914e-08,0.0009095135443766629,9.369405191812043e-11,3.282978801700108e-14,9.666892014794333e-11,1.0514334979647761e-05,3.4686556114757334e-07,4.405910213754224e-06
0.0027425299471374987,0.2695242875324121,3.76,0.0,0.000480868025857071,0.06960478051382872,0.8418390500155835,0.08758633989576678,5.555757022390046e-06,0.0812041106616629,0.632725950343651,3.35203950893072e-13,0.21653842404567153,1.4382455222904018e-08,3.3336520035334732e-06,0.9215900048989095,0.00031899661779015036,8.251014578992482e-05,1.5347611018567916e-05,3.0385118226170317e-05,0.12656838974078657,1.3980168796499181e-05,7.404051075100406e-06,0.005677045584304753,0.026033639317486514,1.1851033916626015e-06,2.2726837810069556e-06,1.279374336899379e-05,2.2832547937695355e-08,0.01504341443331671,4.2633670346834754e-11,0.0005126835256726806,1.6907760656501953e-06,1.285769085630998e-05,1.5778234992708995e-06,6.919921019631176e-09,0.00012653422048451867,0.0012261171720145082,0.0005026144369974357,0.0019401401613959905,1.673054203950585e-10,5.37322509802974e-11,0.00976359455711167,1.6017083638665522e-05,6.2418982540086475e-09,1.1348964098445014e-07,1.3836129220293946e-06,0.007271055465441672,5.847912857166179e-06,2.820214126773652e-14,5.582325645161055e-12,0.037028632554361,4.612867071394954e-07,2.5142201849048282e-08,0.0009113736659030321,9.388570984185278e-11,3.177623986734615e-14,9.571176394830688e-11,1.0436123920867072e-05,3.457504434840676e-07,4.360667373719331e-06
0.002767043329492245,0.26956887114097666,3.76,0.0,0.00047366568943319625,0.06861107000370334,0.8424132418779596,0.08786722133839746,5.468315945766276e-06,0.08095558584540104,0.6332621216184103,3.335009422495768e-13,0.21667776656174847,1.4378297509952613e-08,3.274089033809271e-06,0.9230979263562961,0.00031385653630381115,8.04368925675201e-05,1.5224404092426487e-05,3.0250677899696782e-05,0.12609011240783344,1.3867994230379863e-05,7.3757403775916955e-06,0.005595789534806634,0.026091533667729615,1.1680625926912197e-06,2.2678531830926803e-06,1.2583339126129747e-05,2.232229321381339e-08,0.014830940578172835,4.132703768153836e-11,0.0005012326826132072,1.6852574862384907e-06,1.2630096901059126e-05,1.547983090597033e-06,6.69927941495012e-09,0.00012618237720018972,0.001203906466244046,0.0004988906886840617,0.0019294173906392333,1.6494288012134193e-10,5.2700643257292635e-11,0.00973668176098097,1.591787647343364e-05,6.180616003977605e-09,1.1082187861004891e-07,1.3789636370667004e-06,0.007286443738483675,5.847026394442232e-06,2.778759176778947e-14,5.480308601544537e-12,0.03715253582189449,4.5708923268456186e-07,2.491597468790864e-08,0.0009132121069278072,9.40751334064085e-11,3.076305609390755e-14,9.477075049614133e-11,1.0359061026461618e-05,3.446368586103682e-07,4.316196752536903e-06
0.0027915567118469912,0.2696126353376974,3.76,0.0,0.00046674655882510547,0.06763638051909325,0.8429750659016383,0.08814368560862451,5.382931380776906e-06,0.08071080202261068,0.6337884520552189,3.3182437167732074e-13,0.21681548462854464,1.4374149592229975e-08,3.21591191444813e-06,0.9245768248924544,0.0003088283493239189,7.843164300217698e-05,1.5103187286738566e-05,3.0117355218601166e-05,0.12562010177488597,1.3757628407225857e-05,7.347852747027403e-06,0.005516123754839477,0.02614910669284854,1.1513701282193218e-06,2.263205405151494e-06,1.2378226299994832e-05,2.182651560498269e-08,0.014622663352593908,4.0069364428857784e-11,0.0004901848873730667,1.6798521751057119e-06,1.2408176837949105e-05,1.518959264483463e-06,6.48701665749126e-09,0.00012583815622458361,0.0011822820921534882,0.0004952092905337529,0.0019190102788976843,1.626270078560252e-10,5.169719916438427e-11,0.009710203586420073,1.5820852515071508e-05,6.120253176522235e-09,1.0823054145961753e-07,1.3743230971602687e-06,0.007301446779743959,5.845701880993983e-06,2.7382060630099455e-14,5.38093360654938e-12,0.037274537181065444,4.5295083454302027e-07,2.4692888830614265e-08,0.0009150294678964482,9.426238450643352e-11,2.978834782611535e-14,9.384534650755675e-11,1.0283104252574226e-05,3.4352444329842635e-07,4.272473501155906e-06
0.0028136187559662626,0.26965134066644697,3.76,0.0,0.0004607493848644654,0.06677501334963044,0.8434704159105578,0.08838880612209629,5.3077837601992905e-06,0.08049362168425142,0.6342539589342006,3.3033719466934933e-13,0.21693807609277943,1.4370420604377945e-08,3.164699717343559e-06,0.9258836431239538,0.0003043956580452376,7.668264473466417e-05,1.4995733672055332e-05,2.999827027535183e-05,0.12520398657478482,1.3659791299247712e-05,7.3230962868796044e-06,0.005445750322321091,0.026200654703683077,1.1366351687961626e-06,2.259171093424282e-06,1.2197980097272177e-05,2.1392240861796488e-08,0.014438725630319385,3.897743183714914e-11,0.000480569228755724,1.6750793430492645e-06,1.2213126035778847e-05,1.4935087916531221e-06,6.302823144211157e-09,0.00012553454598760653,0.001163302338805493,0.0004919315449118232,0.0019099056598189956,1.6058177218329952e-10,5.081729819457689e-11,0.009686740009133743,1.573532151689674e-05,6.066689674526171e-09,1.059613490840412e-07,1.3701529077859362e-06,0.007314630276660769,5.844140704308568e-06,2.7024533179539276e-14,5.293672919911242e-12,0.03738274733839137,4.4927569728216485e-07,2.449474026161361e-08,0.0009166475446303506,9.442910203475986e-11,2.894253316795774e-14,9.302541009673256e-11,1.0215656021933389e-05,3.425239954502082e-07,4.233742074862536e-06
0.002833474595673607,0.2696856359306684,3.76,0.0,0.00045552960807624136,0.06601232472107268,0.843908101259183,0.08860647818097526,5.241483548156717e-06,0.08030063699472592,0.6346664434378042,3.290157213769918e-13,0.21704733575533594,1.436706496026889e-08,3.1195107024335056e-06,0.9270406418182778,0.0003004791390294072,7.515194945294462e-05,1.4900311941682866e-05,2.9891791718076985e-05,0.12483494041139352,1.3572907512884542e-05,7.3010789993095025e-06,0.005383463232669597,0.026246836142381495,1.1236002343086128e-06,2.2556558455097424e-06,1.2039164225617374e-05,2.1010726535827925e-08,0.014275969505428403,3.802572000718805e-11,0.00047216805973567975,1.670855008438706e-06,1.2041243379704635e-05,1.4711273158588159e-06,6.142361873072778e-09,0.00012526607170792732,0.0011465973853528116,0.0004890098273452112,0.0019019176142018675,1.587720573434165e-10,5.004354322658617e-11,0.009665916246188259,1.5659739037964537e-05,6.019083666291032e-09,1.039684297824414e-07,1.3664040154427532e-06,0.007326244230432435,5.842440770845473e-06,2.670860463867009e-14,5.216842137165975e-12,0.03747887343723924,4.460073083563065e-07,2.4318494019343194e-08,0.0009180899451722362,9.457771856717095e-11,2.820569667363209e-14,9.229763284694388e-11,1.015566845565961e-05,3.4162399019946676e-07,4.1993711702632386e-06
0.002837237350001269,0.2696920783450875,3.76,0.0,0.00045455880453993617,0.06586911019083232,0.8439901909388039,0.08864741849754651,5.229058655103222e-06,0.0802643263963566,0.634743931333265,3.28767067430389e-13,0.2170679280847261,1.4366428903566267e-08,3.111041593456245e-06,0.9272578865211815,0.00029974457504535623,7.486638914315833e-05,1.4882363508864388e-05,2.9871685690309276e-05,0.12476557846938789,1.3556564855527e-05,7.296933806189438e-06,0.0053717698259822646,0.02625556544181971,1.1211537731574434e-06,2.255001675662704e-06,1.2009423099221045e-05,2.0939401611546213e-08,0.01424542019173999,3.784858494688237e-11,0.0004706021587630151,1.6700618521386297e-06,1.2009053234935738e-05,1.4669405114618519e-06,6.112504953383793e-09,0.00012521568760100844,0.0011434710016106566,0.000488459131247767,0.0019004254337286763,1.5843237374047118e-10,4.98988074748866e-11,0.009662001134974637,1.5645560988679345e-05,6.01012519838999e-09,1.035959145823649e-07,1.3656939874100152e-06,0.0073284188233179,5.842087445149359e-06,2.664934609596342e-14,5.202460197846272e-12,0.037496956666411646,4.4539206904626947e-07,2.4285314615184806e-08,0.0009183618291312961,9.460573187107192e-11,2.8068594003133672e-14,9.216078089167276e-11,1.0144375367596132e-05,3.41453465458406e-07,4.1929087650841125e-06
0.0028447628586565936,0.26970490961367743,3.76,0.0,0.0004526343667590374,0.06558392707681097,0.8441535640661514,0.08872900613756607,5.204340017064884e-06,0.08019195194912868,0.6348982650583762,3.282714236043363e-13,0.2171090060593212,1.4365156518845256e-08,3.0941923499187813e-06,0.9276904747240312,0.000298282643628632,7.429950416737117e-05,1.4846593110468865e-05,2.9831540910700663e-05,0.12462739713823906,1.3523994533186396e-05,7.288668758319751e-06,0.005348487233459234,0.026273002998372725,1.1162831880746291e-06,2.2537044554771217e-06,1.1950274875661248e-05,2.0797667593705875e-08,0.014184599534960015,3.7497330713568315e-11,0.0004674948179264439,1.6684823868262777e-06,1.1945032743668044e-05,1.4586181915077648e-06,6.053307647933352e-09,0.00012511537970051162,0.0011372551545084882,0.0004873605641717039,0.001897461432832009,1.5775609701349542e-10,4.9611117491117314e-11,0.009654200437077794,1.561734112438051e-05,5.992267728974805e-09,1.0285573145848985e-07,1.3642742782034667e-06,0.007332743211756385,5.841351182504031e-06,2.6531404473679613e-14,5.17386353398611e-12,0.03753299715506914,4.441655035898077e-07,2.4219164073818917e-08,0.0009189042207351022,9.466161664154468e-11,2.7796760577788714e-14,9.188808022313368e-11,1.0121859606184997e-05,3.411124359151272e-07,4.180032114108618e-06
0.002852288367311918,0.26971766994708934,3.76,0.0,0.0004507325194293504,0.06530039437172754,0.8443158696900904,0.08881020526557833,5.179794720330279e-06,0.0801199045518507,0.635051748549817,3.277779767815311e-13,0.21714994267186696,1.4363883676842043e-08,3.0774607665702077e-06,0.9281205445598631,0.0002968302304714752,7.373820576142334e-05,1.4810989811081614e-05,2.9791484597213733e-05,0.12448993461104975,1.3491576153939025e-05,7.280437009546192e-06,0.005325342695221666,0.02629041267873014,1.1114421448176352e-06,2.2524219525012443e-06,1.1891567630598595e-05,2.0657143111621873e-08,0.014124147392819373,3.715005020555414e-11,0.0004644196712831462,1.6669119611131189e-06,1.1881487531116859e-05,1.4503635700270825e-06,5.994791000859518e-09,0.00012501567724806093,0.0011310880509771686,0.00048626574509812675,0.0018945243633976929,1.5708391736781087e-10,4.932578041953341e-11,0.00964643896632701,1.55893009514111e-05,5.9744889645241325e-09,1.0212195143451504e-07,1.362855003335168e-06,0.007337034803922226,5.840575590647367e-06,2.6414223546420023e-14,5.145487751673573e-12,0.03756887062229449,4.429441267433051e-07,2.4153289700162292e-08,0.0009194447896478805,9.471731357311391e-11,2.752805272346185e-14,9.161670664377753e-11,1.0099436895487388e-05,3.4077142640636526e-07,4.16721914811549e-06
