Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344)
8.006105756950903e-05,0.4968531331289075,3.76,0.0,0.1646244483082772,0.797019391076198,0.22585478531970676,0.013244944143382783,0.00026177056910892934,0.11734514627114995,0.17196456375255662,1.987570692098658e-11,0.4144046318801172,2.0315557730120663e-07,8.084959909168044e-05,0.0897337106091361,0.006837813623512288,0.004745260631935763,0.0003421382335287015,0.0007515152261973867,0.49617507985516746,0.00030205684496746973,5.429828425272e-05,0.010224273797695443,0.006984342545162481,6.28066454109401e-05,4.807837743985721e-05,0.00102057742360817,1.1133633546695982e-06,0.02100597635889145,1.159394040675839e-08,0.00903964995274347,4.3685294071280984e-05,0.0007517810004383719,1.5292455769017255e-05,1.1197814385262352e-06,0.0031425009853700146,0.023667060697317114,0.0018446437677516604,0.007816149095522742,1.1133868981120284e-09,1.2283484661579897e-09,0.009666499331969093,0.0005101124223673215,6.353157078712614e-08,5.055112593138999e-06,1.6055344980572723e-06,0.0005273858915666968,1.4883458836397234e-06,3.910474820794672e-12,1.0399835762598059e-09,0.0005329277619201185,7.213985537772883e-07,4.720068953352717e-08,0.0007718300118623291,3.162109296590376e-10,1.0960931991175245e-11,3.8109653800078196e-09
8.021669724263985e-05,0.49691982199741197,3.76,0.0,0.16394753412201651,0.7964922099549605,0.22634695947858338,0.01330435108209572,0.0002610820856717294,0.11736538842478027,0.1722308442197172,1.9786558184736072e-11,0.4147327155268067,2.024182906087546e-07,8.077088878965614e-05,0.09014120586286958,0.0068244529602732055,0.0047367070648701255,0.0003408552170989413,0.0007490720415483642,0.49638833510560704,0.0003010548962866362,5.419568032830823e-05,0.01024563105066317,0.007005669172739241,6.272494031471973e-05,4.799861034773596e-05,0.0010188721813941465,1.1083075649019295e-06,0.02109499550123372,1.1565360557616535e-08,0.009050788951819877,4.360541773665831e-05,0.0007498286694933761,1.532922088523801e-05,1.1159847649671045e-06,0.0031416018045012555,0.02374095028417603,0.0018473600570108534,0.007848717292702354,1.1179995433429945e-09,1.2252479822471687e-09,0.00970405781382743,0.0005115305624332022,6.363164837131899e-08,5.05214539551135e-06,1.6165377344052949e-06,0.0005326587996344278,1.4986389781814633e-06,3.906964042452085e-12,1.0389524857620158e-09,0.0005367330470593227,7.267783822896088e-07,4.7554501089043354e-08,0.0007750223335509632,3.175312050095903e-10,1.092376912013387e-11,3.81781525391101e-09
8.037233691577067e-05,0.4969862341815006,3.76,0.0,0.16327495048298318,0.7959664942089977,0.2268372781989995,0.01336369801501247,0.0002603965240185513,0.11738543511280015,0.17249690297689402,1.969811797654685e-11,0.41505836983467403,2.01686724908893e-07,8.069209298627152e-05,0.0905484782009517,0.006811137061198651,0.004728120023177929,0.0003395802936307715,0.0007466447504187009,0.49659838555705227,0.00030005842529393816,5.4093437460464045e-05,0.010266884859847699,0.007026945425992163,6.26432269899162e-05,4.791888266176298e-05,0.0010171666275151433,1.103287574659749e-06,0.021183804059892727,1.1536838111254458e-08,0.009061748959540107,4.352567029223354e-05,0.0007478818272290466,1.5365631974534576e-05,1.1122037839400374e-06,0.003140681894747837,0.023814438027124095,0.001850057272130288,0.007881171620189243,1.1226012022223427e-09,1.2221592519937386e-09,0.009741507790347275,0.0005129310628968222,6.373090360369818e-08,5.049133205305478e-06,1.6275181734216526e-06,0.0005379604081528317,1.50895112331863e-06,3.903425386252206e-12,1.037914183543892e-09,0.0005405444133621888,7.321715793801042e-07,4.790922213618495e-08,0.0007782076696930885,3.1884859738559906e-10,1.0886759861209874e-11,3.824604194109097e-09
8.052797658890149e-05,0.4970523720714417,3.76,0.0,0.16260665872770166,0.7954422366955958,0.2273257530064101,0.013422984822710628,0.0002597138689649764,0.11740528782600758,0.1727627401944926,1.9610378715708705e-11,0.415381619053297,2.0096082130318968e-07,8.061321468949084e-05,0.09095552612391,0.006797865830081484,0.004719500497491296,0.0003383133946703681,0.0007442332023144112,0.49680526690684207,0.0002990673943694875,5.3991553867707474e-05,0.010288035753566613,0.007048171492250066,6.256150828474157e-05,4.78391975164817e-05,0.0010154608445281244,1.0983030498189467e-06,0.02127240188338787,1.1508373675346444e-08,0.009072531224832375,4.344605355400667e-05,0.0007459404975083302,1.5401690315084145e-05,1.108438470934124e-06,0.0031397415652658876,0.023887524802466704,0.0018527355393802192,0.007913512128816294,1.127191868025469e-09,1.2190822277488376e-09,0.009778849508665853,0.0005143140215809924,6.382934189309631e-08,5.046076732018683e-06,1.6384753158387958e-06,0.0005432906206437161,1.5192819011114546e-06,3.8998593871649385e-12,1.0368688135779834e-09,0.0005443617959207771,7.375779285283964e-07,4.826483854581027e-08,0.0007813860262164307,3.2016310905439024e-10,1.0849903975241466e-11,3.831332456486021e-09
8.06836162620323e-05,0.497118237968364,3.76,0.0,0.16194262058413872,0.7949194303149698,0.227812395340378,0.013482211389542427,0.00025903410541684555,0.11742494804334092,0.17302835604045477,1.9523332967971524e-11,0.41570248716256647,2.0024052163950287e-07,8.053425686140283e-05,0.09136234815197951,0.006784639168969132,0.004710849465184716,0.00033705445246505397,0.0007418372484026914,0.4970090144534935,0.0002980817662411009,5.3890027780907045e-05,0.010309084257512603,0.007069347558194093,6.247978700130258e-05,4.7759557978260657e-05,0.0010137549135972278,1.0933536595882448e-06,0.021360788831446875,1.1479967841662292e-08,0.00908313699121386,4.336656928491688e-05,0.0007440047031352596,1.543739719371695e-05,1.1046888003266712e-06,0.003138781121127959,0.02396021149529644,0.0018553949842115814,0.00794573887480935,1.131771534596042e-09,1.2160168619553129e-09,0.009816083217733902,0.0005156795371423818,6.392696862241757e-08,5.042976676946455e-06,1.6494086728900721e-06,0.0005486493393953072,1.5296308937953748e-06,3.896266572066185e-12,1.0358165177459604e-09,0.0005481851302397952,7.429972133054981e-07,4.862133619230536e-08,0.0007845574092906808,3.214747423864134e-10,1.0813201210939873e-11,3.838000074998849e-09
8.083925593516312e-05,0.49718383410704137,3.76,0.0,0.1612827982753775,0.794398068021662,0.22829721653173396,0.013541377604643485,0.0002583572183791307,0.11744441722877097,0.17329375067964292,1.9436973329618866e-11,0.4160209978013469,1.9952576836042564e-07,8.045522246027451e-05,0.09176894283032479,0.006771456977827572,0.004702167886895866,0.00033580340006939354,0.0007394567415993359,0.49720966299109515,0.0002971015042240374,5.378885745497593e-05,0.01033003089398288,0.007090473809680314,6.239806587402171e-05,4.767996707359778e-05,0.0010120489141619417,1.0884390762614589e-06,0.02144896477780204,1.1451621186516141e-08,0.009093567495323184,4.32872192143838e-05,0.0007420744656033039,1.5472753908001952e-05,1.100954745158982e-06,0.0031378008622381113,0.024032499001711425,0.001858035731089106,0.007977851921177321,1.136340196470276e-09,1.2129631073851319e-09,0.009853209168764683,0.0005170277092622767,6.402378909846745e-08,5.039833733540831e-06,1.6603177710665025e-06,0.000554036465151557,1.5399976890212684e-06,3.8926474595010285e-12,1.0347574355975072e-09,0.0005520143523486459,7.484292178123719e-07,4.897870096428526e-08,0.0007877218253882597,3.2278349988128213e-10,1.0776651304352529e-11,3.844607934645247e-09
8.099489560829394e-05,0.4972491627101193,3.76,0.0,0.16062715453993703,0.7938781428269569,0.22878022779776575,0.013600483362134645,0.0002576831929699538,0.11746369683068002,0.1735589242737597,1.935129258527421e-11,0.416337174253792,1.9881650469039228e-07,8.037611442592749e-05,0.09217530873009915,0.006758319154575637,0.004693456705848689,0.0003345601713069831,0.0007370915370305383,0.4974072467893632,0.00029612657184290714,5.3688041168925235e-05,0.0103508761816917,0.007111550431699079,6.231634759393884e-05,4.760042777852243e-05,0.0010103429239309663,1.0835589768456372e-06,0.02153692961062548,1.1423334263909785e-08,0.009103823966536579,4.320800503928043e-05,0.0007401498050870225,1.550776176640798e-05,1.0972362768003544e-06,0.003136801083127195,0.024104388229096788,0.001860657903446868,0.008009851337949578,1.140897848922039e-09,1.2099209168868593e-09,0.009890227615282902,0.0005183586386415276,6.41198085957397e-08,5.036648585071247e-06,1.6712021466318444e-06,0.0005594518970809706,1.5503818786712636e-06,3.8890025589226195e-12,1.0336917043001438e-09,0.0005558493988285693,7.538737267895177e-07,4.933691878436306e-08,0.0007908792812973756,3.2408938417185915e-10,1.0740253974350526e-11,3.8511559300000244e-09
8.115053528142476e-05,0.4973142260772823,3.76,0.0,0.15997565242979278,0.7933596477772099,0.2292614402860936,0.013659528559116459,0.00025701201442282343,0.11748278828777595,0.17382387698257964,1.9266283673776603e-11,0.4166510395890656,1.9811267497755334e-07,8.029693559214318e-05,0.09258144443830257,0.006745225595780369,0.004684716854582059,0.0003333247005275577,0.0007347414919911166,0.49760179980005365,0.0002951569323289003,5.358757720243202e-05,0.010371620637240809,0.007132577608703409,6.223463484482489e-05,4.752094296111399e-05,0.0010086370195147168,1.0787130432568627e-06,0.021624683227026906,1.1395107608146755e-08,0.00911390762962696,4.312892838239699e-05,0.000738230740955572,1.55424220839363e-05,1.0935333652004787e-06,0.003135782075125214,0.02417588009158416,0.001863261624001511,0.008041737199410858,1.145444487692131e-09,1.206890243432469e-09,0.009927138812165356,0.000519672426571801,6.421503241478443e-08,5.033421904301515e-06,1.6820613361705144e-06,0.0005648955334064574,1.5607830488638684e-06,3.885332376099159e-12,1.0326194598557769e-09,0.0005596902066034497,7.593305248462253e-07,4.969597558923917e-08,0.000794029783996168,3.253923979722803e-10,1.0704008926466456e-11,3.857644824341085e-09
8.130617495455557e-05,0.49737902635102305,3.76,0.0,0.15932825543665807,0.792842575967833,0.22974086504676403,0.013718513096874638,0.0002563436679935551,0.11750169302525659,0.1740886089632317,1.918193942046044e-11,0.4169626165746565,1.9741422397130937e-07,8.021768880284017e-05,0.09298734856417751,0.006732176196322431,0.004675949250719429,0.00033209692290998074,0.0007324064646473637,0.49779335552725257,0.00029419254994874684,5.34874638556183e-05,0.010392264774125184,0.007153555524385553,6.215293025254833e-05,4.7441515448883746e-05,0.0010069312760027042,1.0739009583955918e-06,0.021712225536398257,1.136694175075893e-08,0.009123819702926498,4.3049990830850304e-05,0.0007363172914626498,1.5576736184624622e-05,1.0898459799187747e-06,0.0031347441250899055,0.024246975512685766,0.001865847014625213,0.008073509585753974,1.1499801091061253e-09,1.2038710402873346e-09,0.00996394301613862,0.0005209691751629593,6.430946584366273e-08,5.0301543591808355e-06,1.6928948942558307e-06,0.0005703672710181847,1.5712007908212397e-06,3.8816374105171545e-12,1.0315408367005814e-09,0.0005635367130785388,7.647993971272506e-07,5.005585733137092e-08,0.0007971733407273967,3.266925441093377e-10,1.0667915863017179e-11,3.864074474424936e-09
8.146181462768639e-05,0.497443565671154,3.76,0.0,0.15868492754609392,0.7923269205495852,0.23021851301993213,0.013777436881421074,0.0002556781391228969,0.1175204124531769,0.17435312036989464,1.9098252969073598e-11,0.417271927639429,1.9672109717877982e-07,8.013837686691562e-05,0.09339301974188763,0.006719170849152113,0.004667154795124498,0.0003308767743195472,0.000730086315742783,0.4979819469739656,0.00029323338887966903,5.3387699450827656e-05,0.01041280910236255,0.007174484361579654,6.207123637266752e-05,4.7362148034107384e-05,0.0010052257668037175,1.0691224107713265e-06,0.021799556461876663,1.1338837193420115e-08,0.009133561397469351,4.2971193942300566e-05,0.0007344094736383397,1.561070540240698e-05,1.0861740885306135e-06,0.0031336875148058638,0.024317675426333916,0.001868414196135282,0.008105168583808307,1.1545047102102858e-09,1.200863260849531e-09,0.010000640486014515,0.0005222489873918548,6.44031140384752e-08,5.026846606634274e-06,1.703702384349605e-06,0.0005758670053451066,1.5816346997121972e-06,3.877918149655566e-12,1.0304559659331552e-09,0.0005673888562027468,7.702801294843803e-07,5.041654999955392e-08,0.0008003099590281927,3.279898255351697e-10,1.0631974465511582e-11,3.8704460290057325e-09
8.161745430081721e-05,0.4975078462357153,3.76,0.0,0.1580456330894218,0.7918126747123349,0.23069439506836228,0.013836299822029795,0.0002550154133230471,0.1175389479708403,0.1746174113546853,1.901521745666717e-11,0.41757899497573514,1.9603324101061414e-07,8.005900253253728e-05,0.09379845662311834,0.006706209445894407,0.004658334376879196,0.00032966419124080164,0.0007277809076690541,0.4981676067925102,0.000292279413446011,5.328828232004456e-05,0.010433254129536806,0.00719536430250894,6.198955575793836e-05,4.728284342453766e-05,0.0010035205641489246,1.0643770925059091e-06,0.021886675936234348,1.1310794427050378e-08,0.009143133919025772,4.289253922020788e-05,0.0007325073036652055,1.5644331077987926e-05,1.0825176577199401e-06,0.003132612522575761,0.024387980773626892,0.0018709632886136662,0.008136714285007713,1.159018288528185e-09,1.1978668587726435e-09,0.01003723148199505,0.0005235119668181177,6.449598221745976e-08,5.023499294723425e-06,1.714483374617637e-06,0.0005813946308064996,1.5920843690183466e-06,3.874175078680575e-12,1.0293649780003605e-09,0.000571246574312819,7.757725080088351e-07,5.077803960751368e-08,0.0008034396466427269,3.2928424528948086e-10,1.0596184407947319e-11,3.876759705789e-09
8.177309397394803e-05,0.49757187016259624,3.76,0.0,0.15741033675202298,0.7912998316861974,0.23116852197540544,0.013895101831300561,0.0002543554761899548,0.1175573009664942,0.17488148206763104,1.8932826126548377e-11,0.4178838405339618,1.953506025394212e-07,7.997956850536866e-05,0.09420365787748324,0.006693291876803652,0.004649488872983988,0.0003284591107987329,0.0007254901043008799,0.49835036727606546,0.0002913305883021702,5.3189210806364005e-05,0.010453600360729329,0.0072161955287648955,6.190789092158096e-05,4.720360426833764e-05,0.001001815739036044,1.0596646987210324e-06,0.021973583902114808,1.128281392948022e-08,0.00915253846791843,4.28140281218326e-05,0.0007306107968558774,1.567761455894567e-05,1.0788766533423657e-06,0.003131519423150331,0.02445789250293709,0.0018734944113841493,0.008168146785485084,1.1635208420828902e-09,1.1948817878257337e-09,0.010073716265683357,0.0005247582175786982,6.458807557806134e-08,5.0201130641093e-06,1.7252374430980491e-06,0.0005869500407903353,1.6025493929043302e-06,3.870408676159096e-12,1.0282680015936757e-09,0.0005751098061445553,7.812763191553612e-07,5.114031219012304e-08,0.0008065624115246728,3.305758065012911e-10,1.0560545355814626e-11,3.8830154190900835e-09
8.192873364707884e-05,0.49763563948214495,3.76,0.0,0.15677900371667264,0.7907883847577677,0.23164090441282348,0.013953842826529991,0.0002536983134082779,0.11757547281293534,0.17514533265588145,1.8851072237661343e-11,0.4181864859245609,1.9467312929954503e-07,7.990007750728633e-05,0.09460862219978845,0.006680418030382893,0.004640619143531409,0.00032726147091549233,0.0007232137710605671,0.4985302602131774,0.0002903868787876697,5.3090483279927505e-05,0.010473848297401361,0.00723697822104669,6.182624431101344e-05,4.71244331907263e-05,0.0010001113607972835,1.0549849270759627e-06,0.022060280315787533,1.1254896165484741e-08,0.009161776236804468,4.273566208487212e-05,0.0007287199673400468,1.5710557202271208e-05,1.0752510401913642e-06,0.0031304084862728765,0.02452741157273333,0.001876007682775366,0.008199466187928781,1.1680123695694266e-09,1.191908002108517e-09,0.010110095100622428,0.0005259878445889613,6.467939923946213e-08,5.016688548835266e-06,1.735964183426667e-06,0.0005925331272567883,1.6130293731278262e-06,3.866619412386299e-12,1.0271651631469712e-09,0.0005789784909966936,7.867913503939205e-07,5.150335382598853e-08,0.0008096782619184328,3.3186451242350655e-10,1.0525056964334379e-11,3.889213909427233e-09
8.208437332020966e-05,0.4976991563384249,3.76,0.0,0.1561515994817936,0.7902783272499325,0.23211155298103353,0.01401252272795855,0.0002530439107929065,0.1175934648730147,0.17540896326474945,1.876994933096903e-11,0.41848695254281776,1.9400076983283697e-07,7.98205321689045e-05,0.09501334830085302,0.006667587793941269,0.004631726037812243,0.00032607120999107486,0.0007209517756636437,0.49870731707352517,0.00028944824980938453,5.2992098114457995e-05,0.010493998438782536,0.007257712559479322,6.174461836095483e-05,4.704533272994884e-05,0.0009984074976836582,1.0503374810525135e-06,0.022146765142283132,1.1227041575574617e-08,0.009170848413323595,4.265744248893831e-05,0.0007268348284990272,1.574316037079438e-05,1.0716407816613644e-06,0.003129279978541885,0.024596538947784696,0.0018785032203855823,0.008230672599178769,1.172492870156598e-09,1.1889454556378212e-09,0.010146368251552407,0.0005272009532256962,6.476995832309709e-08,5.013226371376297e-06,1.7466631900928567e-06,0.0005981437812824082,1.623523908100883e-06,3.862807751360427e-12,1.0260565873566984e-09,0.0005828525685311637,7.9231738943612e-07,5.1867150624680795e-08,0.0008127872062537076,3.331503663876331e-10,1.0489718874372523e-11,3.895355516326356e-09
