Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160)
1.1271954768754067e-06,0.3307166157411175,3.76,0.0,0.40868792827294587,0.9686121631501321,0.03948701860731885,0.0005011741592726121,0.0042514230594502475,0.10842003895659039,0.12028980462094262,1.0838005267373471e-08,0.22552597038113958,7.766762816535571e-05,0.0005738078317493507,0.004791037373923183,0.0025879013233189073,8.830668760411352e-05,0.0010269797844653298,0.023059249111087143,0.25421252224310675,0.0009059730131611893,0.0011182333133626713,0.0011245660447808052,0.00684415724823213,0.0011348774933282047,0.0015122170422944036,0.0029805203459380473,3.301706782985282e-07,0.001249679076799748,1.2150985523140387e-08,0.0007296312147628348,0.0013787156904845987,0.0005885017238304902,5.333912461002282e-07,1.7014298037648587e-07,0.0020050925947677073,0.0005104436126773137,0.000846076139390761,5.37038599213906e-05,6.895785367545969e-09,3.7830480268966415e-09
1.1304520339896085e-06,0.33092331855386337,3.76,0.0,0.40508561169195834,0.9680278007633364,0.0401683786900523,0.0005095545630768358,0.004323195839659473,0.10844417440164487,0.12055935257319737,1.1070621659276688e-08,0.22833715950386507,7.948214577347843e-05,0.0005833336808610127,0.0049201304320531675,0.002607820221455117,9.014224006970185e-05,0.00103753979611235,0.02334541312660953,0.257233474479432,0.0009180248773964229,0.001133025172200876,0.001138391702717458,0.006972855013401186,0.0011615686250612657,0.0015551549148428252,0.0030706396143811354,3.3317359156791136e-07,0.0012985483090505521,1.2503359036685405e-08,0.0007499898897559842,0.001416839970444267,0.0006056698107736212,5.534624027716795e-07,1.7489880255578727e-07,0.0020632501176454454,0.0005268339282492767,0.0008711566141544702,5.666401638258677e-05,7.166326876785982e-09,3.845267742130732e-09
1.1337085911038102e-06,0.33113099274733343,3.76,0.0,0.40146865776712193,0.967433936762506,0.04085894438924281,0.0005181365203312632,0.004395722245947452,0.10846400897305414,0.12082924154301844,1.1306401951949859e-08,0.23116049587611545,8.132578826516326e-05,0.0005929347795907772,0.0050526150587501106,0.0026275649000745333,9.200293137071893e-05,0.0010480567506598612,0.023632304738773223,0.2602615398024024,0.0009301141579506735,0.0011478425768223972,0.0011522274409623515,0.007103461228259889,0.001188840022337098,0.0015990126986792873,0.003162982615637553,3.3615109303103195e-07,0.0013491766465676628,1.2863753061285142e-08,0.0007707807970167779,0.0014557417248980422,0.0006232348017550091,5.742351606759903e-07,1.7975536913345298e-07,0.002123047202295893,0.0005436962652039329,0.0008969989110501461,5.978730154725205e-05,7.446434919807141e-09,3.907940865226509e-09
1.136965148218012e-06,0.33133960497195764,3.76,0.0,0.39783772116130567,0.9668304788774884,0.04155874759671832,0.0005269246087985664,0.004468989851698721,0.1084795268696036,0.12109952743678824,1.1545269880783036e-08,0.23399541838727472,8.319819979693697e-05,0.0006026083255020466,0.005188566170701528,0.0026471283171666565,9.388853063817081e-05,0.0010585253103620972,0.0239198280134326,0.2632959079938619,0.0009422360336813229,0.00116267983138536,0.0011660695671757647,0.007235988597015408,0.0012167001176522014,0.0016437960358133869,0.003257580838846979,3.3910142361085913e-07,0.0014016175989381436,1.3232250639135713e-08,0.0007920072220968533,0.0014954241706955443,0.0006412011259103918,5.957307195738524e-07,1.8471338473432405e-07,0.002184518560431786,0.0005610406562727012,0.0009236233361219106,6.308220563240894e-05,7.736382386029697e-09,3.971047597511312e-09
1.1402217053322137e-06,0.3315491209966018,3.76,0.0,0.3941934728461225,0.9662173366848312,0.04226781673332224,0.0005359234706808363,0.004542985241052845,0.1084907135066857,0.12137026772625065,1.1787142813471163e-08,0.23684135301346662,8.509897966314282e-05,0.0006123513974074105,0.005328059569720859,0.002666503527263903,9.579878143038925e-05,0.001068940054122831,0.024207884307027035,0.26633575262409326,0.0009543855213283097,0.0011775311051312935,0.0011799144071580729,0.0073704493978794874,0.0012451572068690575,0.001689509889067399,0.003354465105589178,3.4202280845010374e-07,0.0014559257091192278,1.360893098438083e-08,0.0008136722088861923,0.0015358899046985818,0.0006595730355613563,6.179707182286916e-07,1.897734908636794e-07,0.0022476990647032975,0.0005788771636517712,0.0009510505452488272,6.65576075431476e-05,8.036446140503529e-09,4.034567189412663e-09
1.1434782624464154e-06,0.3317595057257439,3.76,0.0,0.3905365997688847,0.9655944217387475,0.042986176634921734,0.00054513781154535,0.0046176939901630114,0.10849755555043245,0.12164152143967376,1.2031931661518626e-08,0.2396977131397154,8.702768131323567e-05,0.0006221609568739089,0.005471171916810704,0.0026856836905431295,9.773340143398829e-05,0.0010792954817934772,0.024496372297556426,0.2693802315489101,0.0009665574768822216,0.00119239043571809,0.0011937583122544827,0.007506855465066172,0.0012742194316677517,0.0017361585082379457,0.0034536655067408687,3.4491345870157736e-07,0.0015121565383863097,1.3993869242061248e-08,0.0008357785478934031,0.0015771408765414495,0.0006783545940347303,6.409772314068105e-07,1.9493626273704259e-07,0.0023126237191580085,0.0005972158688773516,0.0009793015384233388,7.02227883300582e-05,8.34690686181894e-09,4.098477936595217e-09
1.1467348195606172e-06,0.3319707232182329,3.76,0.0,0.38686780448972696,0.9649616477043045,0.043713848439501074,0.0005545723991320885,0.0046931006495518545,0.10850004095133359,0.12191334914984288,1.2279540803886163e-08,0.24256389990671057,8.898381143428708e-05,0.0006320338500229788,0.005617980704324971,0.002704662081864815,9.969208220770566e-05,0.001089586018754723,0.024785188020908414,0.2724284874422086,0.0009787465973203904,0.0012072517328690227,0.0012075976669528375,0.007645218170675004,0.0013038947613369099,0.0017837453962178528,0.0035552113379017404,3.477715734007413e-07,0.0015703666488283185,1.4387136244377544e-08,0.0008583287645406779,0.0016191783615152706,0.0006975496632925046,6.647727660092988e-07,2.0020220609875207e-07,0.002379327628279523,0.0006160668622495151,0.001008397653174565,7.408744478887832e-05,8.668048865793052e-09,4.162757177810696e-09
1.149991376674819e-06,0.33218273670763476,3.76,0.0,0.383187804788805,0.9643189304926721,0.04445084947558723,0.0005642320620393866,0.0047691887276603015,0.10849815897727377,0.12218581295875207,1.2529868023568658e-08,0.2454393025821286,9.096682910429032e-05,0.0006419668096289211,0.005768564226198287,0.0027234320997281823,0.0001016744889711827,0.0010998060207817308,0.02507422491266796,0.27547964836394867,0.0009909474227224587,0.0012221087823402791,0.001221428896662639,0.007785548406479551,0.0013341909739106501,0.001832273275166014,0.0036591310334691215,3.505953414191695e-07,0.0016306135833035716,1.4788798264710478e-08,0.0008813251075014042,0.0016620029336519985,0.0007171618913918244,6.893802562956018e-07,2.055717540362212e-07,0.002447845964604973,0.0006354402318091758,0.0010383605571015408,7.816170317788896e-05,9.000159914677742e-09,4.227381294541117e-09
1.1532479337890207e-06,0.3323955086241647,3.76,0.0,0.37949733324355023,0.9636661883982666,0.04519719315226174,0.0005741216882841589,0.004845940675686326,0.10849190024592047,0.12245897647886717,1.2782804457879454e-08,0.2483232989563981,9.297614502185684e-05,0.0006519564575187023,0.00592300154621351,0.0027419872751202855,0.00010368026044065129,0.0011099497791920874,0.0253633738555304,0.2785328283634308,0.0010031543387761007,0.001236955250208623,0.0012352484756624096,0.007927856565642303,0.001365115636660936,0.0018817440528174887,0.0037654520994485157,3.5338294349706476e-07,0.0016929558427721857,1.519891676986932e-08,0.0009047695371095249,0.0017056144390868398,0.0007371946997960574,7.148230581589418e-07,2.110452637971765e-07,0.0025182139349256864,0.0006553460518743939,0.0010692122394819357,8.24561330264759e-05,9.34353101166963e-09,4.292325712514311e-09
1.1565044909032224e-06,0.332609000618203,3.76,0.0,0.37579713677604665,0.9630033422376031,0.04595288885101883,0.0005842462237332548,0.0049233378738111015,0.10848125675639367,0.12273290481083508,1.3038234563199293e-08,0.251215255762728,9.50111208178705e-05,0.0006619993072748334,0.0060813724642807595,0.0027603212802370636,0.00010570900871339794,0.0011200115262748275,0.025652523232428084,0.2815871281176403,0.0010153615796827007,0.0012517846874799388,0.0012490529352015027,0.008072152524377887,0.0013966760859574973,0.0019321587890302981,0.003874201045095144,3.561325543526708e-07,0.001757452860924616,1.56175481710658e-08,0.0009286637138707942,0.0017500119697808098,0.0007576512705594212,7.411249424142201e-07,2.1662301361749738e-07,0.0025904667450794235,0.000675794371143907,0.0011009750019224064,8.698176100611332e-05,9.698456180540073e-09,4.357564905167749e-09
1.1597610480174241e-06,0.33282317358538516,3.76,0.0,0.37208797617066597,0.9623303154896605,0.04671794181973535,0.0005946106704025941,0.0050013606189105615,0.10846622192014711,0.12300766451752077,1.329603609492596e-08,0.25411452912114557,9.70710684546114e-05,0.0006720917672419462,0.006243757480704108,0.0027784279370543417,0.00010776031920276518,0.0011299854409978875,0.02594155898546915,0.28464163560432537,0.001027563231471887,0.00126659053501849,0.001262838871741452,0.008218445623587709,0.0014288794065103294,0.0019835176626694234,0.0039854033134894785,3.5884234486626063e-07,0.0018241649760298978,1.6044743574138612e-08,0.0009530089871070303,0.0017951938376879278,0.0007785345334091211,7.683100870596887e-07,2.2230519956759523e-07,0.0026646395633469462,0.0006967952003775586,0.0011336714480175588,9.1750084832835e-05,1.0065232230243396e-08,4.423072399133573e-09
1.1630176051316259e-06,0.3330379876932535,3.76,0.0,0.3683706255621928,0.9616470344375552,0.04749235306902324,0.0006052200846208685,0.005079988113850357,0.10844679059099185,0.1232833235942562,1.3556080103334077e-08,0.257020465006223,9.915524971777738e-05,0.0006822301438365238,0.006410237758415072,0.002796301225726841,0.00010983375062532747,0.0011398656549903461,0.02623036468077439,0.2876954268093728,0.0010397532357328397,0.001281366128795776,0.0012766029553209764,0.008366744650490057,0.0014617324100127669,0.0020358199389323337,0.004099083211157657,3.6151048433603297e-07,0.001893153399931721,1.648054852957904e-08,0.0009778063837653857,0.001841157549454108,0.0007998471527503951,7.964030684744975e-07,2.2809193242558664e-07,0.0027407674824702424,0.0007183584996651119,0.0011673244719854828,9.677308716804081e-05,1.0444158504404666e-08,4.4888207818144786e-09
1.1662741622458276e-06,0.3332534024094532,3.76,0.0,0.36464587189474656,0.9609534283112962,0.048276119271239135,0.0006160795750547328,0.005159198458461783,0.10842295909419077,0.12355995143519326,1.3818230946022735e-08,0.2599323997380966,0.00010126287580672099,0.000692410645158027,0.006580895083155024,0.0028139352927934406,0.00011192883504174566,0.0011496462587947697,0.02651882157928486,0.29074756646793554,0.0010519253937691815,0.0012961047054569049,0.0012903419380277347,0.008517057820270884,0.0014952416132063418,0.0020890639372239924,0.004215263836855598,3.6413514280280495e-07,0.0019644801841255527,1.6925002782933016e-08,0.0010030565974254561,0.0018878997817371604,0.0008215915146212985,8.254288515152637e-07,2.3398323458581038e-07,0.002818885480314427,0.0007404941652968156,0.0012019572462490123,0.00010206324948224529,1.083553661563414e-08,4.5547817111161345e-09
1.1695307193600294e-06,0.3334693765314498,3.76,0.0,0.3609145143518992,0.9602494294313957,0.04906923266242956,0.0006271943005925764,0.005238968642295342,0.10839472525455368,0.12383761879565834,1.4082346317592229e-08,0.26284966049630976,0.0001033931070280783,0.0007026293848984293,0.006755811821591941,0.002831324459167195,0.0001140450779526587,0.001159321308383975,0.026806808713598196,0.29379710883865834,0.001064073371183054,0.0013107994082013732,0.0013040526625590087,0.008669392757781386,0.0015294132153919452,0.0021432469996926114,0.004333967009643508,3.6671449344006906e-07,0.002038208182855671,1.7378140026179595e-08,0.0010287599775377944,0.0019354163572394096,0.0008437697136254727,8.554127784760493e-07,2.3997903701151643e-07,0.0028990283792002056,0.0007632120162509896,0.0012375932079332708,0.00010763356584412292,1.1239670164664063e-08,4.6209259273972245e-09
1.1727872764742311e-06,0.33368586821774265,3.76,0.0,0.3571773637584766,0.9595349733530822,0.04987168094749287,0.0006385694680841489,0.005319274539247369,0.10836208842346286,0.12411639775041391,1.4348277297149515e-08,0.2657715658559357,0.00010554505259779341,0.0007128823865458948,0.006935070877360281,0.0028484632278889407,0.00011618195845081542,0.0011688848319354244,0.027094202970876516,0.2968430985102386,0.0010761907028927495,0.0013254432929741208,0.0013177320708524986,0.008823756479309563,0.0015642530754152225,0.002198365460540473,0.004455213196385223,3.692467150057041e-07,0.0021144010131771873,1.7839987650708583e-08,0.0010549165189280196,0.001983702221546288,0.0008663835398725223,8.863805568775982e-07,2.460791762408117e-07,0.0029812308039388726,0.0007865217803158576,0.0012742560442516777,0.00011349755659495058,1.1656864444354493e-08,4.687223267693373e-09
1.1760438335884329e-06,0.3339028350205403,3.76,0.0,0.35343524195461706,0.9588099990108657,0.05068344720884135,0.0006502103299335053,0.00540009090415341,0.10832504950475765,0.12439636164774079,1.4615868414195764e-08,0.26869742634536364,0.00010771777055634021,0.0007231655878770489,0.007118755645016347,0.0028653462916237837,0.00011833892943048217,0.001178330836855396,0.027380879181852762,0.29988457123944195,0.0010882707985869103,0.0013400293349616636,0.0013313772127675372,0.008980155374454032,0.0015997666881576683,0.0022544146162268666,0.004579021438814596,3.71729994351278e-07,0.0021931230119348775,1.831056650254231e-08,0.0010815258516012488,0.0020327514208657777,0.0008894344659569558,9.183582460533639e-07,2.5228339145518693e-07,0.003065527138606919,0.0008104330798648165,0.0013119696767544319,0.00011966928186630992,1.2087426128668337e-08,4.7536426822658624e-09
1.1793003907026346e-06,0.3341202339198645,3.76,0.0,0.34968898114275715,0.9580744488631799,0.051504509818847403,0.0006621221815429697,0.005481391371439774,0.10828361097940917,0.12467758505926374,1.4884957733397514e-08,0.27162654502505357,0.00010991026780170519,0.0007334748457309965,0.007306949961905128,0.0028819685398802247,0.00012051541785498688,0.0011876533170439346,0.0276667102159452,0.3029205548195865,0.0011003069486169106,0.0013545504353870263,0.0013449852547961281,0.009138595188129206,0.0016359591605684851,0.002311388696682459,0.0047054092803185885,3.7416252898450356e-07,0.002274439189617994,1.8789890640466526e-08,0.0011085872308819948,0.0020825570807647825,0.0009129236340079401,9.513722425017888e-07,2.585913216201593e-07,0.003151951482102694,0.0008349554173063339,0.0013507582444155638,0.00012616335489669544,1.2531662946771632e-08,4.820152253520124e-09
1.1825569478168363e-06,0.3343380213590378,3.76,0.0,0.3459394232082987,0.9573282690368251,0.05233484235635895,0.0006743103586060469,0.005563148455921963,0.10823777692891551,0.12496014372545307,1.5155376958686974e-08,0.2745582180864928,0.00011212150024442891,0.0007438059410569205,0.007499738057938547,0.0028983250659323574,0.00012271082508307271,0.0011968462603904858,0.027951567082472352,0.30595006997839325,0.001112292330327511,0.0013689994285961194,0.0013585534887823724,0.009299081002732062,0.0016728351872760644,0.002369280837656422,0.004834392692594085,3.765425296800793e-07,0.00235841518105812,1.9277967097754555e-08,0.0011360995279249676,0.0021331113859993887,0.000936851842843341,9.854492639764477e-07,2.650025027077538e-07,0.0032405376025328786,0.0008600981602316452,0.001390646085536962,0.00013299495510049855,1.2989883342472934e-08,4.886719217332619e-09
1.185813504931038e-06,0.3345561532815113,3.76,0.0,0.3421874190148084,0.9565714094709197,0.053174413527567646,0.0006867802342474853,0.005645333555835358,0.10818755305734915,0.12524411449674502,1.5426951557075405e-08,0.2774917354705132,0.00011435037308870356,0.0007541545842257952,0.007697204503288971,0.0029144111734261974,0.0001249245272545409,0.0012059036564889833,0.02823531903794197,0.3089721313039851,0.0011242200148243284,0.0013833690894270814,0.001372079340628043,0.009461617220501546,0.0017103990258217204,0.002428083054319117,0.004965986002342528,3.7886822313384366e-07,0.0024451171929455303,1.977479564818561e-08,0.001164061220632402,0.0021844055615364605,0.0009612195352626935,1.0206163322880776e-06,2.715163650107029e-07,0.0033313188904820984,0.0008858705262854421,0.0014316577184503286,0.00014017984084070784,1.3462396119275529e-08,4.953309986817946e-09
