Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81)
3.4857252562874104e-09,0.297586753222429,3.76,0.0,0.6322983375332697,0.9999985215455295,1.364377457387711e-09,7.601299475462467e-08,1.7341428024704613e-08,0.0008991171712533402,0.0008991651761394813,1.0754922897919052e-10,2.2470057283207626e-07,4.1869884224896565e-08,3.6612986176634722e-09,9.700840542125915e-11,1.4607895776532666e-06,1.7759410493009343e-10,1.0406369977858598e-07,1.2631631408254842e-06,1.453170105192835e-06,1.7465794818020856e-07,3.2361675418709595e-09,6.94352860024267e-10,8.955995368217247e-10,1.0680134576216872e-08,2.6164925625091607e-14,1.037855371762965e-15,1.3592805638787017e-11,2.731292562780425e-13,2.011951791360332e-21,1.6976923023379675e-11,3.159712604330713e-14,2.3515617905738996e-16,2.299117485547771e-19,2.5287367366680083e-20,4.694561050347871e-06,1.0915603547144642e-09,4.628671782567896e-06,1.2889542302317813e-13,4.582003940196626e-18,3.430338552397201e-16,9.693615553510682e-09,3.036208049001949e-19
3.5694459297590863e-09,0.29758795277100497,3.76,0.0,0.6322765944801169,0.9999984855021891,1.4783607640371134e-09,7.968443796647387e-08,1.8328964682795896e-08,0.0009206953015578444,0.0009207456385005591,1.1023295757566466e-10,2.3694232059026815e-07,4.3845664931059615e-08,3.9250034819182444e-09,1.0649036130395647e-10,1.4958291616229618e-06,1.862090221093266e-10,1.0528427812998132e-07,1.2999830714475074e-06,1.5006277212847574e-06,1.7563894329996455e-07,3.3873164705659715e-09,7.286928369950454e-10,9.60227175154192e-10,1.1207454497154945e-08,2.8413338115525263e-14,1.1535804129881616e-15,1.3770925453469902e-11,2.892873730326566e-13,2.2544826468634847e-21,1.754982400755147e-11,3.4068834288831767e-14,2.5949030390693727e-16,2.5574406748050383e-19,2.813397007869959e-20,4.806968394739541e-06,1.144531694777285e-09,4.7378992649824564e-06,1.3596159384979923e-13,4.8741107668445175e-18,3.6304073835691805e-16,1.0164132259117409e-08,3.289451991462657e-19
3.653166603230762e-09,0.297589152303836,3.76,0.0,0.6322548517693919,0.9999984494300477,1.5987480727214883e-09,8.344133369795056e-08,1.934618832123031e-08,0.0009422726345157462,0.0009423253588553395,1.1291658701282935e-10,2.4952505483251326e-07,4.586421886803757e-08,4.200763680724197e-09,1.1664404083210381e-10,1.5308667410061643e-06,1.9502708778460012e-10,1.065078038355543e-07,1.3369003308490463e-06,1.548488569600878e-06,1.76617219315005e-07,3.5416308329670006e-09,7.63889128185645e-10,1.027834236493146e-09,1.1745047680296107e-08,3.079548661752088e-14,1.2789715536196785e-15,1.3948553817612525e-11,3.059934926899629e-13,2.519047958310116e-21,1.8129074494712108e-11,3.6673054525620226e-14,2.8570145737228694e-16,2.8370724954045453e-19,3.1220818569363294e-20,4.919359484144478e-06,1.1987536094584117e-09,4.8470366668503814e-06,1.4323542650484228e-13,5.176883614995663e-18,3.8373525289022835e-16,1.064576456440879e-08,3.5571103913070804e-19
3.736887276702438e-09,0.29759035182094157,3.76,0.0,0.6322331094000013,0.9999984133288905,1.7257291179400436e-09,8.728360496905933e-08,2.0393193853001173e-08,0.0009638491701375263,0.0009639043372170961,1.1560011729220645e-10,2.6244952092170714e-07,4.7925366601166836e-08,4.4888206910821456e-09,1.274996483447813e-10,1.5659023363024802e-06,2.0404824288307118e-10,1.0773432026901445e-07,1.3739144529682834e-06,1.5967529604951555e-06,1.7759350281945804e-07,3.699093278922252e-09,7.99943620479383e-10,1.0984830801286228e-09,1.2292745342472331e-08,3.331604404105051e-14,1.4145773183926851e-15,1.4125811205845137e-11,3.2325407024150867e-13,2.8070163275298775e-21,1.8714685326851416e-11,3.941392233675076e-14,3.1388773775624827e-16,3.1391574083420346e-19,3.4561724899929043e-20,5.031734321171095e-06,1.2542257935646674e-09,4.9560840659497196e-06,1.5071866853543095e-13,5.490452397025303e-18,4.051270455432537e-16,1.1138510101818716e-08,3.8396571489107885e-19
3.820607950174113e-09,0.2975915513223466,3.76,0.0,0.6322113673708579,0.9999983771985033,1.8594942120960865e-09,9.121117486890019e-08,2.1470071605909656e-08,0.00098542490843359,0.00098548257359907,1.1828354841496183e-10,2.757164609118595e-07,5.0028929442426886e-08,4.789414241529198e-09,1.3908798240216365e-10,1.600935968380296e-06,2.1327242851206557e-10,1.0896386236424659e-07,1.4110250795039534e-06,1.6454213084051335e-06,1.785684183259167e-07,3.85968661464799e-09,8.368581991658492e-10,1.1722357814223064e-09,1.2850382210126565e-08,3.5979750524783e-14,1.5609635590079147e-15,1.4302802938395373e-11,3.4107557516769655e-13,3.1198036664455597e-21,1.9306667568896595e-11,4.2295627815261605e-14,3.441501183332753e-16,3.464869580300832e-19,3.817094505049623e-20,5.1440929084269644e-06,1.3109479419645925e-09,5.065041539990445e-06,1.58413089468405e-13,5.8149472686517835e-18,4.2722578578267566e-16,1.1642366504400019e-08,4.1375728350582636e-19
3.9043286236457886e-09,0.2975927508080812,3.76,0.0,0.6321896256808801,0.9999983410386711,2.000234216633621e-09,9.52239665556055e-08,2.257690749082228e-08,0.0010069998494142674,0.0010070600680144686,1.2096688038238725e-10,2.893266143430359e-07,5.217472944733047e-08,5.102782321307669e-09,1.5144043147598458e-10,1.6359676584668414e-06,2.226995859616446e-10,1.1019645828416518e-07,1.4482319437954799e-06,1.694494116581035e-06,1.7954250271014546e-07,4.023393801788869e-09,8.746347479737032e-10,1.2491541336097076e-09,1.3417796501313456e-08,3.879141404836811e-14,1.718713631683547e-15,1.447962104342798e-11,3.594644916899235e-13,3.4588736756066954e-21,1.9905032462973794e-11,4.532241607436981e-14,3.7659247732955686e-16,3.815412882098408e-19,4.2063183503214185e-20,5.2564352485188095e-06,1.3689197495884708e-09,5.173909166614488e-06,1.663204792020226e-13,6.150498643130941e-18,4.500411640719219e-16,1.2157331405824747e-08,4.451344775314015e-19
3.988049297117464e-09,0.2975939502781795,3.76,0.0,0.6321678843289915,0.9999983048491805,2.148140514244488e-09,9.9321903256277e-08,2.3713783158930337e-08,0.0010285739930898144,0.001028636820476466,1.2365011319600783e-10,3.032807189120456e-07,5.436258941182685e-08,5.42916118949162e-09,1.6458896966283442e-10,1.6709974281394368e-06,2.3232965670710994e-10,1.1143213072628218e-07,1.4855348571932937e-06,1.7439719641724867e-06,1.805162175380516e-07,4.190197956469439e-09,9.132751491032412e-10,1.3292996495773434e-09,1.3994829898668612e-08,4.175591103530805e-14,1.8884285769155334e-15,1.4656345898078212e-11,3.7842731898163264e-13,3.825738328955959e-21,2.0509791392297418e-11,4.849858774547478e-14,4.113216282132041e-16,4.192020891487801e-19,4.6253597881085784e-20,5.368761344052517e-06,1.4281409114283514e-09,5.2826870233957544e-06,1.7444264654802324e-13,6.49723720271689e-18,4.735828901696429e-16,1.2683402440384646e-08,4.781467132048288e-19
4.0717699705891395e-09,0.2975951497326793,3.76,0.0,0.6321461433141196,0.9999982686298179,2.3034049820857905e-09,1.0350490826692252e-07,2.4880776149189145e-08,0.0010501473394704118,0.0010502128309982062,1.2633324685734018e-10,3.1757951103586506e-07,5.659233286921815e-08,5.768785384070989e-09,1.7856615242026298e-10,1.7060252993177568e-06,2.421625824114546e-10,1.1267089793397932e-07,1.5229336975737704e-06,1.793855495345423e-06,1.814899595501046e-07,4.36008234833825e-09,9.527812832587223e-10,1.412733563617034e-09,1.4581327514820028e-08,4.48781869469414e-14,2.0707273014090157e-15,1.4833047669253775e-11,3.979705713457426e-13,4.221958364840892e-21,2.1120955852910776e-11,5.182849946514001e-14,4.484473502857227e-16,4.595956900222087e-19,5.075780364137596e-20,5.481071197633125e-06,1.4886111225380704e-09,5.391375187840171e-06,1.8278141791285025e-13,6.855293907880092e-18,4.978606914887726e-16,1.322057724299177e-08,5.128440984345855e-19
4.155490644060815e-09,0.2975963491716215,3.76,0.0,0.6321244026351958,0.9999982323803698,2.4662199659160094e-09,1.0777290495239297e-07,2.6077960027619376e-08,0.0010717198885661667,0.0010717880995927995,1.2901628136774954e-10,3.322237263316478e-07,5.886378408708849e-08,6.121887730993997e-09,1.934051123253211e-10,1.7410512942568827e-06,2.521983049277679e-10,1.1391277451813609e-07,1.560428399511005e-06,1.8441454099668355e-06,1.8246406968439775e-07,4.533030399606e-09,9.931550296804511e-10,1.4995168331604722e-09,1.5177137852288593e-08,4.816325686801761e-14,2.2662467621083975e-15,1.5009787581066645e-11,4.181007783696333e-13,4.649143783231282e-21,2.1738537430598558e-11,5.531656435248744e-14,4.880824195603468e-16,5.028513925205736e-19,5.559187882185083e-20,5.593364811864838e-06,1.5503300780332734e-09,5.499973737385698e-06,1.9133863610497473e-13,7.224800005013878e-18,5.228843115109775e-16,1.3768853449179244e-08,5.492774406070578e-19
4.2392113175324904e-09,0.2975975485950497,3.76,0.0,0.6321026622911549,0.9999981961006236,2.6367782550840505e-09,1.1212581674631925e-07,2.7305404519614133e-08,0.00109329164038711,0.0010933626262733234,1.3169921672854236e-10,3.4721410002935186e-07,6.117676806424594e-08,6.488699353168184e-09,2.0913955485528772e-10,1.776075435540997e-06,2.624367663016001e-10,1.1515777214641314e-07,1.5980189457817335e-06,1.8948424555507664e-06,1.8343884090343995e-07,4.709025684078979e-09,1.034398266176605e-09,1.5897101404961583e-09,1.5782112759245554e-08,5.1616206084401737e-14,2.475642152273004e-15,1.518661903189706e-11,4.388244850640114e-13,5.1089543490601284e-21,2.2362547781480568e-11,5.896725247814795e-14,5.303426399167273e-16,5.491014723615271e-19,6.077236883814101e-20,5.70564218935101e-06,1.6132974730914404e-09,5.608482749402377e-06,2.0011615925736316e-13,7.605887033055655e-18,5.486635082541359e-16,1.4328228695102116e-08,5.874982542310014e-19
4.322931991004166e-09,0.29759874800300967,3.76,0.0,0.6320809222809348,0.9999981597903661,2.8152730583387106e-09,1.1656356715104923e-07,2.8563175635761207e-08,0.001114862594943201,0.0011149364110528248,1.3438205294108098e-10,3.625513673239918e-07,6.35311105276771e-08,6.869449679420129e-09,2.2580375419054875e-10,1.8110977460776416e-06,2.728779087732888e-10,1.1640590010903879e-07,1.6357053600671028e-06,1.9459474203367353e-06,1.8441452495154974e-07,4.888051926188759e-09,1.0765128691548102e-09,1.6833738944695746e-09,1.639610738171874e-08,5.524219065354331e-14,2.6995870895738967e-15,1.5363588577384765e-11,4.601482519869317e-13,5.60310010160084e-21,2.2992998616021427e-11,6.278509132560483e-14,5.753468745267968e-16,5.984811811946624e-19,6.631629133095762e-20,5.817903332694158e-06,1.6775130029519053e-09,5.716902301192351e-06,2.0911585985607596e-13,7.99868682912306e-18,5.752080527924201e-16,1.4898700617538306e-08,6.275587684364993e-19
4.406652664475841e-09,0.29759994739554885,3.76,0.0,0.6320591826034752,0.9999981234493854,3.0018979804316603e-09,1.2108607973758467e-07,2.9851335791588035e-08,0.001136432752244322,0.0011365094539443183,1.3706479000676874e-10,3.782362636730554e-07,6.59266379295144e-08,7.264366453413819e-09,2.434325490396303e-10,1.8461182490925085e-06,2.835216747802509e-10,1.1765716576752352e-07,1.6734877007436166e-06,1.9974611273988365e-06,1.8539133814363982e-07,5.070093000018927e-09,1.1195007136534535e-09,1.7805682321672698e-09,1.7018980112713234e-08,5.904643796818758e-14,2.9387738061902873e-15,1.5540736792678108e-11,4.820786553539307e-13,6.1333418698078764e-21,2.362990168625954e-11,6.677466624557589e-14,6.232170775474956e-16,6.511287488941341e-19,7.224114106209242e-20,5.930148244495952e-06,1.7429763629158801e-09,5.825232469989904e-06,2.183396238672123e-13,8.403331533235415e-18,6.025277278281495e-16,1.548026685388969e-08,6.695119343432825e-19
4.490373337947517e-09,0.2976011467727169,3.76,0.0,0.6320374432577193,0.9999980870774688,3.1968469994768873e-09,1.2569327814551818e-07,3.116994392181829e-08,0.0011580021123002823,0.0011580817549607873,1.3974742792697895e-10,3.942695250471593e-07,6.836317744401617e-08,7.673675742527761e-09,2.6206133848629194e-10,1.8811369681246717e-06,2.943680069592405e-10,1.1891157491099748e-07,1.7113660556015626e-06,2.049384429632419e-06,1.8636946632174688e-07,5.255132928329605e-09,1.1633636733727305e-09,1.8813530205858946e-09,1.765059253892585e-08,6.303424731362144e-14,3.1939133408719935e-15,1.571809902754657e-11,5.046222871370694e-13,6.7014917935527695e-21,2.42732687756038e-11,7.094062090402797e-14,6.740783260742722e-16,7.071853862301598e-19,7.856489485805599e-20,6.042376927357218e-06,1.8096872483464768e-09,5.933473332961491e-06,2.2778934995479563e-13,8.819953592303018e-18,6.306323263135906e-16,1.6072925042183204e-08,7.134114323141903e-19
4.574094011419192e-09,0.29760234613456443,3.76,0.0,0.6320157042426111,0.9999980506744044,3.4003144450265294e-09,1.3038508608297033e-07,3.2519055589764506e-08,0.001179570675120818,0.0011796533141151828,1.4242996670303927e-10,4.106518881424339e-07,7.084055696455923e-08,8.097601946691126e-09,2.8172607785852863e-10,1.9161539270221883e-06,3.054168481485772e-10,1.2016913204816205e-07,1.7493405373201864e-06,2.1017182054566816e-06,1.8734906912135672e-07,5.4431558815805435e-09,1.2081036207054246e-09,1.9857878582872928e-09,1.829080938576451e-08,6.721099041882895e-14,3.4657357329305206e-15,1.5895706067915688e-11,5.277857551560075e-13,7.309413850676767e-21,2.4923111690464445e-11,7.528765772450514e-14,7.280588523487084e-16,7.667952879099655e-19,8.530601660011826e-20,6.1545893838779425e-06,1.8776453546687296e-09,6.041624967205778e-06,2.3746694878154004e-13,9.248685763588708e-18,6.595316501207134e-16,1.6676672821072095e-08,7.593116791094752e-19
4.657814684890868e-09,0.29760354548114343,3.76,0.0,0.631993965557097,0.9999980142399802,3.612494976830599e-09,1.3516142732652656e-07,3.389872309232079e-08,0.00120113844071559,0.001201224131420425,1.4511240633626775e-10,4.2738409056078655e-07,7.335860510064382e-08,8.536367807179052e-09,3.0246327461935714e-10,1.9511691499380092e-06,3.1666814139034745e-10,1.2142984065015964e-07,1.7874112795774283e-06,2.154463355117552e-06,1.88330283653909e-07,5.634146176953639e-09,1.2537224267674156e-09,2.0939320770404683e-09,1.8939498461179593e-08,7.158211200213954e-14,3.754990218128956e-15,1.6073584715678385e-11,5.51575683162918e-13,7.959024389771422e-21,2.5579442253305094e-11,7.982053832552369e-14,7.852900762149196e-16,8.301056359817778e-19,9.248346225957537e-20,6.26678561665726e-06,1.9468503773696163e-09,6.1496874497536716e-06,2.473743423838664e-13,9.68966111776295e-18,6.892355087574023e-16,1.7291507829837145e-08,8.072678349558003e-19
4.741535358362543e-09,0.29760474481250687,3.76,0.0,0.6319722272001248,0.9999979777739841,3.833583564255857e-09,1.4002222572117434e-07,3.530899556086839e-08,0.001222705409094185,0.001222794206889403,1.4779474682799425e-10,4.4446687096202766e-07,7.591715117491139e-08,8.99019441536734e-09,3.243099842792967e-10,1.9861826613261613e-06,3.2812182993257913e-10,1.226937033494293e-07,1.825578433716715e-06,2.207620797517601e-06,1.8931322767761442e-07,5.828088277375628e-09,1.300221961427914e-09,2.2058447434509375e-09,1.9596530598626817e-08,7.61531303119564e-14,4.062445426448006e-15,1.625175829648582e-11,5.759987109219658e-13,8.652292668600765e-21,2.624227229696399e-11,8.454408395369757e-14,8.459066378207744e-16,8.972666035972888e-19,1.001166849772058e-19,6.3789656282934635e-06,2.017302011998084e-09,6.257660857568363e-06,2.575134636133342e-13,1.014301304160302e-17,7.197537181290452e-16,1.7917427708388028e-08,8.573358105416196e-19
4.908976705305895e-09,0.29760714342980377,3.76,0.0,0.6319287514676044,0.9999979047464314,4.303266214057174e-09,1.4999688968532722e-07,3.822153666386313e-08,0.001265836954240825,0.0012659321323699652,1.5315913039219452e-10,4.796871263319912e-07,8.115505797649169e-08,9.943906042989805e-09,3.7148288025849167e-10,2.056204648820255e-06,3.516361669530617e-10,1.2523089822530602e-07,1.9022026557605193e-06,2.3151763145877576e-06,1.9128469342585538e-07,6.22476646794603e-09,1.3958706899666762e-09,2.4412103695096265e-09,2.0935122174186894e-08,8.591730096134275e-14,4.735130707870881e-15,1.6609068644288552e-11,6.267707052481631e-13,1.0177947306174596e-20,2.75874781858235e-11,9.458275598599653e-14,9.77850634880891e-16,1.043756071575009e-18,1.1683079088694805e-19,6.603276998525449e-06,2.1619438995435047e-09,6.473340756512515e-06,2.78494671598473e-13,1.108738173937332e-17,7.832724776389346e-16,1.9202512637638736e-08,9.640346573975125e-19
5.076418052249247e-09,0.29760954198689454,3.76,0.0,0.631885277036658,0.9999978315900551,4.810927599594111e-09,1.6030847010097934e-07,4.125701224089127e-08,0.0013089653106359617,0.001309067090659356,1.5852311740614232e-10,5.163185890345756e-07,8.655292610072131e-08,1.0960472892646974e-08,4.2355201689344086e-10,2.1262200910273734e-06,3.7595940939418364e-10,1.2778072634862074e-07,1.9792146693129713e-06,2.4243923874919737e-06,1.9326411561794783e-07,6.633069034539658e-09,1.495064741473093e-09,2.6923520271909933e-09,2.2305609096740436e-08,9.65491392323754e-14,5.4903361351795265e-15,1.6967769711833687e-11,6.801551792434574e-13,1.190321082460292e-20,2.895882407434473e-11,1.0544345259459361e-13,1.1250336288416355e-15,1.207525064678936e-18,1.3561409861559272e-19,6.827523515343256e-06,2.3115685829367323e-09,6.688665278390783e-06,3.0042623419617193e-13,1.2082865358446782e-17,8.501665395153947e-16,2.0531908740732197e-08,1.0798707765807284e-18
5.2438593991925985e-09,0.2976119404842269,3.76,0.0,0.631841803898909,0.9999977583031666,5.358136663624805e-09,1.7095636018409032e-07,4.441571086567746e-08,0.0013520904783536388,0.0013521990818595637,1.6388670788008963e-10,5.543672170782783e-07,9.210941550045304e-08,1.2041605182650756e-08,4.808331559990529e-10,2.1962291940774557e-06,4.010911108704996e-10,1.3034319166158363e-07,2.0566160777392943e-06,2.535276807190318e-06,1.9525197376957892e-07,7.052876827983486e-09,1.5978190330409672e-09,2.959732866961716e-09,2.3707061060803785e-08,1.0809549238132147e-13,6.3349295333939824e-15,1.7327961819237865e-11,7.362058346800812e-13,1.384579819818463e-20,3.035640462925424e-11,1.1716693376478051e-13,1.2886520620152424e-15,1.3898831114234216e-18,1.5664065924515429e-19,7.051705199502625e-06,2.4661736288023784e-09,6.90363503647467e-06,3.233239591833795e-13,1.3130542590357635e-17,9.205145448773345e-16,2.1905597159729736e-08,1.2053191714055685e-18
5.41130074613595e-09,0.2976143389222586,3.76,0.0,0.6317983320459943,0.9999976848840793,5.946465531797489e-09,1.819399542390215e-07,4.769787899919606e-08,0.001395212457466726,0.0013953281060720818,1.6924990182410533e-10,5.938389934305421e-07,9.782319725671435e-08,1.3188987559566671e-08,5.436504430934133e-10,2.2662321686167664e-06,4.2703082849263306e-10,1.329182944039168e-07,2.1344085775271102e-06,2.647837482270832e-06,1.972486212741172e-07,7.484072937734045e-09,1.7041484646247791e-09,3.2438119491836745e-09,2.5138590636514663e-08,1.2060443469429297e-13,7.276108642727588e-15,1.768972067344375e-11,7.94976636010027e-13,1.602432450036705e-20,3.178031441270105e-11,1.297949540475712e-13,1.469957121535006e-15,1.592188076662848e-18,1.8009298052803808e-19,7.275822071745629e-06,2.6257566047586398e-09,7.118250642955923e-06,3.4720379131285666e-13,1.4231497368126228e-17,9.943951328859861e-16,2.3323559046894056e-08,1.340867507836675e-18
