Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452)
3.910643073647468e-10,0.5127433617106079,3.76,0.0,0.8163475082115962,0.9999999999965205,2.852701383014296e-20,5.10870342733309e-18,1.7235916733902005e-17,6.66775529045017e-09,6.66775529046447e-09,8.630952028642448e-23,4.745862573551032e-19,1.388621717162511e-20,9.211090108119674e-23,1.3434503827737471e-24,3.479170929056323e-12,1.9356729749224276e-19,1.9941252784609287e-12,8.046870082798939e-16,3.52431304891883e-15,1.4783810668401161e-12,2.739073704040888e-22,7.067324323570796e-20,5.3694019999101964e-24,2.2206112172343952e-20,2.3748004687499065e-30,1.0615262463726652e-30,4.228737269941781e-16,7.728191153854436e-26,9.171074368127854e-37,4.23852410648068e-18,2.6302484615873224e-29,3.418098752559434e-32,1.2271158982968306e-40,9.623489204049298e-37,2.9140372200789686e-13,1.2933048080745659e-17,2.9141147568086184e-13,5.0365862309974246e-27,6.598775561579809e-36
5.865964662269535e-10,0.5127433620171704,3.76,0.0,0.8163475048758345,0.9999999999947785,9.005890482517088e-20,1.113075874674731e-17,3.754344678835983e-17,1.000163300431103e-08,1.0001633004342162e-08,1.6240279738781657e-22,1.482965836819254e-18,3.020523372874138e-20,2.9032221952428944e-22,4.3699236269508306e-24,5.220600933220239e-12,4.2185105435700267e-19,2.9895505378932442e-12,1.7510557613691778e-15,7.675929704896027e-15,2.216535116743769e-12,5.965105463752686e-22,1.5398198379245084e-19,1.693113947206117e-23,6.970305167905724e-20,7.488802169385104e-30,3.3596749962602534e-30,9.20282775057837e-16,2.439535782683665e-25,4.2373631660639684e-36,9.23136652195426e-18,8.29784298376692e-29,1.5815039750355286e-31,1.457237710702037e-39,6.658878331083062e-36,4.370968075157172e-13,2.817806633195593e-17,4.371137008462286e-13,1.6746739244186206e-26,2.852274517371697e-35
7.821286250891602e-10,0.512743362323733,3.76,0.0,0.8163475015400729,0.9999999999930351,2.0480191532256627e-19,1.954175896488079e-17,6.589681520222403e-17,1.3335510704612568e-08,1.3335510704667192e-08,2.5015088759165003e-22,3.354341915761148e-18,5.2946717639975093e-20,6.592980249941684e-22,1.0189953455515876e-23,6.963300081616268e-12,7.408081372847136e-19,3.983850077791868e-12,3.0713538603031626e-15,1.34716162149681e-14,2.9539759991147766e-12,1.0468050979251652e-21,2.7033953668605872e-19,3.846385758368787e-23,1.5802283484567027e-19,1.7013881315555497e-29,7.656812996556627e-30,1.6139134786449081e-15,5.54726479257001e-25,1.2265840956078118e-35,1.620129723429219e-17,1.8858695649949322e-28,4.5828849667583056e-31,6.940075852501176e-39,2.420035545928783e-35,5.827838449948625e-13,4.947051857857523e-17,5.828135034261075e-13,3.894479749662564e-26,7.855883449521006e-35
9.999999999999999e-10,0.5127433629368577,3.76,0.0,0.8163474978232061,0.9999999999910908,4.304901615866189e-19,3.174051961689095e-17,1.0699798847079267e-16,1.7050278236657395e-08,1.705027823674607e-08,3.5371140140710017e-22,7.019910430286888e-18,8.582445686918008e-20,1.38279109279695e-21,2.2252106304432112e-23,8.906598790616475e-12,1.2036356346909151e-18,5.090418484781055e-12,4.983516822900728e-15,2.18713898916848e-14,3.774825867593524e-12,1.699293110879888e-21,4.390974762046704e-19,8.07212341812162e-23,3.3107318031017703e-19,3.570921242557103e-29,1.6149353405473222e-29,2.6176513024129543e-15,1.1658727355836036e-24,3.4447782831213474e-35,2.6302689766050692e-17,3.960308508069073e-28,1.2897763852567227e-30,3.956224332219971e-38,9.522907918611817e-35,7.451082220443267e-13,8.03511665847443e-17,7.45156393617299e-13,8.297698274540512e-26,2.023660989633419e-34
1.1731929428135736e-09,0.5127433629368577,3.76,0.0,0.8163474948685496,0.9999999999895438,6.834673492973463e-19,4.356340515822779e-17,1.4682077926457954e-16,2.0003266064350313e-08,2.0003266064471978e-08,4.403869265056038e-22,1.1122204545858216e-17,1.1762848159628832e-19,2.1928079897515085e-21,3.603461528022012e-23,1.045251658007835e-11,1.6523369281623248e-18,5.96906645227026e-12,6.8351952692603e-15,3.0008931671911014e-14,4.426712303382301e-12,2.331335703619025e-21,6.026559029152571e-19,1.2804750678334136e-22,5.247640772719642e-19,5.664822228925341e-29,2.5686012705593945e-29,3.589156631644457e-15,1.850866953625312e-24,6.203424369536119e-35,3.608859441416718e-17,6.284393768318109e-28,2.324529642393388e-30,8.543173526480638e-38,1.9040619617635248e-34,8.74139693579062e-13,1.1028000096550931e-16,8.7420580755625e-13,1.3249124074496642e-25,3.5195992287944196e-34
1.9553215782624002e-09,0.5127433641631077,3.76,0.0,0.8163474815255032,0.9999999999825436,3.2105105424340975e-18,1.2041128745754933e-16,4.0536380648945247e-16,3.333877662032286e-08,3.3338776620658846e-08,8.419564786845299e-22,5.1913830140501535e-17,3.2280431087987137e-19,1.0223924383566143e-20,1.9016106544425181e-22,1.7446182700799504e-11,4.572332090253074e-18,9.92602923125965e-12,1.883313900198614e-14,8.281452731046573e-14,7.363625999062415e-12,6.430775663816539e-21,1.6657826564979687e-18,5.9823560379723e-22,2.4437921401221703e-18,2.647671826401567e-28,1.2203565180287448e-28,9.870411879671703e-15,8.69025062878349e-24,5.07909637175373e-34,9.95872643651841e-17,2.9425079721188308e-27,1.9157422889590752e-29,2.0668207193797465e-36,2.846299058868777e-33,1.456778475077699e-12,3.0480742342302306e-16,1.4569612056062652e-12,6.290014169638032e-25,2.2914050358403963e-33
2.737450213711227e-09,0.512743365389358,3.76,0.0,0.8163474681824568,0.99999999997552,8.586535852170669e-18,2.3567086812215096e-16,7.926015553529807e-16,4.667428695824986e-08,4.667428695890717e-08,1.2526814676269188e-21,1.3842105581181439e-16,6.27774231663509e-19,2.71899172403867e-20,5.50526201271913e-22,2.446010615744779e-11,8.95809054737879e-18,1.3865113140284201e-11,3.676116195403785e-14,1.6185693416646082e-13,1.0289158734139282e-11,1.2563529051659929e-20,3.2603196910709817e-18,1.5934325337055507e-21,6.495795310287799e-18,7.055404417486324e-28,3.291617012861162e-28,1.923140802177579e-14,2.3233888545825588e-23,1.7917365768767375e-33,1.9462968276237445e-16,7.850555049145358e-27,6.785762419823896e-29,1.2485277076124607e-35,1.2934006852447927e-32,2.0393200282150336e-12,5.965535555921046e-16,2.039677651051771e-12,1.6864443281517093e-24,7.081944675669387e-33
3.519578849160054e-09,0.5127433666156087,3.76,0.0,0.8163474548394106,0.9999999999684729,1.7861415137555562e-17,3.8934296117650734e-16,1.3081951805534655e-15,6.000979707811281e-08,6.000979707919852e-08,1.6628733354910046e-21,2.873117392114272e-16,1.030748488178989e-18,5.626030648122162e-20,1.2264484845190225e-21,3.1494209124278774e-11,1.481376233468796e-17,1.7786433647522134e-11,6.057624678303551e-14,2.670327818985327e-13,1.3203355480203497e-11,2.0719294154606418e-20,5.386289010116708e-18,3.301863046857746e-21,1.3436036575639643e-17,1.4628008946206103e-27,6.9010787930655145e-28,3.163297195219971e-14,4.8313879727115474e-23,4.564525589893701e-33,3.210877297787184e-16,1.6293042525133334e-26,1.7351388529898776e-28,4.935318689898246e-35,3.978273010482002e-32,2.6217643601884087e-12,9.855111524864883e-16,2.622355143066659e-12,3.510383195199619e-24,1.6158121168045415e-32
4.301707484608881e-09,0.5127433678418596,3.76,0.0,0.8163474414963645,0.9999999999614027,3.211731297880096e-17,5.814261251256456e-16,1.951797186113037e-15,7.334530697990555e-08,7.334530698152677e-08,2.0716077109840455e-21,5.156906736252023e-16,1.5299028908425085e-18,1.0063656542425722e-19,2.3481936869409085e-21,3.8548410390531715e-11,2.2143534096844757e-17,2.1690110252561018e-11,9.023384711635746e-14,3.9823424406298046e-13,1.6106263207190618e-11,3.0887414119300485e-20,8.043681721381506e-18,5.9147387328452586e-21,2.4026708215811837e-17,2.622068300656429e-27,1.2504297835000061e-27,4.703484336504164e-14,8.684538097763451e-23,9.676305603911088e-33,4.788279196547856e-16,2.923103608127905e-26,3.6915649458373575e-28,1.5195953728574092e-34,9.860687961972277e-32,3.2041114842126205e-12,1.4716669506538386e-15,3.204993683112083e-12,6.312037606571754e-24,3.10408123422577e-32
5.8659647555065345e-09,0.5127433702943617,3.76,0.0,0.8163474148102726,0.9999999999471928,7.956892285336096e-17,1.0808169181437452e-15,3.621783922279247e-15,1.0001632612927683e-07,1.0001632613229064e-07,2.8877441643830705e-21,1.2736440041800872e-15,2.8101580518492527e-18,2.4675917542019236e-19,6.509227090430477e-21,5.271680738088501e-11,4.124068171481901e-17,2.94449712388635e-11,1.6691243068015405e-13,7.383151671325517e-13,2.18783856909686e-11,5.722168700075294e-20,1.4952656976989168e-17,1.45440978085649e-20,5.888190553545969e-17,6.4580799132684456e-27,3.144233357527516e-27,8.669230173872386e-14,2.1500496911344694e-22,3.1057644738757097e-32,8.876616219604667e-16,7.20954810840114e-26,1.1933254192854158e-27,9.120217647018045e-34,4.097031244085019e-31,4.368514166010573e-12,2.7355153742931987e-15,4.370153916162918e-12,1.5624426169640962e-23,8.391754403326148e-32
7.430222026404188e-09,0.512743372746865,3.76,0.0,0.8163473881241807,0.9999999999328917,1.5957194454527027e-16,1.7338244271858224e-15,5.799929939973415e-15,1.2668734440635543e-07,1.2668734441119098e-07,3.703097408715588e-21,2.5472832925574098e-15,4.45445312023395e-18,4.899181698085562e-19,1.438383199513859e-20,6.696464977604027e-11,6.628255226107365e-17,3.7130641500468304e-11,2.6644336470207045e-13,1.1812403233821574e-12,2.7605901640108164e-11,9.148257779710032e-20,2.3987072780367695e-17,2.895615963235529e-20,1.1684836933247762e-16,1.2882556110729043e-26,6.395364659451785e-27,1.3788771522493327e-13,4.308825831770698e-22,7.585832515084487e-32,1.420068877275028e-15,1.4395802344254017e-25,2.9333455884274582e-27,3.419742276193736e-33,1.2109836325287721e-30,5.532528197926837e-12,4.3879741203232975e-15,5.535158369284177e-12,3.1295105371463303e-23,1.7799242455618866e-31
8.994479297301841e-09,0.5127433751993693,3.76,0.0,0.816347361438089,0.9999999999184997,2.811707776131895e-16,2.540427959798121e-15,8.48361765030119e-15,1.5335836181113776e-07,1.5335836181822446e-07,4.5190305971163e-21,4.476762352201923e-15,6.448458810283168e-18,8.545863095941532e-19,2.766462101282185e-20,8.129126265814366e-11,9.730361877092096e-17,4.4748101915896085e-11,3.8845869784762213e-13,1.726113764247019e-12,3.328920349633358e-11,1.3358366242761368e-19,3.514673433574533e-17,5.0650811997625913e-20,2.0372773097756314e-16,2.2586442394298636e-26,1.1426637035756485e-26,2.0029496149848616e-13,7.586821229958645e-22,1.572644324947432e-31,2.0749442469911766e-15,2.525554982440748e-25,6.118825206926915e-27,1.0071502137493394e-32,2.9454854010651842e-30,6.696153713033886e-12,6.428909707900481e-15,6.700007063454347e-12,5.506498109313727e-23,3.2613154281084557e-31
9.999999999999999e-09,0.512743380104381,3.76,0.0,0.8163473442839939,0.9999999999092012,3.8535017297065844e-16,3.140011023596463e-15,1.0474616230602591e-14,1.7050276634165302e-07,1.7050276635041382e-07,5.0436070100295486e-21,6.12463560845513e-15,7.90891416447829e-18,1.1630147736344952e-18,4.009915952159646e-20,9.054185046167386e-11,1.2041664717569056e-16,4.960909693266651e-11,4.786014895367523e-13,2.1297978046071638e-12,3.6919317548784144e-11,1.6474916459468063e-19,4.3442329691861935e-17,6.906560885525958e-20,2.7716460394113603e-16,3.085726059880439e-26,1.581125817940503e-26,2.4619043903116966e-13,1.0392406770518866e-21,2.3767395104710833e-31,2.560082527869964e-15,3.4507662069644683e-25,9.29265916743242e-27,1.9737103870538016e-32,5.0056514413638855e-30,7.44393911386474e-12,7.945901214297e-15,7.448701582851894e-12,7.538835486846925e-23,4.556153524493831e-31
1.2122993839097148e-08,0.512743380104381,3.76,0.0,0.8163473080659048,0.9999999998894482,6.839969203580258e-16,4.614338068145111e-15,1.5358730878526204e-14,2.0670039400382453e-07,2.0670039401670396e-07,6.15074431867506e-21,1.083035494143304e-14,1.1434331920047235e-17,2.033226473049267e-18,7.941409731974872e-20,1.1017823634564767e-10,1.7741495958803569e-16,5.978207589716798e-11,6.985506536468016e-13,3.11830261880511e-12,4.452466469534508e-11,2.4098658033397076e-19,6.384096667932614e-17,1.2125388430230937e-19,4.842078085179954e-16,5.442525898827941e-26,2.864014419100809e-26,3.575369074556582e-13,1.842491909026718e-21,5.0516368181273215e-31,3.7479159395457466e-15,6.084817843095985e-25,1.994745959769717e-26,6.334024878354389e-32,1.3105119240600295e-29,9.022239721809107e-12,1.1675680831887935e-14,9.029237261145865e-12,1.3350172964220055e-22,8.33724096901342e-31
1.5251508380892454e-08,0.5127433850093969,3.76,0.0,0.816347254693719,0.9999999998600456,1.3572682026358341e-15,7.302381958541573e-15,2.4229844675071267e-14,2.600424227073371e-07,2.600424227277325e-07,7.782583185388271e-21,2.1375712979084762e-14,1.7667458580516215e-17,3.947497438651515e-18,1.8044967690854636e-19,1.3937265618336424e-10,2.8183579277952604e-16,7.455416385144723e-11,1.0944360058752466e-12,4.908148743684501e-12,5.5587740463087546e-11,3.7880107992002635e-19,1.0103375741281419e-16,2.3685416302782863e-19,9.39120604805275e-16,1.0715078091414218e-25,5.846242839229521e-26,5.56039391419882e-13,3.649677132739974e-21,1.2331267584932034e-30,5.898305404004142e-15,1.196030392385263e-24,4.931932887086681e-26,2.4166379385846884e-31,4.032471700604813e-29,1.1346773235043815e-11,1.847478287965285e-14,1.1357844676809103e-11,2.639919114039375e-22,1.7040147109780115e-30
1.838002292268776e-08,0.5127433899144171,3.76,0.0,0.8163472013215307,0.9999999998302995,2.3692008745369167e-15,1.0604395356999141e-14,3.5081682528228495e-14,3.1338444792167603e-07,3.13384447951314e-07,9.414306287506057e-21,3.711548768780752e-14,2.5055499868146017e-17,6.744290995767726e-18,3.5305638635683245e-19,1.6886959645007544e-10,4.1082135480042765e-16,8.907135451555302e-11,1.5734512294846924e-12,7.089113951858486e-12,6.648133173056496e-11,5.464305681368995e-19,1.4672350634156134e-16,4.0711829309810986e-19,1.6028261738426566e-15,1.858678148178318e-25,1.0484675759171854e-25,7.93543708639528e-13,6.359237066474076e-21,2.536467228148468e-30,8.518106396633591e-15,2.068370889533283e-24,1.0261405842360074e-25,7.059511599560534e-31,9.959797484371325e-29,1.3669755288260274e-11,2.6825177192822973e-14,1.3685829476991958e-11,4.59197206375412e-22,3.0320529770380695e-30
2.1508537464483065e-08,0.5127433948194414,3.76,0.0,0.8163471479493384,0.9999999998002161,3.787443934894304e-15,1.452021419980014e-14,4.7900632042532555e-14,3.667264696468414e-07,3.66726469687452e-07,1.1045994628633618e-20,5.901942910852852e-14,3.351325076498852e-17,1.0554246395966728e-17,6.229771539277623e-19,1.986642494900273e-10,5.646224942828402e-16,1.0334039670792464e-10,2.133006271872295e-12,9.654817104475135e-12,7.720828541475835e-11,7.433075172571566e-19,2.0090860269936416e-16,6.40967258878223e-19,2.5056459614951438e-15,2.9571257568628353e-25,1.7206094732974006e-25,1.0678968057836863e-12,1.0146958649868413e-20,4.6469500068195554e-30,1.1599530764504109e-14,3.2760685305550475e-24,1.899681588638034e-25,1.7362067301576254e-30,2.1283284794235197e-28,1.5991186915408483e-11,3.672582668998112e-14,1.6013191828030197e-11,7.314544671468049e-22,4.9111865443867485e-30
2.463705200627837e-08,0.5127433997244704,3.76,0.0,0.8163470945771415,0.9999999997698026,5.679237783472285e-15,1.9049674397274574e-14,6.26743924857186e-14,4.200684878828329e-07,4.2006848793614954e-07,1.2677692690439781e-20,8.802705268537387e-14,4.2961887720985706e-17,1.549349679889845e-17,1.019020523492565e-18,2.287519140038531e-10,7.434861849432725e-16,1.1736782063669137e-10,2.77057795990275e-12,1.2599018604411581e-11,8.777140008374361e-11,9.688911251037539e-19,2.635874235990196e-16,9.466550410895098e-19,3.674290480772676e-15,4.419320639807563e-25,2.647029709713085e-25,1.37704236100058e-12,1.5185790820998744e-20,7.830410292022749e-30,1.5134987597047062e-14,4.8673432803299594e-24,3.2318176449532393e-25,3.775038054446915e-30,4.099608705260256e-28,1.8311069150368025e-11,4.817569436025507e-14,1.8339931896287062e-11,1.092804532511674e-21,7.433255757490798e-30
3.0894081089868986e-08,0.512743409534541,3.76,0.0,0.8163469878327291,0.9999999997080112,1.1150732388447087e-14,2.99488624158428e-14,9.804132235704469e-14,5.267525138872932e-07,5.267525139712358e-07,1.5941098216250336e-20,1.7097468557465655e-13,6.454291406648809e-17,2.916532800053169e-17,2.3164818942797564e-18,2.897879531347905e-10,1.177371315852513e-15,1.4472296247965855e-10,4.269981310719378e-12,1.959859854647987e-11,1.0841708296804594e-10,1.5041325742589295e-18,4.1441969461542473e-16,1.8038046562861775e-18,6.901172613547999e-15,8.654531476503192e-25,5.463538321504237e-25,2.0919098280591866e-12,2.9695632447574313e-20,1.863056022390279e-29,2.353852005552482e-14,9.383515061285168e-24,7.815775095277325e-25,1.3782499085119081e-29,1.2206353637325702e-27,2.2946189577967934e-11,7.571893745300502e-14,2.2991545849998942e-11,2.1295988940319298e-21,1.4766666795343973e-29
3.71511101734596e-08,0.5127434193446296,3.76,0.0,0.8163468810882857,0.999999999644975,1.931437084590857e-14,4.330064671643483e-14,1.4110068678081971e-13,6.334365259350518e-07,6.33436526056595e-07,1.920449765097843e-20,2.9290041315738476e-13,8.927729275787326e-17,4.844473250339057e-17,4.524039566194711e-18,3.519421243263122e-10,1.7143774886989265e-15,1.7118495050323737e-10,6.052747788842677e-12,2.8040627969611018e-11,1.2843982500346544e-10,2.1483195756537e-18,5.992071200399337e-16,3.0331738249737344e-18,1.1436330685953277e-14,1.5026266309927878e-24,9.938726690481084e-25,2.9234678185925796e-12,5.121780597689183e-20,3.770401952903395e-29,3.3671690309419105e-14,1.5961047669710338e-23,1.6021333390996254e-24,3.9344109718304086e-29,2.964828046609032e-27,2.75751248346388e-11,1.0944661786823259e-13,2.764067266903964e-11,3.660236035017009e-21,2.573797642592913e-29
4.340813925705021e-08,0.5127434291547363,3.76,0.0,0.8163467743438048,0.9999999995807414,3.069546844156065e-14,5.910371516190186e-14,1.9177752079384215e-13,7.401205240261028e-07,7.401205241922494e-07,2.2467893144541993e-20,4.60306117147082e-13,1.1671879478268336e-16,7.385256709799753e-17,7.94977820410717e-18,4.151803874149327e-10,2.3563468771308165e-15,1.9679889633271532e-10,8.10094024062775e-12,3.7879945378411714e-11,1.4786032778362007e-10,2.8979809782353102e-18,8.179363481234749e-16,4.681523211446306e-18,1.7391712167594086e-14,2.4043039486625885e-24,1.657989628922627e-24,3.858346956995507e-12,8.103909697649452e-20,6.833542189558747e-29,4.5480306288670503e-14,2.4914389969547276e-23,2.9309518185541048e-24,9.474862569883903e-29,6.2561628956600265e-27,3.2197883173795185e-11,1.493504572024692e-13,3.2287313683778597e-11,5.77098202766728e-21,4.1030390375897314e-29
4.966516834064082e-08,0.5127434389648609,3.76,0.0,0.8163466675992785,0.9999999995153547,4.581429430950096e-14,7.735675637937437e-14,2.499982355415007e-13,8.468045081604394e-07,8.468045083782192e-07,2.5731291702728206e-20,6.792807483201097e-13,1.4648398700000503e-16,1.0577582099980321e-16,1.2923020114752837e-17,4.794701528138651e-10,3.1050660026885454e-15,2.216071012758143e-10,1.0397537703684191e-11,4.907332319874615e-11,1.6669857997418781e-10,3.749975751511184e-18,1.0705938940422891e-15,6.7890488196438704e-18,2.4845887267205034e-14,3.626904489672631e-24,2.5970174901082285e-24,4.884360079329869e-12,1.2040641416493683e-19,1.143552945932899e-28,5.891279479057862e-14,3.6532088195630475e-23,4.933647892736906e-24,2.016028326439322e-28,1.1907767446427182e-26,3.681447283729464e-11,1.954221886487818e-13,3.6931470223836144e-11,8.543952447462505e-21,6.130590424073904e-29
5.592219742423143e-08,0.5127434487750039,3.76,0.0,0.8163465608547013,0.9999999994488568,6.518606284488109e-14,9.805845975590648e-14,3.1568693738482125e-13,9.534884783380538e-07,9.534884786145248e-07,2.899469040701266e-20,9.555225406716587e-13,1.7824301226003028e-16,1.4449019889265287e-16,1.9788272400308597e-17,5.447801995812205e-10,3.962268254208564e-15,2.456492580884854e-10,1.2926385882277641e-11,6.157935961132054e-11,1.849738833027701e-10,4.701465367056985e-18,1.35716615384992e-15,9.390345577352548e-18,3.384970630084624e-14,5.2329459344938515e-24,3.877903816029632e-24,5.9904004285109886e-12,1.7052882607947023e-19,1.8019884791983507e-28,7.392003502542225e-14,5.107976430855282e-23,7.793674143390635e-24,3.903757158108585e-28,2.094668297299004e-26,4.142490205560178e-11,2.476535568316923e-13,4.157314361808849e-11,1.2057311935892604e-20,8.720638675111498e-29
