Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383),CHO2(142),F(37),C#CC(3594),CH(17),C3H4(6344),C3H4(6729),S(264),C3H5(2345),C3H5(2725),CH3O2(159),S(1527),S(3172)
3.233341509002138e-18,0.187329031806602,3.76,0.0,0.9739860912171912,0.9999999999999998,1.331977476999244e-37,1.963423858912499e-15,4.573891228230576e-28,2.9298989519130445e-13,2.9298989519131313e-13,2.7781138296557354e-29,1.0599953386263505e-27,1.0593936689272583e-27,2.3555382796993157e-37,2.261755779753637e-37,2.777380156008814e-16,2.5252061257390585e-29,1.2145009570746522e-16,2.7037423355547836e-21,2.7398656783189104e-25,1.5629062310060096e-16,1.946167920842923e-29,3.5314051720626847e-29,3.2285531344965557e-38,2.7737033294276526e-22,1.207077100078072e-42,1.4056929626691433e-45,2.8991528842564224e-28,4.057797057369771e-41,5.979444186998169e-59,1.8897379245387044e-29,8.167813292076429e-42,2.388977483079959e-52,1.1220000437808603e-48,4.1218809873059415e-64,3.357738237367042e-16,4.028301593661354e-28,3.3577382373269824e-16,4.615655755777244e-32,1.0889499696130756e-54,1.4847513128405694e-31,1.2016569270709315e-17,2.0396234272834638e-42,4.589077055751646e-58,6.708529219575151e-30,3.259113198800822e-41,1.318776449424045e-42,1.1596250866544525e-44,5.574705502662805e-57,1.8195112578337415e-51,2.6277904321201556e-37,1.841554845889695e-43,5.870103490397737e-44,2.806418213869177e-54,1.8981974414677904e-69,4.2362414934034e-68,1.3479024265132665e-74,6.033261124931383e-18,1.2445732614151668e-41,2.767992769272155e-58,4.6765096768192044e-46,3.899049244605348e-50,5.208008303545123e-29,1.2016569260394923e-17,1.1518033950241126e-42,1.963423858907629e-15,2.2351486317963874e-30,9.752603292885199e-27,5.386804686069595e-42,1.274804720552915e-40,6.320799330309057e-36,6.033261117364743e-18,3.9110460748936723e-57,3.9668353255246916e-33,4.253362004045267e-57,1.6629413758858517e-58,7.685045249781973e-43,5.7325202155664444e-61,1.0960965998831016e-56,6.035380711554578e-29,5.211614834156982e-57,3.7604981909880146e-43
6.469492176569873e-18,0.18732903180661165,3.76,0.0,0.9739860912168953,0.9999999999999994,1.066391884959174e-36,3.928553559588e-15,1.830748493049187e-27,5.862343428544199e-13,5.862343428544547e-13,1.1119695042191087e-28,4.242743989367568e-27,4.240335534693917e-27,1.8858628915309673e-36,1.810779865822178e-36,5.557173326959529e-16,1.0107405380079776e-28,2.4300570818079723e-16,5.410380372616662e-21,1.0966603000357622e-24,3.127170327535305e-16,7.789743549172938e-29,1.4134823843852634e-28,2.5848056058286545e-37,5.549816615137174e-22,9.666258997177845e-42,1.1254091831856728e-44,1.1604166915497815e-27,3.2487049574941365e-40,9.574902060088595e-58,7.563876490488396e-29,6.540801166564678e-41,3.826469489414571e-51,8.982822583340414e-48,1.3204658337087126e-62,6.718393710367078e-16,1.6123704431519634e-27,6.718393710206733e-16,1.847465196654445e-31,1.7437387203726313e-53,5.942874578990462e-31,2.4043578654850083e-17,1.6333529451854648e-41,7.348503537712353e-57,2.685159979009886e-29,2.609290870307418e-40,1.0560907572571739e-41,9.286405760455651e-44,4.569389850761582e-56,1.4567153546466255e-50,2.103830796976282e-36,1.4747374434264713e-42,4.700843655327448e-43,4.495092375140471e-53,6.0809738859029275e-68,1.3571018024285843e-66,4.318076300952364e-73,1.2071764003896806e-17,9.96464709418319e-41,4.4323969521017885e-57,3.7450007195598894e-45,3.121610927573124e-49,2.0845605672647018e-28,2.4043578613565642e-17,9.223768733905986e-42,3.928553559568505e-15,8.946419492810583e-30,3.903582913287535e-26,4.312719248217367e-41,1.0206189063333117e-39,5.06048270951651e-35,1.207176397361053e-17,6.2649562518027225e-56,1.587767916347532e-32,6.813298899466416e-56,2.6638033200679644e-57,6.154269019667951e-42,9.182741680065587e-60,1.7557954999385842e-55,2.4157251491829596e-28,8.347540901927014e-56,3.011448385911855e-42
1.2941793511705342e-17,0.18732903180663096,3.76,0.0,0.9739860912163036,0.9999999999999989,8.53437612682841e-36,7.858812960965862e-15,7.325378722984124e-27,1.1727232381802936e-12,1.1727232381804335e-12,4.449326224149705e-28,1.6976504046264157e-26,1.6966865426824122e-26,1.509263464886558e-35,1.4491742219081644e-35,1.1116759668970788e-15,4.044278702578436e-28,4.861169323499001e-16,1.082529715051183e-20,4.3880696591755525e-24,6.255698512735474e-16,3.116912085415672e-28,5.655770722116964e-28,2.0686300593882625e-36,1.1102043594251696e-21,7.736865950834059e-41,9.00669527910165e-44,4.643178253332331e-27,2.5999513093833647e-39,1.5326081215397533e-56,3.0265358312692547e-28,5.235262421913751e-40,6.125637461524675e-50,7.188988117816589e-47,4.2278343490107774e-61,1.3439704656305114e-15,6.4515819823248596e-27,1.343970465566353e-15,7.392267379434682e-31,2.791117465003841e-52,2.377923890074563e-30,4.8097597426492495e-17,1.3073443603317143e-40,1.1762394934943626e-55,1.0744137482949677e-28,2.088233160319484e-39,8.453006815541571e-41,7.43288858663705e-43,3.826942442498931e-55,1.165815021480828e-49,1.6837050626189914e-35,1.1803876734184338e-41,3.7625801996636944e-42,7.196008579134532e-52,1.9469910317365563e-66,4.345134414511306e-65,1.3825515369083958e-71,2.4148769756008232e-17,7.974943495745427e-40,7.094728402785969e-56,2.9975187027728597e-44,2.4982386526406348e-48,8.34095753263715e-28,4.809759726130094e-17,7.382753487368579e-41,7.858812960887861e-15,3.579733122373043e-29,1.5619416260258969e-25,3.451486268450475e-40,8.168053024570364e-39,4.049924037458181e-34,2.4148769634823676e-17,1.0029760160432088e-54,6.353139821005465e-32,1.0907617897016068e-54,4.264566330525589e-56,4.92590953074757e-41,1.4701044651164621e-58,2.810906619293589e-54,9.666047216089123e-28,1.3363237364846863e-54,2.41037915998019e-41
2.5886396181976283e-17,0.18732903180666957,3.76,0.0,0.9739860912151203,0.9999999999999978,6.828797674833335e-35,1.5719331763829035e-14,2.9306285615772575e-26,2.345701028830615e-12,2.3457010288311736e-12,1.7800200522943314e-27,6.791708389338301e-26,6.787850982846065e-26,1.2076400808789341e-34,1.1595595518102186e-34,2.2235932353432627e-15,1.6179748286675116e-27,9.72339377577862e-16,2.1661693521342298e-20,1.755513591878717e-23,1.2512754851702144e-15,1.2469677990222684e-27,2.262676601331323e-27,1.6552183439970298e-35,2.2206499183267466e-21,6.19103663731077e-40,7.206727000220827e-43,1.857573626457041e-26,2.0803560640209715e-38,2.452672703033664e-55,1.2108114043135112e-27,4.189258788616459e-39,9.803649708142649e-49,5.752282733664457e-46,1.3532820867502283e-59,2.6882326547933037e-15,2.581052894684778e-26,2.6882326545366284e-15,2.957388433705789e-30,4.466696359257237e-51,9.513243677034364e-30,9.620563498322079e-17,1.0461403537605013e-39,1.8823672875393744e-54,4.298354596650248e-28,1.6709067756364472e-38,6.764118614795553e-40,5.947817008881598e-42,3.334253972695116e-54,9.328291648173103e-49,1.3472215087302181e-34,9.44549284632634e-41,3.010826455255803e-41,1.151670322989896e-50,6.232098848453898e-65,1.3908284767151175e-63,4.425395811561131e-70,4.830278123695338e-17,6.38124539776588e-39,1.1353896716878321e-54,2.3986226724637005e-43,1.9989723951441673e-47,3.336926141750496e-27,9.620563432234698e-17,5.9076986266151366e-40,1.5719331763516974e-14,1.4321263472875448e-28,6.248783543324415e-25,2.7617136505719083e-39,6.535683279971769e-38,3.24055437233893e-33,4.8302780752136246e-17,1.605228291241766e-53,2.5416696137262313e-31,1.7457261224150486e-53,6.825297032361219e-55,3.9417255441205884e-40,2.3528871723713324e-57,4.498758065039517e-53,3.86704829493699e-27,2.1386925730803937e-53,1.9287915025919502e-40
5.1775601522518166e-17,0.18732903180674682,3.76,0.0,0.9739860912127535,0.9999999999999956,5.463557028544519e-34,3.1440369369985174e-14,1.1723468893292666e-25,4.691656610125549e-12,4.691656610127785e-12,7.120658415016925e-27,2.7169055221427444e-25,2.7153613690114654e-25,9.662037969835289e-34,9.277357134308605e-34,4.4474277724113594e-15,6.472426047586368e-27,1.9447842555928097e-15,4.336073752279962e-20,7.02262583025693e-23,2.5026867403900797e-15,4.988277177092371e-27,9.051443267654129e-27,1.3243004063277936e-34,4.44154168844843e-21,4.9534469363850504e-39,5.765932783990526e-42,7.43089907620257e-26,1.6644428663101817e-37,3.924677903511405e-54,4.84363976269919e-27,3.351826623268698e-38,1.568794365006829e-47,4.6022631062848305e-45,4.331102870155664e-58,5.37675703301963e-15,1.0325051841877937e-25,5.3767570319928425e-15,1.1830517525699962e-29,7.147440289756466e-50,3.805606939600211e-29,1.9242171015045125e-16,8.370182407728122e-39,3.012097730251517e-53,1.719481761669651e-27,1.3368535219532843e-37,5.4119809463022613e-39,4.758856425340947e-41,3.1030874156432572e-53,7.46334221964647e-48,1.077882175705885e-33,7.557350977928842e-40,2.4089661183948547e-40,1.8429197132400428e-49,1.9945480813448898e-63,4.45126772759512e-62,1.4163256341168983e-68,9.661080410573287e-17,5.105512595934695e-38,1.8168151429053788e-53,1.9191417494888565e-42,1.5993328058635075e-46,1.3348790890704954e-26,1.924217075067409e-16,4.726757423235225e-39,3.144036936873683e-14,5.728971619724884e-28,2.499716818005733e-24,2.2095810784908184e-38,5.229042838074987e-37,2.592689361847652e-32,9.661080216630651e-17,2.5687389800816888e-52,1.0167505846689774e-30,2.793567413707038e-52,1.0922085639475836e-53,3.153779571556648e-39,3.765282522860738e-56,7.19905902398362e-52,1.5469452046231588e-26,3.422370028075627e-52,1.5432282955420016e-39
1.0355401220360193e-16,0.18732903180690136,3.76,0.0,0.97398609120802,0.9999999999999911,4.3710533876576196e-33,6.288244458401664e-14,4.6895788409276545e-25,9.383567772692584e-12,9.38356777270153e-12,2.848378242744908e-26,1.0868072809094655e-24,1.086188742523437e-24,7.729997306879517e-33,7.422237899956714e-33,8.895096847250461e-15,2.5890757694759806e-26,3.889673961858798e-15,8.686383056198697e-20,2.8091646012221503e-22,5.0055092005359345e-15,1.995392087834404e-26,3.620724832695716e-26,1.0594906187676533e-33,8.883327837996646e-21,3.963004616172401e-38,4.612971215709053e-41,2.972480450511508e-25,1.331617489032553e-36,6.279811566992088e-53,1.9375347159860532e-26,2.681629147259416e-37,2.5102393262237176e-46,3.681985225164149e-44,1.3860489240642976e-56,1.0753805789075253e-14,4.1301887951960318e-25,1.0753805784967931e-14,4.7324003820721994e-29,1.1436483126631221e-48,1.5223045305103741e-28,3.8485386070000793e-16,6.696569761200757e-38,4.8196132514864375e-52,6.878206841466315e-27,1.0695340428650824e-36,4.329860324964938e-38,3.807326744452918e-40,3.1793101020092e-52,5.970957727113219e-47,8.62350889175833e-33,6.046263486817304e-39,1.927294881838746e-39,2.948869315982468e-48,6.3829962156993845e-62,1.4245041868083464e-60,4.5325732225307236e-67,1.9322684947084863e-16,4.084616567530622e-37,2.9070740312360062e-52,1.5354116465462292e-41,1.2795318587424054e-45,5.339733619919126e-26,3.8485385012473614e-16,3.7816455447028003e-38,6.288244457902304e-14,2.2916818978822846e-27,9.999273914621832e-24,1.7677493805661626e-37,4.1834324738065924e-36,2.0742494894995813e-31,1.932268417128277e-16,4.110282389466728e-51,4.067167792695188e-30,4.47003156437919e-51,1.7476681133110452e-52,2.5231831930344263e-38,6.025260701778417e-55,1.1519331304445438e-50,6.1880325686183e-26,5.476168544777876e-51,1.2346603582315703e-38
2.0711083356576945e-16,0.1873290318072103,3.76,0.0,0.9739860911985531,0.9999999999999822,3.496926135501009e-32,1.257665950189563e-13,1.8758700717083363e-24,1.8767390097735324e-11,1.8767390097771113e-11,1.1393736580138083e-25,4.3473243668875815e-24,4.344843346869834e-24,6.184144593493743e-32,5.937931017950258e-32,1.779043499974031e-14,1.0356513783395104e-25,7.779453175335172e-15,1.7429003676214936e-19,1.123688672720602e-21,1.0011153919652162e-14,7.981730931470493e-26,1.4483195570677786e-25,8.476126107409376e-33,1.7766910574558332e-20,3.170502525091773e-37,3.6904741755857195e-40,1.1890162659606528e-24,1.0653192488084386e-35,1.0047978095589195e-51,7.750296320646306e-26,2.145370461693572e-36,4.016517603422641e-45,2.9456580189484165e-43,4.435509963879781e-55,2.1507903299598363e-14,1.652109130232438e-24,2.1507903283168738e-14,1.892999313281452e-28,1.8298828698954455e-47,6.0893405032480805e-28,7.697181626595039e-16,5.3574253130842585e-37,7.711614912261392e-51,2.7513386475834364e-26,8.556476961203352e-36,3.4640002975398645e-37,3.0459587796585224e-39,3.658289664445699e-51,4.776880366580239e-46,6.899038255162195e-32,4.837163877143599e-38,1.5418846986105353e-38,4.718349142562703e-47,2.042629569880326e-60,4.5585700670537515e-59,1.450484622724682e-65,3.8645893871130733e-16,3.2677758018656156e-36,4.6515069639246343e-51,1.2283698914708475e-40,1.0236575811300032e-44,2.1359368943970402e-25,7.69718120357557e-16,3.025412573493461e-37,1.2576659499898146e-13,9.166914099291891e-27,3.999790757225356e-23,1.4142340325836701e-36,3.346824793866856e-35,1.6594382313353583e-30,3.864589076785935e-16,6.576695131928581e-50,1.626900184287069e-29,7.15230685665183e-50,2.796394336910154e-51,2.0186101651517645e-37,9.641954282702774e-54,1.8431599292491155e-49,2.4752633526600255e-25,8.762193105618996e-50,9.877588636838935e-38
4.142244762901045e-16,0.18732903180782828,3.76,0.0,0.9739860911796192,0.9999999999999645,2.7975747865614648e-31,2.515348959163425e-13,7.503559581673077e-24,3.753503474745548e-11,3.753503474759863e-11,4.557534435555548e-25,1.73895287361836e-23,1.7379550025523018e-23,4.947374329440429e-31,4.750400801854602e-31,3.558111131596658e-14,4.142647655517221e-25,1.5559010806065615e-14,3.508225294631995e-19,4.494800179759927e-21,2.0022442553182744e-14,3.19272500350124e-25,5.793338423479436e-25,6.780981313227674e-32,3.5534117799509526e-20,2.536441557261608e-36,2.9524297505801315e-39,4.75611260633995e-24,8.522654678361986e-35,1.607704636551785e-50,3.1001498855454784e-25,1.716323231137957e-35,6.426535921900419e-44,2.3565542564918422e-42,1.4193876009222602e-53,4.301609831429205e-14,6.608503744769602e-24,4.3016098248572897e-14,7.572079457984615e-28,2.9278467285817406e-46,2.4357597734902244e-27,1.539446770020025e-15,4.2860079970588624e-36,1.2338861061336947e-49,1.1005466021667025e-25,6.8452629558876e-35,2.7712479450108337e-36,2.4368071611250443e-38,4.710334506471071e-50,3.821550929914059e-45,5.519403930283714e-31,3.869792339690178e-37,1.2335272713239728e-37,7.549485256869273e-46,6.53652788348439e-59,1.4587668751981293e-57,4.6417011721457466e-64,7.729231112331333e-16,2.6142535798771857e-35,7.44273049311589e-50,9.827141819315994e-40,8.189482593177858e-44,8.543834414647347e-25,1.5394466008105242e-15,2.420368982252714e-36,2.5153489583644227e-13,3.666802945167683e-26,1.5999324304368763e-22,1.1314021896975902e-35,2.677490611625351e-34,1.3275651430546565e-29,7.729229871010261e-16,1.0522917364186343e-48,6.507666678682676e-29,1.1443887677180454e-48,4.474388257708284e-50,1.6149132479354502e-36,1.5431205268121349e-52,2.9491093235587893e-48,9.901153856290515e-25,1.4019838836081208e-48,7.902185018599835e-37
8.284517617387746e-16,0.1873290318090643,3.76,0.0,0.9739860911417515,0.999999999999929,2.238074192709842e-30,5.030714978211422e-13,3.0014414704935016e-23,7.507032404543454e-11,7.507032404600711e-11,1.8230177999868113e-24,6.955890372798205e-23,6.951855244309601e-23,3.95792285303201e-30,3.8003425687084275e-30,7.116246399340538e-14,1.657067491224908e-24,3.111812288263815e-14,7.106078345768007e-19,1.7979290289258425e-20,4.0045016601437e-14,1.2770966192894664e-24,2.317348165849482e-24,5.4248171630265425e-31,7.106869927245766e-20,2.0291690667675537e-35,2.3619824101005304e-38,1.9024540475224223e-23,6.818163468060681e-34,2.5723684079746146e-49,1.2400661182363448e-24,1.37306933581819e-34,1.0282543710839881e-42,1.8852543904940196e-41,4.5420785315429965e-52,8.603248831826935e-14,2.6434149418823875e-23,8.603248805539137e-14,3.0288513308485833e-27,4.684574652864688e-45,9.743079004407944e-27,3.0789039985071885e-15,3.4288334067420473e-35,1.9742688200799078e-48,4.402208381707528e-25,5.4762421813182345e-34,2.217022064979435e-35,1.949463677050656e-37,6.6221659625189215e-49,3.0572609380629547e-44,4.415721864190052e-30,3.095858370273151e-36,9.868296139039803e-37,1.2079277833086133e-44,2.0917070498070152e-57,4.668089198552482e-56,1.4854020176599782e-62,1.545851432440422e-15,2.091415909413536e-34,1.1909163592440502e-48,7.86181915211513e-39,6.551824559906225e-43,3.417551088089572e-24,3.078903321665801e-15,1.9363115037511122e-35,5.0307149750154e-13,1.4667286420435646e-25,6.399761089998379e-22,9.051295807620382e-35,2.1420036002854705e-33,1.0620565006951174e-28,1.545850935909553e-15,1.6836865513570754e-47,2.6030797050606343e-28,1.8310350832476906e-47,7.159329571888928e-49,1.2919401185674845e-35,2.4702306943252665e-51,4.718617345087183e-47,3.9604814671987485e-24,2.24322336034097e-47,6.321780537096217e-36
1.6569063326361148e-15,0.18732903181153623,3.76,0.0,0.9739860910660161,0.9999999999998578,1.7904663989419766e-29,1.0061447020708514e-12,1.200581538799394e-22,1.5014090263554758e-10,1.5014090263783786e-10,7.292047771999742e-24,2.7823980243416826e-22,2.780749069627093e-22,3.166347522192363e-29,3.040282077209402e-29,1.423251695282281e-13,6.628286827362564e-24,6.223633429623678e-14,1.4570597117188035e-18,7.191732903433662e-20,8.009015182272258e-14,5.108400446377133e-24,9.269424315270786e-24,4.3398664815369135e-30,1.4213853043641274e-19,1.623341591362286e-34,1.889630884751192e-37,7.609830171660712e-23,5.454545784560558e-33,4.1158813686493984e-48,4.960275941271722e-24,1.0984597788147363e-33,1.6452139021955277e-41,1.5082076644387046e-40,1.4534706983781259e-50,1.7206526822458356e-13,1.0573686648712403e-22,1.7206526717306896e-13,1.2115469271687382e-26,7.495311602556957e-44,3.8972337965686433e-26,6.157818510545996e-15,2.7430773854753315e-34,3.158963349232508e-47,1.7608874966407258e-24,4.381005290331375e-33,1.7736345372492374e-34,1.5595811498404343e-36,9.863932255466434e-48,2.4458192911175027e-43,3.532864001024631e-29,2.476696500694714e-35,7.894667967706446e-36,1.932692604915611e-43,6.6934915970503e-56,1.4937916610366886e-54,4.753593607863764e-61,3.091707979509552e-15,1.67313773786041e-33,1.9057023421555571e-47,6.289549794265151e-38,5.241794578444048e-42,1.3670238634828437e-23,6.157815803174033e-15,1.5490569277195317e-34,1.0061447007924391e-12,5.866929518985538e-25,2.5599100000743672e-21,7.241097458351661e-34,1.7136054051035492e-32,8.496446559015027e-28,3.0917059933817097e-15,2.693925054829897e-46,1.0412343649251117e-27,2.9296579954961907e-46,1.1455758015467975e-47,1.033555061063527e-34,3.9562764392114037e-50,7.549820662377482e-46,1.5841964401952423e-23,3.589269516348443e-46,5.05741644392987e-35
3.313815474430795e-15,0.18732903181648014,3.76,0.0,0.9739860909145451,0.9999999999997154,1.4323780160611897e-28,2.0122911123307094e-12,4.802347440645319e-22,3.0028205979239333e-10,3.002820598015545e-10,2.916789240073671e-23,1.1129884643987634e-21,1.1123009622870186e-21,2.5330815279765073e-28,2.4322276727879515e-28,2.846505813176536e-13,2.6513181069528704e-23,1.2447270616530448e-13,3.0574884382125096e-18,2.8766956178410627e-19,1.6018037076443974e-13,2.043363559116008e-23,3.707780903606195e-23,3.471898135435788e-29,2.8428086664356195e-19,1.2986758235397005e-33,1.5117699109499527e-36,3.043931642232915e-22,4.3636412235606844e-32,6.58567291951025e-47,1.9841119823870287e-23,8.787695627682445e-33,2.6323478009071196e-40,1.2065674050251365e-39,4.6511116553254765e-49,3.441308276306505e-13,4.229480030266652e-22,3.4413082342458685e-13,4.8462203806719294e-26,1.1992416285717487e-42,1.5588893277753834e-25,1.2315647754881534e-14,2.1944659426651657e-33,5.054743618108271e-46,7.04355626920637e-24,3.5048069601297906e-32,1.4189262264817307e-33,1.2476738494173142e-35,1.5196961977854226e-46,1.95666359004353e-42,2.8267370352750585e-28,1.981361130402383e-34,6.315746587140856e-35,3.0923148101949024e-42,2.1419219789707432e-54,4.780122212615156e-53,1.5213366495256583e-59,6.1834206922660894e-15,1.3385118617945842e-32,3.0498649469172357e-46,5.0317611343830845e-37,4.193952907176508e-41,5.468102020778401e-23,1.2315636925383676e-14,1.2392505480848072e-33,2.012291107217053e-12,2.3467748160202763e-24,1.0239645451750009e-20,5.7929494851917125e-33,1.3708822627916423e-31,6.797118282403175e-27,6.1834127477500996e-15,4.310335758709567e-45,4.164941434928383e-27,4.687426821613007e-45,1.83317462242724e-46,8.268438883124827e-34,6.342502701108598e-49,1.2079736086137978e-44,6.33679241438395e-23,5.743153969794918e-45,4.045896369954188e-34
6.627633758020156e-15,0.18732903182636795,3.76,0.0,0.9739860906116032,0.9999999999994308,1.1459076980007575e-27,4.024583939892182e-12,1.9209523407286524e-21,6.005643740125635e-10,6.005643740492081e-10,1.1666895765295417e-22,4.452179403571914e-21,4.4492060384537745e-21,2.0264663293669226e-27,1.9457810260310195e-27,5.693014077756229e-13,1.0605279207922945e-22,2.4894524607136965e-13,6.688445016444525e-18,1.1506780175655902e-18,3.2036060264476e-13,8.173465691160086e-23,1.4831184746275459e-22,2.7775202480334417e-28,5.68576242630827e-19,1.0389417034387495e-32,1.2095175627865499e-35,1.2175699934171218e-21,3.490912564190509e-31,1.0537892281023153e-45,7.9364456390008e-23,7.03016371140241e-32,4.2117610253327674e-39,9.652538136578959e-39,1.4883543641874876e-47,6.882619448165381e-13,1.6917930818949064e-21,6.882619279922741e-13,1.9385105925332707e-25,1.9187557025890151e-41,6.235511891347413e-25,2.463130712458429e-14,1.7555740002388263e-32,8.088857737418175e-45,2.817422159988659e-23,2.803843634850074e-31,1.135167367747647e-32,9.981504053516372e-35,2.384655315320511e-45,1.5653404405994055e-41,2.2620979179244784e-27,1.585090489139877e-33,5.052601819487034e-34,4.947709397436464e-41,6.85415794138595e-53,1.529627033719497e-51,4.8694563152418304e-58,1.236684459225279e-14,1.0708096258328142e-31,4.8821441229148796e-45,4.025591042404319e-36,3.3559825041205856e-40,2.187241889957823e-22,2.463126380659542e-14,9.914055064339602e-33,4.024583919437544e-12,9.387105427026984e-24,4.0958547296306875e-20,4.634463704432079e-32,1.096700071766818e-30,5.437620183381649e-26,1.2366812814212526e-14,6.89669186939343e-44,1.66597657655493e-26,7.499774264540752e-44,2.933880095676363e-45,6.61472891209743e-33,1.0187843059454667e-47,1.9327585592749525e-43,2.5347174540456893e-22,9.190050247141213e-44,3.236648638456004e-33
1.3255270325198877e-14,0.18732903184614355,3.76,0.0,0.9739860900057195,0.9999999999988615,9.167335946726915e-27,8.049169623182151e-12,7.683908950750338e-21,1.201129002078819e-09,1.2011290022253972e-09,4.6665449131984435e-22,1.7810504995016904e-20,1.7796824695884015e-20,1.6211730309207096e-26,1.556621309382657e-26,1.1386030722080186e-12,4.242113061665416e-22,4.978895105588063e-13,1.5670748565162813e-17,4.602705844223195e-18,6.407202423953578e-13,3.26939232195879e-22,5.932517146208839e-22,2.2220165096567483e-27,1.1372098733449197e-18,8.311538196784113e-32,9.677755882759907e-35,4.870254021350465e-21,2.7927262806632188e-30,1.6863217474370803e-44,3.1745733956634266e-22,5.62413425343475e-31,6.738821589108777e-38,7.722020151822416e-38,4.762717490744578e-46,1.3765241726833289e-12,6.7671744322071906e-21,1.3765241053862605e-12,7.754214497565453e-25,3.0699065792202544e-40,2.4941660428998863e-24,4.9262629388116495e-14,1.404459110462256e-31,1.2946214377773058e-43,1.126967511081059e-22,2.2430692955569145e-30,9.081747647248718e-32,7.985372609504201e-34,3.777858784364995e-44,1.2522862699907506e-40,1.8108095380777328e-26,1.2680730458438528e-32,4.042082738827405e-33,7.916340835997205e-40,2.1933318482324856e-51,4.894721284799252e-50,1.5589780742258156e-56,2.473368629012487e-14,8.566469036976913e-31,7.81897394751541e-44,3.220759470546052e-35,2.6860954678880236e-39,8.748967869336437e-22,4.9262456116346687e-14,7.93131337213749e-32,8.049169541363578e-12,3.754843520283147e-23,1.6383375685628257e-19,3.707733421441078e-31,8.773498998363088e-30,4.3499722032914015e-25,2.4733559178274568e-14,1.1035183079808165e-42,6.66389997170482e-26,1.1999270723680959e-42,4.696762397657373e-44,5.291739768786757e-32,1.642800461623934e-46,3.092410942061107e-42,1.0138864053342308e-21,1.4707269746456375e-42,2.589205544715691e-32
2.6510543459556318e-14,0.1873290318856947,3.76,0.0,0.9739860887939519,0.9999999999977228,7.333983657540435e-26,1.609834110243018e-11,3.073641784745151e-20,2.40225825671499e-09,2.4022582573012997e-09,1.866446382948967e-21,7.125628498076137e-20,7.118726917535171e-20,1.296937651119588e-25,1.2452907364651743e-25,2.2772064471385106e-12,1.696845518344232e-21,9.957747782635991e-13,4.051686836229375e-17,1.8410764789954787e-17,1.281436225875689e-12,1.3077611410547144e-21,2.3730403248429326e-21,1.777612716769912e-26,2.274649165306799e-18,6.649233010614333e-31,7.744785009683932e-34,1.9480799180319213e-20,2.234173748576733e-29,2.6989419127120784e-43,1.2698248648442211e-21,4.499309357424895e-30,1.0782118704695915e-36,6.177596113054006e-37,1.5240578157527177e-44,2.7530486023969734e-12,2.7068701658488325e-20,2.7530483332087252e-12,3.1018220220146338e-24,4.911519486718223e-39,9.97634971886547e-24,9.852528801168742e-14,1.1235663114113162e-30,2.0726864912813072e-42,4.507857071539917e-22,1.7944454491459367e-29,7.266046631309339e-31,6.38856433394503e-33,6.014174261035467e-43,1.0018507318209468e-39,1.450456599364325e-25,1.0144587314548479e-31,3.2336658456811793e-32,1.2666153942973844e-38,7.018664578892479e-50,1.5662549996987808e-48,4.993538916878371e-55,4.9467345277497103e-14,6.853158417336114e-30,1.2534489522655112e-42,2.57706427748902e-34,2.1509708511576632e-38,3.499585726606731e-21,9.852459492642396e-14,6.345156901417148e-31,1.6098340775155853e-11,1.5019377715308287e-22,6.553312563279308e-19,2.966445009528579e-30,7.018632777504859e-29,3.479777532453004e-24,4.94668368328243e-14,1.7657814208366056e-41,2.665553650061954e-25,1.9197622157120084e-41,7.52551568033318e-43,4.233319299189324e-31,2.6692632063850648e-45,4.947844435086015e-41,4.055539077243666e-21,2.3541818980537296e-41,2.071181537109921e-31
