Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41)
2.206412958745798e-12,0.34938811755959703,3.76,0.0,0.7929250523762653,0.9999999999696882,4.0446470825528015e-22,9.804043972152644e-17,1.1441915966228254e-17,5.2653708393696456e-08,5.2653708408748556e-08,3.184491633774939e-19,1.4733052036702215e-17,1.452760108868115e-17,7.969821380565126e-22,9.736198349256017e-25,3.0311901242684964e-11,3.8414272326866603e-19,1.3773904834142293e-11,7.170101603735914e-15,6.925552486547002e-15,1.6531406879301593e-11,2.0555046975275459e-19,9.485207610464336e-19,9.413287973460236e-23,1.000165318918601e-17,1.4182606523928498e-28,3.0681042151916533e-30,7.013883466335367e-18,1.4449026865223806e-25,1.6475057414851953e-38,5.411989257546814e-19,8.078169141191578e-28,5.604599297640358e-33,1.0052627267835681e-39,1.2586168200868444e-39,4.489919993366221e-11,9.936885957631066e-18,4.4899110881590115e-11,5.912683472186855e-26
2.7580162002588096e-12,0.34938811838854167,3.76,0.0,0.7929250391940358,0.9999999999621101,7.364178313611428e-22,1.4978359039230419e-16,1.748420053138781e-17,6.581713501425556e-08,6.581713503725128e-08,4.860310106242495e-19,2.2565165850339357e-17,2.219474836762612e-17,1.4508661327506547e-21,1.7752489924914477e-24,3.7889896065449305e-11,5.868834615997033e-19,1.7216437472619082e-11,1.0866033553997628e-14,1.0580345155501723e-14,2.0663303805457567e-11,3.140415301423462e-19,1.4491253523447443e-18,1.7136457063388017e-22,1.2509322888067968e-17,2.5818495866484036e-28,5.586116516048769e-30,1.0714602270670096e-17,2.6303270034965904e-25,3.4954293894424214e-38,8.268015378782226e-19,1.4705669371767956e-27,1.189056585504817e-32,2.2590920091387564e-39,3.055706719829309e-39,5.61239967529458e-11,1.5181315586520146e-17,5.612386070155008e-11,1.109263394944508e-25
3.8612226832848325e-12,0.34938812004643127,3.76,0.0,0.7929250128295774,0.9999999999469541,1.9451192987876914e-21,2.8802831500936233e-16,3.363728289295886e-17,9.214398758982403e-08,9.214398763404183e-08,9.324534021689382e-19,4.3643580446776595e-17,4.2679073722530536e-17,3.8306467296287576e-21,4.7074494266199464e-24,5.304591057765177e-11,1.1285568801096468e-18,2.4100298893168956e-11,2.0686459185560322e-14,2.034413771191135e-14,2.8925879356670325e-11,6.039211941219937e-19,2.7866164498940986e-18,4.524476682685772e-22,1.7541688689393997e-17,6.816546152947082e-28,1.4754399614374578e-29,2.0599219968168168e-17,6.944383939977966e-25,1.2806959806173186e-37,1.5897845298531302e-18,3.882491557763918e-27,4.3560883380745384e-32,8.77271172561884e-39,1.5805082954481973e-38,7.857358630557615e-11,2.9193127620063586e-17,7.857332468378399e-11,3.0348940341982735e-25
4.9644291663108554e-12,0.34938812170432093,3.76,0.0,0.7929249864651199,0.9999999999317979,4.034141530334682e-21,4.723653504666386e-16,5.519022821420733e-17,1.1847083928282237e-07,1.1847083935533609e-07,1.5257764687742213e-18,7.197648185830391e-17,6.999255029530694e-17,7.941762888793445e-21,9.797699151181191e-24,6.82019580616641e-11,1.8508316514678495e-18,3.098256420309221e-11,3.372682677232147e-14,3.336195653547888e-14,3.718683956900951e-11,9.904776127933657e-19,4.5700434862031624e-18,9.380273039429276e-22,2.2601522075089792e-17,1.4131846891031505e-27,3.0599690382929456e-29,3.377536563588742e-17,1.4396594099313532e-24,3.3257018758325098e-37,2.6070424315333574e-18,8.04892926360379e-27,1.1310756590428682e-31,2.337725945035656e-38,5.08847811366366e-38,1.0102317043993685e-10,4.787664817214564e-17,1.0102274138121529e-10,6.397451405593237e-25
7.170842132362901e-12,0.3493881250201007,3.76,0.0,0.7929249337362071,0.9999999999014856,1.2131501639657615e-20,9.792964046772821e-16,1.1453140887955372e-16,1.7112454002148593e-07,1.7112454017180485e-07,3.147954138638935e-18,1.5100775843681904e-16,1.45102537800022e-16,2.386180209306471e-20,2.970825837918078e-23,9.851415190425831e-11,3.837111028815278e-18,4.474230956197754e-11,6.946182747893589e-14,6.91547158508154e-14,5.370391646250088e-11,2.0536515648968144e-18,9.474516920445093e-18,2.8184299645147547e-21,3.284309537617231e-17,4.245808810590929e-27,9.201492098253497e-29,6.998984626068835e-17,4.325156468139802e-24,1.4743332888573925e-36,5.4039739588219086e-18,2.4181522948565325e-26,5.012944495382831e-31,1.0531585210949008e-37,3.4002330655180994e-37,1.4592232245613927e-10,9.925683653068122e-17,1.45921432942127e-10,1.9510941903955157e-24
1e-11,0.34938813165166205,3.76,0.0,0.792924866124926,0.9999999998626177,3.4184327591037354e-20,1.8990308251058764e-15,2.224137942665292e-16,2.3863938089739366e-07,2.3863938118884785e-07,6.061985272333452e-18,2.9787270903521715e-16,2.8136757089327194e-16,6.713959284304985e-20,8.487524920650551e-23,1.3738194702494618e-10,7.44087723824562e-18,6.23763204045115e-11,1.3410424753054337e-13,1.3407379343778448e-13,7.487338118516579e-11,3.98300193977481e-18,1.8372820266114037e-17,7.930341804772534e-21,4.6336788708035944e-17,1.1945198227473954e-26,2.5925859105577533e-28,1.3563144060064593e-16,1.216753085551116e-23,6.410719746163143e-36,1.0476781125201494e-17,6.802834407409254e-26,2.1786596897065952e-30,4.58284900194018e-37,2.4388637783298937e-36,2.034939199639967e-10,1.924771168882187e-16,2.0349219503767319e-10,5.529442066209256e-24
1.1583668064466994e-11,0.34938813165166205,3.76,0.0,0.7929248282783917,0.9999999998408605,5.2253393471598246e-20,2.5461787992144276e-15,2.9839829704342214e-16,2.764319309095958e-07,2.764319313003465e-07,8.102275950080487e-18,4.024159631616809e-16,3.772441154242866e-16,1.0258098826923187e-19,1.3029395139818298e-22,1.5913893491156032e-10,9.976584479392086e-18,7.224267477880122e-11,1.7952160783720684e-13,1.7974539944759631e-13,8.671870786173463e-11,5.340684342336554e-18,2.4633896505409116e-17,1.21166610908743e-20,5.406744104337766e-17,1.8250224011375965e-26,3.9628612355380185e-28,1.8179665171357609e-16,1.858947812080836e-23,1.0877282158381712e-35,1.40455387319769e-17,1.0393370109842876e-25,3.696242044511308e-30,7.774721155575531e-37,4.4614253231459465e-36,2.3572056147901253e-10,2.580693077081863e-16,2.357182487359377e-10,8.46297833839315e-24
2.040931992867518e-11,0.34938814491479203,3.76,0.0,0.7929246173628008,0.9999999997196083,2.9538298791525125e-19,7.891979590021452e-15,9.28837687460041e-16,4.870466703295499e-07,4.870466715402001e-07,2.46000516515782e-17,1.3099703719340627e-15,1.1691310090185923e-15,5.775442644618539e-19,7.641069353361194e-22,2.8039008080441293e-10,3.0923217878600805e-17,1.2716702808477823e-10,5.537811980297295e-13,5.567603328929822e-13,1.5267093529691998e-10,1.6560940739670434e-17,7.635418648496356e-17,6.822234804830475e-20,1.015264995643307e-16,1.0272397061931006e-25,2.2396324432123927e-27,5.623511809135036e-16,1.0461143574366344e-22,1.1504249747870639e-34,4.350373763292105e-17,5.849030231497018e-25,3.904437071777594e-29,8.455899084907658e-36,9.05649777620599e-35,4.153167794890739e-10,7.99900320041191e-16,4.1530961105738147e-10,4.781181212491262e-23
2.9234971792883364e-11,0.34938815817793134,3.76,0.0,0.7929244064472628,0.9999999995983534,8.437627900956722e-19,1.6187125736574663e-14,1.912111944596619e-15,6.976613532748205e-07,6.97661355757109e-07,4.9568938556243316e-17,2.7979264041093756e-15,2.397718699916604e-15,1.6450034999298605e-18,2.2388184270244435e-21,4.016433313853056e-10,6.342689175887096e-17,1.8198970668370105e-10,1.133277710661192e-12,1.1413118304124715e-12,2.1852014387778173e-10,3.398047373617752e-17,1.5660981106518663e-16,1.9432395174862832e-19,1.5832237460568595e-16,2.925380839215472e-25,6.396449037334919e-27,1.1514216523033644e-15,2.9786030057796356e-22,4.3778633690641384e-34,8.917504023074103e-17,1.6654462327193892e-24,1.4847221207848983e-28,3.464755832413127e-35,4.419495479786834e-34,5.949126507853886e-10,1.6406720631480521e-15,5.948979477269302e-10,1.362466235141908e-22
3.806062365709155e-11,0.34938817144108,3.76,0.0,0.7929241955317775,0.9999999994770958,1.821322973651947e-18,2.7431565949779144e-14,3.2517966882925625e-15,9.082759797458837e-07,9.082759839511316e-07,8.258442352739714e-17,4.923162701080438e-15,4.0628614611597246e-15,3.5412565146793165e-18,4.946087589644885e-21,5.228986841184737e-10,1.0748777693724268e-16,2.3671093593566574e-10,1.9176159171265445e-12,1.933062716471896e-12,2.842665034414642e-10,5.760513642543125e-17,2.654007052307076e-16,4.183443520773901e-19,2.281600980152621e-16,6.296713971360769e-25,1.3805051817681416e-26,1.9479784819398354e-15,6.410086430632361e-22,1.1657535334829926e-33,1.5103108117452478e-16,3.5842286203111815e-24,3.9509033014941136e-28,1.0088887573722305e-34,1.4170626799428397e-33,7.745081753687739e-10,2.780383462684678e-15,7.744832587964048e-10,2.9328321790871783e-22
4.688627552129973e-11,0.34938818470423805,3.76,0.0,0.7929239846163454,0.9999999993558356,3.3573855749510494e-18,4.162524885394586e-14,4.951583928060714e-15,1.1188905497431803e-06,1.118890556122297e-06,1.2322831569026023e-16,7.744370598442835e-15,6.164408940027309e-15,6.5104642962533056e-18,9.323217228033122e-21,6.441561363886271e-10,1.6310605620736285e-16,2.913309482685094e-10,2.9063881187586164e-12,2.931665196934452e-12,3.499101892293467e-10,8.744066143806124e-17,4.027268181463693e-16,7.691397878517022e-19,3.148590704818632e-16,1.157487295637386e-24,2.544405609450256e-26,2.950961429454732e-15,1.178096255521663e-21,2.5496009713625063e-33,2.290426076054816e-16,6.587599633866411e-24,8.63523111541011e-28,2.4354182280232706e-34,3.615861179192509e-33,9.541033532398817e-10,4.219033574577408e-15,9.54065544317688e-10,5.390521896410957e-22
6.45375792497161e-11,0.34938821123058206,3.76,0.0,0.7929235627856396,0.9999999991133072,8.59151600430848e-18,7.886015469605148e-14,9.445129988760862e-15,1.5401195203179482e-06,1.5401195323961192e-06,2.2596314348980695e-16,1.569170587869204e-14,1.167616120117324e-14,1.6572427009617395e-17,2.4895943526826275e-20,8.866773298725134e-10,3.0901548310162656e-16,4.002681811404011e-10,5.495727314688561e-12,5.548139242123422e-12,4.808901876137575e-10,1.6576381290140384e-16,7.629845380640419e-16,1.9580000190949027e-18,5.529412290456964e-16,2.9458105537483116e-24,6.509182668226428e-26,5.572297451756681e-15,2.9969644294287422e-21,8.548767810746236e-33,4.334240135858935e-16,1.675944905737402e-23,2.891496379187424e-27,1.0228738038173938e-33,1.563811998828502e-32,1.3132926688473937e-09,7.993146683190736e-15,1.3132210389055363e-09,1.3711664262698821e-21
8.218888297813247e-11,0.3493882377569634,3.76,0.0,0.7929231409551446,0.9999999988707677,1.76056197470284e-17,1.278914364508998e-13,1.542228059212693e-14,1.961348265002214e-06,1.9613482845787094e-06,3.5476842975017064e-16,2.7108706163914246e-14,1.893177123830592e-14,3.378715511968922e-17,5.306113510989961e-20,1.1292068909540437e-09,5.011566548917297e-16,5.088032605041628e-10,8.898039508186208e-12,8.98795664922673e-12,6.114615394308233e-10,2.68990495435235e-16,1.2373826218487617e-15,3.992182591442024e-18,9.030069607307933e-16,6.0048937218423916e-24,1.3334789596525642e-25,9.006999060771676e-15,6.1063522498203276e-21,2.151167720203247e-32,7.020857757095477e-16,3.4150212218646305e-23,7.267180164491199e-27,3.149834623920647e-33,4.7371330694854123e-32,1.6724805976125394e-09,1.2963004346777985e-14,1.6723644319012187e-09,2.793221432662767e-21
9.984018670654884e-11,0.3493882642833818,3.76,0.0,0.79292271912486,0.9999999986282179,3.153557671403352e-17,1.8871866647250464e-13,2.291405070980328e-14,2.3825767837989236e-06,2.3825768126701983e-06,5.067778387394226e-16,4.248710476262615e-14,2.7929972106748013e-14,6.021237241229711e-17,9.868923390737194e-20,1.3717447977297337e-09,7.395311310295056e-16,6.169381314509763e-10,1.3109909653441524e-11,1.324820428654243e-11,7.416257144858423e-10,3.9715880138103596e-16,1.8259207152990735e-15,7.115030414816417e-18,1.3969226951188594e-15,1.0700180099459743e-23,2.3879010969120055e-25,1.3246256892010067e-14,1.0875508895823304e-20,4.566212440641311e-32,1.0347831031090338e-15,6.082708416538807e-23,1.540735662877708e-26,8.135794599647915e-33,1.1735293539999945e-31,2.0316671395401016e-09,1.9128599215552806e-14,2.0314957237365045e-09,4.973631709749729e-21
9.999999999999999e-11,0.3493882908098369,3.76,0.0,0.7929227153056481,0.9999999986260217,3.168767948615353e-17,1.8932327256380286e-13,2.2988892985594178e-14,2.386390547343363e-06,2.38639057630699e-06,5.082525134031202e-16,4.2645919265232564e-14,2.8019397208947445e-14,6.049993127370429e-17,9.91990781175921e-20,1.3739407518650331e-09,7.419005475167172e-16,6.179153524458627e-10,1.3151731245798395e-11,1.3290515063432751e-11,7.428023535315151e-10,3.9843325596596156e-16,1.8317706692997815e-15,7.149014897013454e-18,1.4021476115417043e-15,1.0751272590215784e-23,2.399412429160185e-25,1.3288287452844412e-14,1.0927385334144328e-20,4.594863152154403e-32,1.0380870865642282e-15,6.111727937777958e-23,1.5503851972953104e-26,8.202343363159987e-33,1.1825178932028598e-31,2.034919175383536e-09,1.9189883983855798e-14,2.0347472104095425e-09,4.9973451710425106e-21
1.1749149043496522e-10,0.3493882908098369,3.76,0.0,0.7929222972947851,0.9999999983856572,5.1534310417355974e-17,2.6134142133310914e-13,3.195109665047303e-14,2.8038050767106377e-06,2.8038051166707036e-06,6.795070549073047e-16,6.231216228921495e-14,3.866950866035066e-14,9.788607200139518e-17,1.6732505641247067e-19,1.614291028587159e-09,1.0241404552849603e-15,7.246747122068579e-10,1.8127967908337117e-11,1.8326007626785086e-11,8.713841643073049e-10,5.50300953659394e-16,2.528598481584717e-15,1.1567643527506963e-17,2.066054105665485e-15,1.739377743713649e-23,3.9011550381902913e-25,1.828142189276014e-14,1.7668989439047992e-20,8.647468259542778e-32,1.4312745909758616e-15,9.883213336151922e-23,2.91422978920548e-26,1.8709220311527805e-32,2.551769464678865e-31,2.3908522946347554e-09,2.6489924062278612e-14,2.3906149148388937e-09,8.07849407628941e-21
1.4264499301251368e-10,0.3493883286106922,3.76,0.0,0.7929216961778561,0.9999999980399843,9.278651536421484e-17,3.8521063009238243e-13,4.755706971413668e-14,3.4040644244244125e-06,3.4040644832822743e-06,9.576069751805172e-16,9.916180252423695e-14,5.697998315314103e-14,1.7487306939784116e-16,3.17496275728548e-19,1.9599391740633858e-09,1.5096051669390897e-15,8.775171759519519e-10,2.66654341335461e-11,2.696918778216858e-11,1.0555945637310785e-09,8.117308484107841e-16,3.727146265789638e-15,2.0667903141749006e-17,3.3812561475383725e-15,3.107312509755991e-23,7.021194649178497e-25,2.681567045936753e-14,3.153570514269263e-20,1.875801460145711e-31,2.1060560464585857e-15,1.7642206311493468e-22,6.308877717573939e-26,5.424853827349833e-32,6.693540182897073e-31,2.902696777443088e-09,3.904601158265462e-14,2.9023468862144758e-09,1.4413269854297545e-20
1.6779849559006215e-10,0.34938836641162146,3.76,0.0,0.7929210950613512,0.9999999976942896,1.5208008008939493e-16,5.330308620445029e-13,6.644616774599945e-14,4.0043233134458994e-06,4.004323394835363e-06,1.2683378419621777e-15,1.473321820853258e-13,7.882060031951651e-14,2.843865454033339e-16,5.469296445105476e-19,2.305604121144179e-09,2.088965773553485e-15,1.0295598818953547e-09,3.682410993026878e-11,3.725900002875774e-11,1.238987923542827e-09,1.1239915936448504e-15,5.157474653726069e-15,3.361494474123551e-17,5.199654743629596e-15,5.05360218313291e-23,1.1503676202379909e-24,3.6925698933063024e-14,5.1235728655839157e-20,3.5974106254885035e-31,2.9092452534652184e-15,2.8667744412776433e-22,1.2074298367021163e-25,1.3507864844760751e-31,1.5119944777073362e-30,3.414538444047719e-09,5.4030220081799735e-14,3.4140542868036907e-09,2.3408420374275653e-20
1.9295199816761062e-10,0.3493884042126241,3.76,0.0,0.7929204939452688,0.9999999973485731,2.328763297484474e-16,7.048009312894424e-13,8.870339072385921e-14,4.6045817437800355e-06,4.604581851330301e-06,1.607007944234594e-15,2.0816200635286056e-13,1.0418785418261286e-13,4.321128574409901e-16,8.774373651339332e-19,2.6512858102266144e-09,2.762226555027146e-15,1.1808081112089576e-09,4.859470060779806e-11,4.9187516166424217e-11,1.4215682575589567e-09,1.4871386661049267e-15,6.8195827577188215e-15,5.108225684954979e-17,7.607073376338218e-15,7.679936155253183e-23,1.7609176855850236e-24,4.8588026243979696e-14,7.77762455505517e-20,6.297444050598227e-31,3.8401776274260775e-15,4.352541457082304e-22,2.1094342613720333e-25,2.9689145074955294e-31,3.035971625453738e-30,3.926377294461771e-09,7.144252929566567e-14,3.925737117803847e-09,3.552106574556535e-20
2.1810550074515909e-10,0.3493884420136999,3.76,0.0,0.7929198928296075,0.9999999970028349,3.387322468806566e-16,9.00519647219251e-13,1.1441375627101486e-13,5.204839715431185e-06,5.204839852767422e-06,1.969509492947912e-15,2.829878709291238e-13,1.3307822872418407e-13,6.237523336189569e-16,1.3331559940905398e-18,2.996984181808744e-09,3.5293917913068227e-15,1.3312671329481841e-09,6.1967926758651e-11,6.27468211387284e-11,1.6033395766268244e-09,1.9012186331779652e-15,8.713469700599897e-15,7.374525680149789e-17,1.0688948238643563e-14,1.108866664300293e-22,2.5605435474732687e-24,6.177934197145858e-14,1.1216339021691586e-19,1.0286170876474172e-30,4.898190123373692e-15,6.278085915920114e-22,3.4387967474758493e-25,5.941711041433627e-31,5.578394404986069e-30,4.438213328698454e-09,9.128291885527274e-14,4.437395380417017e-09,5.120720346902666e-20
2.68412505900256e-10,0.3493885176160686,3.76,0.0,0.7929186905995435,0.999999996311293,6.404133660206645e-16,1.3637982614939334e-12,1.7653160465716447e-13,6.405354282698249e-06,6.405354490469544e-06,2.753355479560319e-15,4.799201221252011e-13,2.014143096756248e-13,1.161501602634168e-15,2.7322988848182684e-18,3.6884307369183492e-09,5.345452632666417e-15,1.6298383906919168e-09,9.348554722542137e-11,9.472646172709185e-11,1.9644710745381713e-09,2.882306580637407e-15,1.3196576710312409e-14,1.373535397073269e-16,1.9212607173454435e-14,2.0664719938993937e-22,4.838375014471067e-24,9.265756391000478e-14,2.0846522184530453e-19,2.3659336263795922e-30,7.392833514343053e-15,1.1673170923857749e-21,7.878403613803314e-25,1.976228747345232e-30,1.5704673481806912e-29,5.461876948692433e-09,1.3824785766459e-13,5.460638205285796e-09,9.510279949500885e-20
3.1368881053984325e-10,0.34938858565844516,3.76,0.0,0.7929176085939131,0.9999999956888306,1.035202658728598e-15,1.862641450578379e-12,2.450928540057974e-13,7.485815824575167e-06,7.485816108107041e-06,3.5106644166379645e-15,7.182623215489385e-13,2.7493067624874163e-13,1.8526409068694192e-15,4.7137036726588565e-18,4.3107891015685084e-09,7.301103198843285e-15,1.8959055263905925e-09,1.2724053737924438e-10,1.2900706636435323e-10,2.286762389040743e-09,3.939770076872932e-15,1.8024048202798372e-14,2.191282035658679e-16,3.003082876923324e-14,3.299405108651653e-22,7.818079737995012e-24,1.2544930918523815e-13,3.31948912190054e-19,4.418122021013946e-30,1.0066071612516375e-14,1.859534435789385e-21,1.4661643765376747e-24,4.855040421859532e-30,3.3959566572661904e-29,6.3831645754927225e-09,1.8882013327731e-13,6.381472735834466e-09,1.513370244839503e-19
3.5896511517943047e-10,0.34938865370105054,3.76,0.0,0.7929165265896271,0.9999999950662974,1.5705009520861833e-15,2.4390597513942462e-12,3.2614909240625864e-13,8.566275880364606e-06,8.566276251362352e-06,4.3040660991683304e-15,1.022381516144975e-12,3.598074559180141e-13,2.7743036348164864e-15,7.585671309474946e-18,4.9332006083866904e-09,9.56107001039375e-15,2.159495983241261e-09,1.6604626300121475e-10,1.6845047801621282e-10,2.606493962290063e-09,5.162640201059837e-15,2.360247019783881e-14,3.2820608996194015e-16,4.432795023410199e-14,4.947026083792252e-22,1.1857561637328869e-23,1.628450844477495e-13,4.962608663097016e-19,7.575190850832299e-30,1.314093856842104e-14,2.7812185085364162e-21,2.5055418337973394e-24,1.0524910028351062e-29,6.583101456093427e-29,7.304443078083496e-09,2.4725907278508736e-13,7.302227683490874e-09,2.2610035244145102e-19
