Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34)
0.00010873146970887492,0.5629229988678881,3.76,0.0,0.0037748019402116333,0.5814735321794298,0.35277888034933164,0.06836840648835017,0.0001074590786047544,0.06800555891549528,0.3085148544379942,1.3772583524534012e-11,0.5323694544802061,2.3046717128853638e-07,4.2615476971726016e-05,0.39798821972409976,0.0015866233619792767,0.00023878444924110379,4.745506209735922e-05,0.0004281350021945211,0.4039811927087452,5.206167839690353e-05,2.3016409171323713e-05,0.008626792503569706,0.020408582114735747,5.935275152925449e-05,3.8081951621445615e-05,0.0004106550328622737,4.292058376792574e-08,0.04850339087542602,1.8625495268320622e-09,0.0009514278673155844,3.554304268990749e-05,0.00014582362698311284,3.827486303809383e-06,7.307200459836581e-08,0.004490548464354981,0.01647971659887519,0.003753550903694745,0.018621611020169092,9.005988317266476e-09,1.765331129534762e-10,0.03150844255061527,0.0008237223402979768,3.1862148078989703e-07,1.4823308120251206e-06,4.3715678575699595e-06,0.014255818846278133,9.683141182336997e-06,5.739179183862488e-12,9.425840608625973e-10,0.003624811877146753,1.1355377049354438e-05,9.086817168628894e-07,0.0064908944035781645,8.279346249808067e-09,1.3252168648727772e-12,4.100234441232878e-08,9.319590161827399e-06,1.636614079709229e-06,5.2497490702851076e-05,1.697674141620796e-07,3.429137333477929e-08
0.00010912667635486618,0.5629837167391726,3.76,0.0,0.0037329932445836164,0.5808513204854029,0.35317097861509905,0.06851507223736536,0.00010733437581572025,0.06795521042469214,0.30897452489653704,1.375934777328647e-11,0.5323426978078076,2.304840629986797e-07,4.255811116605626e-05,0.3989072164272483,0.0015836134226012513,0.00023803757785435405,4.7361469112671285e-05,0.0004278848854612455,0.4035075183268017,5.1962608533469697e-05,2.2994821420768437e-05,0.008618852048472358,0.020439067853496,5.928814037300519e-05,3.804231525792393e-05,0.0004097903456138862,4.2785472029238314e-08,0.04846901767519579,1.8564385288366277e-09,0.0009484186112969247,3.55008665246099e-05,0.00014547571386826035,3.817657727326912e-06,7.281179932140025e-08,0.004487354768267319,0.0164419560821339,0.003753417505690988,0.018613045114051763,8.999590179250811e-09,1.7619220400658919e-10,0.03152759994598217,0.0008231718077346977,3.188518279671535e-07,1.4793352032579883e-06,4.374468576050931e-06,0.014301505936577924,9.70793603430216e-06,5.7277991332996e-12,9.403534930354559e-10,0.003637514548669512,1.1379756884726419e-05,9.106530313003396e-07,0.006499758865168879,8.290661128425472e-09,1.3204979188008715e-12,4.1019237274970245e-08,9.307936142280662e-06,1.6377827741730315e-06,5.249083683881429e-05,1.6954403733177698e-07,3.425341367320426e-08
0.00010952188300085745,0.5630442768519405,3.76,0.0,0.003691691978801671,0.5802303091567195,0.3535623516094566,0.06866148807613895,0.0001072106640528199,0.06790480576079751,0.3094329883727095,1.3746164114471294e-11,0.5323157671935372,2.305011264379814e-07,4.250102030739137e-05,0.3998244512837771,0.001580616327695127,0.00023729494912443308,4.726858702104553e-05,0.0004276387280567611,0.40303466770694274,5.186426539362535e-05,2.2973390049273403e-05,0.008610899785842282,0.02046949384971569,5.922395459097948e-05,3.800301168295078e-05,0.0004089303917659487,4.265131175567894e-08,0.048434466064882484,1.8503630054064983e-09,0.0009454362649032635,3.5459011811768605e-05,0.00014512994297518838,3.8078900508616673e-06,7.255326466252337e-08,0.004484184493531108,0.016404399733649575,0.003753293126584298,0.018604440885230184,8.9931598145457e-09,1.758530634080547e-10,0.03154661039882755,0.0008226259202644586,3.190825572347626e-07,1.476356157188968e-06,4.377375225761038e-06,0.014347109838434737,9.732726313374135e-06,5.7164821870875515e-12,9.381347323330678e-10,0.003650218494807963,1.1404076122101105e-05,9.126194170193957e-07,0.006508616384902085,8.30196711071313e-09,1.3158092692939415e-12,4.1036289412026366e-08,9.296362165930426e-06,1.638953452645605e-06,5.2484334914758843e-05,1.6932152331483757e-07,3.4215666753433814e-08
0.00010991708964684871,0.563104680332461,3.76,0.0,0.003650891524200378,0.5796104910924622,0.3539530042289745,0.06880765518997377,0.00010708792998761521,0.06785434646095088,0.3098902530046906,1.3733031939129523e-11,0.5322886652262231,2.3051835743965348e-07,4.244420104418729e-05,0.40073993340513264,0.0015776319522869244,0.00023655651735477392,4.717640659873046e-05,0.00042739647842435924,0.40256263859887426,5.1766639684473494e-05,2.2952113148500944e-05,0.00860293594873147,0.020499860446057297,5.9160189394877205e-05,3.796403665584278e-05,0.0004080751182406497,4.25180910659264e-08,0.04839973799916762,1.8443225826007535e-09,0.0009424804054039947,3.5417474490446056e-05,0.00014478628863459425,3.798182518076177e-06,7.229638157808858e-08,0.00448103735940673,0.016367046389523684,0.003753177634439585,0.01859579900864971,8.986697574435271e-09,1.75515670776664e-10,0.03156547489348759,0.000822084627508452,3.1931366727016807e-07,1.4733934767755916e-06,4.380287720446392e-06,0.014392630742577503,9.757511923379187e-06,5.7052276414192106e-12,9.359276516503614e-10,0.003662923734537566,1.142833492254186e-05,9.145808881034594e-07,0.0065174670524349694,8.31326431166098e-09,1.3111505711128558e-12,4.105349951205363e-08,9.284867237876728e-06,1.6401260865460306e-06,5.247798228765859e-05,1.6909986296769732e-07,3.41781294910628e-08
0.00011031229629283998,0.5631649283132875,3.76,0.0,0.003610585340952908,0.5789918592617092,0.35434294131795635,0.06895357475135039,0.00010696616070759112,0.06780383404476459,0.310346326863684,1.3719950638352611e-11,0.5322613944630981,2.305357517203533e-07,4.238765010189702e-05,0.40165367182921013,0.0015746601728880028,0.00023582223744818905,4.7084918705532546e-05,0.00042715808587222385,0.40209142876010673,5.166972219136291e-05,2.2930988824730148e-05,0.00859496076773921,0.020530167981837398,5.909683962089908e-05,3.7925385950578104e-05,0.000407224472745434,4.2385798066071754e-08,0.048364835413555095,1.8383168883397535e-09,0.0009395506168558404,3.537625052797035e-05,0.00014444472552803804,3.7885343835383027e-06,7.204113113648544e-08,0.00447791308830251,0.01632989488184093,0.0037530708985860166,0.018587120151489743,8.980203806491644e-09,1.751800060346395e-10,0.0315841944054201,0.000821547879639527,3.195451483042262e-07,1.4704469665453283e-06,4.383205981746555e-06,0.01443806883846446,9.782292782415876e-06,5.694034810634496e-12,9.337321293144606e-10,0.0036756302864305577,1.1452533446883707e-05,9.165374579523536e-07,0.006526310956291363,8.324552844807962e-09,1.3065214808335663e-12,4.10708655444706e-08,9.273450373495597e-06,1.6413006482553593e-06,5.247177637309755e-05,1.6887904720531133e-07,3.4140798861624535e-08
0.00011070750293883124,0.5632250219424654,3.76,0.0,0.003570767012093018,0.5783744067432307,0.35473216763917736,0.06909924791271668,0.00010684534376852521,0.0677532700043604,0.3108012179153769,1.3706919617818546e-11,0.5322339574121026,2.3055330505673433e-07,4.2331364238202376e-05,0.4025656754781367,0.0015717008683350613,0.00023509206524761905,4.699411444657768e-05,0.0004269235011390546,0.40162103596088633,5.157350393108035e-05,2.2910015233495034e-05,0.008586974469619249,0.020560416791185043,5.9033899552325934e-05,3.7887055471435433e-05,0.00040637840409446426,4.225442133579128e-08,0.04832976021355685,1.8323455597318434e-09,0.0009366464938930905,3.533533596532776e-05,0.00014410522888126675,3.7789449187175763e-06,7.178749489611816e-08,0.004474811407470862,0.016292944036943865,0.0037529727902683697,0.018578404968801785,8.973678852809644e-09,1.7484604974970784e-10,0.0316027698962044,0.0008210156276997942,3.197769813760989e-07,1.4675164353434256e-06,4.386129936527082e-06,0.014483424313558192,9.807068827982723e-06,5.682903005812465e-12,9.315480435326172e-10,0.0036883381684353366,1.147667185783956e-05,9.18489139851171e-07,0.006535148183217446,8.335832821416286e-09,1.3019216639797554e-12,4.1088384780300847e-08,9.262110609725166e-06,1.6424771119744106e-06,5.246571459377057e-05,1.686590671082301e-07,3.410367191638446e-08
0.00011110270958482251,0.5632849622911005,3.76,0.0,0.0035314302038906105,0.5777581266900733,0.3551206879004217,0.06924467581294466,0.00010672546669248508,0.0677026558133371,0.3112549340537594,1.3693938295517547e-11,0.532206356547791,2.3057101343586447e-07,4.2275340203497925e-05,0.4034759531956835,0.0015687539190498451,0.00023436595721925782,4.690398505358275e-05,0.0004266926756091352,0.4011514579802867,5.1477976057103294e-05,2.2889190577418125e-05,0.0085789772784662,0.020590607204766454,5.897136368464707e-05,3.784904125580463e-05,0.0004055368616666944,4.2123949638244045e-08,0.04829451428407666,1.8264082399706487e-09,0.0009337676382155295,3.529472691846158e-05,0.00014376777424012188,3.7694134060018724e-06,7.153545470729422e-08,0.004471732047629304,0.016256192677515987,0.003752883182173885,0.01856965410738565,8.967123052056171e-09,1.7451378277836364e-10,0.031621202317977985,0.0008204878233362014,3.200091535103475e-07,1.4646016947995787e-06,4.389059511693349e-06,0.014528697353967389,9.83184000993266e-06,5.671831514469678e-12,9.293752658049699e-10,0.00370104739809237,1.1500750323394196e-05,9.204359478649779e-07,0.006543978818755297,8.347104351205883e-09,1.2973507916000996e-12,4.110605504175164e-08,9.250847000563646e-06,1.6436554539130699e-06,5.245979435782514e-05,1.6843991387679265e-07,3.406674574212996e-08
0.00011149791623081377,0.563344750489819,3.76,0.0,0.00349256868902565,0.5771430123501442,0.35550850673896206,0.0693898595735319,0.00010660651687569193,0.06765199292142982,0.31170748307993884,1.3681006109117416e-11,0.5321785943026053,2.3058887311725931e-07,4.221957483152887e-05,0.4043845137241846,0.0015658192074457162,0.00023364387063665385,4.6814521891293585e-05,0.00042646556100304513,0.40068269260935363,5.138312988059618e-05,2.286851307931442e-05,0.008570969415041475,0.020620739548717425,5.89092276347007e-05,3.7811339375838644e-05,0.0004046997956533554,4.1994371750055286e-08,0.04825909948363822,1.8205045764140833e-09,0.0009309136605936743,3.52544195957067e-05,0.00014343233761504454,3.7599391414891626e-06,7.128499267536457e-08,0.004468674743591736,0.01621963962220583,0.003752801948705696,0.01856086820360538,8.960536738426728e-09,1.741831859400445e-10,0.031639492610903354,0.0008199644189331058,3.202416679299159e-07,1.4617025592164995e-06,4.391994623705171e-06,0.014573888144158336,9.856606235444888e-06,5.66081964834327e-12,9.272136706852788e-10,0.003713757992372341,1.1524768992391315e-05,9.223778951246747e-07,0.006552802946915082,8.358367541924638e-09,1.2928085391638732e-12,4.112387542697007e-08,9.239658616003544e-06,1.6448356469300232e-06,5.245401314474842e-05,1.682215788113756e-07,3.4030017461921255e-08
0.00011189312287680504,0.5634043875876705,3.76,0.0,0.0034541763183662966,0.5765290570407986,0.3558956287401381,0.06953480030317871,0.00010648848219981296,0.06760128276096342,0.3121588727273975,1.3668122496846345e-11,0.5321506730778907,2.3060688020715873e-07,4.216406509266924e-05,0.40529136573173213,0.001562896617363882,0.0002329257633459875,4.6725716394287795e-05,0.00042624210963435635,0.40021473764726134,5.1288956763121916e-05,2.2847980945470946e-05,0.00856295109767215,0.020650814145845166,5.884748694430691e-05,3.77739457874362e-05,0.0004038671570242164,4.186567658347702e-08,0.048223517651842185,1.8146342176588573e-09,0.0009280841782759358,3.521441021153394e-05,0.000143098895332498,3.750521431618815e-06,7.103609101934846e-08,0.004465639233428226,0.01618328368685601,0.00375272896561871,0.018552047886145902,8.953920242267668e-09,1.7385424008412087e-10,0.03165764170630351,0.0008194453674225846,3.2047451728430463e-07,1.4588188449797553e-06,4.3949351936340365e-06,0.014618996867345446,9.881367401300898e-06,5.649866804040059e-12,9.250631524568643e-10,0.0037264699678513924,1.1548728014719542e-05,9.243149942167312e-07,0.0065616206505923055,8.369622499886058e-09,1.288294583877206e-12,4.114184416654328e-08,9.22854452973834e-06,1.646017662194477e-06,5.244836853311467e-05,1.680040532937685e-07,3.3993484231618374e-08
0.0001122883295227963,0.5634638746679713,3.76,0.0,0.0034162470254453137,0.5759162541535332,0.3562820584343131,0.0696794990969835,0.00010637135103348683,0.06755052674561401,0.31260911065729047,1.3655286898938459e-11,0.5321225952418904,2.306250307654648e-07,4.2108807951712035e-05,0.4061965178068566,0.0015599860342070345,0.0002322115938072647,4.6637560181118215e-05,0.0004260222750234632,0.39974759090182266,5.119544822578614e-05,2.2827592423714177e-05,0.008554922542108696,0.02068083131540408,5.878613612500741e-05,3.7736856577813704e-05,0.00040303889751577436,4.1737853457354046e-08,0.04818777060859491,1.8087968225396108e-09,0.000925278815373219,3.5174695013884707e-05,0.00014276742405771006,3.741159594202736e-06,7.078873242687575e-08,0.004462625258584748,0.01614712368485963,0.0037526641100247477,0.018543193775547622,8.94727389049542e-09,1.735269269963254e-10,0.03167565052611613,0.000818930622324703,3.207076800535207e-07,1.4559503720429775e-06,4.397881152280257e-06,0.014664023705331614,9.906123447019396e-06,5.638972345346258e-12,9.229235988464007e-10,0.0037391833406913003,1.157262754975591e-05,9.262472579535736e-07,0.006570432011482362,8.380869329874647e-09,1.2838086119720111e-12,4.115995846847243e-08,9.217503829424002e-06,1.6472014748142783e-06,5.244285811827011e-05,1.6778732886039316e-07,3.395714325514891e-08
0.00011268353616878757,0.5635232127854747,3.76,0.0,0.003378774830464523,0.5753045971583205,0.3566678002942098,0.06982395703579564,0.00010625511176256962,0.06749972626937385,0.3130582044539976,1.3642498768654154e-11,0.5320943631281141,2.3064332107977805e-07,4.205380029351986e-05,0.40709997845392487,0.0015570873450658506,0.00023150132113742736,4.6550045080917027e-05,0.000425806011752878,0.3992812501909415,5.110259600924097e-05,2.280734583840148e-05,0.008546883961292634,0.020710791373077665,5.87251692956262e-05,3.7700068141843034e-05,0.0004022149694528635,4.1610891861707584e-08,0.048151860152483864,1.8029920587874486e-09,0.0009224972033060846,3.513527035358197e-05,0.0001424379008183619,3.731852958672653e-06,7.054289999429189e-08,0.004459632564012293,0.016111158427013998,0.0037526072604821786,0.018534306483720387,8.940598006548415e-09,1.7320122925131568e-10,0.031693519982379015,0.0008184201377994566,3.209411389611566e-07,1.4530969635418838e-06,4.4008324314428634e-06,0.014708968838457839,9.930874339827408e-06,5.628135549770631e-12,9.207948783077351e-10,0.0037518981266230797,1.1596467758288477e-05,9.281746997465288e-07,0.006579237110008378,8.39210813505034e-09,1.279350317435871e-12,4.1178215830513474e-08,9.206535625818705e-06,1.6483870634375587e-06,5.243747942265841e-05,1.6757139718152943e-07,3.392099180127423e-08
0.00011307874281477883,0.5635824029811549,3.76,0.0,0.0033417538512330444,0.5746940796119526,0.357052858728037,0.0699681751844942,0.00010613975226155361,0.0674488827044069,0.3135061616152306,1.3629757593197375e-11,0.5320659790317831,2.3066174782863834e-07,4.199903911565384e-05,0.40800175608308564,0.0015542004388026834,0.00023079490517057352,4.646316294691868e-05,0.0004255932740924862,0.39881571334428983,5.101039193763373e-05,2.2787239515936202e-05,0.008538835565109008,0.020740694630362724,5.86645829374673e-05,3.766357678620184e-05,0.0004013953257254642,4.1484781107234136e-08,0.048115788057670215,1.797219587319125e-09,0.0009197389815518164,3.509613268197895e-05,0.00014211030302033686,3.7226008659392264e-06,7.029857663226431e-08,0.004456660898488322,0.016075386721710893,0.00375255829720609,0.018525386613046632,8.93389290935407e-09,1.728771280775544e-10,0.0317112509761503,0.0008179138686812543,3.2117490705228297e-07,1.4502584435946087e-06,4.403788944016642e-06,0.014753832445606642,9.9556199640785e-06,5.617355775008392e-12,9.186768738842493e-10,0.003764614340853121,1.1620248778753248e-05,9.300973322996353e-07,0.006588036025198278,8.403339016765066e-09,1.2749193895677977e-12,4.119661603407746e-08,9.195639044094074e-06,1.6495744000704616e-06,5.243223004496013e-05,1.673562499407711e-07,3.388502717168386e-08
0.0001134739494607701,0.5636414462932549,3.76,0.0,0.0033051782767537837,0.5740846951351222,0.35743723809618666,0.07011215459620018,0.00010602526132489367,0.06739799740666404,0.313952989575563,1.3617062841671743e-11,0.5320374452199221,2.3068030737960965e-07,4.194452158002173e-05,0.40890185903467874,0.0015513252055947215,0.0002300923062697953,4.637690576202426e-05,0.0004253840172818926,0.39835097819936927,5.091882789390903e-05,2.2767271758104658e-05,0.00853077756122877,0.020770541395709115,5.860437251791589e-05,3.762737865965207e-05,0.0004005799202197736,4.1359511085909715e-08,0.04807955608152514,1.7914790824156277e-09,0.0009170037954308336,3.505727841933789e-05,0.00014178460842170082,3.71340266690903e-06,7.005574587602118e-08,0.004453710013631312,0.01603980737585478,0.00375251710157617,0.018516434758919228,8.927158914745663e-09,1.7255460579822038e-10,0.03172884440040637,0.0008174117702997259,3.2140896778531667e-07,1.4474346401531393e-06,4.406750616876013e-06,0.014798614704454635,9.980360223509592e-06,5.606632482089771e-12,9.165694917813265e-10,0.003777331998213019,1.164397075037795e-05,9.320151670218173e-07,0.0065968288350560286,8.414562075058373e-09,1.2705155301631056e-12,4.12151568250121e-08,9.184813208738743e-06,1.650763456891701e-06,5.242710768440903e-05,1.6714187900408197e-07,3.384924666480518e-08
