Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),HF(38),C2H4F(62),CH2CHF(55),C2H4F(61),CH2CF(69),C2H2F(70),CH2CFO(78),S(1534),S(414),CH2F(46),CHFO(47),CH2F2(41),S(2175),CH2O2(154),CHO2(147),S(841),CH3F(39),C2H5O(149),C2H2O(132),C2HF(57),S(1780),C2HF(2524),CHF2(81),S(1754),C2H3F2(63),CH2CF2(56),C2H3F2(64),C2H5O(167),C2H3F2(65),CF2CH(72),C2HF2(71),C2F(2523),S(1862),S(499),F(37),C2H2F2(58),C2H4(136),O2(150),C#CC(4975),CH3O2(356),C3H4(6072),C3H4(6556),CHF(40),CF2(43),CHF3(42),CF(50),S(4414),C2H2F3(66),C2H2F3(67),S(4446),CF2O(49),S(6032),S(2070)
7.46768014513578e-09,0.9243611716066257,1.1903821241311989e-06,7.114823886964611e-09,1.0714745695442235e-08,1.7141909849429287e-07,0.0,0.0,1.0830434003027486e-06,1.0902943358818678e-10,8.843739307474438e-10,2.1064077255791517e-08,1.8563460139447324e-09,6.243558972169315e-19,1.500921949278625e-12,1.1665660176426664e-07,7.5930443593552105e-06,1.193571349189233e-09,8.154814965072238e-18,2.4052776933261713e-17,5.248838046431568e-10,3.06687107194587e-08,4.6186723404928913e-07,3.186865777527875e-13,1.226001181172054e-10,9.632684239571582e-13,3.2344102639226986e-09,0.001223969336492625,2.4001656190576758e-09,2.565547790035145e-07,2.287283623449719e-13,7.10764775437762e-17,1.5897133570369597e-11,1.7991410420003622e-11,3.76,0.0,0.8684825496888245,0.9968117534903044,8.721111429883534e-10,0.00011764521274816222,0.0012240426906403822,9.935562452239151e-08,1.2080837664980468e-06,1.547463895976431e-07,3.0792878232345626e-14,6.652534069294868e-13,7.751227255443637e-16,1.1309333371740034e-15,3.3459939007908566e-15,7.68248374478861e-06,9.033814669279502e-10,7.911710165883947e-12,8.084251965314876e-15,3.2016869670848634e-14,4.098672027707747e-09,4.496183626353643e-12,6.192937300352955e-07,8.221442523394713e-13,2.618858541525569e-16,1.6617850402623635e-16,1.2319035218662983e-19,5.825983271414945e-22,1.2170646592312897e-12,2.942376629711975e-20,1.935088005241853e-13,4.1677006763963144e-13,4.564697569901595e-15,2.494414703199364e-13,3.3061680849776116e-13,1.5119879019281907e-16,1.5468823910534354e-15,3.1440632963759252e-24,7.392115411462665e-24,9.907834872010258e-12,2.2129292618503164e-07,1.0832872896109659e-13,9.834026096152158e-11,0.0031871262574547365,6.736133886226116e-18,5.799296997762916e-11,6.037624280158663e-20,5.154189751468935e-25,0.00011754069211901603,1.291068670191631e-12,5.575769541217153e-19,3.7423469914416493e-10,2.4176818306462043e-19,6.909412378048913e-19,5.2135504631690487e-20,1.9584864166678567e-18,9.415120354463268e-17,4.273203249622408e-12,1.6090430723227903e-11
7.634767190328132e-09,0.9243661339178645,1.2281350159164348e-06,7.470612939935934e-09,1.1319517672242254e-08,1.8062167433168852e-07,0.0,0.0,1.1072493947288128e-06,1.1397303839271037e-10,9.39949084578127e-10,2.2453227682697182e-08,1.9816324792683254e-09,6.805446068169839e-19,1.5706736464559779e-12,1.2087511227731367e-07,7.760492000570713e-06,1.2560043103549932e-09,9.068610922039307e-18,2.659141074740035e-17,5.603737337743364e-10,3.202807658519103e-08,4.6949385218094027e-07,3.384129404527951e-13,1.2709502922864585e-10,1.0445433275497865e-12,3.3769458238604883e-09,0.0012513343418195989,2.4990477800544467e-09,2.60797671503956e-07,2.423483924308378e-13,7.569517471782239e-17,1.6923968749608062e-11,1.874469214339769e-11,3.76,0.0,0.8684523230753758,0.9968117271290332,9.396715008603228e-10,0.00012027773929636305,0.0012514106473036715,1.0074045813087848e-07,1.2476230859567082e-06,1.5600068098498862e-07,3.351085814278527e-14,7.106887360321069e-13,8.5450013945104e-16,1.1942837315329209e-15,3.652824083346245e-15,7.85392983663667e-06,9.442521844794906e-10,8.37820463666914e-12,8.587349602562298e-15,3.343009948754631e-14,4.259733365053456e-09,4.572270416689196e-12,6.334383813771473e-07,8.368297406018426e-13,2.808626538805239e-16,1.8200831287697388e-16,1.356497763610135e-19,6.518439939859427e-22,1.299994363533774e-12,3.190579172959096e-20,2.015510412895983e-13,4.447512977805271e-13,4.859785558439941e-15,2.546615219875353e-13,3.4874036862159136e-13,1.6483690888785033e-16,1.6494288313831557e-15,3.586880460991937e-24,8.120830966233703e-24,1.0244538121310576e-11,2.2429816016125574e-07,1.1688842014127275e-13,1.006625384510737e-10,0.0031871261947997538,7.381272571687587e-18,6.025375123672533e-11,6.435915212592328e-20,5.955927257450429e-25,0.0001201685108400554,1.3796340117915335e-12,6.090978674950322e-19,3.942223608273917e-10,2.6027112098910564e-19,7.620236692359029e-19,5.730829023236436e-20,2.140786031127238e-18,1.0282363191206082e-16,4.520055034860013e-12,1.6764505217265213e-11
7.801854235520483e-09,0.9243710961525297,1.2662295833292213e-06,7.834974912908098e-09,1.1943931311345539e-08,1.90099524276129e-07,0.0,0.0,1.1314544516343565e-06,1.1902671834034567e-10,9.976013511410741e-10,2.3895992299343606e-08,2.112337109989283e-09,7.404761151230112e-19,1.6421067988252055e-12,1.2512781013939513e-07,7.927834467347197e-06,1.3202523389942887e-09,1.0061812203011388e-17,2.933270089725804e-17,5.974078194017535e-10,3.3415676019745644e-08,4.770249209842359e-07,3.5885404546210336e-13,1.3163384787381751e-10,1.1307764204714815e-12,3.5223811461715504e-09,0.0012786984188544485,2.599535224011672e-09,2.649876867562481e-07,2.5641810647910535e-13,8.051376482969267e-17,1.7991866705634805e-11,1.9511165765940735e-11,3.76,0.0,0.8684220970712582,0.9968117006993096,1.01082603484268e-09,0.0001229102757243663,0.001278777720658063,1.021298776197261e-07,1.2875940547533598e-06,1.5725138828895593e-07,3.640239955379696e-14,7.581228451394944e-13,9.403305101864928e-16,1.2596506413601066e-15,3.9801306204198856e-15,8.025356375660798e-06,9.860268227259444e-10,8.86220237117783e-12,9.107603923249847e-15,3.486244324080641e-14,4.422368689725679e-09,4.648173124831307e-12,6.475956094871724e-07,8.513320619079358e-13,3.007363422938206e-16,1.989495840874161e-16,1.4903614646539839e-19,7.275188750761092e-22,1.386585824675505e-12,3.453213039947167e-20,2.0972955085702598e-13,4.738863074009691e-13,5.166024350536405e-15,2.598287628474267e-13,3.673958444611108e-13,1.7936164157361963e-16,1.7562546275653378e-15,4.080130463669274e-24,8.902139831324474e-24,1.0585757501358188e-11,2.2724292964571857e-07,1.2590587518540812e-13,1.0298473731244142e-10,0.0031871261251208978,8.072687956769543e-18,6.254391197424054e-11,6.84970581468088e-20,6.861099026410681e-25,0.00012279623667515053,1.4721561680069893e-12,6.641065142815564e-19,4.148772492113266e-10,2.796502603600723e-19,8.385439423984164e-19,6.286071404827341e-20,2.3352074158596798e-18,1.1208021480181807e-16,4.7756344556366434e-12,1.7450196634400376e-11
7.968941280712834e-09,0.9243760583106799,1.3046642833656932e-06,8.20788244151585e-09,1.2588172607203096e-08,1.9985482770126836e-07,0.0,0.0,1.1556585787283716e-06,1.24190503570725e-10,1.0573541861894998e-09,2.5392876766238502e-08,2.248566498845201e-09,8.043174538574243e-19,1.7152291002917496e-12,1.2941297484254614e-07,8.095071856447409e-06,1.3863250974439563e-09,1.113941489550447e-17,3.228776246444365e-17,6.360172982744396e-10,3.483143245410431e-08,4.844616826686545e-07,3.800168137396303e-13,1.362151640510232e-10,1.2221569376545678e-12,3.670705977832851e-09,0.0013060615669475521,2.7016076588745993e-09,2.6912551562940404e-07,2.709393407625918e-13,8.55372647732841e-17,1.9101457146987444e-11,2.0290731179500177e-11,3.76,0.0,0.8683918716753266,0.9968116741983482,1.0856825817305665e-09,0.00012554282196181767,0.0013061439094987069,1.0352395773535771e-07,1.3279971472693454e-06,1.5849908323989128e-07,3.9474553759032776e-14,8.075966462937777e-13,1.0330017858398048e-15,1.327054253028154e-15,4.328786300042074e-15,8.196763363001167e-06,1.0287053628156302e-09,9.364013649787313e-12,9.64503068950633e-15,3.6313159612159374e-14,4.586504914778563e-09,4.723930419789447e-12,6.617654120953686e-07,8.656536165740983e-13,3.2152756153627217e-16,2.1705369362249027e-16,1.633942146029697e-19,8.100591090944246e-22,1.4769165217080396e-12,3.730757217133388e-20,2.1804421238021755e-13,5.041947504911457e-13,5.483523527215119e-15,2.6494436104858174e-13,3.865852611838096e-13,1.9480895295125577e-16,1.86743479484716e-15,4.628257196556443e-24,9.738487824418392e-24,1.093150543484391e-11,2.3012846514618637e-07,1.3539416428161857e-13,1.0530685748724252e-10,0.0031871260505613574,8.812658371837995e-18,6.486281781758342e-11,7.279161531374554e-20,7.880460497881951e-25,0.00012542386961171483,1.5687212839537387e-12,7.227566778224518e-19,4.362108435702307e-10,2.99919782698222e-19,9.207782285849278e-19,6.881134187167432e-20,2.542249156405373e-18,1.219464556880133e-16,5.040060080280489e-12,1.8147385054325186e-11
8.136028325905186e-09,0.9243810203923833,1.3434376299739983e-06,8.589307763333857e-09,1.3252424877528686e-08,2.098897537776562e-07,0.0,0.0,1.179861783839957e-06,1.2946442422298407e-10,1.1192304627626208e-09,2.6944362919485786e-08,2.3904267522033397e-09,8.722397898065073e-19,1.7900483609280815e-12,1.3372892721650535e-07,8.262204263317937e-06,1.4542318270066982e-09,1.230661507881119e-17,3.5468047033521766e-17,6.762333131180079e-10,3.62752695242428e-08,4.918053625604344e-07,4.019079503231668e-13,1.4083760995555794e-10,1.318876934645924e-12,3.821910141542972e-09,0.00133342378545805,2.8052450584770277e-09,2.7321184000859146e-07,2.859137570012573e-13,9.077075668209359e-17,2.0253360720565105e-11,2.108329125817964e-11,3.76,0.0,0.8683616468864213,0.9968116476240373,1.164349834915292e-09,0.000128175377938437,0.001333509212645733,1.049227659967325e-07,1.3688329215211284e-06,1.5974427574461393e-07,4.2734504067670074e-14,8.591509343607856e-13,1.1329169136715662e-15,1.39651475434686e-15,4.6996805208137224e-15,8.368150799797859e-06,1.0722877858880388e-09,9.883948736149457e-12,1.0199634315840939e-14,3.778152122660518e-14,4.752070687702582e-09,4.799577835084407e-12,6.75947786931838e-07,8.797967738181919e-13,3.432569411990516e-16,2.3637321330150176e-16,1.7876972952237535e-19,8.999198831036585e-22,1.5710638578973146e-12,4.0236955601931696e-20,2.2649495163519683e-13,5.356962725007361e-13,5.8123890641399964e-15,2.700094813308651e-13,4.063105737990396e-13,2.1121539176872528e-16,1.9830436792361737e-15,5.235986946966593e-24,1.0632372483529635e-23,1.1281794581830481e-11,2.329559722626261e-07,1.4536640387425747e-13,1.0762889891830935e-10,0.003187125972614098,9.603527649389336e-18,6.720984710706044e-11,7.724442111973813e-20,9.025633247922233e-25,0.00012805140963705758,1.669415483975747e-12,7.852054589988428e-19,4.5823472569078115e-10,3.210934356391483e-19,1.0090096595869989e-18,7.517922271944218e-20,2.7624186996933884e-18,1.3244839166044162e-16,5.313449207196561e-12,1.8855951830702333e-11
8.303115371097537e-09,0.9243859823977191,1.3825481858876512e-06,8.979222752900566e-09,1.3936868804631458e-08,2.2020646182118779e-07,0.0,0.0,1.2040640749134134e-06,1.3484851043678175e-10,1.1832524884817135e-09,2.8550909337535145e-08,2.538023491705801e-09,9.444184663804513e-19,1.866572504662356e-12,1.3807402859980356e-07,8.429231782120242e-06,1.523981358352952e-09,1.3568812433869678e-17,3.8885344567976e-17,7.18086913139483e-10,3.774711107058833e-08,4.990571693423629e-07,4.2453395091568027e-13,1.4549985871816332e-10,1.4211312474532894e-12,3.975983536232009e-09,0.0013607850737537193,2.9104276590733912e-09,2.7724733291241757e-07,3.0134284922223983e-13,9.62193877768292e-17,2.144818912062313e-11,2.1888751829802188e-11,3.76,0.0,0.8683314227033672,0.9968116209747298,1.246937333052855e-09,0.00013080794358401698,0.0013608736289437463,1.0632636373558393e-07,1.4101020103654957e-06,1.609874214875902e-07,4.618956563643649e-14,9.12826388845374e-13,1.240494099132461e-15,1.4680523387337895e-15,5.0937192013626945e-15,8.53951868719083e-06,1.116774073073963e-09,1.042231787651217e-11,1.0771408263744068e-14,3.9266814731993386e-14,4.918996355864361e-09,4.8751480184618004e-12,6.901427317267921e-07,8.937638721539152e-13,3.6594509804469185e-16,2.569619127498834e-16,1.9520943106985703e-19,9.975758150369368e-22,1.66910516240276e-12,4.3325167694651333e-20,2.3508173226403077e-13,5.684105158306305e-13,6.152723462628151e-15,2.7502528429374535e-13,4.265736707042706e-13,2.286180839426174e-16,2.103154964592738e-15,5.908339828565505e-24,1.1586342778489516e-23,1.1636637816376338e-11,2.3572663218157987e-07,1.5583575505850494e-13,1.0995086154953067e-10,0.003187125892330745,1.0447705900992755e-17,6.958439064140025e-11,8.185701774542308e-20,1.0309155930511577e-24,0.00013067885673838476,1.774324871689849e-12,8.516132774255643e-19,4.809605794882596e-10,3.4318454396010006e-19,1.1035283113719702e-18,8.19838914793081e-20,2.9962323740350845e-18,1.4361259290467752e-16,5.595917878359853e-12,1.9575779577628e-11
8.470202416289889e-09,0.9243909443267754,1.421994555599001e-06,9.377598953209636e-09,1.4641682474117743e-08,2.3080710159257298e-07,0.0,0.0,1.2282654600038915e-06,1.403427923532931e-10,1.2494420224859117e-09,3.0212951896624716e-08,2.6914618559099924e-09,1.0210330456960884e-18,1.944809566773707e-12,1.4244668002623148e-07,8.596154505761103e-06,1.5955821217019987e-09,1.4931613838821013e-17,4.255178526138339e-17,7.616090545296318e-10,3.924688113747832e-08,5.062182952900231e-07,4.479011082748317e-13,1.5020062318120078e-10,1.529117452861484e-12,4.132916137532585e-09,0.0013881454312108478,3.017135955916235e-09,2.812326586085943e-07,3.172279504006671e-13,1.0188837018622612e-16,2.2686545196917014e-11,2.2707021647722364e-11,3.76,0.0,0.8683011991249759,0.9968115942491466,1.333555448888934e-09,0.00013344051882842152,0.0013882371572613273,1.077348069535529e-07,1.4518051138142672e-06,1.6222892856579466e-07,4.9847185307084825e-14,9.686635756923793e-13,1.356167064247752e-15,1.5416872089491169e-15,5.511824690822285e-15,8.710867026319883e-06,1.1621642054956252e-09,1.0979431299105177e-11,1.1360335428974171e-14,4.076834083479915e-14,5.0872139325656125e-09,4.950670963792008e-12,7.043502442105575e-07,9.075572197838559e-13,3.8961263573983937e-16,2.7887476134407434e-16,2.1276104468688595e-19,1.1035213346186546e-21,1.7711176919110486e-12,4.6577143657822076e-20,2.4380455152538596e-13,6.023571246973081e-13,6.504625875341481e-15,2.799929258441787e-13,4.473763769901504e-13,2.470547257542403e-16,2.2278416796464306e-15,6.65064144461023e-24,1.260299882535815e-23,1.1996048206497327e-11,2.3844160216204164e-07,1.6681542205544508e-13,1.1227274532579967e-10,0.003187125810417501,1.1347670297567858e-17,7.198585142837465e-11,8.663089366739365e-20,1.1744537212894244e-24,0.00013330621090279867,1.8835355300298083e-12,9.221438727192782e-19,5.044001906099994e-10,3.6620602067310077e-19,1.204631186882214e-18,8.924537150416239e-20,3.2442154112660166e-18,1.5546616219363297e-16,5.887580892665061e-12,2.0306752156238147e-11
8.63728946148224e-09,0.9243959061796467,1.4617753793115007e-06,9.78440760412714e-09,1.536704141130984e-08,2.4169381355482464e-07,0.0,0.0,1.252465947273528e-06,1.459473001161777e-10,1.31782029201454e-09,3.1930904315118556e-08,2.85084650192437e-09,1.1022673511436445e-18,2.0247676912075285e-12,1.4684532142640945e-07,8.76297252592244e-06,1.6690421567868733e-09,1.640083695031962e-17,4.6479841368721616e-17,8.068306009631828e-10,4.077450397262046e-08,5.132899165045474e-07,4.720155184116157e-13,1.5493865471141074e-10,1.6430358292171413e-12,4.2926979982133855e-09,0.0014155048572141147,3.12535069987846e-09,2.851684727280156e-07,3.3357023888792344e-13,1.0778298074453267e-16,2.3969023061989578e-11,2.353801236296538e-11,3.76,0.0,0.8682709761500443,0.9968115674462884,1.4243153782279043e-09,0.0001360731036015851,0.0014155997964905474,1.0914814703193617e-07,1.4939429923041633e-06,1.634691632828584e-07,5.37149414492568e-14,1.0267029490736936e-12,1.480385305385587e-15,1.617439580449123e-15,5.954935680324324e-15,8.882195818324672e-06,1.2084581642667956e-09,1.1555599213586691e-11,1.1966388521315715e-14,4.228541429821565e-14,5.256657063719522e-09,5.026174225867976e-12,7.185703221135797e-07,9.211790949886503e-13,4.1428014459361557e-16,3.0216793014949414e-16,2.3147327595554403e-19,1.2182710627233428e-21,1.8771786322256314e-12,4.999786666683892e-20,2.526634365028985e-13,6.375557494376723e-13,6.8681922269284625e-15,2.8491355677891705e-13,4.687204575273598e-13,2.665635771192233e-16,2.357176204937273e-15,7.468534785735206e-24,1.3684991603787235e-23,1.2360038996846889e-11,2.4110201601280144e-07,1.7831865076214664e-13,1.1459455019294614e-10,0.0031871257273232804,1.2305965852810279e-17,7.441364444041367e-11,9.156748523150585e-20,1.3346310748465683e-24,0.00013593347211729868,1.997133521289799e-12,9.969643058400414e-19,5.28565446027033e-10,3.901703781302871e-19,1.3126221980178521e-18,9.698417715273508e-20,3.506901970772519e-18,1.6803673439026992e-16,6.188551819134407e-12,2.104875466145702e-11
8.804376506674591e-09,0.9244008679564348,1.5018893277334874e-06,1.0199619668127884e-08,1.6113118615679293e-08,2.528687290947546e-07,0.0,0.0,1.276665544988002e-06,1.516620638725263e-10,1.3884080086426657e-09,3.370515868694246e-08,3.0162816070395096e-09,1.1883095104002292e-18,2.1064551277237906e-12,1.5126843084418745e-07,8.929685933090523e-06,1.7443691226075864e-09,1.7982513770655083e-17,5.068232902246663e-17,8.537823240972446e-10,4.232990402655427e-08,5.20273193141936e-07,4.968830866038705e-13,1.5971274204815598e-10,1.763089317680022e-12,4.455319248576663e-09,0.0014428633511564704,3.2350528941197012e-09,2.890554223772815e-07,3.503707446338531e-13,1.1390856076868672e-16,2.5296208197595856e-11,2.4381638496691374e-11,3.76,0.0,0.8682407537773561,0.9968115405653373,1.5193291290352285e-09,0.00013870569783351123,0.0014429615455464893,1.1056643132221429e-07,1.5365164607903978e-06,1.647084552117008e-07,5.780054380871243e-14,1.0869848531619351e-12,1.6136143504261377e-15,1.6953296844033633e-15,6.424007115499434e-15,9.053505064344678e-06,1.2556559304929097e-09,1.2151131810547369e-11,1.2589530436645674e-14,4.3817363907749556e-14,5.4272609951380855e-09,5.101683118947768e-12,7.328029631664289e-07,9.34631746511626e-13,4.399682012915765e-16,3.2689879385167487e-16,2.513958051934577e-19,1.342360189179565e-21,1.987365099813208e-12,5.359236763007373e-20,2.6165844072574597e-13,6.74026050315762e-13,7.243515329874154e-15,2.897883224686063e-13,4.906076198555443e-13,2.871834549298272e-16,2.4912302796825778e-15,8.367992364862902e-24,1.4835022677351788e-23,1.2728623593623948e-11,2.4370898456124723e-07,1.9035872737178415e-13,1.1691627609764111e-10,0.0031871256433366932,1.3325206209582392e-17,7.68671963751142e-11,9.666817819191372e-20,1.5130092231120933e-24,0.0001385606403687812,2.11520488716732e-12,1.0762449605052607e-18,5.534683336148961e-10,4.1508973909513954e-19,1.4278121468596743e-18,1.0522131627533495e-19,3.78483516516705e-18,1.8135247596116635e-16,6.498943009985144e-12,2.1801673408886432e-11
9.138550597059296e-09,0.9244107912821989,1.5831114093780773e-06,1.10551366314447e-08,1.7668107385463903e-08,2.76091652124274e-07,0.0,0.0,1.3250621053144958e-06,1.6342247997662468e-10,1.5362921453757907e-09,3.742403664363698e-08,3.3657175143868644e-09,1.3755916844504778e-18,2.275051446578675e-12,1.6018215191011386e-07,9.262799264583576e-06,1.90065263535364e-09,2.1508449543317756e-17,5.996359368767137e-17,9.529989299836583e-10,4.5523734603895123e-08,5.339792749275363e-07,5.489003989929495e-13,1.6936441937487313e-10,2.0224264815483683e-12,4.7890408292888125e-09,0.001497577540470918,3.458844887921961e-09,2.9668527473103904e-07,3.85349821148424e-13,1.2687431539849165e-16,2.8086999683778323e-11,2.610646929274051e-11,3.76,0.0,0.8681803108337752,0.9968114865664509,1.7225701234926641e-09,0.0001439709143940037,0.0014976823689111548,1.134180044670803e-07,1.6229736711713612e-06,1.6718536995130518e-07,6.665678218673183e-14,1.2144370906817159e-12,1.90904865884014e-15,1.8576041083330514e-15,7.443931862380564e-15,9.396064922987308e-06,1.3527628096907783e-09,1.3401531716383717e-11,1.3886885408083042e-14,4.6923276360485775e-14,5.771700050914707e-09,5.252808902047238e-12,7.613059256445446e-07,9.61038228068997e-13,4.944881952046732e-16,3.8090913431294053e-16,2.9507532058378307e-19,1.6208024933438433e-21,2.2204227448710237e-12,6.132306435141814e-20,2.800571363496607e-13,7.508603899893597e-13,8.02978813164837e-15,2.994048112751648e-13,5.360177490654669e-13,3.3191430307562438e-16,2.773780868296176e-15,1.0437212997875327e-23,1.7350257234152397e-23,1.34796285650047e-11,2.487669168856446e-07,2.1610276288261638e-13,1.21559490810214e-10,0.0031871254733802866,1.555732378950769e-17,8.184934103704428e-11,1.0736716729563705e-19,1.9311914669062817e-24,0.00014381469792976845,2.365111806833682e-12,1.2488850922632012e-18,6.055354587289029e-10,4.678400802688418e-19,1.681066397683042e-18,1.2327710818163512e-19,4.388658842254644e-18,2.1033478829091262e-16,7.148429586763934e-12,2.333981091882812e-11
