Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),HF(38),C2H4F(62),CH2CHF(55),C2H4F(61),CH2CF(69),C2H2F(70),CH2CFO(78),S(1534),S(414),CH2F(46),CHFO(47),CH2F2(41),S(2175),CH2O2(154),CHO2(147),S(841),CH3F(39),C2H5O(149),C2H2O(132),C2HF(57),S(1780),C2HF(2524),CHF2(81),S(1754),C2H3F2(63),CH2CF2(56),C2H3F2(64),C2H5O(167),C2H3F2(65),CF2CH(72),C2HF2(71),C2F(2523),S(1862),S(499),F(37),C2H2F2(58),C2H4(136),O2(150),C#CC(4975),CH3O2(356),C3H4(6072),C3H4(6556),CHF(40),CF2(43),CHF3(42),CF(50),S(4414),C2H2F3(66),C2H2F3(67),S(4446)
1.222715081360532e-09,0.6974508566693192,4.872880215498607e-10,2.375934814976281e-13,7.60580146079764e-13,3.2924765452075164e-12,0.0,0.0,5.7076918175738185e-09,1.297099656988909e-14,1.4789111996956462e-14,1.8465556464455957e-13,1.2731568966404313e-14,2.3953650304774403e-27,1.782290855233399e-18,1.075415725924961e-11,1.4840901710673825e-08,8.888241266418244e-14,1.0576066402248021e-26,8.645686797821082e-27,1.4551613452734956e-15,9.67954669196047e-13,1.7891515366055467e-10,9.658229073343106e-19,1.2375310596558126e-14,2.327579292753533e-18,1.936324820851025e-14,1.420255524216334e-05,2.0035747476741185e-14,8.773163557721813e-11,2.0305863714337552e-18,2.579036595795681e-23,2.5149673013940516e-17,5.587370790105344e-16,3.76,0.0,0.5526184223307178,0.9992728252774785,6.5755757092634e-15,5.624629515312273e-08,1.420256048267903e-05,2.3595662211942967e-09,4.915600431097977e-10,2.8670782634855543e-09,2.549135784858684e-21,6.785446356923032e-20,1.0570227882888841e-22,8.124559232448642e-22,1.0911697785215153e-22,1.4845806006929448e-08,4.2826020098128304e-13,4.401816936091806e-17,1.7195939182399678e-19,1.8349846518177454e-18,2.440173029040274e-13,1.5971024859245028e-13,1.9077317805893436e-10,4.0434842434353555e-17,2.746229325113592e-23,8.977894520280575e-25,2.9171511852645345e-27,7.697338922744765e-33,7.384273537351678e-20,1.536644612593013e-28,5.97373202377809e-19,2.1380170475364947e-20,7.811052110478809e-22,1.8903641573628698e-17,2.097444029496387e-19,2.844314336708472e-24,6.119652759207819e-22,4.0097143947439976e-37,1.8117074279247655e-31,2.476753858606504e-14,8.351524296028512e-11,2.4637069323097324e-21,8.312100995325453e-15,0.0007271690133681295,3.7708627070760496e-27,6.613987072431731e-14,3.883507208578664e-28,1.3827566525985398e-38,5.6240467201984455e-08,2.5586150507413943e-19,2.2589235031656646e-28,2.2775846191954074e-15,4.804085487514982e-26,8.184402357715882e-29,3.876790704709512e-30,4.64974835381837e-28
1.2517073308271998e-09,0.6974509011044174,5.09923241435053e-10,2.5407609698848155e-13,8.024573083238084e-13,3.5052784552178744e-12,0.0,0.0,5.843077621063297e-09,1.3593470788700404e-14,1.584383994564304e-14,2.0053469745488838e-13,1.3656045170433246e-14,2.5687887148523273e-27,1.8662575376037743e-18,1.1248153463291586e-11,1.5192650172618264e-08,9.333077375099544e-14,1.1881876609964151e-26,9.51503197448221e-27,1.5609282718129308e-15,1.0142098313378993e-12,1.8289679260441701e-10,1.0355886472902845e-18,1.2959499220446405e-14,2.4950356833541623e-18,2.029457277677515e-14,1.4539312827481197e-05,2.0993872080668153e-14,8.97907887305646e-11,2.1766890495951914e-18,2.76405646257647e-23,2.6842227324131462e-17,5.854975995056089e-16,3.76,0.0,0.5526180837450089,0.9992705657876314,7.075377945108981e-15,5.758009555162961e-08,1.4539318314611512e-05,2.4101950816649167e-09,5.144411621383068e-10,2.9295112800341093e-09,2.737883349528761e-21,7.280873204175568e-20,1.1398097550611767e-22,8.756823173928326e-22,1.1974067161754206e-22,1.5197789640559118e-08,4.4880752310600633e-13,4.6426412055618865e-17,1.8629426750228907e-19,1.959081756815514e-18,2.5868454118794736e-13,1.6680863062462133e-13,1.953123660039895e-10,4.173796340868993e-17,3.002078497454492e-23,9.861870993750626e-25,3.2723895505394525e-27,8.655059363880674e-33,7.921520217398396e-20,1.6997291107345753e-28,6.396944477658206e-19,2.3446401718908034e-20,8.41458798897834e-22,1.9882437349102404e-17,2.248230576294447e-19,3.1235016393545403e-24,6.564610690799764e-22,4.607045228890566e-37,2.0249778277329004e-31,2.591757824899352e-14,8.537678901304777e-11,2.6660561443858566e-21,8.574962725540447e-15,0.0007294283677442806,4.162027680016776e-27,6.928456071969408e-14,4.221395612988578e-28,1.6345710523407756e-38,5.757398798831789e-08,2.744989251617515e-19,2.482017657766874e-28,2.3870349761350024e-15,5.288963332406716e-26,9.056992821941531e-29,4.3548443455678285e-30,5.221286008702203e-28
1.2806995802938674e-09,0.6974509455395528,5.330383944837428e-10,2.712894318014432e-13,8.456835360695106e-13,3.726792740243076e-12,0.0,0.0,5.978466433700431e-09,1.4230537681528542e-14,1.6946499667414818e-14,2.1733813866676773e-13,1.4624091041595822e-14,2.750377051127986e-27,1.952087568202851e-18,1.1752228858047452e-11,1.554439170971902e-08,9.789571554232741e-14,1.3313099939475035e-26,1.04492555750094e-26,1.6716892330364198e-15,1.061535469903672e-12,1.8686687941713153e-10,1.1086081166416467e-18,1.3556713634432724e-14,2.6702380159008017e-18,2.1247787803438697e-14,1.487607020644776e-05,2.1974218698152864e-14,9.18489735543051e-11,2.329551432483781e-18,2.9575634325929486e-23,2.860600975879738e-17,6.128810242336666e-16,3.76,0.0,0.5526177451594871,0.9992684713433476,7.600825651895552e-15,5.891390167814476e-08,1.4876075945641499e-05,2.4605966179594685e-09,5.378105986603488e-10,2.991703045623447e-09,2.935946237121272e-21,7.799900410738709e-20,1.22687710511672e-22,9.420128762224148e-22,1.311205771464752e-22,1.5549771849208373e-08,4.698362386370381e-13,4.8911834101676514e-17,2.0146183244263365e-19,2.088220691510729e-18,2.738131698775614e-13,1.7403603740269457e-13,1.9985228093541674e-10,4.304439368648546e-17,3.2739659580656966e-23,1.0809655395325112e-24,3.6611488017465335e-27,9.705863942561472e-33,8.484185814511066e-20,1.8754650285815364e-28,6.839128366869058e-19,2.5657207978620362e-20,9.049918009892726e-22,2.088110497128453e-17,2.405982270941647e-19,3.422738087490417e-24,7.030593843085846e-22,5.2769100391647605e-37,2.2573981833228307e-31,2.709197790020033e-14,8.723306074850959e-11,2.8801365292451557e-21,8.838399587757098e-15,0.00073152267655101,4.5837193531739994e-27,7.250093400643799e-14,4.579124315860605e-28,1.9249287011682647e-38,5.890750795329281e-08,2.940202014589254e-19,2.721294644820669e-28,2.499064993887211e-15,5.810187135492817e-26,1.0000466388260949e-28,4.878742192691113e-30,5.847369442879686e-28
1.309691829760535e-09,0.6974509899747243,5.566313371522191e-10,2.8924794865416415e-13,8.902747360700902e-13,3.9571787841588305e-12,0.0,0.0,6.1138582650265015e-09,1.488219759855773e-14,1.8098062323289028e-14,2.3509391035007216e-13,1.5636697681765236e-14,2.940319508573647e-27,2.0397766409642946e-18,1.226631949784842e-11,1.5896126322460367e-08,1.0257775396082391e-13,1.4878494806133062e-26,1.1451610311165324e-26,1.7875584511511643e-15,1.1099309742952765e-12,1.908254484444108e-10,1.184952994741858e-18,1.4166924541567567e-14,2.8533526602910916e-18,2.2222891953421416e-14,1.5212827379062263e-05,2.2976776876542236e-14,9.390619061036656e-11,2.4893186998144137e-18,3.159733882025404e-23,3.044236315701407e-17,6.408871176741933e-16,3.76,0.0,0.5526174065741525,0.9992665298880684,8.152644551966502e-15,6.024771353253123e-08,1.5212833375753935e-05,2.5107720329939655e-09,5.616663157701561e-10,3.0536545629493647e-09,3.1435735469284682e-21,8.343081675536066e-20,1.3183388889717335e-22,1.0115114748843729e-21,1.4329172260504681e-22,1.5901752632881355e-08,4.913463462658884e-13,5.147538011987043e-17,2.174900120793418e-19,2.222466543408958e-18,2.8940306564970133e-13,1.813909677127725e-13,2.0439292284953638e-10,4.435385097011664e-17,3.5624059139052177e-23,1.1824256161736315e-24,4.085713412493867e-27,1.085638469463016e-32,9.072855427567231e-20,2.0644786572515127e-28,7.300650568324055e-19,2.8018990328285183e-20,9.717987619963994e-22,2.1899175021613584e-17,2.5708480156482863e-19,3.742959417969138e-24,7.51808421960861e-22,6.026216225606489e-37,2.5101721359867225e-31,2.829062840724058e-14,8.908407297903302e-11,3.1063643282263016e-21,9.102364423481657e-15,0.0007334639963471265,5.03758108222335e-27,7.578890084375904e-14,4.957294386075038e-28,2.2586641900672623e-38,6.024102709690648e-08,3.1444581781093485e-19,2.977524654984961e-28,2.613675642981169e-15,6.369586353330591e-26,1.101889046859812e-28,5.4516783856717036e-30,6.531768361743446e-28
1.3386840792272027e-09,0.6974510344099327,5.806999361103911e-10,3.079660231218293e-13,9.362467551409094e-13,4.1965952577416e-12,0.0,0.0,6.249253123068982e-09,1.5548450890917856e-14,1.929949322200733e-14,2.538300156359938e-13,1.669485538453661e-14,3.1388059334698796e-27,2.1293204819963013e-18,1.2790361729202305e-11,1.6247854011324828e-08,1.0737740176040879e-13,1.6587211909718745e-26,1.2525437421976812e-26,1.9086500827654232e-15,1.1593957342611469e-12,1.947725339276553e-10,1.2646948003096325e-18,1.479010270959364e-14,3.0445454454264893e-18,2.3219883832783803e-14,1.5549584345323946e-05,2.4001536169266212e-14,9.596244046007598e-11,2.656135536707605e-18,3.3707433792151715e-23,3.235263069329554e-17,6.695156426691599e-16,3.76,0.0,0.552617067989005,0.9992647302459653,8.731566010311e-15,6.15815311146521e-08,1.5549590604933797e-05,2.5607225226845835e-09,5.860062862504322e-10,3.1153668297884704e-09,3.3610165250592114e-21,8.910970963854443e-20,1.4143098886617064e-22,1.0842414451932382e-21,1.5628993425908932e-22,1.6253731991582254e-08,5.133378446583359e-13,5.4117994388085214e-17,2.344069632062466e-19,2.3618826108445377e-18,3.0545394705730915e-13,1.8887193296674688e-13,2.0893429174266746e-10,4.566607373691633e-17,3.867912461683674e-23,1.2908751842756782e-24,4.548466027971492e-27,1.2113562076318518e-32,9.688113998848804e-20,2.2674101100348795e-28,7.781874978182872e-19,3.0538271971978214e-20,1.0419750707637443e-21,2.2936181866040392e-17,2.742976182449973e-19,4.0851225401792934e-24,8.027563599856064e-22,6.862356823567439e-37,2.7845473075174095e-31,2.951342121171832e-14,9.092984047614018e-11,3.3451619791310973e-21,9.366813939915181e-15,0.0007352635029611534,5.5253076195661705e-27,7.914837159765768e-14,5.356506040185534e-28,2.6410913743299844e-38,6.157454541915614e-08,3.3579625853648175e-19,3.2514963011136804e-28,2.7308679108658917e-15,6.96903990377698e-26,1.2116475442372068e-28,6.076989097790558e-30,7.278417315373578e-28
1.3676763286938704e-09,0.6974510788451768,6.052420681777939e-10,3.2745794406910494e-13,9.836153804053904e-13,4.4452001220632695e-12,0.0,0.0,6.384651014455971e-09,1.622929791052756e-14,2.055175184736331e-14,2.735744298130231e-13,1.779955363547308e-14,3.346026569506862e-27,2.220714849645375e-18,1.3324292189583932e-11,1.659957477679317e-08,1.1229516854042633e-13,1.8448802454297055e-26,1.3674167256238532e-26,2.035078218927588e-15,1.2099291398961766e-12,1.987081700043137e-10,1.3479048917882363e-18,1.5426218970702876e-14,3.2439816629702617e-18,2.4238761995962504e-14,1.5886341105232052e-05,2.5048486135831254e-14,9.801772366416243e-11,2.830146134968639e-18,3.590766698209671e-23,3.433815597045883e-17,6.98766360494554e-16,3.76,0.0,0.5526167294040443,0.9992630620576023,9.3383270140424e-15,6.29153544243704e-08,1.588634763316611e-05,2.610449276036148e-09,6.108284925198129e-10,3.1768408390802703e-09,3.588528598924212e-21,9.504122503913272e-20,1.5149056545549389e-22,1.1602656037197955e-21,1.7015183703113318e-22,1.6605709925315266e-08,5.358107324511202e-13,5.684062084321482e-17,2.5224106542492933e-19,2.5065304332367278e-18,3.2196538423346084e-13,1.9647745710535659e-13,2.1347638761112826e-10,4.6980819695009014e-17,4.190999587533092e-23,1.4066291151051849e-24,5.051889276359257e-27,1.348465202750477e-32,1.0330546314619166e-19,2.4849133407011464e-28,8.283162530589964e-19,3.32216972523016e-20,1.1156169539644044e-21,2.3991664292060158e-17,2.9225146152252907e-19,4.4502055248034946e-24,8.559513539374704e-22,7.7932331502557e-37,3.081815732285093e-31,3.076024832578738e-14,9.277037797062037e-11,3.596958094166496e-21,9.631708393072314e-15,0.0007369315558287038,6.048645683134017e-27,8.257925674027372e-14,5.777358454024446e-28,3.078038877864636e-38,6.290806292003903e-08,3.5809200842386967e-19,3.5440166508718406e-28,2.8506428017900343e-15,7.610476411995811e-26,1.329757676546588e-28,6.758155366639962e-30,8.091418800281342e-28
1.396668578160538e-09,0.6974511232804568,6.302556202608908e-10,3.477379140798224e-13,1.0323963395403624e-12,4.7031506318647155e-12,0.0,0.0,6.520051944522262e-09,1.6924739009949193e-14,2.185579188543373e-14,2.9435509197249596e-13,1.8951781112366536e-14,3.56217207792034e-27,2.31395553455758e-18,1.3868047806236957e-11,1.695128861934445e-08,1.173315607598183e-13,2.047322635968892e-26,1.4901319852333604e-26,2.1669568851662447e-15,1.2615305816416516e-12,2.0263239070823558e-10,1.4346544677034755e-18,1.6075244221312514e-14,3.4518260710933416e-18,2.527952495240004e-14,1.6223097658785813e-05,2.6117616341813866e-14,1.0007204078275872e-10,3.0114941943626598e-18,3.8199778322433314e-23,3.640028309504804e-17,7.286390309289144e-16,3.76,0.0,0.5526163908192703,0.9992615157202993,9.973670151963638e-15,6.424918346154927e-08,1.6223104460435924e-05,2.659953475226361e-09,6.361309265810595e-10,3.2380775790043624e-09,3.826365411127625e-21,1.0123090783451947e-19,1.6202425412903097e-22,1.2396462784131704e-21,1.8491485504249378e-22,1.6957686434084624e-08,5.587650082492576e-13,5.964420308305608e-17,2.710209127461461e-19,2.656469820881849e-18,3.389368080430233e-13,2.0420607650234384e-13,2.1801921045123618e-10,4.829786435448427e-17,4.5321811766725603e-23,1.5300093011687451e-24,5.5985675664943246e-27,1.4977233038022122e-32,1.1000737005698267e-19,2.7176561751810294e-28,8.804871216301884e-19,3.607603066485247e-20,1.1928214697952899e-21,2.5065166071209956e-17,3.109610631704127e-19,4.839207592582543e-24,9.114415369882501e-22,8.827278000995819e-37,3.4033142774769003e-31,3.203100232872979e-14,9.460570015263752e-11,3.8621874379705385e-21,9.897011296876063e-15,0.0007384777576299506,6.609394524091933e-27,8.608146684933343e-14,6.220449586886531e-28,3.575887380142056e-38,6.424157959955232e-08,3.8135355272720095e-19,3.855911259196373e-28,2.973001336685528e-15,8.295874451038803e-26,1.4566697071494854e-28,7.498805909021117e-30,8.975046335899177e-28
1.4256608276272057e-09,0.6974511677157722,6.557384892915925e-10,3.688200498844389e-13,1.0826053010207892e-12,4.97060333890875e-12,0.0,0.0,6.655455917407638e-09,1.7634774542254755e-14,2.3212561251714322e-14,3.161998971724184e-13,2.015252568551329e-14,3.787433557368596e-27,2.4090383597371207e-18,1.4421565794986164e-11,1.7302995539455982e-08,1.224870817513256e-13,2.2670860464901457e-26,1.6210505515401624e-26,2.304400041531133e-15,1.3141994502851763e-12,2.0654522997001574e-10,1.525014567020484e-18,1.6737149421857896e-14,3.668242898206526e-18,2.6342171172617945e-14,1.655985400598446e-05,2.72089163588542e-14,1.0212539237540336e-10,3.2003229238859037e-18,4.058550007136528e-23,3.8540356737388124e-17,7.591334123190003e-16,3.76,0.0,0.5526160522346826,0.9992600823328509,1.0638343594219623e-14,6.558301822605177e-08,1.6559861086728368e-05,2.709236295686087e-09,6.619115899699461e-10,3.299078033053106e-09,4.074784852772327e-21,1.0768430546335172e-19,1.730437742831602e-22,1.3224453337480425e-21,2.0061721214049477e-22,1.730966151789461e-08,5.822006706239031e-13,6.252968436819225e-17,2.9077530534207167e-19,2.811758884288505e-18,3.5636751871326156e-13,2.1205633986965744e-13,2.2256276025930762e-10,4.9616999705274383e-17,4.891971031152783e-23,1.6613446611295354e-24,6.191188871866934e-27,1.6599213216982267e-32,1.169927054803574e-19,2.9663203557205403e-28,9.347356101204386e-19,3.910815587888934e-20,1.2736865017091494e-21,2.615623645339656e-17,3.3044110254667983e-19,5.253149103085298e-24,9.69275019938182e-22,9.973479397235221e-37,3.750425051892033e-31,3.3325576363605495e-14,9.643582167183758e-11,4.141290905721807e-21,1.0162689156099646e-14,0.0007399110095704775,7.209406493517873e-27,8.965491260768346e-14,6.686376017531003e-28,4.141608734720525e-38,6.557509545769322e-08,4.0560137716259663e-19,4.188024200604184e-28,3.0979445530546946e-15,9.027262777055833e-26,1.5928488265401725e-28,8.302719920195987e-30,9.933747515976127e-28
1.4546530770938734e-09,0.6974512121511232,6.81688582166938e-10,3.9071838278531033e-13,1.1342578743638279e-12,5.247714095312762e-12,0.0,0.0,6.790862936147977e-09,1.83594048609021e-14,2.4623002118161155e-14,3.3913668909004663e-13,2.140277441800435e-14,4.022002563553676e-27,2.5059591806021407e-18,1.4984783659059347e-11,1.7654695537603378e-08,1.277622317357034e-13,2.505250672379625e-26,1.760542539188414e-26,2.447521582634927e-15,1.367935136960591e-12,2.1044672161733262e-10,1.6190560694993917e-18,1.7411905596600157e-14,3.893395846677697e-18,2.7426699093778687e-14,1.6896610146827233e-05,2.8322375764649538e-14,1.0417777900104221e-10,3.3967750430332716e-18,4.3066556945970275e-23,4.075972217813098e-17,7.902492616427333e-16,3.76,0.0,0.5526157136502814,0.999258753644283,1.1333101072036336e-14,6.691685871774098e-08,1.6896617512028574e-05,2.758298906175954e-09,6.881684937048048e-10,3.3598431801000677e-09,4.3340470961860246e-21,1.144069678917637e-19,1.8456093266413377e-22,1.4087241944066112e-21,2.1729793241093524e-22,1.766163517674953e-08,6.061177181106932e-13,6.549800762386617e-17,3.115332414470104e-19,2.9724540630628152e-18,3.7425669397294135e-13,2.2002680816365594e-13,2.2710703703165819e-10,5.093803299374642e-17,5.270882893971811e-23,1.8009711446898056e-24,6.832546501012923e-27,1.835883736507842e-32,1.242673126328199e-19,3.231601596585921e-28,9.910969344720346e-19,4.232507476415964e-20,1.3583107521831823e-21,2.7264430598922778e-17,3.5070620679341224e-19,5.693071543484284e-24,1.0294998912272294e-21,1.124140488831517e-36,4.124575803670559e-31,3.464386413396729e-14,9.826075713745575e-11,4.4347155013320024e-21,1.0428711221199788e-14,0.0007412395626238612,7.850587608130575e-27,9.329950480290078e-14,7.175732791287194e-28,4.782806968570084e-38,6.690861049445895e-08,4.3085596790443955e-19,4.541218101348913e-28,3.225473504860487e-15,9.806720559189735e-26,1.7387753609406874e-28,9.173829857572428e-30,1.0972147035037217e-27
1.483645326560541e-09,0.697451256586509,7.081038156898672e-10,4.134468590798112e-13,1.1873696103721708e-12,5.534638056861516e-12,0.0,0.0,6.926273002759678e-09,1.9098630319620522e-14,2.6088050940138003e-14,3.631932531353743e-13,2.2703513566030276e-14,4.266071128590061e-27,2.6047138850376172e-18,1.5557639187918106e-11,1.800638861426055e-08,1.3315750783594107e-13,2.762940039321756e-26,1.9089872041477604e-26,2.5964353376957496e-15,1.4227370331478819e-12,2.1433689937528017e-10,1.7168496960499488e-18,1.8099483833446877e-14,4.1274480965329365e-18,2.853310712477815e-14,1.7233366081313368e-05,2.9457984142947994e-14,1.0622920121803028e-10,3.600992783062399e-18,4.564466625410586e-23,4.305972534296426e-17,8.219863345695268e-16,3.76,0.0,0.5526153750660664,0.9992575220063554,1.2058701857546625e-14,6.825070493648006e-08,1.7233373736321746e-05,2.807142468859555e-09,7.14899658236694e-10,3.42037399446457e-09,4.604414627075249e-21,1.2140444757979233e-19,1.9658762669857954e-22,1.4985438675165408e-21,2.3499684067598416e-22,1.8013607410653725e-08,6.305161492085138e-13,6.85501154418434e-17,3.333239094042636e-19,3.1386101543504523e-18,3.926033967277928e-13,2.2811605449226815e-13,2.3165204076460234e-10,5.2260785590618044e-17,5.6694304780483e-23,1.9492317374395376e-24,7.525540854371315e-27,2.02646940498327e-32,1.318370331935737e-19,3.514209650392224e-28,1.049606021810936e-18,4.573390642385209e-20,1.4467937365240121e-21,2.838930995361739e-17,3.717709510348556e-19,6.1600375173369556e-24,1.0921642169463614e-21,1.2641226409012195e-36,4.5272403073198935e-31,3.5985759900635787e-14,1.0008052111842334e-10,4.742914315721299e-21,1.0695049263246506e-14,0.000742471065031039,8.534898115133393e-27,9.701515432696964e-14,7.689113277592059e-28,5.507761211692764e-38,6.824212470984663e-08,4.571378115816403e-19,4.91637417142781e-28,3.3555892624195605e-15,1.0636377604210182e-25,1.8949449801341245e-28,1.0116224208901284e-29,1.2095049690064147e-27
1.5126375760272087e-09,0.6974513010219294,7.349821165110341e-10,4.3701934048132686e-13,1.2419560013766392e-12,5.831529686300376e-12,0.0,0.0,7.061686118317913e-09,1.9852451272305166e-14,2.760863848327011e-14,3.883973099992627e-13,2.4055728579200312e-14,4.519831780123908e-27,2.7052983934452932e-18,1.61400704560968e-11,1.8358074769899707e-08,1.3867340409147805e-13,3.041321821375126e-26,2.066773000652348e-26,2.751255070580375e-15,1.4786045306730881e-12,2.1821579686669454e-10,1.8184660090851774e-18,1.8799855283784163e-14,4.370562309140525e-18,2.9661393650907307e-14,1.757012180944209e-05,3.0615731083542034e-14,1.0827965958413354e-10,3.813117888254361e-18,4.832153802509244e-23,4.544171282698036e-17,8.543443855181243e-16,3.76,0.0,0.5526150364820375,0.9992563803295297,1.2815910743702267e-14,6.958455688213209e-08,1.7570129759593105e-05,2.855768139373449e-09,7.421031134001621e-10,3.4806714459726112e-09,4.886152276114209e-21,1.2868229944797448e-19,2.091358477390155e-22,1.5919649634757805e-21,2.537545629777519e-22,1.8365578219611574e-08,6.55395962378635e-13,7.168695008226565e-17,3.5617667985687104e-19,3.3102803408421735e-18,4.1140658229861027e-13,2.3632266402307157e-13,2.3619777145445386e-10,5.3585091943363655e-17,6.088127498719722e-23,2.1064764656714552e-24,8.273181167675437e-27,2.2325722683752328e-32,1.3970770731019266e-19,3.8148683841319562e-28,1.1102975122660025e-18,4.934188623363799e-20,1.539235776708833e-21,2.9530442572046004e-17,3.936498585746528e-19,6.65513073337271e-24,1.1573160408488299e-21,1.4183745694843886e-36,4.959938740389647e-31,3.735115847852958e-14,1.0189512814347455e-10,5.066346505176078e-21,1.0961677367302256e-14,0.0007436126063298818,9.264353056237118e-27,1.0080177217601695e-13,8.22710903732816e-28,6.32547060680594e-38,6.957563810385344e-08,4.844673952739268e-19,5.314392236440195e-28,3.48829291229787e-15,1.1518414575940851e-25,2.061868904538947e-28,1.1134150245063419e-29,1.330744335755363e-27
