Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),HF(38),C2H4F(62),CH2CHF(55),C2H4F(61),CH2CF(69)
2.354438756665071e-13,0.8664994680472607,3.1839108536992476e-15,4.615135721012413e-16,7.352355152424748e-21,1.9468026187105346e-17,0.0,0.0,2.093080925513363e-11,5.191142186130122e-20,5.283317668006726e-29,2.5622899160202046e-36,5.656163944540104e-23,6.1368712336821805e-46,1.4813220370057069e-33,8.085863095776073e-30,1.8032941162005766e-29,8.186415630904492e-26,3.746182567753882e-44,2.8662588096082992e-37,9.943916733558818e-24,1.9458291697221988e-17,2.0973430573747225e-34,5.504166810523631e-45,9.907669556727138e-38,1.577291563000989e-31,2.6752951810443473e-19,2.3804573806830136e-08,1.4194990287893876e-25,8.438588036104544e-19,4.470300653004709e-37,1.1860472878360761e-35,6.560936892516432e-26,1.6248602515130956e-27,3.76,0.0,0.5810483373504425,0.999999999979069,1.7973735844049065e-26,1.4871716983929725e-33,2.380457382739986e-08,8.411956784393592e-12,2.5648434055333085e-15,1.2516907401679937e-11,9.779934996520885e-29
2.9776725500499597e-13,0.8664994690695313,4.78639651379491e-15,5.836783742727192e-16,1.1683862661143193e-20,3.039230505600372e-17,0.0,0.0,2.647131773179628e-11,8.103446247773935e-20,1.1899606453250953e-28,5.859889543206331e-36,1.0690512621289908e-22,1.5981986482623397e-45,3.27207993000078e-33,1.554788008851141e-29,3.475030299987656e-29,1.5472896798582221e-25,9.915069633974808e-44,6.455662544673805e-37,1.8794620850120267e-23,3.037465579950744e-17,4.634989238861617e-34,1.4599990505538724e-44,2.235774224434249e-37,3.552531306785568e-31,4.1761705146756786e-19,3.0105784388907894e-08,2.682949290502612e-25,1.3172778565607097e-18,1.0068467368595067e-36,2.6713182706865325e-35,1.2400592927676606e-25,3.0720217843362188e-27,3.76,0.0,0.5810483310436912,0.9999999999735284,3.446120107696922e-26,3.285420044860816e-33,3.010578442101752e-08,1.0638271268779454e-11,4.003672056482069e-15,1.5829826623985752e-11,1.8484413721803645e-28
3.6009063434348484e-13,0.8664994700918022,6.685736371802068e-15,7.058430437138809e-16,1.7032145272440464e-20,4.357291694967009e-17,0.0,0.0,3.2011826248009183e-11,1.161687996480624e-19,2.287072575964324e-28,1.141644278772787e-35,1.7868777734074258e-22,3.477722885010511e-45,6.297826640590488e-33,2.6404731226928865e-29,5.912986466906289e-29,2.586241985078614e-25,2.1854130113426476e-43,1.2407599190828768e-36,3.141445027662167e-23,4.354426290608931e-17,8.922535978936183e-34,3.193947175324034e-44,4.304489730777301e-37,6.827871029230295e-31,5.986840218983239e-19,3.6406994900409735e-08,4.484453725956856e-25,1.8884168853397543e-18,1.935135598126766e-36,5.134177494989944e-35,2.0727113048766553e-25,5.136224995871452e-27,3.76,0.0,0.5810483247369401,0.9999999999679878,5.836329907900881e-26,6.323751654113943e-33,3.6406994946441225e-08,1.2864437277896594e-11,5.739439519096189e-15,1.914259742361619e-11,3.089553099298088e-28
4.847373930204626e-13,0.8664994721363437,1.1161338176630629e-14,9.501721946731852e-16,3.0162200518619623e-20,7.508102192287097e-17,0.0,0.0,4.309284337060154e-11,2.0014612682173176e-19,5.914300444797567e-28,3.0259915217006655e-35,3.8147772255271698e-22,1.0952453088175283e-44,1.6994450105607904e-32,5.824289804313366e-29,1.3084657194795587e-28,5.521356432056971e-25,6.957417135664958e-43,3.208562837577916e-36,6.706610982326172e-23,7.502194965283626e-17,2.40710563143069e-33,9.860733300692436e-44,1.1166284649627192e-36,1.765667501474682e-30,1.0314658345276724e-18,4.900941576246637e-08,9.573816988566996e-25,3.2535448565543527e-18,5.004216474753459e-36,1.3276750162024528e-34,4.425001828343008e-25,1.0971787710873918e-26,3.76,0.0,0.5810483121234379,0.9999999999569067,1.272385005079272e-25,1.7062844520098301e-32,4.9009415841773596e-08,1.7316430730416878e-11,9.888090937200811e-15,2.576780056665102e-11,6.595683922266985e-28
6.093841516974403e-13,0.8664994741808854,1.6734092493876622e-14,1.1945011899731787e-15,4.738559993194437e-20,1.1493340746001804e-16,0.0,0.0,5.417386063930868e-11,3.063436559155864e-19,1.252504017004067e-27,6.554393102880921e-35,6.936753014588457e-22,2.7244462723558035e-44,3.719566817748363e-32,1.089157805016503e-28,2.4535573688416735e-28,1.004002762343622e-24,1.7221061516585464e-42,6.794941293304758e-36,1.2195216702322357e-22,1.1482851997139295e-16,5.2676527398699084e-33,2.3979893976204683e-43,2.3716590706683803e-36,3.739252975128727e-30,1.578759771188923e-18,6.161183636364573e-08,1.7408980617331872e-24,4.979889440736836e-18,1.0597733499092802e-35,2.811676603834579e-34,8.046383542420281e-25,1.9961466488154757e-26,3.76,0.0,0.5810482995099358,0.9999999999458256,2.358991593888056e-25,3.7343184725332984e-32,6.161183648503338e-08,2.1767875443746246e-11,1.51342118490458e-14,3.239245513440136e-11,1.199326180675425e-27
7.34030910374418e-13,0.8664994762254272,2.347830051712369e-14,1.438830294156542e-15,6.925506018058565e-20,1.6369929549302927e-16,0.0,0.0,6.525487806397634e-11,4.362685336891017e-19,2.36958924922419e-27,1.265310021771732e-34,1.1474734699925887e-21,5.954586568136158e-44,7.224586758209079e-32,1.8412553743200749e-28,4.157600982491493e-28,1.660822232998413e-24,3.7393229553382174e-42,1.2855206679736556e-35,2.0173223019689428e-22,1.6352888682214267e-16,1.0230582827615094e-32,5.1319310704869755e-43,4.498907030082274e-36,7.07422558536335e-30,2.2483325272300414e-18,7.421425668625309e-08,2.8797908896765545e-24,7.09195426536533e-18,2.004970623233387e-35,5.319325658031792e-34,1.3310279730908274e-24,3.3033796099705644e-26,3.76,0.0,0.581048286896434,0.9999999999347444,3.9783950424443287e-25,7.252960469237528e-32,7.421425685912305e-08,2.6218734268653267e-11,2.155212840960175e-14,3.901652396370648e-11,1.9838737010730896e-27
9.833244277283735e-13,0.8664994803145111,4.054634263454409e-14,1.9274906007259476e-15,1.2895925866860635e-19,2.8849469362185854e-16,0.0,0.0,8.74169133895649e-11,7.686373573247279e-19,7.181831237739006e-27,3.977945070794934e-34,2.6468524388732804e-21,2.4826514198920274e-43,2.244870655205791e-31,4.377134494747365e-28,9.930439838681464e-28,3.831013446033595e-24,1.5354425317633337e-41,3.8961844247566207e-35,4.65329661669601e-22,2.8811206368954104e-16,3.1793942088703844e-32,2.0734509950027803e-42,1.3704927392095032e-35,2.1440786829709931e-29,3.9612022283857476e-18,9.941909648005465e-08,6.642797417334264e-24,1.2494999708464308e-17,6.076762830443355e-35,1.612151516346297e-33,3.0702488600870236e-24,7.624210783055424e-26,3.76,0.0,0.5810482616694314,0.9999999999125821,9.615852344813832e-25,2.253741414620252e-31,9.941909678462473e-08,3.5118661691288687e-11,3.796865491042858e-14,5.226287169281582e-11,4.5759024734723945e-27
1e-12,0.8664994844035956,4.185779868237991e-14,1.960177892980813e-15,1.3377030172210392e-19,2.9813621511157406e-16,0.0,0.0,8.889936119369698e-11,7.943094434243921e-19,7.678488883941842e-27,4.261732354658066e-34,2.7806329850638295e-21,2.7102385608941007e-43,2.4025743130000155e-31,4.605343527223233e-28,1.0451465126617294e-27,4.0246474057846445e-24,1.6749817246778695e-41,4.165622767350715e-35,4.888488030040374e-22,2.9773482551379495e-16,3.4027940665985205e-32,2.2604260066157196e-42,1.4657021210563976e-35,2.2923516140482963e-29,4.093503567274461e-18,1.0110508142651711e-07,6.978549591847906e-24,1.2912331862920932e-17,6.497001723380942e-35,1.7236346092085854e-33,3.2254286934374037e-24,8.009791625454092e-26,3.76,0.0,0.5810482599819641,0.9999999999110997,1.0136060560774996e-24,2.4120755575956075e-31,1.0110508174125966e-07,3.5713904685340635e-11,3.923658159702641e-14,5.314885248409573e-11,4.8071635143332684e-27
1.232617945082329e-12,0.8664994844035956,6.237162894636248e-14,2.416155381520146e-15,2.115694097476754e-19,4.495481662517091e-16,0.0,0.0,1.0957894934778055e-10,1.1973968480640348e-18,1.6891671496701665e-26,9.558497039063862e-34,5.0846395492023155e-21,7.21015068429448e-43,5.332949580885228e-31,8.55471759204636e-28,1.9483031498506577e-27,7.359475095206658e-24,4.430115392867868e-41,9.163797091344338e-35,8.939014652654984e-22,4.488254132520302e-16,7.554152358102382e-32,5.948748864721222e-42,3.2335381363932785e-35,5.0428673968576904e-29,6.170814984047883e-18,1.2462393514217765e-07,1.2760986429838882e-23,1.9465051802070644e-17,1.4292596209313578e-34,3.791660035639812e-33,5.897976317727008e-24,1.4650953979091212e-25,3.76,0.0,0.58104823644243,0.9999999998904199,1.9263951265218373e-24,5.35421262822637e-31,1.246239356166424e-07,4.401621001739694e-11,5.914386545306328e-14,6.550684056768073e-11,8.789908232201735e-27
1.7312049797902399e-12,0.8664994925817667,1.202977645876507e-13,3.3935117817873216e-15,4.58960358205513e-19,8.806599976979781e-16,0.0,0.0,1.539030231601918e-10,2.34428019820019e-18,6.632264036546805e-26,3.85916371500115e-33,1.3985455485461157e-20,4.146195470717258e-42,2.0850126915509923e-30,2.400568129306464e-27,5.5118332665820764e-27,2.024271043591574e-23,2.5407141814899243e-40,3.5979974891622895e-34,2.4586829590317346e-21,8.787139263160394e-16,2.954715837031691e-31,3.4228666683948477e-41,1.2754113741631257e-34,1.9799959154230496e-28,1.208124121068516e-17,1.7503360906913024e-07,3.510000845990102e-23,3.810945480534858e-17,5.6118058162309705e-34,1.4885921787820066e-32,1.6222451153155614e-23,4.0311971874106693e-25,3.76,0.0,0.5810481859884302,0.9999999998460953,5.8065717289228044e-24,2.093594714857114e-30,1.7503360999804438e-07,6.180416806860062e-11,1.1577434066578918e-13,9.19876392238869e-11,2.417393602637422e-26
2.7283790492060613e-12,0.8664995089381158,2.932180507622095e-13,5.3484180094083115e-15,1.3685139928040418e-18,2.179935710153355e-15,0.0,0.0,2.4255117834890473e-10,5.795547389625376e-18,4.408014536913402e-25,2.6382201892043546e-32,5.56502912192144e-20,4.665719483296606e-41,1.344500678937081e-29,9.751407064565864e-27,2.2775744551694682e-26,8.05508930122332e-23,2.887412051594093e-39,2.391295253770477e-33,9.783300469112228e-21,2.172349133127664e-15,1.9068791597141352e-30,3.978372610185554e-40,8.526160760066744e-34,1.3159474849827477e-27,2.986699108827432e-17,2.7585294333336295e-07,1.396730647155442e-22,9.421712786477237e-17,3.729816745265988e-33,9.891145641138634e-32,6.455052756924303e-23,1.6045481833924868e-24,3.76,0.0,0.5810480850804438,0.9999999997574462,2.762751016498953e-23,1.3504099625022614e-29,2.75852945629834e-07,9.73515507648863e-11,2.861223541050093e-13,1.4492069333452221e-10,9.616532524695297e-26
4.722727188037705e-12,0.8664995416508432,8.670461361542914e-13,9.25969905522199e-15,5.541815210098229e-18,6.534969994079404e-15,0.0,0.0,4.1984751881910064e-10,1.73282664309002e-17,4.357992748127333e-24,2.691196417538655e-31,2.9718014574956456e-19,8.417430943562852e-40,1.272971296014878e-28,5.342273546201387e-26,1.2911741796150532e-25,4.301747550041229e-22,5.327402779233522e-38,2.3640576964086852e-32,5.224212864605185e-20,6.49507872196712e-15,1.807383294502966e-29,7.561322468702118e-39,8.502017980163806e-33,1.300967027145874e-26,8.929799565668184e-17,4.774915575010401e-07,7.459264124637279e-22,2.8171875395977946e-16,3.6875453095205496e-32,9.77343586404133e-31,3.446955202750686e-22,8.570785600051223e-24,3.76,0.0,0.5810478832645235,0.999999999580148,1.987248775465898e-22,1.2791245943874535e-28,4.774915643673376e-07,1.683323560882236e-10,8.548908338532319e-13,2.5067273920084543e-10,5.132362969461529e-25
6.5176405129861835e-12,0.8664995710923303,1.6431073637498662e-12,1.2782213101115376e-14,1.2668777298556602e-17,1.246500700610981e-14,0.0,0.0,5.794142593859674e-10,3.298613216587283e-17,1.427086974726162e-23,8.936297359328695e-31,7.570060172291024e-19,3.420774530935676e-39,4.218182039839024e-28,1.381696926754072e-25,3.4037904800315205e-25,1.0958173192016454e-21,2.183531570275851e-37,7.74129164939148e-32,1.3307299588387977e-19,1.2363920249067394e-14,5.988974303989499e-29,3.0639073692500236e-38,2.795093788532956e-32,4.26012568757183e-26,1.6998476283687569e-16,6.589662482806027e-07,1.9001799381848628e-21,5.363044515215235e-16,1.2075480882875668e-31,3.199567347683767e-30,8.780209303425307e-22,2.183505246534983e-23,3.76,0.0,0.581047701630255,0.9999999994205795,5.871297566349287e-22,4.238810342363718e-28,6.589662613513269e-07,2.3208534219741108e-10,1.6265038930925475e-12,3.4571966288127775e-10,1.3068962246231254e-24
8.312553837934662e-12,0.8664996005338484,2.664685212295409e-12,1.630799721775492e-14,2.402316976893398e-17,2.031194740832543e-14,0.0,0.0,7.389810320557807e-10,5.364462973910057e-17,3.557865343644074e-23,2.2599283640713754e-30,1.54004888952985e-18,1.0344813260510371e-38,1.0635460767009952e-27,2.8532176550251953e-25,7.158818352046627e-25,2.229395999232467e-21,6.579264874937738e-37,1.929938345404243e-31,2.7071635348634657e-19,2.01069677855726e-14,1.5100244879258979e-28,9.218484557971392e-38,6.997102587861215e-32,1.0620698667580098e-25,2.7643747605548625e-16,8.404408803502472e-07,3.865888953836938e-21,8.722188281390693e-16,3.0105564563239515e-31,7.974468735649169e-30,1.7861978506083623e-21,4.4426128409239066e-23,3.76,0.0,0.5810475199960431,0.999999999261011,1.3614545657440522e-21,1.0688144762635413e-27,8.404409016069189e-07,2.9571568205205423e-10,2.6437465041199838e-12,4.4064367718791694e-10,2.6577799722964136e-24
1e-11,0.8664996299753972,3.848652573896349e-12,1.9626498243580103e-14,3.9388324720243296e-17,2.944711056159193e-14,0.0,0.0,8.889940642111533e-10,7.762673419796766e-17,7.155080614507537e-23,4.603786079652953e-30,2.6466451084350638e-18,2.420961788952365e-38,2.16131083160648e-27,4.971310581578939e-25,1.2674768188635797e-24,3.83143318671515e-21,1.539834071731193e-36,3.8811513259099168e-31,4.652280345560574e-19,2.909560988388453e-14,3.0686214187550146e-28,2.145985625248038e-37,1.4123979498222524e-31,2.1358484749240553e-25,4.0001342881903646e-16,1.0110499961429915e-06,6.643983879468475e-21,1.2622007893412553e-15,6.054451764740739e-31,1.6032795409687813e-29,3.0695949061867872e-21,7.63559946179126e-23,3.76,0.0,0.5810473492369003,0.9999999991109962,2.6050810295756738e-21,2.172136135539414e-27,1.0110500269026158e-06,3.55424633626568e-10,3.82375168949213e-12,5.297723360481777e-10,4.565996554197728e-24
1.010746716288314e-11,0.8664996299753972,3.931393413136784e-12,1.9837966507328973e-14,4.052084661460494e-17,3.008660434464315e-14,0.0,0.0,8.985478366125905e-10,7.93037672330669e-17,7.436498675563999e-23,4.787832145614658e-30,2.7292799910594402e-18,2.533406049852965e-38,2.2474544147724465e-27,5.130320410979688e-25,1.3091242305473079e-24,3.95106643073759e-21,1.6113834033904506e-36,4.033798218711945e-31,4.797530317171657e-19,2.972416879108062e-14,3.1909271080548795e-28,2.2451363851921573e-37,1.4682133552828748e-31,2.2198521009592185e-25,4.086548264563344e-16,1.0219154537099413e-06,6.851441022820857e-21,1.2894723034787551e-15,6.292582877754513e-31,1.6663165924521464e-29,3.1654315179019398e-21,7.874044266662661e-23,3.76,0.0,0.5810473383618879,0.9999999991014423,2.7012100333314206e-21,2.25871710196626e-27,1.0219154851340936e-06,3.592236098269753e-10,3.9062439181100435e-12,5.354449335064888e-10,4.708473686003851e-24
1.1902380487831619e-11,0.8664996594169774,5.442829164490423e-12,2.3373074829851208e-14,6.311665832749133e-17,4.180024924576876e-14,0.0,0.0,1.0581146728312652e-09,1.0996355010752844e-16,1.3836911006099027e-22,9.026968693475382e-30,4.4113254029041976e-18,5.403792672228109e-38,4.21987385076092e-27,8.411257768248847e-25,2.180888193217518e-24,6.386292191866045e-21,3.438080935186971e-36,7.5054540782219885e-31,7.754047459623808e-19,4.121546729576164e-14,5.991496341983769e-28,4.766026425412748e-37,2.7423369445733636e-31,4.1303488710166553e-25,5.666354346163827e-16,1.2033899683596854e-06,1.1074439593189661e-20,1.7880756742183773e-15,1.1708539613347557e-30,3.099605471741519e-29,5.1161558608115954e-21,1.2728095157016882e-22,3.76,0.0,0.5810471567277894,0.9999999989418737,4.8290661431922605e-21,4.241290975998672e-27,1.2033900119328641e-06,4.2260936963689603e-10,5.413605342483486e-12,6.301235897860485e-10,7.607647273464703e-24
1.5492207137728578e-11,0.8664997183002291,9.198439611110593e-12,3.046212618524914e-14,1.3002496693510374e-16,7.108489268860693e-14,0.0,0.0,1.3772484394474477e-09,1.8628506442563042e-16,3.773358888042847e-22,2.526003500331288e-29,9.564995298962137e-18,1.850260524676707e-37,1.1677278951038007e-26,1.8750850085914777e-24,5.0057642434495935e-24,1.3848121078102904e-20,1.1794644549476012e-35,2.0466874922500206e-30,1.6812178072892506e-18,6.982015309094922e-14,1.6581314050170106e-27,1.6200111587975012e-36,7.534853834963868e-31,1.1263153353312777e-24,9.598814476321779e-16,1.5663388215294092e-06,2.4014542376623478e-20,3.0293705826850597e-15,3.192992908160237e-30,8.448016339469785e-29,1.1092757366339807e-20,2.7603569816091436e-22,3.76,0.0,0.5810467934597621,0.9999999986227363,1.2439241279034533e-20,1.173817305031436e-26,1.5663388953453206e-06,5.490152599059209e-10,9.161519550941015e-12,8.191136687477637e-10,1.648437775686265e-23
1.9082033787625535e-11,0.8664997771836035,1.3928304714922625e-11,3.7582754193450345e-14,2.3236257932721906e-16,1.0825573821167451e-13,0.0,0.0,1.6963823301094982e-09,2.8260920090194477e-16,8.390603890055338e-22,5.753928354216943e-29,1.769402609018451e-17,4.917324355683593e-37,2.623768023002087e-26,3.562993104663162e-24,9.766422458155627e-24,2.561880139378458e-20,3.1348764086347505e-35,4.55096938326584e-30,3.1098973151039356e-18,1.0592057166805483e-13,3.726194354213643e-27,4.28581529824244e-36,1.6874184586671703e-30,2.5044374586708174e-24,1.4561644480028554e-15,1.929287439859604e-06,4.442756725809213e-20,4.596189075919362e-15,7.100174403557411e-30,1.8775488818421853e-28,2.051926455611492e-20,5.107300426919793e-22,3.76,0.0,0.5810464301919611,0.9999999983035986,2.659839920876874e-20,2.6378357311186875e-26,1.9292875518445644e-06,6.749352980870504e-10,1.3884373040366835e-11,1.0076151748012798e-09,3.047386778142956e-23
2.267186043752249e-11,0.8664998360670998,1.9629043850505168e-11,4.474295997258873e-14,3.7814625691774667e-16,1.534073757433486e-13,0.0,0.0,2.015516342928302e-09,3.9893598690623526e-16,1.6381346113529859e-21,1.1502103144174824e-28,2.953003070094738e-17,1.1171879220430309e-36,5.156325214248597e-26,6.1052519089280215e-24,1.7154010946588539e-23,4.2758492290163976e-20,7.119145780152102e-35,8.884817712083141e-30,5.189951186385424e-18,1.495162433537593e-13,7.324350633050024e-27,9.71600185679208e-36,3.31774997087337e-30,4.889355947885456e-24,2.055472779166821e-15,2.2922358233504907e-06,7.415260168225269e-20,6.488620849129972e-15,1.3862174050403233e-29,3.66369283573174e-28,3.4243584499307374e-20,8.525374212581684e-22,3.76,0.0,0.5810460669243864,0.9999999979844608,5.043325601369731e-20,5.184820582299685e-26,2.292235981430914e-06,8.003715304961194e-10,1.9578885973561655e-11,1.1956294360682177e-09,5.0824991912586984e-23
2.626168708741945e-11,0.8664998949507174,2.629734907602998e-11,5.1950571023549795e-14,5.752231731440152e-16,2.066323719496706e-13,0.0,0.0,2.3346504760553916e-09,5.352654471398846e-16,2.9163607793591634e-21,2.096864677866931e-28,4.5791712474847244e-17,2.275943362498929e-36,9.214092777762775e-26,9.717639626859995e-24,2.7952817695965294e-23,6.630896674121621e-20,1.4498878100153366e-34,1.5817179693716195e-29,8.04759066192322e-18,2.0060669615069993e-13,1.3091621026329194e-26,1.9795615583855258e-35,5.949330570650888e-30,8.704182649668397e-24,2.757795029715116e-15,2.655183972002312e-06,1.1499704136462548e-19,8.706753278381812e-15,2.46790905352603e-29,6.51891930744517e-28,5.3098472108603176e-20,1.322278094572101e-21,3.76,0.0,0.5810457036570381,0.9999999976653228,8.775268424452253e-20,9.266710845131838e-26,2.6551841841047037e-06,9.253259580261088e-10,2.624184904174335e-11,1.3831577535451885e-09,7.876067651959801e-23
2.985151373731641e-11,0.8664999538344564,3.393001878312689e-11,5.92131618331945e-14,8.311911672063114e-16,2.680203308684709e-13,0.0,0.0,2.653784727701715e-09,6.915976049807907e-16,4.840411289954426e-21,3.56430653593402e-28,6.717747357251888e-17,4.266704845707071e-36,1.5322062918980482e-25,1.4629034950297048e-23,4.302993076540279e-23,9.728288847433993e-20,2.7179917206916866e-34,2.6251825251145434e-29,1.1805433285088159e-17,2.5919147118999476e-13,2.177645075712079e-26,3.718790334962184e-35,9.947688722239861e-30,1.4446186037624902e-23,3.563120158090485e-15,3.0181318858153085e-06,1.6871797457231067e-19,1.1250670571973069e-14,4.096156229690861e-29,1.0813690063729954e-27,7.789297196063636e-20,1.9402044325754076e-21,3.76,0.0,0.5810453403899158,0.9999999973461847,1.4298375138222744e-19,1.541263060310928e-25,3.0181321598662642e-06,1.049800515855195e-09,3.3870156112872615e-11,1.570201387807206e-09,1.1546555056093138e-22
