Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383),CHO2(142),F(37),C#CC(3594),CH(17),C3H4(6344),C3H4(6729),S(264),C3H5(2345)
3.0100833527060824e-06,0.17779822943456156,3.76,0.0,0.1206897545495275,0.8609543131064894,0.1563617966842482,0.007429906425854633,0.0020063342414409708,0.048280561359886426,0.08678147091492132,9.201636151066685e-10,0.35162308078473287,4.888750071105539e-06,0.0002624103971994266,0.04525115206912541,0.00690901684145608,0.0011931836743655012,0.0011781910346256978,0.005863122847266256,0.3986766015545319,0.00121202845286106,0.00020993773135742362,0.004799362688304683,0.007199225858019845,0.0007303171040718121,0.000569318866817876,0.0059962283096238345,2.290138515044556e-06,0.019932717310494025,8.235255541829668e-08,0.0057843910400825396,0.0005620763257336145,0.003143613575045916,2.8863457879568612e-05,4.04891269199651e-06,0.008727028032263955,0.010820908903500898,0.005346475881320174,0.00490472382494365,1.6562906140368818e-08,2.8932163760075e-09,0.006061547509243942,0.0005645845938703249,2.326930975931274e-06,7.1674805837790695e-06,5.289300958000367e-06,0.000990210801619113,1.103624869725794e-05,1.4751454063280842e-10,3.702429403821583e-08,0.0032957389960485933,1.730564624562841e-05,2.955823304621168e-06,0.002610721256002266,9.277075279276022e-09,9.308481841933499e-11,4.6476633691184076e-07,9.049190443447787e-05,8.20241223401652e-06,0.00015212159126981313,4.7362602708329873e-07,1.8645878960384245e-07,0.00046788831136299,2.865357472736443e-06,0.00045532873561101103,7.499763586064181e-05,0.00047648041956031194,1.0233923196991573e-05,1.4796113547465388e-10,4.1149381012771035e-11,4.460467201398873e-07,3.098775259768885e-07,5.981172269038441e-06,3.929220154861668e-07,2.7780011033567584e-11,2.591885206858014e-06,1.2668686379287595e-09,1.0364390280360259e-08
3.0146812074548184e-06,0.1778177026543978,3.76,0.0,0.12013837724351524,0.8605451454379225,0.15673720571648894,0.007464097306177433,0.001994643849984255,0.048277983683990965,0.08694094436102245,9.097380328583812e-10,0.35195463894493906,4.837063666275838e-06,0.00026157873347146054,0.04551965872225437,0.006900862856350228,0.0011944072370975362,0.001169529742978181,0.005823990857941369,0.3988626725315924,0.0012037074326124182,0.0002088655276713887,0.004816884859024588,0.007222995812974531,0.0007271607454798869,0.0005665370293874808,0.005978546021914718,2.2719662558722234e-06,0.0200362726270397,8.20619799725304e-08,0.005798172167615133,0.0005591935178446731,0.0031358472098724304,2.8977026361940497e-05,4.0365956049304294e-06,0.008752467486199905,0.010878681646285821,0.005349545400285289,0.004944820524882095,1.660730939193759e-08,2.8764299552808887e-09,0.006100199081240971,0.0005700315560652685,2.3267291765734723e-06,7.163191150679277e-06,5.289905551596486e-06,0.0009956336972215124,1.1024317482388774e-05,1.4694631785699784e-10,3.6878394349241095e-08,0.003313898325245291,1.7302439338323965e-05,2.9511862794747384e-06,0.002622034661125091,9.320830702733673e-09,9.280116696725266e-11,4.6463268551794746e-07,9.006991754953091e-05,8.177846579852448e-06,0.00015254817124269617,4.7407299720490646e-07,1.8612893277804365e-07,0.00047046872244375237,2.850889789762249e-06,0.0004566159518729391,7.525709681302231e-05,0.00047868959992643505,1.0197083565821178e-05,1.4734620750052187e-10,4.0977623130523215e-11,4.442001253120753e-07,3.0834115626976854e-07,6.0440844018014e-06,3.891047041538541e-07,2.8030663878355693e-11,2.618105575872398e-06,1.2726663705793055e-09,1.0403428886701392e-08
3.0192790622035544e-06,0.17783702694558526,3.76,0.0,0.11959252216041066,0.8601382157418127,0.15711007237833668,0.007498177003949019,0.0019830428206216483,0.04827547414138794,0.08709980797282682,8.994531926122755e-10,0.3522825852331281,4.7860309613888775e-06,0.0002607472879537998,0.045787553084322696,0.006892701010996372,0.0011956037995879418,0.0011609501479246337,0.005785199629735287,0.3990450544600088,0.0011954562391898768,0.00020779990904760978,0.004834321444591591,0.007246628228466802,0.0007240121988672422,0.0005637668336052042,0.005960720744820397,2.253980139533055e-06,0.02013932639753855,8.177000899477336e-08,0.005811761519106853,0.0005563239986754211,0.003127959434039545,2.9089437948216495e-05,4.0241472393380035e-06,0.008777576478908297,0.010936295588797896,0.005352471747638633,0.00498484816833027,1.6651281952335403e-08,2.8597783415655517e-09,0.006138724735011853,0.0005754757448541134,2.3264294495065688e-06,7.158693978153927e-06,5.290391758422188e-06,0.0010010290228740367,1.10118657700464e-05,1.4637616783264348e-10,3.67324487771472e-08,0.003331989176248271,1.7298053888070048e-05,2.9463899567924995e-06,0.002633275108665565,9.364307067821138e-09,9.251450896439424e-11,4.644763264569731e-07,8.965024535091178e-05,8.15307257707674e-06,0.00015296625856731346,4.745033461703706e-07,1.8579336755468724e-07,0.0004730485395844433,2.8364217122515252e-06,0.0004578833677116306,7.551373438301663e-05,0.00048089002589738746,1.0160152662792087e-05,1.467308816229489e-10,4.080579631198984e-11,4.423526621251729e-07,3.068160712393725e-07,6.107229627891457e-06,3.853236492549842e-07,2.8281977768159052e-11,2.6444083220090132e-06,1.278415243653243e-09,1.0442026662824279e-08
3.0238769169522904e-06,0.1778562040686194,3.76,0.0,0.11905211487697898,0.8597335079009536,0.1574804209270208,0.0075321457395322935,0.001971531453281945,0.048273031871867274,0.08725806440851129,8.893078345086257e-10,0.3526069698289801,4.73564758808978e-06,0.0002599162327906982,0.04605482934387271,0.006884531837951225,0.0011967735706823863,0.001152451951065433,0.005746748571400516,0.39922381187942824,0.0011872748809076236,0.00020674093234218665,0.004851672508200899,0.007270123922519892,0.0007208720172692799,0.0005610086506827019,0.005942759024673125,2.236179075593622e-06,0.020241878744472138,8.147673064855005e-08,0.0058251605639046845,0.0005534681168073315,0.003119953689331485,2.9200696202701187e-05,4.0115720709365435e-06,0.008802355987936696,0.010993750448705625,0.005355257358591303,0.005024804260273048,1.6694832204879232e-08,2.843261722177341e-09,0.006177123543847169,0.0005809167432751403,2.3260341127608663e-06,7.153993428799507e-06,5.2907661870061745e-06,0.0010063969591795883,1.0998911941172036e-05,1.4580429319907086e-10,3.6586495771685426e-08,0.003350011458423577,1.7292520817548827e-05,2.9414397579906927e-06,0.0026444430631008815,9.407505785492207e-09,9.222494718646331e-11,4.642978601219716e-07,8.923290813844262e-05,8.128104203846141e-06,0.00015337593373426656,4.749173446208198e-07,1.8545232577460292e-07,0.0004756276621735779,2.8219571756904534e-06,0.00045913120877775414,7.576755825898744e-05,0.0004830816458814458,1.0123142367566545e-05,1.4611532704084957e-10,4.063394656784647e-11,4.405048195740541e-07,3.053023042655781e-07,6.17060527708445e-06,3.815790153813162e-07,2.8533947887296617e-11,2.670792532989954e-06,1.2841153327063377e-09,1.0480186937320945e-08
3.0284747717010264e-06,0.17787523576282735,3.76,0.0,0.11851708194126996,0.8593310057295878,0.15784827552304093,0.007566003749899654,0.0019601100030609284,0.04827065601503854,0.08741571641602822,8.793006778445767e-10,0.35292784222397794,4.6859090131290496e-06,0.00025908573570511666,0.04632148194957799,0.006876355861699023,0.0011979167588899763,0.0011440348339500804,0.005708636992828918,0.39939900820338525,0.0011791633397976629,0.00020568865067188244,0.004868938126628903,0.007293483722978796,0.0007177407344084948,0.000558262835396497,0.005924667303701857,2.2185619412237117e-06,0.020343929897829727,8.118223146204527e-08,0.005838370778037782,0.0005506262046236319,0.003111833382537589,2.9310804885561943e-05,3.9988745188512775e-06,0.008826807036823925,0.011051045973217667,0.0053579046484121704,0.005064686363825108,1.673796840999735e-08,2.8268802263502315e-09,0.006215394628917736,0.0005863541419153233,2.3255454676874607e-06,7.149093820256059e-06,5.291035293779011e-06,0.001011737693234021,1.0985474088480912e-05,1.4523089133284254e-10,3.6440572618575606e-08,0.0033679651010147913,1.7285870832347013e-05,2.936341029556522e-06,0.00265553899515012,9.450428305363655e-09,9.193258310824163e-11,4.6409788054215267e-07,8.881792517219264e-05,8.10295509394964e-06,0.00015377727847620592,4.753152611825878e-07,1.8510603490003723e-07,0.000478205991147692,2.8074999946589616e-06,0.00046035970112599784,7.601857854563081e-05,0.000485264411565077,1.0086064246079785e-05,1.454997080290888e-10,4.046211855089891e-11,4.386570724618105e-07,3.037998823968279e-07,6.23420868848216e-06,3.778709407938787e-07,2.878656942952663e-11,2.697257306679831e-06,1.2897667222674574e-09,1.0517913103665384e-08
3.0330726264497625e-06,0.17789412374700211,3.76,0.0,0.11798735086610698,0.8589306929814031,0.15821366022419547,0.007599751288019787,0.0019487786817072646,0.04826834571073501,0.08757276682909462,8.694304186419903e-10,0.3532452512274845,4.636810548593575e-06,0.00025825596002690936,0.04658750560580082,0.006868173598802695,0.0011990335723598281,0.001135698458966389,0.0056708641087851635,0.3995707057343548,0.0011711215725654146,0.0002046431135019212,0.004886118389819858,0.00731670846690066,0.0007146188650065043,0.0005555297264561792,0.005906451919570642,2.2011275830084002e-06,0.020445480191911936,8.088659632841674e-08,0.005851393643492117,0.0005477985786834305,0.0031036018847672747,2.941976794589849e-05,3.986058945038405e-06,0.00885093069398911,0.011108181938093086,0.00536041601196608,0.005104492099904918,1.678069870405319e-08,2.810633927265037e-09,0.006253537158303016,0.0005917875388819945,2.3249657978214764e-06,7.143999424672047e-06,5.291205383300062e-06,0.001017051418316783,1.0971570012188645e-05,1.4465615446585386e-10,3.62947154556323e-08,0.0033858500525899347,1.727813440320053e-05,2.93109904145449e-06,0.002666563381340873,9.493076113688804e-09,9.16375168856787e-11,4.6387697515084967e-07,8.840531468810952e-05,8.077638538905454e-06,0.00015417037568889926,4.7569736240605454e-07,1.8475471802351525e-07,0.00048078342899252345,2.7930538643433765e-06,0.0004615690710780547,7.626680574876833e-05,0.00048743827783853465,1.004892955355722e-05,1.4488418399754793e-10,4.029035556996487e-11,4.3680988133228546e-07,3.0230882518878563e-07,6.298037210980837e-06,3.741995384161012e-07,2.9039837604692073e-11,2.7238017511196643e-06,1.2953695055498332e-09,1.0555208616687983e-08
3.042268335947235e-06,0.17793147535867393,3.76,0.0,0.11694350911310246,0.858136570534521,0.15893711560958526,0.007666916034030044,0.0019263870682042748,0.04826391832350984,0.08788507460097805,8.500952915708662e-10,0.35386987094198946,4.540514505044915e-06,0.0002565992046398875,0.047117646126673476,0.006851792241073443,0.001201188905678853,0.001119266496483021,0.005596330839786033,0.399903848205013,0.0011552470678157577,0.00020257245307001874,0.004920223272487326,0.007362756174204196,0.0007084053335514783,0.0005501029053776238,0.005869674986756487,2.1668024430402445e-06,0.020647080033059918,8.029224963322713e-08,0.005876883279830813,0.0005421873759294638,0.003086818616766653,2.9634273880459193e-05,3.9600908893385945e-06,0.008898200321181946,0.011221974426254389,0.005365040434146491,0.005183865239349516,1.686497347476772e-08,2.7785469488450507e-09,0.006329433448361768,0.000602640757600535,2.3235424232406227e-06,7.133243129629997e-06,5.291272975480666e-06,0.0010275986428980215,1.0942432904017197e-05,1.4350341910569082e-10,3.600333807409239e-08,0.0034214137688006875,1.725952277761271e-05,2.920205971318405e-06,0.0026883994475908096,9.577553706597301e-09,9.103967194504549e-11,4.63374702591181e-07,8.758727916829547e-05,8.026554570350947e-06,0.00015493216428622862,4.764151742261076e-07,1.8403787706155603e-07,0.0004859352489793561,2.7642089538674324e-06,0.0004639313492333925,7.675492480547758e-05,0.000491759147091636,9.974533955093829e-06,1.4365403475989493e-10,3.994719140474303e-11,4.331189406047871e-07,2.9936086404016245e-07,6.4263590374238624e-06,3.669670826408605e-07,2.954829473177431e-11,2.7771261356704915e-06,1.3064296669536179e-09,1.0628521783571263e-08
3.05054447449496e-06,0.177964617146583,3.76,0.0,0.11602147619319174,0.8574291842347643,0.15958001744312078,0.007726989332219005,0.0019065441483860463,0.048260149254742334,0.08816412417452037,8.331484335647636e-10,0.3544206598209233,4.45598740271991e-06,0.0002551121422517364,0.047592573524350125,0.0068370325446089055,0.0012030405839502866,0.0011047501218440646,0.005530399548131054,0.4001923134160279,0.0011411977225994879,0.0002007323498605181,0.00495062690798032,0.007403745780490323,0.0007028501373678614,0.0005452653054739739,0.005836214245851006,2.1365227790952806e-06,0.02082681231787555,7.975427097834046e-08,0.005899198181922129,0.0005371890186339867,0.003071366466776238,2.9823454415470444e-05,3.936358574727276e-06,0.008939634899076945,0.01132384026937302,0.0053687611382162185,0.005255017190958051,1.693951159699479e-08,2.750130703276522e-09,0.0063972930258761876,0.0006123910898146837,2.3219725955864515e-06,7.122938202309593e-06,5.291055332910792e-06,0.0010370008280673995,1.0914787501100003e-05,1.4246321574791165e-10,3.574166385499321e-08,0.0034531860486768443,1.72393569223825e-05,2.9099635094687956e-06,0.002707812103601382,9.652659610992073e-09,9.049334756775608e-11,4.628568430509084e-07,8.685932381685094e-05,7.980132771774098e-06,0.00015559042005549936,4.7700974580347e-07,1.8337768038512237e-07,0.0004905678927363764,2.738321019976407e-06,0.00046599427175715753,7.718479265176005e-05,0.0004956171036416589,9.907491131327624e-06,1.4254872743327463e-10,3.9638973809626315e-11,4.2980333469911243e-07,2.967466790636244e-07,6.542592181832247e-06,3.605839404746941e-07,3.00080697371136e-11,2.8253818174299887e-06,1.3162186810759512e-09,1.0693066586167262e-08
3.058820613042685e-06,0.17799731911384575,3.76,0.0,0.11511553729947896,0.8567286370777648,0.16021528565885726,0.007786709299283242,0.0018869947145830786,0.04825657925056305,0.08844127214119978,8.166240919269922e-10,0.35496095592458465,4.37345529729807e-06,0.0002536297612381681,0.04806539195820756,0.006822260167305701,0.0012048100262219855,0.0010904893186892027,0.0054655494642906095,0.4004703623724924,0.0011273727145932801,0.00019891471119287013,0.0049807559479388905,0.007444311177743784,0.0006973326154390073,0.0005404734484363067,0.005802446589963285,2.1068161588616725e-06,0.021004931436262014,7.921385784237322e-08,0.005920929317173312,0.0005322411900204552,0.0030556047877875504,3.000899243810966e-05,3.912309043853444e-06,0.0089800272695313,0.011425186851199927,0.005372077709923109,0.00532588731394518,1.701285532694828e-08,2.7221512868904737e-09,0.006464725181186863,0.0006221225466952772,2.3201424576692193e-06,7.112066479310672e-06,5.290608057150575e-06,0.0010463187591227352,1.0885894704646906e-05,1.4142144519646518e-10,3.548071500266862e-08,0.0034847357928148312,1.721613237791625e-05,2.899335203915826e-06,0.0027270005816784236,9.726900023805528e-09,8.993976459335863e-11,4.6227999994766213e-07,8.613929419990006e-05,7.933359822780416e-06,0.0001562232880663046,4.775571200438219e-07,1.8270447044357011e-07,0.0004951962033970979,2.7125210942366495e-06,0.00046799875521989396,7.760579101468909e-05,0.0004994456628390585,9.840426248232754e-06,1.4144599202923106e-10,3.933158123901702e-11,4.2649606991517526e-07,2.941694327002875e-07,6.659513949510793e-06,3.5432031668421484e-07,3.046986567130374e-11,2.8738822295437608e-06,1.3258520278018315e-09,1.075627222738895e-08
3.06709675159041e-06,0.17802959056549877,3.76,0.0,0.11422530360854487,0.8560348331190292,0.16084305613654123,0.00784607791034995,0.0018677386219135563,0.04825320335134089,0.08871653761718713,8.005141360584081e-10,0.35549102010738737,4.292886468824157e-06,0.0002521528609257012,0.04853607918942256,0.006807477854382608,0.00120649843040213,0.0010764815363539502,0.005401773040534904,0.4007383202894614,0.0011137709960553994,0.00019711970539993973,0.005010611339157928,0.007484457504074648,0.0006918551282197844,0.0005357287779450109,0.00576840517024756,2.0776749695219376e-06,0.021181442693851874,7.867144687202412e-08,0.005942085453006623,0.0005273452137722802,0.0030395518733551154,3.0190916919705487e-05,3.8879656147866444e-06,0.009019385136264801,0.011526013770933692,0.005375003327903564,0.005396463772086671,1.7085047522380517e-08,2.6946073570991317e-09,0.006531726628966543,0.0006318330517339758,2.3180645701905696e-06,7.1006511777184905e-06,5.28996252613022e-06,0.0010555537471176994,1.0855847427091278e-05,1.4037904824848832e-10,3.5220663183890214e-08,0.0035160633279076314,1.7190016321017074e-05,2.888348862146169e-06,0.002745967817036347,9.80028468341847e-09,8.937945832966347e-11,4.616473381836377e-07,8.542726208562862e-05,7.886301258435551e-06,0.00015683128409088538,4.780587690833931e-07,1.8201939168966002e-07,0.0004998196680802459,2.686826649488945e-06,0.0004699461122893853,7.801799374121397e-05,0.0005032446676395561,9.773394188597858e-06,1.403465913827612e-10,3.9025220318172005e-11,4.231993486856625e-07,2.916290908948579e-07,6.777109287816454e-06,3.481760788778752e-07,3.093365479980898e-11,2.922622541717165e-06,1.3353305298792489e-09,1.0818160608142645e-08
3.075372890138135e-06,0.17806144058991402,3.76,0.0,0.11335039581486107,0.8553476763505875,0.16146346327918767,0.007905097262682823,0.001848775380831043,0.04825001662755637,0.08898994032079859,7.848103417009778e-10,0.35601110659561774,4.214248274658696e-06,0.0002506821980760684,0.049004615300513144,0.006792688278725247,0.00120810698886793,0.0010627240875536756,0.005339062006166784,0.4009965019547015,0.0011003913238200839,0.00019534746953861557,0.005040194134939944,0.007524189949828809,0.0006864198643290241,0.0005310325984606141,0.005734122031939827,2.049091404402218e-06,0.021356352246699455,7.812745804198826e-08,0.005962675367120028,0.0005225022770982032,0.0030232256012492995,3.036925829017008e-05,3.863350978294699e-06,0.00905771658485015,0.01162632085438942,0.0053775509291016915,0.0054667353020027894,1.7156129690334452e-08,2.6674971338893648e-09,0.006598294498528786,0.0006415206041149674,2.3157512432687112e-06,7.0887150093320015e-06,5.2891485997343815e-06,0.0010647071448808354,1.0824735361520308e-05,1.3933691593745769e-10,3.496166949603492e-08,0.0035471691407550953,1.7161172338682273e-05,2.877031407285688e-06,0.0027647167748913945,9.87282356571966e-09,8.881294965096638e-11,4.609619414329771e-07,8.472328995032655e-05,7.83901928621404e-06,0.00015741493039291886,4.785161393280968e-07,1.8132354400277922e-07,0.0005044377899591896,2.6612540517748222e-06,0.00047183764886132986,7.842147775720842e-05,0.0005070139887600497,9.706446878183473e-06,1.3925124288386995e-10,3.872008517871937e-11,4.1991524176086176e-07,2.8912557970022e-07,6.895363278473442e-06,3.4215090179659295e-07,3.139940940562386e-11,2.9715980318531598e-06,1.3446550805542164e-09,1.087875400530156e-08
