Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383),CHO2(142),F(37),C#CC(3594),CH(17),C3H4(6344),C3H4(6729),S(264),C3H5(2345),C3H5(2725),CH3O2(159),S(1527),S(3172),S(6223),S(6172),C3H3(5584)
7.279688762916403e-06,0.4266863845717401,3.76,0.0,0.00011614392370782895,0.5559071893882213,0.36180703735632036,0.04398598582294771,0.0012021153408057585,0.03402743207355203,0.31914174605847245,1.044383978758242e-09,0.4881628579205633,1.2828030615466061e-05,0.0002176018781974627,0.399318652487163,0.0011852315117182345,4.7266913470518564e-05,2.4820311626753573e-05,0.004631680035680059,0.1780000207471929,3.512302988479336e-05,0.00011074772242869566,0.0053788235817269145,0.08375588791988423,0.00046881783679386354,0.0005342849111435717,0.0013620583841954732,2.763283993556325e-09,0.03232812438904237,2.1625392551604217e-09,0.00015993677489869126,0.000434969734520186,0.00011144200242707644,4.1499316781284213e-07,1.17692027861152e-08,0.02373610207459001,0.009875442910077761,0.012071209193533378,0.017903664479068267,2.2401544748734164e-07,2.91883058288381e-10,0.028790845239326218,0.006338816446904193,5.7332245592911045e-05,1.2532274760836012e-06,4.248556158967427e-06,0.013485813159846568,8.599950457184262e-06,2.502128391256293e-10,5.4782492815762695e-09,0.03638427413970749,0.00013486252574609097,1.933084249718874e-05,0.036160675112570186,1.1304346803904386e-06,5.896387352843826e-13,1.0462944353345167e-05,1.2825302865102765e-05,3.2671225343111608e-06,0.0007110638988222928,7.995269281607744e-08,1.8088909889758214e-07,0.001083999709817672,7.5625152271869676e-06,0.0014292425001103347,0.0005326074978693732,0.00842724772528165,2.5136112737232267e-05,2.0056940358827735e-11,1.3396067034407721e-11,5.29110521864983e-07,2.3482784876397496e-06,0.0010102875222402954,8.637702415371974e-07,4.9053950603749866e-08,0.0005396888376108361,6.5360993639155e-08,4.358954808031261e-08,5.886991697629344e-06,5.112092761011218e-07,6.752077694036717e-06,4.087764754683531e-09,9.64851677466231e-07,2.4177278917415554e-05,0.0020873187977559133
7.3396576941742705e-06,0.4267885671620326,3.76,0.0,0.00011224299352381606,0.5543170914252349,0.36302188260357987,0.044178573619411354,0.001200935491605709,0.03380881650643423,0.3200274742817004,1.037762886215466e-09,0.48813301546107896,1.2786258047204062e-05,0.00021641749047007463,0.4012589669919501,0.0011783676851211328,4.683924782879302e-05,2.466987043000058e-05,0.00463182003087281,0.17696523931337454,3.491100282926169e-05,0.00011012303114670893,0.005354523816218502,0.08392303781129538,0.00046665279819056607,0.0005320079973040237,0.0013520209135090154,2.7379922506830327e-09,0.032111215640645174,2.1399493912355665e-09,0.00015868785548192387,0.00043295773421735346,0.00011056694374153907,4.1047456323283695e-07,1.1640595697450105e-08,0.023699959980445294,0.009828699114606524,0.012062430113754354,0.017892299931670023,2.225390196932604e-07,2.8972996057730695e-10,0.028788748437708657,0.006340544887796986,5.723825656629587e-05,1.245363769857076e-06,4.249792998254709e-06,0.013554001016289148,8.641367372921711e-06,2.48745870502329e-10,5.419994548149052e-09,0.03655747955789443,0.00013533327462650612,1.938916731917487e-05,0.03629352680349237,1.1345991204920451e-06,5.83195614339874e-13,1.0464711828954455e-05,1.2778064167787329e-05,3.2647630941323335e-06,0.0007089853172473021,7.941103743659003e-08,1.7971444601693266e-07,0.001083435167094887,7.547329964316923e-06,0.0014276827667719803,0.0005320810425277285,0.008434424748089114,2.5103512572693606e-05,1.9968764718342434e-11,1.3337220232859156e-11,5.267487115258485e-07,2.345417631529408e-06,0.0010156514009640005,8.626825312900792e-07,4.933228261803146e-08,0.0005437005454733618,6.530351222936901e-08,4.378604264779079e-08,5.916549974168405e-06,5.092535766309716e-07,6.706249768793646e-06,4.085148874685829e-09,9.656165541488877e-07,2.434932168218083e-05,0.0021013482607981533
7.399626625432138e-06,0.4268901068642611,3.76,0.0,0.00010853469385225366,0.5527350588469592,0.36423175258646195,0.044368806638441984,0.001199781389441841,0.03359213144537223,0.3209093936044431,1.031206304870991e-09,0.48810197101832675,1.274482688968572e-05,0.00021524832350603226,0.4031871641387171,0.0011715824736653242,4.64182529745414e-05,2.4521144075953087e-05,0.004632044964453346,0.17593836518878167,3.470135291875372e-05,0.0001095059677769668,0.0053304699656773966,0.08408864988716101,0.00046451262104531857,0.0005297537126868775,0.0013421027690094817,2.713042522349842e-09,0.03189547145606901,2.117683874701272e-09,0.00015745530279107038,0.00043096627233234214,0.00010970265444634954,4.060256270975799e-07,1.1513894509361684e-08,0.02366387223036338,0.009782351999166295,0.012053784664973375,0.0178804267746485,2.2107068524068402e-07,2.876038050493853e-10,0.028785292799561112,0.00634216178323778,5.714487104315585e-05,1.2376020965527671e-06,4.250965300669048e-06,0.013621361684838884,8.682416684332432e-06,2.4729629465742615e-10,5.362597002955347e-09,0.03673006429112415,0.0001357988850557063,1.94469030400205e-05,0.03642572813966632,1.1387431524702507e-06,5.768479753807182e-13,1.0466506178118693e-05,1.2731353229535332e-05,3.262454534890813e-06,0.0007069190478536585,7.887485663495656e-08,1.7854992749149187e-07,0.0010828566705790704,7.532384632550905e-06,0.0014261394323770355,0.0005315492692880353,0.008441555708149941,2.507168743585634e-05,1.9881717564289068e-11,1.3279125614631761e-11,5.244172036623002e-07,2.3426025608543824e-06,0.0010209694719785709,8.616284589746784e-07,4.960862526248229e-08,0.000547690303774883,6.524608857702843e-08,4.398165302451687e-08,5.946026452852732e-06,5.073147608754387e-07,6.66101773319375e-06,4.082507333578545e-09,9.663511943375655e-07,2.4519560226109894e-05,0.0021152782519143157
7.459595556690006e-06,0.4269910107749932,3.76,0.0,0.00010500906677176872,0.5511610017733657,0.36543669576585264,0.044556706418296774,0.0011986521785141975,0.03337735443616469,0.32178754652352315,1.0247132421085477e-09,0.48806975069714237,1.2703731641864976e-05,0.00021409402785709872,0.40510336534793323,0.0011648744536263166,4.600377602240992e-05,2.437408910885448e-05,0.0046323515759065115,0.17491930660415222,3.4494021388394974e-05,0.00010889636278322568,0.005306657743460559,0.08425274430405226,0.00046239670084769315,0.0005275214907534079,0.001332301449042084,2.688426714288003e-09,0.031680900935205515,2.0957357639112315e-09,0.0001562387115341547,0.00042899484974395205,0.00010884889724162368,4.0164468911105354e-07,1.138905675559778e-08,0.023627830906780528,0.009736398272934767,0.012045266546479609,0.01786805814638237,2.196104962240871e-07,2.855040084655923e-10,0.02878050862920161,0.006343668235788734,5.7052067338878514e-05,1.2299400076121376e-06,4.252073917076436e-06,0.013687900755789309,8.723098368202843e-06,2.4586373980657646e-10,5.30603762924436e-09,0.03690203666283783,0.00013625938438786384,1.950405057044307e-05,0.03655728437885241,1.1428669427610606e-06,5.70593690039485e-13,1.0468323732869959e-05,1.2685157866043757e-05,3.2601943226629825e-06,0.0007048649281336106,7.834403764034238e-08,1.7739538850577977e-07,0.0010822649754025197,7.517670887735948e-06,0.00142461180509573,0.0005310123417726017,0.008448641311091815,2.504061485112763e-05,1.979576959654503e-11,1.32217637252153e-11,5.221152180282682e-07,2.339831804360766e-06,0.0010262421843354836,8.606069585272352e-07,4.9882991194203344e-08,0.0005516582444088975,6.518870188879617e-08,4.4176376577468774e-08,5.975420055022116e-06,5.053923871620641e-07,6.616367563844551e-06,4.079839269958246e-09,9.670561314581813e-07,2.4688002533930796e-05,0.0021291091374760996
7.5195644879478735e-06,0.4270912858408476,3.76,0.0,0.00010165668423344943,0.549594832454555,0.36663675936087464,0.04474229419829967,0.0011975470407254128,0.0331644634237808,0.32266197454409595,1.0182827313347652e-09,0.48803637978149456,1.2662967010968442e-05,0.00021295426526250162,0.4070076898607757,0.001158242234752819,4.5595668710107924e-05,2.4228663823109758e-05,0.004632736750589827,0.1739079735852178,3.428895177355392e-05,0.00010829405300935723,0.005283082928927061,0.08441534077546442,0.0004603044565410506,0.000525310787983428,0.00132261453737792,2.664137334863405e-09,0.031467512562730074,2.0740983121877337e-09,0.0001550376931216518,0.0004270429871817434,0.00010800544343488487,3.9733014107347323e-07,1.1266041288668697e-08,0.023591828545897572,0.009690834519910112,0.012036869778269517,0.017855206772650564,2.1815850099900355e-07,2.834300054783779e-10,0.028774425452306088,0.006345065313730298,5.6959824902480803e-05,1.2223751425916106e-06,4.253119697335651e-06,0.013753623830093157,8.763412515875841e-06,2.444478468127408e-10,5.250298042072966e-09,0.03707340477933674,0.00013671480083069963,1.9560611026947893e-05,0.03668820059614331,1.1469706519905164e-06,5.644306957845814e-13,1.0470161005957286e-05,1.2639466323378335e-05,3.257980026117245e-06,0.0007028228049705516,7.781847209422436e-08,1.762506786825607e-07,0.0010816607893527309,7.503180791325754e-06,0.001423099211922459,0.0005304704183234774,0.008455682240938848,2.5010273244581597e-05,1.9710892986216364e-11,1.3165116009785335e-11,5.198420097668112e-07,2.337103960599984e-06,0.0010314699735462754,8.596170239036583e-07,5.015539293557821e-08,0.0005556044928192227,6.51313323113393e-08,4.437021115202589e-08,6.00472971673003e-06,5.034860338407501e-07,6.572285774226772e-06,4.077143882398135e-09,9.677318862657044e-07,2.4854656750073934e-05,0.002142841281959485
7.579533419205741e-06,0.42719093886340004,3.76,0.0,9.84686187465434e-05,0.5480364651874393,0.3678319894012119,0.044925590931617035,0.0011964651936804765,0.0329534367404085,0.3235327182132528,1.011913840470582e-09,0.4880018827683855,1.2622527900736134e-05,0.000211828708201891,0.40890025481057096,0.0011516844592535903,4.519378721191607e-05,2.408482834368117e-05,0.0046331975124797855,0.17290427789561677,3.408609001712949e-05,0.0001076988813549711,0.0052597413687370444,0.08457645858778022,0.0004582353293584893,0.0005231210826577018,0.001313039699069774,2.6401669109620326e-09,0.03125531423030178,2.0527650307369308e-09,0.0001538518747174356,0.00042511022418648326,0.00010717207251451399,3.9308043363352205e-07,1.1144808514413108e-08,0.02355585811639081,0.009645657211894415,0.012028588683637887,0.017841884981519084,2.1671474449213063e-07,2.813812563496209e-10,0.028767072042569182,0.006346354054249545,5.6868124241735855e-05,1.2149052265153237e-06,4.254103471009125e-06,0.013818536517794397,8.80335932001872e-06,2.4304827486964396e-10,5.195360467735094e-09,0.03724417653909064,0.00013716516337208517,1.9616585718589037e-05,0.03681848169292626,1.1510544352606673e-06,5.583570116639066e-13,1.0472014695897162e-05,1.2594267259843595e-05,3.255809316141768e-06,0.0007007925339823547,7.729805594945877e-08,1.7511565604434664e-07,0.0010810447758651477,7.4889067803240545e-06,0.0014216009982192072,0.0005299236521745549,0.008462679161191035,2.498064158272393e-05,1.9627061031896596e-11,1.310916467367374e-11,5.175968664198761e-07,2.334417687742436e-06,0.0010366532623336362,8.586576837995077e-07,5.0425842322949536e-08,0.0005595291684095743,6.507396088787774e-08,4.4563154172675716e-08,6.033954390626735e-06,5.015952982141392e-07,6.528759386507874e-06,4.074420426230648e-09,9.68378967223566e-07,2.501953117046115e-05,0.002156475048099907
7.63950235046361e-06,0.4272899765045362,3.76,0.0,9.543641577121275e-05,0.5464858162377273,0.36902243077666047,0.0451066172972226,0.0011954058888793933,0.032744253094018086,0.3243998171520955,1.0056056580991903e-09,0.4879662834001455,1.2582409401328728e-05,0.00021071703948184373,0.4107811752908553,0.0011451998008318168,4.479799196283012e-05,2.3942544341578962e-05,0.004633731015714682,0.17190813298306826,3.388538418021003e-05,0.00010711069650689964,0.005236628977834751,0.08473611661540532,0.0004561887817332823,0.0005209518737786162,0.0013035746765352706,2.616508128716372e-09,0.03104431325773306,2.031729629956071e-09,0.00015268089835656235,0.0004231961181980037,0.00010634857174260372,3.8889407325072444e-07,1.1025320148051503e-08,0.023519912999072655,0.009600862720641836,0.012020417872873964,0.017828104717655446,2.152792681070236e-07,2.7935723726670503e-10,0.02875847644720753,0.006347535466286551,5.6776946887318506e-05,1.2075280655594883e-06,4.255026060289634e-06,0.013882644436498419,8.842939056573229e-06,2.4166469336219355e-10,5.141207724889867e-09,0.03741435964052912,0.00013761050171582097,1.9671976134515312e-05,0.03694813240538691,1.1551184424199947e-06,5.523707188856446e-13,1.0473881667184779e-05,1.2549549733521277e-05,3.2536799602473802e-06,0.000698773978920549,7.678268894929411e-08,1.7399018496374725e-07,0.0010804175568269294,7.474841672457029e-06,0.0014201165272742506,0.00052937219161698,0.008469632715830972,2.4951700093266012e-05,1.9544247718498477e-11,1.3053892409889548e-11,5.153790931627478e-07,2.331771699293907e-06,0.0010417924613363853,8.577280020940283e-07,5.0694351016307224e-08,0.0005634323849280101,6.501656954642526e-08,4.475520331475889e-08,6.063093045806211e-06,4.997197955379744e-07,6.485775905110142e-06,4.071668213926885e-09,9.689978707240468e-07,2.5182634234579776e-05,0.002170010797042717
7.699471281721478e-06,0.4273884052913242,3.76,0.0,9.255206771487009e-05,0.5449428037655014,0.3702081272840792,0.045285393711086606,0.0011943684099550375,0.032536891557526246,0.3252633100863835,9.993572927944426e-10,0.4879296046948625,1.2542606779801571e-05,0.00020961895181496637,0.4126505644201726,0.001138786963784634,4.4408147493305966e-05,2.380177495119855e-05,0.004634334537433101,0.17091945392767638,3.368678424929219e-05,0.0001065293526331781,0.005213741740234848,0.08489433333521026,0.00045416429620544706,0.0005188026800324084,0.0012942172859005117,2.593154379562706e-09,0.03083451641335017,2.010985969260701e-09,0.0001515244201258692,0.00042130024365299946,0.0001055347357746449,3.847696193719496e-07,1.0907538961169842e-08,0.023483986967409488,0.009556447329227644,0.012012352227948787,0.017813877556116766,2.1385210981923383e-07,2.7735743738601546e-10,0.028748666011405976,0.00634861053306026,5.6686275336553733e-05,1.2002415416625896e-06,4.255888287798025e-06,0.01394595320988032,8.882152095508367e-06,2.4029678060256526e-10,5.087823180889811e-09,0.03758396158974929,0.0001380508462295396,1.972678393223226e-05,0.037077157312563676,1.1591628183196089e-06,5.464699502160395e-13,1.0475758931232881e-05,1.250530317920402e-05,3.25158981310932e-06,0.0006967670111126188,7.62722745480453e-08,1.7287413217659318e-07,0.0010797797152062667,7.460978642330793e-06,0.0014186451798747298,0.0005288161801728847,0.008476543530252035,2.4923430445719858e-05,1.946242822901955e-11,1.299928272451109e-11,5.131880270920479e-07,2.3291647703738236e-06,0.0010468879697744025,8.56827112233909e-07,5.0960930729213086e-08,0.0005673142508288839,6.495914105471517e-08,4.494635692372428e-08,6.092144666833476e-06,4.978591580194014e-07,6.443323292442464e-06,4.068886610323928e-09,9.695890815610377e-07,2.5343974517833662e-05,0.0021834488884898877
7.759440212979347e-06,0.42748623162058147,3.76,0.0,8.980798943555882e-05,0.543407347752796,0.37138912167192684,0.045461940336610655,0.0011933520709745443,0.03233133155846083,0.326123234875852,9.93167886920169e-10,0.48789186897524106,1.2503115470113523e-05,0.00020853414742061913,0.41450853340381727,0.0011324446821386724,4.4024122273947034e-05,2.3662484886338744e-05,0.004635005473991855,0.1699381573920513,3.349024227340835e-05,0.00010595470907949905,0.0051910757096581385,0.08505112684029267,0.00045216137443491945,0.000516673038752592,0.001284965413599478,2.5700990087922667e-09,0.03062592993364349,1.9905281459511932e-09,0.00015038210940208736,0.0004194221910959934,0.00010473036630962512,3.807056817942708e-07,1.0791429116707434e-08,0.02344807416895229,0.009512407242683376,0.012004386887994652,0.017799214715592374,2.1243330456455344e-07,2.753813706075144e-10,0.02873766740168841,0.00634958021432818,5.65960929721585e-05,1.1930436105333214e-06,4.2566909578163724e-06,0.014008468466285966,8.92099890231222e-06,2.389442328077379e-10,5.035190731398537e-09,0.03775298970941896,0.00013848622788435367,1.97810109270015e-05,0.03720556084395194,1.1631877030560546e-06,5.406529137476834e-13,1.0477643658129266e-05,1.2461517387471573e-05,3.249536818023876e-06,0.0006947715089319865,7.576671995943871e-08,1.71767371817009e-07,0.0010791317975155643,7.447311172446866e-06,0.0014171863538902432,0.0005282557567608414,0.008483412212126453,2.489581433908055e-05,1.9381579293169245e-11,1.2945320161335946e-11,5.11023049348562e-07,2.3265957278378466e-06,0.001051940176065536,8.559541913604969e-07,5.122559245606934e-08,0.0005711748696180571,6.49016589727991e-08,4.513661282294445e-08,6.1211082556314196e-06,4.960130339174839e-07,6.401389945768074e-06,4.066075028809682e-09,9.701530733515297e-07,2.550356072416808e-05,0.0021967896808298567
7.819409144237215e-06,0.42758346176358736,3.76,0.0,8.719699516296875e-05,0.5418793699358906,0.3725654556824801,0.04563627709436497,0.001192356214938832,0.032127552869009424,0.3269796285422318,9.870366005373513e-10,0.4878530978963332,1.2463931063726543e-05,0.0002074623376604039,0.4163551915927036,0.0011261717188266887,4.364578856826481e-05,2.3524640181923613e-05,0.004635741335383342,0.1689641615743226,3.3295712130575075e-05,0.00010538663014871386,0.00516862700991993,0.08520651485300926,0.0004501795363185137,0.0005145625049640956,0.0012758170131459334,2.5473353268085036e-09,0.03041855954211199,1.970350443567328e-09,0.00014925364814096946,0.00041756156638973475,0.00010393527175377804,3.7670091818276935e-07,1.0676955973310274e-08,0.02341216910766368,0.009468738597931984,0.011996517235578274,0.017784127071115974,2.1102288410291196e-07,2.7342856514414405e-10,0.028725506628247726,0.006350445448422414,5.6506384032940265e-05,1.185932298754e-06,4.257434868478284e-06,0.014070195837376507,8.959480022607728e-06,2.3760675491047894e-10,4.983294789940955e-09,0.037921451146143655,0.00013891667819450115,1.983465908159203e-05,0.03733334728672136,1.1671932322010319e-06,5.349178736410191e-13,1.0479533169411704e-05,1.241818249652119e-05,3.2475190049515875e-06,0.0006927873572999909,7.526593560964808e-08,1.7066978436510343e-07,0.0010784743161168149,7.433833045432377e-06,0.0014157394638701286,0.0005276910558363315,0.008490239352230559,2.4868833550197483e-05,1.9301678109271024e-11,1.2891989432084276e-11,5.088835448459376e-07,2.324063442737742e-06,0.0010569494583914498,8.551084062237773e-07,5.148834701551065e-08,0.0005750143401790033,6.484410765164631e-08,4.5325968974370006e-08,6.149982834608577e-06,4.941810867262667e-07,6.359964675323689e-06,4.063232933154041e-09,9.706903086603772e-07,2.5661401678952802e-05,0.0022100335312501243
