Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14)
5.493644429806015e-05,0.5267771147574476,3.76,0.0,1.7260056734876936e-05,0.46754591151523234,0.4416645350326359,0.05852433307585889,0.0009797567992169296,0.008308934039021582,0.3244144613934214,4.948029697319232e-11,0.2787045649943133,1.0352366103700777e-06,0.00012693355638756444,0.5676477798006699,0.0008872962277237709,3.3558778120306544e-05,7.640464337899533e-06,0.0025729787511879457,0.046488351640954266,9.806755887601915e-06,2.5527566857495166e-05,0.005725532715327308,0.045361627647230326,0.0004232525712641795,8.928128043068933e-05,0.00031638170516795546,1.4159333673353134e-09,0.013459312382599125,5.551709005764889e-10,9.903967485815222e-05,6.783212863398496e-05,4.332545433033371e-05,3.132066171502495e-07,6.214649007488196e-09,0.01002259398333822,0.0053528860801891134,0.011743629522872355,0.00911176119187336,2.2407316516412878e-08,1.0193393935940745e-10,0.013754619092012862,0.004295683541858799,2.1507603540863e-05,1.41577506366694e-06,9.365202993977882e-06,0.03673851534640669,3.070951187116234e-05,1.833656239835736e-11,1.1064282684518312e-09,0.013612977714088908
5.5353973798955234e-05,0.5268945104851117,3.76,0.0,1.7087929740315008e-05,0.46552744476884855,0.4435197977505235,0.058491709240858836,0.0009864950968180716,0.00817147272784381,0.3252623019403928,4.9071421211441554e-11,0.2783509326824838,1.0325648327986203e-06,0.00012696190615731892,0.5698435164086418,0.0008828414920898929,3.3270956741022823e-05,7.575788615684924e-06,0.002593366916727706,0.04574215620921401,9.723758656153805e-06,2.543825612011169e-05,0.005694905429486163,0.04537716065456166,0.0004246222656731839,8.881093982888083e-05,0.00031325429239913475,1.3975530426864584e-09,0.01321410688886861,5.471881083260109e-10,9.804687485801779e-05,6.742264622711161e-05,4.286401207521533e-05,3.091287018957329e-07,6.120552285089134e-09,0.00996277323578204,0.005308605100514123,0.011758271022576646,0.009064410233431096,2.2002770465615316e-08,1.0108264743284446e-10,0.013608437908533085,0.004312095383393932,2.160286328023936e-05,1.4103180265406322e-06,9.442311165196711e-06,0.03684626055417979,3.1037955988367354e-05,1.8176547537575845e-11,1.0919553565970466e-09,0.013768972039792342
5.5771503299850315e-05,0.5270109630555582,3.76,0.0,1.69158444131906e-05,0.4635128327907246,0.44537553727752005,0.05845336663313535,0.0009933312254226685,0.00803552971660348,0.32610492464217467,4.86702164472597e-11,0.27799618699604617,1.0299622930569068e-06,0.0001269922874382114,0.5720249851888501,0.0008784150357659639,3.298602940991984e-05,7.511407666870993e-06,0.0026140437288666163,0.04500415300329572,9.641140162606224e-06,2.535039219224558e-05,0.005664220658278048,0.04539108387712764,0.0004260223830111487,8.834096181069112e-05,0.0003101499971808459,1.379353085431052e-09,0.012972006348862187,5.393018825617059e-10,9.706115607515598e-05,6.701418868743759e-05,4.2406248484852005e-05,3.050980096173615e-07,6.027652523584055e-09,0.009902613450131437,0.005264401523187128,0.011772613373865889,0.009017344971171582,2.1603361201455554e-08,1.0023441661240637e-10,0.013462152016340658,0.004328722823273479,2.1698821550959117e-05,1.4048561221014152e-06,9.520462696565466e-06,0.036952178112047665,3.136967957404204e-05,1.801886386188797e-11,1.077648830510669e-09,0.013926331390461868
5.6189032800745396e-05,0.5271264765873814,3.76,0.0,1.6743780711191542e-05,0.4615019879844892,0.4472318167478676,0.05840932473318791,0.0010002672558470053,0.00790109429091299,0.32694235464617266,4.8276692885288846e-11,0.2776403007189915,1.0274300376394308e-06,0.00012702469077547179,0.5741922709660159,0.0008740163185614928,3.2703944476188e-05,7.447316528260345e-06,0.0026350146283912242,0.04427427450167552,9.558894032851014e-06,2.5263980426138565e-05,0.0056334783685509735,0.04540340110924094,0.00042745347427822314,8.787132051611239e-05,0.00030706849761893127,1.361331110348305e-09,0.012733001492499039,5.315107958690157e-10,9.608243642074345e-05,6.660672956782322e-05,4.195211682206417e-05,3.011138803495666e-07,5.93593220421468e-09,0.009842114275891795,0.005220274401199768,0.011786653372328442,0.008970557698940623,2.120907356463523e-08,9.938921355839946e-11,0.013315783575008507,0.004345567340082593,2.17954946816245e-05,1.3993888219618352e-06,9.599676987053152e-06,0.03705628517887669,3.1704755501454406e-05,1.7863494782739353e-11,1.0635064092965149e-09,0.014085074019761936
5.660656230164048e-05,0.5272410551217941,3.76,0.0,1.6571721996009197e-05,0.4594948224390724,0.44908870004520185,0.05835960308017657,0.001007305317065377,0.007768155856250218,0.3277746166176018,4.7890863224219864e-11,0.2772832457169105,1.024969152235307e-06,0.00012705910735086846,0.5763454580716773,0.0008696448078538928,3.2424651357961884e-05,7.383510389363195e-06,0.002656285213684914,0.04355245406655162,9.47701408824137e-06,2.5179026788786932e-05,0.005602678536830314,0.04541411601948043,0.0004289161074722699,8.740199153201947e-05,0.000304009477802549,1.3434847518599579e-09,0.012497082414941317,5.238134501255531e-10,9.511063535438354e-05,6.620024342261194e-05,4.150157119381397e-05,2.9717566713628884e-07,5.845374164403171e-09,0.009781275363909348,0.005176222868395254,0.011800387694036626,0.008924040656241177,2.0819891352003714e-08,9.854700653370394e-11,0.013169354482701377,0.0043626304321453865,2.1892899293311164e-05,1.3939155934719983e-06,9.679973972158015e-06,0.03715859882718655,3.204325860479328e-05,1.7710424084639067e-11,1.0495258499265876e-09,0.014245218589339184
5.702409180253556e-05,0.5273547026233935,3.76,0.0,1.6399654707599177e-05,0.457491247895872,0.4509462518274466,0.05830422126771405,0.0010144475994370368,0.007636703935535221,0.32860173474663423,4.751274257742775e-11,0.2769249929305539,1.0225807615322998e-06,0.00012709552879128078,0.5784846303522762,0.0008652999782066898,3.2148100497364246e-05,7.3199845989496015e-06,0.0026778612423844464,0.04283862592887186,9.39549435452184e-06,2.5095537812902942e-05,0.005571821145882297,0.045423232151517105,0.00043041087216339407,8.693295119757071e-05,0.0003009726281145819,1.3258117084740292e-09,0.012264238587860332,5.162084743547574e-10,9.414567389242674e-05,6.57947057137322e-05,4.1054566681751034e-05,2.932827347190683e-07,5.755961563784201e-09,0.009720096367949248,0.005132246135273687,0.01181381289063786,0.00887778603038658,2.0435797337091297e-08,9.770776399425277e-11,0.013022886383033215,0.004379913618552116,2.1991052523586873e-05,1.3884358986409872e-06,9.761374126420587e-06,0.037259136042081316,3.238526568312849e-05,1.7559635714755453e-11,1.0357049196785318e-09,0.014406784179745764
5.744162130343064e-05,0.5274674229811064,3.76,0.0,1.622756807207205e-05,0.4554911757151922,0.4528045375507038,0.05824319893860902,0.0010216963622120036,0.007506728167180856,0.3294237327548582,4.7142348285269917e-11,0.276565512365129,1.0202660218898779e-06,0.00012713394739932726,0.5806098711761957,0.0008609813108214252,3.187424331442135e-05,7.256734605738109e-06,0.0026997486402033596,0.042132725176323126,9.314328984998444e-06,2.501352043840715e-05,0.005540906182406916,0.04543075292419418,0.00043193837976297637,8.646417461372329e-05,0.00029795764555544044,1.3083097730370532e-09,0.012034458871631331,5.086945252083045e-10,9.318747440617919e-05,6.539009155020117e-05,4.061105948980026e-05,2.8943445852114225e-07,5.667677903769586e-09,0.009658576946450552,0.005088343484687108,0.01182692538284358,0.008831785958873791,2.0056773289995288e-08,9.687145389209021e-11,0.012876400672250207,0.004397418439979018,2.208997192529223e-05,1.3829491928743685e-06,9.843898508806452e-06,0.03735791372001553,3.273085566003576e-05,1.7411114219862508e-11,1.0220414409667997e-09,0.014569790302203652
5.785915080432572e-05,0.5275792200087324,3.76,0.0,1.6055453832746253e-05,0.4534945168458825,0.45466362349844697,0.05817655577940094,0.0010290539335831778,0.007378218302627955,0.3302406339051002,4.677970032254275e-11,0.2762047730770529,1.0180261281414591e-06,0.00012717435631444174,0.5827212634381811,0.0008566882930728665,3.1603032161830364e-05,7.193755936545831e-06,0.00272195351438826,0.04143468773512083,9.233512232628006e-06,2.4932982138476772e-05,0.005509933633969228,0.045436681630940355,0.0004334992572362649,8.599563695884722e-05,0.0002949642328604799,1.2909767395637716e-09,0.01180773153284107,5.012702881300257e-10,9.223596051792575e-05,6.498637586535424e-05,4.017100665530403e-05,2.856302264298563e-07,5.580507056688338e-09,0.009596716764402364,0.005044514267983682,0.011839721454660002,0.00878603253130372,1.9682800003471426e-08,9.603804610223452e-11,0.012729918505637195,0.004415146459825666,2.2189675109827664e-05,1.3774549249417131e-06,9.927568817847711e-06,0.03745494866750693,3.308010978879919e-05,1.7264845046260495e-11,1.0085333340019155e-09,0.014734256911051248
5.8276680305220803e-05,0.5276900974449761,3.76,0.0,1.5883306007338687e-05,0.4515011817945375,0.45652357681447603,0.058104311516291425,0.001036522703442538,0.007251164203112792,0.3310524610110787,4.642482187565212e-11,0.27584274316668267,1.0158623320116397e-06,0.00012721674903720104,0.584818889563172,0.0008524204183562603,3.1334420287110346e-05,7.131044303984986e-06,0.0027444821542452202,0.04074445034732191,9.153038588591341e-06,2.4853931249545926e-05,0.00547890348454953,0.0454410214403134,0.00043509414894288864,8.552731728905031e-05,0.0002919920974820925,1.2738104434969096e-09,0.011584044259464733,4.939344732631565e-10,9.12910573971045e-05,6.458353579611127e-05,3.973436573011934e-05,2.818694399045641e-07,5.494433186076904e-09,0.0095345154951689,0.005000757902244075,0.01185219725043748,0.008740517790516523,1.9313857319118165e-08,9.52075130537734e-11,0.012583460802759013,0.004433099265914919,2.229017994679883e-05,1.3719525361888019e-06,1.0012407368840021e-05,0.03755025760019268,3.3433111577221336e-05,1.712081368584669e-11,9.95178525941115e-10,0.01490020441581776
5.8694209806115885e-05,0.5278000589541029,3.76,0.0,1.5711120681504804e-05,0.4495110805869171,0.45838446552787876,0.05802648591088493,0.001044105130715738,0.007125555837518729,0.331859236439618,4.607773870514418e-11,0.27547938977350367,1.013775931040467e-06,0.00012726111904547423,0.5869028315124444,0.0008481771857806531,3.1068361798566334e-05,7.06859564421953e-06,0.002767341024347982,0.0400619505606546,9.072902830791749e-06,2.4776376750608292e-05,0.005447815712174139,0.04544377539745135,0.0004367237303667563,8.505919602827753e-05,0.00028904095292516614,1.2568088402265711e-09,0.011363384165961943,4.866858142856685e-10,9.035269185624325e-05,6.418155033229142e-05,3.9301095263736314e-05,2.781515099711857e-07,5.409440708092718e-09,0.009471972822337433,0.004957073867465064,0.011864348770219899,0.008695233734240146,1.8949924141506267e-08,9.437982571992652e-11,0.012437048253691784,0.004451278471733207,2.2391505269162823e-05,1.3664414596184034e-06,1.009843705774361e-05,0.037643857142001344,3.3789946644893514e-05,1.69790053028738e-11,9.819748824718672e-10,0.015067653693342483
5.9111739307010966e-05,0.5279091081272137,3.76,0.0,1.5538895825920025e-05,0.4475241227280498,0.46024635857321405,0.05794309875272427,0.0010518037642957962,0.007001383281800576,0.3326609821120927,4.573847830608084e-11,0.2751146790576421,1.0117682393220973e-06,0.00012730746043329547,0.5889731707878074,0.0008439580994452183,3.0804811627438426e-05,7.006405898661849e-06,0.002790536783315522,0.039387126727626384,8.993099744241438e-06,2.470032766886741e-05,0.005416670289711851,0.045444946423172004,0.0004383887069935424,8.459124753528307e-05,0.00028611052057453217,1.2399698948077763e-09,0.011145737802890845,4.795230732406367e-10,8.942079169191197e-05,6.378039569847926e-05,3.887115536458865e-05,2.7447585460434345e-07,5.325514408931002e-09,0.00940908844180382,0.004913461702456086,0.01187617185935455,0.008650172317837214,1.8590978452763556e-08,9.355495237857724e-11,0.012290701327152619,0.0044696857167974054,2.2493670585537592e-05,1.3609211199358903e-06,1.0185681476535045e-05,0.03773576382369366,3.41507031233227e-05,1.683940623754234e-11,9.689203703841478e-10,0.01523662610200034
5.952926880790605e-05,0.5280172484820853,3.76,0.0,1.536663111079433e-05,0.44554021717487335,0.4621093258284698,0.057854169851598115,0.001059621236481967,0.006878636716469151,0.3334577195186704,4.540707148509854e-11,0.2747485761745563,1.0098406183719243e-06,0.0001273557685713275,0.5910299884288007,0.0008397626680381493,3.054372548790414e-05,6.944470942042449e-06,0.0028140763168547417,0.038719917981819785,8.91362402750844e-06,2.4625793559062533e-05,0.005385467182311244,0.04544453731107921,0.00044008979115244223,8.412344486571208e-05,0.00028320052679973415,1.2232915773368875e-09,0.010931091185226194,4.72445038860319e-10,8.849528543620947e-05,6.338004596125057e-05,3.844450675213467e-05,2.7084190560116346e-07,5.242639459051907e-09,0.009345862064029152,0.004869921001625921,0.011887662201005534,0.008605325455692462,1.8236997349420214e-08,9.273286540327647e-11,0.012144440276275323,0.0044883226681091725,2.2596694768714238e-05,1.3553909320385687e-06,1.0274165053946981e-05,0.037825994081203324,3.451547218762424e-05,1.6702004584291787e-11,9.560131707073198e-10,0.015407143497226723
5.994679830880113e-05,0.5281244834619147,3.76,0.0,1.5194327734130565e-05,0.44355927230980646,0.4639734381646116,0.05775971903541856,0.0010675602311725136,0.006757306421102028,0.3342494697332208,4.508355420110947e-11,0.2743810452738696,1.0079945373833075e-06,0.00012740603900272465,0.5930733650115547,0.0008355904050804123,3.0285059843871184e-05,6.882787000781375e-06,0.0028379667226581732,0.03806026419677202,8.834470828812965e-06,2.455278567588526e-05,0.005354206339254926,0.04544255072879956,0.0004418277060202638,8.365577456341415e-05,0.0002803106987146581,1.2067719581663747e-09,0.010719429811833724,4.654505199781623e-10,8.757610355773102e-05,6.298048210101015e-05,3.802110959460772e-05,2.672491129772048e-07,5.160801226631606e-09,0.009282293416124833,0.004826451414940686,0.01189881531960209,0.008560685020193904,1.7887957077262455e-08,9.191354435349982e-11,0.011998285140056445,0.004507191023410318,2.270059658089826e-05,1.3498502998939135e-06,1.0363912909729557e-05,0.03791456425517793,3.488434756111037e-05,1.6566787667275683e-11,9.432513936663823e-10,0.015579228244439526
6.0322574859606704e-05,0.528220223634788,3.76,0.0,1.5039223777562513e-05,0.44177887709081265,0.46565217769682904,0.05767000846316654,0.0010748115093928766,0.006649312111677519,0.33495779794747327,4.479916520150247e-11,0.2740490160767189,1.0064040225189534e-06,0.00012745295505577317,0.5949009780614964,0.0008318547791668374,3.0054294897190367e-05,6.827483437756997e-06,0.002859774082811149,0.037472986194081015,8.76350531676571e-06,2.4488393317550512e-05,0.005326022160524066,0.045439416174207464,0.000443423970467023,8.323497437371059e-05,0.00027772687422370434,1.1920384405475787e-09,0.010531474541453615,4.592258861844566e-10,8.675419132901387e-05,6.262153477411148e-05,3.764280020019531e-05,2.640503354804099e-07,5.0880211403323265e-09,0.009224788780708457,0.004787389343413985,0.011908560971951884,0.008520678372817758,1.7578024915256374e-08,9.11784957302243e-11,0.011866852469471445,0.004524371822319547,2.279487650248107e-05,1.3448543016008025e-06,1.0445788065713758e-05,0.03799287146921872,3.52199250851129e-05,1.6446947548390855e-11,9.318882380079714e-10,0.015735463508933442
6.061683284366227e-05,0.5282946860368853,3.76,0.0,1.4917748490415172e-05,0.4403862876732109,0.4669674647140925,0.057596657161033106,0.0010805613859478994,0.006565536335961513,0.3355096670173233,4.458097019182226e-11,0.2737881689872911,1.005206195082811e-06,0.0001274907975011386,0.5963246026294435,0.000828942138861902,2.9874915256805335e-05,6.7843152232109996e-06,0.0028770567449083345,0.03701731946296224,8.708112108991629e-06,2.4438844507604258e-05,0.005303919355564651,0.045436072164134964,0.0004446956101058729,8.290551219299087e-05,0.00027571470272288003,1.1805888948323308e-09,0.010385965379770124,4.5439761269091056e-10,8.611408583377665e-05,6.234087928888248e-05,3.734835929509578e-05,2.6156818648523025e-07,5.031601019241307e-09,0.009179565029245329,0.00475684107507087,0.011915996880154519,0.00848945875353501,1.733809552944796e-08,9.060443548380624e-11,0.011764012353046508,0.00453795819066482,2.2869222760790443e-05,1.3409355653720149e-06,1.0510643685883718e-05,0.03805326927911262,3.548512722921277e-05,1.635432750967662e-11,9.230703482271252e-10,0.01585871637947087
6.091109082771784e-05,0.5283687030384644,3.76,0.0,1.4796258689520497e-05,0.43899504875217776,0.46828341451573935,0.05752058887232523,0.0010863753215048216,0.006482451654450508,0.3360590852943332,4.43667445657192e-11,0.27352656387832697,1.0040508174044113e-06,0.0001275296089028421,0.5977416544021013,0.0008260403858526298,2.9696683166791287e-05,6.741266978729226e-06,0.0028945233460538973,0.03656532912765113,8.652873041487981e-06,2.4390068539696175e-05,0.005281787778980697,0.045431947811585126,0.0004459865752601406,8.257608529634885e-05,0.00027371221472525316,1.1692157869047413e-09,0.010241918979879106,4.496093368249774e-10,8.547703450762119e-05,6.206058546851849e-05,3.7055485994000153e-05,2.5910577851676705e-07,4.975677604944633e-09,0.009134170970042049,0.004726327793762067,0.011923259102246694,0.008458331060174658,1.710058749240408e-08,9.003171293398257e-11,0.011661250301640209,0.004551661763146685,2.2944032147051523e-05,1.337010846905415e-06,1.0576161441173738e-05,0.03811286346516194,3.575249626071769e-05,1.6262777482584828e-11,9.143222854460714e-10,0.015982777897063035
