Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56)
2.676837433895494e-06,0.20674024775054117,3.76,0.0,0.0021632177268466023,0.6656087945671063,0.2951614526874558,0.030438925517332873,0.001109237809335469,0.0396323740741806,0.22477158267672803,6.774203017444153e-10,0.42637040650294533,6.429095482788022e-06,0.00026413122164466743,0.2659515372611105,0.0022325945166837644,0.00013224081713463504,6.690270055863873e-05,0.0028492432138394466,0.26676139193786297,9.050397735926455e-05,0.00011118932773855875,0.00926077816266734,0.050947454273103404,0.0006741279895257617,0.0005594437051512828,0.0024387485876220115,2.5036494130873997e-08,0.07264010986700756,1.1288179814909508e-08,0.000597651057192853,0.00045394783916242776,0.00033399180980808426,6.681861576581995e-05,1.1111361714921027e-07,0.021873651168795562,0.015550366247715964,0.013360862062311173,0.02498485152777298,2.996054241354672e-07,6.429340083543233e-10,0.025165221791027974,0.007677226177561981,4.1985391188106294e-05,3.0713545629899495e-06,1.62671201119003e-05,0.017943909785682034
2.6949563863863842e-06,0.2067715863805541,3.76,0.0,0.00211927236550542,0.6646873355293836,0.29584864052531257,0.030660802664405924,0.0011072924054905144,0.03951916027605811,0.22527210010259294,6.750704345500553e-10,0.42629918126478383,6.417440383104083e-06,0.0002633357300212186,0.2672830810765653,0.0022257019337614454,0.0001314345306404423,6.656851324508512e-05,0.0028442467500175536,0.26602472207963473,9.006834957007497e-05,0.00011076912288643398,0.009246946922670677,0.05106383772420333,0.0006720220390793737,0.0005575948357102624,0.002427883503459989,2.4873160389589477e-08,0.07252713129540711,1.1220622012719216e-08,0.0005913350423014979,0.0004523500704719784,0.0003322176960357649,6.700351181821331e-05,1.1035347795509288e-07,0.02182496135796613,0.015540392106348975,0.01335213344186461,0.02499491620460984,2.9913759128831743e-07,6.402003155878294e-10,0.02522614857626745,0.0076725915134111655,4.1974768556146955e-05,3.0599115067281838e-06,1.6281032515219557e-05,0.018088877221442534
2.7130753388772746e-06,0.20680279563678586,3.76,0.0,0.002076319497579109,0.663769516673983,0.2965336174994737,0.030881672582907,0.0011053978403662568,0.03940636429188665,0.22577066682651148,6.727430480484631e-10,0.42622739730449843,6.405911572251092e-06,0.0002625484573891585,0.2686103806663442,0.0022188869575857115,0.0001306431657198027,6.623956350914501e-05,0.0028393789500865615,0.26529122260825533,8.963932545687349e-05,0.00011035499642672429,0.009233061774045887,0.05117958541684417,0.000669947591218335,0.0005557750613895238,0.002417153788582714,2.4712326732361307e-08,0.07241326507653256,1.1153917069173586e-08,0.0005852287002906668,0.00045077556990057876,0.00033046933874705803,6.718729692345827e-05,1.09604422728995e-07,0.02177725461202709,0.015529888719682845,0.013343707385484795,0.02500436954325622,2.9866613604799985e-07,6.375039364963492e-10,0.025285993378802867,0.007667923759964101,4.196477630017381e-05,3.048652514873519e-06,1.629478450317591e-05,0.01823348028418705
2.731194291368165e-06,0.2068338772471104,3.76,0.0,0.0020343337582283028,0.6628552849190156,0.2972164212574405,0.03110154570190285,0.0011035525104156091,0.03929398255009705,0.2262673111019731,6.704375594704486e-10,0.426155064953716,6.394505086124327e-06,0.00026176925702132097,0.26993347430350584,0.0022121467488461183,0.00012986609922326144,6.591570478780533e-05,0.0028346361576624375,0.26456086086893116,8.921672215383766e-05,0.00010994677904946473,0.009219128343889023,0.05129470686918982,0.0006679037174521041,0.0005539835126477979,0.002406555056877598,2.4553924881075114e-08,0.07229854257226187,1.10880398401412e-08,0.0005793225528436381,0.00044922366255060813,0.0003287459538198104,6.736998535329219e-05,1.0886613021045771e-07,0.021730503758839274,0.015518873586835562,0.01333557780341804,0.025013224545721368,2.9819118663363174e-07,6.348438528044583e-10,0.025344775699532987,0.007663229441950199,4.1955389867797016e-05,3.0375717248347e-06,1.6308388448470988e-05,0.018377717658218263
2.7493132438590553e-06,0.2068648328863019,3.76,0.0,0.0019932905518622317,0.6619445886080735,0.297897088268844,0.03132043221828663,0.001101754886224594,0.03918201157646285,0.22676206023380358,6.681534141971004e-10,0.42608219428349886,6.383217157658747e-06,0.0002609979883887564,0.2712523994042041,0.002205478628090651,0.00012910274133611847,6.559679669647312e-05,0.002830014879369896,0.2638336049963188,8.880036451376751e-05,0.00010954430896060834,0.009205151983561633,0.05140921132775372,0.0006658895338231581,0.0005522193602882286,0.002396083192638369,2.439788927281993e-08,0.07218299384504766,1.10229666593482e-08,0.0005736075833541539,0.0004476937052228008,0.0003270467976280258,6.755159101017551e-05,1.0813829522805523e-07,0.021684682394440612,0.01550736368207221,0.013327738771226246,0.025021493858703295,2.977128659627467e-07,6.322190914980643e-10,0.025402514512711163,0.007658514682792781,4.194658614881869e-05,3.0266635548221436e-06,1.632185607493627e-05,0.01852158819264625
2.7674321963499456e-06,0.20689566417870775,3.76,0.0,0.0019531660231576977,0.6610373774526475,0.29857565387907165,0.03153834210405299,0.0011000035078129178,0.039070447988679674,0.22725494062390067,6.658900784357139e-10,0.4260087951147716,6.372044203210176e-06,0.0002602345166135936,0.27256719257203804,0.0021988800660058608,0.00012835253379136916,6.528270461311157e-05,0.0028255117740725636,0.2631094238781473,8.839008463739441e-05,0.00010914743139243179,0.009191137782296771,0.05152310777879388,0.0006639041977674647,0.0005504818127593779,0.0023857343273875047,2.424415695500548e-08,0.07206664772527452,1.0958675150818122e-08,0.0005680752141938545,0.00044618508422392247,0.0003253711639696635,6.7732127443418e-05,1.0742062720574674e-07,0.0216397648659813,0.015495375471413653,0.013320184523203665,0.025029189789259325,2.972312919172533e-07,6.29628718944773e-10,0.025459228284660063,0.007653785226600342,4.19383433563433e-05,3.015922687523169e-06,1.63351984816248e-05,0.01866509089175777
2.785551148840836e-06,0.20692637270074535,3.76,0.0,0.0019139370294853993,0.6601336024780216,0.29925215235957225,0.03175528511327805,0.0010982969803025558,0.03895928849137277,0.22774597781430433,6.636470426916147e-10,0.4259348770280745,6.3609828100600376e-06,0.0002594787119798433,0.2738778896384516,0.002192348674281466,0.0001276149481674278,6.497329926546738e-05,0.0028211236431296798,0.2623882871215453,8.798572136277711e-05,0.00010875599815386818,0.009177090580072978,0.05163640495903825,0.0006619469052512231,0.0005487701136823871,0.0023755048189941304,2.409266758546233e-08,0.07194953187454253,1.0895144134507898e-08,0.0005627172850583373,0.0004446972133643964,0.00032371838128651014,6.791160786424353e-05,1.0671284895471794e-07,0.021595726254285404,0.015482924928665674,0.013312909446066515,0.025036324319358563,2.9674657760516997e-07,6.270718395050652e-10,0.025514934991630347,0.007649046458931333,4.193064091956601e-05,3.005344054678451e-06,1.6348426183747476e-05,0.01880822490587181
2.8036701013317263e-06,0.20695695998307104,3.76,0.0,0.0018755811146488105,0.6592332159723491,0.2999266169550986,0.03197127078882025,0.0010966339699280058,0.038848529871486605,0.22823519652778473,6.61423822248788e-10,0.42586044937272044,6.350029725025604e-06,0.00025873044949889675,0.27518452569961444,0.002185882197023222,0.00012688948426792403,6.466845651902103e-05,0.0028168474211983387,0.2616701650214366,8.758711991413083e-05,0.00010836986721910811,0.00916301497979562,0.051749111365792855,0.0006600168881627624,0.0005470835395880358,0.002365391232842912,2.3943363080779687e-08,0.07183167284516,1.0832353595619459e-08,0.0005575260323468504,0.00044322953213141327,0.0003220878101442237,6.809004515988567e-05,1.0601469622794866e-07,0.02155254235616593,0.015470027550891058,0.013305908072916778,0.025042909119421048,2.962588316083066e-07,6.245475960458052e-10,0.025569652136852566,0.00764430342640629,4.192345938583268e-05,2.9949228228476995e-06,1.63615491374605e-05,0.018950989522688852
2.8217890538226166e-06,0.20698742751273422,3.76,0.0,0.0018380764838532386,0.658336171438658,0.3005990799281193,0.032186308468755066,0.001095013200357965,0.03873816899401881,0.22872262070611504,6.592199479074389e-10,0.4257855212754059,6.339181844086685e-06,0.00025798960852312243,0.2764871351501474,0.0021794785026832166,0.0001261756685808187,6.436805707896871e-05,0.002812680167910026,0.26095502853121266,8.719413157318847e-05,0.00010798890235081103,0.009148915358825841,0.051861235266478664,0.0006581134119337346,0.0005454213978441565,0.002355390324836173,2.3796187481793816e-08,0.07171309613611168,1.0770284519529079e-08,0.0005524940695318147,0.0004417815040207053,0.0003204788409460086,6.826745190679497e-05,1.0532591658096072e-07,0.021510189666597557,0.015456698373346144,0.013299175077472825,0.02504895556093926,2.9576815819986144e-07,6.220551639223681e-10,0.025623396766833072,0.007639560855235138,4.19167803322416e-05,2.984654379967525e-06,1.6374576755550297e-05,0.019093384159101133
2.839908006313507e-06,0.20701777673526978,3.76,0.0,0.0018014019798377606,0.657442423549554,0.3012695726006167,0.03240040729254965,0.0010934334492897241,0.03862820279807682,0.22920827354618167,6.570349701114216e-10,0.4257101016483058,6.3284362027995255e-06,0.00025725607239827724,0.27778575171401626,0.002173135576483446,0.00012547305281414468,6.4071986114284e-05,0.0028086190604448393,0.26024284923560376,8.680661325032797e-05,0.00010761297275186005,0.009134795879898778,0.05197278470763876,0.0006562357733582657,0.0005437830247468964,0.0023454990260385836,2.3651087099672808e-08,0.07159382624575683,1.0708918804945724e-08,0.0005476143684758057,0.0004403526150049929,0.00031889089185473655,6.844384038303364e-05,1.0464626823895176e-07,0.021468645360830433,0.015442951983902576,0.013292705268553999,0.025054474728271284,2.9527465756234044e-07,6.195937494064986e-10,0.02567618548694223,0.007634823168723934,4.191058628637742e-05,2.9745343225368375e-06,1.6387517944824993e-05,0.019235408353412545
2.8580269588043973e-06,0.20704800905646012,3.76,0.0,0.0017655370600956526,0.6565519281044101,0.30193812539346077,0.032613576206991755,0.0010918935452985286,0.03851862829322366,0.22969217753407667,6.548684622667486e-10,0.4256341991967091,6.317789967497549e-06,0.00025652972815345894,0.279080408472891,0.002166851513300928,0.00012478121250549044,6.37801331040804e-05,0.0028046613864115065,0.2595335993250268,8.642442719273649e-05,0.00010724195274497757,0.009120660501463167,0.052083767523456,0.0006543832985967104,0.0005421677837652154,0.0023357144287919373,2.3508010177306324e-08,0.07147388672147295,1.0648239288507916e-08,0.0005428802416543797,0.0004389423721296515,0.0003173234069007381,6.861922257992353e-05,1.0397551997937729e-07,0.02142788727652843,0.015428802536974009,0.013286493584817701,0.025059477429678956,2.9477842599917314e-07,6.171625921919649e-10,0.025728034476331985,0.007630094503821587,4.190486065382377e-05,2.964558443788754e-06,1.6400381132757762e-05,0.019377061757979028
2.8761459112952876e-06,0.20707812584406374,3.76,0.0,0.0017304617751149663,0.6556646419888542,0.3026047678635396,0.03282582397188748,0.0010903923649255335,0.03840944255608003,0.23017435447730233,6.527200089706391e-10,0.42555782242624274,6.307240427286379e-06,0.0002558104662262052,0.2803711378922375,0.0021606245109847665,0.00012409974570230938,6.349239164873241e-05,0.0028008045372846235,0.258827251571581,8.604744077199276e-05,0.00010687572147903196,0.00910651298747363,0.05219419134381617,0.0006525553413501555,0.0005405750639291333,0.002326033774144685,2.336690665647063e-08,0.07135330020644787,1.058822959933104e-08,0.0005382853252443355,0.00043755030222707224,0.0003157758542573575,6.879361021300823e-05,1.0331345033203963e-07,0.021387893896000352,0.015414263766966434,0.013280535089742524,0.025063974207677416,2.942795561127709e-07,6.147609592198142e-10,0.025778959502220568,0.007625378726761658,4.189958765188541e-05,2.95472272264713e-06,1.641317427557791e-05,0.01951834413225426
2.894264863786178e-06,0.20710812842959384,3.76,0.0,0.0016961567475897179,0.6547805231363812,0.30326952873880525,0.03303715916553156,0.0010889288299705624,0.03830064272717125,0.23065482553520752,6.50589210058283e-10,0.42548097964969267,6.296784986602727e-06,0.000255098180213726,0.281657971845358,0.002154452864086368,0.00012342827171032478,6.320865911992214e-05,0.002797046002675839,0.25812377930689084,8.56755261271793e-05,0.00010651416265603807,0.009092356916672071,0.05230406360194729,0.0006507512811784449,0.0005390042783383704,0.0023164544404623093,2.322772847329719e-08,0.0712320884838202,1.0528874060403892e-08,0.0005338235630388298,0.00043617595073061887,0.00031424772466691835,6.896701473238252e-05,1.0265984641542827e-07,0.021348644328571822,0.015399349001270348,0.013274824966840036,0.025067975348761026,2.937781369855157e-07,6.123881422514332e-10,0.02582897593358474,0.007620679447851414,4.189475225007938e-05,2.9450233131258415e-06,1.642590489012881e-05,0.01965925533618035
2.9123838162770683e-06,0.20713801810978527,3.76,0.0,0.0016626031525443295,0.6538995304919436,0.30393243595138336,0.033247590189961804,0.001087501904975084,0.03819222600799768,0.23113361124776916,6.484756878617552e-10,0.42540367899346193,6.286421158312988e-06,0.0002543927666490474,0.28294094163559136,0.002148334957976619,0.00012276642990720295,6.292883652789565e-05,0.0027933833647931427,0.2574231564010575,8.530855989582988e-05,0.00010615716427808082,0.009078195691385653,0.052413391541664904,0.0006489705219514203,0.0005374548627824012,0.0023069739330977635,2.3090429287152687e-08,0.07111027251834011,1.0470157764453067e-08,0.0005294891911516958,0.0004348188805804768,0.00031273853000043564,6.913944733244008e-05,1.020145040330603e-07,0.02131011829314895,0.015384071172812066,0.013269358515091067,0.02507149089255898,2.932742543640035e-07,6.10043462613354e-10,0.025878098754288193,0.007616000035458128,4.189034011597109e-05,2.935456534474923e-06,1.6438580084083125e-05,0.019799795323931828
2.9305027687679586e-06,0.2071677961479679,3.76,0.0,0.0016297826983119213,0.6530216239773634,0.30459351666888274,0.0334571252760136,0.0010861105948914258,0.03808418965829719,0.2316107315628231,6.463790724888924e-10,0.4253259284037149,6.276146557452758e-06,0.00025369412480357324,0.28422007801686994,0.0021422692633212993,0.0001221138786185844,6.265282843407225e-05,0.0027898142931600334,0.2567253572427178,8.494642309264213e-05,0.00010580461841544012,0.009064032545864296,0.05252218222425149,0.0006472124904298897,0.0005359262744712775,0.0022975898750101594,2.2954964078079872e-08,0.07098787249569963,1.0412066452017743e-08,0.0005252767234743643,0.0004334786712201095,0.0003112478019389876,6.931091896108285e-05,1.013772272343167e-07,0.021272296101020414,0.015368442832180683,0.013264131144603725,0.025074530640465144,2.9276799080477993e-07,6.077262650656326e-10,0.025926342575673413,0.007611343629237924,4.1886337565220946e-05,2.9260188620999817e-06,1.6451206558211892e-05,0.01993996413801799
2.948621721258849e-06,0.20719746377558948,3.76,0.0,0.001597677608329144,0.6521467644584532,0.305252797324027,0.03366577248817713,0.0010847539429092406,0.03797653099349382,0.23208620586183876,6.442990046510042e-10,0.42524773565220525,6.2659588953936885e-06,0.0002530021565078018,0.2854954112127784,0.002136254330900002,0.0001214702940538406,6.23805426299987e-05,0.0027863365401218144,0.2560303567206964,8.458900082679061e-05,0.00010545642099024401,0.009049870554189354,0.05263044253499255,0.000645476634952849,0.0005344179908571071,0.002288299998236749,2.2821289565820546e-08,0.07086490785969556,1.0354586382349608e-08,0.0005211809378507912,0.00043215491766697656,0.00030977509076498546,6.948144032843187e-05,1.0074782705465559e-07,0.021235158638921774,0.015352476159346401,0.013259138372473753,0.025077104163790415,2.922594258229744e-07,6.054359137082522e-10,0.025973721648651627,0.007606713152649547,4.188273151638952e-05,2.9167069188356288e-06,1.646379063030859e-05,0.02007976190367845
2.9667406737497393e-06,0.20722702219347738,3.76,0.0,0.0015662706037053754,0.6512749137137227,0.3059103036427221,0.033873539729264684,0.0010834310284227378,0.037869247382322835,0.23256005298432642,6.422351482850912e-10,0.42516910834180616,6.255855974351293e-06,0.00025231676598749185,0.28676697093426234,0.002130288786749047,0.0001208353692989231,6.21118899916513e-05,0.002782947936534731,0.25533813020656915,8.423618202961073e-05,0.00010511247157377111,0.00903571263777838,0.052738179189392234,0.0006437624242196636,0.000532929508535377,0.0022791021361344577,2.268936409469644e-08,0.07074139734736344,1.0297704455493346e-08,0.0005171968629369219,0.0004308472296486873,0.00030831996425071447,6.965102191507838e-05,1.0012612170234737e-07,0.021198687352389178,0.015336182974985837,0.013254375818839158,0.025079220811477867,2.917486360563234e-07,6.031717991961126e-10,0.026020249875314372,0.00760211132479462,4.187950944987576e-05,2.9075174667227425e-06,1.6476338269969005e-05,0.020219188823569163
