Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27)
1.9453955494218337e-06,0.15830907339002628,3.76,0.0,0.006427256853086475,0.7085442790095368,0.2757236898994941,0.019375222592744372,0.0012496048671687763,0.038749930786732154,0.1701577747138161,4.1841459347898153e-10,0.372480079654331,3.524943195282069e-06,0.0001619747607132866,0.1836499028259221,0.0025114707122198213,0.00019990126637053942,0.0001058598201897656,0.0023040201184660746,0.2859664325730618,0.00013632645383611955,0.00011008382387170755,0.005727961335742337,0.03325169266659771,0.0006950075839303344,0.0005016817194291067,0.002845315663929141,7.314167524839579e-08,0.08291728044730788,2.135693757789736e-08,0.002237192204571124,0.0004055452029420298,0.000570543967632518,8.100684463555448e-05,3.278898531856468e-07,0.023097809234729184,0.021624049901648075,0.012212968722567944,0.02845821272971495,2.1925851264342144e-07,8.995127189789155e-10,0.020026421798968432,0.013602175310312511,2.3872108887660747e-05,3.7535393052409647e-06
1.954301843972151e-06,0.15832208236112927,3.76,0.0,0.00635990280350044,0.7079660210861592,0.2761712269439585,0.019498239240803537,0.0012437450118678922,0.038699819375713145,0.17046546422205192,4.166361540872891e-10,0.3723868129477175,3.5148248399625375e-06,0.00016139050498576582,0.18430282976658366,0.0024999145144576356,0.00019803233309742194,0.0001051271752870283,0.0022927277240306194,0.28553575728988606,0.00013541642780429347,0.00010953423154318922,0.005731679472681117,0.033312182355633956,0.0006915326711274302,0.0004990408423966342,0.002827626125391389,7.256988359412437e-08,0.08300940932072666,2.1204998578021354e-08,0.002212090696771861,0.00040344780814325926,0.0005660243231529056,8.118282726107283e-05,3.2499650091490794e-07,0.023019765848621844,0.021668188516761014,0.012202864979743088,0.028513037158815754,2.1949936764119752e-07,8.946731347010022e-10,0.020077176512277035,0.013660855456337594,2.381877558008661e-05,3.733812998338763e-06
1.963208138522468e-06,0.1583350238705138,3.76,0.0,0.006293512053312785,0.7073907605617918,0.27661626352282015,0.019620805616368073,0.0012380056718228017,0.03864990961684737,0.17077206927471422,4.148960303850331e-10,0.3722932746431565,3.504956994871446e-06,0.00016081708478662992,0.1849534474757544,0.002488542541254189,0.00019619642499515657,0.00010440966556500435,0.002281686235478191,0.285107215794551,0.0001345251136020715,0.00010899567362029507,0.005735250598974933,0.03337227448470591,0.0006881329461856166,0.0004964554079651429,0.0028104063644098978,7.200980375539021e-08,0.08309990816400037,2.1056924506324704e-08,0.002187368280699916,0.0004013949577491794,0.000561633158820589,8.135765966654991e-05,3.2218328121671214e-07,0.022942459961224952,0.021711301227004733,0.012192918073791149,0.02856749881387083,2.197359900394336e-07,8.899233231048958e-10,0.020127243320798873,0.01371882515158019,2.3766904171164154e-05,3.714422835732396e-06
1.972114433072785e-06,0.15834789943919728,3.76,0.0,0.006228063895212486,0.7068184432661225,0.27705884844765194,0.01974292654475845,0.0012323827314421167,0.038600197296210816,0.17107760847668574,4.131926465921498e-10,0.37219947361828304,3.4953287774666617e-06,0.0001602540630411761,0.18560181035720655,0.0024773506329635563,0.00019439296642917062,0.00010370673751870377,0.002270886187689423,0.28468076975501994,0.00013365182186740788,0.00010846774313415273,0.00573867836319059,0.03343197694817547,0.0006848054239649762,0.0004939233294078057,0.0027936344345027894,7.146101182955356e-08,0.08318881368612954,2.0912537600569274e-08,0.0021630196606996265,0.00039938490421447816,0.0005573643499958369,8.153136467271794e-05,3.194464084790097e-07,0.02286589197343001,0.021753403172359076,0.012183127409011195,0.028621612374251523,2.1996847324484437e-07,8.852602804330167e-10,0.02017663437372399,0.013776095301612397,2.371643152021591e-05,3.6953615203507453e-06
1.981020727623102e-06,0.15836071052565998,3.76,0.0,0.006163538309006716,0.7062490168651003,0.2774990289094484,0.01986460678976535,0.0012268722796042728,0.03855067837694437,0.17138209974587004,4.115245165412136e-10,0.3721054183744162,3.4859299401009982e-06,0.00015970102753647526,0.1862479702692806,0.002466334717445373,0.0001926213850886667,0.00010301786647454002,0.002260318616843593,0.2842563822293943,0.00013279589937809994,0.00010795005438297735,0.0057419663084693085,0.033491297366220904,0.0006815472825521793,0.0004914426304798733,0.0027772896215497024,7.092310586577804e-08,0.08327616122614201,2.0771670125279713e-08,0.0021390395658818025,0.00039741599510530705,0.0005532121218801535,8.170396423254837e-05,3.167823145826166e-07,0.022790061622988765,0.021794509280511406,0.012173492300192329,0.0286753917164546,2.2019690725637168e-07,8.806811511683088e-10,0.020225361466705453,0.01383267659576896,2.366729799715945e-05,3.6766218910269424e-06
1.989927022173419e-06,0.15837345852916587,3.76,0.0,0.006099915928657824,0.7056824307670516,0.2779368505572485,0.019985851054056904,0.0012214705971800514,0.03850134898930447,0.17168556034936705,4.0989023755666853e-10,0.3720111170574877,3.4767508261975052e-06,0.0001591575893412438,0.18689197667036772,0.0024554908098512814,0.00019088111246600296,0.00010234255477718313,0.002249975029104576,0.28383401759295274,0.00013195672677566663,0.000107442241616635,0.005745117876171265,0.03355024309855125,0.0006783558529792808,0.0004890114385058118,0.0027613523713185106,7.039570448112125e-08,0.08336198482386058,2.0634163772732756e-08,0.002115422753856147,0.0003954866670846948,0.0005491710287607935,8.187547947800596e-05,3.1418763578721144e-07,0.022714968034539738,0.021834634269408813,0.012164011981260967,0.028728849960919824,2.2042137883873023e-07,8.761832189273125e-10,0.020273436057609808,0.013888579514280004,2.3619447273186914e-05,3.658196924201149e-06
1.9988333167237363e-06,0.15838614479288848,3.76,0.0,0.006037178011361119,0.705118636034696,0.27837235757199585,0.020106663979620125,0.0012161741453822475,0.03845220542135296,0.17198800693734825,4.082884847963645e-10,0.37191657747760376,3.467782329743181e-06,0.0001586233813263996,0.18753387675558117,0.002444815012240225,0.00018917158429710595,0.00010168033010008837,0.0022398473713811195,0.28341364146972015,0.00013113371644394282,0.0001069439578073014,0.005748136409369563,0.03360882125727617,0.0006752286096176743,0.00048662797792608327,0.002745804221153532,6.987844557203919e-08,0.08344631728641692,2.049986909928598e-08,0.0020921640141312197,0.00039359544029836705,0.0005452359344365476,8.204593076383622e-05,3.1165920038514655e-07,0.022640609766554062,0.021873792649790457,0.012154685613237251,0.028781999515997855,2.206419716855802e-07,8.717638979686486e-10,0.020320869281380837,0.013943814335038641,2.3572826123466203e-05,3.640079735099502e-06
2.0077396112740534e-06,0.15839877060685176,3.76,0.0,0.005975306408516629,0.7045575853026662,0.2788055927359574,0.020227050148233686,0.0012109795548867312,0.03840324411024327,0.1722894555747891,4.067180060182388e-10,0.37182180712733814,3.4590158578342797e-06,0.00015809805678030414,0.18817371558514326,0.002434303513039314,0.0001874922409650328,0.00010103074387105011,0.00222992800402372,0.2829952206682724,0.00013032631053165584,0.00010645487350062016,0.0057510251562012706,0.03366703871898845,0.0006721631612033538,0.0004842905642728582,0.0027306277356071618,6.937098511450696e-08,0.0835291902507781,2.0368644995103674e-08,0.0020692581712049253,0.00039174091313427535,0.0005414019937658245,8.221533770858528e-05,3.091940170826123e-07,0.022566984855369537,0.021911998727702477,0.012145512291552179,0.02883485211924137,2.2085876657297192e-07,8.674207252741315e-10,0.02036767196407089,0.013998391140024671,2.3527384241241584e-05,3.622263578441167e-06
2.0166459058243704e-06,0.15841133721069836,3.76,0.0,0.005914283538459488,0.7039992327001563,0.27923659749799445,0.02034701408196891,0.0012058836156727602,0.03835446163406264,0.17258992177120838,4.0517761673814306e-10,0.37172681319884426,3.4504432960291946e-06,0.00015758128811299853,0.1888115362049846,0.0024239525863658804,0.0001858425278687063,0.00010039336980473753,0.002220209675329221,0.2825787231214983,0.0001295339791089942,0.0001059746757421094,0.00575378727308272,0.03372490213611208,0.000669157242452431,0.00048199759854593245,0.0027158064458057446,6.887299604644816e-08,0.08361063424253783,2.0240358185426093e-08,0.0020467000873670444,0.00038992175733086994,0.0005376646352800365,8.238371923303928e-05,3.0678926406929506e-07,0.02249409085647341,0.021949266606996913,0.012136491052773576,0.028887418876182756,2.2107184150368088e-07,8.631513531626029e-10,0.020413854636090713,0.014052319821404551,2.34830740626795e-05,3.6047418487213775e-06
2.0255522003746875e-06,0.15842384579629576,3.76,0.0,0.005854092360824089,0.7034435337783558,0.2796654120349616,0.02046656024371625,0.0012008832675339163,0.03830585470419329,0.17288942050854972,4.0366619574766154e-10,0.37163160259987255,3.442056976285813e-06,0.00015707276564399841,0.18944737976002468,0.002413758591225323,0.00018422189575876193,9.976780253472636e-05,0.002210685497732481,0.2821641178300638,0.0001287562184488623,0.00010550306707388767,0.005756425827795747,0.03378241794756526,0.0006662087062283389,0.00047974756196199624,0.002701324792349386,6.838416722661621e-08,0.08369067873120711,2.0114882761615594e-08,0.0020244846652339265,0.0003881367134107718,0.0005340195448073228,8.255109359625633e-05,3.0444227873926526e-07,0.022421924883187262,0.021985610191816028,0.012127620880785504,0.028939710296752318,2.212812718430005e-07,8.589535423993623e-10,0.020459427544725677,0.01410561008732669,2.3439850601960277e-05,3.5875080801145625e-06
2.0344584949250046e-06,0.15843629751018898,3.76,0.0,0.005794716352426868,0.7028904454423415,0.28009207530949237,0.020585693037734727,0.0011959755912143274,0.038257420158157064,0.1731879662673349,4.021826809633516e-10,0.37153618196876775,3.4338496472787465e-06,0.00015657219646850182,0.19008128560057794,0.0024037179705983314,0.00018262980104235922,9.91536563380612e-05,0.0022013489255723238,0.2817513748093307,0.00012799254942415087,0.00010503976459709664,0.005758943802451183,0.03383959238878407,0.000663315516224479,0.00047753901105214365,0.0026871680715541643,6.790420246448749e-08,0.08376935218222514,1.9992099740298613e-08,0.0020026068500341655,0.00038638458641801856,0.0005304626500537205,8.271747842935271e-05,3.0215054802742954e-07,0.022350483642899873,0.02202104318906288,0.012118900712462743,0.028991736329481942,2.2148713044653385e-07,8.548251557667242e-10,0.020504400665963377,0.014158271467430017,2.3397671296159905e-05,3.570555946038183e-06
2.0433647894753217e-06,0.15844869345591087,3.76,0.0,0.005736139484561394,0.7023399258871289,0.2805166251244085,0.020704416810221594,0.0011911578001277965,0.03820915495291182,0.17348557305120493,4.007260655812341e-10,0.37144055768851897,3.4258144469085415e-06,0.00015607930339717335,0.19071329138230106,0.0023938272504301383,0.0001810657060587294,9.855056394587238e-05,0.0021921937343263526,0.28134046503951055,0.00012724251601295812,0.00010458449909569121,0.005761344096335461,0.03389643150114987,0.0006604757401284201,0.00047537057308417893,0.0026733223848537995,6.74328196161161e-08,0.0838466821058974,1.9871896649004192e-08,0.0019810616316628285,0.0003846642419384975,0.0005269901060909705,8.288289076719454e-05,2.999116993274546e-07,0.022279763470987046,0.022055579110858925,0.012110329442878941,0.029043506393630767,2.2168948778048672e-07,8.5076415206361e-10,0.020548783715674625,0.014210313318082844,2.335649585936725e-05,3.55387925841457e-06
2.052271084025639e-06,0.15846103469615666,3.76,0.0,0.005678346201607676,0.7017919345376034,0.2809390981739755,0.020822735849900093,0.0011864272326202435,0.03816105615856845,0.17378225440996103,3.992953945125486e-10,0.3713447358999279,3.4179448768305015e-06,0.0001555938239649333,0.19134343316007715,0.002384083038533527,0.00017952907932714898,9.795817543402699e-05,0.002183214001216055,0.28093136041883565,0.00012650568390425702,0.00010413701421754156,0.005763629528645888,0.033952941140859914,0.0006576875432359335,0.00047324094178781634,0.0026597745911862607,6.696974974126508e-08,0.08392269510345447,1.975416713678024e-08,0.001959844046520701,0.0003829746023845099,0.0005235982817022232,8.304734707813535e-05,2.9772349195861366e-07,0.02220976036255036,0.02208923127698879,0.01210190593008431,0.02909502940936138,2.2188841203493486e-07,8.467685805042702e-10,0.020592586160187422,0.014261744827368007,2.331628614548651e-05,3.5374719666650472e-06
2.061177378575956e-06,0.1584733222548331,3.76,0.0,0.00562132140086506,0.7012464319920699,0.2813595300922137,0.020940654388622946,0.0011817813447385886,0.038113120952500724,0.17407802346120632,3.9788976107874777e-10,0.3712487225139574,3.4102347788451264e-06,0.00015511550950440836,0.19197174547620605,0.0023744820234164747,0.00017801939576895517,9.737615718821403e-05,0.0021744040870900865,0.28052403371955476,0.0001257816391970191,0.00010369706570904963,0.005765802841119768,0.03400912698727834,0.0006549491824851373,0.0004711488733623183,0.002646512262199073,6.651473631746476e-08,0.08399741691041324,1.963881060834568e-08,0.0019389491791538826,0.0003813146435256776,0.0005202837465389922,8.321086329193e-05,2.9558380915053433e-07,0.0221404700021005,0.022122012817332663,0.012093628999486197,0.029146313826087164,2.2208396923050693e-07,8.42836575488317e-10,0.02063581722629098,0.01431257501982937,2.327700601929247e-05,3.521328156467719e-06
2.070083673126273e-06,0.1584855571189881,3.76,0.0,0.005565050413525008,0.7007033799691772,0.28177795549845547,0.02105817660198953,0.0011772177034717083,0.03806534661382158,0.17437289291068306,3.965083039455213e-10,0.3711525232233167,3.4026783130052093e-06,0.00015464412427995097,0.19259826144325184,0.0023650209730444877,0.00017653613690514226,9.680419093825523e-05,0.002165758619499696,0.2801184585465646,0.00012506998718629265,0.0001032644206997244,0.005767866700562271,0.03406499455080205,0.0006522590008828657,0.0004690931827474712,0.0026335236401150383,6.606753450695873e-08,0.08407087243741054,1.9525731880411262e-08,0.0019183721637081102,0.00037968339124957155,0.0005170432590447327,8.337345482594744e-05,2.9349065051629775e-07,0.022071887791304288,0.022153936674286036,0.01208549744786337,0.029197367649104564,2.2227622331889778e-07,8.389663517162735e-10,0.020678485910704356,0.01436281276099391,2.3238621235328957e-05,3.50544204830769e-06
2.07898996767659e-06,0.15849774024062904,3.76,0.0,0.005509518986706344,0.700162741257992,0.2821944080403297,0.021175306609974857,0.0011727339804313765,0.03801773051820104,0.17466687507139453,3.9515020427728057e-10,0.37105614351333505,3.395269937306313e-06,0.0001541794446783921,0.19322301282187454,0.002355696733546914,0.00017507879103100695,9.624197285680185e-05,0.0021572724768859877,0.2797146092985077,0.0001243703512301868,0.00010283885703339044,0.0057698237012776725,0.034120549180273275,0.0006496154222972214,0.0004670727401400762,0.0026207975981079354,6.562791047278904e-08,0.08414308580866843,1.941484085887348e-08,0.001898108185211188,0.00037807991853654736,0.0005138737551024535,8.353513660979573e-05,2.9144212498579325e-07,0.022004008874908592,0.02218501560516682,0.012077510047042715,0.02924819846461674,2.2246523627760106e-07,8.351561996266116e-10,0.020720600989042496,0.014412466761682672,2.320109932417697e-05,3.4898079958460215e-06
2.0968025567772242e-06,0.15852195489902707,3.76,0.0,0.005400619784312988,0.6990885600070468,0.28302152449834594,0.02140840621542591,0.001163997464490115,0.03792296301349378,0.17525222491892936,3.9250099905256226e-10,0.3708628637988008,3.3808766691804105e-06,0.00015326936415404165,0.19446734251995854,0.002337446454346067,0.00017223982615009105,9.514563322576573e-05,0.0021407588496214114,0.2789119899286737,0.00012300570510269084,0.00010200813507008797,0.0057734271549433475,0.034230740265151854,0.0006444621459193179,0.0004631333372492297,0.002596091686293836,6.477051168196312e-08,0.08428387885863206,1.9199285246713666e-08,0.0018585003397939412,0.0003749528228967625,0.0005077362668944011,8.385582834048132e-05,2.87471917084271e-07,0.021870340359282682,0.022244688806905805,0.012061962679590948,0.029349219458395664,2.2283377736189997e-07,8.27709626219989e-10,0.02080320437376377,0.014510057635412929,2.312852251307961e-05,3.4592741273955613e-06
