Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652)
1.960437082910698e-12,0.1369447761655665,3.76,0.0,0.6385648667759244,0.9999999999979258,4.843697379165863e-23,4.308625441058449e-19,8.404986524603243e-19,1.8493017295849301e-09,1.849301729597685e-09,2.262329057664584e-22,1.4112443817144585e-20,1.2381432909366793e-20,2.2806408846560197e-24,2.648890689369039e-26,2.074250628670279e-12,1.1675813331698914e-20,1.0602704219079233e-12,5.570244182348407e-17,7.514720591953291e-17,1.0138796745929798e-12,1.4604620096556786e-22,6.4290054002410396e-21,1.8601472238327139e-25,1.2856725371123642e-20,1.1174228120359852e-31,3.3805737488177376e-32,6.364076345966437e-18,9.733680562733337e-28,2.0478085148638605e-39,7.710909611418387e-20,9.085406842034341e-31,3.0714134629560086e-35,1.9552324645347618e-43,5.301797965640006e-41,3.385024063387536e-13,7.568745932123659e-19,3.3850276867250625e-13,1.0676238826810261e-28,1.8171377609451742e-37,1.2017956266253902e-32,4.3275781283270544e-20,2.653060575121242e-40,4.5211017116406975e-43,5.25102568218219e-22,1.4040295429385101e-43,3.479419897152232e-47,8.245138664348499e-51,4.364824149211942e-42
3.920874373556807e-12,0.1369447762124861,3.76,0.0,0.6385648649242097,0.9999999999958515,3.8752591124994894e-22,1.7234483953433e-18,3.3622745533042222e-18,3.698603647953289e-09,3.698603648004297e-09,8.915064456462689e-22,6.295623676381272e-20,4.952044129908725e-20,1.8242674323622604e-23,2.1254762254974047e-25,4.148546055983245e-12,4.6703683328154503e-20,2.120452212190912e-12,2.1706768419566728e-16,3.005788134403775e-16,2.02768601263141e-12,5.841849882388238e-22,2.5716271292621774e-20,1.4879699054041763e-24,2.751230623239576e-20,8.938570351210838e-31,2.7050898542771217e-31,2.5450430255138915e-17,7.786717439211852e-27,3.274568918051237e-38,3.0842674276407953e-19,7.267843603759854e-30,4.9139362882843835e-34,3.3390674255793936e-42,1.6961932101351177e-39,6.770032469432431e-13,3.0274923686638903e-18,6.770046962738271e-13,8.54068453088243e-28,2.883660173629104e-36,9.890669370657868e-32,1.7310278820559976e-19,4.244751348573616e-39,7.233974347903732e-42,2.1001475165343974e-21,2.2478026609274613e-42,1.1133433250526812e-45,2.639979442180406e-49,6.878012633689859e-41
5.881311664202915e-12,0.13694477625940574,3.76,0.0,0.638564863072495,0.9999999999937771,1.108131349310504e-21,3.662325107587235e-18,7.145244401518705e-18,5.547905560939919e-09,5.547905561048291e-09,1.8750705824908325e-21,1.4333757531151067e-19,1.0522316521421026e-19,5.2158617003758083e-23,6.08798466317432e-25,6.222874915832767e-12,9.924595574788808e-20,3.1805674582462764e-12,4.576672607086695e-16,6.387152570366449e-16,3.0414372729993397e-12,1.2413932720793845e-21,5.464744145041516e-20,4.254420955524335e-24,4.392881758980111e-20,2.5557415646935613e-30,7.735903889157997e-31,5.4073535572993606e-17,2.2264771666126498e-26,1.204918596830782e-37,6.553926476093736e-19,2.0780700510377717e-29,1.808597404804282e-33,1.3013409580209785e-41,7.743503877796138e-39,1.0155028863506898e-12,6.433412261749574e-18,1.0155059661715834e-12,2.535463905974744e-27,1.057209979453728e-35,2.982933212520089e-31,3.6784291853986417e-19,1.6058491440726732e-38,2.662657028174726e-41,4.462427519166413e-21,8.571333416765862e-42,5.2097934415514256e-45,1.2392304611857287e-48,2.513193096566983e-40
9.802186245495134e-12,0.13694477635324498,3.76,0.0,0.6385648593690657,0.9999999999896282,5.093246420462628e-21,1.0125231906417533e-17,1.975742881703045e-17,9.246509365386325e-09,9.246509365685808e-09,5.0508778373853e-21,4.643947869843217e-19,2.9085569787775587e-19,2.3964566748443393e-22,2.8123188242114974e-24,1.0371666355721522e-11,2.743903480149161e-19,5.300531859005686e-12,1.2557243391914679e-15,1.7657548310017138e-15,5.068719516176288e-12,3.432081194900434e-21,1.5108669796572144e-19,1.9548363547387972e-23,8.636562740591738e-20,1.1743438838568896e-29,3.556575048959366e-30,1.494359351953505e-16,1.0231542705921165e-25,9.261419778808096e-37,1.8118667641406734e-18,9.548942301943311e-29,1.391392271961327e-32,1.2895400766463701e-40,1.007640076362169e-37,1.692497360411482e-12,1.7786427733705175e-17,1.6925058751630643e-12,1.187581722850958e-26,8.022035591059628e-35,1.4718660243131042e-30,1.0169738317834712e-18,1.2672697053724202e-37,2.0490792038714715e-40,1.2334548414172931e-20,7.058134004304145e-41,7.578757101916839e-44,1.730015845366935e-47,1.885133913178589e-39
1e-11,0.13694477643617295,3.76,0.0,0.6385648591822224,0.9999999999894189,5.446558410151646e-21,1.0566114702474213e-17,2.0617918567613403e-17,9.433109238977177e-09,9.433109239289687e-09,5.2624063074831784e-21,4.8902881988729435e-19,3.035168698354989e-19,2.5626361679447588e-22,3.008360386767315e-24,1.0580984781951291e-11,2.8633844677986077e-19,5.407475292888343e-12,1.3100577292221923e-15,1.8426344843280042e-15,5.170989034891741e-12,3.581524125426922e-21,1.576656507492572e-19,2.0904002427584793e-23,8.903186174618061e-20,1.2557842011768995e-29,3.803355355734448e-30,1.5593885769409112e-16,1.0941163452584359e-25,1.0155223136698089e-36,1.890754524118088e-18,1.0211179581727333e-28,1.5257561056004212e-32,1.4498088864824121e-40,1.1324925268766442e-37,1.7266524906483111e-12,1.8560899895933313e-17,1.7266613761555873e-12,1.2737545755842035e-26,8.78934784497017e-35,1.5844696999552205e-30,1.0612557984548585e-18,1.3933645407147055e-37,2.247031315254492e-40,1.2871454789193937e-20,7.805732336879436e-41,8.646552424304339e-44,1.9601042498330454e-47,2.0640272417168658e-39
1.326715648980899e-11,0.13694477643617295,3.76,0.0,0.6385648560962571,0.9999999999859616,1.1281974470723924e-20,1.7847878763760825e-17,3.483004795198353e-17,1.2515053614007406e-08,1.2515053614535159e-08,8.756079513320083e-21,8.958925421323266e-19,5.126329155516719e-19,5.307310878331715e-22,6.2462467763144935e-24,1.403815618241811e-11,4.83677143062516e-19,7.173787928360741e-12,2.2074457207525615e-15,3.1124039143050087e-15,6.860105762983615e-12,6.0497723094210055e-21,2.663257807623452e-19,4.329417633818345e-23,1.3306825774880713e-19,2.6008790452142894e-29,7.879259394133475e-30,2.633432467248979e-16,2.2661491159658524e-25,2.4917570925165454e-36,3.193690498524074e-18,2.114890649488079e-28,3.744953007091827e-32,4.096860824202469e-40,3.194596322378327e-37,2.290769761931295e-12,3.135233473489858e-17,2.2907847709605337e-12,2.697013518105574e-26,2.1462527302832957e-34,3.44426873451344e-30,1.792631203335358e-18,3.475987969257979e-37,5.516472952390582e-40,2.1739175600420664e-20,2.0153310239929873e-40,2.628260824892685e-43,5.760319385342004e-47,5.0186878050346875e-39
1.6732126734122845e-11,0.13694477651910095,3.76,0.0,0.6385648528234484,0.9999999999822948,2.119177614273312e-20,2.7722220062973538e-17,5.4105140999675205e-17,1.5783597844711056e-08,1.5783597845530564e-08,1.3372948630696613e-20,1.5145650415505736e-18,7.961481141656896e-19,9.96700016030549e-22,1.1766696708463625e-23,1.7704757293261212e-11,7.512806378774897e-19,9.046822655580167e-12,3.42277361249263e-15,4.834158404456217e-15,8.651308717507824e-12,9.396798166886455e-21,4.1367577624293713e-19,8.130826183222058e-23,1.9179206548318412e-19,4.8846184494030443e-29,1.480251207841191e-29,4.0892746344041897e-16,4.256221538814958e-25,5.572379309098917e-36,4.960423927335007e-18,3.9719855943865555e-28,8.378730206409853e-32,9.98081260637396e-40,8.408035277776814e-37,2.889038164345937e-12,4.8697963730773985e-17,2.889061477067229e-12,5.157160549524626e-26,4.768691019060541e-34,6.762023446460098e-30,2.784401668331635e-18,7.90355334408838e-37,1.2343969029048419e-39,3.376145341022133e-20,4.578169979152954e-40,6.902791051073563e-43,1.5462055903600018e-46,1.10875607075828e-38
2.01970969784367e-11,0.13694477660202897,3.76,0.0,0.63856484955064,0.999999999978628,3.525971526344366e-20,3.960726466619963e-17,7.730833387895592e-17,1.9052142058671305e-08,1.905214205984186e-08,1.8804659195945337e-20,2.330953145511444e-18,1.1373375210062195e-18,1.6580222557268127e-21,1.9630160698950876e-23,2.1371462389984992e-11,1.0733812737479389e-18,1.0919650600668607e-11,4.8843828174165225e-15,6.90640528633279e-15,1.0442340411646967e-11,1.3425361870395938e-20,5.910335642759583e-19,1.3526165875623322e-22,2.6345676289844333e-19,8.12599363000644e-29,2.463257533784442e-29,5.840924814569112e-16,7.080966951401682e-25,1.064554517315609e-35,7.086812924949798e-18,6.607866759804182e-28,1.6013401067411566e-31,2.166706514199328e-39,1.8250847719563852e-36,3.4873028297095503e-12,6.957563597263372e-17,3.4873361369640073e-12,8.7254287033975e-26,9.057045045338661e-34,1.1747543831811824e-29,3.9781237265222985e-18,1.532316811765176e-36,2.359687108613085e-39,4.822894648076539e-20,9.005356319029998e-40,1.5514525121172973e-42,3.43514848218142e-46,2.095219634799354e-38
2.7127037467064415e-11,0.13694477676788494,3.76,0.0,0.6385648430050227,0.9999999999712937,7.479469642077165e-20,6.794484705679928e-17,1.3264060785703833e-16,2.558923044855761e-08,2.558923045056482e-08,3.1417817667565745e-20,4.478255035918692e-18,1.950675859362488e-18,3.5159664865513836e-21,4.1818773324722954e-23,2.870510877863166e-11,1.8413825198086018e-18,1.466483692842061e-11,8.366901629021159e-15,1.184697651937367e-14,1.4024014828391808e-11,2.3030644026077304e-20,1.0139173116160278e-18,2.868480031115264e-22,4.410763037243629e-19,1.723319477273422e-28,5.226411105780669e-29,1.001559337100863e-15,1.5018108306258607e-24,2.726473404137714e-35,1.2156487160019375e-17,1.4013949481407686e-27,4.1038957203048865e-31,7.445923452189296e-39,5.554952445941413e-36,4.683823671419016e-12,1.1935430511192688e-16,4.683880808607878e-12,1.9161906776173818e-25,2.2985424429634844e-33,2.7073426542399576e-29,6.824317444862076e-18,4.030529672252707e-36,6.051000393049235e-39,8.271584447749894e-20,2.4981489320420418e-39,5.323587280227829e-42,1.1077963230417068e-45,5.276587707057167e-38
3.4056977955692126e-11,0.13694477693374096,3.76,0.0,0.6385648364594056,0.999999999963959,1.3552445898044918e-19,1.0372810400437658e-16,2.0252719081441516e-16,3.2126318776442586e-08,3.212631877950571e-08,4.6754743499561816e-20,7.55172161274351e-18,2.977426838189054e-18,6.368849846934461e-21,7.608000764246658e-23,3.603914017546228e-11,2.81120207067829e-18,1.8409258017682138e-11,1.2760960860287137e-14,1.808513886785862e-14,1.760505524791158e-11,3.515959748130191e-20,1.54792874631389e-18,5.196245998550737e-22,6.811317310534896e-19,3.1218778775952027e-28,9.472116040460329e-29,1.5283905916150068e-15,2.720798110442896e-24,5.744194989671944e-35,1.855769518623542e-17,2.538747457450491e-27,8.651273852703058e-31,1.9599374370113273e-38,1.3405632148378164e-35,5.880330674840949e-12,1.8221211532431136e-16,5.8804179030953726e-12,3.5764378499278207e-25,4.802426173392764e-33,5.274829974037904e-29,1.0418337247793039e-17,8.702446640647176e-36,1.2762798830427045e-38,1.2624966654253184e-19,5.574050490470464e-39,1.3763855500918497e-41,2.8087291434787174e-45,1.0948331231641327e-37
4.0986918444319837e-11,0.13694477709959701,3.76,0.0,0.6385648299137885,0.999999999956624,2.2363344458180287e-19,1.4745349369198465e-16,2.8794550226533527e-16,3.866340703819197e-08,3.8663407042544666e-08,6.477343771848051e-20,1.1772664471822536e-17,4.231691901600892e-18,1.0506238047190349e-20,1.260561497681585e-22,4.3373582207728615e-11,3.996308401128793e-18,2.2152863238875554e-11,1.8126974340545352e-14,2.5707174472208392e-14,2.1185419547776206e-11,4.9980398587854166e-20,2.200484340258056e-18,8.57231046307439e-22,9.997143805064418e-19,5.150354421895232e-28,1.563379043005384e-28,2.1717354690968735e-15,4.4889881764036455e-24,1.082611169887148e-34,2.637899160678619e-17,4.188409992710813e-27,1.6314819402806056e-30,4.562539708408265e-38,2.8518245238478576e-35,7.076822917346164e-12,2.59021079093908e-16,7.0769469152013484e-12,6.036880950979401e-25,8.975512577703199e-33,9.286473387299467e-29,1.4810042354983184e-17,1.6764777762526883e-35,2.408267766866273e-38,1.794272589935078e-19,1.099283133582888e-38,3.096242994983684e-41,6.235098061188782e-45,2.032200457897155e-37
5.4846799421575265e-11,0.13694477743130917,3.76,0.0,0.6385648168225546,0.999999999941952,5.1390131671789265e-19,2.5917451404176795e-16,5.062897111010072e-16,5.173758335958678e-08,5.173758336723141e-08,1.0777178081851516e-19,2.473559306996231e-17,7.434663004211678e-18,2.4124603625198414e-20,2.9260345323313305e-22,5.804372084641798e-11,7.024487392734363e-18,2.9637582989765664e-11,3.1826858600357196e-14,4.517869030408534e-14,2.8344082963283066e-11,8.784713470118072e-20,3.867895803468651e-18,1.9686358797674796e-21,1.952583865498363e-18,1.1828681792601545e-27,3.59459927405623e-28,3.813570004977165e-15,1.03115784021878e-23,3.2542517017919045e-34,4.635975723170446e-17,9.619887405515265e-27,4.912379846566293e-30,2.1640127752939808e-37,1.1345076188306029e-34,9.469762295155516e-12,4.552716726435513e-16,9.469980240587642e-12,1.4297345075176177e-24,2.636159634695493e-32,2.4112556692342004e-28,2.6031062130645304e-17,5.240779814263999e-35,7.262713917409865e-38,3.1521215507217265e-19,3.4978206976741056e-38,1.3227098810731067e-40,2.66991935804077e-44,5.861965849224547e-37
6.870668039883069e-11,0.13694477776302139,3.76,0.0,0.6385648037313209,0.9999999999272777,9.851447070482509e-19,4.0316704185728676e-16,7.878463856966721e-16,6.48117594122478e-08,6.481175942413118e-08,1.5902112666619689e-19,4.4687528597975724e-17,1.1560228460519868e-17,4.621363147002311e-20,5.661965163600319e-22,7.271552738957713e-11,1.0927619177701304e-17,3.711899334724781e-11,4.94707874258504e-14,7.026987199702036e-14,3.550000128181742e-11,1.3664958118058524e-19,6.017089925578192e-18,3.77160863272708e-21,3.398087889118172e-18,2.2663563500070814e-27,6.894440130589622e-28,5.926758386686013e-15,1.9760096015104787e-23,7.615286497992707e-34,7.210747784759048e-17,1.843237882032129e-26,1.1512504831283995e-29,6.979501933473079e-37,3.227836114326741e-34,1.186264169553452e-11,7.082093791047998e-16,1.1862980724587989e-11,2.785601523867435e-24,6.045764002616175e-32,5.0756459415986645e-28,4.049328408827978e-17,1.254633456205584e-34,1.704471580979265e-37,4.900899358422843e-19,8.433217401922597e-38,3.8750426647800994e-40,7.873710399084698e-44,1.3241742628456667e-36
9.642644235334154e-11,0.13694477842644606,3.76,0.0,0.638564777548854,0.9999999998979228,2.704034678974599e-18,7.880436846690822e-16,1.5410886402945496e-15,9.096011071071409e-08,9.096011073391145e-08,2.798164929727427e-19,1.1332426292498132e-16,2.257512018135567e-17,1.2663627021838787e-19,1.5878260132963284e-21,1.0206414603086375e-10,2.1361402532705493e-17,5.2071897101986055e-11,9.658245521635613e-14,1.3731310085465675e-13,4.9803603406503033e-11,2.670776918400614e-19,1.1762304744860201e-17,1.0337948222846122e-20,8.344411299606436e-18,6.213107860290328e-27,1.8947035879170367e-27,1.1561416964109482e-14,5.419213681747404e-23,2.965404884370867e-33,1.4090645429117128e-16,5.0536617224006035e-26,4.5000324431077753e-29,5.021091278285518e-36,1.834335304642288e-33,1.6648220424269685e-11,1.3842780640693822e-15,1.6648883090000556e-11,7.767723225593963e-24,2.2404499059429144e-31,1.6457337754025993e-27,7.914888586166591e-17,5.028721414326749e-34,6.6864525063654546e-37,9.56908302093019e-19,3.3716057814788636e-37,2.2241444124442334e-39,4.644232749778856e-43,4.744912049506781e-36
9.999999999999999e-11,0.13694477975329644,3.76,0.0,0.6385647741734805,0.9999999998941378,3.037393617154891e-18,8.47061897363443e-16,1.6566951577827837e-15,9.433108621596436e-08,9.433108624089491e-08,2.965471542460106e-19,1.2616489495932785e-16,2.4262319371515213e-17,1.4219655654151693e-19,1.79180725903933e-21,1.0584817686254339e-10,2.2961523219626585e-17,5.399862627029364e-11,1.0380041794640176e-13,1.4759027147573047e-13,5.164678775878765e-11,2.870747950662283e-19,1.2643392305340717e-17,1.160890836559401e-20,9.270558396647954e-18,6.977227237959932e-27,2.1288497831904574e-27,1.242339363130647e-14,6.086189209819e-23,3.542454476330438e-33,1.5145299163759066e-16,5.675298866565232e-26,5.382395181304707e-29,7.176719365051174e-36,2.4209765388867736e-33,1.7265146976361678e-11,1.487947566079353e-15,1.72658592685268e-11,8.735973754290645e-24,2.6382686517929074e-31,1.9028360369919695e-27,8.507640275937547e-17,6.032454040462957e-34,8.007347539257075e-37,1.0283993856970482e-18,4.035490967149135e-37,2.9096378583087243e-39,6.149234438642645e-43,5.545191577471471e-36
1.5186596626236326e-10,0.13694477975329644,3.76,0.0,0.6385647251839229,0.9999999998391863,1.0749477200235362e-17,1.945366202680496e-15,3.810287974161866e-15,1.432568100801024e-07,1.4325681013724943e-07,5.691495326884951e-19,4.151813418993201e-16,5.56201960910785e-17,5.015472939411708e-19,6.610760193063041e-21,1.6078139196102456e-10,5.274279892476847e-17,8.19381587499835e-11,2.379877040875865e-13,3.387695040997588e-13,7.837791640097139e-11,6.591442405332926e-19,2.9042182204296736e-17,4.096907128212903e-20,3.0130128116379967e-17,2.4632375813955385e-26,7.552535030692601e-27,2.8419891520524234e-14,2.1502740763216063e-22,1.944974592315147e-32,3.4764794029496807e-16,2.0039666276202967e-25,2.977624089705817e-28,7.955990501702525e-35,2.1009043313375993e-32,2.6218657610742118e-11,3.4171715125695203e-15,2.622029340750889e-11,3.117055742687236e-23,1.321853814566792e-30,8.47235945681379e-27,1.953837980833284e-16,3.38987854033349e-33,4.4628097173426245e-36,2.3568226143190055e-18,2.2360529874100125e-36,2.4396583888569086e-38,5.390554930712744e-42,2.6398585425918096e-35
2.0730549017138495e-10,0.13694478108014813,3.76,0.0,0.6385646728189953,0.9999999997804148,2.692942586385646e-17,3.61944583367451e-15,7.099342514182825e-15,1.9555350514597388e-07,1.9555350525214568e-07,8.99883613703322e-19,1.001958342853458e-15,1.0329981080683607e-16,1.252762509220055e-18,1.7149886123387173e-20,2.1952529789668008e-10,9.814743557123566e-17,1.1175185372966422e-10,4.4215203259591126e-13,6.299545670306244e-13,1.0690843663579406e-10,1.2260343002781514e-18,5.404405853672522e-17,1.0238237388171456e-19,7.259179939480626e-17,6.158069306912307e-26,1.8960840625299508e-26,5.267277695135039e-14,5.378816462634994e-22,6.368431847449599e-32,6.464866887539771e-16,5.010370928844087e-25,9.806876933191743e-28,4.221049604935252e-34,8.871777252089168e-32,3.578813446902362e-11,6.357707282329815e-15,3.579117784245199e-11,7.823900502154868e-23,4.044182354750495e-30,2.5064466594921267e-26,3.6351519893701024e-16,1.1225263212917263e-32,1.4816473828024198e-35,4.375835513038182e-18,7.496900480658373e-36,1.0381555207637801e-37,2.3103952831200316e-41,7.835700469188545e-35
2.6274501408040664e-10,0.13694478240700111,3.76,0.0,0.638564620454071,0.9999999997216082,5.40211290718097e-17,5.8102632885604575e-15,1.1412265260995984e-14,2.478501959082842e-07,2.47850196078537e-07,1.2513478838344088e-18,1.9645327989699436e-15,1.655406761779914e-16,2.506128471340973e-18,3.5504277170358e-20,2.782958377236414e-10,1.575815345128776e-16,1.415132070434748e-10,7.088650025648765e-13,1.010729443277862e-12,1.353952520085137e-10,1.9675593201421283e-18,8.67714749799543e-17,2.0490790617644824e-19,1.4238597772768184e-16,1.2330020672533828e-25,3.811152938970304e-26,8.423996057595047e-14,1.077499800828327e-21,1.554794823632432e-31,1.0372890914547704e-15,1.0032350822032743e-24,2.40702768508361e-27,1.5357065413605282e-33,2.6152568566016088e-31,4.535665107624603e-11,1.0205810902954846e-14,4.5361536414404944e-11,1.5695548305513873e-22,9.307441783485392e-30,5.749059496604622e-26,5.8353892194350755e-16,2.762529326782139e-32,3.671335832124173e-35,7.010317411487745e-18,1.878690292714687e-35,3.1244803290179717e-37,6.927746838293025e-41,1.7688938837162228e-34
3.181845379894283e-10,0.1369447837338554,3.76,0.0,0.63856456808915,0.9999999996627669,9.49049232235513e-17,8.517793150268332e-15,1.6753203514420395e-14,3.001468823670234e-07,3.001468826164037e-07,1.6120209393690411e-18,3.3965119229649713e-15,2.4226726378827863e-16,4.3908518800357526e-18,6.426406322094426e-20,3.3709298425474484e-10,2.3105137051287676e-16,1.7122245048004926e-10,1.0379091718555649e-12,1.4809501441054513e-12,1.6383845363813255e-10,2.8835129660444495e-18,1.2722798813817922e-16,3.5916954639159543e-19,2.4632481895147773e-16,2.162275874113493e-25,6.708468381440109e-26,1.2303934508428845e-13,1.8903726023086183e-21,3.2031616871623303e-31,1.5199165486332861e-15,1.7593047575922464e-24,4.984496119073081e-27,4.465685668306296e-33,6.297192676071032e-31,5.492420752229992e-11,1.4961395793045587e-14,5.4931369149177286e-11,2.755496077546485e-22,1.815250632987415e-29,1.132451465490924e-25,8.554501111594981e-16,5.729882979064001e-32,7.68848821519065e-35,1.0256531754375447e-17,3.9693564033650573e-35,7.705195297110567e-37,1.6973998095154655e-40,3.41063372736425e-34
