Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),HF(38),C2H4F(62),CH2CHF(55),C2H4F(61),CH2CF(69),C2H2F(70),CH2CFO(78)
5.483757330480676e-06,0.7019151793166721,0.0003777079580464659,6.111523439432874e-06,3.2220704645178205e-05,0.005080809368852116,0.0,0.0,0.00017897644863065358,9.429669008103523e-07,2.4684821050474373e-05,2.804904240798738e-07,2.540699018496403e-06,2.7321920538636424e-13,3.684029295923971e-10,8.738011230499613e-08,4.50969723873787e-06,1.5423417318811704e-05,6.129397471406626e-10,5.770618103741704e-11,1.1826241018438106e-05,7.765585856151531e-08,1.9042197723319407e-09,6.251185775090749e-10,2.68417169737698e-10,2.4253687385926795e-06,4.041708234917458e-06,0.043214518910597736,9.53609940722524e-07,3.0668545589516444e-06,1.1203170547077472e-10,4.9900896706151756e-11,1.1897459097838098e-06,1.5830910975559623e-06,3.76,0.0,0.8013386808322854,0.9994716279997851,0.0006087429320232405,2.16875160415559e-06,0.04326453317411732,4.488063553187595e-05,0.005911770033623836,2.2897414543662016e-05,1.8411164515505146e-07,4.0790381503849803e-07,1.4202168709257877e-06
5.51500324109304e-06,0.7019661370585805,0.00038871881364847414,6.294889031059809e-06,3.318879512419518e-05,0.005232040872605084,0.0,0.0,0.00018387418394331468,9.735877675807303e-07,2.54552105741482e-05,2.910778324424464e-07,2.622525917992087e-06,2.9957718094189795e-13,3.9248486385908393e-10,9.049583122718116e-08,4.690803389292817e-06,1.5989747703903863e-05,6.542459275554553e-10,6.150135016858297e-11,1.2246881554738167e-05,7.838497483368553e-08,1.9737291000290176e-09,6.695371651611698e-10,2.8504089996745453e-10,2.5160925233214266e-06,4.183363074543064e-06,0.043451563651099194,9.875925492047739e-07,3.170890079563052e-06,1.1958556614914497e-10,5.315459683953037e-11,1.231580075192023e-06,1.641654251984202e-06,3.76,0.0,0.8009218681262195,0.9994559846436992,0.0006273038391539367,2.257307274678741e-06,0.04350332116368489,4.618081851878943e-05,0.006087702111173633,2.3567539128106684e-05,1.952004988940898e-07,4.324656128290627e-07,1.5068975967097286e-06
5.5462491517054036e-06,0.7020176918262002,0.00040004464178682096,6.483742861021382e-06,3.4186045417973406e-05,0.00538759773100354,0.0,0.0,0.00018890616973757992,1.0052937181568616e-06,2.6251040669579453e-05,3.0204738045559473e-07,2.707121365178598e-06,3.2845217015092707e-13,4.1811436318613723e-10,9.371888030216472e-08,4.8792825760878216e-06,1.6575630748473576e-05,6.982818302483135e-10,6.554237576405553e-11,1.2682063289466414e-05,7.91345762336272e-08,2.0457526029073387e-09,7.17106133012313e-10,3.027377889808955e-10,2.6100396688551927e-06,4.329775022674429e-06,0.04368842976069408,1.0227161618830332e-06,3.2782536013117185e-06,1.2764408813677772e-10,5.661729260518668e-11,1.2748184235580957e-06,1.7022660295363882e-06,3.76,0.0,0.8005000708540687,0.9994398829834155,0.0006464156402257139,2.349387261160375e-06,0.04374199056819145,4.751811905638791e-05,0.006268673370161826,2.4257215315823807e-05,2.0694830527468516e-07,4.5848363226838986e-07,1.5987637015196826e-06
5.5774950623177674e-06,0.7020698605425305,0.0004116942663174392,6.678251170455235e-06,3.521335177906978e-05,0.0055476002314278645,0.0,0.0,0.00019407590948391975,1.0381275746822161e-06,2.707318322767426e-05,3.134125620142865e-07,2.794579624708517e-06,3.6008214099139546e-13,4.453892554857165e-10,9.705288845469633e-08,5.075450092190832e-06,1.7181704760467545e-05,7.452247204391394e-10,6.984493293470053e-11,1.3132275952286194e-05,7.99059660542842e-08,2.1203842846212952e-09,7.680503964480269e-10,3.215795736768073e-10,2.7073218303473645e-06,4.481097983379905e-06,0.043925113880856716,1.0590168890597399e-06,3.3890435836507113e-06,1.3624083955959522e-10,6.030220341254912e-11,1.319506137245226e-06,1.7649950864983137e-06,3.76,0.0,0.8000731477106132,0.999423309695308,0.0006660946648134134,2.4451338123665365e-06,0.043980540074143246,4.8893583864374547e-05,0.006454824377662367,2.4967018934715032e-05,2.1939380417673394e-07,4.860430943780597e-07,1.6961203166971297e-06
5.608740972930131e-06,0.7021226605857207,0.0004236767481880642,6.878585363976716e-06,3.6271638987929665e-05,0.005712171870936139,0.0,0.0,0.00019938698483239363,1.0721340151831424e-06,2.792254030962838e-05,3.251873491912381e-07,2.8849981665418803e-06,3.947273298240592e-13,4.744134478363946e-10,1.0050160730280844e-07,5.279635631962784e-06,1.7808627551605943e-05,7.952631898476989e-10,7.442567792489139e-11,1.3598025338220037e-05,8.070052851846047e-08,2.1977220078316016e-09,8.226111591600846e-10,3.4164291525308576e-10,2.808054590887087e-06,4.637490623726544e-06,0.04416161254770267,1.096531897250206e-06,3.5033609998392626e-06,1.454116219772614e-10,6.422337054519141e-11,1.36568977718535e-06,1.8299122953328237e-06,3.76,0.0,0.7996409535823301,0.999406251074103,0.0006863577329546197,2.544695212513483e-06,0.044218968331678196,5.0308288492892824e-05,0.006646299474459762,2.5697543086871103e-05,2.3257799002451972e-07,5.152341431037614e-07,1.7992902521865597e-06
5.639986883542495e-06,0.7021761098003276,0.0004360013912122023,7.084922177242773e-06,3.736186130512204e-05,0.005881439434255231,0.0,0.0,0.0002048430565604782,1.1073596592897019e-06,2.880004520496198e-05,3.373862097917691e-07,2.9784777759748234e-06,4.3267230230217817e-13,5.052972971661374e-10,1.0406891545116576e-07,5.492183986642379e-06,1.8457076969687622e-05,8.485978695099762e-10,7.930230811841345e-11,1.407983382067281e-05,8.151973369248947e-08,2.2778676802823243e-09,8.810471169870746e-10,3.6300974352428153e-10,2.9123576129170053e-06,4.799116510659604e-06,0.044397922188751444,1.135299435775671e-06,3.6213093781435965e-06,1.5519461969970124e-10,6.83957071841791e-11,1.4134173211813264e-06,1.8970908130092327e-06,3.76,0.0,0.7992033394526122,0.9993886930222518,0.0007072221702111963,2.648226054824764e-06,0.044457273953656624,5.17633380740491e-05,0.006843246868039865,2.6449398680901766e-05,2.4654424145428374e-07,5.46152125238007e-07,1.9086150027639316e-06
5.671232794154859e-06,0.7022302265087959,0.00044867774794650164,7.29744385032082e-06,3.8485003456740883e-05,0.0060555330732089355,0.0,0.0,0.00021044786547888485,1.1438531579783239e-06,2.9706663527957307e-05,3.500241256054171e-07,3.0751226674804644e-06,4.742282026752364e-13,5.38158003056551e-10,1.0775882295060956e-07,5.713455774260947e-06,1.9127751441788068e-05,9.054421868584196e-10,8.449362560106124e-11,1.457824088033294e-05,8.236514268942945e-08,2.360927451715962e-09,9.436357528584175e-10,3.8576762552787055e-10,3.0203547968120694e-06,4.966144251193878e-06,0.04463403911959191,1.1753588637783248e-06,3.7429948422006017e-06,1.6563055917545547e-10,7.283505138901552e-11,1.4627382030515836e-06,1.9666061512743022e-06,3.76,0.0,0.7987601523051001,0.9993706210390276,0.0007287058232051064,2.7558875281782376e-06,0.04469545551473505,5.3259868090161725e-05,0.007045818727372178,2.7223214981063686e-05,2.6133845831776457e-07,5.788978859063075e-07,2.024455810169718e-06
5.702478704767223e-06,0.7022850295231584,0.00046171562567082973,7.516338307080145e-06,3.96420816541162e-05,0.006234586387579781,0.0,0.0,0.00021620523329082312,1.1816652875140247e-06,3.0643394353964615e-05,3.631166113856008e-07,3.1750406024904666e-06,5.197352084657719e-13,5.731200239574937e-10,1.1157547593165423e-07,5.94382820552432e-06,1.982137052833604e-05,9.660231697915097e-10,9.001960448128191e-11,1.5093803650421124e-05,8.323841317808657e-08,2.4470119223582676e-09,1.0106747298977164e-09,4.100101601224993e-10,3.132174447060208e-06,5.138747635954595e-06,0.04486995954044856,1.2167506776486244e-06,3.868526150412191e-06,1.767628791392254e-10,7.755822220352439e-11,1.5137033526208452e-06,2.0385362489094e-06,3.76,0.0,0.7983112350251209,0.9993520202093353,0.0007508270756434665,2.8678477174800823e-06,0.04493351155042306,5.4799045158900757e-05,0.007254171279485602,2.8019640173704212e-05,2.770092064260681e-07,6.13578080451824e-07,2.147194784138398e-06
5.733724615379587e-06,0.7023405381569565,0.0004751250924701416,7.741799340832194e-06,4.083414464901101e-05,0.00641873650739881,0.0,0.0,0.00022211906339990236,1.2208490477762241e-06,3.161127139710011e-05,3.766797345902516e-07,3.2783430112491483e-06,5.695652090035315e-13,6.103155181746142e-10,1.1552316142013973e-07,6.183695887366904e-06,2.053867548803459e-05,1.0305823006266039e-09,9.59014621808064e-11,1.5627097478768836e-05,8.414130521501642e-08,2.5362363637577234e-09,1.0824833902978235e-09,4.3583740039720424e-10,3.2479494465184844e-06,5.31710578610258e-06,0.04510567953264504,1.2595165388537857e-06,3.998014734229835e-06,1.8863791225341047e-10,8.258307906278956e-11,1.566365236559268e-06,2.1129615460186783e-06,3.76,0.0,0.7978564262992264,0.999332875192232,0.0007736048648482012,2.9842819184324965e-06,0.045171440556123335,5.638206783546628e-05,0.0074684649078369985,2.883934195155142e-05,2.936078704595204e-07,6.50305503595581e-07,2.2772360854663297e-06
5.7649705259919505e-06,0.7023967722373774,0.0004889164834169693,7.974026806455114e-06,4.2062274825512463e-05,0.006608124176654737,0.0,0.0,0.00022819334166159102,1.2614597651585599e-06,3.2611364230920805e-05,3.907301359180456e-07,3.3851451188756224e-06,6.241247279371912e-13,6.498848110699369e-10,1.1960631234372199e-07,6.4334716659529505e-06,2.1280429853570293e-05,1.0993764230092822e-09,1.021617349182853e-10,1.6178716507222118e-05,8.507568741753984e-08,2.628720952821585e-09,1.1594043681807721e-09,4.633563058336121e-10,3.3678174392537766e-06,5.5014033036748805e-06,0.04534119505496284,1.3036993021548193e-06,4.1315747351800994e-06,2.0130507902919264e-10,8.79285846864481e-11,1.6207779000709696e-06,2.189965060393303e-06,3.76,0.0,0.7973955605128341,0.999313170209145,0.0007970586988060952,3.1053729673925746e-06,0.04540924098615527,5.801016743193521e-05,0.007688864252468883,2.9683008116393388e-05,3.1118881549147537e-07,6.891994367932779e-07,2.415007174416615e-06
5.796216436604314e-06,0.7024537521176175,0.000503100406853102,8.21322681924743e-06,4.332758932985774e-05,0.006802893838411199,0.0,0.0,0.00023443213707287057,1.3035552002394835e-06,3.364477955372366e-05,4.052850506766983e-07,3.495566075772912e-06,6.838581116216713e-13,6.919768899975941e-10,1.2382951273839197e-07,6.6935875109717445e-06,2.204742001803132e-05,1.1726787050432006e-09,1.0882435762052544e-10,1.6749274268879247e-05,8.6043543496735e-08,2.724591019951698e-09,1.241805325304228e-09,4.926812262937462e-10,3.491921022515307e-06,5.6918304253683585e-06,0.04557650193989188,1.349343044197853e-06,4.2693230404729464e-06,2.1481709486699367e-10,9.361487165321404e-11,1.6769970094314312e-06,2.2696324659968114e-06,3.76,0.0,0.7969284676459661,0.9992928890317894,0.0008212086737554602,3.231311587051816e-06,0.04564691125276238,5.968460885388617e-05,0.007915538311949653,3.0551347200701735e-05,3.298095575974316e-07,7.303860147555994e-07,2.5609601279230643e-06
5.827462347216678e-06,0.7025114986894576,0.000517687750768742,8.459611960765567e-06,4.463124123946702e-05,0.007003193721317552,0.0,0.0,0.00024083960239442852,1.3471956604268207e-06,3.471266250018305e-05,4.203623310217087e-07,3.6097290925264827e-06,7.492510072111053e-13,7.367499285833861e-10,1.2819750316475468e-07,6.964495443146625e-06,2.2840455831929336e-05,1.250779662107551e-09,1.1591474850801886e-10,1.733940430368478e-05,8.704697917032934e-08,2.8239773122489215e-09,1.3300808191761887e-09,5.239344200446971e-10,3.6204079484276815e-06,5.888583179789446e-06,0.04581159588977013,1.396493092463778e-06,4.411379317025236e-06,2.2923019111416737e-10,9.966331286151453e-11,1.735079895371634e-06,2.3520521736166793e-06,3.76,0.0,0.7964549731670947,0.999272014969772,0.0008460754923260754,3.3622967486989255e-06,0.04588444972510371,6.140669145439078e-05,0.008148660547086222,3.1445089108766835e-05,3.495309440452966e-07,7.739986121467736e-07,2.7155730292258336e-06
5.858708257829042e-06,0.7025700333960584,0.0005326896892771092,8.71340149191012e-06,4.597442077248786e-05,0.007209175927495437,0.0,0.0,0.0002474199746994306,1.3924441177858793e-06,3.581619800110795e-05,4.359804691059857e-07,3.72776157943807e-06,8.208341563865134e-13,7.843718420483507e-10,1.3271518634437958e-07,7.246668506952455e-06,2.3660371210693674e-05,1.3339882430454733e-09,1.234598986140876e-10,1.7949760792916357e-05,8.808822947642105e-08,2.9270162728254432e-09,1.424654313895272e-09,5.572466081784259e-10,3.7534313360377524e-06,6.091863548188635e-06,0.04604647247280941,1.445196054558434e-06,4.557866043722132e-06,2.446043510998507e-10,1.060965960915431e-10,1.7950855973050438e-06,2.4373154137270904e-06,3.76,0.0,0.7959748979250956,0.9992505308578767,0.0008716804822494823,3.4985360518629687e-06,0.04612185472822995,6.31777499054344e-05,0.00838840898639542,3.236498577792348e-05,3.704173435882705e-07,8.201782515260227e-07,2.8793514337490704e-06
5.889954168441406e-06,0.7026293782449718,0.0005481176891821482,8.974821573536429e-06,4.735835653918562e-05,0.0074209965217796785,0.0,0.0,0.0002541775758426,1.4393663322670415e-06,3.6956612193171404e-05,4.5215862118295855e-07,3.84979529084404e-06,8.991875329273537e-13,8.350208753732081e-10,1.373876330271464e-07,7.540601790612249e-06,2.4508024752476378e-05,1.4226329836371408e-09,1.3148846651014863e-10,1.8581019213114742e-05,8.916966651000357e-08,3.0338503373397488e-09,1.5259803448495318e-09,5.927575679407313e-10,3.891149894396837e-06,6.301879628693137e-06,0.04628112711900421,1.4954998478236397e-06,4.7089085417291474e-06,2.610035621732542e-10,1.1293880289489847e-10,1.857074908391608e-06,2.525516321607648e-06,3.76,0.0,0.7954880580393285,0.9992284190430252,0.0008980456156571605,3.640246122169592e-06,0.04635912454204441,6.499915508680334e-05,0.008634966333316561,3.331181186045737e-05,3.9253684740863155e-07,8.690740336485145e-07,3.05282991521592e-06
5.92120007905377e-06,0.702689555821364,0.0005639835166366304,9.244105494876181e-06,4.8784316836545524e-05,0.007638815622288343,0.0,0.0,0.00026111681284300795,1.488030980555065e-06,3.813517388053903e-05,4.6891663270806476e-07,3.975966474370781e-06,9.849448548127127e-13,8.888862262027087e-10,1.4222008810116756e-07,7.846813495521023e-06,2.5384300366076374e-05,1.5170632315167155e-09,1.40030878523351e-10,1.923387701002243e-05,9.029380760535322e-08,3.1446282489499186e-09,1.63454684928693e-09,6.306167676483529e-10,4.033728157411891e-06,6.5188458040454635e-06,0.04651555511592062,1.5474537292473467e-06,4.864635002657137e-06,2.7849608484262377e-10,1.2021549204928707e-10,1.921110421430916e-06,2.6167520247624712e-06,3.76,0.0,0.7949942647878521,0.9992056613709069,0.000925193528984535,3.7876530282799372e-06,0.04659625740024977,6.687231499244487e-05,0.008888520075143458,3.4286365426793416e-05,4.1596148128874776e-07,9.20843591296558e-07,3.2365736961889904e-06
5.952445989666134e-06,0.7027505893014482,0.0005802992438875714,9.521493910068115e-06,5.0253610987480595e-05,0.007862797492292618,0.0,0.0,0.00026824217817364795,1.5385097907684951e-06,3.935319605039844e-05,4.862750644859458e-07,4.1064160252828296e-06,1.0787985042274167e-12,9.46168704496935e-10,1.4721797695756803e-07,8.16584605732326e-06,2.6290107908756956e-05,1.6176504469540733e-09,1.4911943474716593e-10,1.9909054293110723e-05,9.146332398846933e-08,3.259505392967614e-09,1.7508776757205216e-09,6.709840460476459e-10,4.181336731255493e-06,6.74298291284952e-06,0.04674975160436207,1.6011083256490636e-06,5.025176514371987e-06,2.9715474018795206e-10,1.2795378782752485e-10,1.9872565755743884e-06,2.7111227326836293e-06,3.76,0.0,0.794493324493793,0.9991822391722675,0.0009531475434992039,3.940992718820026e-06,0.04683325148928092,6.879867565427618e-05,0.009149262593649577,3.5289468690577526e-05,4.407674296149442e-07,9.756535678680875e-07,3.4311803674247132e-06
5.9836919002784975e-06,0.7028125024661267,0.0005970772561054772,9.807235083107963e-06,5.176759072606828e-05,0.00809311063335281,0.0,0.0,0.00027555824995052216,1.590877683243632e-06,4.061203744447244e-05,5.042552199132596e-07,4.241289646082397e-06,1.1815048917688493e-12,1.0070814310507325e-09,1.5238691212314268e-07,8.498267320949613e-06,2.7226383833695642e-05,1.724789584201281e-09,1.5878842116043175e-10,2.060729455129052e-05,9.268104992492661e-08,3.3786441525878684e-09,1.875535286156364e-09,7.140303391526512e-10,4.334152555185131e-06,6.974518424319001e-06,0.04698371157390876,1.6565156641144443e-06,5.190667084229659e-06,3.170572168016086e-10,1.361824733422906e-10,2.055579703843987e-06,2.80873182900228e-06,3.76,0.0,0.7939850384098989,0.9991581332488526,0.0009819316864721993,4.10051148024782e-06,0.04707010494722487,7.077972208338082e-05,0.009417391277375356,3.6321968756272725e-05,4.6703527185045907e-07,1.0336801220080356e-06,3.6372817006384147e-06
6.014937810890861e-06,0.7028753197148329,0.0006143302582935044,1.0101585141540131e-05,5.3327651630265195e-05,0.008329927879682156,0.0,0.0,0.0002830696920136196,1.6452129176433504e-06,4.191310418867939e-05,5.228791733697526e-07,4.380738011521883e-06,1.293890304320626e-12,1.0718505771231366e-09,1.5773270017470684e-07,8.844671771998287e-06,2.8194091846767105e-05,1.838900558401582e-09,1.6907422818589062e-10,2.13293653904174e-05,9.394999238971434e-08,3.502214287169201e-09,2.0091236662381077e-09,7.59938457795059e-10,4.492359176687941e-06,7.21368661651548e-06,0.047217429858327706,1.7137292026505815e-06,5.361243659506098e-06,3.382863985977203e-10,1.4493208924076764e-10,2.1261480814423004e-06,2.909685966070107e-06,3.76,0.0,0.7934692026012938,0.9991333238589988,0.0010115707130115273,4.2664664166458405e-06,0.04730681586272849,7.281697922849397e-05,0.00969310863554138,3.738473838989937e-05,4.948502321456787e-07,1.09510945962902e-06,3.855545559493228e-06
6.046183721503225e-06,0.7029390660795745,0.0006320712822721505,1.0404808339226652e-05,5.49352346035742e-05,0.008573426493695045,0.0,0.0,0.00029078125389180227,1.7015972466366834e-06,4.325785148319116e-05,5.421697998131381e-07,4.524916939193549e-06,1.4168572795010511e-12,1.1407161475462797e-09,1.6326134894979733e-07,9.205681826926904e-06,2.9194223572319622e-05,1.960429803376497e-09,1.800154760354103e-10,2.207605929321742e-05,9.52733412868925e-08,3.6303933346448355e-09,2.1522914595952946e-09,8.089039193238969e-10,4.656147041937597e-06,7.460728758055483e-06,0.04745090113084998,1.7728038610310568e-06,5.537046144779865e-06,3.6093071492376853e-10,1.542350380364508e-10,2.1990319748361174e-06,3.0140951620127386e-06,3.76,0.0,0.7929456078264758,0.9991077907028632,0.0010420901285776274,4.439125952469192e-06,0.047543382273895096,7.49120129516358e-05,0.009976622413545695,3.847867681355726e-05,5.243024427871666e-07,1.1601383947309086e-06,4.086677913850528e-06
