Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309)
5.637246405420889e-16,0.2149225323912366,3.76,0.0,0.7689362687801938,0.9999999999999999,1.3877262609262278e-34,7.228243587308182e-27,1.216876520354791e-26,2.5217140012868927e-13,2.5217140012868937e-13,1.7572420614044532e-30,1.1659220624182634e-28,1.1488038113523335e-28,3.8801803846942595e-36,4.059001047749053e-38,2.0559233192206695e-16,1.7478658385454794e-28,1.0792676369704422e-16,2.65043004838672e-22,1.259044542195446e-24,9.766583065440547e-17,1.401304108366554e-30,9.346010884968874e-29,2.9928226742647117e-37,3.6676565126788023e-25,1.3403505806079921e-43,4.2994989819971536e-44,1.0251568597222767e-25,1.7521599492331274e-39,3.529504542878313e-55,1.3213173265429141e-27,1.1731399067125229e-42,7.648808875310241e-51,2.230274395849265e-48,2.0211234487424388e-60,3.5065719407619654e-17,1.0753857563643808e-26,3.506571941175403e-17,4.506474489447426e-33,2.5644026872075075e-53,2.8426435667192274e-42,7.086221903744054e-28,8.997986017915393e-49,3.5052250268839055e-59,6.409741914451859e-30,5.25240337430859e-41,1.9515904135318044e-49,9.356008754307642e-52,6.092018833962624e-58,1.610646287722055e-51,6.326142952835049e-48,2.321877460566568e-67,3.940784275237329e-69,3.002420709235161e-53,2.2849710611464162e-69,1.3085108971739018e-64,2.0693484373063462e-74,1.5381871539936206e-29,7.857642183988757e-42,4.36514547401512e-57,1.0405917245110297e-51
1.1279390505372988e-15,0.21492253239124642,3.76,0.0,0.7689362687799411,0.9999999999999997,1.1110248159283548e-33,2.893181169047065e-26,4.8706774011181445e-26,5.045618892234958e-13,5.045618892234964e-13,7.033528326610917e-30,4.666905128004365e-28,4.5982090250624155e-28,3.1065035480853624e-35,3.249670795035831e-37,4.1136328537227603e-16,6.996018437220309e-28,2.1594729372115592e-16,5.319264872450347e-22,5.0394593051894955e-24,1.9541651311630768e-16,5.608868327141827e-30,3.7408399990400784e-28,2.3960778603004252e-36,7.33862997452919e-25,1.0730954370133806e-42,3.4422136042809185e-43,4.1032989350285082e-25,1.4027933405838295e-38,5.65180538262231e-54,5.288712729969382e-27,9.392252333547675e-42,1.224805972132688e-49,1.7855756104787392e-47,6.4730369208200655e-59,7.016190423051333e-17,4.304345560396558e-26,7.016190424706154e-17,1.803764296378196e-32,4.1063795380665274e-52,2.2758455330772524e-41,2.836335483427443e-27,7.203860271747406e-48,5.6129271260019455e-58,2.56556714516382e-29,4.205116347035949e-40,3.1250873698334395e-48,1.4981803842472583e-50,8.464903075587809e-57,1.2894958208147027e-50,1.0130070846276824e-46,7.436259749990487e-66,1.2621120618532177e-67,4.807784945855646e-52,7.3180598717814335e-68,4.190754969122573e-63,6.627486896817722e-73,6.156757397711229e-29,6.290891504273353e-41,6.989920113467104e-56,1.6668843011533295e-50
2.2563678705277184e-15,0.21492253239126605,3.76,0.0,0.7689362687794359,0.9999999999999992,8.891575322093669e-33,1.157649321501709e-25,1.948905433942059e-25,1.009342867412777e-12,1.0093428674127788e-12,2.8143119460074056e-29,1.867512708416634e-27,1.83988248287735e-27,2.486146847536702e-34,2.6007273351741144e-36,8.229051950027309e-16,2.7993186590555586e-27,4.31988349281135e-16,1.070526166517575e-21,2.0164401193496393e-23,3.9091787438893817e-16,2.244277911606069e-29,1.4968232700501657e-27,1.9175904357149842e-35,1.4680968493194936e-24,8.588024563979769e-42,2.7548172652748505e-42,1.6418539416197457e-24,1.1226609986954785e-37,9.046567754414326e-53,2.1161739558879127e-26,7.516656183168056e-41,1.9604871597170835e-48,1.4290031476367164e-46,2.0722428668467398e-57,1.4035427380739e-16,1.7222988901524578e-25,1.403542738736045e-16,7.217407333145395e-32,6.572862534329588e-51,1.8213683967900515e-40,1.1349036425402906e-26,5.7652780925077075e-47,8.984339154415505e-57,1.0265610005944333e-28,3.36537103667399e-39,5.002174906801702e-47,2.3980642522132763e-49,1.2516759623771698e-55,1.031987678408568e-49,1.621470976957831e-45,2.3806039237029892e-64,4.04045720296148e-66,7.695586788619857e-51,2.3427640381384322e-66,1.3416035561215631e-61,2.121687749576165e-71,2.4635050341712992e-28,5.034625092545802e-40,1.1188424305878369e-54,2.6685658140405445e-49
4.5132255105085575e-15,0.21492253239130532,3.76,0.0,0.7689362687784254,0.9999999999999984,7.114611460399137e-32,4.631351098645729e-25,7.796891093891244e-25,2.018904823790009e-12,2.018904823790017e-12,1.125895598257115e-28,7.472409188139125e-27,7.360727418063562e-27,1.9892950173781362e-33,2.080981903040304e-35,1.6459890251837883e-15,1.1199097527606445e-26,8.64070442448118e-16,2.167056381253255e-21,8.067073322731683e-23,7.819205823295043e-16,8.978572966960782e-29,5.9882677806609116e-27,1.5343635863801084e-34,2.9367212361934873e-24,6.871724011128203e-41,2.2042727219307473e-41,6.5684839827826266e-24,8.982993523222205e-37,1.4477448664289294e-51,8.466073610572786e-26,6.0144666999318015e-40,3.137417585592038e-47,1.1434196118443011e-45,6.63257049429944e-56,2.8073901268550087e-16,6.890317046460953e-25,2.807390129504019e-16,2.887433411349357e-31,1.0518659204060711e-49,1.457370608149224e-39,4.5403535699421137e-26,4.613099181320892e-46,1.4377868821468684e-55,4.106912154169709e-28,2.692808048192093e-38,8.00510813624541e-46,3.8376833928540794e-48,1.9204516392620484e-54,8.25745525717632e-49,2.594881224949702e-44,7.619534069351711e-63,1.2932181206313039e-64,1.2315443754219406e-49,7.4984208725147376e-65,4.294020839318052e-60,6.790828047217782e-70,9.855625237369375e-28,4.028464943639672e-39,1.7905121401165248e-53,4.270946078962013e-48
9.026940790470236e-15,0.2149225323913838,3.76,0.0,0.7689362687764043,0.9999999999999968,5.69223002106233e-31,1.8526912107253845e-24,3.1190105115572118e-24,4.038028736539152e-12,4.038028736539186e-12,4.503849426963914e-28,2.990120856847485e-26,2.9445301377633794e-26,1.5915868138018936e-32,1.6649514265774559e-34,3.2921567292264884e-15,4.4800036660160146e-26,1.7282345569701965e-15,4.437440222297748e-21,3.227091807872371e-22,1.5639259397918629e-15,3.591721432411871e-28,2.3955020828502893e-26,1.2276072431828256e-33,5.8745971037434866e-24,5.497900455031175e-40,1.763586187376778e-40,2.6276067146478766e-23,7.187076887787523e-36,2.3166258231827903e-50,3.3867049116195994e-25,4.812029762659932e-39,5.020378344574945e-46,9.148225100752624e-45,2.1226450484940192e-54,5.615084893391523e-16,2.7563511270268916e-24,5.615084903988425e-16,1.155067772151433e-30,1.6831372332236538e-48,1.166005323963849e-38,1.8162892354044463e-25,3.6908309775861705e-45,2.3006934043113733e-54,1.642898318765236e-27,2.1544508295157017e-37,1.280947512809839e-44,6.140917609056022e-47,3.0068683256418475e-53,6.606568857420878e-48,4.152231556323494e-43,2.4385070504077554e-61,4.138732733292843e-63,1.9706712786957402e-48,2.3997466875304997e-63,1.3742226482242285e-58,2.173293211222087e-68,3.942571715552448e-27,3.2230778562546467e-38,2.8651108307972982e-52,6.834505307514489e-47
1.805437135039359e-14,0.21492253239154083,3.76,0.0,0.7689362687723622,0.9999999999999934,4.554000871769309e-30,7.41106638019105e-24,1.2476551686709415e-23,8.076276562016159e-12,8.076276562016295e-12,1.801533478991199e-27,1.1968281753178207e-25,1.1778596158495332e-25,1.273329403058467e-31,1.3320369035692921e-33,6.584492312034214e-15,1.7920744405840774e-25,3.456562498766921e-15,9.287501445165142e-21,1.2908891335838433e-21,3.1279364210415338e-15,1.4367469927315905e-27,9.582398419344229e-26,9.821321330759606e-33,1.1752860103957381e-23,4.398527987856343e-39,1.4109368423095336e-39,1.0510848821261685e-22,5.749934005059672e-35,3.706784676606532e-49,1.3547369723759304e-24,3.849805825057395e-38,8.033012390705623e-45,7.318926962800299e-44,6.792817150805367e-53,1.1230474382361743e-15,1.1025853103352378e-23,1.1230474424751075e-15,4.6204623529180336e-30,2.693094295379669e-47,9.328453474228881e-38,7.26545254256183e-25,2.952806902040479e-44,3.6812978361424024e-53,6.571858736519594e-27,1.723642234879971e-36,2.0496199780147145e-43,9.825966369819383e-46,4.75813329218729e-52,5.285469844806816e-47,6.643905914088275e-42,7.803631605529125e-60,1.3244639006805947e-61,3.1532338355804766e-47,7.679591504796287e-62,4.397689397563272e-57,6.954902491487462e-67,1.5770934747220337e-26,2.578584525379457e-37,4.584410370994281e-51,1.0935997973452152e-45
3.6109232470240304e-14,0.21492253239185483,3.76,0.0,0.768936268764278,0.9999999999999869,3.643288245335129e-29,2.9644868478226663e-23,4.9907237841116e-23,1.615277221288506e-11,1.6152772212885608e-11,7.205643794380703e-27,4.793259521595996e-25,4.7115313860362115e-25,1.0186869100259394e-30,1.0656748640693095e-32,1.3169164176538786e-14,7.168444037981163e-25,6.913217233371568e-15,2.0224797209901165e-20,5.163660659545676e-21,6.2559564488410725e-15,5.747104560953857e-27,3.8330374930251994e-25,7.857239006239678e-32,2.3519454284036105e-23,3.5189040248215834e-38,1.1287777273620403e-38,4.2044204860650673e-22,4.600055649003466e-34,5.930989753359276e-48,5.419057205221269e-24,3.0799165785035306e-37,1.285314177986519e-43,5.855279656819092e-43,2.173756041327363e-51,2.246125318389095e-15,4.4104309318959047e-23,2.2461253353451725e-15,1.8482251486143113e-29,4.3088612423834925e-46,7.4628879521868735e-37,2.9062401187163698e-24,2.3623047062747526e-43,5.890230016726047e-52,2.6287954180470066e-26,1.3789461141051073e-35,3.279474436524583e-42,1.572194098378407e-44,7.570197283688462e-51,4.228418399216188e-46,1.063051181267847e-40,2.4972270380435712e-58,4.2383946831621453e-60,5.045300555885367e-46,2.4575328936790842e-60,1.4072628951566264e-55,2.225626442347271e-65,6.308507174935074e-26,2.06291631504286e-36,7.335242718796874e-50,1.7498216053254257e-44
7.221895470993374e-14,0.2149225323924828,3.76,0.0,0.7689362687481096,0.9999999999999737,2.9146669017292007e-28,1.1858067881573995e-22,1.9963110793326308e-22,3.230576351428238e-11,3.230576351428457e-11,2.8817775714639987e-26,1.92200289115457e-24,1.884629378670926e-24,8.149579329862524e-30,8.525820847975391e-32,2.633851070110302e-14,2.8674071303354954e-24,1.3826522106633062e-14,4.704807526248777e-20,2.065484531024234e-20,1.2511992765643982e-14,2.2988649412192946e-26,1.5332307074547203e-24,6.2858585147036525e-31,4.709310031553567e-23,2.815153606583848e-37,9.030352367723302e-38,1.6817816369020353e-21,3.680087008342414e-33,9.489651275537403e-47,2.167644184067934e-23,2.4639606074336045e-36,2.0565272617416548e-42,4.6842778888110336e-42,6.956094278650501e-50,4.492281008130446e-15,1.7641902869559625e-22,4.492281075955443e-15,7.392996641331938e-29,6.89362824434463e-45,5.970297737846704e-36,1.1625078522903148e-23,1.889871175424147e-42,9.424499655077799e-51,1.0515276161599018e-25,1.1031693368520992e-34,5.247222846722041e-41,2.5155409327437528e-43,1.2076372131017695e-49,3.382682321385372e-45,1.7009009591925653e-39,7.99122704239187e-57,1.3563033650674549e-58,8.072577492513585e-45,7.864202389655162e-59,4.5030784062030537e-54,7.122092809101237e-64,2.523432482816614e-25,1.6503522058421382e-35,1.1736536247424138e-48,2.799760172290244e-43
1.444383991893206e-13,0.21492253239373876,3.76,0.0,0.7689362687157728,0.9999999999999474,2.331750101000299e-27,4.743251168967343e-22,7.985294997898218e-22,6.461174611571517e-11,6.461174611572392e-11,1.1523096778657324e-25,7.725487404526141e-24,7.538537079889977e-24,6.519681880948538e-29,6.821210361534465e-31,5.267721493244081e-14,1.1469689629921145e-23,2.76531134694241e-14,1.2048932343713727e-19,8.261974194521277e-20,2.502405044408956e-14,9.19550438606316e-26,6.132954930830603e-24,5.028704987180654e-30,9.440370267262262e-23,2.2521314120826627e-36,7.224362167231467e-37,6.727131439346472e-21,2.9440851793686677e-32,1.5183368986360584e-45,8.670614849555674e-23,1.971177146859899e-35,3.29045950510486e-41,3.7474422613129525e-41,2.2259542631483606e-48,8.984592105355206e-15,7.05679678379375e-22,8.984592376656557e-15,2.9572303710062965e-28,1.1027836152058466e-43,4.7761328367573986e-35,4.650054893755492e-23,1.5119138825500201e-41,1.5079333064617849e-49,4.20612187591022e-25,8.82539671605936e-34,8.395600417436538e-40,4.0248859255855763e-42,1.9288037189955905e-48,2.7060138605042776e-44,2.7214506488107656e-38,2.557206586663335e-55,4.3401944524087257e-57,1.2916186763477173e-43,2.516557328808327e-57,1.4408524785384013e-52,2.279081225256767e-62,1.0093812816365625e-24,1.3202889072911019e-34,1.8778573095662432e-47,4.479640148191566e-42
2.888772881480943e-13,0.21492253239625075,3.76,0.0,0.7689362686510992,0.9999999999998948,1.8654100044414593e-26,1.8973052054041944e-21,3.1941341745598846e-21,1.292237113131332e-10,1.292237113131682e-10,4.605995935532501e-25,3.120152155136527e-23,3.0154074783241794e-23,5.215728546936824e-28,5.45780560999984e-30,1.0535466812386485e-13,4.587889736133936e-23,5.530622266055251e-14,3.4655015588274097e-19,3.304793320588921e-19,5.004810598053498e-14,3.67820938582363e-25,2.4531889368507563e-23,4.0229572621905474e-29,1.8968998522190093e-22,1.8017027359563295e-35,5.779566727902922e-36,2.690835959634038e-20,2.355272095682976e-31,2.4292924943787635e-44,3.468249969820384e-22,1.5769415386759009e-34,5.2647358360757775e-40,2.9979590448305754e-40,7.12300964882541e-47,1.7969213170773096e-14,2.8227256866594367e-21,1.7969214255981127e-14,1.182908495301653e-27,1.763807213415131e-42,3.820703661260604e-34,1.8600265543367308e-22,1.2095474476943858e-40,2.412713049116637e-48,1.6824450433083334e-24,7.0603217632616e-33,1.3432972921952993e-38,6.439821452347478e-41,3.081626630942578e-47,2.164580678256707e-43,4.35430867723108e-37,8.183069608354326e-54,1.3888636959692072e-55,2.066590261813557e-42,8.052984503549645e-56,4.6098340440920324e-51,7.293061832160738e-61,4.037560630853877e-24,1.056233152560452e-33,3.004579871590245e-46,7.167402980855399e-41
5.777550660656417e-13,0.21492253240127465,3.76,0.0,0.768936268521752,0.9999999999997894,1.4923372399565497e-25,7.589229773573888e-21,1.2776617364174141e-20,2.584476416861793e-10,2.5844764168631935e-10,1.839802256471841e-24,1.2720217378896497e-22,1.2061525073995925e-22,4.172537135561318e-27,4.36756475148756e-29,2.1070975342099712e-13,1.8351600012232594e-22,1.1061214690878753e-13,1.1153817077424484e-18,1.3219151997614442e-18,1.0009597777320489e-13,1.471284242011577e-24,9.812774030798659e-23,3.2183407226576426e-28,3.8301755155496697e-22,1.4413519450831258e-34,4.6237559946425423e-35,1.0763169854207884e-19,1.8842156144010817e-30,3.886700532767071e-43,1.3872979198169384e-21,1.261547330422401e-33,8.423539180946451e-39,2.3983649392405106e-39,2.279323701641873e-45,3.593845078548347e-14,1.1290915460393764e-20,3.593845512632011e-14,4.731746706552238e-27,2.820011316018949e-41,3.0562252024606122e-33,7.440114610267986e-22,9.676597983545315e-40,3.8603857669179377e-47,6.7297248453128e-24,5.648239297916307e-32,2.1492693403035506e-37,1.0303677900529477e-39,4.921524516749663e-46,1.7312883568866864e-42,6.966821108878084e-36,2.6185748321757364e-52,4.4443513443254254e-54,3.3065298672427897e-41,2.5769430167443534e-54,1.4745678826790066e-49,2.3337695270755366e-59,1.6150464948837706e-23,8.449860042234482e-33,4.807331023504547e-45,1.1467698633149188e-39
1e-12,0.21492253241132253,3.76,0.0,0.7689362683326886,0.9999999999996354,9.127009057508699e-25,2.4228701548129795e-20,4.0789878397568304e-20,4.4733080991754585e-10,4.4733080991799304e-10,5.8584578586567525e-24,4.2010246654265233e-22,3.850585854947485e-22,2.551804983851291e-26,2.672678044649019e-28,3.647049912746163e-13,5.858780332528457e-22,1.9145047968717343e-13,3.164994811608499e-18,4.220207606341646e-18,1.7324891602932385e-13,4.6970841644589145e-24,3.13274308609287e-22,1.9682574932947773e-27,6.7420669949864e-22,8.814963214145133e-34,2.827936803168968e-34,3.436044959596702e-19,1.1523543757046076e-29,4.6490824438836656e-42,4.428942578738402e-21,7.715357081711523e-33,1.0076587914486305e-37,1.466799783633778e-38,5.391756237553481e-44,6.220359236317717e-14,3.604637126970694e-20,6.220360622134341e-14,1.5106781099043148e-26,3.3685902918856424e-40,1.8687447581888258e-32,2.3752647469290086e-21,5.918311298905748e-39,4.6181004797799624e-46,2.148435249397306e-23,3.4543535956897145e-31,2.5710533463018455e-36,1.2325712015768635e-38,5.869278243116284e-45,1.0583894683344644e-41,8.333904778715911e-35,6.194433994341565e-51,1.0513445149948167e-52,3.955409546866398e-40,6.095928845611748e-53,3.485514864815801e-48,5.520689187632319e-58,5.156173034668334e-23,5.167796129811428e-32,5.750787734428125e-44,1.3717903329782927e-38
1.1555106219007366e-12,0.21492253241132253,3.76,0.0,0.7689362682630575,0.9999999999995787,1.1938819139616479e-24,3.03569328087166e-20,5.110701732491901e-20,5.168955023451112e-10,5.168955023456715e-10,7.338507899938734e-24,5.279761271135918e-22,4.824516958443329e-22,3.3379491595306405e-26,3.496156376418208e-28,4.214206396667201e-13,7.34065885782769e-22,2.2122281889951267e-13,3.919856700579461e-18,5.2876336862659996e-18,2.0019076425015713e-13,5.8851295659583175e-24,3.925116752358e-22,2.5746267106362057e-27,7.814501542999374e-22,1.1530626048561454e-33,3.699160740670522e-34,4.3051205488794604e-19,1.5073658379382862e-29,6.218170258019263e-42,5.5491645506222946e-21,1.0092261781787887e-32,1.347750846118263e-37,1.9186840074520695e-38,7.293565818834128e-44,7.18769079504117e-14,4.516367740875696e-20,7.187692531376114e-14,1.8927852522172676e-26,4.505365090804646e-40,2.444434581307319e-32,2.97604688208592e-21,7.741610601732242e-39,6.176746956220502e-46,2.691840542665706e-23,4.51855240361264e-31,3.4388024989916235e-36,1.6485728783185934e-38,7.84964581810186e-45,1.384426373607054e-41,1.1146654325766688e-34,8.379371192100858e-51,1.4221809380271896e-52,5.2903886113970005e-40,8.246120385556184e-53,4.714904362962959e-48,7.467978894995267e-58,6.460351595912386e-23,6.759864706514574e-32,7.691721556058444e-44,1.8347786665864622e-38
2.311021733570926e-12,0.21492253243141823,3.76,0.0,0.7689362677456685,0.9999999999991572,9.551238649032082e-24,1.214277251477082e-19,2.0443225757333333e-19,1.0337912233143351e-09,1.033791223316576e-09,2.918969311704135e-23,2.2652367397809905e-21,1.9297304902638534e-21,2.6702274856706668e-25,2.8002890703695674e-27,8.428452747185774e-13,2.9362758251056174e-21,4.4243945710070505e-13,1.4595832981909815e-17,2.1150297679610046e-17,4.003765088704777e-13,2.354043535207633e-23,1.5700509154490542e-21,2.059625692713071e-26,1.6314840971372695e-21,9.224187474987984e-33,2.9595747995126228e-33,1.7219286734673357e-18,1.2058806833248726e-28,9.947299287030766e-41,2.2196420013438572e-20,8.073613477434929e-32,2.1563494336953577e-36,1.5349327884348152e-37,2.333765387046173e-42,1.4375375002237067e-13,1.8065466188671295e-19,1.4375381947572523e-13,7.571826332980167e-26,7.187378086784196e-39,1.954673298379416e-31,1.1904184479454481e-20,6.193813125918586e-38,9.883201896399499e-45,1.0766956759590936e-22,3.6147754473292976e-30,5.501986416606382e-35,2.637663587960425e-37,1.2484069674047847e-43,1.1065750136780494e-40,1.7833795472726292e-33,2.6813517900549066e-49,4.550899852914292e-51,8.4644223385305e-39,2.63869302598346e-51,1.506396977497214e-46,2.389697162730995e-56,2.5842706632545236e-22,5.407848425734365e-31,1.2306713471091039e-42,2.9354710689849358e-37
4.6220439569113055e-12,0.21492253247160972,3.76,0.0,0.7689362667108904,0.9999999999983143,7.64128004639001e-23,4.857106202887625e-19,8.177621510796505e-19,2.0675826638582217e-09,2.0675826638671838e-09,1.1546442284366603e-22,1.0287515376509358e-20,7.718308003833438e-21,2.1359698771081733e-24,2.2456115864385536e-26,1.6857059947005842e-12,1.174519595344198e-20,8.848539123235748e-13,5.621412078846423e-17,8.459925397668773e-17,8.007326855764704e-13,9.416101364865666e-23,6.280234379777374e-21,1.647578568805672e-25,3.5926839660361075e-21,7.378844886619181e-32,2.3680524135329322e-32,6.8867552091239004e-18,9.646848320779722e-28,1.590999945096982e-39,8.878373234376124e-20,6.458573717037157e-31,3.449990917285016e-35,1.2279224824788082e-36,7.466920539478812e-41,2.875071451352794e-13,7.226179209898638e-19,2.875074229482192e-13,3.0292773278775747e-25,1.1432522905651075e-37,1.5623411516139956e-30,4.7616690821332495e-20,4.955887146806516e-37,1.581443887985216e-43,4.306456355664747e-22,2.8917123945948795e-29,8.802860776220768e-34,4.220089579684098e-36,1.9740242115333507e-42,8.837210031727282e-40,2.853133141968986e-32,8.580019766062941e-48,1.4562364100727814e-49,1.3542429559419706e-37,8.443393360339819e-50,4.8053560998644273e-45,7.646672356895632e-55,1.0338117861015357e-21,4.326206994270545e-30,1.9690595482804418e-41,4.6961904616114376e-36
9.244088403592064e-12,0.21492253255199262,3.76,0.0,0.7689362646413344,0.9999999999966285,6.1134850618456315e-22,1.942839775533975e-18,3.2713128627770314e-18,4.135165539367757e-09,4.135165539403598e-09,4.518181797537163e-22,5.096123041961882e-20,3.0868314093724277e-20,1.7084361254860813e-23,1.8050948131589037e-25,3.371473231271392e-12,4.6981513799915284e-20,1.769607553579302e-12,2.2050188023135482e-16,3.383814432692983e-16,1.6013837952466744e-12,3.7663784059536705e-22,2.5121177218584372e-20,1.3178673521839507e-24,8.947046847439624e-21,5.9022673802453755e-31,1.8950693936749997e-31,2.7539341087248453e-17,7.717161119631922e-27,2.543784351966426e-38,3.551192652546957e-19,5.1663503771484585e-30,5.5194458123888886e-34,9.822997302614341e-36,2.388691752304268e-39,5.750127792417057e-13,2.89046518238144e-18,5.75013890489373e-13,1.21214804506835e-24,1.8080394138164946e-36,1.2476441530658533e-29,1.9046634110387284e-19,3.9660471556169763e-36,2.5307456729870202e-42,1.722321108118778e-21,2.3131965515192433e-28,1.4083557194274495e-32,6.751590463911292e-35,3.0862932985322035e-41,7.045410435265081e-39,4.5641346358122165e-31,2.7454097507516335e-46,4.6596253223655376e-48,2.1665813678284896e-36,2.7016135552777065e-48,1.5281318066325626e-43,2.446711428713507e-53,4.136074225084356e-21,3.460849850234483e-29,3.1504456723600182e-40,7.51209970471567e-35
1e-11,0.2149225326323755,3.76,0.0,0.7689362643028691,0.9999999999963528,7.972665967227406e-22,2.3002982382784322e-18,3.873258510056431e-18,4.4733080834183345e-09,4.473308083460766e-09,5.325962371062225e-22,6.269391824298462e-20,3.654653090925209e-20,2.2278652644615795e-23,2.3563195062676177e-25,3.647179281626034e-12,5.562572171970439e-20,1.9142921536485963e-12,2.606234875948392e-16,4.006358120070925e-16,1.732316151142012e-12,4.459331695975356e-22,2.9743228751915165e-20,1.7185667118055324e-24,1.0120242463183512e-20,7.696881583269905e-31,2.471512143631553e-31,3.260440388196599e-17,1.0063796643621573e-26,3.6584771726142413e-38,4.2045316966579567e-19,6.737255803797837e-30,7.939063589375517e-34,1.280998165056487e-35,3.781420322809207e-39,6.220326578777047e-13,3.422274392066157e-18,6.220339735805724e-13,1.435289407922102e-24,2.5946498289475285e-36,1.6265690983875894e-29,2.255097518733129e-19,5.172491634226038e-36,3.640416216085039e-42,2.0391446649973637e-21,3.0165727082984174e-28,2.0257617418022266e-32,9.711387143586104e-35,4.4190115632479695e-41,9.18137594665985e-39,6.564837221370389e-31,4.3463164697342425e-46,7.376751095821639e-48,3.116369841575225e-36,4.2769569937147245e-48,2.4163594890406496e-43,3.8734249846057924e-53,4.897260708608551e-21,4.51323275692937e-29,4.531614308421745e-40,1.0966922193551814e-34
1.3866132850272823e-11,0.2149225326323755,3.76,0.0,0.7689362625717783,0.9999999999949427,1.748150325329737e-21,4.128530417797171e-18,6.951927830760597e-18,6.202748409299064e-09,6.202748409375211e-09,9.457380682353904e-22,1.227011069558714e-19,6.558794351067569e-20,4.884501393772084e-23,5.175574964228709e-25,5.057286261543065e-12,9.983678603211095e-20,2.6542859411689766e-12,4.658266687218624e-16,7.190376743331948e-16,2.401973667571221e-12,8.003462373409355e-22,5.3382851895122784e-20,3.767955773539494e-24,1.6120587121708555e-20,1.6875490506389308e-30,5.419746120327875e-31,5.850982159536805e-17,2.2065735402102467e-26,9.359607506304869e-38,7.546054108546255e-19,1.4771699386223675e-29,2.0314272300506088e-33,2.8087003944889167e-35,1.0904572955378256e-38,8.625172572333867e-13,6.1422287695488736e-18,8.625196186285957e-13,2.5765526949030537e-24,6.617792721259568e-36,3.564592255933656e-29,4.0474034207082304e-19,1.1342888613112487e-35,9.315859958498692e-42,3.6595483825870605e-21,6.614011454766714e-28,5.183503621146606e-32,2.4849357281623126e-34,1.1235239661693002e-40,2.0105836518364902e-38,1.6797491444970846e-30,1.2534202574263609e-45,2.1273573503362232e-47,7.974091877606939e-36,1.2334098922407015e-47,6.959226985448795e-43,1.1170394858564469e-52,8.790372129468937e-21,9.89567714060173e-29,1.1595643304694849e-39,2.8636716888357094e-34
2.311022174363434e-11,0.21492253279314133,3.76,0.0,0.7689362584326661,0.9999999999915707,8.034900460154786e-21,1.1414142635398691e-17,1.9222802385012798e-17,1.03379141268488e-08,1.0337914127059239e-08,2.5175986908028636e-21,4.419235515002681e-19,1.8127988816692217e-19,2.2439604973659455e-22,2.398115639758761e-24,8.429095473649751e-12,2.7602696003794057e-19,4.423341825810351e-12,1.2805111614401174e-15,1.9877644501697236e-15,4.002908513995608e-12,2.2126503657108148e-21,1.4759037531010023e-19,1.7311665460142414e-23,4.083855901321047e-20,7.753554730360367e-30,2.492147252724785e-30,1.616820910993968e-16,1.0139866691869612e-25,7.192572206892052e-37,2.086097817822734e-18,6.787367889124807e-29,1.5627354896253138e-32,1.2906871684718298e-34,1.4187931058893615e-37,1.4375215887949315e-12,1.6981385908183815e-17,1.4375281173145354e-12,7.128392764572058e-24,4.993005751244217e-35,1.6334786016201221e-28,1.1189834508502714e-18,5.216107176811137e-35,7.172053990444463e-41,1.0114838120771557e-20,3.0391581843424976e-27,3.987734585214884e-31,1.9116613008211555e-33,8.322935065686141e-40,9.187118656796119e-38,1.2919860349948665e-29,1.6314850009142025e-44,2.7690021936615403e-46,6.134328163308136e-35,1.6053440960660053e-46,8.963763105464645e-42,1.453952355380235e-51,2.431144819863756e-20,4.547420959654624e-28,8.921533703747926e-39,2.3539095397965107e-33
