Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383),CHO2(142),F(37)
6.379020040157927e-17,0.35717658797563206,3.76,0.0,0.7897724444410428,0.9999999999999999,1.4407901013787247e-36,2.0422589354075631e-16,1.142079605512391e-27,2.7431483875192093e-13,2.743148387519241e-13,3.851358065893685e-30,2.2233019719273385e-28,2.217375941834138e-28,5.0967330802950955e-37,1.1364916034401517e-36,1.356472513187814e-16,2.381544979359135e-29,6.595944571564255e-17,7.281515509122117e-22,3.12673884124352e-25,6.968853313441929e-17,2.0425950785597776e-30,3.987431448278043e-29,4.941753480891662e-38,4.247019079261308e-24,3.1570407858244573e-44,2.0463657025494106e-45,1.7982843526031705e-27,1.1551053761450251e-40,5.980908192884116e-58,7.21753921085878e-29,3.817058943813808e-43,1.4652680561826963e-52,3.2413408332964103e-49,1.8890383452444772e-63,1.0260684455105989e-16,1.0299646177906596e-27,1.02606844548821e-16,7.542796720433995e-33,1.408699253866584e-54,1.3609208628197452e-32,6.050165029709887e-19,2.2142607476066955e-43,2.0503885888170394e-59,4.41079656549737e-30,1.2073547553475232e-41,1.6019772201438604e-50,2.0483691799721547e-45,2.294797651716916e-58,2.181281920199506e-52,1.3208247064309004e-36,1.3043245994565733e-54,3.6608313139790574e-45,8.661951655591427e-55,1.3353929426183931e-70,1.4127964513792702e-67,9.189101432797447e-76,2.606699348051069e-19,2.8669457490089157e-42,1.9796001383995007e-58,1.3852570104066982e-47,3.491929965308518e-51,5.065330229175788e-30,6.050164975846105e-19,1.1620798312124871e-44,2.0422589353715294e-16,2.979112300291187e-31,5.0078776976339476e-27,1.0777412589174463e-41,3.484024375385137e-40,3.155171513155409e-35,2.606699318955947e-19
1.2763582234998873e-16,0.35717658797564983,3.76,0.0,0.7897724444407678,0.9999999999999998,1.1535081516902487e-35,4.0862922053219297e-16,4.571294818628365e-27,5.488680049048888e-13,5.488680049049013e-13,1.5415465970397968e-29,8.89901032852452e-28,8.8752824036564e-28,4.080485488973641e-36,9.098843064667355e-36,2.7141235431907635e-16,9.532386403641567e-29,1.3197619733118127e-16,1.457532091405769e-21,1.2515103857212638e-24,1.3943761203728815e-16,8.175703485934336e-30,1.5960117574368727e-28,3.9564075773858295e-37,8.497736938819716e-24,2.527553672576077e-43,1.6383368622814316e-44,7.197823816221488e-27,9.247866527452083e-40,9.577245615455986e-57,2.8888966236846793e-28,3.056293225372112e-42,2.3466054480751373e-51,2.5950435359046103e-48,6.050721731808263e-62,2.05302834924232e-16,4.122542636367686e-27,2.0530283491527053e-16,3.019084543995339e-32,2.255753920141474e-53,5.447229893056916e-32,1.210558650924354e-18,1.7732044384289958e-42,3.283296180825201e-58,1.7654681077622403e-29,9.666214461287675e-41,2.5652608137337064e-49,1.6403567349129266e-44,2.2756903781237388e-57,1.7463518257494687e-51,1.0574658520379416e-35,2.089186146410212e-53,2.93163411486196e-44,1.3871968941184296e-53,4.277350354370967e-69,4.5252854106085803e-66,2.9433294389942472e-74,5.21566341996578e-19,2.2953791821122364e-41,3.16994716328934e-57,1.1093323621976716e-46,2.7956754818365025e-50,2.0274521541955755e-29,1.2105586293648043e-18,9.306063847459695e-44,4.0862922051777017e-16,1.1924212992036321e-30,2.004456141220476e-26,8.62848789805799e-41,2.789337809284748e-39,2.526055358152793e-34,5.215663303509469e-19
2.5532706624680766e-16,0.35717658797568524,3.76,0.0,0.7897724444402178,0.9999999999999996,9.23157109671988e-35,8.174358745364285e-16,1.8291134071721553e-26,1.0979743372104416e-12,1.097974337210492e-12,6.168191767179094e-29,3.560769962285459e-27,3.5512690108024534e-27,3.2656285225418087e-35,7.281839586469055e-35,5.429425604085931e-16,3.8141962129803264e-28,2.6400969963674363e-16,2.918083042618686e-21,5.007671691167999e-24,2.7893576892086463e-16,3.2713463413073845e-29,6.38612611939493e-28,3.1663284869303276e-36,1.6999199456285024e-23,2.0228116798487437e-42,1.3111674495183947e-43,2.8800670396698425e-26,7.401103810333484e-39,1.5329829992395303e-55,1.155934941154248e-27,2.4460934913952906e-41,3.756310890957801e-50,2.0768235078706873e-47,1.9371593089321513e-60,4.106948156619713e-16,1.6495540405491937e-26,4.106948156261139e-16,1.2080271886218095e-31,3.6106744076643885e-52,2.179601315438459e-31,2.4216429491042113e-18,1.4192822360318645e-41,5.255421660357683e-57,7.064172018170657e-29,7.735923364703685e-40,4.1060959317011027e-48,1.3129503776935274e-43,2.5230411434591115e-56,1.3976121754365147e-50,8.462988191753667e-35,3.344512295922065e-52,2.3464954963806446e-43,2.220543281119924e-52,1.3694073567072177e-67,1.4487854616516203e-64,9.423166581407107e-73,1.0433591558108116e-18,1.8370326942310356e-40,5.074004568166569e-56,8.879207281021963e-46,2.2374032800383693e-49,8.112449490470099e-29,2.421642862837932e-18,7.448623378640168e-43,8.174358744787182e-16,4.771238397606005e-30,8.020435262430993e-26,6.905420212480758e-40,2.2323177808583723e-38,2.021611475349622e-33,1.0433591092131186e-18
5.107095540404456e-16,0.357176587975756,3.76,0.0,0.7897724444391178,0.999999999999999,7.386659694138797e-34,1.6350491826303478e-15,7.31764500383768e-26,2.1961870018200155e-12,2.196187001820216e-12,2.4676762923381213e-28,1.4245451940808933e-26,1.4207388412872237e-26,2.612998962813147e-34,5.826577732074014e-34,1.0860029729433329e-15,1.5259268512902746e-27,5.28076700545808e-16,5.846344425817506e-21,2.0033947408740588e-23,5.579320789993724e-16,1.3087515635965745e-28,2.5548664377917286e-27,2.533543852729073e-35,3.4002231686932226e-23,1.6185568991260948e-41,1.0491332288836243e-42,1.152214317134391e-25,5.922007491402853e-38,2.4532718491408734e-54,4.6244924279960504e-27,1.957298452215797e-40,6.011491529454663e-49,1.6617743363012377e-46,6.200395450169237e-59,8.214787771030306e-16,6.59929028693396e-26,8.214787769595778e-16,4.832896311110155e-31,5.778251650903268e-51,8.719823121982463e-31,4.843811554556434e-18,1.1357133300972912e-40,8.41041619176947e-56,2.8261287652546094e-28,6.18991960403961e-39,6.571096669699698e-47,1.050626536818106e-42,3.1419038114495427e-55,1.11830202707832e-49,6.771752424943236e-34,5.352671649281042e-51,1.8776717927588813e-42,3.5536920656943916e-51,4.3831522227434336e-66,4.637223447448493e-63,3.0161371765505328e-71,2.0869447811644425e-18,1.469917952111551e-39,8.12013828279939e-55,7.105248292147472e-45,1.7902837386067604e-48,3.245508043143008e-28,4.843811209435153e-18,5.960408598289832e-42,1.6350491823994693e-15,1.9088060435266985e-29,3.2086961823359506e-25,5.5253973796972747e-39,1.7861930665085745e-37,1.6175954840413422e-32,2.086944594743336e-18
1.0214745296277215e-15,0.3571765879758975,3.76,0.0,0.7897724444369177,0.9999999999999979,5.909889204018798e-33,3.2702757991599794e-15,2.9272964903775395e-25,4.392612331033033e-12,4.392612331033839e-12,9.871492017155465e-28,5.69868730741007e-26,5.683417825305011e-26,2.0905976273160857e-33,4.6617042942694394e-33,2.1721237994356382e-15,6.104204176071873e-27,1.0562106875556967e-15,1.1731505114265386e-20,8.014231045194207e-23,1.1159246844018089e-15,5.235432397639699e-28,1.0220298693455804e-26,2.0270275126305884e-34,6.800872494967382e-23,1.2949685430071696e-40,8.393863678489762e-42,4.609232073126744e-25,4.738055766459093e-37,3.925634137715072e-53,1.8499474928409967e-26,1.5660082412485813e-39,9.619501855937199e-48,1.3295456800054488e-45,1.9843642002261306e-57,1.6430466998474713e-15,2.639930954811786e-25,1.643046699273614e-15,1.9333166089991992e-30,9.246133788751944e-50,3.488211994368562e-30,9.688148801830914e-18,9.086856897350994e-40,1.3458132559436778e-54,1.1305434842853129e-27,4.952408004311345e-38,1.0514829155147444e-45,8.406080143955615e-42,4.3108684565954953e-54,8.947264741046399e-49,5.418038017948738e-33,8.565436361961142e-50,1.5023276121194834e-41,5.686565633182735e-50,1.4027765194138674e-64,1.4840885120609518e-61,9.652808101044652e-70,4.174116022772362e-18,1.1760510826167972e-38,1.2993795880648417e-53,5.685051987984647e-44,1.432396865886102e-47,1.2983088717528851e-27,9.688147421233506e-18,4.768931881053301e-41,3.2702757982363917e-15,7.63584558791568e-29,1.2835827866182458e-24,4.420756877143466e-38,1.4290896139972242e-36,1.2941979020269604e-31,4.174115277027308e-18
2.0430044808022734e-15,0.3571765879761805,3.76,0.0,0.7897724444325178,0.9999999999999957,4.728136373988377e-32,6.540729033586418e-15,1.1709664530942971e-24,8.785462989434554e-12,8.785462989437775e-12,3.9487442779265124e-27,2.279601896264179e-25,2.2734595880758864e-25,1.6725574536408054e-32,3.7295397061898563e-32,4.344365458111555e-15,2.4417810308192183e-26,2.112478602342518e-15,2.361637817102835e-20,3.205822764212892e-22,2.231909836188368e-15,2.0942582377523237e-27,4.0882867941556726e-26,1.6216989617792847e-33,1.3602342682959246e-22,1.0360240280515507e-39,6.715411195128666e-41,1.8437676131150445e-24,3.7906244489586256e-36,6.281333628436939e-52,7.400090851335385e-26,1.2528743830026126e-38,1.5392095282154343e-46,1.0636870078521874e-44,6.350345182368156e-56,3.286182544785644e-15,1.056015351295407e-24,3.2861825424901207e-15,7.733587112521583e-30,1.479453647057286e-48,1.3953406715362927e-29,1.937682344186e-17,7.26994557027899e-39,2.153441989763078e-53,4.5223577403343895e-27,3.962115190903073e-37,1.6824585668493288e-44,6.725295730262423e-41,6.324353070292258e-53,7.158150079580452e-48,4.3348308951128263e-32,1.3705627550206347e-48,1.2019381597963966e-40,9.099031670992954e-49,4.489153343386439e-63,4.749362557875996e-60,3.0890925654661523e-68,8.348458469590834e-18,9.408875401515317e-38,2.0791940167690574e-52,4.548543396798355e-43,1.1460261092385133e-46,5.193446784171171e-27,1.937681791924625e-17,3.815389073460649e-40,6.540729029891912e-15,3.0544625228235125e-28,5.134538907458345e-24,3.53680421146968e-37,1.143325133721602e-35,1.0354052984309253e-30,8.348455486489722e-18
4.086064383151376e-15,0.35717658797674656,3.76,0.0,0.789772444423718,0.9999999999999913,3.782599776781682e-31,1.308163550790799e-14,4.683962787786624e-24,1.757116430613954e-11,1.7571164306152424e-11,1.5795192826683713e-26,9.118866845173715e-25,9.094022972536357e-25,1.3380776480297325e-31,2.983701343752267e-31,8.688848798228601e-15,9.767322868961043e-26,4.225014194984377e-15,4.78443309373532e-20,1.2823551154975213e-21,4.4638799036882595e-15,8.377203887524827e-27,1.63534875952285e-25,1.2973899115304637e-32,2.720596931963454e-22,8.28838870879225e-39,5.372458814590542e-40,7.375218585062939e-24,3.0325713623590554e-35,1.0050387883661692e-50,2.9600963783726645e-25,1.0023266141200676e-37,2.4628066088894698e-45,8.509697551845537e-44,2.032170876531976e-54,6.5724542324591506e-15,4.2241473441178766e-24,6.572454223276872e-15,3.0935025784021775e-29,2.367176411930288e-47,5.581469016973461e-29,3.8754173303838695e-17,5.816140357491176e-38,3.445694822418259e-52,1.8089797296470234e-26,3.169767427969883e-36,2.6920022322103705e-43,5.3804163544057e-40,9.660462401316383e-52,5.726653556150333e-47,3.468258570626202e-31,2.1929747368109897e-47,9.615809476737128e-40,1.4558871887056411e-47,1.4365720086264159e-61,1.519838205480551e-58,9.885450725319824e-67,1.6697143217638304e-17,7.527286752653959e-37,3.3270540070068787e-51,3.6392921588250046e-42,9.169293970042953e-46,2.077420958368083e-26,3.875415121293903e-17,3.052411173817777e-39,1.3081635493129669e-14,1.2218098674795543e-27,2.0538564168677187e-23,2.829559833065945e-36,9.146804850627592e-35,8.283404192369796e-30,1.669713128499501e-17
8.172184187849582e-15,0.35717658797787877,3.76,0.0,0.7897724444061182,0.9999999999999827,3.026117166355868e-30,2.6163448478425907e-14,1.8736055182271267e-23,3.5142566939157276e-11,3.514256693920883e-11,6.318056889328438e-26,3.647802838549211e-24,3.637645874215551e-24,1.0704747023263297e-30,2.3869874166610197e-30,1.737781556952354e-14,3.9069689141675033e-25,8.45008443254128e-15,9.813306254783972e-20,5.129472003046337e-21,8.927819094395365e-15,3.3509160434799287e-26,6.541467745706967e-25,1.0379241632153006e-31,5.441596858708961e-22,6.630789089100174e-38,4.298021802384301e-39,2.9501159105759526e-23,2.426085598674149e-34,1.6080820243501071e-49,1.1840504476417067e-24,8.018721200446054e-37,3.9405475904977557e-44,6.8078380433554794e-43,6.503041282675864e-53,1.3144997598994806e-14,1.6896761245193328e-23,1.3144997562265319e-14,1.2374174557261005e-28,3.787499624116721e-46,2.232604538158593e-28,7.750887535547816e-17,4.652985647129829e-37,5.513501865714006e-51,7.235991164025706e-26,2.5358436660663866e-35,4.3072577573395525e-42,4.3044163829744306e-39,1.508979457136223e-50,4.581373321410762e-46,2.7751382494688905e-30,3.508818967602716e-46,7.692769116474151e-39,2.329453158962652e-46,4.597099004145579e-60,4.8635337212964594e-57,3.1634292103631337e-65,3.339451213137543e-17,6.021903543878064e-36,5.324182834165909e-50,2.912027448476311e-41,7.336910234288474e-45,8.30976819974615e-26,7.750878699101861e-17,2.441972881109169e-38,2.6163448419312025e-14,4.8872891900705635e-27,8.215501783537182e-23,2.2637536171625892e-35,7.317509402005329e-34,6.626746305349455e-29,3.339446440034804e-17
1.6344423797245993e-14,0.357176587980143,3.76,0.0,0.7897724443709185,0.9999999999999653,2.4209103886163737e-29,5.232707450696085e-14,7.494470942187914e-23,7.028537220362385e-11,7.028537220383005e-11,2.527168001805105e-25,1.459303753977121e-23,1.4550654954194724e-23,8.563846509537785e-30,1.9095980856906917e-29,3.4755749476356684e-14,1.5627955326929856e-24,1.6900221116750392e-14,2.0604182581329574e-19,2.051798726250096e-20,1.7855693698640737e-14,1.3403735557953557e-25,2.6166053384960132e-24,8.30344123375342e-31,1.0884695870911378e-21,5.304661763947862e-37,3.4384438329442416e-38,1.1800511393790523e-22,1.9408795419321465e-33,2.5729460459192473e-48,4.7362246922016854e-24,6.415020043762248e-36,6.304921516041783e-43,5.446301483955249e-42,2.0809869234924834e-51,2.62900842968207e-14,6.7587388634302e-23,2.6290084149902e-14,4.949725692341952e-28,6.059939382446003e-45,8.93041733587721e-28,1.5501828876948537e-16,3.722417541593925e-36,8.822683224525063e-50,2.894410096968538e-25,2.0286862035093143e-34,6.891653727905804e-41,3.4435846508870414e-38,2.38496932522144e-49,3.665114174273445e-45,2.2209213008908286e-29,5.614157618347975e-45,6.154263673793559e-38,3.727151850254457e-45,1.471082572599675e-58,1.5563287618095608e-55,1.0123290270252032e-63,6.678924762941888e-17,4.817551801058464e-35,8.52139865728457e-49,2.3305166370752784e-40,5.871783904494266e-44,3.323924054126226e-25,1.5501793531015354e-16,1.953602242538169e-37,5.2327074270504134e-14,1.954925622510756e-26,3.2862114627554605e-22,1.8111398567445466e-34,5.854008143441243e-33,5.301339392291746e-28,6.678905670458884e-17
3.2688903016038816e-14,0.35717658798467156,3.76,0.0,0.7897724443005193,0.9999999999999305,1.93673772106719e-28,1.0465432691402716e-13,2.9978046010514664e-22,1.4057098272628133e-10,1.4057098272710613e-10,1.0108156889156734e-24,5.838631439325851e-23,5.820274742459108e-23,6.851094452034444e-29,1.5276779145252543e-28,6.95116187469951e-14,6.2511981742511406e-24,3.380047932157036e-14,4.511845183873379e-19,8.207211689304248e-20,3.571142779847098e-14,5.36151042526305e-25,1.0466487423343983e-23,6.64277054506222e-30,2.177529661870218e-21,4.243740398111133e-36,2.7507728077782365e-37,4.720206746355818e-22,1.5527075138007363e-32,4.11672179578489e-47,1.8944937443731217e-23,5.132032897393967e-35,1.0087909947915702e-41,4.3570520842043113e-41,6.65917111347044e-50,5.258025755149079e-14,2.7035024116223642e-22,5.258025696381452e-14,1.979919867310284e-27,9.695618505103975e-44,3.572139027727205e-27,3.1003715284041273e-16,2.9779451296152623e-35,1.4119615321590273e-48,1.1577661108305858e-24,1.6229524808458113e-33,1.1026672512688914e-39,2.7549174977476114e-37,3.7922991594837975e-48,2.9320900697405006e-44,1.7780182969989814e-28,8.98268923382018e-44,4.923429917289259e-37,5.963463981427474e-44,4.707481139574877e-57,4.980183108370313e-54,3.239619305958057e-62,1.3357870930778615e-16,3.854051921750214e-34,1.3642767491805098e-47,1.8658226809306306e-39,4.700994723979716e-43,1.3295728972218026e-24,3.100357390019229e-16,1.562901546245347e-36,1.0465432596819793e-13,7.819722402317812e-26,1.3144831558361072e-21,1.4491181276273282e-33,4.683165824982839e-32,4.24094152615431e-27,1.3357794560852892e-16
6.537786145362447e-14,0.35717658799372876,3.76,0.0,0.7897724441597209,0.999999999999861,1.5493983376365074e-27,2.093088331281455e-13,1.1991302454932832e-21,2.811422037464935e-10,2.811422037497927e-10,4.042835300546584e-24,2.336576807579483e-22,2.3281112245700044e-22,5.480878760151295e-28,1.2221360060864102e-27,1.390233631161527e-13,2.5004825659132046e-23,6.760093507698134e-14,1.0587702946313046e-18,3.2828855799479213e-19,7.142283556360841e-14,2.144608950419733e-24,4.1866318540384173e-23,5.314220878136454e-29,4.35741577158873e-21,3.3949947771384666e-35,2.2006368387522912e-36,1.8880772471591705e-21,1.24216669121569e-31,6.5867494567013225e-46,7.577977009739987e-23,4.1056324692111e-34,1.6140681854824614e-40,3.4856435898596107e-40,2.1309310807657952e-48,1.051606034969042e-13,1.0814023324320604e-21,1.0516060114619632e-13,7.91988598177768e-27,1.5512005305524306e-42,1.4288278358793438e-26,6.200750299539176e-16,2.382359721026889e-34,2.2601907684366335e-47,4.6310633535477434e-24,1.2983618075146018e-32,1.764267644274975e-38,2.2040005636091572e-36,6.048330655034916e-47,2.3456595892374056e-43,1.4244581262120379e-27,1.4372329939822283e-42,3.938750926643311e-36,9.541557856563933e-43,1.5063963377596853e-55,1.5936055314771265e-52,1.0367788733372902e-60,2.6715759539367125e-16,3.0832439609405724e-33,2.1855618832270106e-46,1.494904282210318e-38,3.7664879733226455e-42,5.3182975057837085e-24,6.200693746122326e-16,1.2503454212752606e-35,2.0930882934482377e-13,3.127892958803706e-25,5.2579011319429064e-21,1.1596193198401338e-32,3.7464508844617515e-31,3.3925301604435885e-26,2.6715454060879865e-16
1.307557783287958e-13,0.35717658801184304,3.76,0.0,0.7897724438781241,0.999999999999722,1.239528969163364e-26,4.186178511563245e-13,4.796579073893773e-21,5.622846456865069e-10,5.622846456997034e-10,1.6167891746847786e-23,9.355283241667566e-22,9.31243775689306e-22,4.384698368742576e-27,9.776965085462544e-27,2.7804687516592996e-13,1.0001937556187068e-22,1.3520160397220063e-13,2.7431412269180843e-18,1.313152450722122e-18,1.4284540935674272e-13,8.578457676666548e-24,1.6746790547720886e-22,4.251374349504966e-28,8.72429079769385e-21,2.7159937077007002e-34,1.7605353014972568e-35,7.55225097318396e-21,9.937322299616354e-31,1.0538756672264122e-44,3.031186648170225e-22,3.284507485997844e-33,2.582510378309436e-39,2.7885117427933544e-39,6.818936785147131e-47,2.1032129313202406e-13,4.325612021548228e-21,2.1032128372918797e-13,3.168113560610208e-26,2.481600015056172e-41,5.715078253907204e-26,1.2401513800675147e-15,1.9058879098429824e-33,3.619663981434113e-46,1.8524209363912678e-23,1.0386868401509171e-31,2.822821603537502e-37,1.763301724003489e-35,9.66048626460699e-46,1.8765035631325128e-42,1.1428329139912493e-26,2.299574173254526e-41,3.1510025808355264e-35,1.5266500701649058e-41,4.820469952513747e-54,5.099183813104872e-51,3.3183275432896504e-59,5.343152184822759e-16,2.46659330805201e-32,3.5055917372822034e-45,1.1995136681118758e-37,3.02229359013186e-41,2.1273196782913526e-23,1.240128758842115e-15,1.0003120640866068e-34,4.186178360230285e-13,1.2511579954387101e-24,2.1031312486061566e-20,9.282130631161654e-32,2.997023204540291e-30,2.713661256013527e-25,5.343029994633407e-16
2.6151161207913843e-13,0.3571765880480716,3.76,0.0,0.7897724433149305,0.999999999999444,9.916385505543664e-26,8.372359096124499e-13,1.918676273180859e-20,1.1245695291648906e-09,1.1245695292176749e-09,6.464392621668282e-23,3.7492904896154895e-21,3.7249658372656936e-21,3.507747369215785e-26,7.821366630807441e-26,5.560939925108442e-13,4.000777041063387e-22,2.7040197131073263e-13,7.988663134464203e-18,5.252590543690404e-18,2.8568959000206265e-13,3.431397289465435e-23,6.698920328052485e-22,3.401091930653068e-27,1.7486763798053508e-20,2.1727891662491933e-33,1.4084680028193922e-34,3.0208510968974857e-20,7.949831026550287e-30,1.6861854714143546e-43,1.2124701784174106e-21,2.627605073126549e-32,4.132015091374148e-38,2.230801905766391e-38,2.1820293969654347e-45,4.2064266337943646e-13,1.7302453119852242e-20,4.20642625768091e-13,1.2673715500854477e-25,3.969529012484645e-40,2.2858426713614603e-25,2.4803064638409564e-15,1.5247082788922164e-32,5.802202981784648e-45,7.409641439248383e-23,8.309443738217253e-31,4.516487948502862e-36,1.410801322321331e-34,1.543894836625972e-44,1.501162670559829e-41,9.194895327407211e-26,3.679317254313412e-40,2.5208012683086282e-34,2.4426394001711977e-40,1.5425492920621296e-52,1.631510090776383e-49,1.0622698175748671e-57,1.0686298683286814e-15,1.9732693739994263e-31,5.636756650864871e-44,9.653537791040324e-37,2.4324049719304e-40,8.509276005916288e-23,2.4802159801563497e-15,8.003056272462653e-34,8.372358490792502e-13,5.004633704444853e-24,8.41228334551164e-20,7.433976754015651e-31,2.3973959149605314e-29,2.170346199604437e-24,1.0685809932639654e-15
5.230232795798236e-13,0.35717658812052866,3.76,0.0,0.7897724421885431,0.9999999999988879,7.9333499955162835e-25,1.6744721161237499e-12,7.675058579006271e-20,2.249139294515085e-09,2.249139294726213e-09,2.583547201228953e-22,1.5054571510779726e-20,1.4899782120938776e-20,2.8061782131379924e-25,6.256761143542969e-25,1.1121886001782006e-12,1.6003116682036786e-21,5.407988242642022e-13,2.5986687318932873e-17,2.1010198085091644e-17,5.713740835898128e-13,1.3725696223111245e-22,2.6797301278106066e-21,2.7208599525319713e-26,3.5129095255408074e-20,1.7382210900105763e-32,1.1268373935124261e-33,1.208300430239788e-19,6.359818382878112e-29,2.6978452428883103e-42,4.849842554890362e-21,2.102081260136319e-31,6.611214808628669e-37,1.7846285506302353e-37,6.982294779418424e-44,8.412853677829542e-13,6.920981974687202e-20,8.412852173376368e-13,5.070492789297795e-25,6.34794589639755e-39,9.141857631868831e-25,4.960626165571999e-15,1.2197624402442812e-31,9.317886900976118e-44,2.963821317949662e-22,6.647469703371675e-30,7.226291216182422e-35,1.1288961253054089e-33,2.4674119074986012e-43,1.2008653455178608e-40,7.439417962422769e-25,5.886898375166247e-39,2.0166382446402566e-33,3.9082181100579187e-39,4.9361472805343954e-51,5.2193653971326707e-48,3.4018530306862646e-56,2.1372567827131417e-15,1.578606145248999e-30,9.10779568076885e-43,7.814705992730461e-36,1.9692594931527417e-39,3.403706613571217e-22,4.960264240741677e-15,6.403335877371903e-33,1.6744718739909426e-12,2.0018539055974518e-23,3.3647184264597975e-19,5.960409816705233e-30,1.9175595039171558e-28,1.735344165538218e-23,2.1370612906352293e-15
1e-12,0.35717658826544296,3.76,0.0,0.7897724401341013,0.9999999999978736,5.8581182300325734e-24,3.201525456759213e-12,2.867568588741635e-19,4.30026612244685e-09,4.3002661232355366e-09,9.635741585201673e-22,5.666092007703463e-20,5.566322321850895e-20,2.0719754828659945e-24,4.619334372393933e-24,2.1264628026994322e-12,5.9785804804010995e-21,1.0339672650569374e-12,8.619693243434774e-17,7.849040680318798e-17,1.0924260299001844e-12,5.127834947046495e-22,1.0012335077781156e-20,2.0089877304384618e-25,6.77537158256938e-20,1.2834393347423124e-31,8.32117405262547e-33,4.51377498777237e-19,4.695845833436657e-28,3.9601262581085333e-41,1.811815721078531e-20,1.5521143862910004e-30,9.704842957651192e-36,1.31770131983089e-36,2.0436552126609816e-42,1.6085044563351596e-12,2.585597170703527e-19,1.6085038942897944e-12,1.895010240163805e-24,9.308790226597838e-38,3.4141860326375736e-24,9.48456906799847e-15,9.006325872946793e-31,1.3778368287596908e-42,1.1072227104026767e-21,4.908182904196989e-29,1.0607505046742851e-33,8.339176932392128e-33,3.615903633358908e-42,8.865916618443703e-40,5.6147096816199466e-24,8.641589322123448e-38,1.4890255977092122e-32,5.737017401767423e-38,1.4448422695810773e-49,1.5268930859536814e-46,9.972600196418262e-55,4.0863395536749726e-15,1.1655853535870761e-29,1.3629378692557402e-41,5.904209174449427e-35,1.4881676058621886e-38,1.2715815886807898e-21,9.483217032111389e-15,4.7293451330680987e-32,3.2015245521797535e-12,7.478691454887124e-23,1.2568766453193406e-18,4.42029212372902e-29,1.4153517600579226e-27,1.2799708755822378e-22,4.085609278176277e-15
1.0460466145811941e-12,0.35717658826544296,3.76,0.0,0.7897724399357686,0.9999999999977757,6.3470647789245356e-24,3.3489448875423838e-12,3.070305483486059e-19,4.4982788187891805e-09,4.498278819633624e-09,1.0316549815138752e-21,6.067753433626614e-20,5.959846445956895e-20,2.2449104549247987e-24,5.00487612884477e-24,2.2243793073917387e-12,6.401251960783876e-21,1.0815770039489887e-12,9.200953886140024e-17,8.403945962605362e-17,1.142727600440984e-12,5.490362608576573e-22,1.0720213721648758e-20,2.1766656093400337e-25,7.090324758467417e-20,1.3905601113734064e-31,9.015704483833327e-33,4.832880525720984e-19,5.0877789920864225e-28,4.3163862939031514e-41,1.9399060334450968e-20,1.6816599966441673e-30,1.0577910215219859e-35,1.4276816862878235e-36,2.2342060082389755e-42,1.6825706322247872e-12,2.768392711235618e-19,1.682570030444173e-12,2.029001902019727e-24,1.0146164708149314e-37,3.6555322953207284e-24,9.921303705764135e-15,9.758028985379251e-31,1.5018557743576194e-42,1.1855000392774516e-21,5.317837821473257e-29,1.156177608853746e-33,9.035246587644133e-33,3.9411575038614126e-42,9.605889129887425e-40,6.0849262811530846e-24,9.41900411608265e-38,1.6133055653918368e-32,6.253131076301942e-38,1.579559885040349e-49,1.6692583492054788e-46,1.0902499030242906e-54,4.2745010703675786e-15,1.2628695829361604e-29,1.4857213106324516e-41,6.39875064507627e-35,1.6128221316382507e-38,1.3614792898233034e-21,9.91985608604608e-15,5.12409215233571e-32,3.348943919011322e-12,8.00741710743846e-23,1.3457311394549155e-18,4.7894795722169365e-29,1.5334758576055578e-27,1.386784585782983e-22,4.273719167682467e-15
