Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58)
1.0777073479306822e-05,0.8475154154212026,3.76,0.0,0.02038171456959218,0.7306314315610561,0.23889829397285078,0.0321769017514472,0.00047639278877397877,0.11371867889155207,0.2824412766944691,5.066578866062945e-10,0.7039257769075523,6.229191413218753e-06,0.000213063777029889,0.20990493147025022,0.001890894513059154,0.00019014606710007943,6.070053404582401e-05,0.0026190465874554626,0.5489788849233743,7.495783643908272e-05,0.00015723196766326828,0.008193150005330276,0.05633494152624603,0.0003493074344391491,0.0004183786347626111,0.001763142903372601,1.0789760019903533e-08,0.05817272667518396,2.98097528425947e-09,0.0008200152641532033,0.0003645293656548452,0.0002728704698879154,1.955188337373659e-06,3.759363632779412e-08,0.024555592933624484,0.013074826384858204,0.010758328884475879,0.02127815553330608,9.986505905563282e-08,3.819179154969378e-10,0.031172859573989572,0.003630826067554848,1.1682406355991254e-05,2.32719992431581e-06,3.300167907452178e-06,0.006248382547284834,3.3079940877135445e-06,1.2674323052566804e-10,6.925977139952812e-09,0.0010253374344711943,2.48706728606019e-05,3.3466297236612102e-06,0.018685531730928608,1.7159377046203012e-07,2.002564058634647e-12,1.4634051938348652e-06,2.0529546730518273e-05,2.212174596995064e-06,0.00038094006750195533,1.853888608637623e-07,1.866376762040607e-07,0.001825351795533153,4.127620528436358e-06,0.0012759676239352258
1.081525153744945e-05,0.847579207743609,3.76,0.0,0.020240203916916725,0.7302670414806965,0.23912973125186873,0.03227795247540117,0.00047501949211070784,0.11368222233623178,0.282682723827024,5.06015367035636e-10,0.7040185159689837,6.221799520166727e-06,0.00021254079102376873,0.2104029582786673,0.0018880079565920932,0.0001894361825196919,6.0464766388928884e-05,0.0026116157678907257,0.5487004802359727,7.468528348404652e-05,0.0001567871040897333,0.008191057573075311,0.05640414971049625,0.0003483795203052853,0.0004172424109493416,0.0017579800596406313,1.0741751590074435e-08,0.05819209112508848,2.9705371855698184e-09,0.0008132624708182338,0.00036351570414575854,0.00027190085031185727,1.94357693099022e-06,3.7438486492926314e-08,0.024530737171017218,0.013074555672260672,0.010738089505515936,0.021313655647475328,9.98915554848443e-08,3.8070482772023455e-10,0.031246645806860894,0.0036316215183163497,1.1666610671082884e-05,2.319285797622135e-06,3.3015197111426896e-06,0.006273037978906505,3.3112663124079765e-06,1.2635686407603438e-10,6.903531078687693e-09,0.0010282170167314393,2.4892353745985542e-05,3.3462830653649614e-06,0.01871047062083184,1.7182462379253082e-07,1.99430045834282e-12,1.4613148998737175e-06,2.0477668829063334e-05,2.207643273596935e-06,0.00038041860269818817,1.8493207253213458e-07,1.8615762041014954e-07,0.0018288782323273535,4.109116014915217e-06,0.0012752087935586054
1.0853429595592077e-05,0.8476427419410706,3.76,0.0,0.020099932831530904,0.7299037594787279,0.2393604115516439,0.03237867509803707,0.0004736632301658684,0.1136457084265527,0.2829233135542815,5.05380364945456e-10,0.7041104518311415,6.214526408479623e-06,0.00021202300561927562,0.21089981880265124,0.0018851451126071024,0.00018873497105947537,6.023183023389848e-05,0.0026042783400363704,0.548422390715612,7.441595967055798e-05,0.00015634736739196685,0.008188917841396415,0.05647311791705494,0.0003474621293858637,0.00041611978961048974,0.0017528787235266635,1.069431353659494e-08,0.05821104557196353,2.960218717244827e-09,0.000806626931817025,0.0003625139688400511,0.00027094289664309954,1.9321485216823484e-06,3.7285168217998156e-08,0.02450601368490944,0.013074163581639466,0.010718065459491676,0.02134894801451251,9.991744538086721e-08,3.795053487717903e-10,0.03132010679876189,0.0036323689689162684,1.1651034737805784e-05,2.311459746041491e-06,3.3028439771939016e-06,0.006297688685604721,3.3145811773733224e-06,1.2597486562510736e-10,6.881322275301254e-09,0.0010310922706097223,2.491436467819744e-05,3.346003424342272e-06,0.01873531518955588,1.7205459182087709e-07,1.986134395312066e-12,1.4592533181757553e-06,2.042634578674163e-05,2.2031656987384084e-06,0.0003799033415566711,1.8447957907977042e-07,1.8568272398311187e-07,0.0018323644368954824,4.090875945124592e-06,0.0012744545192749721
1.0891607653734704e-05,0.8477060210830605,3.76,0.0,0.01996088614127077,0.7295415732862914,0.2395903440845772,0.03247907317778024,0.000472323669270779,0.11360913703369718,0.2831630551238791,5.047523298520469e-10,0.7042015954631378,6.207369204425077e-06,0.00021151032164324872,0.21139552506960058,0.0018823055185724074,0.00018804228952728905,6.000167115162775e-05,0.0025970324931881713,0.5481446150203558,7.414980283345081e-05,0.00015591265701882893,0.008186731793937242,0.056541848912432156,0.0003465550519049232,0.0004150105014050428,0.0017478375243865822,1.0647434882961483e-08,0.058229596527804316,2.9500172719129827e-09,0.0008001062991479053,0.00036152392368605564,0.00026999636229010037,1.9208995123369108e-06,3.713364323198814e-08,0.02448142236817231,0.013073651735098994,0.0106982538525352,0.021384034757529514,9.994273830009907e-08,3.783192172355418e-10,0.03139324561768797,0.0036330696985027644,1.1635673994528011e-05,2.303720232989271e-06,3.304141324733494e-06,0.006322334363235845,3.3179376125581254e-06,1.2559715826088135e-10,6.859346093137305e-09,0.0010339632596161516,2.4936697131040384e-05,3.345789274822824e-06,0.018760066621576126,1.722836857853661e-07,1.9780638332981e-12,1.4572198612314508e-06,2.0375567648731267e-05,2.1987408579634014e-06,0.0003793941619022529,1.8403132194035844e-07,1.8521289307451096e-07,0.001835810968877229,4.0728947622192924e-06,0.0012737047597499735
1.0929785711877332e-05,0.847769048177621,3.76,0.0,0.019823048944201862,0.7291804708671635,0.239819537883165,0.032579150218764626,0.00047100048490035995,0.11357250805142498,0.283401957619688,5.041315775354653e-10,0.7042919576128024,6.200325125601126e-06,0.00021100264274739254,0.21189008886501412,0.0018794887225655186,0.0001873579968228188,5.977423616534988e-05,0.002589876466683375,0.547867151835247,7.388675249509758e-05,0.00015548287522957658,0.008184500393048185,0.05661034541007,0.0003456580841036383,0.00041391428458818536,0.0017428551348957215,1.0601104948669589e-08,0.05824775036354965,2.9399303231907268e-09,0.0007936982722171592,0.00036054533932485547,0.0002690610081375666,1.9098263767739237e-06,3.698387439734719e-08,0.024456963083274514,0.013073021730950672,0.010678651831653155,0.021418917959211595,9.99674426759947e-08,3.771461776142997e-10,0.031466065281913126,0.003633724957583741,1.1620524014621034e-05,2.296065754123555e-06,3.3054123641076415e-06,0.006346974714628723,3.3213345822000905e-06,1.2522364177242556e-10,6.8375980270788e-09,0.001036830046007293,2.4959342833155358e-05,3.3456391351593413e-06,0.01878472607871073,1.7251191670643023e-07,1.970086793560404e-12,1.455213958940543e-06,2.032532471754466e-05,2.1943677662934244e-06,0.0003788909450433079,1.8358724341985882e-07,1.8474803640959322e-07,0.0018392183785491069,4.055167066377655e-06,0.0012729594740938834
1.0967963770019959e-05,0.8478318261767166,3.76,0.0,0.019686406603646584,0.7288204404130488,0.24004800180362068,0.03267890967158728,0.00046969336142150875,0.11353582139538188,0.2836400299647476,5.035173524040298e-10,0.7043815488111886,6.193391477681196e-06,0.00021049987534195116,0.21238352173778371,0.001876694283085219,0.00018668195392538336,5.9549473767362007e-05,0.002582808548515439,0.5475899998714222,7.362674984190386e-05,0.00015505792702352758,0.00818222458018016,0.05667861007140196,0.0003447710280975853,0.0004128308848231307,0.0017379302698533792,1.0555313341211652e-08,0.05826551331181377,2.9299554253457184e-09,0.0007874005971295018,0.00035957799292128526,0.00026813660233974143,1.8989256587606242e-06,3.683582571839135e-08,0.024432635663391895,0.01307227514409131,0.010659256584411336,0.021453599662729545,9.999156791655915e-08,3.7598598258689124e-10,0.03153856876086437,0.003634335968514324,1.1605580503812073e-05,2.288494836757952e-06,3.306657696192277e-06,0.006371609449489937,3.3247710837018347e-06,1.248542503778581e-10,6.816073700621043e-09,0.0010396926908120506,2.4982293762450992e-05,3.345551566719681e-06,0.018809294700570738,1.7273929539106342e-07,1.962201361035367e-12,1.4532350581720087e-06,2.027560754795297e-05,2.1900454674520777e-06,0.0003783935756877526,1.8314728668983485e-07,1.8428806506483162e-07,0.0018425872069599586,4.037687610695901e-06,0.0012722186218600106
1.1006141828162586e-05,0.8478943579801944,3.76,0.0,0.019550944766744686,0.7284614703588679,0.24027574451396883,0.032778354929115926,0.0004684019926214038,0.1134990770041811,0.2838772809097737,5.029098533228398e-10,0.7044703793580982,6.18656565934257e-06,0.0002100019287502886,0.2128758349849809,0.001873921769820069,0.00018601402408645348,5.9327333931801674e-05,0.0025758270782528245,0.5473131578675994,7.336973778850016e-05,0.00015463772029712837,0.00817990527440581,0.05674664550234028,0.0003438936922077752,0.00041176005560223034,0.0017330616884538245,1.0510049970647525e-08,0.05828289145735872,2.920090214673068e-09,0.0007812110703276718,0.00035862166853583335,0.0002672229207163349,1.8881939776169877e-06,3.6689462354635655e-08,0.02440843991121955,0.01307141352426721,0.010640065342553393,0.021488081869285223,1.0001512222199428e-07,3.7483839099040665e-10,0.03161075897165904,0.00363490392340514,1.1590839306688415e-05,2.281006041744437e-06,3.3078779124054493e-06,0.006396238284959973,3.3282461494833303e-06,1.2448889280525684e-10,6.794768872645422e-09,0.0010425512537491665,2.5005542160159413e-05,3.3455251764056723e-06,0.018833773603059354,1.7296583241847384e-07,1.954405679473586e-12,1.4512826238630327e-06,2.022640696128831e-05,2.185773035317025e-06,0.00037790194214552884,1.8271139584742142e-07,1.8383289284308284e-07,0.0018459179852119295,4.020451309636434e-06,0.0012714821630891498
1.1044319886305214e-05,0.8479566464509816,3.76,0.0,0.019416649264807184,0.728103549296777,0.24050277456049104,0.03287748934634124,0.0004671260783323046,0.11346227483092415,0.2841137190934268,5.023089322308567e-10,0.7045584594039016,6.179845128886422e-06,0.0002095087141449887,0.213367039741496,0.001871170759752203,0.00018535407207614438,5.9107767746849976e-05,0.0025689304281441513,0.5470366245797317,7.311566047444622e-05,0.00015422216479193238,0.008177543380264687,0.05681445427288685,0.00034302588869349,0.0004107015554002021,0.0017282481780679219,1.0465304974747805e-08,0.05829989078915716,2.9103323850618003e-09,0.000775127521260267,0.0003576761546203636,0.00026631974395844167,1.8776280023410461e-06,3.654475027966105e-08,0.024384375610470757,0.013070438404804693,0.010621075367182953,0.021522366553137738,1.0003811405157037e-07,3.737031670468545e-10,0.03168263879743182,0.003635429994624302,1.1576296350162555e-05,2.2735979547215303e-06,3.309073593810517e-06,0.006420860943083389,3.331758828080208e-06,1.2412749011176557e-10,6.7736793924777605e-09,0.0010454057936900166,2.5029080434498648e-05,3.345558600373314e-06,0.01885816388674647,1.7319153822054514e-07,1.9466979373873296e-12,1.4493561305257488e-06,2.0177713946323813e-05,2.1815495634521056e-06,0.0003774159350272892,1.822795156779393e-07,1.8338243485494456e-07,0.0018492112378870682,4.003453189948864e-06,0.0012707500581508292
1.1082497944447841e-05,0.8480186943493532,3.76,0.0,0.01928350619754372,0.7277466660478294,0.24072910031224884,0.032976316222843104,0.0004658653271233326,0.1134254148496026,0.28434935299092834,5.017144761651682e-10,0.7046457988815111,6.173227430285415e-06,0.00020902014537909998,0.21385714690642,0.0018684408404995752,0.00018470196489996522,5.8890727469447515e-05,0.0025621170185753353,0.546760398789529,7.286446348237185e-05,0.00015381117292710106,0.00817513978112518,0.05688203890075143,0.0003421674355285488,0.00040965514992377135,0.0017234885668091788,1.042106872513209e-08,0.05831651715666219,2.9006796980787434e-09,0.000769147827637609,0.0003567412459910025,0.00026542685980526694,1.8672244746315799e-06,3.640165643647466e-08,0.024360442517589138,0.013069351295043947,0.010602283962544066,0.021556455649420714,1.0006055162882124e-07,3.725800811325266e-10,0.031754211071769026,0.003635915325710844,1.1561947692241178e-05,2.2662691909306157e-06,3.31024531757771e-06,0.006445477153059827,3.3353082056436346e-06,1.23769964294898e-10,6.752801228726716e-09,0.001048256368272577,2.5052901236422523e-05,3.345650516784811e-06,0.01888246662987258,1.7341642301477675e-07,1.939076373732591e-12,1.4474550712464892e-06,2.0129519739667645e-05,2.177374172744681e-06,0.0003769354482760371,1.8185159177442624e-07,1.8293660927575846e-07,0.0018524674800352086,3.98668842115018e-06,0.0012700222678999464
1.1120676002590468e-05,0.8480805044046761,3.76,0.0,0.019151501936497218,0.7273908096642042,0.2409547299593255,0.03307483880176507,0.00046461945627452705,0.11338849705498355,0.2845841909119602,5.011261728488542e-10,0.7047324075042415,6.166710191679603e-06,0.00020853613900518982,0.21434616714132673,0.0018657316104697356,0.0001840575718606851,5.8676167032667346e-05,0.002555385317189083,0.5464844793033466,7.261609418497155e-05,0.00015340465980848289,0.008172695338905097,0.05694940185081393,0.000341318156437581,0.0004086206121398515,0.001718781723507013,1.037733191473239e-08,0.05833277626824005,2.8911300032422537e-09,0.0007632699162376058,0.0003558167438463452,0.0002645440630328086,1.8569802102013602e-06,3.626014898605676e-08,0.024336640362212014,0.013068153679968657,0.010583688477211634,0.02159035105386013,1.0008244323923572e-07,3.714689114549126e-10,0.03182547857800328,0.0036363610309890406,1.154778952494339e-05,2.259018398523928e-06,3.3113936450559384e-06,0.006470086651383707,3.3388934037644077e-06,1.2341624669859747e-10,6.7321304788045644e-09,0.0010511030338909856,2.5076997463213227e-05,3.3457996458781734e-06,0.018906682888117445,1.7364049680222576e-07,1.9315392950773125e-12,1.4455789553123283e-06,2.008181583053684e-05,2.173246012314054e-06,0.00037646037919260327,1.814275707619648e-07,1.824953358956259e-07,0.0018556872169989283,3.970152318908647e-06,0.001269298753691247
1.1158854060733096e-05,0.8481420793094191,3.76,0.0,0.019020623092642838,0.7270359694009171,0.24117967153465947,0.03317306027612783,0.00046338819064005524,0.1133515214596709,0.2848182410202795,5.00544098192074e-10,0.7048182947927055,6.160291114095492e-06,0.00020805661391538378,0.21483411090001767,0.0018630426775948995,0.00018342076432864075,5.846404127132841e-05,0.002548733833510187,0.5462088649495962,7.237050117882637e-05,0.00015300254286994492,0.008170210896628265,0.05701654554156818,0.00034047788012895697,0.00040759772130661567,0.0017141265521821768,1.0334085451475624e-08,0.05834867370825354,2.881681200685569e-09,0.0007574917573333927,0.0003549024549193329,0.00026367115450134975,1.8468920905044434e-06,3.6120196853823476e-08,0.02431296885129626,0.013066847023009344,0.010565286299542927,0.021624054627756135,1.001037965533015e-07,3.7036944047559904e-10,0.03189644405514038,0.0036367681989858437,1.1533818150757687e-05,2.2518442547304084e-06,3.3125191336883946e-06,0.006494689181027445,3.3425135689642414e-06,1.230662581442288e-10,6.711663347610602e-09,0.0010539458458483078,2.510136222621164e-05,3.3460047446809773e-06,0.018930813697347167,1.7386376939393838e-07,1.924085043648548e-12,1.443727306289524e-06,2.0034593924637303e-05,2.169164254832052e-06,0.00037599062799993773,1.8100739998853421e-07,1.8205853766335972e-07,0.0018588709455042288,3.953840331913868e-06,0.001268579477331978
1.1197032118875723e-05,0.848203421660208,3.76,0.0,0.01889085651008029,0.7266821347094918,0.24140393291887782,0.033270983789745114,0.0004621712622922669,0.11331448809313172,0.2850515113376135,4.999678672056534e-10,0.7049034700807331,6.153967966717463e-06,0.0002075814912481919,0.21532098843579553,0.0018603736591050741,0.00018279141573009073,5.825430649540838e-05,0.0025421611160641048,0.5459335545763937,7.212763454549472e-05,0.00015260474177159213,0.008167687278921223,0.057083472346523785,0.00033964644008834655,0.00040658626270450617,0.0017095219903916195,1.0291320488300022e-08,0.05836421494067548,2.8723312708822173e-09,0.000751811363763908,0.0003539981912367494,0.0002628079408600358,1.8369570614665332e-06,3.59817700307099e-08,0.02428942767082735,0.01306543276652939,0.010547074857479966,0.021657568199175917,1.0012461962629736e-07,3.6928145822390765e-10,0.03196711019892967,0.0036371378931104627,1.1520029985037609e-05,2.2447454633545012e-06,3.313622327754677e-06,0.006519284491310347,3.346167880279059e-06,1.2271993678509245e-10,6.691396143738262e-09,0.0010567848583928532,2.51259888451988e-05,3.346264605518881e-06,0.018954860074208265,1.7408625041684254e-07,1.916712025284605e-12,1.4418996626366145e-06,1.9987845938253807e-05,2.1651280960891156e-06,0.00037552609774420064,1.8059102771746586e-07,1.8162613837189936e-07,0.0018620191538184908,3.9377480263333845e-06,0.0012678644010807546
1.123521017701835e-05,0.8482645341362263,3.76,0.0,0.01876218922925636,0.7263292952072055,0.24162752186408495,0.03336861244467533,0.0004609684095253884,0.11327739699881657,0.2852840097654993,4.993976112922422e-10,0.7049879425449662,6.147738580526305e-06,0.00020711069396982533,0.21580680983301997,0.0018577241800508085,0.0001821694012576313,5.804691993276124e-05,0.0025356657468875326,0.5456585470493923,7.188744554662711e-05,0.00015221117803026598,0.008165125294934768,0.05715018460128813,0.0003388236737101284,0.0004055860266070299,0.001704967003614837,1.0249028426413515e-08,0.05837940532809184,2.863078236745343e-09,0.0007462267845534544,0.0003531037692323502,0.00026195423362015806,1.8271721238865325e-06,3.584483918716665e-08,0.024266016489261636,0.013063912335007529,0.01052905161246036,0.021690893568387926,1.0014491979923871e-07,3.6820475792804263e-10,0.032037479668745344,0.003637471155393958,1.150642151205717e-05,2.237720757538806e-06,3.3147037607265733e-06,0.006543872337001688,3.349855522595202e-06,1.2237720608648822e-10,6.671325269407069e-09,0.0010596201248783013,2.5150870803889512e-05,3.3465780505619484e-06,0.018978823019162063,1.7430794934241386e-07,1.9094186747419566e-12,1.4400955700856685e-06,1.994156395106272e-05,2.1611367516345407e-06,0.00037506669377572986,1.8017840293486832e-07,1.811980641201725e-07,0.001865132323052712,3.9218710949633925e-06,0.0012671534875884523
