Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),HF(38),C2H4F(62),CH2CHF(55),C2H4F(61),CH2CF(69),C2H2F(70),CH2CFO(78),S(1534),S(414),CH2F(46),CHFO(47),CH2F2(41),S(2175),CH2O2(154),CHO2(147),S(841),CH3F(39),C2H5O(149),C2H2O(132),C2HF(57),S(1780),C2HF(2524),CHF2(81),S(1754),C2H3F2(63),CH2CF2(56),C2H3F2(64),C2H5O(167),C2H3F2(65),CF2CH(72),C2HF2(71),C2F(2523),S(1862),S(499),F(37),C2H2F2(58),C2H4(136),O2(150),C#CC(4975),CH3O2(356),C3H4(6072),C3H4(6556),CHF(40),CF2(43),CHF3(42),CF(50),S(4414),C2H2F3(66)
0.0016807753547006723,0.7103619709419062,0.00011006956543416991,1.038019394206326e-05,3.0574128886544804e-05,0.31988290906968236,0.0,0.0,0.0011986139200438784,0.0003648831219199474,0.643250455327675,0.030150095403152645,1.2380110717787789e-05,9.831552338317051e-14,1.543480623246825e-10,1.19641612971414e-07,0.0010000739305418191,0.00890494235442107,6.794046992763385e-06,1.64471640986343e-08,0.010804406262245984,1.8701963258226487e-08,5.779742482217782e-09,0.0005490257530401977,6.253446545843758e-07,0.02304928746164873,5.220725132934727e-06,0.06094729062704408,0.005057920196175725,9.179420813793191e-06,2.7627832907463176e-07,4.360643841700791e-09,3.478083378273081e-06,0.000624262529289575,3.76,0.0,0.0004308807835162544,0.3678016040567177,0.5167151857518179,0.07016927489144682,0.44933742866620613,1.718962516619421e-05,0.17103751270569117,1.64687822580595e-05,3.6547342686078555e-06,3.166081193092247e-06,6.500023352345847e-05,5.227882908238586e-07,3.72277697220336e-05,0.0005722602926397934,0.006851917119476344,0.004768633485591787,1.4843618357157749e-12,1.4876049386870072e-13,1.9000897341096943e-09,3.154235989351651e-08,0.013683291950470963,6.73129540022723e-11,5.383315645483596e-10,0.0012060695647579292,2.752775961361158e-08,2.3655436707734534e-10,8.107387273461793e-05,1.876269313245072e-13,1.5589184311018498e-06,0.008988593964222191,5.756171439496237e-06,6.184046913857238e-09,4.537840388508853e-07,2.0648201329870643e-06,1.2457493299758208e-07,8.687739790460605e-10,1.568757743738212e-13,0.000721258025943608,2.5816752734072917e-09,0.00016516285567667996,6.990737915004306e-13,6.751317687651726e-05,0.00014814601365818798,3.915917702369008e-07,3.073501262169905e-11,0.00011592199185350073,9.489337575950141e-07,0.00048617724998050707,0.00034403308909520755,4.988232728015681e-06,2.1767426661308092e-08,5.204675803875955e-07
0.0016861883762944105,0.7104408300611812,0.00011009035444843155,1.0367733781031819e-05,3.0517110895756665e-05,0.3199114888944041,0.0,0.0,0.0011954127992625742,0.0003630834260692309,0.6442230493216126,0.03021729393259312,1.234953183135712e-05,9.846653801910504e-14,1.5425605282932742e-10,1.1954312127050695e-07,0.0009992726052839922,0.008878713311138563,6.785270954231428e-06,1.6453218130955187e-08,0.010814454625331857,1.8702722006289924e-08,5.769192672109525e-09,0.0005482642889362614,6.231143393129886e-07,0.02297923353847332,5.215843222835405e-06,0.06085599317419759,0.00505673917215494,9.168086931500678e-06,2.7563264470473146e-07,4.350797011115088e-09,3.467647875026845e-06,0.0006226459598105131,3.76,0.0,0.00042581154809486616,0.3670729492875352,0.5172036386071375,0.0702539731398882,0.4497494629926671,1.7153105102929862e-05,0.1706555308154991,1.6433948693327472e-05,3.649301244708927e-06,3.1615929563583574e-06,6.477718388058275e-05,5.209064269683727e-07,3.709742757330968e-05,0.0005715083983348322,0.006826451735635498,0.004759761342936098,1.48003556051361e-12,1.4832692908857257e-13,1.8944294149358766e-09,3.140946202838406e-08,0.013672131504696136,6.70779087372573e-11,5.367225267508133e-10,0.0012076815001728829,2.73739950060037e-08,2.36870627147341e-10,8.099521315587512e-05,1.8705617567283764e-13,1.5607027346919062e-06,0.009006748132919733,5.768899374249595e-06,6.162458755959758e-09,4.5423502337380434e-07,2.0656596625725993e-06,1.2462154989187982e-07,8.690380495926164e-10,1.55999500144844e-13,0.0007179996261073994,2.5799676802030904e-09,0.00016524928488137702,6.981898422962561e-13,6.737942540458964e-05,0.0001483337924564572,3.904594649268861e-07,3.0773966175154567e-11,0.0001161852557424159,9.462433219954552e-07,0.00048534415659287427,0.0003432139080014443,4.984922427021224e-06,2.1769776957238975e-08,5.192208628128165e-07
0.0016916013978881487,0.7105194052432126,0.00011011158612128825,1.0355344195690421e-05,3.0460406510110282e-05,0.31993997827618953,0.0,0.0,0.0011922268284108239,0.00036129656624185206,0.6451922446009392,0.03028437195449399,1.2319099122530508e-05,9.861885218731788e-14,1.541654939630144e-10,1.1944541529755907e-07,0.0009984737498338538,0.008852578150516781,6.776529658006827e-06,1.645927206811181e-08,0.010824467996396704,1.8703506343153744e-08,5.758711100797995e-09,0.0005475027415271732,6.208967751513575e-07,0.022909339172953472,5.211003596833101e-06,0.060765013124219856,0.0050555256908391254,9.156808054614012e-06,2.749896686774333e-07,4.341004405775619e-09,3.457274735182742e-06,0.0006210343961152257,3.76,0.0,0.0004208309737208881,0.36634659392008584,0.5176906174161955,0.07033828976255538,0.4501599448869988,1.7116792952883433e-05,0.1702749189298597,1.6399310159655758e-05,3.6439032101056893e-06,3.1571321344984926e-06,6.45554890592447e-05,5.190361701764782e-07,3.6967890073626626e-05,0.0005707606599129161,0.006801158883198956,0.004750923641969485,1.475734647193994e-12,1.4789590595026915e-13,1.888802640232612e-09,3.1277448167004014e-08,0.01366094843488376,6.684433496850821e-11,5.351171381438244e-10,0.0012092894087791302,2.7221420568399098e-08,2.371860969760594e-10,8.091717403263512e-05,1.864887890842766e-13,1.562485981111254e-06,0.009024815182194027,5.78160505311092e-06,6.141006015138254e-09,4.5468575395384973e-07,2.0664857768368e-06,1.246674145844707e-07,8.693025941813221e-10,1.551300084293406e-13,0.0007147656590338567,2.5782720930954542e-09,0.0001653348007894224,6.973113536325372e-13,6.724609601366902e-05,0.00014851984749996342,3.893322165181012e-07,3.0812562140814355e-11,0.00011644684544619233,9.435700264867881e-07,0.00048451457860652176,0.000342399914984451,4.981655582737053e-06,2.1771997380559943e-08,5.17980833030864e-07
0.0016970144194818869,0.7105976983810244,0.00011013325458173575,1.034302442142346e-05,3.0404012462299966e-05,0.319968378392363,0.0,0.0,0.0011890558808589711,0.0003595224128871299,0.6461580608138494,0.030351330034143892,1.2288811362530107e-05,9.877248100052283e-14,1.5407637061025173e-10,1.1934848871274634e-07,0.000997677343968661,0.00882653657895175,6.767822940266629e-06,1.6465325712328735e-08,0.010834446612007819,1.870431598202502e-08,5.748297053372729e-09,0.0005467411261609121,6.186918451513837e-07,0.02283960507114253,5.206205825864424e-06,0.060674348601566105,0.0050542800758085595,9.145583588528054e-06,2.7434938521896793e-07,4.331265538592348e-09,3.446963342880604e-06,0.0006194278248182948,3.76,0.0,0.0004159373726712181,0.36562252436639037,0.5181761309564221,0.07042222649545266,0.45056888507896203,1.7080686391584323e-05,0.16989566917542867,1.636486452200732e-05,3.638539802150781e-06,3.152698435868266e-06,6.433513574454897e-05,5.171774042974103e-07,3.683914907128221e-05,0.0005700170361418655,0.00677603660267754,0.004742120290153329,1.4714588498486773e-12,1.474673998078234e-13,1.8832090837688696e-09,3.1146308884767086e-08,0.013649743207535616,6.661221809458715e-11,5.335154146987926e-10,0.0012108933119639913,2.7070023354327905e-08,2.3750078076237253e-10,8.083974970759103e-05,1.8592473907744397e-13,1.5642681582961243e-06,0.009042795560123048,5.7942885506528844e-06,6.119687344742942e-09,4.5513623071586007e-07,2.06729859960987e-06,1.2471253424552909e-07,8.695675957052455e-10,1.5426722544864054e-13,0.000711555834796048,2.5765883897834157e-09,0.00016541941669193102,6.964382737530194e-13,6.71131862094912e-05,0.0001487041877222375,3.882099871047812e-07,3.08508023718653e-11,0.00011670676447925882,9.409136927868088e-07,0.00048368853569144164,0.00034159107520698753,4.97843162613639e-06,2.1774088802698374e-08,5.167474804771242e-07
0.001702427441075625,0.7106757112519094,0.00011015535408724012,1.0330773645340722e-05,3.034792551461702e-05,0.3199966904041128,0.0,0.0,0.0011858998314752754,0.0003577608381743269,0.6471205174227347,0.03041816873177316,1.2258667335958163e-05,9.892736904209375e-14,1.5398866034891993e-10,1.1925232940563615e-07,0.0009968833676772446,0.008800588301916212,6.759150634401337e-06,1.6471378684228047e-08,0.010844390706356326,1.870515064609052e-08,5.73794977499152e-09,0.0005459794579695387,6.164994336995323e-07,0.022770031918650038,5.20144948949419e-06,0.06058399774468246,0.005053002647609193,9.13441294619192e-06,2.737117767091059e-07,4.32157992800818e-09,3.4367130892893575e-06,0.0006178262325050179,3.76,0.0,0.00041112909089529226,0.3649007271706944,0.5186601879162737,0.07050578506151273,0.4509762941759099,1.704478312555729e-05,0.16951777374544796,1.6330609672944617e-05,3.633210674175048e-06,3.1482915768532484e-06,6.411611079188522e-05,5.153300147381222e-07,3.6711196519154406e-05,0.0005692774863101966,0.0067510829651149795,0.004733351194098085,1.4672079275137532e-12,1.4704138650899175e-13,1.8776484256119213e-09,3.101603486137315e-08,0.0136385162831231,6.638154368557372e-11,5.319173719176202e-10,0.0012124932308996354,2.6919790574946e-08,2.378146826628815e-10,8.076293458538755e-05,1.8536399365418254e-13,1.5660492554826442e-06,0.009060689712262314,5.806949946762641e-06,6.098501413969852e-09,4.55586454072117e-07,2.0680982533234845e-06,1.2475691596994764e-07,8.698330304978406e-10,1.5341107832199083e-13,0.000708369868229314,2.574916448844635e-09,0.00016550314569467467,6.955705517415186e-13,6.698069352206498e-05,0.00014888682201733166,3.870927391575478e-07,3.088868871329072e-11,0.00011696501639535165,9.38274145039134e-07,0.0004828660466113398,0.00034078735416706883,4.975249996967173e-06,2.1776052086089976e-08,5.155207939146698e-07
0.0017078404626693633,0.7107534456961883,0.0001101778789333062,1.0318591094736088e-05,3.0292142476306842e-05,0.32002491545602574,0.0,0.0,0.0011827585566862033,0.00035601171604240364,0.6480796336976099,0.030484888602342892,1.2228665842300841e-05,9.908348481209984e-14,1.539023457183173e-10,1.1915692918417852e-07,0.0009960918011730608,0.008774733023971604,6.750512566552746e-06,1.6477430709882577e-08,0.010854300511175731,1.8706010057851605e-08,5.7276685504967016e-09,0.0005452177518621424,6.143194267138547e-07,0.02270062038000269,5.1967341711881465e-06,0.06049395870662396,0.005051693723638684,9.123295548427903e-06,2.7307682515153295e-07,4.3119470982951564e-09,3.426523373073026e-06,0.0006162296057316536,3.76,0.0,0.00040640450885156984,0.36418118901418256,0.5191427968921087,0.07058896717013034,0.45138218265875013,1.7009080896095696e-05,0.16914122490242237,1.6296543536491865e-05,3.6279154824157107e-06,3.1439112784556602e-06,6.389840123719115e-05,5.134938884871617e-07,3.658402448197149e-05,0.0005685419702305357,0.006726296072947336,0.004724616259560072,1.4629816379260251e-12,1.466178417783795e-13,1.8721203448155877e-09,3.088661693308898e-08,0.013627268115882872,6.615229749885124e-11,5.303230248262068e-10,0.0012140891865360032,2.677070962357335e-08,2.3812780679052837e-10,8.068672313575941e-05,1.8480652102584284e-13,1.5678292610052349e-06,0.009078498081536263,5.819589316721615e-06,6.0774469093007474e-09,4.560364241478988e-07,2.0688848587790693e-06,1.248005667485591e-07,8.700988788738999e-10,1.525614952069617e-13,0.000705207479053522,2.573256150246004e-09,0.00016558600071094726,6.947081372387429e-13,6.684861550653567e-05,0.000149067759238136,3.8598043558869955e-07,3.0926223001543804e-11,0.00011722160478883716,9.356512098867672e-07,0.0004820471292051726,0.0003399887177099233,4.972110143974233e-06,2.177788809412835e-08,5.143007613918831e-07
0.0017132534842631015,0.7108309034723859,0.0001102008234176742,1.0306476086461459e-05,3.0236660218409385e-05,0.3200530546779645,0.0,0.0,0.001179631934304296,0.0003542749219922767,0.6490354287377376,0.030551490196115978,1.2198805696233203e-05,9.924091024429779e-14,1.5381742080021936e-10,1.1906228872600321e-07,0.0009953026249224118,0.008748970448902557,6.741908573464212e-06,1.6483481777367575e-08,0.01086417625599076,1.8706893933891182e-08,5.717452749128269e-09,0.0005444560225506212,6.121517116201624e-07,0.022631371101037398,5.192059454913894e-06,0.06040422965351503,0.005050353618490121,9.112230824365054e-06,2.7244451585671325e-07,4.3023665798898005e-09,3.4163936016042568e-06,0.0006146379310297257,3.76,0.0,0.000401762037369632,0.36346389669965895,0.5196239663985684,0.07067177451864146,0.45178656089637526,1.697357748046243e-05,0.16876601497064514,1.626266406938401e-05,3.62265387045836e-06,3.1395572588454593e-06,6.368199427276938e-05,5.116689138734227e-07,3.6457625128571324e-05,0.0005678104481872307,0.006701674056237513,0.004715915391557808,1.4587797390729237e-12,1.4619674136269974e-13,1.8666245209188973e-09,3.075804608911105e-08,0.013615999154523478,6.592446549512761e-11,5.287323880356309e-10,0.001215681199625546,2.66227680856327e-08,2.384401572194977e-10,8.061110988592035e-05,1.8425228968497624e-13,1.5696081613259752e-06,0.009096221108517568,5.8322067253453315e-06,6.056522535994087e-09,4.564861404977936e-07,2.0696585359406694e-06,1.2484349351073208e-07,8.703651307336338e-10,1.5171840535676323e-13,0.0007020683912807999,2.571607375898857e-09,0.00016566799448294116,6.938509802451723e-13,6.671694974037276e-05,0.00014924700820134217,3.8487303974726956e-07,3.09634070655899e-11,0.0001174765332901402,9.33044716220053e-07,0.0004812318005014867,0.00033919513198796156,4.96901152386402e-06,2.1779597679767364e-08,5.130873703669123e-07
0.0017186665058568397,0.7109080863614627,0.00011022418198802694,1.0294427882256367e-05,3.018147564601557e-05,0.3200811091843678,0.0,0.0,0.0011765198435850096,0.0003525503331669757,0.6499879214631572,0.030617974058443968,1.2169085725312787e-05,9.939966734396427e-14,1.5373386980932005e-10,1.1896840069180596e-07,0.0009945158196547062,0.008723300279727592,6.733338503823695e-06,1.6489531655483057e-08,0.010874018168007487,1.870780200186511e-08,5.707301685501775e-09,0.0005436942845404168,6.099961772244731e-07,0.022562284708119395,5.1874249328914496e-06,0.060314808765241326,0.005048982643809797,9.101218210728732e-06,2.718148344607413e-07,4.292837909103836e-09,3.406323190691453e-06,0.0006130511949061162,3.76,0.0,0.00039720011892809204,0.3627488371576015,0.5201037048645839,0.07075420879172578,0.45218943914035636,1.6938270685083383e-05,0.1683921363393512,1.622896925402348e-05,3.617425492382784e-06,3.1352292397277355e-06,6.346687725818995e-05,5.098549806866768e-07,3.633199073484844e-05,0.0005670828809479243,0.006677215073938087,0.004707248494352717,1.4546020007563693e-12,1.4577806219573825e-13,1.8611606484972428e-09,3.063031341640962e-08,0.013604709841956447,6.569803382436694e-11,5.271454757100165e-10,0.0012172692907131504,2.6475953722542073e-08,2.3875173798322833e-10,8.053608942332063e-05,1.8370126895885502e-13,1.5713859446589187e-06,0.009113859231271615,5.844802242609407e-06,6.035727016804726e-09,4.5693560300644634e-07,2.070419403679575e-06,1.2488570313001064e-07,8.706317680770803e-10,1.5088173902666966e-13,0.0006989523334040954,2.5699700087546802e-09,0.00016574913957268436,6.929990315837582e-13,6.658569382448403e-05,0.00014942457768538013,3.8377051537704853e-07,3.100024272644137e-11,0.00011772980556742742,9.304544953805202e-07,0.00048042007668632007,0.000338406563476624,4.965953601612041e-06,2.1781181669432667e-08,5.118806076694929e-07
0.001724079527450578,0.710984996096865,0.00011024794925372756,1.0282445625689347e-05,3.0126585669943707e-05,0.3201090800728259,0.0,0.0,0.00117342216537346,0.00035083782850965444,0.6509371305963021,0.030684340729269347,1.2139504766911261e-05,9.955955835604939e-14,1.5365165792367196e-10,1.1887524302994864e-07,0.0009937313662711203,0.008697722218668751,6.7248021823335515e-06,1.6495579699914017e-08,0.010883826471928301,1.8708734004814244e-08,5.697214555699916e-09,0.0005429325521092993,6.078527137128132e-07,0.02249336180637275,5.1828302090087816e-06,0.06022569423694672,0.00504758110800363,9.090257149557112e-06,2.7118776029703503e-07,4.283360627200728e-09,3.3963115617443513e-06,0.0006114693838414875,3.76,0.0,0.00039271723063414107,0.36203599745933285,0.5205820206245382,0.0708362716601704,0.4525908275132966,1.6903158341201076e-05,0.16801958146943213,1.6195457094431695e-05,3.6122300381775388e-06,3.13092695868194e-06,6.325303774183337e-05,5.080519804125101e-07,3.620711368501192e-05,0.0005663592298190785,0.006652917316666495,0.004698615471389018,1.4504481982423013e-12,1.453617817586288e-13,1.8557284291253036e-09,3.050341012794741e-08,0.013593400614718885,6.547298879054555e-11,5.255623015159e-10,0.0012188534801160177,2.6330254449771672e-08,2.3906255307038296e-10,8.046165640190298e-05,1.831534286249631e-13,1.5731626017596003e-06,0.009131412885072784,5.857375950722341e-06,6.015059088701003e-09,4.5738481218699064e-07,2.0711675780959253e-06,1.249272023294307e-07,8.708987582707631e-10,1.5005142734851024e-13,0.0006958590388189171,2.5683439313724272e-09,0.00016582944834351627,6.921522430552729e-13,6.645484538563339e-05,0.00014960047642538014,3.826728266155241e-07,3.103673179609523e-11,0.000117981425330148,9.278803813492791e-07,0.00047961197302703065,0.00033762297900643494,4.9629358512327105e-06,2.1782640882329076e-08,5.106804594564787e-07
0.001729492549044316,0.7110616344315844,0.00011027211969084494,1.0270528656332833e-05,3.0071987274258783e-05,0.32013696842807354,0.0,0.0,0.0011703387817231957,0.0003491372883497507,0.6518830747077162,0.030750590744298117,1.2110061672279e-05,9.972066807250896e-14,1.5357078074891005e-10,1.1878281756748593e-07,0.0009929492458005103,0.008672235967365749,6.7162994394874265e-06,1.6501625905028996e-08,0.010893601390520891,1.870968966700134e-08,5.687190760692403e-09,0.0005421708393607933,6.057212126899639e-07,0.02242460298458597,5.178274881285476e-06,0.060136884275632345,0.005046149316984192,9.079347090328466e-06,2.705632786699785e-07,4.27393428102833e-09,3.3863581433447003e-06,0.0006098924842973482,3.76,0.0,0.0003883118758863681,0.3613253647844386,0.5210589219401334,0.07091796478408305,0.4529907360388667,1.6868238319651006e-05,0.16764834287724537,1.6162125631339623e-05,3.607067165287149e-06,3.1266501453265214e-06,6.30404634119483e-05,5.06259805724254e-07,3.6082986458482436e-05,0.0005656394564949506,0.006628778999172,0.004690016225512765,1.4463180930679187e-12,1.4494787613893505e-13,1.850327546918486e-09,3.037732760320567e-08,0.013582071904468872,6.524931688318451e-11,5.239828787684685e-10,0.0012204337879764611,2.6185658382628903e-08,2.393726064353115e-10,8.038780552297244e-05,1.826087380792119e-13,1.5749381184432504e-06,0.00914888250306301,5.869927909944387e-06,5.994517505775951e-09,4.57833767281376e-07,2.0719031742321394e-06,1.2496799774151112e-07,8.711660915796468e-10,1.4922740259619135e-13,0.0006927882446475964,2.566729028418372e-09,0.00016590893300613655,6.913105664009384e-13,6.632440207045428e-05,0.0001497747131235764,3.8157993799252075e-07,3.1072876079773836e-11,0.00011823139631946454,9.253222100173503e-07,0.00047880750409704464,0.00033684434568148245,4.959957753588256e-06,2.1783976144586338e-08,5.094869113640176e-07
0.0017343642684786804,0.7111303782520602,0.00011029421329587587,1.025985868297162e-05,3.0023095568410943e-05,0.3201619982684385,0.0,0.0,0.0011675758617392157,0.000347616934001159,0.6527316480465288,0.03081011645665072,1.2083679825500613e-05,9.98668362523488e-14,1.5349913251713742e-10,1.1870026468375435e-07,0.0009922473165687262,0.008649376591494284,6.708675560413021e-06,1.6507065962226034e-08,0.010902370455377662,1.8710569765270203e-08,5.6782230326860895e-09,0.0005414853262392914,6.038130009648597e-07,0.022362860807379252,5.174208441188571e-06,0.06005721424238616,0.0050448350877699095,9.069571195366912e-06,2.700034514016627e-07,4.2654937490711555e-09,3.377449371209172e-06,0.0006084774628537367,3.76,0.0,0.0003844121310380291,0.3606876718690145,0.5214869305468884,0.07099117382784226,0.45334939665102775,1.683697299701909e-05,0.16731534741912552,1.6132280209753876e-05,3.6024481498668854e-06,3.1228225639352063e-06,6.285021816867462e-05,5.046560165462514e-07,3.597190690566075e-05,0.0005649949446956953,0.006607189377379212,0.004682305702873753,1.442621070515964e-12,1.44577372607133e-13,1.8454932961083398e-09,3.0264548008107324e-08,0.013571859760278044,6.504917515276909e-11,5.225646165068466e-10,0.0012218527628443372,2.60564554275262e-08,2.396510064329654e-10,8.03218331231095e-05,1.8212118497194472e-13,1.576535096793725e-06,0.00916453366497197,5.881206124602371e-06,5.976137088497265e-09,4.582376088890286e-07,2.0725545517424166e-06,1.2500411737421328e-07,8.714069786278452e-10,1.484911001600302e-13,0.0006900435533340134,2.565285076631899e-09,0.000165979774564693,6.905573886005813e-13,6.620734753772378e-05,0.00014993011227424895,3.8060041330357017e-07,3.1105112630046165e-11,0.00011845496362515611,9.230333526927833e-07,0.0004780866012660725,0.00033614778193858205,4.9573109450641815e-06,2.1785072572323337e-08,5.084183489606223e-07
