Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39)
6.415750318979315e-06,0.6120839365789593,3.76,0.0,0.5908016782016798,0.9655634061327268,0.043954962095954106,0.00046023344373447874,0.0022199701769554728,0.0850905924534038,0.09184788170858804,2.4108763088500897e-09,0.27126831027198367,2.324702557693402e-05,0.00031726092236636426,0.005289100860674847,0.004085411704014748,0.00019895098195019752,0.002181579753461219,0.016538452077482804,0.30699271067040634,0.0016461002088233511,0.0004423671944880999,0.0012694022222346723,0.0022178596442771845,0.0005116742164054398,0.0005285891362902073,0.0022865260473950095,1.979802373279529e-06,0.0015533700575703412,1.2501729398685607e-08,0.00098832876128327,0.0005440439049798449,0.0009777874311132806,5.948813575370979e-07,5.405126315628857e-07,0.0017154252376147816,0.0009298623366141567,0.0009213392867123579,0.00011136396485397635,8.034998324512091e-10,2.9013637806970807e-09,0.00023707883186831322
6.431166184965243e-06,0.6124850711311286,3.76,0.0,0.5866439930426082,0.9649624683324921,0.04470535586849035,0.00047264161072736987,0.0022534566627023973,0.08515880247968076,0.0920689504678691,2.46171909946916e-09,0.27455224202483997,2.3759705371273287e-05,0.00032164049039217835,0.005428118079749015,0.004104789137742345,0.00020258312953087032,0.002204825971904455,0.016710679058323404,0.31063988063688364,0.0016691585472645223,0.00044745143530366813,0.0012827183368772533,0.0022603292340126003,0.0005220631347572569,0.0005422353968261008,0.002347645836908803,1.9984611067433775e-06,0.001612510565228657,1.281986494229409e-08,0.0010161108757698368,0.0005574573959860145,0.0010046868917078088,6.160829852943583e-07,5.546999489523869e-07,0.0017647327255035535,0.0009596927138305606,0.0009497165146063142,0.00011733268779396118,8.33838083809243e-10,2.9455774697386636e-09,0.0002462299153610909
6.446582050951171e-06,0.6128877506592945,3.76,0.0,0.582470501860888,0.9643532512373143,0.0454645379949214,0.00048539437412692654,0.002287053237948694,0.08522533846048162,0.09229154874460055,2.512825687988556e-09,0.2778472899995548,2.4276258168254474e-05,0.00032601806783529193,0.005570403408183445,0.0041237688135532975,0.00020624454586875294,0.0022279305024958296,0.016881953171664365,0.3142959077316622,0.0016922383803967562,0.00045251887673461173,0.0012960047843835554,0.0023034702214153853,0.0005326006510221333,0.0005560955378507846,0.002409885378968402,2.016922209096147e-06,0.001673611477962056,1.3143150939300205e-08,0.00104449461919558,0.0005710582519675513,0.0010321214183349249,6.379552386420811e-07,5.691406312172611e-07,0.0018151861024319925,0.0009903172617647248,0.0009788585793807636,0.00012359677956690665,8.651220186343192e-10,2.989882813883565e-09,0.0002557313469963326
6.461997916937099e-06,0.6132918944082874,3.76,0.0,0.5782820674825393,0.963735735363703,0.04623245984009055,0.0004984992614205066,0.0023207438975922476,0.08529020562085915,0.09251572918237407,2.5641601984692126e-09,0.28115271514552426,2.4796374167016104e-05,0.00033039146304363954,0.005716011325187254,0.004142348485420462,0.00020993427899878078,0.0022508788447552757,0.01705217675324959,0.3179598463394374,0.001715326801695486,0.0004575671025808784,0.0013092586574073508,0.002347288087941965,0.0005432853757507196,0.0005701663929140092,0.00247324182067996,2.0351727391517725e-06,0.0017367194895201129,1.347154117263307e-08,0.0010734847319642635,0.000584842523713769,0.0010600921424681947,6.605141212954012e-07,5.838338696623493e-07,0.0018667983604755977,0.0010217482925938908,0.001008778655298222,0.0001301687362151056,8.973692607178537e-10,3.034256806417693e-09,0.00026559447760477877
6.4774137829230265e-06,0.6136974200897546,3.76,0.0,0.5740795697875137,0.9631099052089428,0.047009067084796935,0.000511963841243382,0.002354512148839412,0.08535340987116113,0.09274154456484988,2.6156854975351394e-09,0.28446776601434365,2.5319730508307036e-05,0.0003347584614311659,0.0058649961726280715,0.00416052624393336,0.00021365134936809365,0.00227365634491972,0.017221251118753448,0.3216307365049235,0.0017384105766616476,0.0004625936777650518,0.0013224771464486079,0.0023917881544309005,0.0005541157196006007,0.0005844444514269355,0.002537711134140716,2.053199710641454e-06,0.001801881369711124,1.3804983009050884e-08,0.0011030856187307706,0.000598805931103248,0.0010885997240847223,6.837757216870356e-07,5.987785887900909e-07,0.0019195820448587402,0.001053997879969487,0.0010394897398091373,0.00013706142837194543,9.305971412692975e-10,3.0786758285015824e-09,0.00027583087898646653
6.492829648908954e-06,0.6141042439418039,3.76,0.0,0.5698639049959673,0.9624757493703029,0.047794299671769666,0.0005257957167341217,0.00238834102258389,0.08541495780773246,0.0929690477370357,2.6673630177755624e-09,0.2877916794150428,2.584599152916097e-05,0.00033911682868418696,0.006017412103162743,0.004178300514911565,0.0002173947509815535,0.002296248214273957,0.017389076677923287,0.32530760481737236,0.001761476155861462,0.0004675961510807154,0.0013356575461568427,0.0024369755715612437,0.000565089887879659,0.0005989258532913638,0.002603288085068573,2.0709901108585535e-06,0.0018691439029423552,1.4143417278957538e-08,0.001133301333440559,0.0006129438598936551,0.0011176443347411312,7.07756195800597e-07,6.139734391100322e-07,0.001973549228085726,0.0010870778362548493,0.0010710046290725416,0.00014428810222481787,9.648225388621534e-10,3.123115630808449e-09,0.0002864523390182626
6.508245514894882e-06,0.6145122808066982,3.76,0.0,0.5656359849180856,0.9618332606613051,0.04858809175914729,0.0005400025185775787,0.0024222130861144826,0.0854748567126343,0.09319829152341567,2.719153175463508e-09,0.2911236810974221,2.637480906052037e-05,0.00034346431403853967,0.006173313026924199,0.004195670057392113,0.00022116345260925124,0.0023186395483202338,0.01755555305379594,0.32898946533191253,0.0017845096886005619,0.00047257205801542866,0.001348797261443047,0.002482855310161308,0.0005762058753541172,0.000613606384229341,0.0026699662028766913,2.0885309200463106e-06,0.001938553824401294,1.4486778269060877e-08,0.001164135564588295,0.000627251359229038,0.0011472256410421649,7.324717491572343e-07,6.294167904881254e-07,0.002028711484217556,0.0011209996895496055,0.0011033358928944313,0.00015186237974618565,1.000061976479433e-09,3.1675514849930395e-09,0.0002974708561196876
6.52366138088081e-06,0.614921444204322,3.76,0.0,0.5613967361674639,0.9611824362246352,0.049390371681977886,0.0005545918977317944,0.0024561104569973957,0.08553311455234801,0.09342932864294784,2.7710153296014254e-09,0.2944629864632586,2.6905822767444938e-05,0.00034779865362528716,0.006332752556767672,0.00421263396097721,0.00022495639905503037,0.0023408153468592154,0.017720579206166518,0.3326753205265724,0.001807497037956196,0.00047751892364471905,0.001361893813375496,0.002529432151376908,0.0005874614614887699,0.000628481471839669,0.0027377377523606834,2.1058091315073384e-06,0.002010157753890872,1.4834993587527415e-08,0.0011955916207419097,0.0006417231399040263,0.0011773427885665166,7.579386179416156e-07,6.451067261814981e-07,0.002085079863357862,0.0011557746605439358,0.0011364958491081637,0.0001597982581428212,1.0363315984130217e-09,3.211958151295851e-09,0.00030889863304850093
6.539077246866738e-06,0.6153316464127233,3.76,0.0,0.55714709933844,0.9605232776413706,0.05020106192197803,0.0005695715178388772,0.002490014818296287,0.08558973997545244,0.09366221162101811,2.822907483072382e-09,0.2978088013048005,2.7438660531149458e-05,0.00035211757388210594,0.006495783952095177,0.004229191642559606,0.000228772512483983,0.002362760534799241,0.017884053559339946,0.3363641622943012,0.0018304237972828945,0.00048243426558418334,0.0013749448448411492,0.0025767106767108014,0.0005988542060321107,0.0006435461823959466,0.0028065937071294154,2.1228117721141468e-06,0.0020840021273857675,1.5187984029428302e-08,0.0012276724163687994,0.0006563535734074472,0.0012079943863061505,7.841730492742058e-07,6.6104103701302e-07,0.0021426648664026786,0.0011914136392445508,0.001170496537433065,0.00016811010848542275,1.073646959742301e-09,3.25630981419118e-09,0.0003207480700078921
6.554493112852666e-06,0.6157427985498065,3.76,0.0,0.5528880281484343,0.9598557910361837,0.05102007908570995,0.0005849490473238978,0.0025239074352937495,0.08564474230926852,0.09389699269849643,2.8747867731577608e-09,0.3011603225694556,2.797293887266244e-05,0.00035641879502008536,0.006662460061301877,0.004245342842457568,0.0002326106938057398,0.002384459983596993,0.018045874134491116,0.34005497296902687,0.0018532753077637708,0.0004873155969892907,0.0013879481259529136,0.0026246952579482593,0.0006103814448472518,0.0006587952184185552,0.002876523724890744,2.139525923138717e-06,0.0021601331264205167,1.5545663588244683e-08,0.0012603804580030742,0.0006711366917681985,0.0012391784916745182,8.111912806490644e-07,6.772172158201622e-07,0.0022014764201140767,0.0012279271616241368,0.0012053496928613003,0.00017681267348499676,1.112023116314176e-09,3.3005802391479883e-09,0.00033303175705282886
6.569908978838594e-06,0.6161548106587305,3.76,0.0,0.5486204885471343,0.9591799871781709,0.05184733389136973,0.0006007321511908017,0.0025577691736712277,0.08569813155547258,0.09413372373808992,2.926609549919549e-09,0.30451673914898475,2.850826341825059e-05,0.0003607000345294309,0.006832833262913175,0.004261087619986032,0.00023646982410930028,0.002405898533374104,0.018205938686309733,0.3437467263834517,0.0018760366768585826,0.0004921604295980716,0.001400901559178537,0.002673390046987208,0.0006220402860423477,0.0006742229170682872,0.0029475161247072864,2.155938741464955e-06,0.0022385966054564712,1.5907939410401058e-08,0.001293717830800739,0.0006860661882331162,0.0012708925961439487,8.390095185641248e-07,6.936324526008056e-07,0.002261523852588804,0.0012653253862609135,0.0012410667186357645,0.00018592106438336054,1.1514746625213377e-09,3.344742798555549e-09,0.0003457624657872319
6.5853248448245216e-06,0.6165675917957052,3.76,0.0,0.5443454577943966,0.9584958815769271,0.05268273116443222,0.000616928482524869,0.0025915805190285975,0.08574991838467792,0.09437245612818757,2.9783309230478623e-09,0.3078772326914949,2.9044229406387612e-05,0.0003649590107091108,0.007006955405481381,0.004276426348481992,0.00024034876614521282,0.002427061015697485,0.01836414484329529,0.34743838895595325,0.0018986927978472778,0.0004969662768131522,0.0014138031841655601,0.0027227989655921785,0.0006338276065145678,0.0006898232494046883,0.003019557866350309,2.1720374811794524e-06,0.0023194380173733433,1.6274711681648096e-08,0.001327686185532814,0.0007011354188078328,0.0013031336115764524,8.676439163697384e-07,7.102836301720575e-07,0.002322815869195744,0.001303618071037825,0.0012776586588823288,0.00019545075692366408,1.1920154730403322e-09,3.3887703718511957e-09,0.00035895314034307165
6.6007407108104494e-06,0.6169810501207968,3.76,0.0,0.5400639235086211,0.9578034945734942,0.05352616984236724,0.0006335456737111524,0.0026253215977191644,0.08580011412998463,0.09461324068439106,3.029905295451822e-09,0.3112409784345639,2.9580422235505428e-05,0.00036919344620957317,0.007184877746306262,0.004291359709803869,0.00024424636585112245,0.0024479322769147033,0.01852039025136425,0.3511289208043145,0.001921228370541257,0.0005017306568159569,0.0014266511822386722,0.002772925695091762,0.0006457400489478838,0.0007055898205400682,0.003092634531882245,2.1878095154418335e-06,0.0024027023372289722,1.664587363957308e-08,0.0013622867260646542,0.0007163374046867228,0.0013358978573118087,8.971105513618502e-07,7.271673201472462e-07,0.0023853605290536364,0.0013428145499683848,0.001315136170960204,0.00020541758636734742,1.2336587647583167e-09,3.4326354833034214e-09,0.00037261688763245824
6.616156576796377e-06,0.6173950929909732,3.76,0.0,0.5357768826873055,0.9571028514258234,0.054377542988592965,0.0006505913273788003,0.0026589721990486416,0.08584873077950243,0.09485612754893731,3.0812866230706715e-09,0.3146071460578601,3.011641805147276e-05,0.00037340107157892734,0.007366650889044391,0.004305888688330228,0.0002481614539167033,0.0024684972019665876,0.018674572720662024,0.3548172768842667,0.0019436279230051923,0.0005064510957036994,0.001439443880549037,0.002823773666039855,0.0006577740192434115,0.0007215158707136433,0.0031667303095895705,2.2032423585186244e-06,0.002488433984439267,1.7021311607685392e-08,0.0013975201973667807,0.0007316648355919284,0.0013691810480740084,9.274254011495458e-07,7.442797794944121e-07,0.0024491652221173177,0.0013829237102142376,0.001353509497597489,0.0002158377415262766,1.2764172141789613e-09,3.4763103938832542e-09,0.00038676696686557586
6.631572442782305e-06,0.6178096270552933,3.76,0.0,0.531485340701656,0.9563939823884119,0.055236737815805216,0.0006680730070829386,0.002692511798843559,0.08589578096785523,0.09510116608824017,3.132427783318314e-09,0.3179749005535178,3.065178437368102e-05,0.0003775796288009323,0.007552324720280456,0.004320014564485902,0.00025209284738368117,0.002488740738653485,0.018826590375317826,0.3585024081505619,0.0019658758341678604,0.0005111251306407729,0.0014521797558563947,0.002875346047862392,0.000669925684386087,0.0007375942773104598,0.003241827980376765,2.218323687924954e-06,0.0025766767435480144,1.740090493643583e-08,0.0014333868741013957,0.0007471100740375717,0.0014029782827554228,9.586043193325715e-07,7.616169477902539e-07,0.002514236646939579,0.0014239539693612806,0.0013927884388834346,0.00022672775778237938,1.3203026630369956e-09,3.5197669845557207e-09,0.000401416778330951
6.646988308768233e-06,0.6182245583520626,3.76,0.0,0.5271903102673166,0.95567692278577,0.05610363571881002,0.000685998227737776,0.0027259195843275996,0.08594127796667762,0.09534840478880266,3.183281098529278e-09,0.3213434031124027,3.118608075853127e-05,0.0003817268748113212,0.007741948345142666,0.0043337389078239525,0.00025603935127633957,0.0025086479223076106,0.018976341805692364,0.36218326273795565,0.00198795635733326,0.0005157503130177054,0.0014648574379247962,0.002927645738512605,0.0006821909707962177,0.0007538175578501317,0.0033179089067253654,2.233041366664626e-06,0.002667473683771939,1.7784526016626398e-08,0.0014698865498289037,0.000762665160533034,0.0014372840341375698,9.906630105299612e-07,7.791744449864345e-07,0.00258058078917576,0.0014659132530242655,0.001432982324192906,0.0002381045090703922,1.3653261248651655e-09,3.562976851527298e-09,0.00041657985143798894
6.662404174754161e-06,0.6186397924078734,3.76,0.0,0.5228928103934637,0.9549517130793946,0.05697811231696305,0.0007043744458162896,0.002759174480242935,0.08598523567412016,0.09559789115176862,3.2337988505014726e-09,0.32471181202426513,3.171885949892374e-05,0.00038584058497929236,0.007935570022050885,0.0043470635696922135,0.00025999976025771774,0.0025282039007842975,0.01912372622268565,0.36585878715934017,0.002009853644593781,0.0005203242116107528,0.001477475712513965,0.0029806753541592656,0.000694565563211581,0.0007701778739677104,0.0033949530243188243,2.2473834655076933e-06,0.0027608670775192594,1.817204037243196e-08,0.0015070185268787329,0.0007783218197369362,0.0014720921396064483,1.023617004804975e-06,7.969475697149745e-07,0.0026482029008982446,0.0015088089728517572,0.0014740999841231508,0.0002499851988018504,1.411497996892099e-09,3.6059114613488966e-09,0.0004322698320241897
6.677820040740089e-06,0.6190552343382343,3.76,0.0,0.5185938653125838,0.9542183989279163,0.05786003750628596,0.0007232090493331112,0.0027922551761879557,0.08602766860338307,0.09584967158639332,3.2839324603258476e-09,0.32807928358969857,3.224966635810322e-05,0.0003899185565422847,0.008133237096690185,0.004359990675513984,0.00026397286030665427,0.00254739395969395,0.019268643613751718,0.3695279275182712,0.0020315517720594103,0.000524844415734252,0.0014900335239497575,0.0030344372189333615,0.0007070449041161854,0.0007866670364041228,0.003472938836429501,2.261338285187804e-06,0.0028568983180886098,1.8563306678678876e-08,0.0015447816069277583,0.0007940714675700123,0.001507395792918918,1.0574816315347078e-06,8.149312983094615e-07,0.0027171074807868685,0.0015526480050037162,0.0015161497225266711,0.000262387349710833,1.4588277514989306e-09,3.648542042797047e-09,0.00044850046893159967
6.693235906726017e-06,0.6194707889495086,3.76,0.0,0.5142945033932972,0.9534770312401205,0.058749275521303046,0.0007425093476284576,0.002825140155146054,0.0860685918702967,0.09610379130272524,3.333632919591708e-09,0.33144497304179105,3.277804133598717e-05,0.0003939586119827645,0.008334995935306755,0.004372522616712964,0.00026795743041078957,0.002566203547815816,0.01941099490025292,0.37318963073307376,0.0020530347658017016,0.0005293085383775066,0.0015025299772584149,0.0030889333547595536,0.0007196241937236464,0.0008032765110186879,0.0035518434111567244,2.2748943784411307e-06,0.0029556078367617093,1.8958176789276255e-08,0.001583174082327933,0.0008099052192906831,0.0015431875370747019,1.092271992776196e-06,8.33120284507602e-07,0.0027872982552590835,0.0015974366691735783,0.0015591392887259973,0.0002753287926050916,1.5073238553055492e-09,3.6908396213683697e-09,0.0004652855998597235
