Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383),CHO2(142),F(37),C#CC(3594),CH(17),C3H4(6344),C3H4(6729),S(264),C3H5(2345),C3H5(2725),CH3O2(159),S(1527)
2.852242828092847e-06,0.8903990943641021,3.76,0.0,0.40991376592678175,0.9729023940263437,0.03386045452030388,0.005087124948229281,0.0032442182669670193,0.16134387455688778,0.17670677742184812,6.866644164500929e-09,0.20628949513410924,7.611554227133402e-05,0.0006513254043397959,0.0053560796028089925,0.0017249421386978914,6.643007188529421e-05,0.00043361581232040223,0.019116021422204216,0.22510273286619242,0.00034954348123793433,0.0012113247764753423,0.001599191115141887,0.009475837027132825,0.000849481358812125,0.00101068501449185,0.001963954492602763,5.271076464837433e-08,0.0009837808552739069,3.0092620271700424e-09,0.00047464770678555475,0.0009139289956924458,0.00029577651073980855,1.3704046626390138e-07,3.208187146598724e-08,0.001953668617411328,0.00047720088769729165,0.0012697622787801242,4.3207568725552345e-05,5.399078540620599e-09,2.2349088962292498e-09,0.00030865720477056427,3.216544905478889e-06,1.1140209438641931e-05,2.2763799913713946e-07,2.6585993900171644e-08,2.2481331401046163e-05,3.906648366472386e-08,1.7286257245272946e-10,6.2364600931859754e-09,0.0004110777090417109,4.495300797281815e-07,1.0587172606228222e-07,0.00025535287978397135,4.550154552829866e-09,1.4322835467484983e-12,2.2485687420865778e-07,5.916874123777051e-05,8.157762593148933e-08,2.3835010681378645e-05,5.906342334727956e-09,4.484309702340389e-08,2.543961747208792e-05,2.327208921477599e-06,1.534394851073793e-05,0.0005219712664178355,0.00391302453962948,1.3149655727213543e-05,1.0964702280988883e-11,6.604710515280065e-12,5.299262425954799e-07,5.600925597802044e-06,5.022997389114087e-07,1.4013957690310898e-06,1.2422728696694052e-11,2.2312118232492197e-07,2.833342043629595e-10,9.955071469323798e-11,7.327021666694535e-09,5.484843545756781e-08,8.562527312619473e-06
2.8588423067641707e-06,0.8907680339848919,3.76,0.0,0.40758585230633876,0.9725544461519947,0.03425492306400908,0.00509848878535977,0.0032814495479669362,0.16141661360684006,0.176995187761067,6.953335657926849e-09,0.20809813667251073,7.734392558013979e-05,0.0006593796369152697,0.005452620075053088,0.001736111250324738,6.743474946856409e-05,0.00043637078490575915,0.01929059409801718,0.22697767734038465,0.00035236798527702893,0.0012232666302341138,0.0016157916497916154,0.009601362480571304,0.0008625506478444113,0.0010297987520651267,0.0020030294062928305,5.300650505171613e-08,0.0010091144796268564,3.066817559661166e-09,0.00048343634846123096,0.0009310349699759163,0.00030145261867608656,1.404517883481056e-07,3.267296738745713e-08,0.0019876473528194403,0.0004878937179848682,0.001291813363548897,4.4432117234674406e-05,5.545200913069006e-09,2.2596206195189887e-09,0.0003127221632369583,3.304023736420254e-06,1.1380620915752028e-05,2.3273635093394821e-07,2.7340958540799196e-08,2.3268222335883084e-05,4.076859057846523e-08,1.7706511174710913e-10,6.382801598934416e-09,0.0004186293648804482,4.6929773114964973e-07,1.1070097366019136e-07,0.00026327975077710015,4.693216189829789e-09,1.4586605419132617e-12,2.3295388000822657e-07,5.960739457766922e-05,8.459206425871422e-08,2.4520872695510562e-05,6.056565149637457e-09,4.611115990710242e-08,2.5635473629405665e-05,2.389718449200165e-06,1.591512344072795e-05,0.0005132605267336296,0.003928630855547945,1.3417370996153571e-05,1.118007702839388e-11,6.734094522105389e-12,5.399743203441293e-07,5.654703993096464e-06,5.164870971751109e-07,1.439929975797156e-06,1.2780849461893414e-11,2.3020060984669431e-07,2.9216604691801527e-10,1.0289922328415727e-10,7.578391102258543e-09,5.57583165815253e-08,8.756499513095114e-06
2.8654417854354943e-06,0.891138329576191,3.76,0.0,0.4052510046365284,0.9722025131329577,0.03465309766760733,0.005109895800820393,0.003318930164429876,0.16148615774291522,0.17728306095532934,7.040944549005407e-09,0.20991417006804472,7.858794067329048e-05,0.0006674950827086515,0.005550881883338474,0.0017472677742902984,6.84515540904033e-05,0.000439109614532098,0.019465617448677825,0.228857460031079,0.0003551920341349394,0.001235235205064628,0.0016324867343892077,0.00972822020163422,0.0008757938313881133,0.001049176100241327,0.0020427231166970502,5.32995417810318e-08,0.0010350534384207981,3.1252143478434834e-09,0.0004923488960457547,0.0009483729332113516,0.00030721249088480005,1.4394113979990693e-07,3.327205091110313e-08,0.002022232222356981,0.0004988048675618937,0.0013142450763350424,4.5698928493656e-05,5.695010932157747e-09,2.2844376183842865e-09,0.00031688032234273813,3.394782809755203e-06,1.1625503987411769e-05,2.379392527934082e-07,2.8126421117548726e-08,2.4083202471838682e-05,4.25442508959604e-08,1.8135707256935868e-10,6.532066260362725e-09,0.00042632691716544004,4.899484529937549e-07,1.157464083523912e-07,0.0002714314845538155,4.8404321577239035e-09,1.4853935469731973e-12,2.4132280795153004e-07,6.004457001824729e-05,8.773436829787279e-08,2.522512043041008e-05,6.2103010530717136e-09,4.741170646990422e-08,2.5831451780919374e-05,2.453874323823226e-06,1.65065385165109e-05,0.0005047021210436122,0.003944074919841718,1.3690229003335073e-05,1.139940147240552e-11,6.8658246195366075e-12,5.501983533067222e-07,5.708720629554404e-06,5.310733143495371e-07,1.4794099450289528e-06,1.3149280078152214e-11,2.3749844002694362e-07,3.0127443525888974e-10,1.0635670359623277e-10,7.838515831026873e-09,5.6683009992449994e-08,8.954369524681849e-06
2.872041264106818e-06,0.8915099571267292,3.76,0.0,0.4029094068900574,0.9718465686078628,0.03505498767752673,0.005121347116612716,0.003356655381536805,0.16155249660073595,0.17757040805139257,7.129457355402037e-09,0.2117374533645505,7.984749468068775e-05,0.0006756708081032747,0.005650890924068382,0.0017584100278833974,6.948051048169971e-05,0.0004418314069201424,0.019641058803436733,0.23074185718801057,0.0003580149284489777,0.0012472279872597287,0.0016492757103495276,0.009856415932180547,0.0008892117220706412,0.0010688171354572655,0.00208303976740438,5.3589766391329986e-08,0.0010616098912991738,3.1844557177818022e-09,0.0005013858727022521,0.0009659428483549278,0.0003130564634739032,1.4750997091148045e-07,3.3879129184493404e-08,0.0020574306907702026,0.0005099377611653083,0.0013370621652280922,4.700939311942529e-05,5.848586858812515e-09,2.309355041772358e-09,0.0003211340960100929,3.4889577299808297e-06,1.1874918007407748e-05,2.432482156877362e-07,2.8943575176050707e-08,2.492717209854337e-05,4.439633710991842e-08,1.857397393468753e-10,6.684288881859716e-09,0.0004341729835823356,5.115194887589161e-07,1.2101689755869875e-07,0.0002798133747073401,4.9919051516817455e-09,1.5124828635280658e-12,2.499716298240577e-07,6.048015316702524e-05,9.100946592573092e-08,2.5948177745181434e-05,6.367613112063897e-09,4.874538640702086e-08,2.6027533928189456e-05,2.519711713886079e-06,1.7118815391065175e-05,0.0004962962183021708,0.003959356984377766,1.3968302304920989e-05,1.1622726185500405e-11,6.999929566781049e-12,5.606003673220904e-07,5.76296791265175e-06,5.460689078206541e-07,1.519852360458828e-06,1.3528299821298427e-11,2.4502087043465727e-07,3.1066711183623443e-10,1.0992635699411173e-10,8.10768391322258e-09,5.762267517506588e-08,9.156193233595146e-06
2.8786407427781417e-06,0.8918828919584711,3.76,0.0,0.4005612474113129,0.9714865867289203,0.035460601660167776,0.005132843866560259,0.003394620239817408,0.16161562029290433,0.17785724036954934,7.218859622978955e-09,0.21356784110164084,8.112248174575604e-05,0.0006839058330846258,0.005752673258360731,0.0017695363205644658,7.052163895330862e-05,0.0004445352618343956,0.019816884730334088,0.2326306406929067,0.0003608359566291413,0.0012592424077577074,0.001666157908439752,0.009985955191555592,0.0009028050725136377,0.001088721790600607,0.002123983315870262,5.387707017280685e-08,0.0010887961325538782,3.2445446703406813e-09,0.0005105477607725715,0.0009837445495784634,0.0003189848386822949,1.511597434565441e-07,3.449420538439676e-08,0.0020932501915378924,0.0005212958348235226,0.0013602693648468987,4.836493979416265e-05,6.006007857162431e-09,2.3343678858549727e-09,0.0003254859483696211,3.5866894175888945e-06,1.2128922285720837e-05,2.486647460474385e-07,2.9793650130322722e-08,2.5801053208943818e-05,4.6327809291863914e-08,1.90214386642336e-10,6.8395036277407866e-09,0.00044217021339104797,5.340494294708996e-07,1.2652160793038253e-07,0.0002884307870425189,5.147739516334944e-09,1.5399286156844102e-12,2.5890849616426307e-07,6.0914029006871896e-05,9.442242813297638e-08,2.669047486889864e-05,6.528564648885347e-09,5.011285348588452e-08,2.6223702402540163e-05,2.58726609823417e-06,1.775258926183633e-05,0.000488042898608511,0.003974477400598359,1.425166318544173e-05,1.185010133504636e-11,7.136437821091268e-12,5.711823620699191e-07,5.817438171115217e-06,5.614846283728981e-07,1.5612738685240295e-06,1.3918194344104435e-11,2.527742423503737e-07,3.2035197651579e-10,1.1361145761151633e-10,8.386191421268204e-09,5.857747019145591e-08,9.362026299762027e-06
2.8852402214494654e-06,0.8922571087458919,3.76,0.0,0.39820671888166936,0.9711225421852853,0.03586994738233675,0.005144387196102831,0.0034328195531542548,0.1616755194212152,0.17814356950228252,7.309135937538543e-09,0.21540518434009373,8.241278275282914e-05,0.0006921991310574282,0.005856255104219904,0.0017806449549670113,7.157495528014248e-05,0.0004472202737454104,0.019993061044469428,0.23452357811904379,0.0003636543951449708,0.00127127584295525,0.001683132649457034,0.010116843269651518,0.0009165745728553662,0.0011088898510381638,0.0021655575251484584,5.4161344202005025e-08,0.0011166245875314628,3.3054838696787732e-09,0.0005198350003827143,0.0010017777387816725,0.000324997883635689,1.548919300567395e-07,3.511727859788975e-08,0.0021296981218782204,0.0005328825340764605,0.0013838713933311526,4.976703588308215e-05,6.167353970050823e-09,2.359470993762226e-09,0.00032993839408702505,3.68812428088581e-06,1.2387576050979624e-05,2.5419034460359695e-07,3.067791162701934e-08,2.6705789628281665e-05,4.8341716119938826e-08,1.947822778585579e-10,6.997743967989521e-09,0.00045032128707054973,5.575782463137323e-07,1.322700110814148e-07,0.00029728915809252394,5.30804122950667e-09,1.5677307447197387e-12,2.681417223479123e-07,6.134608197308323e-05,9.797847015786287e-08,2.745244833119158e-05,6.693219203025084e-09,5.151476515184109e-08,2.64199398970133e-05,2.65657324516777e-06,1.8408508868061875e-05,0.00047994215431068404,0.003989436618505789,1.4540383590392419e-05,1.2081576627635499e-11,7.275377503618478e-12,5.819463079769288e-07,5.872123551999918e-06,5.773314632608335e-07,1.6036910593012075e-06,1.4319255753687386e-11,2.607650424750496e-07,3.3033708623796296e-10,1.174153529605116e-10,8.674342573034017e-09,5.95475515529946e-08,9.571924102338862e-06
2.891839700120789e-06,0.892632581509119,3.76,0.0,0.3958460182809261,0.9707544102265585,0.036283031791814774,0.005155978262080581,0.0034712479069495157,0.16173218508879822,0.17842940731269868,7.4002697609696996e-09,0.21724933069019484,8.371826506276168e-05,0.0007005496287021249,0.005961662828436214,0.0017917342279214594,7.264047058674749e-05,0.00044988553231656064,0.020169552817329496,0.23642043279547026,0.00036646950878882966,0.0012833256155775589,0.0017001992449199351,0.010249085219961847,0.0009305208482496871,0.0011293209506848592,0.0022077659555798743,5.4442479437474745e-08,0.0011451078088274792,3.3672756321734375e-09,0.0005292479880485909,0.0010200419821386612,0.0003310958290998308,1.587080135192971e-07,3.574834370745944e-08,0.0021667818376680686,0.0005447013121424946,0.001407872949275299,5.121718804234843e-05,6.332706083328189e-09,2.3846590568214595e-09,0.00033449399866198297,3.7934143902877755e-06,1.2650938411650093e-05,2.5982650520485745e-07,3.159766184767661e-08,2.764234712557873e-05,5.044119581791885e-08,1.9944466342192337e-10,7.159042622847198e-09,0.0004586289159305856,5.821473230530165e-07,1.3827188918416649e-07,0.00030639399351271916,5.472917883941707e-09,1.5958890040904057e-12,2.7767978874146385e-07,6.177619603136991e-05,1.0168295246674571e-07,2.8234540885218793e-05,6.861640489316554e-09,5.295178203591302e-08,2.661622949880134e-05,2.727669190706272e-06,1.908723647367563e-05,0.0004719938912075546,0.004004235185543271,1.4834535057317426e-05,1.2317201252066944e-11,7.416776365781998e-12,5.928941450558987e-07,5.9270158745307305e-06,5.936206392411353e-07,1.647120446789714e-06,1.4731782722328922e-11,2.6899990459353527e-07,3.4063065472487886e-10,1.2134146417789089e-10,8.972449862793651e-09,6.053307409043216e-08,9.785941683737693e-06
2.8984391787921127e-06,0.8930092836230976,3.76,0.0,0.3934793468434875,0.9703821666864471,0.036699860998162026,0.0051676182325000415,0.0035098996565104544,0.1617856089121463,0.17871476593247765,7.492243475286295e-09,0.21910012434418624,8.503878225737461e-05,0.0007089562058913223,0.006068922938101555,0.0018028024315131068,7.371819123481718e-05,0.0004525301230087195,0.020346324387038744,0.23832096387713778,0.00036928055097414867,0.0012953889956229267,0.0017173569977827858,0.010382685852636365,0.0009446444563486501,0.0011500145681300087,0.0022506119564310472,5.472036682257788e-08,0.0011742584721783677,3.4299219152125226e-09,0.0005387870752815817,0.0010385367067257045,0.0003372788682371751,1.6260948613406815e-07,3.638739127703242e-08,0.002204508648240824,0.0005567556280093652,0.0014322787085824533,5.2716942812382515e-05,6.502145895744137e-09,2.4099266152594953e-09,0.000339155378686562,3.902717656114794e-06,1.2919068318772033e-05,2.6557471361814856e-07,3.255423980762175e-08,2.8611713499649355e-05,5.262947703463802e-08,2.0420277917199986e-10,7.3234315059676365e-09,0.0004670958416825021,6.077994881458921e-07,1.4453734041584498e-07,0.00031575086631094367,5.642478666174034e-09,1.6244029543271622e-12,2.875313488446116e-07,6.22042547566688e-05,1.0554138160345827e-07,2.9037201419799954e-05,7.0338923548709605e-09,5.442456746864681e-08,2.681255472237243e-05,2.8005902160663295e-06,1.9789447829068357e-05,0.00046419792989248865,0.004018873745325775,1.51341886443934e-05,1.2557023821775757e-11,7.560661754301473e-12,6.040277801073582e-07,5.982106592967685e-06,6.103636255482329e-07,1.6915784482485942e-06,1.5156080563516975e-11,2.7748561117091536e-07,3.512410519406268e-10,1.2539328640417662e-10,9.280834189016695e-09,6.153419082091056e-08,1.0004133691611166e-05
2.9050386574634364e-06,0.8933871878226445,3.76,0.0,0.39110691000968956,0.970005788006553,0.03712044025376611,0.00517930828628723,0.003548768925650184,0.16183578303302174,0.17899965775926774,7.585038470450472e-09,0.22095740611255502,8.637417389549826e-05,0.0007174176956642064,0.006178062071767356,0.001813847854164344,7.480811871306262e-05,0.0004551531278282727,0.02052333936932245,0.2402249264204103,0.00037208676412214575,0.001307463201375855,0.0017346052031662735,0.010517649727544305,0.0009589458847702195,0.0011709700228442251,0.0022940986575006148,5.49948973620877e-08,0.0012040893720664354,3.4934243057898203e-09,0.0005484525671991639,0.0010572611971907077,0.00034354715536885156,1.6659784893195647e-07,3.703440743749711e-08,0.002242885811077668,0.0005690489444558166,0.001457093321245331,5.4267887195090194e-05,6.6757558904386686e-09,2.4352680583721516e-09,0.0003439252020634113,4.016198009430022e-06,1.3192024528638117e-05,2.714364463041893e-07,3.354902160497742e-08,2.961489863950208e-05,5.4909879608563154e-08,2.090578449743852e-10,7.490941666448855e-09,0.0004757248359695912,6.345790464097138e-07,1.510767841913578e-07,0.00032536541493634444,5.816834332678741e-09,1.6532719578381833e-12,2.9770522979266607e-07,6.263014141384708e-05,1.0955941077069905e-07,2.9860884860886795e-05,7.2100387358744944e-09,5.593378701784915e-08,2.7008899543173432e-05,2.8753728237688923e-06,2.0515832111983477e-05,0.0004565540072147854,0.0040333530362444804,1.5439414855258977e-05,1.2801092315763293e-11,7.707060573792312e-12,6.153490829447369e-07,6.037386954846607e-06,6.275721368068481e-07,1.7370813627639227e-06,1.559246129371307e-11,2.862290948811151e-07,3.621768031439527e-10,1.2957438925123607e-10,9.599824978578569e-09,6.255105281280055e-08,1.0226554318867613e-05
2.91163813613476e-06,0.8937662662085106,3.76,0.0,0.3887289173728772,0.969625251260264,0.03754477393512055,0.005191049613031216,0.0035878496055015575,0.16188270013021405,0.17928409545383225,7.678635017236872e-09,0.22282101346348576,8.772426528308875e-05,0.0007259328842529895,0.0062891069902859175,0.0018248687817299311,7.5910249529862e-05,0.0004577536259977163,0.020700560669559696,0.24213207146352053,0.00037488738004898167,0.0013195454005013533,0.0017519431490956659,0.010653981147353808,0.0009734255485528499,0.0011921864714797097,0.0023382289607155886,5.526596220536914e-08,0.001234613417066271,3.5577840093843125e-09,0.0005582447211459152,0.0010762145924815326,0.0003499008047401758,1.706746109085106e-07,3.7689373774646766e-08,0.002281920526412273,0.0005815847260142801,0.0014823214080652459,5.5871649214127865e-05,6.853619294718122e-09,2.460677625841119e-09,0.0003488061881856828,4.134025585294979e-06,1.346986556233937e-05,2.7741316916374063e-07,3.458342059328851e-08,3.0652934560008785e-05,5.728581518250279e-08,2.1401106287994295e-10,7.661603229950558e-09,0.0004845186998558274,6.62531810110827e-07,1.5790096612245634e-07,0.0003352433412437395,5.996097183593822e-09,1.6824951740177517e-12,3.082104218332218e-07,6.305373904051778e-05,1.1374284012410461e-07,3.0706052063042923e-05,7.3901436125359675e-09,5.748010796936e-08,2.7205248431768932e-05,2.9520537120060528e-06,2.126709184888219e-05,0.00044906177782769126,0.00404767388997617,1.5750283561629587e-05,1.304945401695949e-11,7.855999248894182e-12,6.268598844767897e-07,6.092848079720078e-06,6.452581358767335e-07,1.7836453491876716e-06,1.604124372948566e-11,2.952374400695917e-07,3.73446587773918e-10,1.3388841694859228e-10,9.929760307004302e-09,6.358380904915789e-08,1.0453257241893947e-05
2.9182376148060837e-06,0.8941464902541614,3.76,0.0,0.3863455826222896,0.9692405341767142,0.037972865524361576,0.0052028434127135625,0.003627135353568237,0.161926353431116,0.1795680919371013,7.773012265730966e-09,0.22469078056532027,8.908886725712508e-05,0.0007345005111638416,0.006402084567326139,0.0018358634986070134,7.702457510883611e-05,0.00046033069456953026,0.020877950496060515,0.244042146111889,0.0003776816202985562,0.0013316327112391378,0.0017693701172475707,0.01079168415063504,0.0009880837876015546,0.001213662904267179,0.0023830055317279313,5.5533452744087346e-08,0.0012658436249221698,3.6230018390544766e-09,0.0005681637453256394,0.0010953958827135204,0.0003563398892927562,1.7484128821150535e-07,3.835226722018559e-08,0.0023216199317494454,0.0005943664368731478,0.0015079675573097125,5.75298984566416e-05,7.035820041087173e-09,2.4861494092953312e-09,0.0003538011080761132,4.256376908407842e-06,1.3752649663936503e-05,2.8350633626091926e-07,3.565888750526138e-08,3.17268754112816e-05,5.976078768823745e-08,2.1906361529951253e-10,7.83544533880078e-09,0.00049348026327468,6.917051293877673e-07,1.6502096269673076e-07,0.000345390408312425,6.180381033882389e-09,1.712071554428406e-12,3.190560731148559e-07,6.347493053104121e-05,1.180976168640184e-07,3.157316969052898e-05,7.574270961629825e-09,5.906419876297245e-08,2.7401586388407074e-05,3.030669747606342e-06,2.2043942815601448e-05,0.0004417208158262038,0.004061837229893823,1.606686392549892e-05,1.3302155449044455e-11,8.007503686976765e-12,6.385619742273283e-07,6.148480788013771e-06,6.634338366255116e-07,1.8312864032523337e-06,1.650275356582051e-11,3.0451788414355126e-07,3.850592381883392e-10,1.383390884340599e-10,1.0270987014383371e-08,6.463260628954738e-08,1.0684295557000948e-05
