Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383)
4.1797660508088133e-07,0.24019119237390182,3.76,0.0,0.5260621291581862,0.9989406787277904,0.0012256997523900956,0.0014212703087053682,0.0001789508511437054,0.05109240355796119,0.051344669788645624,1.256932494787653e-09,0.007937805519103799,6.182488307722236e-06,2.488648885636632e-05,0.00012744706321408635,0.0002382127657742276,1.5607911939413084e-06,4.547799150856928e-05,0.0010477984281427725,0.00955100816487182,3.251745654102235e-05,2.6906303689620414e-05,2.9473967142642316e-05,0.00012348178965558936,3.118377636166138e-05,2.51322169427818e-06,4.213151033694678e-06,1.6620761567683794e-08,9.338434326229867e-07,2.163515748245597e-11,1.1822683094893477e-06,2.3591293265397085e-06,8.060232998104237e-07,5.861668603391274e-10,2.790580797725653e-10,0.00010773394990125042,6.276694438543956e-06,5.657247660746946e-05,2.0690000912498265e-06,6.227797340942694e-12,1.0168713517664745e-10,2.7118083239931617e-05,4.2935150899861395e-08,1.6082278934484732e-08,3.0981885313381655e-09,1.497525871880989e-09,1.4051917432967233e-07,9.27783785579e-11,2.774394915397997e-13,3.284598133820686e-11,3.995025919225594e-06,2.248591050675765e-10,4.383788857609264e-11,6.05131932327901e-08,1.3689405700303394e-12,2.8145202180630067e-14,1.519067641186182e-11,3.8034930793238496e-06,2.743708343579929e-09,1.0682358808225689e-08,3.624404836501144e-11,2.854173808977708e-11,1.1923657250235866e-06,1.2846576286650265e-07,4.360005965590444e-08,0.0012269510843880968,0.000110975394089526,1.4656924908791822e-06,9.655019005012839e-10,4.4401788860006877e-10
4.2050173507176374e-07,0.24021438733393685,3.76,0.0,0.5255403335631084,0.9989176755761846,0.001255319836888665,0.0014295544016898168,0.00018275459369184447,0.05137844230919249,0.0516368004923209,1.264479761239644e-09,0.008121486758842176,6.222035440927582e-06,2.5223934980418614e-05,0.0001296199970109716,0.0002422075449563703,1.5963830051395105e-06,4.6374106867277635e-05,0.0010691507710359357,0.009770069034119182,3.316593356012601e-05,2.761915341692028e-05,3.0295346719167934e-05,0.00012694668299140946,3.1859365796185423e-05,2.6266047692476464e-06,4.413118787625257e-06,1.6946488984478553e-08,9.779793263011337e-07,2.2659869010498678e-11,1.2337078919475585e-06,2.4658408269190335e-06,8.439386004588053e-07,6.140998021965294e-10,2.9216026032720843e-10,0.00010829905261111188,6.366012196594121e-06,5.688241508278566e-05,2.1042478538802578e-06,6.525607099296992e-12,1.0436619799404611e-10,2.7390616677792507e-05,4.385772009783947e-08,1.687449685931331e-08,3.1364862508873074e-09,1.528872874328408e-09,1.440594779110391e-07,9.549598990029067e-11,2.899577640903427e-13,3.432677923823299e-11,4.0401536903212044e-06,2.3448229187897474e-10,4.5569018783499705e-11,6.385430046570582e-08,1.4451937466162975e-12,2.946663586677615e-14,1.632719527632097e-11,3.895313503439672e-06,2.7955900484827893e-09,1.1238524438578936e-08,3.727485559272563e-11,2.989268008364937e-11,1.2239880405174728e-06,1.293002678601233e-07,4.460729965536417e-08,0.0012312863706459318,0.00011417782351865218,1.4878012129640587e-06,9.762070552681117e-10,4.489919150630813e-10
4.2302686506264614e-07,0.2402377608115816,3.76,0.0,0.5250145349597358,0.9988942218714176,0.0012855514729257817,0.0014378317231446118,0.0001866311111995855,0.051664068887057116,0.05192865874641632,1.2720424424899398e-09,0.008308739567953333,6.261693654675635e-06,2.556697026460082e-05,0.00013182633106882397,0.00024626459939456604,1.632755050373485e-06,4.7285640914360956e-05,0.0010908866302465582,0.009993359001619198,3.382593992968326e-05,2.8348386665273642e-05,3.113733637835613e-05,0.00013049878920281217,3.25485079110026e-05,2.74472876361064e-06,4.621839064038648e-06,1.727775887546965e-08,1.0241037821180758e-06,2.3729287342574163e-11,1.287325358304762e-06,2.577020121356037e-06,8.834962678305717e-07,6.432721295682657e-10,3.0582824747287697e-10,0.00010886636294801939,6.456873070840389e-06,5.7198620046340806e-05,2.1398359789551937e-06,6.837042875976516e-12,1.0710734641971205e-10,2.7664926016787683e-05,4.47990645109947e-08,1.7703156153990107e-08,3.1757100338306874e-09,1.5607652257349393e-09,1.4767455415968787e-07,9.830035105326242e-11,3.0300699786730823e-13,3.587021753121421e-11,4.085965853130081e-06,2.4451790437852227e-10,4.737155215209993e-11,6.737354153319781e-08,1.5255348410755605e-12,3.084513363796587e-14,1.7544497706826386e-11,3.989076366956639e-06,2.848302000216161e-09,1.1822360226408129e-08,3.833491674614613e-11,3.1305938410320947e-11,1.2563348502070868e-06,1.3015828312826142e-07,4.56343965718795e-08,0.0012355366009678278,0.00011745631520604717,1.5105030073415118e-06,9.870717054483729e-10,4.540424553612116e-10
4.2555199505352854e-07,0.24026131590142394,3.76,0.0,0.5244846643976625,0.9988703092749514,0.001316405853002887,0.001446102227110755,0.00019058174684213872,0.05194927832768905,0.05222024268737056,1.2796214717759217e-09,0.008499622911056406,6.301468954560127e-06,2.591572386948535e-05,0.00013406676647033768,0.00025038486029540217,1.6699255112538786e-06,4.82128344882072e-05,0.0011130123687108165,0.01022094739346703,3.449767015659969e-05,2.9094333525037462e-05,3.200038701493747e-05,0.00013414007739192066,3.325147725081423e-05,2.8677786762777866e-06,4.839667191763095e-06,1.761465581130014e-08,1.0723024627200143e-06,2.484521848997346e-11,1.3432084468739756e-06,2.692841474663055e-06,9.24762183475142e-07,6.737355519227393e-10,3.20084627703195e-10,0.00010943605452280508,6.549331312112114e-06,5.752131116560582e-05,2.175763971895841e-06,7.1627041639456824e-12,1.0991187503600366e-10,2.7941032652581176e-05,4.575963911999093e-08,1.856981892237547e-08,3.215890578503525e-09,1.5932108336623694e-09,1.5136578604729858e-07,1.0119447199303467e-10,3.166086433925207e-13,3.747881343298716e-11,4.132480613772285e-06,2.5498317464622246e-10,4.924842884946737e-11,7.108021240619677e-08,1.6101777391695169e-12,3.2282973410208974e-14,1.884804630747794e-11,4.084817108082837e-06,2.9018563954038593e-09,1.2435186830759499e-08,3.9425184850142434e-11,3.278429710138339e-11,1.2894201866813733e-06,1.3104043083618615e-07,4.6681754591827646e-08,0.001239700321918083,0.00012081224459709304,1.533813140056693e-06,9.981001150095456e-10,4.5917154813808247e-10
4.2807712504441095e-07,0.24028505574220277,3.76,0.0,0.5239506519569808,0.9988459292960175,0.001347894362385476,0.0014543658680042713,0.00019460786942728937,0.052234065571665406,0.052511550421190045,1.287217821171969e-09,0.008694196569753824,6.341367594338423e-06,2.6270327843770382e-05,0.00013634202444707145,0.0002545692697633968,1.7079130328641926e-06,4.915593189853357e-05,0.0011355344504938095,0.01045290448754267,3.5181322071303174e-05,2.985732996731721e-05,3.2884957716541996e-05,0.00013787255632834657,3.396855446890945e-05,2.995946294868416e-06,5.066971976648543e-06,1.7957265516920545e-08,1.1226645798994014e-06,2.600953643864411e-11,1.4014482032154334e-06,2.8134855290005207e-06,9.678046931851786e-07,7.055438351122991e-10,3.3495282584423303e-10,0.00011000830785193495,6.643443369961475e-06,5.785071385221641e-05,2.2120312811915836e-06,7.50321603992661e-12,1.127811035283085e-10,2.8218958456312018e-05,4.6739911829065534e-08,1.9476109325083536e-08,3.25705966997137e-09,1.6262176944664763e-09,1.5513458362760738e-07,1.0418147046141735e-10,3.307849907210164e-13,3.91551817588984e-11,4.179716647426707e-06,2.6589602796552403e-10,5.120270777563015e-11,7.49840894496052e-08,1.6993473881137092e-12,3.378251764685186e-14,2.0243655657931736e-11,4.182571689967332e-06,2.956265604732809e-09,1.3078385776576867e-08,4.054665028271694e-11,3.433066174665625e-11,1.323258294290607e-06,1.319473509387227e-07,4.7749790598892184e-08,0.0012437760661063928,0.00012424699997248587,1.5577472887013043e-06,1.0092966565697505e-09,4.6438128412957856e-10
4.3060225503529335e-07,0.2403089835172944,3.76,0.0,0.5234124267379875,0.9988210732887463,0.001380028582400953,0.0014626226006411182,0.00019871087392933886,0.052518425462370726,0.052802580023110134,1.2948325029901805e-09,0.008892521150527,6.381396085376961e-06,2.663091719101588e-05,0.00013865284697770869,0.0002588187808087188,1.746736736159276e-06,5.011518097080963e-05,0.0011584594423625786,0.010689301522528866,3.587709688827373e-05,3.063771793439223e-05,3.379151587307624e-05,0.00014169827516039967,3.4700026483375466e-05,3.1294304315291606e-06,5.304136182424516e-06,1.8305674884229394e-08,1.1752830375733108e-06,2.7224185545141792e-11,1.46213909559139e-06,2.9391395241070063e-06,1.0126946934636199e-06,7.387528806362309e-10,3.5045713410604043e-10,0.00011058331061813959,6.739267974999301e-06,5.8187059447672266e-05,2.248637298460561e-06,7.85923023860051e-12,1.1571637715239056e-10,2.849872578131679e-05,4.774036380245511e-08,2.042371583979679e-08,3.29925022319132e-09,1.659793893748181e-09,1.5898238488562613e-07,1.0726457591809186e-10,3.4555920167233356e-13,4.090203864043334e-11,4.227693111021102e-06,2.7727511023370053e-10,5.323757143386042e-11,7.909545417835312e-08,1.7932803667084908e-12,3.5346216288443344e-14,2.1737513972410712e-11,4.282376605310281e-06,3.0115421757208565e-09,1.375340219014045e-08,4.1700342408073715e-11,3.594806477120961e-11,1.3578636307054177e-06,1.3287970175912346e-07,4.883893482945767e-08,0.001247762352492378,0.0001277619821367736,1.5823215546676461e-06,1.020665814284774e-09,4.69673807557699e-10
4.3312738502617576e-07,0.2403331024551993,3.76,0.0,0.5228699168508831,0.9987957324492399,0.0014128202937946511,0.0014708723802634345,0.00020289218203505934,0.05280235274433594,0.0530933295372571,1.3024665714130765e-09,0.009094658092599578,6.421561206432103e-06,2.699762993798064e-05,0.0001409999974049248,0.0002631343573499216,1.786416230696499e-06,5.109083309096443e-05,0.001181794015380839,0.010930210706880597,3.658519926768252e-05,3.14358454311147e-05,3.472053728639302e-05,0.00014561932413754535,3.544618663778457e-05,3.268437166528488e-06,5.5515570277607165e-06,1.86599719847101e-08,1.2302545804498851e-06,2.849118301171905e-11,1.5253791341075837e-06,3.0699975247159747e-06,1.059505720843331e-06,7.734208079203184e-10,3.666227420728478e-10,0.0001111612579401792,6.836866224212669e-06,5.853058541476256e-05,2.2855813585816077e-06,8.231426271541148e-12,1.1871906721006656e-10,2.8780357469972753e-05,4.8761489807877284e-08,2.141439359559596e-08,3.3424963279405498e-09,1.693947606801586e-09,1.629106566334497e-07,1.1044713365100649e-10,3.6095534355500953e-13,4.2722205383316945e-11,4.276429656302618e-06,2.891398165007036e-10,5.5356331021160345e-11,8.342511928755257e-08,1.8922254848298163e-12,3.6976609777264955e-14,2.333620603654991e-11,4.3842688808941605e-06,3.0676988355797526e-09,1.4461747655904535e-08,4.2887331283942396e-11,3.763967094405327e-11,1.393250868427839e-06,1.338381605893074e-07,4.994963156933871e-08,0.0012516576867121882,0.00013135860408509075,1.6075524758073092e-06,1.0322121868195616e-09,4.750513175655252e-10
4.3565251501705816e-07,0.24035741583002962,3.76,0.0,0.5223230494054724,0.9987698978125813,0.0014462814801450151,0.0014791151625671642,0.0002071532427019004,0.05308584206155138,0.05338379697631088,1.31012112408465e-09,0.009300669675762837,6.4618700137774885e-06,2.7370607204595233e-05,0.00014338426107145678,0.0002675169742114724,1.8269716277078997e-06,5.2083143250355645e-05,0.001205544946525346,0.011175705227739032,3.730583737814959e-05,3.225206661726945e-05,3.5672506280203816e-05,0.0001496378353442491,3.620733486648944e-05,3.413180099868499e-06,5.809646700043928e-06,1.9020246082052978e-08,1.2876799486100557e-06,2.981262144297483e-11,1.5912699936456149e-06,3.206260655378472e-06,1.1083140441472528e-06,8.096080397282972e-10,3.8347576765980806e-10,0.0001117423526520414,6.93630166936956e-06,5.888153553490427e-05,2.3228627399025164e-06,8.620512593330214e-12,1.2179057153336888e-10,2.9063876860669713e-05,4.9803798567181066e-08,2.2449966783402477e-08,3.3868332955854783e-09,1.7286870990598857e-09,1.6692089545578105e-07,1.1373260905258192e-10,3.769984244110164e-13,4.46186124725332e-11,4.3259464433014865e-06,3.01510320689162e-10,5.756243175027197e-11,8.79844560220731e-08,1.9964444137877955e-12,3.867633217933579e-14,2.504673749491651e-11,4.488286082028853e-06,3.1247484941804394e-09,1.5205003200126354e-08,4.410872944656081e-11,3.9408783128898383e-11,1.4294348962513413e-06,1.34823424312337e-07,5.108233989456536e-08,0.0012554605614278737,0.00013503829064740507,1.6334570395089677e-06,1.0439404904069273e-09,4.805160696946432e-10
4.3817764500794057e-07,0.24038192696199714,3.76,0.0,0.5217717505008689,0.9987435602497852,0.0014804243313389569,0.0014873509037311066,0.00021149553272868692,0.05336888795575404,0.05367398032116898,1.3177973036402046e-09,0.009510619028157708,6.5023298516892624e-06,2.774999327560636e-05,0.00014580644597598426,0.00027196761711585144,1.8684235535217712e-06,5.30923700909757e-05,0.001229719120323779,0.011425859259782659,3.803922296062964e-05,3.3086741900879945e-05,3.664791581018195e-05,0.000153755983445347,3.6983777864661573e-05,3.5638806111620607e-06,6.078832886399622e-06,1.9386587644750648e-08,1.347664038240947e-06,3.1190671486553805e-11,1.6599171406928358e-06,3.3481373429169486e-06,1.159198759779372e-06,8.473773908250069e-10,4.0104328906486365e-10,0.00011232680559187951,7.037640408619404e-06,5.9240160111585254e-05,2.3604806645299075e-06,9.027227817157622e-12,1.2493231497705267e-10,2.934930779491946e-05,5.086781311428022e-08,2.353233114467742e-08,3.4322977077678487e-09,1.7640207265402789e-09,1.7101462870852053e-07,1.1712459206990585e-10,3.9371442920879086e-13,4.6594303729921356e-11,4.376264154201034e-06,3.144076065511851e-10,5.985945841581175e-11,9.278542295417993e-08,2.1062123491374977e-12,4.04481144067752e-14,2.687656056611572e-11,4.594466316903061e-06,3.1827042471284573e-09,1.598482240692055e-08,4.5365693776873875e-11,4.125884828787583e-11,1.4664308206666857e-06,1.3583621004803497e-07,5.223753445912675e-08,0.0012591694567002404,0.0001388024781095824,1.6600526962102365e-06,1.0558555619963003e-09,4.860703774064104e-10
4.4070277499882297e-07,0.2404066392179017,3.76,0.0,0.5212159452152112,0.9987167104646834,0.0015152612471083934,0.001495579560447428,0.0002159205573390493,0.0536514848646881,0.05396387752061164,1.3254962994965472e-09,0.009724570134007536,6.542948363300919e-06,2.8135935673928397e-05,0.00014826738344945342,0.0002764872826699869,1.910793163342285e-06,5.411877595086887e-05,0.0012543235305139966,0.011680747974007923,3.87855713934332e-05,3.3940238032443627e-05,3.764726757420141e-05,0.00015797598644308046,3.7775829263211786e-05,3.720768128030193e-06,6.359559322502073e-06,1.975908835865381e-08,1.4103160687669717e-06,3.262758456045173e-11,1.7314299641787059e-06,3.495843566741384e-06,1.2122418901393205e-06,8.86794160015691e-10,4.1935337774505387e-10,0.00011291483590100741,7.140951181402218e-06,5.960671618011007e-05,2.3984342987062623e-06,9.452341981216051e-12,1.281457499196315e-10,2.963667462461223e-05,5.195407116048646e-08,2.4663456540568308e-08,3.4789274670870762e-09,1.7999569362892044e-09,1.7519341557399492e-07,1.2062680183761393e-10,4.111303575752255e-13,4.865244063022645e-11,4.427404007627639e-06,3.2785349992081864e-10,6.2251141217962e-11,9.784059624136173e-08,2.2218187076071834e-12,4.229478754347941e-14,2.8833601266691796e-11,4.702848240834049e-06,3.2415793789579832e-09,1.6802934672627057e-08,4.665942745166844e-11,4.3193463749596206e-11,1.5042539672103392e-06,1.3687725582268338e-07,5.3415706332766104e-08,0.0012627828403858942,0.00014265261381056846,1.6873573733591168e-06,1.0679623624954497e-09,4.91716613648504e-10
4.432279049897054e-07,0.24043155601161947,3.76,0.0,0.5206555575953946,0.9986893389907469,0.0015508048406289972,0.0015038010899536907,0.00022042985077782537,0.053933627120339014,0.05425348649096866,1.3332193496621913e-09,0.009942587841295461,6.583733501839832e-06,2.852858523573809e-05,0.00015076792885249343,0.0002810769783457837,1.9541021553959057e-06,5.516262690972965e-05,0.0012793652817244608,0.011940447546431192,3.954510175839031e-05,3.481292820007741e-05,3.867107212265399e-05,0.0001623001064459317,3.85838098087349e-05,3.884080403281568e-06,6.65228635973221e-06,2.0137841139473693e-08,1.4757497566346125e-06,3.41256956695513e-11,1.805921910428937e-06,3.6496031172650696e-06,1.2675284852559698e-06,9.279262256907178e-10,4.3843513244732024e-10,0.00011350667133327729,7.246305466782799e-06,5.99814677238524e-05,2.4367227532800047e-06,9.896657868427465e-12,1.3143235677319043e-10,2.9926002219430566e-05,5.306312546736085e-08,2.5845389603743273e-08,3.5267618498614035e-09,1.8365042668293886e-09,1.794588481766452e-07,1.2424309150271249e-10,4.292742633627196e-13,5.0796306781708906e-11,4.479387773374757e-06,3.4187070232441003e-10,6.474136185804512e-11,1.0316320144013634e-07,2.343567859893923e-12,4.421928627714341e-14,3.09262882295733e-11,4.8134710604073765e-06,3.3013873664538085e-09,1.766114860464474e-08,4.799118198353086e-11,4.521638375346053e-11,1.5429198817520512e-06,1.379473212637879e-07,5.461736389212411e-08,0.0012662991685592068,0.00014659015571497896,1.7153894898411029e-06,1.0802659801082175e-09,4.974572124682316e-10
4.457530349805878e-07,0.24045668080459123,3.76,0.0,0.5200905106468274,0.9986614361878423,0.001587067942182167,0.0015120154500664507,0.0002250249769206743,0.0542153089471405,0.054542805115788184,1.34096774242e-09,0.010164737869379997,6.624693542257844e-06,2.8928096187348625e-05,0.00015330896229459633,0.00028573772245449807,1.9983727854534803e-06,5.622419283465138e-05,0.0013048515911755914,0.012205035166703633,4.031803690816219e-05,3.5705192125551875e-05,3.9719848968784274e-05,0.00016673065044939682,3.9408047548625044e-05,4.054063801143139e-06,6.957491551258461e-06,2.0522940145216383e-08,1.5440834960172778e-06,3.568742631408252e-11,1.8835106223511636e-06,3.809647862663594e-06,1.3251467277379705e-06,9.708441450100113e-10,4.5831871432462284e-10,0.00011410254857517564,7.3537775853305335e-06,6.036468589722384e-05,2.4753450842748316e-06,1.0361012382406346e-11,1.3479364450185018e-10,3.021731597443187e-05,5.419554422720521e-08,2.7080256475200664e-08,3.575841561053704e-09,1.8736713486104133e-09,1.838125527632564e-07,1.2797745325120046e-10,4.4817529533224336e-13,5.3029312577654653e-11,4.5322377875756685e-06,3.5648282601478865e-10,6.733415992126856e-11,1.0876714695546379e-07,2.471779901165563e-12,4.62246524407353e-14,3.3163583207606274e-11,4.9263745374977575e-06,3.362141882111446e-09,1.8561355571160547e-08,4.936225935369037e-11,4.733152628268009e-11,1.5824443317180835e-06,1.3904718832092983e-07,5.5843033768745503e-08,0.0012697168859599236,0.0001506165719603806,1.7441679708886157e-06,1.092771633771398e-09,5.032946706741524e-10
4.482781649714702e-07,0.24048201710631015,3.76,0.0,0.5195207263232177,0.9986329922389203,0.0016240636028812595,0.0015202225992164585,0.00022970752989714114,0.054496524460154176,0.05483183124550769,1.348742818274118e-09,0.01039108681654206,6.665837093268716e-06,2.9334626223899546e-05,0.00015589138937575044,0.0002904705441147012,2.0436278817370635e-06,5.730374742599091e-05,0.001330789790401766,0.012474589046630038,4.110460353470546e-05,3.661741616119017e-05,4.079412669897913e-05,0.00017126997112883202,4.024887802151099e-05,4.230973592818089e-06,7.275670257632168e-06,2.091448078853348e-08,1.6154405467174498e-06,3.731528749277237e-11,1.9643180829682554e-06,3.976218024226958e-06,1.3851880411418541e-06,1.0156212568666908e-09,4.79035383168942e-10,0.00011470271357698282,7.463444804669508e-06,6.0756649255575625e-05,2.51430029356485e-06,1.08462779811975e-11,1.3823115114893074e-10,3.051064181781163e-05,5.535191145131714e-08,2.8370265628390924e-08,3.626208791451212e-09,1.9114669044647455e-09,1.8825619095208916e-07,1.318340235469931e-10,4.678637393902509e-13,5.5355000025370456e-11,4.585976968340083e-06,3.71714430499064e-10,7.003373956296228e-11,1.146670592094304e-07,2.6067914612014865e-12,4.831403866660778e-14,3.5555013357782926e-11,5.04159899316185e-06,3.4238567977464614e-09,1.9505533408492815e-08,5.0774014241994435e-11,4.954298019903738e-11,1.6228433072464532e-06,1.401776620137747e-07,5.709326185769451e-08,0.00127303442646716,0.00015473334037854224,1.7737122634900367e-06,1.1054846766940165e-09,5.09231549547592e-10
