Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),HF(38),C2H4F(62),CH2CHF(55),C2H4F(61),CH2CF(69),C2H2F(70),CH2CFO(78),S(1534),S(414),CH2F(46),CHFO(47),CH2F2(41),S(2175),CH2O2(154),CHO2(147),S(841),CH3F(39),C2H5O(149),C2H2O(132),C2HF(57),S(1780),C2HF(2524),CHF2(81),S(1754),C2H3F2(63),CH2CF2(56),C2H3F2(64),C2H5O(167),C2H3F2(65)
3.2484647834555475e-15,0.662719251817588,6.180864662777702e-20,5.570022909364708e-22,1.5199433397323863e-24,9.965113896278647e-25,0.0,0.0,5.9922793246830504e-15,3.278839226806214e-26,1.0262883312400645e-31,1.1933197204398009e-31,6.271171450773635e-32,2.167025641130579e-45,8.051774658955117e-31,1.6271134208008112e-23,1.018671716256919e-14,1.3877406852454385e-25,8.59869747508931e-58,3.1843947318606928e-52,6.338483918444637e-33,9.951733189249845e-25,7.140138803696572e-17,4.902248488897847e-36,1.7660040602762044e-26,9.00254319712724e-44,5.9136760698186324e-27,1.7069030716913415e-11,3.3816187460103406e-35,6.554962940350695e-26,1.0228526991555121e-35,8.700996514737622e-48,2.38955845450677e-35,1.0366005487597722e-36,3.76,0.0,0.6326856991689178,0.9999999999999941,5.77276673955158e-32,1.0524440771092892e-23,1.706903071691448e-11,2.841594072424569e-15,9.51472187473481e-22,3.150745168689159e-15,5.935064345421497e-39,3.8677774389684257e-38,1.6090098671984866e-46,6.595416329835242e-54,3.865617145690968e-46,1.0186717170738664e-14,1.3809749898438695e-24,3.2001682019298767e-29,5.349691532537865e-37,1.6239089830581505e-35,2.854090871924395e-30,1.0544588896819096e-24,7.140140543856453e-17,1.2009364064732687e-37,1.475181847516198e-48,2.6618488523267524e-48,8.597872234259045e-56,3.5082544080326918e-62,3.183319421711304e-43,6.58324769987033e-55,1.7642523464712095e-36,1.6454516052709747e-43,1.132731367381887e-45,4.0702898258899515e-43,4.067320105989133e-37
6.49697362763218e-15,0.6627192518196867,1.2548848854858082e-19,1.1140476580493419e-21,6.079841007045555e-24,3.986155893464381e-24,0.0,0.0,1.1984639958273295e-14,1.3115490354685774e-25,8.210401150623676e-31,9.54746851179661e-31,5.016996455189268e-31,1.733640508187366e-44,3.2207419542552656e-30,6.508517333879507e-23,2.0373572471477658e-14,5.55102135421715e-25,2.751632022381221e-56,5.095097697440291e-51,5.070847135529314e-32,3.9807336193229825e-24,1.4280371198511258e-16,3.921844950634977e-35,7.064087356776356e-26,1.4404251932784485e-42,2.365494454573288e-26,3.4138292949896205e-11,2.705327601190684e-34,2.622012009889243e-25,8.182917431401988e-35,1.3921763504775066e-46,1.9116694041876954e-34,8.292904117098014e-36,3.76,0.0,0.6326856991518323,0.9999999999999881,4.618270617524787e-31,4.209819129032915e-23,3.4138292949900476e-11,5.683225750686979e-15,3.805926952379559e-21,6.3015321271352225e-15,4.748107272344556e-38,3.0942582535513602e-37,2.5744482316605736e-45,1.0553132747491302e-52,6.185065257047741e-45,2.0373572504155886e-14,5.523956150500378e-24,1.2800804304919241e-28,4.2798528498153766e-36,1.299141030730892e-34,2.283290948680843e-29,4.217876831344456e-24,1.4280378159220291e-16,9.607558731817126e-37,2.3603125978805285e-47,4.2590117691473004e-47,2.7513540701342737e-54,1.1226560077517931e-60,2.5466860170649682e-42,1.0534052085215463e-53,1.41141831281858e-35,2.6327554774051455e-42,1.8123928672034347e-44,6.512516291859274e-42,3.2538943386764056e-36
1.2993991315985445e-14,0.6627192518238848,2.584592778746669e-19,2.2282449916589736e-21,2.4319534129835263e-23,1.59452629661645e-23,0.0,0.0,2.3969361322398894e-14,5.246222849260047e-25,6.568355193250454e-30,7.639296044868475e-30,4.013620585984003e-30,1.3869197093745052e-43,1.288302796388153e-29,2.60341812923447e-22,4.074728302410747e-14,2.2204215515611302e-24,8.805289737113844e-55,8.152212431557761e-50,4.0567014932696185e-31,1.5923014261611093e-23,2.8560826224504207e-16,3.1374939628332168e-34,2.825648719480445e-25,2.30469485272081e-41,9.462025653162911e-26,6.82768174140116e-11,2.1642753027553455e-33,1.0488102674688863e-24,6.546370749253859e-34,2.2274937801466618e-45,1.5293445232509729e-33,6.634364477399555e-35,3.76,0.0,0.6326856991176613,0.9999999999999761,3.694642284475941e-30,1.683936213398338e-22,6.827681741402865e-11,1.1366486298381114e-14,1.522378113404547e-20,1.2603103207392393e-14,3.798507471383763e-37,2.4754206198040097e-36,4.1191424253464904e-44,1.68860457064677e-51,9.896164695621084e-44,4.0747283154821033e-14,2.209593697554521e-23,5.120348789850159e-28,3.4239807275439093e-35,1.0393164737061079e-33,1.8266294432133563e-28,1.6871580067407304e-23,2.8560854067471563e-16,7.686017800625342e-36,3.776497379628051e-46,6.8144603939470774e-46,8.80438321147644e-53,3.592521841661713e-59,2.037361312585342e-41,1.685676274416591e-52,1.12914084658193e-34,4.2124337276410813e-41,2.8998458520203724e-43,1.0419983789698394e-40,2.603130336864148e-35
2.5988026692691977e-14,0.6627192518322805,5.468452545732357e-19,4.4570663008587574e-21,9.727875516193898e-23,6.378568042260802e-23,0.0,0.0,4.793880443843025e-14,2.0984944954128723e-24,5.254692219299897e-29,6.113496387085207e-29,3.2109053637048855e-29,1.1095375760947877e-42,5.153219987136757e-29,1.0413682632293806e-21,8.149470386861854e-14,8.881722523432944e-24,2.81769652557211e-53,1.3043595068693595e-48,3.24537036358803e-30,6.369220938914602e-23,5.712169722199893e-16,2.510001632652848e-33,1.1302618860101047e-24,3.687523136686518e-40,3.7848196533524766e-25,1.3655386633484155e-10,1.7314258188826966e-32,4.195252770841904e-24,5.2371088708854956e-33,3.563993240697823e-44,1.2234791283453219e-32,5.307510123696085e-34,3.76,0.0,0.6326856990493193,0.9999999999999521,2.955728783720074e-29,6.7357619582250305e-22,1.3655386633490982e-10,2.2732996158460142e-14,6.089524653929686e-20,2.520623402137797e-14,3.038813574479522e-36,1.9803412961123583e-35,6.590645841767722e-43,2.7020612833451587e-50,1.5833905419721265e-42,8.149470439147413e-14,8.83839725761183e-23,2.0481455441888287e-27,2.739317717163055e-34,8.3145161682753e-33,1.4612852426829404e-27,6.748638732553989e-23,5.712180859406848e-16,6.148712686216671e-35,6.042329297390513e-45,1.0903165652738882e-44,2.8174069829540623e-51,1.1496101351935618e-57,1.6298945408162028e-40,2.697774807640107e-51,9.03314551047168e-34,6.739909571851106e-40,4.6397643615686895e-42,1.667167038189641e-39,2.0825095187070694e-34
5.197609744610504e-14,0.6627192518490722,1.2133946090244263e-18,8.916417442733618e-21,3.891184854398652e-22,2.5517877693694875e-22,0.0,0.0,9.587769222161097e-14,8.393988806839535e-24,4.2037479702397035e-28,4.894070492173672e-28,2.568727090782304e-28,8.876290042556494e-42,2.061287172928712e-28,4.165465255178008e-21,1.629895445146466e-13,3.552704510686285e-23,9.016590480345872e-52,2.086982916915961e-47,2.596299406468832e-29,2.547690844319994e-22,1.1424328299945977e-15,2.0080027093734418e-32,4.521049483346967e-24,5.900045276613844e-39,1.5139295998354505e-24,2.7310796414689827e-10,1.3851433464836315e-31,1.6781040676637905e-23,4.1896880849622816e-32,5.702372209400747e-43,9.787845622130921e-32,4.2460188248419724e-33,3.76,0.0,0.6326856989126352,0.9999999999999042,2.3645964333136474e-28,2.6943081890387335e-21,2.7310796414717124e-10,4.546597093748915e-14,2.4358103299389193e-19,5.0412450263322626e-14,2.4310521960785934e-35,1.5842736665496837e-34,1.0545040539654271e-41,4.3242100547041345e-49,2.5334261970074993e-41,1.6298954660607155e-13,3.5353633906364707e-22,8.192599150540206e-27,2.1916574347282727e-33,6.651558338004664e-32,1.1689936937198487e-26,2.6994505598865177e-22,1.1424372848763979e-15,4.9187857282765565e-34,9.667467954741608e-44,1.744507473168215e-43,9.015685796081459e-50,3.67875443977809e-56,1.3039186148075053e-39,4.318627761628536e-50,7.226514227415217e-33,1.0783853837953833e-38,7.423622774607269e-41,2.6673566173998163e-38,1.666008599179262e-33
1.0395223895293116e-13,0.6627192518826551,2.9056013931004228e-18,1.7841969464707206e-20,1.556498691338056e-21,1.0210016024265112e-21,0.0,0.0,1.9175547399242434e-13,3.3575977787810975e-23,3.3629816044796056e-27,3.92048463284589e-27,2.0549815795077104e-27,7.100999327004469e-41,8.245126390027135e-28,1.6661766859315438e-20,3.259792216347266e-13,1.4210914947678783e-22,2.8852743329317905e-50,3.3391893670285095e-46,2.0770398882214857e-28,1.0190763689968573e-21,2.2848582968775624e-15,1.6064008380719323e-31,1.8084178954984232e-23,9.440076361064913e-38,6.0557207569525476e-24,5.462161596525986e-10,1.1081164908590763e-30,6.712427142336975e-23,3.351744590734605e-31,9.123719460540948e-42,7.8302792260818205e-31,3.3968246448524713e-32,3.76,0.0,0.6326856986392669,0.9999999999998083,1.8916943873626162e-27,1.0777239446204789e-20,5.462161596536907e-10,9.093174073189425e-14,9.743226482967994e-19,1.0082470120381482e-13,1.9448395676452837e-34,1.267417120398303e-33,1.68720476552735e-40,6.92163567455775e-48,4.053476506528756e-40,3.259792300004313e-13,1.4141462490598283e-21,3.277046988779343e-26,1.7536472546573156e-32,5.321147476824573e-31,9.351376778904103e-26,1.0797742179627768e-21,2.2848761163629198e-15,3.9347247668784404e-33,1.546708337352227e-42,2.7912084022724926e-42,2.885001755586735e-48,1.1771998051029454e-54,1.0431373420675408e-38,6.916786559728024e-49,5.781195027856808e-32,1.7254120277296766e-37,1.1877767468088836e-39,4.267405794060206e-37,1.3328054882722554e-32
2.079045219665834e-13,0.6627192519498213,7.726435029760877e-18,3.572059761448177e-20,6.2261868235473224e-21,4.086294458839012e-21,0.0,0.0,3.83511062351696e-13,1.3430396355263478e-22,2.690355455838327e-26,3.1447478979498933e-26,1.6439832854885043e-26,5.68074081117413e-40,3.298029569606257e-27,6.664625059683481e-20,6.519585591869848e-13,5.684438080843423e-22,9.232640242341096e-49,5.342750072086229e-45,1.6616306426881316e-27,4.07630183867417e-21,4.569684236257613e-15,1.2851171135378376e-30,7.233649500794998e-23,1.5104116711640817e-36,2.4222878788324697e-23,1.0924325501903468e-09,8.864950975371799e-30,2.6849769936505834e-22,2.6813832856967177e-30,1.4597690303831813e-40,6.264220776703178e-30,2.7174720211435854e-31,3.76,0.0,0.6326856980925305,0.9999999999996165,1.5133814111722168e-26,4.3108970193311594e-20,1.0924325501947157e-09,1.8186256127299972e-13,3.897275007112869e-18,2.0164847691688038e-13,1.5558664207043062e-33,1.0139296677058614e-32,2.6995189010524394e-39,1.1083907235853661e-46,6.485537371619297e-39,6.5195859264981e-13,5.656586744141423e-21,1.3108234082438173e-25,1.4034303028158775e-31,4.256754542517462e-30,7.480176817338534e-25,4.319044705594126e-21,4.569755513796324e-15,3.14729031019592e-32,2.474453523341093e-41,4.465916744743628e-41,9.23188097323893e-47,3.7670243961968735e-53,8.345128655033572e-38,1.1089207043416306e-47,4.624924710189765e-31,2.7606412772447923e-36,1.900431258662384e-38,6.826673589999989e-36,1.06624097859519e-31
4.158090879938879e-13,0.6627192520841534,2.311368472210366e-17,7.158895153440357e-20,2.490627186826736e-20,1.6363474192510778e-20,0.0,0.0,7.670223383395201e-13,5.372160172563914e-22,2.152235444207058e-25,2.529168400837059e-25,1.3151827317640259e-25,4.544496285680977e-39,1.3191944100334648e-26,2.6657834072133936e-19,1.3039171675399153e-12,2.2738318276280205e-21,2.954272445475973e-47,8.5485458577567e-44,1.3293017460315468e-26,1.6305170481376797e-20,9.13923613970718e-15,1.0280874278751786e-29,2.8934407558233e-22,2.4166554846797775e-35,9.689143504199173e-23,2.1848653293712354e-09,7.091987269412403e-29,1.073995194641003e-21,2.1450856164129692e-29,2.3355455953694447e-39,5.0113696672787796e-29,2.1739960926457375e-30,3.76,0.0,0.6326856969990576,0.9999999999992331,1.2107458971787745e-25,1.7243589781734878e-19,2.18486532938871e-09,3.6372132621964535e-13,1.5588967908214653e-17,4.0329312371669383e-13,1.244684072598361e-32,8.111368373710276e-32,4.319199833435736e-38,1.7773727423524996e-45,1.0376773491001957e-37,1.3039173013912063e-12,2.2626350170699472e-20,5.2433280341974565e-25,1.1235635156609626e-30,3.4051402604548545e-29,5.982659241725813e-24,1.7275753266038872e-20,9.139521246504387e-15,2.5170480000342848e-31,3.95822816720394e-40,7.1454090983252486e-40,2.9541203232640664e-45,1.2054374774197552e-51,6.676147079159371e-37,1.7824063201154866e-46,3.6998876113493864e-30,4.4169659170253356e-35,3.0406512861224676e-37,1.091891047194463e-34,8.529868491724168e-31
8.316182200484969e-13,0.6627192523528177,7.686973098238314e-17,1.4377805900999187e-19,9.963726004895051e-20,6.560024804662488e-20,0.0,0.0,1.5340452873818915e-12,2.14886486105009e-21,1.7217096078172738e-24,2.0447108447874243e-24,1.0521396581954514e-24,3.6354418519861304e-38,5.276637045502289e-26,1.0662598181674488e-18,2.6078341172396017e-12,9.095777873520494e-21,9.452619798240707e-46,1.3678136372532848e-42,1.0634366720657607e-25,6.522037139118953e-20,1.8277940063227215e-14,8.224596929831104e-29,1.1573607910821335e-21,3.866637418828924e-34,3.8756500697200084e-22,4.369730880154578e-09,5.673630601505379e-28,4.296014930574006e-21,1.7160343971158686e-28,3.7366003414379755e-38,4.009083493610168e-28,1.739225948915988e-29,3.76,0.0,0.632685694812112,0.999999999998466,9.686616765486373e-25,6.897435631745501e-19,4.369730880224479e-09,7.274273520126861e-13,6.235479983405339e-17,8.065707991738994e-13,9.957324837097043e-32,6.488982551904038e-31,6.910620302962325e-37,2.8551695874432424e-44,1.660255647863553e-36,2.607834652644557e-12,9.050540465769855e-20,2.097358233895244e-24,9.001610772015006e-30,2.7236901275487726e-28,4.7837560791527617e-23,6.909959232672711e-20,1.827908046328401e-14,2.012384197283646e-30,6.330293211002236e-39,1.1432466544104195e-38,9.452659996370305e-44,3.8573326361278874e-50,5.340986824335231e-36,2.876577822860393e-45,2.959825817717069e-29,7.066950962491805e-34,4.8649166830722265e-36,1.7458207499573785e-33,6.823797958046772e-30
1e-12,0.6627192528901465,1.1724969816431585e-16,1.7339038588386526e-19,1.6017908334062138e-19,1.056844887301109e-19,0.0,0.0,1.844651315911934e-12,3.454139181870396e-21,4.1616743501995796e-24,5.011878067347174e-24,2.5433409827348098e-24,8.787537132489635e-38,8.481567639780429e-26,1.7138453702017837e-18,3.1358546681511615e-12,1.4621505389069074e-20,6.877044571788885e-45,5.5223317774428106e-42,2.5706553612024785e-25,1.0483631605743961e-19,2.1978331565859894e-14,1.9881181029657868e-28,1.8603448989889705e-21,1.561001422624189e-33,6.2298027753769935e-22,5.254491505842722e-09,1.3715133806565408e-27,6.905574715669717e-21,4.148100160007719e-28,1.5083346350333563e-37,9.691212887270395e-28,4.204366280382951e-29,3.76,0.0,0.6326856939265091,0.9999999999981555,2.3417792588683134e-24,1.1087106162614724e-18,5.254491505955083e-09,8.747006786841331e-13,1.0022889329311156e-16,9.698685606974345e-13,2.406959898632583e-31,1.568560802259009e-30,2.7898375049316073e-36,1.1602203297532675e-43,6.70247283298372e-36,3.1358555287738316e-12,1.4548060596730332e-19,3.3713886525775876e-24,2.1802233408284416e-29,6.582673799539082e-28,1.1556214898477762e-22,1.1106683330618996e-19,2.1980164628838975e-14,4.8605283675529265e-30,2.5537585029877076e-38,4.615304655854789e-38,6.877755013784581e-43,2.8067854683618075e-49,1.2911118057519334e-35,1.1774845514916495e-44,7.154584100403494e-29,2.852888451745895e-33,1.963945090130171e-35,7.040299633334714e-33,1.6495014811120573e-29
1.6632364841577148e-12,0.6627192528901465,2.76301749234583e-16,2.900299389828612e-19,3.986463690293125e-19,2.6357170710197957e-19,0.0,0.0,3.0680927736503495e-12,8.595464755525375e-21,1.37724151184259e-23,1.6699208829412642e-23,8.417011661021179e-24,2.908104846650018e-37,2.110542100402653e-25,4.264610452066872e-18,5.215666948615631e-12,3.638671116656785e-20,3.0241654639551503e-44,2.1886501377398105e-41,8.507416598242202e-25,2.608789702246414e-19,3.6553748519642217e-14,6.579512645703433e-28,4.629318527140217e-21,6.186582615631585e-33,1.5502539790747716e-21,8.739461951407531e-09,4.538969096235224e-27,1.7184330870668963e-20,1.3727727755614111e-27,5.977687513793745e-37,3.2072467692070752e-27,1.3914270801337845e-28,3.76,0.0,0.6326856904382208,0.999999999996932,7.750331644376656e-24,2.758973699044666e-18,8.739461951687133e-09,1.4547933907335831e-12,2.494105956939373e-16,1.6130796804212428e-12,7.965622535944101e-31,5.191005905909702e-30,1.1056672950159237e-35,4.605576404715546e-43,2.656318697427556e-35,5.215669090233514e-12,3.620216072736587e-19,8.389648085636375e-24,7.22224151806484e-29,2.1782767086176376e-27,3.8232152032089975e-22,2.7637097348712427e-19,3.65583099022852e-14,1.6079041002398285e-29,1.0119290058605447e-37,1.8291342183982067e-37,3.024514759735707e-42,1.2343031923901727e-48,4.2728995176739745e-35,4.682409954271719e-44,2.367725499806057e-28,1.1306497481370496e-32,7.783464359251012e-35,2.7894643619185303e-32,5.458882677228963e-29
3.3264730123761505e-12,0.6627192539648042,1.0427954046176408e-15,5.905407827825472e-19,1.5953639434084172e-18,1.063651459139703e-18,0.0,0.0,6.136194098256778e-12,3.4381899459975215e-20,1.101591296158402e-22,1.3904226436531827e-22,6.733439898270326e-23,2.3260860663087664e-36,8.441266308466658e-25,1.705501095630102e-17,1.0431328339285126e-11,1.4557562545760565e-19,9.673028929353909e-43,3.5023176799353187e-40,6.805809963508833e-24,1.0434956965255746e-18,7.309896901289424e-14,5.263345932720874e-27,1.851627598209992e-20,9.89841228895602e-32,6.200967181147439e-21,1.7478923972658504e-08,3.6312783915918886e-26,6.873948826494623e-20,1.0981305644362398e-26,9.561506975700547e-36,2.565765210956945e-26,1.1132156851061101e-27,3.76,0.0,0.6326856816904384,0.9999999999938639,6.201925955510075e-23,1.1035889709170117e-17,1.747892397377691e-08,2.9093414449968908e-12,9.975735018847953e-16,3.2259115874657302e-12,6.372118377091372e-30,4.1525162883886235e-29,1.7689654824030898e-34,7.495027244533546e-42,4.249820584143153e-34,1.0431336905740663e-11,1.4480862519248955e-18,3.3560311357234305e-23,5.811284409125716e-28,1.7415413804429648e-26,3.0525243671258704e-21,1.1052647099887899e-18,7.311721280195883e-14,1.2831297412091084e-28,1.6161568770486032e-36,2.9264212118740566e-36,9.676293930224429e-41,3.949493174927539e-47,3.4184954530247397e-34,7.75321860048728e-43,1.893964050389792e-27,1.808839790061044e-31,1.245225474164189e-33,4.450873281312101e-31,4.366856756386332e-28
4.989709540594586e-12,0.662719255039462,2.1768686049360755e-15,8.995710261572588e-19,3.391291644219518e-18,2.274012391885505e-18,0.0,0.0,9.204301774267464e-12,7.306159588098843e-20,3.1495309837139522e-22,4.0650384311583083e-22,1.92531512721928e-22,6.650499040964563e-36,1.793636600601273e-24,3.62368598107037e-17,1.5646985457882907e-11,3.093904638184358e-19,4.512142758100726e-42,1.2891833629442778e-39,1.9460160182805894e-23,2.2173986924884097e-18,1.0963779422928702e-13,1.5049445820169014e-26,3.934562045475673e-20,3.643252381813558e-31,1.3176986059501295e-20,2.621838587265455e-08,1.0396261592546982e-25,1.460745904194905e-19,3.1398231008333813e-26,3.5187913312968043e-35,7.336433531608384e-26,3.184081943497499e-27,3.76,0.0,0.6326856729426561,0.9999999999907958,1.7736359490691592e-22,2.345125794463206e-17,2.621838587503117e-08,4.363705504359641e-12,2.11974251530824e-15,4.838557662275224e-12,1.8219668876878417e-29,1.1873129661829738e-28,6.5107981798079935e-34,2.873226593265087e-41,1.5641652136897303e-33,1.5647003661577258e-11,3.0771830008248503e-18,7.131856240649357e-23,1.667161136680007e-27,4.977946850789786e-26,8.718397844841057e-21,2.3483656221356073e-18,1.0967655972320517e-13,3.6647248119787666e-28,5.943356488159469e-36,1.0770832448706248e-35,4.417451308709992e-40,1.8031464648743037e-46,9.775084066775444e-34,2.9913724223869706e-42,5.4151980756274985e-27,6.657377945458573e-31,4.583028627823998e-33,1.6441892319436144e-30,1.2486071320841744e-27
6.652946068813022e-12,0.6627192561141196,3.678471286337937e-15,1.217632876808715e-18,5.786940185406559e-18,3.900798010411932e-18,0.0,0.0,1.2272415801017245e-11,1.2463458081683778e-19,6.642638562856732e-22,8.744900299274184e-22,4.060993926625315e-22,1.4026579392102077e-35,3.0595249414537684e-24,6.180790672738962e-17,2.0862638304419814e-11,5.27850096124858e-19,1.4429881646197486e-41,3.2699891606926666e-39,4.104672596897788e-23,3.782574699590182e-18,1.4617022531133111e-13,3.174280960992381e-26,6.711669704130951e-20,9.240029936211533e-31,2.2478281078612137e-20,3.495784765139566e-08,2.195345117645069e-25,2.4919105635645572e-19,6.622520805030902e-26,8.923398630433855e-35,1.5474565736345497e-25,6.71802294756039e-27,3.76,0.0,0.6326856641948739,0.9999999999877277,3.74163370795866e-22,4.000507489239071e-17,3.49578476554499e-08,5.8178855970954714e-12,3.615872435052934e-15,6.4510179280620664e-12,3.842944852119547e-29,2.5042973629585498e-28,1.65124399628083e-33,7.816793162715991e-41,3.9669455025519545e-33,2.086266935774351e-11,5.249311718802956e-18,1.216659050950108e-22,3.5270368102631685e-27,1.0496540687234723e-25,1.8370687575977034e-20,4.005529951158309e-18,1.4623635066592566e-13,7.721881162479104e-28,1.506179120667243e-35,2.7316386575206356e-35,1.3166089380900557e-39,5.374529810172418e-46,2.0619139186830416e-33,8.168089878225177e-42,1.1421541136485905e-26,1.6883740797775332e-30,1.1623029935649432e-32,4.200849599295089e-30,2.6335956622919694e-27
9.979419125249893e-12,0.6627192582634351,7.544090578806481e-15,1.8765416734533293e-18,1.1987329398876723e-17,8.150746595002901e-18,0.0,0.0,1.840865875724965e-11,2.580403949039378e-19,1.8140220447197787e-21,2.4659100650808337e-21,1.1091591493653814e-21,3.830526287283019e-35,6.333638785206127e-24,1.2793807907977358e-16,3.1293933971262025e-11,1.093075856090069e-18,7.770178014170821e-41,1.1438719256053103e-38,1.1210957440994223e-22,7.831179388726993e-18,2.1922008437689473e-13,8.669568213690211e-26,1.3894863987230676e-19,3.231255995050961e-30,4.6538068501517616e-20,5.243677092429999e-08,6.009396637120665e-25,5.15935671182624e-19,1.8086905352286303e-25,3.120048629964911e-34,4.226540398367356e-25,1.8358957920853845e-26,3.76,0.0,0.6326856466993098,0.9999999999815915,1.0221935644560466e-21,8.282538354306402e-17,5.2436770932693794e-08,8.725814111846075e-12,7.485655435812942e-15,9.675502449230041e-12,1.0495814204677156e-28,6.839611344249834e-28,5.7743043625472825e-33,3.252050552750128e-40,1.3871923985954451e-32,3.1293998263095253e-11,1.086803151995368e-17,2.5191231110982744e-22,9.681208407038336e-27,2.865389148213038e-25,5.0090075216998234e-20,8.291194306893445e-18,2.193569746422689e-13,2.1055748561266114e-27,5.260202682761625e-35,9.552220838009405e-35,5.76224532169977e-39,2.3524339472067322e-45,5.6320525066832945e-33,3.403743855424578e-41,3.11926781798665e-26,5.9038472267091736e-30,4.06432121189189e-32,1.500121995870001e-29,7.192809875939832e-27
1e-11,0.6627192604127508,7.572212699487731e-15,1.8807349569475623e-18,1.2032568955003351e-17,8.181966335995695e-18,0.0,0.0,1.8446623739177255e-11,2.590133569799209e-19,1.8237228963310026e-21,2.4796330765935908e-21,1.1150916537610364e-21,3.851011095067922e-35,6.357515538947354e-24,1.2842030055314554e-16,3.135847230459506e-11,1.097198872588457e-18,7.842437788974442e-41,1.1517215128133268e-38,1.1270921404926937e-22,7.86070636556259e-18,2.1967197038688707e-13,8.715937404080942e-26,1.3947250386568352e-19,3.253422940484059e-30,4.671354134929459e-20,5.2544912947375564e-08,6.041620649668003e-25,5.178811563151492e-19,1.8183639964832978e-25,3.1414490759621967e-34,4.249147024848122e-25,1.845721824743092e-26,3.76,0.0,0.632685646591065,0.9999999999815535,1.0276627128345235e-21,8.313768235343486e-17,5.254491295580103e-08,8.743803348282365e-12,7.51387705879072e-15,9.695450195121617e-12,1.0551951082756358e-28,6.876192298009984e-28,5.8139160888944616e-33,3.2774953260206055e-40,1.396708357848818e-32,3.135853683884445e-11,1.090901020683604e-17,2.5286228982106795e-22,9.733320846080733e-27,2.880704908274985e-25,5.035740461680353e-20,8.322445463622485e-18,2.1980937671636046e-13,2.1168121740758928e-27,5.296237987871744e-35,9.617747934550285e-35,5.810227598285665e-39,2.3720244451849385e-45,5.6621795841620096e-33,3.430436026317183e-41,3.135950026465574e-26,5.94434545153311e-30,4.092201116035052e-32,1.5105864008357015e-29,7.231280323751203e-27
