Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383),CHO2(142)
1.3846996595654091e-05,0.1618315086057632,3.76,0.0,0.003314116059823882,0.5975964025589113,0.35324665383221465,0.034568446360699286,0.0003287610544562525,0.03682416546482987,0.240638930747328,4.688714935755636e-11,0.3568377173577127,4.951413508942779e-07,6.672509445355778e-05,0.3315427908158395,0.0025723163755584956,0.00028607930313245225,8.179749325726799e-05,0.0007496129221724198,0.2565966410116182,9.682941409364641e-05,3.5747224965745206e-05,0.007621909502688812,0.0166649373353546,0.00015756985803330273,8.514471273302029e-05,0.0009083963790722428,1.2255878329981762e-07,0.04588108989138276,9.573234578560047e-09,0.0012537247868226729,7.84811499595374e-05,0.00028566166351160865,1.2217502202527236e-05,2.8290149346962565e-07,0.004322302462450884,0.021238624215465098,0.0037585931114155592,0.015355250445165532,2.7765062894053795e-08,4.265599466518857e-10,0.0193936296357739,0.0013148216515375191,1.5526199771311149e-06,1.905552794978052e-06,9.079774910046943e-06,0.010620305359751033,1.7511038914311923e-05,2.1700391129252137e-11,5.529594437205428e-09,0.018208089617091566,2.8804289642963863e-05,2.8401171965725407e-06,0.006765473660583252,2.4480501788157172e-08,6.46094438936984e-12,2.7271701727626604e-07,1.965553704052843e-05,4.106067636760372e-06,0.0001268461758799545,2.3719546015931237e-07,5.8130593455450164e-08,0.002600558220238512,3.200092502760038e-07,0.0005753649486978037,7.075216241982843e-05,0.001252211925011055,2.269350467738648e-06,2.521655002436673e-11,6.983159891298313e-12,6.67333765435214e-08
1.398677788131337e-05,0.16188281919803202,3.76,0.0,0.0032161258574955405,0.5957489405222334,0.35452067855146985,0.034782548457318346,0.0003276344953833856,0.036734270554447015,0.24193346464875268,4.672039039985229e-11,0.35676796944032596,4.949103561127261e-07,6.642618720831236e-05,0.3340314163187722,0.0025590449240905887,0.0002834222055697499,8.118712320457754e-05,0.0007480980538856571,0.2553945135841147,9.61331712037971e-05,3.5628806897162095e-05,0.007601658208158487,0.01672242647672497,0.00015699436869835625,8.475250684351198e-05,0.0009015627404424863,1.2122976815207911e-07,0.04578120217282424,9.468839763109881e-09,0.0012371501151736207,7.80856750883976e-05,0.00028320913701050215,1.2096452000876458e-05,2.795167193659108e-07,0.004307428612986181,0.021094407015743104,0.003756490054528595,0.015329242187173178,2.7703837517582148e-08,4.2406830333601464e-10,0.01941112766074357,0.001311419059773353,1.5541607297141606e-06,1.8941999936684484e-06,9.090886056314524e-06,0.010721725122734354,1.7640568832826562e-05,2.157160081250312e-11,5.481839486878246e-09,0.01833641292767083,2.8978772275990752e-05,2.8557972199028817e-06,0.0067924716485524995,2.4578403331126533e-08,6.383644813399837e-12,2.7293744541808673e-07,1.961224880940191e-05,4.1103200144375495e-06,0.00012669515589659903,2.358772864743715e-07,5.794531346366807e-08,0.002612136991270936,3.1894591498900963e-07,0.0005768362105116496,7.056901231316577e-05,0.0012530254240387451,2.2633486229276154e-06,2.5064093104916593e-11,6.940952228016933e-12,6.632304632032936e-08
1.409432443423119e-05,0.1619220173008487,3.76,0.0,0.003142963501268814,0.5943356739930792,0.3554956076389044,0.0349462509377853,0.00032678624926436937,0.03666532689895408,0.24292253563878333,4.659425037962446e-11,0.3567134556741811,4.947413197231778e-07,6.619920963476335e-05,0.3359355214876807,0.0025489666964818363,0.0002814128884456857,8.072636030781847e-05,0.0007469746887845363,0.2544750405288348,9.560720145762778e-05,3.553956487143614e-05,0.007586022084174777,0.016766311626393943,0.0001565588305517643,8.445594407072588e-05,0.0008963818462290778,1.2022668857101992e-07,0.04570297638913089,9.389817391037983e-09,0.0012247267576611341,7.77864444325316e-05,0.0002813532158692974,1.200503665570558e-05,2.7695901348372583e-07,0.004296150466972019,0.02098434201875121,0.0037548992228281803,0.015308916518462288,2.7655950990400943e-08,4.2218045756832456e-10,0.019423927046212826,0.001308838795371518,1.5553545364904452e-06,1.8855901543458695e-06,9.099431674626781e-06,0.010799303773451768,1.7740012703722707e-05,2.1474020040467464e-11,5.445624939779628e-09,0.018434811838491494,2.911202347104415e-05,2.867783597228714e-06,0.006813147370005428,2.4653377320908848e-08,6.32523330513624e-12,2.731111590879297e-07,1.9579629991686714e-05,4.1136350253676955e-06,0.00012657985605569918,2.3487163582202325e-07,5.780438715088269e-08,0.0026209205664763646,3.1814804190618254e-07,0.0005779619543055508,7.042851156792887e-05,0.0012536269227292783,2.2588227861180677e-06,2.494854198345982e-11,6.908961715819453e-12,6.601205509902629e-08
1.420187098714901e-05,0.16196097566570583,3.76,0.0,0.0030716797597213764,0.5929293959236376,0.35646600838984416,0.035109069498082186,0.0003259535956067171,0.03659657756548507,0.24390565487463028,4.646993464935529e-11,0.35665822833681493,4.945795678112297e-07,6.59747680560528e-05,0.337830486213635,0.0025390010197964114,0.0002794331605547451,8.027305513958618e-05,0.0007458868366604475,0.25356025117125147,9.50894212282869e-05,3.545190003274552e-05,0.007570340919683264,0.016809900190116116,0.00015612940154678144,8.416376473746449e-05,0.0008912660100933584,1.1924001288330834e-07,0.04562359308686849,9.311894634087276e-09,0.0012125797890513075,7.74914702954929e-05,0.00027952350872909677,1.1915069561198908e-05,2.74440617094746e-07,0.004285012319912206,0.020875061518101465,0.0037533310772786426,0.015288327568304831,2.7607406585953243e-08,4.203172907549035e-10,0.019436160423673247,0.001306290487123503,1.5565551254956176e-06,1.8770859460843586e-06,9.107974732885404e-06,0.010876490300493253,1.783926865847252e-05,2.1377715351177937e-11,5.40985774289303e-09,0.018532926394195813,2.9244415198194775e-05,2.879702495758821e-06,0.006833740913381956,2.4728052134064654e-08,6.267719482557209e-12,2.7328832042317605e-07,1.9547588040324087e-05,4.116986256676488e-06,0.00012646529322796405,2.3387327189214542e-07,5.7664828143652723e-08,0.002629596841839965,3.1736718108562183e-07,0.0005790822238019441,7.028836341075105e-05,0.0012542077462335082,2.254374648723892e-06,2.4834470116261025e-11,6.87738061757562e-12,6.570505361100379e-08
1.430941754006683e-05,0.1619996975129971,3.76,0.0,0.003002220991507303,0.5915300143966733,0.3574319482195564,0.035271011444474115,0.00032513608627477293,0.036528024577878175,0.24488289140196315,4.6347393775581e-11,0.3566023101487839,4.944248642973879e-07,6.575279919625394e-05,0.3397163976632708,0.002529145376352058,0.0002774822562528233,7.982699873584803e-05,0.0007448334892069448,0.252650108017505,9.457960511991109e-05,3.536577104547287e-05,0.0075546171238869584,0.01685319638372636,0.00015570591855922265,8.387584946296867e-05,0.0008862136765081779,1.1826929162995509e-07,0.045543084494936305,9.235045797867157e-09,0.001200700639736519,7.72006385583283e-05,0.0002777193393735126,1.1826509463853081e-05,2.7196053405199516e-07,0.004274010592652744,0.020766570567551355,0.0037517847313003655,0.015267484804685405,2.7558222541112687e-08,4.184781745883136e-10,0.0194478375044021,0.0013037734311521008,1.5577620456493045e-06,1.8686847391016893e-06,9.11651539808892e-06,0.010953286263123993,1.793833616288039e-05,2.1282654687896578e-11,5.374527739286729e-09,0.018630760438047005,2.9375952144886812e-05,2.891554009399694e-06,0.006854253660249596,2.4802432824962738e-08,6.2110805983607685e-12,2.7346881021460744e-07,1.9516105111018516e-05,4.120372474837172e-06,0.00012635143221339018,2.3288207003053916e-07,5.752659514242787e-08,0.002638167096758695,3.166028059698525e-07,0.0005801969726745577,7.014856198060794e-05,0.0012547683742309694,2.2500019215857637e-06,2.4721841280683074e-11,6.846198854688117e-12,6.540194350226225e-08
1.441696409298465e-05,0.16203818599157763,3.76,0.0,0.002934535309555228,0.5901374398230906,0.3583934926733206,0.03543208390321202,0.000324333289060669,0.03645966985563106,0.24585431315483547,4.6226580202829515e-11,0.3565457230888897,4.942769834954117e-07,6.553324190016644e-05,0.3415933415786046,0.0025193973285069613,0.000275559437557783,7.938798974191819e-05,0.0007438136733650167,0.2517445740816631,9.407753590605125e-05,3.5281138013084674e-05,0.007538853028662498,0.016896204317255158,0.0001552882237146348,8.35920830631766e-05,0.0008812233424562911,1.1731409259079867e-07,0.045461481953193515,9.159246041056028e-09,0.0011890810296177634,7.691383908568831e-05,0.0002759400556831951,1.1739316655911116e-05,2.695178031645375e-07,0.004263141820926339,0.020658873418815494,0.0037502593235675358,0.015246397399562957,2.7508416596860642e-08,4.1666250250250974e-10,0.019458967763514218,0.0013012869421220473,1.558974866930385e-06,1.8603839904189005e-06,9.125053792490849e-06,0.011029693215810122,1.8037214650672274e-05,2.1188807015997097e-11,5.3396250721119255e-09,0.018728317712795064,2.9506638947574535e-05,2.9033382394257773e-06,0.006874686947151089,2.487652428299284e-08,6.155294702350537e-12,2.73652513486004e-07,1.948516398935917e-05,4.123792478229462e-06,0.00012623823898073538,2.3189790896112502e-07,5.738964824582617e-08,0.00264663258487102,3.158544123197435e-07,0.0005813061569765393,7.000910181033486e-05,0.0012553092720672396,2.2457026896992073e-06,2.461061913316334e-11,6.8154063431710035e-12,6.510262668992709e-08
1.4513755990610688e-05,0.16207262863868913,3.76,0.0,0.002875092660530075,0.5888898704195927,0.359255177354498,0.03557631145390116,0.0003236230052694051,0.03639832162756661,0.24672367636722523,4.611928705033504e-11,0.3564942404406414,4.941495450660162e-07,6.533765328967034e-05,0.3432749936019018,0.0025107141270365686,0.000273852325316946,7.89987465743441e-05,0.0007429237318462255,0.25093350425406724,9.363212384359242e-05,3.520621544780841e-05,0.0075246327542084265,0.016934668309725214,0.0001549171214100785,8.334014869133442e-05,0.0008767838496463453,1.1646734021883784e-07,0.04538712954881601,9.091903362904285e-09,0.0011788386687034426,7.665907922059102e-05,0.0002743594572215816,1.1661980537136302e-05,2.6735051467787923e-07,0.004253470829281193,0.020562627588242646,0.0037489036667039334,0.015227216917222893,2.7463073800453185e-08,4.1504795794715526e-10,0.019468525111620456,0.001299074684888289,1.5600711153890997e-06,1.8529971745838382e-06,9.132736482418704e-06,0.011098128150516102,1.8126043161527882e-05,2.1105356490034887e-11,5.3085701831950236e-09,0.018815885637733017,2.9623533983382476e-05,2.9138866077356553e-06,0.0068930100367991754,2.4942963214140274e-08,6.105799192451178e-12,2.7382050206021416e-07,1.945776647818728e-05,4.126898396517041e-06,0.00012613690878820018,2.310180863146508e-07,5.726746373724902e-08,0.0026541629644959343,3.1519412139940073e-07,0.0005822996306727393,6.988387521506134e-05,0.0012557795843090767,2.2418946844853082e-06,2.451169441723763e-11,6.788018381906429e-12,6.483641206469524e-08
1.4610547888236726e-05,0.16210688695083633,3.76,0.0,0.0028170100610724453,0.587647681711473,0.36011339869452,0.03571984530523917,0.00032292400615824924,0.03633713672663273,0.2475884317515187,4.601332386851294e-11,0.3564422482685743,4.940273057680549e-07,6.514392836333552e-05,0.3449495108028391,0.0025021144953744174,0.0002721668846437866,7.861491780181723e-05,0.000742059528117185,0.250126112072321,9.319266935883447e-05,3.513244617226232e-05,0.0075103832625368835,0.016972904912688103,0.00015455047712294967,8.309140651948043e-05,0.0008723923735197613,1.1563252969110338e-07,0.04531193739143533,9.02537402212422e-09,0.0011687944065110725,7.640742441303194e-05,0.00027279806309691006,1.1585694060448774e-05,2.6521207680274005e-07,0.004243902442781864,0.020467029625354207,0.00374756369818389,0.015207851764981014,2.7417253518093997e-08,4.134515155742901e-10,0.01947765361561048,0.0012968861719886628,1.5611715232017289e-06,1.8456880006472768e-06,9.140417454350212e-06,0.011166250368429137,1.821471759929874e-05,2.1022843171412107e-11,5.277847025488855e-09,0.018903234926946767,2.9739747406295153e-05,2.924380644886993e-06,0.006911270725679036,2.5009175042800997e-08,6.056962528273383e-12,2.739909248590708e-07,1.9430782647814323e-05,4.130029898342856e-06,0.0001260360695719089,2.3014378732415556e-07,5.714626251016134e-08,0.0026616103572338424,3.145460387681065e-07,0.0005832885344855625,6.975891743647979e-05,0.0012562346009752994,2.23814326804835e-06,2.4413858248491325e-11,6.760931630354359e-12,6.457313280331887e-08
1.4707339785862764e-05,0.16214096308290232,3.76,0.0,0.00276025307367799,0.5864108129189257,0.36096820084721426,0.03586269030246403,0.00032223600710027273,0.03627611634842155,0.2484486265983832,4.5908659632874337e-11,0.35638976116653204,4.93910119627698e-07,6.49520266358606e-05,0.34661695284321714,0.0024935968109205987,0.0002705026304037005,7.823637117317337e-05,0.0007412204210321845,0.24932237159176462,9.275902961642175e-05,3.5059803813525646e-05,0.007496106104057553,0.01701091691684661,0.00015418818673794621,8.284578060293756e-05,0.0008680479191768744,1.1480937726200457e-07,0.04523592659966535,8.95964156042311e-09,0.0011589427708904947,7.615880203747553e-05,0.00027125544404741915,1.1510431243917488e-05,2.631018565645617e-07,0.0042344343580370935,0.020372081132567693,0.003746238839665878,0.015188308056237795,2.7370967719391504e-08,4.1187277530389406e-10,0.019486359723762458,0.0012947209405371376,1.5622758073151944e-06,1.8384547828899503e-06,9.14809673480828e-06,0.01123406099219381,1.8303237505556052e-05,2.094124659462302e-11,5.247449074276852e-09,0.01899036811363839,2.985528247372112e-05,2.9348204357881734e-06,0.006929469901080234,2.5075163014363313e-08,6.008770255879488e-12,2.741637051928599e-07,1.9404201150892857e-05,4.13318617431121e-06,0.0001259356988093941,2.2927493022256887e-07,5.702601819928034e-08,0.0026689756262334046,3.1390983288577767e-07,0.0005842728410118361,6.963422522080673e-05,0.0012566746335536609,2.234447138235454e-06,2.431708692693336e-11,6.734139593390452e-12,6.431272605617568e-08
1.4804131683488802e-05,0.16217485914861995,3.76,0.0,0.002704788254661812,0.5851792046018458,0.361819626896899,0.036004851187535165,0.0003215587322651593,0.03621526162808462,0.24930430751652657,4.5805264368240544e-11,0.3563367933103924,4.937978461088161e-07,6.476190880448898e-05,0.34827737852171325,0.0024851594963424643,0.00026885909278030886,7.78629786562315e-05,0.0007404057893603592,0.24852225717766185,9.233106628565747e-05,3.498826280352516e-05,0.007481802785265608,0.017048707052215853,0.00015383014924551163,8.260319736288143e-05,0.0008637495211158455,1.1399760826978946e-07,0.045159117781865446,8.894689999928307e-09,0.0011492784565986362,7.591314169847145e-05,0.00026973118420147585,1.1436166969270518e-05,2.610192406282166e-07,0.00422506433691905,0.020277783289598297,0.00374492852763069,0.015168591735932168,2.7324228089144547e-08,4.103113492159001e-10,0.01949464974873895,0.0012925785387156202,1.5633836942854201e-06,1.8312958848709286e-06,9.15577433377053e-06,0.011301561140957593,1.8391602402546686e-05,2.0860546910802367e-11,5.217369993648132e-09,0.019077287673242693,2.9970142414434103e-05,2.9452060693907245e-06,0.0069476084247284626,2.5140930280569546e-08,5.9612083694398414e-12,2.743387682946902e-07,1.9378010990933823e-05,4.136366433395255e-06,0.00012583577466493767,2.2841143521796517e-07,5.690670524713522e-08,0.0026762596194317375,3.132851831300017e-07,0.0005852525242200417,6.95097955195443e-05,0.0012570999853727407,2.2308050364297853e-06,2.4221358076319293e-11,6.707636073510279e-12,6.405513142420968e-08
1.490092358111484e-05,0.16220857722049214,3.76,0.0,0.002650583120025302,0.5839527986187238,0.36266771889267385,0.03614633260238866,0.00032089191429669165,0.036154573642119804,0.25015552044345996,4.570310909573302e-11,0.356283358473007,4.936903497043216e-07,6.457353671731508e-05,0.34993084578997796,0.0024768010179980395,0.00026723581666736107,7.749461627724816e-05,0.0007396150309090071,0.24772574349992627,9.19086453777236e-05,3.491779833370837e-05,0.0074674747702128865,0.017086277990043103,0.0001534762668403247,8.23635854718906e-05,0.0008594962421286612,1.1319695680130586e-07,0.0450815310520512,8.830503824707816e-09,0.0011397963201688814,7.567037515380425e-05,0.0002682248805529904,1.136287694894784e-05,2.589636344765588e-07,0.004215790204362591,0.020184136875776207,0.003743632213003585,0.015148708586143275,2.7277046036109436e-08,4.087668610896103e-10,0.01950252987179743,0.0012904585255212717,1.5644949194920098e-06,1.8242097176316943e-06,9.163450245520556e-06,0.01136875193030953,1.847981179745577e-05,2.0780724879004266e-11,5.187603634591396e-09,0.019163996025219524,3.0084330426108084e-05,2.9555376381962464e-06,0.006965687133652666,2.5206479902679354e-08,5.914263292928107e-12,2.745160416772228e-07,1.9352201508006885e-05,4.1395699041069365e-06,0.00012573627595857114,2.275532244353051e-07,5.678829886970609e-08,0.0026834631699305177,3.126717780890191e-07,0.0005862275594081872,6.938562547759588e-05,0.0012575109518731154,2.227215701996811e-06,2.4126649792654746e-11,6.681414986704636e-12,6.38002896271494e-08
1.4997715478740879e-05,0.16224211933124005,3.76,0.0,0.0025976061135372414,0.5827315380880785,0.3635125178805802,0.03628713909200689,0.00032023529412729797,0.036094053410053596,0.25100231065610973,4.560216579055221e-11,0.35622947003802724,4.93587499790498e-07,6.438687334876626e-05,0.3515774117680751,0.002468519884451686,0.00026563236110818385,7.713116396584886e-05,0.0007388475618195712,0.24693280552778077,9.149163708316608e-05,3.4848386324208784e-05,0.0074531234818997335,0.01712363234458242,0.0001531264446329443,8.21268757510429e-05,0.0008552871723411095,1.1240716537872409e-07,0.04500318604503292,8.767067964750105e-09,0.0011304913749808896,7.543043622881878e-05,0.0002667361424883822,1.1290537695515996e-05,2.569344617176233e-07,0.004206609846285868,0.02009114229083726,0.003742349360760949,0.015128664231340388,2.7229432701262207e-08,4.0723894609868087e-10,0.019510006146740734,0.001288360470509753,1.5656092263596514e-06,1.8171947380621889e-06,9.17112444899533e-06,0.011435634472233466,1.856786519298773e-05,2.0701761833203278e-11,5.1581440242632995e-09,0.019250495534656464,3.019784967293582e-05,2.965815237580428e-06,0.006983706840998406,2.5271814854458604e-08,5.867921864200854e-12,2.7469545479731303e-07,1.9326762367835362e-05,4.142795834400815e-06,0.0001256371821551613,2.2670022186232617e-07,5.6670775031094026e-08,0.0026905870963550007,3.1206931651265914e-07,0.0005871979231649035,6.926171242301221e-05,0.0012579078208606635,2.223677936117895e-06,2.4032940664275402e-11,6.655470429655887e-12,6.354814332171195e-08
