Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50)
0.00010387935220207928,0.6575285639612467,3.76,0.0,3.287239888480753e-05,0.493348448260424,0.4150297644214444,0.054186775622495985,0.0004448792062931357,0.022941738925880955,0.33193754039991913,5.135392687621276e-11,0.3127616342374111,9.186154270596697e-07,6.607425995923498e-05,0.5487414881096894,0.0008583171112630028,3.862507007650227e-05,8.423874071548009e-06,0.001453259947848243,0.07998736526358162,1.0462910128899582e-05,2.8492254895785598e-05,0.004471063027959683,0.03272006738521424,0.00022254934374454897,5.803037435698677e-05,0.0002690276135025154,1.8287620163922074e-09,0.01606118460085501,4.773694606148153e-10,0.00011699412735735457,4.825504849196706e-05,4.2638932900087124e-05,3.502654172652881e-07,6.632359997106487e-09,0.008282824317196411,0.006220991726430627,0.0060291231979365985,0.009371261105556401,1.651110510728929e-08,1.134021927057249e-10,0.01936592406280561,0.0018586685020168007,6.376828378300967e-06,8.054922301474489e-07,2.998907944704474e-06,0.016736418273017716,9.330414171284378e-06,1.7011753435946606e-11,7.89598428692321e-10,0.009822035633635335,6.046674936437576e-05,6.294855043424332e-06,0.01753856403222268,1.0097967992776156e-07,2.7365495946077827e-13,1.491991865466953e-06,8.63119498681276e-06,1.3964855865043955e-06,0.0001772567977133238,2.386451674158416e-08,3.750505569642863e-08,0.0020913527680916535,2.3354863870887743e-06,0.0005689149849403979,0.0001664530126276007,0.005019167751798188
0.00010419252367940569,0.6575974139702685,3.76,0.0,3.279584047689758e-05,0.4925868201201229,0.4156633939786954,0.05420649588268284,0.00044554229312132913,0.02288642583547767,0.33233982550835595,5.1282037042825314e-11,0.31268505515949213,9.186319812245831e-07,6.604255968973388e-05,0.5496563572467994,0.0008565818842899769,3.849436785918369e-05,8.404568270793226e-06,0.0014565091687729643,0.07963410921319956,1.0438906033437362e-05,2.8490826874762827e-05,0.004461972720260825,0.03273131882736439,0.00022266795538731702,5.7953645560537216e-05,0.0002682064367730432,1.8215522300961877e-09,0.015980579989561827,4.751278837004798e-10,0.00011662184831145844,4.817810400147699e-05,4.2499324261011536e-05,3.4886958800128163e-07,6.599747784046609e-09,0.008272280232209071,0.006209334385312556,0.006030817774909671,0.00935433281303732,1.6431582764762116e-08,1.1327333295531316e-10,0.019322888904080383,0.0018592993255625698,6.385699562434602e-06,8.040411674464623e-07,3.0029219680000467e-06,0.016744833296658216,9.355033873465096e-06,1.6991986321739703e-11,7.864497480946387e-10,0.009862225384522258,6.057892959306923e-05,6.306627661908447e-06,0.01756362387105951,1.0112405953732339e-07,2.7230936022349264e-13,1.4955513032471038e-06,8.634036665794543e-06,1.398716879760121e-06,0.00017730520279669933,2.3763312473167827e-08,3.741784024355685e-08,0.00209017712507974,2.340342983458779e-06,0.0005687720381962976,0.00016627010287945045,0.005027843942342602
0.0001045056951567321,0.6576661186912277,3.76,0.0,3.2719404940017115e-05,0.49182603144847375,0.4162967167435235,0.054225640410767446,0.0004462082356082328,0.022831248583198425,0.33274147815351246,5.121053643250151e-11,0.3126084319161676,9.1865185631964e-07,6.601107421763795e-05,0.5505693141993474,0.0008548513627288132,3.836421867488404e-05,8.385300867044378e-06,0.0014597714699454963,0.0792820232297195,1.0414949784434295e-05,2.848953280580304e-05,0.004452894850629602,0.032742449681193525,0.0002227875605722968,5.7877005062900086e-05,0.00026738764743565045,1.8143688303052952e-09,0.015900274466919218,4.728964094501077e-10,0.00011625070613634401,4.81012761251144e-05,4.2360150572616374e-05,3.4747920460244404e-07,6.567289554832271e-09,0.00826171981818733,0.006197698281532182,0.006032510340494317,0.00933739957005564,1.6352364308778218e-08,1.1314504467428945e-10,0.01927975118342511,0.0018599259050323502,6.394583433584519e-06,8.025936373271051e-07,3.0069429349347843e-06,0.016753058155002016,9.379650149418183e-06,1.6972441077477718e-11,7.833132351408266e-10,0.009902509298530341,6.0691026859306167e-05,6.318393008453571e-06,0.01758864189705832,1.0126819859235139e-07,2.709701144547969e-13,1.4991191870615433e-06,8.636885946884582e-06,1.400951227507431e-06,0.00017735400713333164,2.366241670872681e-08,3.7330812114228036e-08,0.00208899097923494,2.3452226620612725e-06,0.0005686258899023973,0.00016608666877663552,0.005036523422776383
0.0001048188666340585,0.6577346785003166,3.76,0.0,3.264308311529034e-05,0.49106607874005437,0.41692973432004227,0.05424421037304471,0.0004468770466989485,0.02277620653875009,0.333142500532802,5.113942461836494e-11,0.3125317640063009,9.186750685127129e-07,6.597980298979265e-05,0.5514803640396818,0.0008531255198796734,3.823461905599594e-05,8.36607159708312e-06,0.001463046907768624,0.0789311035724866,1.0391041055235056e-05,2.8488372510041424e-05,0.004443829379073489,0.03275346026310272,0.0002229081600706876,5.780045256400008e-05,0.0002665712325242045,1.8072115564049675e-09,0.015820268018777898,4.706749791228024e-10,0.00011588069529802314,4.802456418602139e-05,4.222140952484504e-05,3.4609423772294084e-07,6.534984393034732e-09,0.008251143032538204,0.006186083300110408,0.00603420093269087,0.009320461194818568,1.6273449756491336e-08,1.1301732511227828e-10,0.019236512083046914,0.0018605481626624307,6.403479976394432e-06,8.011496238525318e-07,3.0109708763668464e-06,0.016761093465374518,9.404263131516862e-06,1.6953117284034196e-11,7.801888120364933e-10,0.00994288765983905,6.080304342510965e-05,6.330151310214516e-06,0.01761361789956487,1.01412095879315e-07,2.6963718422265255e-13,1.502695514803891e-06,8.639742813371088e-06,1.403188640646689e-06,0.00017740321389758627,2.3561828706565415e-08,3.7243972420719296e-08,0.0020877943557855946,2.350125562645437e-06,0.0005684765455261951,0.00016590271136368706,0.005045206221087102
0.0001051320381113849,0.6578030937634223,3.76,0.0,3.256686615960179e-05,0.4903069584967777,0.4175624483101444,0.05426220693760848,0.0004475487401555652,0.02272129907430058,0.33354289483393995,5.1068701010012037e-11,0.31245505092233755,9.187016283998152e-07,6.594874555231369e-05,0.5523895118304722,0.0008514043291146593,3.810556555704983e-05,8.346880193804647e-06,0.0014663355382373644,0.07858134651834699,1.036717951851223e-05,2.8487345740735578e-05,0.004434776265898979,0.032764350887406056,0.00022302975673086376,5.772398672460331e-05,0.0002657571798124526,1.800080345578069e-09,0.015740560619155873,4.684635333661597e-10,0.00011551181028147676,4.794796739732349e-05,4.2083098870084744e-05,3.4471465782207573e-07,6.502831360545212e-09,0.008240549832697215,0.006174489327532749,0.00603588958940772,0.009303517504653462,1.6194839112014862e-08,1.1289017164885306e-10,0.0191931727799123,0.0018611660203256535,6.412389223526167e-06,7.99709111002774e-07,3.015005821573469e-06,0.016768939844374685,9.428872940012708e-06,1.6934015024529535e-11,7.770763939913569e-10,0.0099833607542873,6.0914981544414994e-05,6.341902791827734e-06,0.017638551667934294,1.0155575018505328e-07,2.68310530907358e-13,1.5062803404420978e-06,8.642607254283748e-06,1.4054291285875937e-06,0.00017745282624028375,2.346154771685607e-08,3.715732171462975e-08,0.00208658728017441,2.3550518252808886e-06,0.000568324010595803,0.0001657182316630627,0.0050538923650495044
0.00010544520958871131,0.6578713648523494,3.76,0.0,3.249074562502336e-05,0.4895486672302981,0.41819486031342995,0.05427963127454859,0.0004482233309715971,0.0226665255651044,0.3339426632326326,5.099836526967934e-11,0.31237829214766005,9.187315474720053e-07,6.59179011617183e-05,0.5532967626224208,0.0008496877640777659,3.797705476759038e-05,8.32772637079241e-06,0.0014696374182190466,0.07823274836622253,1.034336481911449e-05,2.848645226105634e-05,0.004425735471980133,0.03277512186554555,0.00022315235421627248,5.764760568739055e-05,0.0002649454772643407,1.7929751935101856e-09,0.015661152227327408,4.662620170196866e-10,0.00011514404558251998,4.78714845187327e-05,4.194521645911922e-05,3.4334043513942993e-07,6.470829623114533e-09,0.0082299401763012,0.006162916252112227,0.0060375763485231064,0.00928656831579134,1.611653236673686e-08,1.127635832634208e-10,0.019149734444347283,0.0018617793994936153,6.4213115092140376e-06,7.982720829547987e-07,3.0190478018559186e-06,0.016776597907567827,9.453479706559019e-06,1.6915134506177166e-11,7.739759258570728e-10,0.010023928869870073,6.102684351045995e-05,6.353647682069772e-06,0.017663442991448168,1.0169916029634127e-07,2.669901202493741e-13,1.5098737460148125e-06,8.645479264341093e-06,1.4076727012830287e-06,0.00017750284745626817,2.3361572995268865e-08,3.707086046870764e-08,0.0020853697780858515,2.3600015953061353e-06,0.0005681682907131549,0.00016553323066482572,0.005062581882185712
0.00010575838106603772,0.657939492130551,3.76,0.0,3.241471336754937e-05,0.48879120146216976,0.41882697192846946,0.05429648455555846,0.0004489008338647111,0.022611885388807783,0.3343418078958601,5.092841726570721e-11,0.31230148715746586,9.187648453891456e-07,6.588726900626276e-05,0.5542021214557633,0.0008479757987112528,3.7849083305664365e-05,8.308609844425268e-06,0.0014729526067317794,0.0778853054311168,1.0319596600954983e-05,2.848569191676954e-05,0.00441670695862454,0.03278577350701168,0.00022327595340064139,5.7571308910956095e-05,0.00026413611204878545,1.7858957879957764e-09,0.015582042791810474,4.6407037689740115e-10,0.00011477739573746683,4.779511433326432e-05,4.180776013223601e-05,3.4197154058352355e-07,6.438978370274717e-09,0.008219314021182457,0.0061513639637126236,0.006039261247910001,0.009269613443541736,1.6038529503694152e-08,1.1263755847787892e-10,0.019106198241051246,0.0018623882212942732,6.4302470848281915e-06,7.968385241712972e-07,3.023096852237907e-06,0.016784068269641978,9.478083583951388e-06,1.6896475355693288e-11,7.70887372715864e-10,0.010064592296420977,6.113863164694128e-05,6.365386214789854e-06,0.017688291659390884,1.0184232499957234e-07,2.656759186376688e-13,1.513475720097155e-06,8.6483588347912e-06,1.409919371479988e-06,0.0001775532808746666,2.326190380914727e-08,3.698458990968063e-08,0.0020841418753793717,2.3649750217741417e-06,0.0005680093915392702,0.00016534770935294172,0.005071274799799087
0.00010607155254336413,0.6580074759649374,3.76,0.0,3.2338761635887464e-05,0.48803455772570975,0.41945878475324755,0.05431276795493422,0.00044958126174111235,0.022557377926068982,0.3347403309793658,5.0858856400114027e-11,0.31222463541756246,9.1880154050199e-07,6.585684896904952e-05,0.555105593358262,0.0008462684070464207,3.772164781911419e-05,8.28953037383307e-06,0.0014762811635225868,0.07753901404768807,1.0295874569219322e-05,2.8485064593940466e-05,0.004407690687483843,0.03279630611891093,0.00022340055322147718,5.74950970024397e-05,0.0002633290712147538,1.7788418970684938e-09,0.015503232246697455,4.6188855293276953e-10,0.00011441185541047923,4.7718856491531486e-05,4.167072754612687e-05,3.406079461516638e-07,6.4072766312373695e-09,0.008208671325353571,0.006139832354359048,0.0060409443257489915,0.009252652701913396,1.5960830486890237e-08,1.1251209405096244e-10,0.01906256532718132,0.0018629924065361504,6.439195576872433e-06,7.954084190995699e-07,3.027153005588721e-06,0.01679135154422922,9.502684711737885e-06,1.6878037570213774e-11,7.67810663137709e-10,0.010105351326116455,6.125034822890907e-05,6.377118619884788e-06,0.01771309746115104,1.0198524308122813e-07,2.643678858654228e-13,1.5170862155695468e-06,8.651245953219573e-06,1.4121691516572192e-06,0.0001776041295848545,2.316253941848529e-08,3.6898510944001194e-08,0.0020829035981764247,2.369972248309981e-06,0.000567847318812698,0.00016516166871706231,0.005079971144897144
0.00010638472402069053,0.6580753167181377,3.76,0.0,3.2262882947085465e-05,0.48727873255999066,0.4200903003831193,0.05432848264871058,0.00045026462866391126,0.0225030025599796,0.33513823462940434,5.078968238441286e-11,0.3121477363887009,9.18841643716736e-07,6.582664035316163e-05,0.556007183348454,0.0008445655633213102,3.759474498137602e-05,8.270487690976431e-06,0.0014796231462330897,0.07719387056808305,1.0272198391555121e-05,2.848457006524436e-05,0.004398686620331665,0.03280672000629558,0.00022352615732649294,5.74189683866624e-05,0.00026252434318142646,1.7718135710913965e-09,0.015424720514615575,4.597164904197946e-10,0.00011404741926119664,4.764271023910744e-05,4.1534116588358304e-05,3.392496233085617e-07,6.375723596464405e-09,0.008198012046708841,0.006128321317291774,0.0060426256200883845,0.009235685904262471,1.5883435271166604e-08,1.1238718870082135e-10,0.019018836855161616,0.0018635918756617228,6.448157292707756e-06,7.939817522847488e-07,3.0312162911371594e-06,0.0167984483442405,9.527283215762891e-06,1.6859821148346436e-11,7.647457139877825e-10,0.010146206252756428,6.13619955052601e-05,6.388845122140826e-06,0.01773786018609088,1.0212791332840905e-07,2.6306598880441204e-13,1.5207053417591326e-06,8.654140611305684e-06,1.414422051447513e-06,0.00017765539655080142,2.306347908545193e-08,3.681262398101057e-08,0.0020816549728027425,2.3749934193727403e-06,0.0005676820783279068,0.0001649751097122037,0.00508867094428649
0.00010669789549801694,0.6581430147534478,3.76,0.0,3.218707016443888e-05,0.4865237225139778,0.4207215204115637,0.05434362981489959,0.0004509509497265244,0.022448758676647317,0.33553552098067785,5.072089488243624e-11,0.3120707895223052,9.188851686699686e-07,6.579664245375178e-05,0.5569068964329988,0.0008428672420040109,3.746837149806978e-05,8.251481538735496e-06,0.0014829786136832167,0.07684987136548742,1.0248567748658685e-05,2.84842081325829e-05,0.004389694719447468,0.03281701547160699,0.00022365276922204372,5.73429216154419e-05,0.0002617219162240919,1.7648106371627118e-09,0.015346507503986015,4.5755413522663405e-10,0.00011368408198937058,4.756667449730403e-05,4.139792516145668e-05,3.3789654344641514e-07,6.34431841947917e-09,0.008187336143415184,0.0061168307474755365,0.006044305168937003,0.009218712862974786,1.5806343798321568e-08,1.1226284056898214e-10,0.01897501397083239,0.0018641865487209295,6.457132504732101e-06,7.92558508438695e-07,3.0352867387646445e-06,0.016805359281527574,9.551879227227586e-06,1.6841825951403185e-11,7.616924621561154e-10,0.01018715737235479,6.147357574604929e-05,6.400565948700648e-06,0.017762579623584858,1.02270334528168e-07,2.617701924655591e-13,1.524333147461294e-06,8.657042807881263e-06,1.4166780814187559e-06,0.00017770708493612027,2.2964722077246723e-08,3.6726929906425093e-08,0.002080396025797788,2.380038683303283e-06,0.0005675136759468564,0.00016478803327009457,0.005097374224509728
0.00010701106697534334,0.6582105704266141,3.76,0.0,3.2111316410321756e-05,0.4857695241450039,0.42135244643106307,0.054358210632944264,0.0004516402403033784,0.022394645664495585,0.33593219215948295,5.065249354904879e-11,0.3119937942620796,9.189321326195599e-07,6.576685476881566e-05,0.5578047376091742,0.0008411734177154367,3.734252409832497e-05,8.232511649703937e-06,0.0014863476266421256,0.07650701282889627,1.0224982309062062e-05,2.848397862596404e-05,0.004380714947519627,0.03282719281528695,0.00022378039066317266,5.726695590006134e-05,0.00026092177809122253,1.7578328722192593e-09,0.015268593112905023,4.554014327261988e-10,0.00011332183830768204,4.749074816901381e-05,4.126215116488116e-05,3.3654867830825906e-07,6.313060246165916e-09,0.008176643573817085,0.006105360541192623,0.006045983010237584,0.009201733389676319,1.5729556000078116e-08,1.1213904744122603e-10,0.018931097814813783,0.001864776345415881,6.466121267406975e-06,7.911386723744252e-07,3.039364382552135e-06,0.016812084967062817,9.576472891845177e-06,1.6824051973896422e-11,7.586508599069593e-10,0.010228204982739181,6.158509126340616e-05,6.412281331520348e-06,0.017787255562975907,1.0241250546723222e-07,2.604804614923604e-13,1.527969624982198e-06,8.659952540545189e-06,1.418937254077652e-06,0.00017775919795123132,2.2866267663370823e-08,3.664142958047117e-08,0.0020791267838463495,2.3851081923082555e-06,0.0005673421175834101,0.00016460044031305253,0.005106081011902521
0.00010732423845266975,0.6582779840990333,3.76,0.0,3.20356151149463e-05,0.4850161340201424,0.4219830800331277,0.05437222628433604,0.00045233251508865424,0.022340662914716525,0.33632825028212393,5.058447809234192e-11,0.3119167500434285,9.189825526563851e-07,6.573727691917068e-05,0.5587007118630073,0.0008394840652436355,3.721719953932022e-05,8.213577758288329e-06,0.0014897302467370263,0.07616529136563603,1.0201441743638552e-05,2.8483881393180275e-05,0.004371747267550721,0.03283725233538953,0.0002239090224662329,5.719107079642871e-05,0.00026012391662058956,1.7508801862390518e-09,0.015190977226999863,4.5325832882239797e-10,0.00011296068298973862,4.741493046363799e-05,4.112679245297178e-05,3.35206000312762e-07,6.281948242088471e-09,0.008165934296385312,0.006093910596388798,0.006047659181995767,0.009184747295065911,1.5653071794995833e-08,1.1201580765738495e-10,0.01888708952131212,0.0018653611850861537,6.475123568408759e-06,7.897222289838903e-07,3.0434492572569307e-06,0.016818626010784123,9.601064359459307e-06,1.6806499335191995e-11,7.556208539780331e-10,0.010269349383923768,6.169654436551397e-05,6.423991502979746e-06,0.017811887793581845,1.0255442493221211e-07,2.5919676153718105e-13,1.531614792090758e-06,8.662869803501481e-06,1.4211995822928907e-06,0.00017781173866555466,2.2768115114363473e-08,3.655612360978016e-08,0.0020778472738318438,2.3902020981241956e-06,0.0005671674092150925,0.00016441233175631067,0.005114791332540665
0.00010763740992999616,0.6583452561261792,3.76,0.0,3.195995998942812e-05,0.4842635487148217,0.4226134228082072,0.054385677952487985,0.00045302778842838193,0.02228680982114244,0.3367236974549745,5.051684823816922e-11,0.3118396562944,9.190364438078333e-07,6.570790839040669e-05,0.5595948241699559,0.0008377991595724288,3.7092394605762213e-05,8.194679624616941e-06,0.0014931265352217348,0.07582470340090708,1.0177945754717121e-05,2.8483916292673733e-05,0.004362791642775613,0.03284719432777414,0.00022403866653908876,5.711526561315744e-05,0.00025932832011874983,1.7439524825476915e-09,0.015113659719488177,4.511247693541664e-10,0.00011260061087846997,4.733922074680802e-05,4.099184687545585e-05,3.338684820640348e-07,6.250981579847816e-09,0.00815520826965505,0.006082480812540314,0.006049333722339016,0.00916775438899717,1.557689108932611e-08,1.1189311970682104e-10,0.018842990218620927,0.0018659409867382048,6.484139547455765e-06,7.883091632603282e-07,3.0475413941753215e-06,0.01682498302170232,9.625653769034032e-06,1.6789167954573123e-11,7.526023750681375e-10,0.010310590877958582,6.18079373278144e-05,6.435696692489657e-06,0.01783647610472814,1.0269609170976256e-07,2.579190585100726e-13,1.5352687037788737e-06,8.66579459415659e-06,1.423465077910891e-06,0.00017786471005475833,2.2670263701618098e-08,3.6471012747421926e-08,0.0020765575228246613,2.395320550843584e-06,0.0005669895568779645,0.0001642237084993802,0.005123505212260694
