Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),HF(38),C2H4F(62),CH2CHF(55),C2H4F(61),CH2CF(69),C2H2F(70),CH2CFO(78),S(1534),S(414),CH2F(46),CHFO(47),CH2F2(41),S(2175),CH2O2(154),CHO2(147),S(841),CH3F(39),C2H5O(149),C2H2O(132),C2HF(57),S(1780),C2HF(2524),CHF2(81),S(1754),C2H3F2(63),CH2CF2(56),C2H3F2(64),C2H5O(167),C2H3F2(65),CF2CH(72),C2HF2(71),C2F(2523),S(1862),S(499),F(37),C2H2F2(58),C2H4(136),O2(150),C#CC(4975),CH3O2(356),C3H4(6072),C3H4(6556),CHF(40),CF2(43),CHF3(42),CF(50),S(4414)
1.0704542109289334e-07,0.8176996460646607,5.090722142384099e-06,7.705329421185073e-08,3.2667446494113417e-07,5.9944782599594494e-06,0.0,0.0,3.0937176738273023e-06,1.8936274125891874e-09,4.250046293292309e-08,2.9236210212650475e-07,1.258454472235232e-07,1.3335827949381378e-17,1.8651808568774208e-12,4.119363941206878e-08,1.2667141701204165e-05,1.7493588367041398e-08,1.0070064973533793e-14,2.5565629292393406e-15,2.550491187434571e-08,1.4144336840259036e-07,4.475962785488836e-08,7.361297609865465e-12,2.8058997074094293e-10,1.4388387594397e-10,1.0284492252030997e-08,0.0060666005238171426,4.887247167705145e-09,6.160977542045166e-08,3.340290862051883e-12,2.8432790165805208e-15,4.670760977176188e-10,1.512242611756227e-10,3.76,0.0,0.8887773344120006,0.9985384700789799,3.0746135750625865e-07,9.664950992623592e-05,0.0060669111530891676,2.872399515390705e-07,1.0438475246761152e-05,2.147776754457183e-07,3.406765339995521e-12,9.280077498891753e-12,1.024197714168923e-12,1.116181569663655e-14,8.42769668636415e-13,1.3720775811109715e-05,2.1124460704543072e-08,4.709388604598166e-10,6.32376724464981e-14,2.974128873389171e-14,1.6969959138630495e-09,5.241282611971684e-11,5.537139627338966e-07,9.348922524045974e-14,3.8740566309809946e-15,1.6877267843017904e-14,1.2351128744274645e-16,6.645956651424934e-20,1.4006461219275915e-11,7.703894339254137e-19,1.070814815021882e-12,1.1745197513159645e-11,7.486495326805085e-14,9.049822101020939e-13,2.4938888512573276e-12,2.3210238194754202e-14,3.213394357139905e-14,1.891250645680046e-21,4.3766540202106026e-21,2.540891519681664e-10,1.4139760741090947e-08,3.7647613644568e-12,4.1338046302816074e-11,0.0014576797396077246,1.5708325874766813e-15,7.267402028242364e-10,5.800092946481314e-20,5.793695481255652e-21,9.542033314909152e-05,3.06343814473508e-11,3.159661551339002e-17,5.521558111202503e-09,2.379628015417491e-17
1.093698677480052e-07,0.8177190185292894,5.245827533624069e-06,7.96337653037037e-08,3.401023342821996e-07,6.301884273756283e-06,0.0,0.0,3.1626379476233884e-06,1.977743989115726e-09,4.532750102251528e-08,3.004765534386635e-07,1.3253381028326742e-07,1.4351401206929605e-17,1.933068365885637e-12,4.11977065480367e-08,1.2915721460041683e-05,1.8208500230606193e-08,1.1094854207423266e-14,2.8282167900507492e-15,2.7034463351706123e-08,1.461965443299087e-07,4.4755944439686646e-08,7.719146935662028e-12,2.86718120646566e-10,1.5568233488131285e-10,1.0775033363698378e-08,0.006197863540539566,5.038340998768936e-09,6.20100932626881e-08,3.4556696099537306e-12,3.049736780649315e-15,4.949711138287319e-10,1.6105992753352154e-10,3.76,0.0,0.8886432246447667,0.9985383694113331,3.2758753455418553e-07,9.876610687753742e-05,0.0061981862278821685,2.9488626879983657e-07,1.0886528256189077e-05,2.1962895079585862e-07,3.706019232639308e-12,9.907636140884858e-12,1.1345438544959645e-12,1.1848885451207885e-14,9.16499003898781e-13,1.4013865200061265e-05,2.2045878803646274e-08,5.018619915566213e-10,6.341392968295532e-14,2.975581601178012e-14,1.6974703070160136e-09,5.3837081363150707e-11,5.690103216193936e-07,9.465260067548408e-14,4.1155809795957154e-15,1.845069791768592e-14,1.3449771359643606e-16,7.37723678859007e-20,1.4930896857494417e-11,8.295637357828567e-19,1.1191447430481586e-12,1.2527537811484865e-11,7.871155064545764e-14,9.597091768321343e-13,2.6135733726402262e-12,2.502972434619484e-14,3.395581012029262e-14,2.1704921344247236e-21,4.76295102060779e-21,2.6542833431317416e-10,1.4157789211518352e-08,4.0324109277858146e-12,4.2235530807590597e-11,0.0014576795928550486,1.735138897977891e-15,7.434186188467802e-10,6.170528466085529e-20,6.737228092923144e-21,9.748468298229778e-05,3.2664727879432276e-11,3.4693471815962605e-17,5.904285972887211e-09,2.5054787106753972e-17
1.1169431440311706e-07,0.8177383897436183,5.4027403503177805e-06,8.224631043712833e-08,3.5374984582678576e-07,6.6184351827928524e-06,0.0,0.0,3.2316760854781216e-06,2.0637460135266103e-09,4.82883086620147e-08,3.0859311058909076e-07,1.393954497541938e-07,1.5418330071051477e-17,2.001722760322989e-12,4.1200648683968795e-08,1.3163252509883929e-05,1.8937799406577578e-08,1.2196901910967447e-14,3.1221597354437397e-15,2.8618661406048296e-08,1.5098290263748648e-07,4.475197697931192e-08,8.086191507933581e-12,2.928244458885107e-10,1.6816981067051375e-10,1.1279646923999041e-08,0.006329106534465198,5.190399786181161e-09,6.240575695822493e-08,3.572275598304002e-12,3.265944110677371e-15,5.238964396525874e-10,1.7140183184282368e-10,3.76,0.0,0.8885091236799428,0.9985382679190682,3.485267468044044e-07,0.00010088338722485491,0.006329441537774065,3.0261059660602484e-07,1.1345774989565854e-05,2.2453055544752537e-07,4.024904467698923e-12,1.056456195787163e-11,1.2541968370740755e-12,1.2564425426356983e-14,9.949749105747795e-13,1.430675043888665e-05,2.2986710387137692e-08,5.341080121192741e-10,6.357142237110911e-14,2.9768269734988033e-14,1.6979054311635407e-09,5.527596728794598e-11,5.844435690207739e-07,9.58334906122561e-14,4.366469144396124e-15,2.0135110793590035e-14,1.462025088009542e-16,8.170987016847631e-20,1.589489956646802e-11,8.92060309799023e-19,1.1686700845278974e-12,1.3344934279250048e-11,8.266097234646618e-14,1.0165614118326144e-12,2.7362345273237896e-12,2.6945110316614633e-14,3.583589602100527e-14,2.4842069440682556e-21,5.174320954810588e-21,2.7705734370257267e-10,1.4176094218318021e-08,4.3127049633236025e-12,4.3132878471145434e-11,0.0014576794449009957,1.912475348314758e-15,7.60027218877337e-10,6.561742843326488e-20,7.809685560292502e-21,9.954869881557721e-05,3.478246239341437e-11,3.80234576378478e-17,6.305640843983092e-09,2.6347913625129327e-17
1.1401876105822891e-07,0.8177577597244348,5.561467311158622e-06,8.489105049265023e-08,3.6761583096515616e-07,6.9442327092918565e-06,0.0,0.0,3.3008348053860185e-06,2.1516381192812253e-09,5.138629266341644e-08,3.1671160361364326e-07,1.464291091062717e-07,1.6538108682174637e-17,2.0711450938264846e-12,4.12026498424577e-08,1.3409739506922481e-05,1.96815889795132e-08,1.3380012871949742e-14,3.439701444964454e-15,3.025816384074096e-08,1.5580109654431487e-07,4.474777198436024e-08,8.462488669246649e-12,2.989090481346794e-10,1.8137126025587643e-10,1.1798544650008019e-08,0.00646032950584048,5.343412988181718e-09,6.279735451879878e-08,3.690116560143536e-12,3.492106981475852e-15,5.538696499438109e-10,1.8226855678202423e-10,3.76,0.0,0.8883750314012251,0.9985381655925094,3.7029199586966006e-07,0.0001030013464106968,0.006460677084375209,3.104131184519176e-07,1.1816329823885687e-05,2.2948263315936066e-07,4.364311556028921e-12,1.1251735302643248e-11,1.3837378029568894e-12,1.330910465645606e-14,1.0784031518040665e-12,1.4599431654528755e-05,2.3946939873072695e-08,5.67704476562884e-10,6.37120093645807e-14,2.977890576681795e-14,1.6983090632393012e-09,5.67295153275165e-11,6.000135686147367e-07,9.703308483796355e-14,4.626878249058172e-15,2.1936032398642677e-14,1.586572070690287e-16,9.031090265641616e-20,1.689927890212831e-11,9.580064841990702e-19,1.2193989379059646e-12,1.4198247954583435e-11,8.671352892797511e-14,1.0755734403197297e-12,2.861881884108535e-12,2.895897784000037e-14,3.777462162928931e-14,2.83587040400142e-21,5.611857604114469e-21,2.8897879436320584e-10,1.4194676471555113e-08,4.605952405921275e-12,4.403008929760274e-11,0.0014576792957314442,2.1035537398000827e-15,7.765660876921782e-10,6.974768512682938e-20,9.025455258612814e-21,0.00010161238004049963,3.6989393483785304e-11,4.1599157118113315e-17,6.726177370728792e-09,2.7675763045000148e-17
1.1634320771334077e-07,0.8177771284885772,5.7220151606185335e-06,8.756810898622222e-08,3.8169923537454967e-07,7.279378925089841e-06,0.0,0.0,3.370116811232152e-06,2.241425024031733e-09,5.462483618608151e-08,3.248318967264596e-07,1.5363347514576753e-07,1.7712263217691552e-17,2.141337018912314e-12,4.1203865764045115e-08,1.365518708819447e-05,2.0439974392671737e-08,1.4648077029148027e-14,3.7821995110989715e-15,3.195362259803067e-08,1.606498329079615e-07,4.4743368524813366e-08,8.848096837837486e-12,3.049720293192429e-10,1.9531206136607668e-10,1.2331940711737054e-08,0.0065915324549284445,5.497371439536953e-09,6.318542958577916e-08,3.809201311028958e-12,3.728429497980924e-15,5.849084694183686e-10,1.9367900053749016e-10,3.76,0.0,0.8882409476920212,0.9985380624219795,3.9289621210918387e-07,0.00010511997989809675,0.006591892869281119,3.1829402502523646e-07,1.2298307427797186e-05,2.344853308212176e-07,4.725156303150336e-12,1.1970056586547898e-11,1.5237725631591559e-12,1.408359806624869e-14,1.1669949315645967e-12,1.4891908973753354e-05,2.4926551707910934e-08,6.026789301266273e-10,6.383737813691839e-14,2.978794844078781e-14,1.6986877724444577e-09,5.8197758494937433e-11,6.157201842660509e-07,9.825251230413974e-14,4.8969657196679735e-15,2.3859166729717905e-14,1.7189417826912475e-16,9.961587527931469e-20,1.794484324130917e-11,1.0275327110038733e-18,1.271339415129175e-12,1.508834562101531e-11,9.086953000552606e-14,1.1367797855113827e-12,2.9905250165169176e-12,3.107390514719716e-14,3.977239886845932e-14,3.22923570783021e-21,6.076683682371723e-21,3.011953056788709e-10,1.4213536676253179e-08,4.912463130506868e-12,4.492716329127554e-11,0.0014576791453322665,2.3091073976127336e-15,7.930353438434517e-10,7.410670684777615e-20,1.0400186238252473e-20,0.0001036757260407935,3.928732770472097e-11,4.543358648024763e-17,7.166457839079242e-09,2.903843822858998e-17
1.1866765436845263e-07,0.8177964960529341,5.884390662550578e-06,9.027761161115735e-08,3.9599911266229136e-07,7.623976252633291e-06,0.0,0.0,3.4395247921447943e-06,2.3331115293895705e-09,5.8007297501623264e-08,3.329538830123061e-07,1.6100718248144517e-07,1.8942352661659618e-17,2.2123007040104032e-12,4.120442822307693e-08,1.3899599871550447e-05,2.1213063369549718e-08,1.6005068697102114e-14,4.151060241796523e-15,3.3705684278672274e-08,1.655278700873478e-07,4.473879942540853e-08,9.24307550209295e-12,3.110134915485824e-10,2.1001801614962798e-10,1.2880051677437618e-08,0.006722715382005233,5.652267246899632e-09,6.35704849544223e-08,3.92953964307663e-12,3.9751139519867905e-15,6.170307765809986e-10,2.0565237658413242e-10,3.76,0.0,0.8881068724354451,0.9985379583978014,4.1635226131985085e-07,0.00010723928317052103,0.006723088894072441,3.262535135157843e-07,1.2791822770505034e-05,2.395387980777103e-07,5.108380272216945e-12,1.2720446843534592e-11,1.6749322311581214e-12,1.4888586493174696e-14,1.2609670103889982e-12,1.5184182523150054e-05,2.5925530366845932e-08,6.390589088705311e-10,6.394905859937678e-14,2.979559452622413e-14,1.699047104243451e-09,5.968073122373174e-11,6.315632800271535e-07,9.949284616064315e-14,5.1768893662760114e-15,2.59103997150114e-14,1.8594664570769832e-16,1.096668151409055e-19,1.9032399783472996e-11,1.1007726143594692e-18,1.3244996427518087e-12,1.6016099817087038e-11,9.51292845215269e-14,1.200214986717112e-12,3.1221735061857554e-12,3.329246650034652e-14,4.1829631722716326e-14,3.668350959901433e-21,6.569951447204996e-21,3.1370950257181955e-10,1.423267553732856e-08,5.232547952673391e-12,4.5824100456645036e-11,0.0014576789936893348,2.5298912897984412e-15,8.094351343861912e-10,7.870547498973811e-20,1.1950871199164856e-20,0.00010573873619230901,4.167806967783717e-11,4.9540201355294406e-17,7.627052209573919e-09,3.043604167355729e-17
1.2099210102356448e-07,0.8178158624344443,6.048600595117151e-06,9.301968585454502e-08,4.105146183110652e-07,7.97812746566707e-06,0.0,0.0,3.5090614218990888e-06,2.4267025206719783e-09,6.153700887068929e-08,3.41077479922604e-07,1.6854881776954196e-07,2.0229969514859033e-17,2.2840387607065215e-12,4.1204448698182306e-08,1.4142982455642137e-05,2.200096584910193e-08,1.745504580551262e-14,4.547739470065087e-15,3.551499064201323e-08,1.7043401589063686e-07,4.473409227059793e-08,9.647485215509875e-12,3.170335370262742e-10,2.2551535489632545e-10,1.3443096461617054e-08,0.0068538782873568535,5.80809369247981e-09,6.395298581921984e-08,4.051142229364893e-12,4.2323608846957875e-15,6.502546070904338e-10,2.1820821366715473e-10,3.76,0.0,0.8879728055143086,0.998537853510302,4.406729510542545e-07,0.00010935925173177619,0.006854265160314902,3.3429178700993806e-07,1.3296991129781848e-05,2.4464318700668967e-07,5.514951254647125e-12,1.3503848296137007e-11,1.837873865501073e-12,1.5724756710619444e-14,1.3605418246564771e-12,1.547625242913315e-05,2.6943860354133915e-08,6.768719396718565e-10,6.404843615158141e-14,2.980201669058507e-14,1.6993917368831598e-09,6.117846922869489e-11,6.475427201377457e-07,1.0075510838921054e-13,5.466807461920361e-15,2.8095803172325352e-14,2.0084870427259687e-16,1.2050740375929348e-19,2.0162754552443857e-11,1.1778630392803636e-18,1.3788877629162715e-12,1.698238884673199e-11,9.949310098063206e-14,1.2659136158250852e-12,3.2568369458521714e-12,3.561723176300568e-14,4.394671669677275e-14,4.1575770043457795e-21,7.092843330444578e-21,3.2652401585967426e-10,1.4252093763266073e-08,5.566518629582207e-12,4.672090079833962e-11,0.001457678840788529,2.766682144292404e-15,8.257656303902425e-10,8.355530174683833e-20,1.3695932041515976e-20,0.00010780140986298175,4.4163422100007813e-11,5.393290413253901e-17,8.108538151947116e-09,3.186867560848064e-17
1.2331654767867632e-07,0.8178352276500971,6.2146517468331866e-06,9.579446067742931e-08,4.252450039211058e-07,8.341935689679753e-06,0.0,0.0,3.578729358369583e-06,2.5222029666300253e-09,6.521727552353546e-08,3.49202625457502e-07,1.762569237471127e-07,2.157674045432289e-17,2.3565541801165407e-12,4.120402149095034e-08,1.4385339419927115e-05,2.280379393266619e-08,1.9002149155947002e-14,4.973743371153145e-15,3.738217908731631e-08,1.7536712560487484e-07,4.47292702480086e-08,1.0061387592092436e-11,3.2303226799395937e-10,2.4183073983444075e-10,1.402129627563541e-08,0.006985021171276198,5.964845145375333e-09,6.433336276219826e-08,4.174020537700535e-12,4.500369154563487e-15,6.845981566999963e-10,2.3136635596715978e-10,3.76,0.0,0.8878387468111149,0.9985377477498167,4.6587103658346025e-07,0.00011147988110591655,0.006985421669559265,3.424090539597407e-07,1.3813928099203453e-05,2.497986518448149e-07,5.945863748304282e-12,1.432122492353904e-11,2.013281122680362e-12,1.6592801452032766e-14,1.4659476094379192e-12,1.5768118817942565e-05,2.7981526203421937e-08,7.161455402210954e-10,6.413676394315514e-14,2.9807366522290576e-14,1.6997256144176106e-09,6.269100938411486e-11,6.636583690243932e-07,1.0204027406763156e-13,5.766878819205592e-15,3.042163886443428e-14,2.1663533913382906e-16,1.3218301503414794e-19,2.1336712398147458e-11,1.2589441006688741e-18,1.4345119342246447e-12,1.798809679034327e-11,1.0396128765633277e-13,1.3339102922867356e-12,3.394524941982964e-12,3.805076600350848e-14,4.6124043244088497e-14,4.701606064284764e-21,7.646572587662638e-21,3.396414825910136e-10,1.427179206856445e-08,5.914687861144764e-12,4.761756432111584e-11,0.0014576786866157374,3.0202785642518626e-15,8.420270231245351e-10,8.866783165854059e-20,1.5655309080506496e-20,0.00010986374641279607,4.6745185751247474e-11,5.862605133796327e-17,8.611501079518566e-09,3.3336442076575436e-17
1.2564099433378817e-07,0.8178545917169328,6.3825509135487476e-06,9.860206624966745e-08,4.4018961174245534e-07,8.715504402158896e-06,0.0,0.0,3.6485312430294266e-06,2.6196179191595046e-09,6.905137473714278e-08,3.573292749354566e-07,1.8413000306284877e-07,2.2984326950495822e-17,2.4298502774298535e-12,4.1203226371274235e-08,1.4626675324687927e-05,2.3621661840933704e-08,2.065060169833756e-14,5.430629287819661e-15,3.9307883117065535e-08,1.803261001041881e-07,4.472435285451434e-08,1.0484845302150247e-11,3.2900978668539643e-10,2.5899126899436967e-10,1.4614874580759347e-08,0.007116144034060298,6.122516979968044e-09,6.471201450409457e-08,4.2981867528606434e-12,4.779336010039512e-15,7.200797838081527e-10,2.4514696343252107e-10,3.76,0.0,0.8877046962080531,0.9985376411066892,4.919592265217599e-07,0.00011360116683715203,0.007116558423341293,3.5060552771708837e-07,1.4342749594703638e-05,2.5500534875367506e-07,6.402139443117316e-12,1.5173563031861145e-11,2.2018649204339566e-12,1.7493419435870884e-14,1.5774185248741368e-12,1.6059781815644694e-05,2.9038512478075192e-08,7.569072190175938e-10,6.421517434400072e-14,2.981177716863259e-14,1.7000520595839145e-09,6.421838961714959e-11,6.799100913001317e-07,1.033492752935863e-13,6.0772628645207425e-15,3.289436265269651e-14,2.333424449982842e-16,1.4474075396619015e-19,2.2555076998358062e-11,1.3441592328448345e-18,1.4913803325145914e-12,1.9034113516455008e-11,1.0853415277226162e-13,1.4042396967443479e-12,3.535247117090592e-12,4.0595629129319114e-14,4.8361994165848806e-14,5.305481219745322e-21,8.23238396669051e-21,3.530645463624168e-10,1.4291771175105205e-08,6.2773692914508e-12,4.851409102984093e-11,0.0014576785311568603,3.2915011419688976e-15,8.582195208189033e-10,9.405504310678742e-20,1.7850554014827692e-20,0.00011192574519374917,4.9425159502656864e-11,6.363446104068921e-17,9.136534183399039e-09,3.4839443009074984e-17
1.279654409889e-07,0.8178739546520408,6.552304896214522e-06,1.0144263373126824e-07,4.553478694897877e-07,9.098937432703378e-06,0.0,0.0,3.718469700494123e-06,2.718952512996083e-09,7.30425550021006e-08,3.6545739826250756e-07,1.921665219142292e-07,2.4454425849633175e-17,2.503930643727722e-12,4.120213081856883e-08,1.4866994711063362e-05,2.4454685879485322e-08,2.2404707829607303e-14,5.9200065641860616e-15,4.12927327829811e-08,1.8530988403342687e-07,4.4719356487177934e-08,1.0917922068465544e-11,3.349661952905634e-10,2.770244801300543e-10,1.522405704355472e-08,0.007247246876007764,6.281105500827941e-09,6.5089310437125e-08,4.423653706492527e-12,5.069457166881535e-15,7.567180116517462e-10,2.5957051226399774e-10,3.76,0.0,0.887570653586994,0.9985375335712747,5.189501881303342e-07,0.00011572310448975588,0.007247675423181693,3.588814261245331e-07,1.4883571860535132e-05,2.602634356207151e-07,6.8848277140369575e-12,1.6061871826802958e-11,2.4043641116244108e-12,1.8427315391318807e-14,1.6951947860675527e-12,1.6351241548133332e-05,3.0114803771503643e-08,7.991844753648198e-10,6.428468962757843e-14,2.981536563719695e-14,1.7003738694666956e-09,6.5760648814374e-11,6.962977517640724e-07,1.0468300479531714e-13,6.3981197099769865e-15,3.552062875005537e-14,2.510068459150398e-16,1.5822949615389963e-19,2.3818650860452202e-11,1.4336552396149335e-18,1.549501151551785e-12,2.012133469397072e-11,1.1321200466141723e-13,1.476936583434145e-12,3.679013111775054e-12,4.3254375550247477e-14,5.066094598270268e-14,5.974616753582388e-21,8.851554395006228e-21,3.66795857619493e-10,1.4312031812843401e-08,6.654877510413956e-12,4.94104809294766e-11,0.0014576783743978174,3.581192571620661e-15,8.743433459173554e-10,9.972924977148256e-20,2.030492673873203e-20,0.00011398740554981501,5.220514032443059e-11,6.897342028762886e-17,9.684238466543677e-09,3.63777802895878e-17
1.3028988764401185e-07,0.8178933164725627,6.723920499292002e-06,1.0431629509290201e-07,4.707192854315778e-07,9.492338963033841e-06,0.0,0.0,3.7885473381077686e-06,2.820211965395951e-09,7.719403527293244e-08,3.7358697762334737e-07,2.0036491349960045e-07,2.598876992827801e-17,2.578799104247451e-12,4.1200791920181425e-08,1.5106302101089976e-05,2.5302984411580578e-08,2.4268852716622355e-14,6.443537388656486e-15,4.333735511544909e-08,1.903174640642227e-07,4.471429493887713e-08,1.1360682662799922e-11,3.409015959269521e-10,2.9595835469011497e-10,1.58490714935046e-08,0.007378329697416447,6.440607873602921e-09,6.546559295687351e-08,4.550434813918484e-12,5.370926889699874e-15,7.945315301727558e-10,2.7465779553760056e-10,3.76,0.0,0.8874366188294824,0.9985374251339413,5.468565523163563e-07,0.00011784568964797281,0.007378772670586075,3.672369711551287e-07,1.543651147471463e-05,2.655730718898723e-07,7.39500612122855e-12,1.698718398877339e-11,2.621546168844343e-12,1.939520008475545e-14,1.819522796468106e-12,1.6642498141130505e-05,3.1210384707487726e-08,8.430047993652828e-10,6.434623187844116e-14,2.981823480421057e-14,1.7006933965530725e-09,6.731782673972528e-11,7.128212154010166e-07,1.0604231925408931e-13,6.729610223145081e-15,3.8307294074556845e-14,2.6966631562797265e-16,1.7269992809196546e-19,2.5128235323169142e-11,1.5275823447065882e-18,1.6088826036497555e-12,2.125066180487856e-11,1.1799515190620403e-13,1.5520357914527111e-12,3.825832586526981e-12,4.6029553868512524e-14,5.3021269281169745e-14,6.714819395512913e-21,9.505393685881886e-21,3.808380739441783e-10,1.4332574720191763e-08,7.047528055608648e-12,5.030673402506436e-11,0.0014576782163245442,3.890217761101678e-15,8.903987327460441e-10,1.0570310211018672e-19,2.3043496088387758e-20,0.00011604872681690845,5.5086923293926005e-11,7.465869256655554e-17,1.025522277768394e-08,3.7951555810615516e-17
