Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),HF(38),C2H4F(62),CH2CHF(55),C2H4F(61),CH2CF(69),C2H2F(70),CH2CFO(78),S(1534),S(414),CH2F(46),CHFO(47)
1.9259730348410743e-05,0.7407250335539336,0.009933682567473226,0.0005542427958211369,0.002264551301910676,0.4072153282441742,0.0,0.0,0.006342698804111807,0.0009385840816057519,0.025310767794513984,0.0005600049683597858,0.00023643822185064522,6.648267660850196e-08,2.9617533376633884e-06,4.893749970705436e-05,0.004206074075908171,0.0025764113851093153,4.278729039736714e-05,2.1110321280544734e-07,0.002346780087071984,6.737117638663928e-06,2.429802643010346e-06,0.00018411733597671395,8.107826294678432e-06,0.009703283422880743,0.00018685787863129393,0.05997420757728097,0.0002730952005476715,0.00010332091813785724,4.383259757497388e-06,1.6051256239237467e-07,8.907455468933046e-05,0.00031150018779459767,3.76,0.0,0.3277568598455494,0.9037788886171612,0.12392390792565991,0.00429516934276529,0.08496447742736947,0.0023550484409924277,0.48428359507718016,0.001965069441945609,0.0005078644318234195,0.0005035480525252624,0.00621106571762772,4.1086763645496706e-06,0.0032714048633733796,0.011519612610914706,0.002063333984938146
1.9288082478900854e-05,0.7409327629264406,0.009901601495205515,0.0005552301356935952,0.0022628346279863656,0.408413407534013,0.0,0.0,0.006341952270782555,0.0009429742324574823,0.025597771593192632,0.0005669758120294824,0.00023671423241948674,6.633799034160866e-08,2.962657265914003e-06,4.9185270207459425e-05,0.00422930264718366,0.0025912016408839444,4.3286942491702106e-05,2.126354653942881e-07,0.0023626755668199073,6.709776525818409e-06,2.439772060181562e-06,0.00018642169030124605,8.151103445603588e-06,0.009809228310581578,0.00018658450762185156,0.0599541015877843,0.00027572337068330194,0.0001031317532242027,4.417467042414977e-06,1.6036775562901282e-07,8.905892531245939e-05,0.00031284703100774156,3.76,0.0,0.3259628164110563,0.9031573824320809,0.12465081188415317,0.004333231330964315,0.08517299477862293,0.0023476593465172756,0.48565858060667066,0.0019612216263866222,0.0005089384899951597,0.000504444264040786,0.006244861003290565,4.160316235576232e-06,0.003290018179499799,0.01165603849428324,0.002094255054005387
1.9316434609390966e-05,0.7411391517295732,0.009869181325168635,0.0005561762211203193,0.0022609807803865003,0.40960097456201316,0.0,0.0,0.006341115428904918,0.0009473442846418831,0.02588607846918716,0.0005739803484727219,0.00023697801395554908,6.618172097294709e-08,2.9631652991560466e-06,4.9429174949262993e-05,0.004252383050440148,0.0026059964565835515,4.378635555503333e-05,2.1415595278756879e-07,0.0023785353002904797,6.681915424357503e-06,2.4494972064301083e-06,0.00018873308902796944,8.193982934012078e-06,0.009915289275085106,0.00018630231331183202,0.05993391121721658,0.00027837071842992114,0.00010294060711544234,4.451370378149869e-06,1.6020934847021533e-07,8.90387320392897e-05,0.00031418533620043064,3.76,0.0,0.32418234217524355,0.9025365511380492,0.12537564042426863,0.004371348066458498,0.08538170903109372,0.0023401709603850184,0.48701990717166577,0.0019572578693508444,0.0005099677474515206,0.0005052966100253697,0.006278265692961761,4.21217753272329e-06,0.003308394058528275,0.01179300812159627,0.002125456954769351
1.9344786739881077e-05,0.7413442042165904,0.009836435096670556,0.0005570813599384837,0.002258992454084942,0.4107780804463554,0.0,0.0,0.006340189599798923,0.0009516941778015429,0.02617566859975787,0.0005810179888891526,0.00023722970221319185,6.601413068065914e-08,2.96328255780019e-06,4.9669194666348526e-05,0.004275313461473097,0.002620795282215158,4.428544122223374e-05,2.156644653027105e-07,0.002394358226819652,6.653553098410855e-06,2.4589779952096567e-06,0.0001910512697142653,8.236461096599427e-06,0.010021453943922266,0.0001860114978912081,0.05991364097161854,0.0002810372085218307,0.00010274753770391779,4.484964562317868e-06,1.6003761916203366e-07,8.901403433100363e-05,0.0003155150935316627,3.76,0.0,0.32241539450167744,0.9019164273363326,0.12609836241136715,0.004409517080848283,0.08559060538946878,0.0023325867325791733,0.48836764361318025,0.0019531810441724366,0.0005109525969977822,0.0005061054998619904,0.006311276867144386,4.264255433814067e-06,0.0033265301474153337,0.01193050845388754,0.0021569394687852923
1.9373138870371188e-05,0.7415479248287421,0.009803375730155705,0.0005579458747314313,0.0022568723578211946,0.4119447779108598,0.0,0.0,0.0063391760945180325,0.0009560238554797466,0.026466522088395124,0.0005880881428846711,0.00023746943493684465,6.583548204376958e-08,2.963014366626116e-06,4.990531218828003e-05,0.004298092112658259,0.002635597565740992,4.478411219869359e-05,2.1716080505369265e-07,0.002410143313481351,6.62470820143608e-06,2.4682144665476374e-06,0.00019337597095482506,8.278534417394399e-06,0.010127710074476059,0.00018571226342175504,0.05989329527750966,0.0002837228016755816,0.00010255260239409266,4.5182446282478875e-06,1.5985285157338875e-07,8.898489237939283e-05,0.0003168362956003402,3.76,0.0,0.3206619282354576,0.9012970429143484,0.1268189477991365,0.004447735926294607,0.08579966918416103,0.002324910087079465,0.48970186096581503,0.0019489940198733234,0.0005118934471543596,0.0005068713573447397,0.006343891781719423,4.316545118524139e-06,0.003344424207798376,0.012068526386449134,0.002188702352633317
1.94014910008613e-05,0.7417503182877219,0.00977001601542532,0.0005587701023021986,0.0022546232116183785,0.41310112118652437,0.0,0.0,0.006338076213485001,0.0009603332649849702,0.02675861897752622,0.0005951902189292163,0.00023769735172463969,6.56460419845718e-08,2.9623661747766146e-06,5.013751254205027e-05,0.004320717293539954,0.0026504027533275788,4.528228232817979e-05,2.18644777091147e-07,0.0024258895551483284,6.595399265772805e-06,2.477206797266244e-06,0.00019570693256131376,8.320199528323034e-06,0.01023404556075136,0.00018540481167695063,0.05987287848185646,0.0002864274546088808,0.00010235585804538993,4.551205847340479e-06,1.5965532383796746e-07,8.895136704774911e-05,0.00031814893736874434,3.76,0.0,0.3189218958265395,0.9006784290441727,0.12753736761727294,0.004486002176324526,0.08600888588121341,0.00231714441941878,0.4910226323227854,0.0019446996602761623,0.0005127907216469352,0.000507594620080751,0.006376107866298979,4.369041771971958e-06,0.003362074115736378,0.01220704875631622,0.002220745338519653
1.942984313135141e-05,0.7419513894699437,0.009736368612881144,0.0005595543932399635,0.002252247744521398,0.41424716597156125,0.0,0.0,0.006336891246794036,0.0009646223573299587,0.027051939255448708,0.0006023236246255896,0.00023791359394120953,6.544608286834076e-08,2.961343653863323e-06,5.0365782723233474e-05,0.004343187350877521,0.002665210289621462,4.5779866627194056e-05,2.2011620485969178e-07,0.0024415959744213483,6.565644684845608e-06,2.485955280667792e-06,0.00019804389565511343,8.361453209011935e-06,0.010340448436498572,0.0001850893440516543,0.05985239485198079,0.00028915112006926684,0.00010215736102866244,4.5838437291167505e-06,1.5944531236434418e-07,8.891351984617993e-05,0.0003194530161285818,3.76,0.0,0.3171952473805816,0.9000606161818899,0.1282535939650626,0.00452431342619405,0.08621824108679468,0.002309293095178823,0.49233003278352816,0.0019403008207601945,0.0005136448585677007,0.0005082757387443661,0.0064079227232993466,4.421740586595478e-06,0.0033794778614010808,0.012346062346569306,0.002253068134592394
1.9458195261841522e-05,0.7421511435071316,0.009702446044395796,0.0005602991114448024,0.0022497486926501982,0.41538296935464647,0.0,0.0,0.0063356224739105895,0.0009688910871278923,0.02734646286589512,0.0006094877670422943,0.0002381183046234814,6.523588061335627e-08,2.9599525387693118e-06,5.059011192606691e-05,0.0043655006890466995,0.0026800196179200438,4.627678133178053e-05,2.2157491066347634e-07,0.0024572616216527745,6.53546270601995e-06,2.4944603466125157e-06,0.00020038660279586673,8.402292387587834e-06,0.010446906879991232,0.00018476606145561577,0.0598318485756274,0.0002918937468519942,0.00010195716716016737,4.6161540204805764e-06,1.5922310482436749e-07,8.887141288616857e-05,0.0003207485314409165,3.76,0.0,0.315481930754764,0.8994436340674175,0.12896760000113888,0.004562667293477225,0.08642772055437195,0.002301359448806518,0.493624139348857,0.0019358003479008144,0.0005144563099024291,0.0005089151766330227,0.00643933412647455,4.474636764792859e-06,0.0033966335487330287,0.012485553891996364,0.002285670425399743
1.9486547392331633e-05,0.7423495857146571,0.00966826068818399,0.0005610046335992807,0.0022471287967396397,0.4165085897374124,0.0,0.0,0.006334271163629537,0.0009731394124824878,0.027642169719078808,0.0006166820531161612,0.00023831162833755595,6.501571143372717e-08,2.958198685139346e-06,5.081049144749169e-05,0.004387655770262327,0.0026948301804939775,4.67729439511951e-05,2.2302072389859946e-07,0.0024728855748619967,6.504871416757318e-06,2.5027225456811108e-06,0.0002027347981301093,8.44271414035092e-06,0.01055340921907273,0.0001844351641742671,0.05981124376105579,0.0002946552798375393,0.00010175533170565401,4.648132707465117e-06,1.5898898453463445e-07,8.8825108832206e-05,0.00032203548507006536,3.76,0.0,0.31378189165745124,0.8988275117251799,0.12967935993031732,0.004601061418668137,0.08663731019222078,0.0022933467811931353,0.4949050308155227,0.0019312010768859726,0.0005152255408520488,0.0005095134089229693,0.006470340018997986,4.527725521946199e-06,0.0034135393947790464,0.012625510085826833,0.0023185518724295607
1.9514899522821745e-05,0.7425467215944408,0.009633824775241164,0.0005616713486224031,0.0022443908001329297,0.417624086772919,0.0,0.0,0.006332838574073534,0.0009773672949006033,0.02793903970059698,0.0006239058899833304,0.00023849371109073363,6.478585268469227e-08,2.956088134315892e-06,5.1026914524120334e-05,0.004409651114653766,0.0027096414188542816,4.7268273306851186e-05,2.2445349120762065e-07,0.0024884669396068745,6.473888732094004e-06,2.5107425423558194e-06,0.0002050882275065227,8.482715691871926e-06,0.01065994393488728,0.00018409685175345246,0.05979058443719719,0.00029743566002959335,0.00010155190938632329,4.679776013960096e-06,1.5874323214726788e-07,8.877467086230288e-05,0.0003233138809294563,3.76,0.0,0.3120950737277689,0.8982122774654989,0.1303888489919916,0.004639493465635303,0.08684699606906739,0.002285258358449709,0.4961727876922045,0.0019265058293699252,0.0005159530291325183,0.0005100709220201936,0.006500938511746606,4.5810020888003045e-06,0.00343019372898068,0.012765917585222962,0.0023517121145520807
1.9543251653311856e-05,0.7427425568070755,0.009599150390492268,0.0005622996571012563,0.002241537447674357,0.41872952134400665,0.0,0.0,0.0063313259528530366,0.0009815746992617338,0.028237052674693622,0.0006311586850871694,0.0002386647002757477,6.454658518221064e-08,2.9536269732606218e-06,5.123937650301799e-05,0.0044314853002820264,0.002724452773882125,4.7762689542899824e-05,2.2587305763531235e-07,0.0025040048489628555,6.442532384585572e-06,2.5185211236911647e-06,0.00020744663851093005,8.522294415173509e-06,0.010766499662966564,0.0001837513229877823,0.0597698745536604,0.0003002348245709502,0.0001013469543827807,4.711080397446564e-06,1.5848613139542243e-07,8.872016265821314e-05,0.0003245837250649211,3.76,0.0,0.31042141856122485,0.8975979588849162,0.13109604345687143,0.004677961121786482,0.08705676441587422,0.002277097412267543,0.4974274921726446,0.0019217174122195143,0.0005166392643047262,0.000510588213141959,0.006531127882757476,4.634461712231683e-06,0.0034465949929476537,0.012906763013349393,0.0023851507681600546
1.9571603783801967e-05,0.7429370972309624,0.00956424946586602,0.0005628899708253882,0.0022385714837955314,0.41982495549057947,0.0,0.0,0.006329734536898218,0.0009857615937155701,0.02853618849436149,0.0006384398465542577,0.0002388247445909975,6.429819089090102e-08,2.950821468828758e-06,5.1447874604141684e-05,0.004453156963278474,0.0027392636860778014,4.8256114171252056e-05,2.2727928620850943e-07,0.0025194984633646013,6.410819916667016e-06,2.5260591880538417e-06,0.00020980978059732786,8.561447831352315e-06,0.010873065197452554,0.00018339877577967328,0.0597491179809726,0.00030305270678539215,0.00010114052032003811,4.742042550244935e-06,1.58217967947354e-07,8.866164835634397e-05,0.00032584502558990303,3.76,0.0,0.308760865804475,0.8969845828682254,0.13180092061304544,0.00471646209858376,0.08726660163228077,0.00226886713806279,0.4986692280344308,0.0019168386167927563,0.0005172847472668231,0.0005110657897295756,0.00656090657507508,4.688099657928772e-06,0.0034627417395902485,0.013048032965566113,0.002418867427676375
1.959995591429208e-05,0.7431303489000773,0.009529133775597358,0.000563442712433184,0.0022354956498279303,0.42091045233232804,0.0,0.0,0.006328065552409402,0.000989927949573524,0.02883642701213365,0.0006457487835767771,0.0002389739939089407,6.404095250605434e-08,2.9476779648688727e-06,5.165240799871249e-05,0.0044746647979201975,0.002754073595866845,4.8748470117496196e-05,2.286720470647618e-07,0.0025349469704544327,6.378768669762251e-06,2.533357747502971e-06,0.00021217740522274314,8.600173608946713e-06,0.01097962949535427,0.00018303940702490802,0.05972831851085358,0.00030588923622617507,0.00010093266025414235,4.7726594003243714e-06,1.5793902325933309e-07,8.859919249772842e-05,0.0003270977926167005,3.76,0.0,0.30711335325581346,0.8963721755911932,0.13250345875073605,0.004754994132074646,0.08747649429322173,0.002260570692691071,0.49989808053374646,0.001911872216947974,0.0005178899895926767,0.0005115041687327727,0.006590273194331732,4.7419112132363825e-06,0.0034786326321008853,0.013189714016112184,0.0024528616661000733
1.962830804478219e-05,0.7433223180099328,0.009493814932430355,0.0005639583148540774,0.0022323126820546733,0.4219860760037088,0.0,0.0,0.00632632021480253,0.0009940737412175837,0.029137748089139968,0.0006530849067257299,0.00023911259914173054,6.377515334726384e-08,2.944202826529236e-06,5.185297788509355e-05,0.004496007556604899,0.002768881943891536,4.923968175634324e-05,2.3005120865915327e-07,0.002550349584924965,6.346395774293652e-06,2.5404179260943144e-06,0.00021454926595776628,8.638469563696315e-06,0.011086181679838422,0.000182673412521522,0.059707479856526344,0.0003087443387233407,0.00010072342666441466,4.802928109144225e-06,1.5764957885755467e-07,8.853285998764757e-05,0.00032834203819676587,3.76,0.0,0.30547881695023194,0.8957607625238133,0.13320363714817066,0.004793554983311987,0.08768642915417453,0.002252211193445292,0.5011141363163184,0.0019068209671227977,0.0005184555128764511,0.0005119038759819267,0.006619226506546878,4.795891689516317e-06,0.0034942664429248797,0.013331792723812182,0.002487133035479507
1.96566601752723e-05,0.7435130108787132,0.009458304389305196,0.0005644372206276558,0.0022290253111688758,0.42305189164021545,0.0,0.0,0.006324499728878373,0.000998198946079897,0.02944013159749409,0.0006604476280438277,0.00023924071224142146,6.350107611271596e-08,2.9404025458839353e-06,5.204958731161757e-05,0.004517184049782764,0.0027836881711019623,4.9729674915429274e-05,2.3141665282599092e-07,0.0025657055484224695,6.31371814191174e-06,2.5472409500436997e-06,0.00021692511850822225,8.676333658385104e-06,0.011192711040729672,0.00018230098693546384,0.05968660565278251,0.00031161793640208855,0.00010051287146729915,4.832846065781787e-06,1.573499186669722e-07,8.846271608755628e-05,0.00032957777630876603,3.76,0.0,0.3038571911758887,0.8951503684310235,0.133901436068607,0.004832142438451575,0.0878963931520536,0.002243791718926975,0.5023174834005093,0.0019016876011492927,0.0005189818481006258,0.0005122654458180434,0.006647765437613728,4.850036422625213e-06,0.0035096420534674955,0.013474255633642079,0.0025216810670117902
1.9685012305762412e-05,0.7437024340394024,0.00942261343180167,0.0005648798815206621,0.0022256362596532486,0.4241079652835002,0.0,0.0,0.00632260528862816,0.0010023035445091645,0.029743557433420206,0.000667836361512599,0.00023935848604651785,6.321900378882309e-08,2.936283706953386e-06,5.22422411456698e-05,0.00453819314586601,0.0027984917191316537,5.0218376926430266e-05,2.3276827264732602e-07,0.0025810141292485645,6.280752457778395e-06,2.553828150028257e-06,0.00021930472087427499,8.713764001888934e-06,0.011299207039035237,0.00018192232365414677,0.05966569945656417,0.0003145099477577322,0.00010030104599698736,4.862410889655228e-06,1.5704032368073845e-07,8.838882635020747e-05,0.0003308050227675959,3.76,0.0,0.3022484086008498,0.8945410173786855,0.13459683673785822,0.004870754309322163,0.08810637341251476,0.002235315306167811,0.5035082110448313,0.0018964748312860838,0.0005194695350820885,0.0005125894203376498,0.006675889069648828,4.904340776300216e-06,0.003524758452357339,0.013617089285005197,0.0025565052717471085
