Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40)
8.417311457418209e-07,0.8429000201101732,3.76,0.0,0.7936545886408377,0.9967330532093371,0.004031531143168507,0.012515424486654112,0.0005207959205607759,0.1453923434059656,0.1474117262015315,1.067440635872984e-08,0.041534022481922554,5.4917771623157774e-05,0.0001713360500523933,0.0005863454083417902,0.0004533404140946216,6.033781274378679e-06,0.00010505527304973268,0.004402799452356957,0.046210944371156366,8.301274708176778e-05,0.0002300025645834142,0.0001288737907496282,0.0012685274110745199,9.27677168077871e-05,4.8059058303914805e-05,4.4159693579008484e-05,6.597129173110332e-09,1.131528440334051e-05,4.934673700179428e-11,1.0428295266972204e-05,4.254488024774315e-05,5.7345517370928e-06,1.0969041571051488e-09,3.855628244589113e-10,0.0006851448252463761,1.0621944533505687e-05,0.00034647928379077914,9.512695979123108e-06,1.695983252180335e-10,2.483135405806931e-10,0.00023648229162442932,1.2429993359267463e-07,6.390173625556699e-07,2.1309509493153837e-08,7.907656986634078e-09,1.544725927756999e-06,6.636409907073919e-10,5.9647951884159125e-12,1.3946893627709565e-10,4.858484418761434e-07,6.605041975447531e-09,1.4490389070157709e-09,1.7053010161395261e-06,8.110026334854076e-11,5.704678247252853e-14,1.0978874898157073e-09,1.0301394409706775e-05,1.8681750431702357e-08,2.256872811257941e-07,2.2835267949575443e-10,5.383054199072094e-10,5.047117029723023e-06,3.18962879941952e-05,6.325281428632236e-07,0.01193848769992479
8.482075292040529e-07,0.8432366268847437,3.76,0.0,0.7913206349577179,0.9966447122570001,0.004150729224719015,0.012600007507783405,0.0005342976205048702,0.14632847059438162,0.14841148143171515,1.0751156994061566e-08,0.042660122021946925,5.542064660006813e-05,0.0001741552448935038,0.0006002302824954988,0.00046109559115961927,6.20338053670846e-06,0.00010726774205456394,0.004507234842259126,0.04744444079537174,8.47979341317476e-05,0.00023707825071966098,0.0001331676728882021,0.0013131119013956606,9.536353263469354e-05,5.064189050983705e-05,4.6687104771679365e-05,6.733006576561936e-09,1.2018218395307505e-05,5.2147921117064524e-11,1.1025738340874467e-05,4.482898383561642e-05,6.052242580238909e-06,1.1609001000436452e-09,4.0674241399966695e-10,0.0006899624242463388,1.0973335821369082e-05,0.000350451062861907,9.73093732064777e-06,1.8023766427687678e-10,2.557782355019221e-10,0.0002395999971427518,1.3083910557370265e-07,6.765775190437572e-07,2.171249228848148e-08,8.087769796067221e-09,1.5919409211378384e-06,6.863732258451432e-10,6.294351167244425e-12,1.4716718277841424e-10,4.98879462995929e-07,6.9944256964929086e-09,1.532056186062589e-09,1.8281733735248307e-06,8.70051036758121e-11,6.018171745505429e-14,1.1960196568458709e-09,1.0556641014054638e-05,1.907611607096654e-08,2.406909391584574e-07,2.370388228221072e-10,5.689633531919431e-10,5.182071163097044e-06,3.146488150442701e-05,6.507645861913865e-07,0.012017890076121533
8.546839126662848e-07,0.8435766420420051,3.76,0.0,0.7889639205720678,0.9965542911161733,0.004272812499777711,0.012684310120262516,0.0005481029054530826,0.14726015071398604,0.1494085725127641,1.0828030658448078e-08,0.043809687151642726,5.592838989982562e-05,0.00017702710210076172,0.0006144192712883356,0.00046894498443760495,6.377234187859735e-06,0.00010951316384425586,0.0046136700132139484,0.04870304434473915,8.661158432581155e-05,0.00024432949883523977,0.0001375788385931723,0.0013590256193059533,9.80278645774987e-05,5.334874761070721e-05,4.934395839834124e-05,6.8707856345821296e-09,1.276131889267292e-05,5.5090774050629833e-11,1.1653563585795113e-05,4.722244447816236e-05,6.38557747122579e-06,1.2283253334117097e-09,4.2895126504629115e-10,0.0006948323526055728,1.1339496160880062e-05,0.00035452560671582917,9.952717047055193e-06,1.914930100011059e-10,2.634299661382412e-10,0.00024274683190683707,1.3768228562807684e-07,7.160969029597598e-07,2.2127324843303492e-08,8.27059206534066e-09,1.6403529484570327e-06,7.099333312350988e-10,6.640770513771697e-12,1.5525785591743294e-10,5.122636999909399e-07,7.404638511600356e-09,1.6194198826216402e-09,1.959462111757793e-06,9.331825585283858e-11,6.34690616980216e-14,1.3022798743718797e-09,1.0816865719538155e-05,1.9476390533586493e-08,2.5663901769321153e-07,2.460544464574881e-10,6.013267515314352e-10,5.319757103057253e-06,3.10245213005117e-05,6.694804371421518e-07,0.012097024145589252
8.611602961285168e-07,0.843920116981026,3.76,0.0,0.7865841172424981,0.9964617444070152,0.004397838587164545,0.012768328988676844,0.0005622178752904215,0.1481873171638689,0.15040297647117118,1.0905041687500456e-08,0.04498304823463273,5.6441263123839195e-05,0.00017995308701822192,0.000628921324229485,0.00047688932049558475,6.555447244231044e-06,0.000111791681863113,0.004722133068289843,0.0499870853331174,8.845391829170888e-05,0.0002517594783555757,0.0001421096247126488,0.0014063011287236975,0.0001007625615174297,5.6184884253241046e-05,5.213614165032745e-05,7.010469471249968e-09,1.3546693124396405e-05,5.8181610056840936e-11,1.2313108789255438e-05,4.972986819762202e-05,6.735232811482181e-06,1.299349939055201e-09,4.522329192292985e-10,0.0006997583290034553,1.1721112133164745e-05,0.0003587058158710673,1.0178087997051653e-05,2.0339727842747304e-10,2.712724220565259e-10,0.00024592337889122856,1.448419356111855e-07,7.576639737936552e-07,2.2554405683183557e-08,8.456132056561097e-09,1.6899931498386244e-06,7.343544851909752e-10,7.00485914623706e-12,1.637595597866069e-10,5.260136082035017e-07,7.836708701258918e-09,1.7113443844118398e-09,2.0997163858808724e-06,1.0006661205503412e-10,6.691526559734764e-14,1.4172901817740798e-09,1.1082122474704523e-05,1.988262842294958e-08,2.735877734750727e-07,2.5541265443765986e-10,6.354866846231121e-10,5.4602041747931345e-06,3.057576206059902e-05,6.886931785048473e-07,0.012175886914426635
8.676366795907488e-07,0.8442671031731455,3.76,0.0,0.7841808970264436,0.9963670258073506,0.0045258660236436425,0.012852060730426485,0.0005766487284760317,0.14910990219923193,0.15139467004493726,1.0982205015804352e-08,0.046180535963166125,5.69595382466012e-05,0.00018293469874478363,0.0006437457265272815,0.00048492931820583044,6.738127384628923e-06,0.0001141034262927871,0.004832652156798842,0.05129689321446627,9.032514975835901e-05,0.0002593713760903047,0.00014676238368012935,0.0014549715840548533,0.00010356952411350749,5.9155744391212555e-05,5.506977461385844e-05,7.152060236622861e-09,1.4376549669632523e-05,6.142698448149368e-11,1.3005760232739227e-05,5.23560251157331e-05,7.101909835479423e-06,1.3741518594417272e-09,4.766324531805452e-10,0.0007047442328148023,1.2118899859474561e-05,0.0003629946736070191,1.0407105083385975e-05,2.1598501020222332e-10,2.7930933294826847e-10,0.0002491302408488351,1.5233097146075386e-07,8.01370483495507e-07,2.2994147498373703e-08,8.64439713756052e-09,1.7408941326316238e-06,7.596713626505178e-10,7.387459104529914e-12,1.7269171986941836e-10,5.401421836630319e-07,8.291713873197451e-09,1.808054875669156e-09,2.2495193871052747e-06,1.0727874898732401e-10,7.052700709667612e-14,1.5417165814921102e-09,1.1352464080970219e-05,2.0294885042767227e-08,2.915966325536071e-07,2.651270908727869e-10,6.715388650669694e-10,5.603441019862227e-06,3.0119178154968274e-05,7.084214577325474e-07,0.012254475344283219
8.741130630529807e-07,0.8446176521337719,3.76,0.0,0.7817539324926345,0.9962700880364614,0.0046569542703198165,0.012935501915968426,0.0005914017623289545,0.15002783692588628,0.15238362968739308,1.1059536192503736e-08,0.04740248116921375,5.748349790733182e-05,0.0001859734705100662,0.0006589021107187996,0.0004930656878961539,6.9253850046271475e-06,0.00011644851344303765,0.004945255457820692,0.05263279633833025,9.222548514584211e-05,0.00026716839445319637,0.00015153948225481457,0.0015050707338741674,0.00010645070620379428,6.226696638929403e-05,5.8151217766428946e-05,7.295559067929694e-09,1.5253202903854928e-05,6.483370095474949e-11,1.373295391831823e-05,5.5105853764764854e-05,7.486335301588372e-06,1.4529172354186903e-09,5.021965170938196e-10,0.0007097941101525257,1.2533606103678924e-05,0.0003673952497289266,1.0639825421317055e-05,2.2929244445767666e-10,2.8754446756609216e-10,0.00025236804086292637,1.601627785566991e-07,8.473115670398562e-07,2.3446977726417233e-08,8.835393773340708e-09,1.7930900881155665e-06,7.859202221180527e-10,7.789450049720481e-12,1.8207461626234025e-10,5.546629881356416e-07,8.770783555273125e-09,1.909787977728992e-09,2.409490324054793e-06,1.149850273065755e-10,7.43111974123189e-14,1.6762719214613096e-09,1.1627942103375144e-05,2.071321652585126e-08,3.1072835855798714e-07,2.752119627535972e-10,7.095838728852856e-10,5.749495544713758e-06,2.9655362573610668e-05,7.286851825684627e-07,0.012332786352372001
8.805894465152127e-07,0.8449718153930186,3.76,0.0,0.7793028969417917,0.9961708828388114,0.004791163718662165,0.013018649069138414,0.0006064833732243744,0.15094105129534982,0.15336983157142398,1.1137051396984962e-08,0.04864921462792037,5.801343570279503e-05,0.00018907097002579293,0.0006744004686388581,0.0005012991304723024,7.117333270745569e-06,0.00011882704513045057,0.005059971162929621,0.053995121696096306,9.415512314445211e-05,0.0002751537495803798,0.00015644330019425938,0.0015566329243132469,0.0001094081162344771,6.552438816381762e-05,6.138707961920572e-05,7.440966050172656e-09,1.617907761903571e-05,6.84088186854663e-11,1.4496176795704802e-05,5.7984465422027564e-05,7.889262189607626e-06,1.5358407570884163e-09,5.289733733549504e-10,0.0007149121800814291,1.2966009407525461e-05,0.00037191070444729713,1.087630846500497e-05,2.433575957673803e-10,2.9598163256362857e-10,0.0002556374229168558,1.6835122763977531e-07,8.955858343132831e-07,2.391333915743812e-08,9.0291275208179e-09,1.8466169179545956e-06,8.131389996160694e-10,8.21175082330392e-12,1.919294180472099e-10,5.695901753877559e-07,9.27510196218466e-09,2.016792438705043e-09,2.5802865095307082e-06,1.2321769644877464e-10,7.827498676891247e-14,1.8217189546779738e-09,1.1908606778837401e-05,2.113767997965377e-08,3.310492292796129e-07,2.856820637508364e-10,7.497273900438269e-10,5.898394867911212e-06,2.918492575820607e-05,7.495056243076734e-07,0.012410816811512172
8.870658299774447e-07,0.8453296444651477,3.76,0.0,0.77682746463567,0.9960693609677252,0.00492855569612891,0.01310149866755498,0.0006219000566930994,0.1518494741005762,0.15435325159411334,1.1214767454280585e-08,0.049921066853300555,5.854965648073608e-05,0.0001922287998101361,0.0006902511637341652,0.000509630336512161,7.314088174344912e-06,0.0001212391080449541,0.005176827458093757,0.05538419465789127,9.61142542826735e-05,0.0002833306693436121,0.00016147622885819457,0.0016096931021387492,0.0001124438187162816,6.893405235320328e-05,6.478422450199812e-05,7.588280176174609e-09,1.715671382347411e-05,7.215965985044645e-11,1.52969679873682e-05,6.099714846123029e-05,8.311470404139451e-06,1.6231260282129142e-09,5.570129351721099e-10,0.0007201028410047102,1.341692125913336e-05,0.0003765442923684707,1.1116616152343216e-05,2.5822033423853414e-10,3.046246712338612e-10,0.0002589390524822462,1.7691069131736287e-07,9.462954633234175e-07,2.4393690562489507e-08,9.22560302725652e-09,1.901512371143739e-06,8.413674103100875e-10,8.655321063184812e-12,2.0227821883879882e-10,5.849385187220227e-07,9.805910950899045e-09,2.1293298767234177e-09,2.762605557642972e-06,1.320110051182097e-10,8.242577013582594e-14,1.978873586142281e-09,1.2194506921908374e-05,2.156833365018577e-08,3.5262922192877023e-07,2.965527990444965e-10,7.92080445351223e-10,6.050165266077893e-06,2.870849434096749e-05,7.70905529252945e-07,0.012488563550203067
8.935422134396766e-07,0.8456911908168144,3.76,0.0,0.774327311034573,0.9959654721690387,0.005069192471366344,0.01318404714310825,0.0006376584074165734,0.15275303297235004,0.15533386538182106,1.1292701850155092e-08,0.05121836788607088,5.909247663334397e-05,0.0001954485974823421,0.0007064649437281141,0.0005180599853314562,7.515768585126619e-06,0.00012368477310429048,0.005295852504715778,0.05680033869999097,9.810306048390019e-05,0.000291702391255254,0.00016664066974242695,0.0016642868175033361,0.0001155599357075944,7.250221151015929e-05,6.834978048678626e-05,7.737499306094627e-09,1.8188771726960872e-05,7.609381707141109e-11,1.613692000918292e-05,6.414937271350731e-05,8.753767482914917e-06,1.7149859445656753e-09,5.863668051319605e-10,0.0007253706772245135,1.3887187295153692e-05,0.0003812993665923813,1.136081305878404e-05,2.739224688347034e-10,3.134774621408633e-10,0.00026227361712642054,1.858560611868392e-07,9.995462947288472e-07,2.488850734528059e-08,9.424824032811486e-09,1.9578161922405895e-06,8.706470585330647e-10,9.121162872968184e-12,2.131440735314851e-10,6.007234398462868e-07,1.0364513181081747e-08,2.2476755815863976e-09,2.957187696312108e-06,1.4140131770520146e-10,8.677119295353142e-14,2.148608317963151e-09,1.2485689828031067e-05,2.2005237106066032e-08,3.755422074445186e-07,3.078402112189058e-10,8.367596701400123e-10,6.204832118593577e-06,2.822670979353153e-05,7.929092389590795e-07,0.012566023352730762
9.000185969019086e-07,0.8460565058340819,3.76,0.0,0.7718021130434564,0.9958591651647349,0.00521313725895348,0.01326629088253569,0.0006537651191092796,0.15365165437638392,0.15631164829571437,1.1370872746172456e-08,0.05254144707351516,5.9642224390095056e-05,0.00019873203602482198,0.000723052953641507,0.0005265887440206845,7.722496304119285e-06,0.00012616409479674278,0.005417074419782128,0.05824387512261805,0.00010012171461172568,0.0003002721602615587,0.0001719390329418072,0.0017204502263514793,0.00011875864832354691,7.623533330708482e-05,7.209114744517605e-05,7.888620126413794e-09,1.927803691705013e-05,8.02191609721325e-11,1.701767998390328e-05,6.744679383035147e-05,9.216989309091159e-06,1.8116430866520556e-09,6.170883136044939e-10,0.0007307204656775997,1.4377688536995073e-05,0.0003861793829128935,1.160896656074587e-05,2.905078340996325e-10,3.225439176402624e-10,0.00026564182713990095,1.9520276560921624e-07,1.0554479276905222e-06,2.539828221754339e-08,9.626793377633276e-09,2.0155702817277185e-06,9.01021557002634e-10,9.610322554173575e-12,2.245510362678788e-10,6.16961039138994e-07,1.095227549834915e-08,2.3721193801918435e-09,3.1648182003049735e-06,1.5142723690827595e-10,9.131915683817791e-14,2.331855903965424e-09,1.2782201174308192e-05,2.244845144459733e-08,3.998661542498481e-07,3.195610072592514e-10,8.838875651098956e-10,6.362419851074484e-06,2.774022698979258e-05,8.155428198977031e-07,0.01264319295930848
9.064949803641405e-07,0.8464256407881956,3.76,0.0,0.7692515492667308,0.995750387636594,0.005360454223662692,0.013348226228087186,0.0006702269842799197,0.15454526361115245,0.15728657543776767,1.1449298994398296e-08,0.0538906328412862,6.019924010928244e-05,0.00020208082400975257,0.00074002674917422,0.0005352172664529987,7.9343961160253e-06,0.00012867711051209562,0.005540521255087343,0.059715122758013515,0.00010217038000366794,0.0003090432264208122,0.00017737373554134618,0.0017782200924616577,0.00012204219827017886,8.014010574539736e-05,7.601600523449503e-05,8.0416381084225e-09,2.042742573228891e-05,8.454384780719628e-11,1.7940950844578215e-05,7.089525764008356e-05,9.702000826461139e-06,1.9133301272229955e-09,6.492325569125649e-10,0.0007361571828469366,1.4889342661473199e-05,0.0003911879041154304,1.1861147009230658e-05,3.080223803637514e-10,3.318279822831548e-10,0.00026904441618484957,2.049667881681745e-07,1.1141138170464376e-06,2.5923525898237917e-08,9.831513014026626e-09,2.074818869406003e-06,9.325366560971927e-10,1.0123892401637174e-11,2.365241996510076e-10,6.336681273770433e-07,1.1570632559828245e-08,2.5029665715247634e-09,3.3863299501250954e-06,1.6212973284607584e-10,9.607782525196495e-14,2.5296132257167848e-09,1.3084084917790184e-05,2.2898039521924424e-08,4.2568334185709896e-07,3.3173258668444267e-10,9.33592778719289e-10,6.522951877673211e-06,2.7249712687306732e-05,8.388342032136524e-07,0.012720069066252228
9.129713638263725e-07,0.8467986468000978,3.76,0.0,0.7666753002718737,0.9956390862098746,0.005511208484205212,0.01342984947828135,0.0006870508938622745,0.15543378480650205,0.15825862165724894,1.152800015153458e-08,0.055266252457052606,6.0763876567483727e-05,0.00020549670578709112,0.0007573983104525175,0.000543946192262816,8.151595840793031e-06,0.00013122383986093,0.00566622097549884,0.061214397668673974,0.00010424920999316931,0.0003180188424628086,0.00018294719993465277,0.0018376337891059045,0.0001254128894026543,8.422344235876397e-05,8.013232200654695e-05,8.196547466246485e-09,2.163999083832429e-05,8.907632715284789e-11,1.8908492524834186e-05,7.450080448884904e-05,1.0209696756429935e-05,2.0202902540090743e-09,6.828564351750136e-10,0.0007416860118496927,1.5423105306198885e-05,0.00039632860436595034,1.211742791432062e-05,3.265142675077226e-10,3.413336310976906e-10,0.0002724821419653727,2.1516468685226942e-07,1.1756613718125127e-06,2.6464767836725983e-08,1.0038984024192056e-08,2.1356087017766255e-06,9.652403841355843e-10,1.0663012555824375e-11,2.4908973522021215e-10,6.50862258994836e-07,1.2221090723323935e-08,2.640538937569882e-09,3.6226061222339647e-06,1.7355227895372091e-10,1.0105562912615234e-13,2.7429454024896607e-09,1.339138319129774e-05,2.3354066209496956e-08,4.53080584741649e-07,3.443730708501898e-10,9.860103975432743e-10,6.686450542239771e-06,2.675584393262147e-05,8.628133352852029e-07,0.012796648326192912
9.194477472886045e-07,0.8471755748036633,3.76,0.0,0.7640730488619446,0.9955252064370491,0.005665466116428953,0.013511156888755042,0.0007042438367061561,0.1563171409230739,0.15922776155771037,1.1606996492850732e-08,0.05666863178590636,6.13364992461641e-05,0.000208981461630762,0.0007751800561464012,0.0005527761457949321,8.374226384271412e-06,0.00013380428398262348,0.005794201436226384,0.06274201283565407,0.00010635834741970605,0.0003272022612260885,0.00018866185206897686,0.0018987293003070917,0.00012887308930634858,8.849248739943446e-05,8.444836263230281e-05,8.353341114423527e-09,2.291892701286803e-05,9.382534964980284e-11,1.9922123132762507e-05,7.826967355646441e-05,1.0741002315520814e-05,2.13277760810302e-09,7.180186897283415e-10,0.0007473123497017877,1.5979971409970445e-05,0.0004016052736846691,1.2377886141267724e-05,3.4603396246109337e-10,3.510648677429443e-10,0.00027595578692066436,2.2581361400095685e-07,1.240212055013614e-06,2.7022556959971097e-08,1.0249206644120668e-08,2.1979892444299263e-06,9.99183199689856e-10,1.1228872920206754e-11,2.622749352092125e-10,6.685617669460533e-07,1.2905232223369844e-08,2.785175837070919e-09,3.874583016232584e-06,1.8574099496772443e-10,1.0626127242247869e-13,2.9729901482917626e-09,1.3704136196797643e-05,2.3816598679241036e-08,4.821494669149078e-07,3.575013334548432e-10,1.0412822490082144e-09,6.8529370583896144e-06,2.625930639661286e-05,8.87512339843293e-07,0.012872927348326398
