Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270)
2.7023452726877512e-17,0.4193506134622215,3.76,0.0,0.6052889997271669,0.9999999999999999,2.8176714463411272e-37,5.67886128454833e-16,5.3280718127589075e-28,2.684563375312715e-13,2.684563375312719e-13,8.436371540218223e-30,4.202808759917144e-28,4.198855115708743e-28,3.4836318493714546e-37,5.154110154740403e-37,1.3101501242284708e-16,1.195487419468663e-29,6.087823461467829e-17,1.237951789006017e-21,2.892108032472098e-25,7.013801518453404e-17,5.265061396362108e-30,4.016094834556838e-29,3.727176345721476e-38,2.57183608424609e-23,4.529517855643515e-44,1.2199322762645595e-45,3.807915835534166e-28,6.787500103979831e-41,9.6854409399092e-59,2.8232611399205315e-29,2.764238500205059e-43,3.4783827841956165e-53,3.189049347538154e-49,1.3628499804537478e-64,1.8397065638488603e-16,4.643261814417426e-28,1.8397065638260524e-16,1.2373624151532412e-32,1.1399521850621427e-54,8.551797561168783e-43,2.0441528262073437e-18,5.610710765640683e-43,6.596726989941386e-59,5.6926761365826704e-30,1.2929871341069034e-41,1.7187085832850258e-50,3.1319769424796215e-45,6.147322647557251e-58,2.3277668171255854e-52,5.991364775900895e-37,1.3014286055621546e-54,5.351072154634151e-45,2.7107554706698388e-55,8.962405013809716e-71,1.1069863042754978e-68,5.723732225684562e-76,2.6012857999455723e-29,3.7798533749187e-42,1.846435760781643e-58,7.634076744769781e-48,6.551244412390947e-57,2.150209403056297e-40,2.0441528197320024e-18,1.9343666442550592e-44,5.678861284518015e-16,7.41957052073466e-31,6.143889891528965e-27,4.327171622009718e-44
5.407038369244041e-17,0.41935061346224256,3.76,0.0,0.6052889997268973,0.9999999999999998,2.255850438977938e-36,1.1362656419097088e-15,2.1326172879949932e-27,5.371459125406895e-13,5.371459125406914e-13,3.3767469426390043e-29,1.6822191008508106e-27,1.6806362986635213e-27,2.789023674971997e-36,4.126422032893972e-36,2.621438519719174e-16,4.7850652081308936e-29,1.2180936054673254e-16,2.477549380858365e-21,1.157596915915066e-24,1.403369666713711e-16,2.107396675914372e-29,1.6074845691307024e-28,2.984007358008856e-37,5.145907749085672e-23,3.62637074239499e-43,9.766876032008979e-45,1.524158696878122e-27,5.434127163730848e-40,1.5509324737645216e-57,1.1300402168040277e-28,2.2130718146967003e-42,5.569945103343045e-52,2.5531785518220948e-48,4.3647900846902044e-63,3.6810114826449457e-16,1.858514794709404e-27,3.6810114825536557e-16,4.952674422725473e-32,1.825408652269158e-53,6.84665137655453e-42,4.090081632943347e-18,4.493119093062519e-42,1.0563358111602334e-57,2.2785540052128013e-29,1.0351810599474927e-40,2.7521877950665678e-49,2.508121790786886e-44,5.477153098046378e-57,1.8636288391671445e-51,4.796734814138472e-36,2.0845475235564295e-53,4.2851976330671464e-44,4.340746138241965e-54,2.8703866206011896e-69,3.545337227419396e-67,1.83313791134677e-74,1.0411922355167234e-28,3.0263048481188607e-41,2.9567073802664764e-57,6.113470430171705e-47,1.0490568030965881e-55,1.7214849891785067e-39,4.0900816070251065e-18,1.5490622033448331e-43,1.1362656418975751e-15,2.969761804211841e-30,2.4591570934620353e-26,3.464368393914719e-43
1.081642456235662e-16,0.4193506134622848,3.76,0.0,0.6052889997263582,0.9999999999999996,1.8053659774557926e-35,2.273024668836656e-15,8.53324723313779e-27,1.0745250625590443e-12,1.0745250625590516e-12,1.3511384143885087e-28,6.731070102558524e-27,6.724734318059467e-27,2.232066578280998e-35,3.302391713365754e-35,5.244015310957685e-16,1.914649366960448e-28,2.436716115547396e-16,4.958456082353069e-21,4.631895486031272e-24,2.80734868781333e-16,8.432331737115026e-29,6.432032208472521e-28,2.388112785000054e-36,1.0294054513405764e-22,2.902199641792553e-42,7.816469356912797e-44,6.0986200253912966e-27,4.3489532570083224e-39,2.482502007557062e-56,4.521632794744885e-28,1.7711301401240845e-41,8.915540068993374e-51,2.0433187969590548e-47,1.3973203514120013e-61,7.363621320186027e-16,7.436480006390047e-27,7.363621319820749e-16,1.9817149669106103e-31,2.9218423389750556e-52,5.479407183545026e-41,8.181939248403047e-18,3.5963163562019755e-41,1.6908252406036017e-56,9.117183945779601e-29,8.284615210321398e-40,4.4053046048573286e-48,2.007514134106607e-43,5.272616073366762e-56,1.4914694719268152e-50,3.838845656359031e-35,3.3370864717561877e-52,3.429894917247739e-43,6.9480251256750845e-53,9.189106457260514e-68,1.1349850996825348e-65,5.868512385045743e-73,4.166125164915256e-28,2.4220131587204535e-40,4.732671548506603e-56,4.893282220365204e-46,1.6791777551122153e-54,1.377715205982663e-38,8.181939144696322e-18,1.2398776816709226e-42,2.2730246687881065e-15,1.1882915511024943e-29,9.839831517764207e-26,2.772547592542764e-42
2.163519694858178e-16,0.419350613462369,3.76,0.0,0.6052889997252799,0.999999999999999,1.4445671238229126e-34,4.546542722759335e-15,3.413854719774405e-26,2.1492833625938287e-12,2.1492833625938578e-12,5.405431831188043e-28,2.692868348156894e-26,2.690331610224696e-26,1.7859923868906e-34,2.6424150925002216e-34,1.0489168894463136e-15,7.659844213446387e-28,4.873961101463483e-16,9.92711555639793e-21,1.8530597913805212e-23,5.615306695464078e-16,3.3734817930518665e-28,2.5732317812529346e-27,1.9108530623711076e-35,2.059036178072565e-22,2.322201015745848e-41,6.254363365837783e-43,2.4398450718255824e-26,3.479823337804294e-38,3.972811475954146e-55,1.808947534527083e-27,1.4171732369510437e-40,1.4267767077995067e-49,1.6349654769992202e-46,4.4723653299227626e-60,1.4728840995063831e-15,2.9750762369947715e-26,1.4728840993602486e-15,7.928150939858763e-31,4.6758980639117927e-51,4.384360131459982e-40,1.6365654487273215e-17,2.877781695539008e-40,2.7058708938299015e-55,3.6474672303889066e-28,6.62895907061247e-39,7.049930971800877e-47,1.6064182634987774e-42,5.641930011605526e-55,1.1934021930926006e-49,3.0716597470187336e-34,5.340787110159186e-51,2.7446108256496193e-42,1.1119105753634602e-51,2.941133299302133e-66,3.632715787018953e-64,1.8783194321831433e-71,1.6667213534715015e-27,1.9379983156367074e-39,7.573860731781249e-55,3.91566205227215e-45,2.687235221093535e-53,1.102383098494467e-37,1.636565407237879e-17,9.921534656846591e-42,4.546542722565102e-15,4.753939973632772e-29,3.9365732932201264e-25,2.2184592971583327e-41
4.3272741721032096e-16,0.41935061346253744,3.76,0.0,0.6052889997231233,0.999999999999998,1.1557634999066877e-33,9.093578830879823e-15,1.3656531660425763e-25,4.298799962655694e-12,4.298799962655813e-12,2.1623473986562465e-27,1.0772366108306179e-25,1.0762202236862837e-25,1.4289295680833271e-33,2.1141327518105923e-33,2.0979476065587747e-15,3.064187052743572e-27,9.748450936319445e-16,1.9891818787872884e-20,7.412842318687561e-23,1.1231222572571622e-15,1.3495025553273418e-27,1.0293765394938406e-26,1.528827595000697e-34,4.118303127101217e-22,1.857937334500764e-40,5.003966237994164e-42,9.760174127440276e-26,2.7841229603253037e-37,6.357145126009813e-54,7.236378926791245e-27,1.1338462381941925e-39,2.283074973531901e-48,1.3080965560743851e-45,1.4313073043412809e-58,2.9459280344002023e-15,1.1901273485476941e-25,2.9459280338156138e-15,3.1715190029863666e-30,7.4821949763814385e-50,3.5078215316845245e-39,3.273308499681662e-17,2.302516836178593e-39,4.329833947902713e-54,1.459105617051709e-27,5.303673973110504e-38,1.1281044379670782e-45,1.2852976952370046e-41,6.791044797346511e-54,9.548124214101955e-49,2.457561071773043e-33,8.546418530767566e-50,2.1959666477543204e-41,1.7792381692816505e-50,9.412617360143931e-65,1.1625910726252403e-62,6.011254967945319e-70,6.667428061901233e-27,1.5505537710948175e-38,1.2119555377407845e-53,3.1329980940752287e-44,4.300020832561542e-52,8.81990865470752e-37,3.2733083337103876e-17,7.93823459210812e-41,9.093578830102831e-15,1.9017307544588895e-28,1.5747574364918327e-24,1.7749359164206413e-40
8.654783126593273e-16,0.4193506134628743,3.76,0.0,0.6052889997188101,0.9999999999999959,9.246548064221923e-33,1.8187651048221322e-14,5.462836067666316e-25,8.597833162748618e-12,8.59783316274909e-12,8.649731090915095e-27,4.309134623886201e-25,4.305056034248088e-25,1.1431979117890123e-32,1.6913864250940665e-32,4.196009042429182e-15,1.2257246967350472e-26,1.949743005812655e-15,3.9930762377671e-20,2.965257495419579e-22,2.246305377401092e-15,5.398229990499719e-27,4.1176741495604164e-26,1.2231201305030221e-33,8.236859008159547e-22,1.4864204515136462e-39,4.0033637665955397e-41,3.904228152848927e-25,2.227404040286001e-36,1.0171949878396212e-52,2.894669263436573e-26,9.071200318139027e-39,3.653105681092639e-47,1.0465268939995255e-44,4.580423681156582e-57,5.892015903860869e-15,4.760703108306043e-25,5.892015901522418e-15,1.2686596438167157e-29,1.197211116993809e-48,2.80639002221013e-38,6.546794614311569e-17,1.8421300678497177e-38,6.928086931353686e-53,5.836659814652626e-27,4.243141718139175e-37,1.805059427572421e-44,1.0283038452795375e-40,9.07657693815614e-53,7.63886223490755e-48,1.9661421088037124e-32,1.3675196991299453e-48,1.7568845143747022e-40,2.8469260208483926e-49,3.012196028369615e-63,3.7204857159640535e-61,1.923702810094522e-68,2.6670797857189446e-26,1.240505045425891e-37,1.9392740189192767e-52,2.5066720953514016e-43,6.88040101218728e-51,7.056264554792677e-36,6.546793950399485e-17,6.350992784965665e-40,1.8187651045113232e-14,7.607232559988294e-28,6.299285776337963e-24,1.4200160825228841e-39
1.73098010355734e-15,0.4193506134635483,3.76,0.0,0.6052889997101837,0.9999999999999917,7.397415823063709e-32,3.637579548730642e-14,2.1851797800098563e-24,1.7195899562811234e-11,1.719589956281312e-11,3.4599544580191833e-26,1.7236991912386803e-24,1.722057421481977e-24,9.145800185327301e-32,1.3531411475641235e-31,8.392131920751927e-15,4.9029985431016735e-26,3.89953861101218e-15,8.044679801111834e-20,1.1861270585987066e-21,4.492671396578659e-15,2.1593360189447744e-26,1.6471035240449846e-25,9.785193161993811e-33,1.6474058708218961e-21,1.1891645497353195e-38,3.2027682024593265e-40,1.561722744630901e-24,1.7819654227216514e-35,1.6275534705213322e-51,1.1578911889698214e-25,7.257132096222788e-38,5.8451174139950306e-46,8.372413381009566e-44,1.4657738064430557e-55,1.1784191641474319e-14,1.9043199866099673e-24,1.1784191632120326e-14,5.074745185353878e-29,1.9155833926881695e-47,2.24516420852116e-37,1.30937668944563e-16,1.4737506950913453e-37,1.1085221762024604e-51,2.334711306553774e-26,3.394594139959226e-36,2.8881687400865673e-43,8.226700748011414e-40,1.3091128308527712e-51,6.111235219684891e-47,1.5729508873734645e-31,2.1881056933894034e-47,1.4055520825093686e-39,4.5551974113367406e-48,9.639280434771022e-62,1.19058589936977e-59,6.156010745411181e-67,1.0668536488587753e-25,9.924288127704458e-37,3.1030662263137485e-51,2.0055850934217113e-42,1.1008974412437056e-49,5.645146805817627e-35,1.3093764238754141e-16,5.080960021535283e-39,3.6375795474873804e-14,3.0429549344239528e-27,2.5197653437913823e-23,1.1360397333864972e-38
3.461983685353365e-15,0.41935061346489616,3.76,0.0,0.6052889996929308,0.9999999999999832,5.918005753678992e-31,7.275208438308501e-14,8.740815198338087e-24,3.439203236244353e-11,3.4392032362451074e-11,1.383989164616889e-25,6.894949088510596e-24,6.888299536184642e-24,7.316726675313548e-31,1.0825255886951658e-30,1.678437770372514e-14,1.9612193711389005e-25,7.799128944763888e-15,1.6323146266508411e-19,4.744555926985175e-21,8.985402550492815e-15,8.637432667043899e-26,6.588483947675472e-25,7.828247208035468e-32,3.294880990761801e-21,9.51342842076285e-38,2.5622468407228608e-39,6.2469522064817794e-24,1.4255890874853111e-34,2.604118983879016e-50,4.631611280543577e-25,5.8057738899057115e-37,9.352305694399327e-45,6.69800940090905e-43,4.6905359265616036e-54,2.356854311146969e-14,7.617357431902895e-24,2.3568543074053328e-14,2.029921414746461e-28,3.064962448905801e-46,1.796150756333486e-36,2.61877116582854e-16,1.1790192124030709e-36,1.7736582788453727e-50,9.338939272909952e-26,2.715707214443466e-35,4.6211282448757767e-42,6.581480148656261e-39,1.9800594075861687e-50,4.8890468011621856e-46,1.258375428277444e-30,3.5010284015819842e-46,1.1244594405765555e-38,7.288407887926367e-47,3.084609973089669e-60,3.8099196878643075e-58,1.969949188350515e-65,4.267458240908685e-25,7.93952903848678e-36,4.965445533503317e-50,1.6047877893205408e-41,1.7614748945830185e-48,4.516171679694228e-34,2.6187701035370405e-16,4.064840326263744e-38,7.275208433335407e-14,1.2171943566823025e-26,1.007916205274646e-22,9.08842416830249e-38
6.923990848945416e-15,0.41935061346759184,3.76,0.0,0.6052889996584252,0.9999999999999665,4.734437274206238e-30,1.4550466224507583e-13,3.496349592369136e-23,6.878429795973642e-11,6.878429795976659e-11,5.535931237672698e-25,2.7580594118058566e-23,2.755333651841622e-23,5.853415582481418e-30,8.66025327210963e-30,3.356886937498245e-14,7.844917412436463e-25,1.559830610567986e-14,3.3581116209463426e-19,1.897831566394458e-20,1.7970861320558726e-14,3.4549912211352354e-25,2.6354092473938192e-24,6.262634566071906e-31,6.589971988361039e-21,7.610786373707414e-37,2.0498126284429067e-38,2.4987917365701653e-23,1.1404777663726545e-33,4.166617882595269e-49,1.8526534628360346e-24,4.6446455577967074e-36,1.4963780723810862e-43,5.3584380448762e-42,1.5009801467234895e-52,4.71372460305343e-14,3.0469584684813e-23,4.71372458808681e-14,8.119748487608655e-28,4.9039392491514025e-45,1.4369259816271566e-35,5.237560200010219e-16,9.432228320644845e-36,2.837872068876177e-49,3.7355939461587484e-25,2.1725778860119976e-34,7.393849672877129e-41,5.265250426286907e-38,3.076459049497188e-49,3.911261614476434e-45,1.0067059708887666e-29,5.6016927207676023e-45,8.995746397731064e-38,1.1661524344153275e-45,9.870814562348883e-59,1.2191789460179486e-56,6.303877763733853e-64,1.7069921662525755e-24,6.351661732375615e-35,7.946287978331665e-49,1.2843113127002117e-40,2.8184305896399244e-47,3.612959309152103e-33,5.237555950823968e-16,3.2519107698246887e-37,1.4550466204615103e-13,4.8688021983993046e-26,4.0316838448313808e-22,7.270779983891448e-37
1.3848005176129517e-14,0.419350613472983,3.76,0.0,0.605288999589414,0.9999999999999329,3.7875683806792896e-29,2.9100981825079194e-13,1.3985479773960808e-22,1.375688291464353e-10,1.3756882914655597e-10,2.2143352649480725e-24,1.1032791692752766e-22,1.1021361220197005e-22,4.6827455728086496e-29,6.928218650187057e-29,6.713785313874029e-14,3.137974966493962e-24,3.119664640117745e-14,7.090120140269099e-19,7.591341913138952e-20,3.594176470965309e-14,1.3820004681021051e-24,1.0541681909985088e-23,5.010121937594988e-30,1.3180717318495471e-20,6.088644678113244e-36,1.6398597559640846e-37,9.995177520947788e-23,9.123844862468849e-33,6.666613061636316e-48,7.410628917776613e-24,3.715725681452993e-35,2.394211395718779e-42,4.286761118398694e-41,4.8031444910128253e-51,9.4274651784959e-14,1.2187864853902966e-22,9.427465118629275e-14,3.2479248785690305e-27,7.846225830474429e-44,1.1495391290816057e-34,1.0475138594037007e-15,7.545812498047367e-35,4.5406122406948047e-48,1.494240767928201e-24,1.7380661200187717e-33,1.1830188252391261e-39,4.212256443113414e-37,4.848969109053774e-48,3.129020118603477e-44,8.053666134269019e-29,8.962745677063557e-44,7.196625106419919e-37,1.8658490246664985e-44,3.1586695788414673e-57,3.9013639089301664e-55,2.017246805286098e-62,6.827987530871719e-24,5.081343325444947e-34,1.2718979958710312e-47,1.0282065938930733e-39,4.50967216490208e-46,2.8903766674861376e-32,1.0475121597259668e-15,2.60155935541963e-36,2.9100981745509064e-13,1.9475258382926046e-25,1.6126764531895045e-21,5.816637252437339e-36
2.769603383049772e-14,0.4193506134837656,3.76,0.0,0.6052889994513915,0.9999999999998658,3.0300709175006625e-28,5.820201313891621e-13,5.5942356931223615e-22,2.751378914882857e-10,2.751378914887683e-10,8.857009448026329e-24,4.413543079767437e-22,4.408548961077586e-22,3.7462007568016813e-28,5.5425759050335005e-28,1.3427582235122654e-13,1.2551915996435745e-23,6.239327088695864e-14,1.5675793108782058e-18,3.0365376998300495e-19,7.188351488378898e-14,5.5280126217246916e-24,4.216692615018579e-23,4.0081025677082694e-29,2.6364463750966965e-20,4.87091897301957e-35,1.3118974114072132e-36,3.998064216677304e-22,7.299079775973682e-32,1.0666608274726265e-46,2.964252312528597e-23,2.97258209019221e-34,3.8307406998441057e-41,3.4294107242056877e-40,1.5370037964751953e-49,1.8854946295899038e-13,4.875152128338445e-22,1.8854946056432238e-13,1.299185382359503e-26,1.2553655179277135e-42,9.19624549905627e-34,2.0950296684744307e-15,6.03666192363247e-34,7.264999121463592e-47,5.976965787113843e-24,1.3904527651600754e-32,1.8928302435056536e-38,3.3698749217402065e-36,7.69947909813086e-47,2.503222279130741e-43,6.4429336207280095e-28,1.4340421345885025e-42,5.757310702658256e-36,2.9853605966093432e-43,1.0107749851172195e-55,1.2484247189604182e-53,6.455195815368462e-61,2.731199686358286e-23,4.06507789835646e-33,2.0366012377237894e-46,8.237724663610756e-39,7.21602720476501e-45,2.3123057164217102e-31,2.09502286976356e-15,2.0812843177278784e-35,5.820201282063529e-13,7.790113307754568e-25,6.450704527307022e-21,4.6533103170082476e-35
5.5392091139234127e-14,0.4193506135053308,3.76,0.0,0.6052889991753464,0.9999999999997315,2.4240772806297265e-27,1.1640407621736536e-12,2.2377250360054316e-21,5.502760160457968e-10,5.502760160477269e-10,3.5425317616420824e-23,1.7657549863614973e-21,1.7634197993731394e-21,2.996960814171583e-27,4.434052433014507e-27,2.685517675160636e-13,5.0207697265904976e-23,1.2478629543865251e-13,3.7333745220870174e-18,1.21461351090017e-18,1.4376678881662573e-13,2.2112094302425997e-23,1.686689709721123e-22,3.2064829471810553e-28,5.274099916427716e-20,3.896731668997782e-34,1.0495309643149345e-35,1.5992172030737522e-21,5.83925704463102e-31,1.7066620152450144e-45,1.1856992598046206e-22,2.3780628516915616e-33,6.129178397993899e-40,2.7435254015468863e-39,4.918384409729379e-48,3.7709908396778107e-13,1.9500620813113655e-21,3.7709907438910344e-13,5.19685506508457e-26,2.0084820794962846e-41,7.356871934875665e-33,4.190061807677376e-15,4.829334290683087e-33,1.162403340216839e-45,2.3907839271049e-23,1.1123595112512214e-31,3.028521515513523e-37,2.696003566162994e-35,1.227149679792831e-45,2.0025832667189893e-42,5.154336568249692e-27,2.294469165454382e-41,4.605851884670833e-35,4.7765724513942917e-42,3.2344765785533544e-54,3.994874175567074e-52,2.065661430153127e-59,1.0924815300088458e-22,3.252059873372563e-32,3.263560437450574e-45,6.609475141440632e-38,1.154738142143395e-43,1.8498474370843217e-30,4.1900346128862866e-15,1.6650814475353749e-34,1.164040749442409e-12,3.1160473433930537e-24,2.5802758610796353e-20,3.7226407939327627e-34
1.1078420575670694e-13,0.41935061354846115,3.76,0.0,0.6052889986232562,0.999999999999463,1.939292541359896e-26,2.3280820417736406e-12,8.951137676983744e-21,1.1005522646560603e-09,1.1005522646637808e-09,1.4167937865794252e-22,7.065715230956933e-21,7.053674190120317e-21,2.3975663177224974e-26,3.547224734181651e-26,5.371036848050525e-13,2.0083086377771427e-22,2.4957144687046474e-13,9.859593379113998e-18,4.858436858063495e-18,2.875324310267686e-13,8.844864332447403e-23,6.746853713720271e-22,2.56518493247273e-27,1.0553039585899894e-19,3.117376249721893e-33,8.39644693506504e-35,6.396794843927658e-21,4.6713895964679685e-30,2.730670980767199e-44,4.742779194596402e-22,1.9024436517144304e-32,9.806652236952843e-39,2.1948127947962464e-38,1.5738633196881374e-46,7.54198320628274e-13,7.800250726156898e-21,7.541982823135554e-13,2.0788308721583427e-25,3.2132387479906185e-40,5.885291850407105e-32,8.380128170329178e-15,3.863469303969793e-32,1.8598542719574243e-44,9.563107486489847e-23,8.898822910312016e-31,4.845606613433301e-36,2.1569654582236097e-34,1.9594432600295288e-44,1.602073562486675e-41,4.123448141555958e-26,3.671150429950801e-40,3.6846813576062065e-34,7.64249238766259e-41,1.035029068973901e-52,1.2783038129838491e-50,6.610100591030912e-58,4.369935196216096e-22,2.60164093578186e-31,5.237685507335326e-44,5.318444479555071e-37,1.84813498366762e-42,1.479880872785852e-29,8.380019391687692e-15,1.3321495710349978e-33,2.3280819908486483e-12,1.2464193649260578e-23,1.0321046003007404e-19,2.9780973862636094e-33
2.2156843499165256e-13,0.4193506136347218,3.76,0.0,0.6052889975190759,0.9999999999989259,1.551482316612871e-25,4.656164673097622e-12,3.5806433882462647e-20,2.2011047598575515e-09,2.2011047598884335e-09,5.665421859053117e-22,2.8284409471443615e-20,2.82146432478268e-20,1.918048253368261e-25,2.8377506695297543e-25,1.0742076272191416e-12,8.033236697683969e-22,4.991381591109758e-13,2.929043255004974e-17,1.943360068304424e-17,5.750600928746089e-13,3.5379653257534577e-22,2.6988160973292632e-21,2.0521445238607834e-26,2.1125573808877122e-19,2.4938850769900655e-32,6.717472561484618e-34,2.5586575443754086e-20,3.737083935764472e-29,4.369108581863229e-43,1.897096497735516e-21,1.52194346747131e-31,1.5690527987160646e-37,1.7558372169587243e-37,5.036233499377489e-45,1.5083967725209067e-12,3.120100723412134e-20,1.50839661926204e-12,8.316030292367078e-25,5.140114994818162e-39,4.707901773729364e-31,1.6760269232616162e-14,3.0907761448838538e-31,2.9757936559733535e-43,3.8252185932493307e-22,7.118969255670713e-30,7.752876934872358e-35,1.7258312508946358e-33,3.131326905282264e-43,1.2816693116753456e-40,3.298722897757326e-25,5.873835268534839e-39,2.947742659399142e-33,1.2227905212482731e-39,3.312068986847723e-51,4.090211819934625e-49,2.1152206895569627e-56,1.747980505831554e-21,2.0813003878962334e-30,8.431455716137791e-43,4.304133876780829e-36,2.958786668741175e-41,1.1839087114850132e-28,1.675983412244063e-14,1.0658539260509708e-32,4.656164469397635e-12,4.9856785031153883e-23,4.128370480288861e-19,2.3824521857743786e-32
4.431368934615438e-13,0.41935061380724326,3.76,0.0,0.6052889953107154,0.9999999999978516,1.2412627604508927e-24,9.312330224241551e-12,1.4324076650800382e-19,4.402209742184394e-09,4.402209742307919e-09,2.2647667888061864e-21,1.1330999501439911e-19,1.1285811798504953e-19,1.5344304946130626e-24,2.2701533170908252e-24,2.1484159433825833e-12,3.213295630212356e-21,9.982572216050347e-13,9.686481849529836e-17,7.773321023515908e-17,1.150100926677912e-12,1.4152014521052343e-21,1.0795858691154752e-20,1.6417096868892508e-25,4.2330258038684e-19,1.9950820381086113e-31,5.374480567095433e-33,1.0234144617597e-19,2.989621931959557e-28,6.990683664977878e-42,7.588262744321253e-21,1.217536110091155e-30,2.5104467424016975e-36,1.4046485533918835e-36,1.6115115902054064e-43,3.016793590592765e-12,1.2480403381683521e-19,3.0167929775575037e-12,3.326976766120159e-24,8.220769157636313e-38,3.7657897519853726e-30,3.3520584705121674e-14,2.472621121611952e-30,4.761354438171568e-42,1.5300675517797714e-21,5.695031298246536e-29,1.2404299714468244e-33,1.381078689618606e-32,5.0052265191558325e-42,1.0253520924448366e-39,2.6389206010767313e-24,9.398115353200654e-38,2.35818937024569e-32,1.956437817316105e-38,1.0598463681883938e-49,1.308636795589135e-47,6.76863103099191e-55,6.99197177344044e-21,1.6650200454564543e-29,1.365403165157192e-41,3.522306086378356e-35,4.739722784914971e-40,9.471331247317775e-28,3.3518844299956684e-14,8.528976516215671e-32,9.31232940944164e-12,1.9942717608503315e-22,1.6513094628488884e-18,1.9059200625130627e-31
8.862738104013263e-13,0.41935061415228597,3.76,0.0,0.6052889908939943,0.9999999999957032,9.931331177018162e-24,1.8624662480512745e-11,5.730832411856356e-19,8.804419674533525e-09,8.804419675027611e-09,9.047869847486158e-21,4.546187141160027e-19,4.514287781174594e-19,1.2275312521243591e-23,1.8160468560759725e-23,4.296834300977093e-12,1.285318859754042e-20,1.9964379026889496e-12,3.4685723545880366e-16,3.109232643815864e-16,2.3001246378940784e-12,5.660927468315606e-21,4.318818372417744e-20,1.3133580748253238e-24,8.498605886964994e-19,1.596023797651619e-30,4.300387855941429e-32,4.0932689525062237e-19,2.3916248701462894e-27,1.1185443838278596e-40,3.035206144095588e-20,9.739988938166426e-30,4.0165934495999483e-35,1.1236847365694056e-35,5.1563043410883734e-42,6.033586883882887e-12,4.992161147989377e-19,6.033584431743789e-12,1.3312422658064053e-23,1.314231415896975e-36,3.0117810790013927e-29,6.704134904184277e-14,1.978096859606143e-29,7.618437808378553e-41,6.120110399160916e-21,4.555793844823842e-28,1.984590580440462e-32,1.10552460405078e-31,7.998470824897427e-41,8.203088163466334e-39,2.1110438453079753e-23,1.5036914133344268e-36,1.8865435347754606e-31,3.1302135986706054e-37,3.391407339069799e-48,4.1861595613316014e-46,2.1659141360249437e-53,2.796828173422285e-20,1.3319834185723121e-28,2.237028258191492e-40,2.9442266314656213e-34,7.601676113213881e-39,7.577162418351399e-27,6.703438770629262e-14,6.826611998661102e-31,1.862465922131376e-11,7.97708897483657e-22,6.604927248793854e-18,1.5246691441305428e-30
1e-12,0.4193506144973286,3.76,0.0,0.6052889897604918,0.9999999999951519,1.467096156816552e-23,2.101456987602889e-11,7.385884449260848e-19,9.93419816647908e-09,9.934198167115815e-09,1.1655945310550187e-20,5.863953607409526e-19,5.817633614924844e-19,1.8132889221486308e-23,2.682610712617475e-23,4.8482025583548216e-12,1.6564148130563664e-20,2.252595195468967e-12,4.404865325623021e-16,4.006890469574655e-16,2.5952506335569215e-12,7.295389555660616e-21,5.565921432894137e-20,1.9400727388608003e-24,9.599848764016895e-19,2.3577233032559057e-30,6.352820351116158e-32,5.27492608141701e-19,3.532848976890203e-27,1.8880772389069787e-40,3.9114899259814616e-20,1.4387787811790176e-29,6.779851384275502e-35,1.6598792639251212e-35,9.874553964295328e-42,6.807813435420487e-12,6.433491853536989e-19,6.807810275303459e-12,1.715792499091081e-23,2.2178782694739057e-36,4.44927065326526e-29,7.56441167753591e-14,2.977545619762702e-29,1.2859784330336038e-40,7.887041110850191e-21,6.732184287550831e-28,3.350902265159565e-32,1.6643436600842968e-31,1.3497672287579513e-40,1.211769538422795e-38,3.118369633931896e-23,2.577742358977112e-36,2.839731240004386e-31,5.284032079660222e-37,6.495184822878714e-48,8.016185030001577e-46,4.148142426568706e-53,3.6043399251600454e-20,1.9736135320361603e-28,3.80282799106555e-40,4.486550900997768e-34,1.2843482914952942e-38,1.1197832223262858e-26,7.563514567881697e-14,1.027709446831724e-30,2.1014565675838134e-11,1.0280225364074338e-21,8.511776854529478e-18,2.2521947946694205e-30
