Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383),CHO2(142),F(37),C#CC(3594),CH(17),C3H4(6344),C3H4(6729),S(264),C3H5(2345),C3H5(2725),CH3O2(159),S(1527),S(3172),S(6223),S(6172),C3H3(5584),C3H3(6828),CHO2(178),C2H3F(124),C3H5(2350),S(2293),S(2934),C2H3F(191),S(5865),S(2726),S(9381),S(2727),S(5643),S(5886)
0.0002759001206891621,0.30180782308644,3.76,0.0,2.4600843745871553e-05,0.10391781728505682,0.703615986317321,0.07123471090327158,6.282152572409706e-05,0.013900234946959307,0.5669647946219637,1.5097306387153547e-11,0.4307730598843291,6.06776927583473e-07,4.554794336345516e-06,0.944485529252088,0.0001904771222375517,8.24051184420822e-06,4.3620091229574816e-06,0.0005112750098505169,0.037878728083658865,5.229398967456063e-06,1.3627594191710876e-05,0.0007397543595052502,0.05438427192552713,1.5714018177450114e-05,1.8830063612345715e-05,2.7305250014550184e-05,6.060421018523684e-10,0.0024990773230824754,2.6743066900557635e-11,1.9645313245810373e-05,1.3341214541004802e-05,5.093250438704575e-06,6.635386296075508e-08,4.669984340906323e-10,0.0016365827359675397,0.0007892054472803439,0.0017229189795591078,0.008698521955527632,1.5535540849748365e-09,1.8398150642669454e-11,0.012070449825354023,0.0006429088531608098,7.108841220846953e-07,5.739948310545229e-08,4.988606143209601e-06,0.030120563584449683,1.927272588745547e-05,1.275721506725064e-12,4.762730273987595e-11,0.06973509493188423,2.2672047720462587e-05,2.2164561763247894e-06,0.011217444322225755,4.095569284960992e-08,1.0709641282657058e-14,6.085176674434191e-08,2.9358228765078584e-06,2.3066101220132943e-06,3.0510152937534833e-05,8.575978242247039e-09,6.613107114182387e-09,0.0012860892386368863,6.020845589449742e-08,0.0008738692763421108,2.440100144838002e-05,0.0003347872032544884,9.506318056428665e-07,9.724156826317058e-13,2.718736015838272e-13,3.959873782570108e-09,4.4287280910722904e-08,0.0009072554585594619,4.8048258694179935e-09,4.2923489435276244e-09,0.0007620974910491627,1.7622621973166813e-09,2.5681072675783062e-08,1.2362614324881128e-05,7.118063956086587e-08,8.726959839037214e-07,2.8566562192011607e-11,7.827796213579386e-08,1.8064328319739785e-05,0.0005171514111641043,7.301792846468922e-10,8.094575915189228e-10,2.927604000142767e-09,1.18279565529855e-07,1.9375978817755943e-10,1.9181361061991328e-07,3.857163020689191e-12,1.2819432857929133e-07,4.00669942607247e-05,7.135262530760813e-10,8.643814339713717e-05,6.202881270165464e-08,1.2065956448226813e-09
0.00027661504254873924,0.30181739364250426,3.76,0.0,2.4529728778254427e-05,0.10362399961347504,0.703853139428063,0.07120606306717783,6.263925920950688e-05,0.013874700856353308,0.5671398107326157,1.5061862084001684e-11,0.43075176732689496,6.064931465052146e-07,4.53178569909789e-06,0.944741034827583,0.00018976228704043559,8.203329134175498e-06,4.342235327619743e-06,0.0005103179703431369,0.03777871959755447,5.2057031567095044e-06,1.359823666893819e-05,0.0007371037774343669,0.05441930542623567,1.5638960073204237e-05,1.877528254556689e-05,2.714925923089528e-05,6.015710969303112e-10,0.0024908775530591604,2.6514265013175695e-11,1.953388020078867e-05,1.3298142580749098e-05,5.062199150278151e-06,6.585740949032563e-08,4.6282431362072767e-10,0.0016326399653033554,0.0007849632086434675,0.0017193465590316643,0.008687216466627564,1.5483654477016233e-09,1.8308365750199316e-11,0.012057534883253113,0.0006410990574329382,7.085755521329461e-07,5.706700890927272e-08,4.977392065125046e-06,0.030111480948196684,1.9230840853128943e-05,1.2693724268259166e-12,4.727320705154626e-11,0.06979122243833599,2.2620915271608074e-05,2.211460586291389e-06,0.011210409347874995,4.093000696401162e-08,1.0613916739384102e-14,6.06027009051783e-08,2.9241245084947664e-06,2.3013339604506425e-06,3.0412444847086182e-05,8.535329643225857e-09,6.595216267626125e-09,0.0012831014488984447,5.997666204165001e-08,0.0008734196448563939,2.437200764385234e-05,0.0003341889395876132,9.485043858065373e-07,9.674653381947692e-13,2.7048958266096146e-13,3.939766819643005e-09,4.41983765029429e-08,0.0009069905658195749,4.786273609634065e-09,4.288904795934943e-09,0.0007620424448189981,1.7605226035222315e-09,2.5635182308644194e-08,1.2337900950619902e-05,7.082995454901195e-08,8.712742376967262e-07,2.849507482197394e-11,7.823334852149477e-08,1.8071649453671638e-05,0.0005164267010036725,7.291560450163548e-10,8.085749816681766e-10,2.9198740780105687e-09,1.1803301593503367e-07,1.9396936112855448e-10,1.9072677528255933e-07,3.84631608640462e-12,1.2799556345574164e-07,4.000596213609241e-05,7.124299295967236e-10,8.628631030534843e-05,6.191880379636607e-08,1.2044720063254705e-09
0.0002773299644083164,0.3018269132617658,3.76,0.0,2.4459037401179864e-05,0.10333170137088615,0.7040890255409818,0.07117751989313272,6.245787594331279e-05,0.01384927445891382,0.567314016732645,1.50265823162287e-11,0.43073057333977816,6.062103652871731e-07,4.508942834645304e-06,0.9449950344804219,0.0001890516034011029,8.166407866049899e-06,4.322597295516778e-06,0.0005093634990496385,0.037679314379098126,5.182169974549954e-06,1.3568987642559295e-05,0.0007344695733560295,0.054454231912263014,1.5564385885872296e-05,1.8720772286028836e-05,2.6994500222309906e-05,5.971435267284254e-10,0.0024827409972589553,2.6287931919754248e-11,1.9423369876550795e-05,1.3255304381032236e-05,5.0314077664215745e-06,6.536580761015561e-08,4.5869707172909684e-10,0.0016287169109429995,0.0007807537752120569,0.0017157875027546037,0.008675931692126385,1.5432163717146816e-09,1.8219213076804865e-11,0.01204470838095464,0.0006392948632878868,7.062776469777735e-07,5.673710575572434e-08,4.9662127361566406e-06,0.030102397875313058,1.918907444038965e-05,1.2630665923728602e-12,4.692255208872654e-11,0.06984715415473777,2.256995343140314e-05,2.2064815342962685e-06,0.011203381643838047,4.090434759294601e-08,1.051926724400103e-14,6.035509402863372e-08,2.9124913568415264e-06,2.296074285915363e-06,3.031517352690818e-05,8.494981122733214e-09,6.577425481421704e-09,0.0012801252949163795,5.974617740743308e-08,0.000872970648079577,2.4343088352537113e-05,0.0003335913294537217,9.463841892168277e-07,9.625492771458707e-13,2.691151453311806e-13,3.9197992532292405e-09,4.410974850120195e-08,0.0009067273940197504,4.767813692817144e-09,4.285479451203091e-09,0.0007619878306288827,1.7587893158969525e-09,2.5589429625604833e-08,1.231326741092015e-05,7.048172369189976e-08,8.698593604799734e-07,2.8423955554843208e-11,7.818871633952682e-08,1.807894988054902e-05,0.0005157050588679017,7.281371372264412e-10,8.076918763975031e-10,2.912190782588483e-09,1.1778732405776277e-07,1.9417822886690674e-10,1.8964754466049842e-07,3.835532718091887e-12,1.2779717583148056e-07,3.994503959378472e-05,7.11335629470198e-10,8.613485876666567e-05,6.180907619004228e-08,1.202353727304687e-09
0.0002780448862678935,0.301836382345409,3.76,0.0,2.4388765995349748e-05,0.10304091152525935,0.704323653645342,0.07114908118302019,6.227737056563527e-05,0.013823955047322811,0.5674874186776976,1.499146607347563e-11,0.43070947721800296,6.059285810180169e-07,4.486264266004376e-06,0.9452475403592365,0.00018834503875536602,8.129745577452856e-06,4.303093840625949e-06,0.000508411594092417,0.03758050731673914,5.158798000612221e-06,1.3539846643883024e-05,0.0007318516099228155,0.054489051944496374,1.549029188023977e-05,1.8666531075297695e-05,2.6840960846546354e-05,5.927588850063992e-10,0.0024746669763024256,2.606403603996916e-11,1.9313772604096615e-05,1.3212698268152561e-05,5.000873581622358e-06,6.487899998182529e-08,4.546160852438114e-10,0.0016248134435974735,0.0007765768294469923,0.0017122417485994396,0.00866466753995094,1.5381064386834974e-09,1.8130687014072377e-11,0.0120319696503045,0.000637496260924821,7.039903557303485e-07,5.640974915676711e-08,4.9550680896210725e-06,0.030093314510695458,1.9147426575163977e-05,1.2568036468900753e-12,4.657529758507166e-11,0.0699028911651728,2.2519161668345302e-05,2.2015189703341206e-06,0.01119636133444158,4.087871519083826e-08,1.0425678524366309e-14,6.010893639357123e-08,2.900922981963006e-06,2.290831065179311e-06,3.0218336714186543e-05,8.454929802127592e-09,6.559733895583768e-09,0.001277160714277254,5.9516993654340175e-08,0.0008725222842301015,2.4314242791810485e-05,0.0003329943735820251,9.442711946289918e-07,9.576672136880148e-13,2.677502159395964e-13,3.8999700576279855e-09,4.4021396229548604e-08,0.0009064659341021802,4.749445660216565e-09,4.282072803764251e-09,0.0007619336500125747,1.757062295231932e-09,2.5543814356748196e-08,1.2288713545634601e-05,7.013592533466005e-08,8.6845127702383e-07,2.8353201885544916e-11,7.814406475053188e-08,1.8086229201956296e-05,0.0005149864672470483,7.271225365545942e-10,8.0680830667568e-10,2.9045537188175895e-09,1.175424874267959e-07,1.9438639522268866e-10,1.8857585644879947e-07,3.824812399557666e-12,1.27599167027818e-07,3.988422710891044e-05,7.102433606283977e-10,8.59837887927323e-05,6.169962983893282e-08,1.2002408076023993e-09
0.00027875980812747065,0.30184580129063815,3.76,0.0,2.4318910978454438e-05,0.1027516191444483,0.7045570326525145,0.07112074673393566,6.209773775061408e-05,0.013798741920393558,0.5676600225653021,1.495651235440321e-11,0.43068847826308476,6.05647790766522e-07,4.463748531361071e-06,0.945498564490769,0.0001876425608563262,8.093339834583268e-06,4.283723787808108e-06,0.0005074622534740508,0.037482293352845086,5.135585827948851e-06,1.3510813205688414e-05,0.0007292497512032326,0.05452376607974669,1.5416674352677716e-05,1.861255716806425e-05,2.6688629102146156e-05,5.884166600583769e-10,0.0024666548198004792,2.5842545857748526e-11,1.920507883423045e-05,1.31703225825053e-05,4.970593923445291e-06,6.439693004938073e-08,4.505807339103904e-10,0.0016209294349203084,0.0007724320573904792,0.0017087092347062502,0.008653423918953249,1.533035235747509e-09,1.8042781969263594e-11,0.01201931802891256,0.0006357032403840286,7.01713627587575e-07,5.608491483523666e-08,4.943958057805854e-06,0.030084230996353666,1.9105897176587153e-05,1.250583235801985e-12,4.623140345379451e-11,0.06995843454619825,2.246853944927794e-05,2.1965728442146873e-06,0.011189348541790087,4.085311020399329e-08,1.0333136338411956e-14,5.986421834009226e-08,2.889418947536821e-06,2.2856042645141524e-06,3.012193215750437e-05,8.415172820348278e-09,6.542140657336636e-09,0.0012742076449855449,5.928910246347345e-08,0.0008720745515236357,2.428547019033029e-05,0.0003323980727342712,9.421653807450473e-07,9.528188596592727e-13,2.663947080897637e-13,3.88027792438987e-09,4.3933319007886194e-08,0.000906206177037,4.7311690536508605e-09,4.278684748505385e-09,0.0007618799044361659,1.755341502464502e-09,2.549833623006462e-08,1.226423919169991e-05,6.979253802931134e-08,8.670499130977097e-07,2.82828113170101e-11,7.80993929445317e-08,1.809348702512484e-05,0.0005142709087315649,7.26112218419722e-10,8.059243030074624e-10,2.8969624958058095e-09,1.1729850355400365e-07,1.94593863999224e-10,1.875116488811025e-07,3.814154619744556e-12,1.2740153832709433e-07,3.982352514392661e-05,7.091531307821979e-10,8.583310037383345e-05,6.159046468433499e-08,1.1981332467658854e-09
0.0002794747299870478,0.30185517049072774,3.76,0.0,2.4249468804759862e-05,0.1024638133951354,0.7047891713967485,0.07109251633832464,6.191897220607229e-05,0.013773634383007539,0.5678318343355261,1.4921720162261186e-11,0.4306675757829583,6.053679915813689e-07,4.441394183811954e-06,0.9457481187813047,0.00018694413777092087,8.057188231829513e-06,4.264485975051663e-06,0.0005065154750756173,0.037384667483030196,5.112532064963196e-06,1.3481886862222153e-05,0.0007266638626646813,0.054558374870786644,1.5343529630663465e-05,1.8558848831986214e-05,2.6537493126533328e-05,5.841163587508127e-10,0.0024587038662161756,2.5623430696645596e-11,1.9097279135876984e-05,1.312817567839318e-05,4.940566152046235e-06,6.39195420269514e-08,4.4659041309746783e-10,0.0016170647575009301,0.0007683191486211113,0.0017051898994833606,0.008642200738897354,1.528002355403993e-09,1.795549244813793e-11,0.012006752860099687,0.0006339157915505202,6.994474118491766e-07,5.5762578841899e-08,4.93288257179291e-06,0.03007514747146458,1.9064486157042163e-05,1.2444050092718789e-12,4.58908304889674e-11,0.07001378536690286,2.241808623947197e-05,2.1916431055704787e-06,0.011182343385796876,4.0827533070709047e-08,1.0241626837240998e-14,5.962093026568728e-08,2.8779788203766637e-06,2.2803938496988003e-06,3.0025957616830872e-05,8.375707363936384e-09,6.524644926417714e-09,0.0012712660254603774,5.9062495593158835e-08,0.0008716274481733819,2.425676978790182e-05,0.000331802427703682,9.400667262121496e-07,9.4800393398393e-13,2.650485486479001e-13,3.860721829667093e-09,4.3845516149771756e-08,0.0009059481138229228,4.7129834162763835e-09,4.275315180757437e-09,0.0007618265952995441,1.7536268990011698e-09,2.5452994967040024e-08,1.2239844183219296e-05,6.945154056753773e-08,8.656551954566213e-07,2.8212781386384467e-11,7.80547001204583e-08,1.8100722962876335e-05,0.0005135583660120344,7.251061583821127e-10,8.05039895480511e-10,2.8894167267764948e-09,1.1705536993257524e-07,1.9480063897543478e-10,1.8645486077429516e-07,3.803558872921231e-12,1.272042909728363e-07,3.97629341488258e-05,7.080649474231003e-10,8.56827934792941e-05,6.148158065276927e-08,1.1960310440526826e-09
0.00028018965184662493,0.30186449033506424,3.76,0.0,2.418043596467935e-05,0.10217748354178918,0.7050200786359337,0.07106438978411815,6.17410686735369e-05,0.013748631746051527,0.5680028598716264,1.4887088508962776e-11,0.43064676909191024,6.050891804928197e-07,4.419199791279211e-06,0.9459962150180911,0.00018624973787616654,8.0212883913872e-06,4.245379251212011e-06,0.0005055712566629791,0.03728762475550145,5.089635333400285e-06,1.3453067149224542e-05,0.0007240938111567365,0.05459287886638844,1.527085407272793e-05,1.8505404347646782e-05,2.638754119425745e-05,5.798574838312489e-10,0.002450813462728753,2.5406659987197674e-11,1.8990364194424638e-05,1.3086255923958385e-05,4.910787659750328e-06,6.344678088743439e-08,4.4264452178606007e-10,0.0016132192848584141,0.0007642377962095788,0.0017016836816076476,0.008630997910446178,1.523007395453997e-09,1.7868812976846806e-11,0.011994273492844853,0.0006321339041578253,6.971916579096972e-07,5.5442717443464213e-08,4.92184156167791e-06,0.030066064072424348,1.9023193422417887e-05,1.2382686195023254e-12,4.555353970558587e-11,0.07006894468896523,2.2367801502717946e-05,2.1867297038664953e-06,0.011175345984214626,4.080198422138814e-08,1.0151136221764572e-14,5.937906262855715e-08,2.8666021705064476e-06,2.2751997860384804e-06,2.9930410863465974e-05,8.336530638625169e-09,6.507245869914226e-09,0.001268335794532207,5.883716482636601e-08,0.0008711809723903445,2.4228140835289942e-05,0.0003312074393139284,9.379752096286482e-07,9.432221546857386e-13,2.6371165369755296e-13,3.8413005069215125e-09,4.3757986964660885e-08,0.000905691735487858,4.694888292088786e-09,4.2719639963161795e-09,0.0007617737239378312,1.7519184464127423e-09,2.5407790286947006e-08,1.2215528351545297e-05,6.911291194687342e-08,8.642670518265521e-07,2.8143109640225846e-11,7.800998550442806e-08,1.8107936633566647e-05,0.0005128488218790485,7.241043321432564e-10,8.041551137301126e-10,2.8819160290174263e-09,1.1681308403997809e-07,1.950067239041251e-10,1.8540543147982176e-07,3.7930246583873644e-12,1.2700742617073678e-07,3.9702454561316905e-05,7.069788178280077e-10,8.553286805787076e-05,6.137297765636014e-08,1.1939341984364712e-09
0.00028090457370620207,0.301873761209195,3.76,0.0,2.4111808984369267e-05,0.1018926189456334,0.7052497630523571,0.0710363668548656,6.156402192793566e-05,0.01372373332635591,0.568173105000688,1.4852616411198708e-11,0.4306260575105099,6.048113545126672e-07,4.397163936272989e-06,0.9462428648707344,0.0001855593298557664,7.985637962882924e-06,4.226402477773464e-06,0.000504629595885914,0.0371911602704065,5.066894269811873e-06,1.3424353603928482e-05,0.000721539464894572,0.054627278611360776,1.5198644068020274e-05,1.8452222008409614e-05,2.6238761715149575e-05,5.756395549402517e-10,0.0024429829651001346,2.5192203930449292e-11,1.8884324810093184e-05,1.3044561701007248e-05,4.8812558705841575e-06,6.297859235057569e-08,4.387424733177623e-10,0.0016093928914349305,0.0007601876966749316,0.0016981905200242255,0.008619815345148808,1.518049958896264e-09,1.778273817303596e-11,0.011981879281733046,0.0006303575677915041,6.94946315273482e-07,5.5125307216987707e-08,4.910834956426712e-06,0.03005698093290023,1.8982018872163322e-05,1.232173723168965e-12,4.5219492930022354e-11,0.07012391356671069,2.2317684701404986e-05,2.1818325884077825e-06,0.011168356452665567,4.0776464078648124e-08,1.0061651053479886e-14,5.913860594446481e-08,2.855288571052518e-06,2.2700220383733513e-06,2.9835289680024998e-05,8.297639894582614e-09,6.489942666749626e-09,0.001265416891439606,5.8613102017477184e-08,0.0008707351223836197,2.419958259408475e-05,0.00033061310841810826,9.3589080954345e-07,9.384732455045848e-13,2.6238395074643286e-13,3.822012936536984e-09,4.367073075624992e-08,0.0009054370330894915,4.676883226327563e-09,4.268631091426622e-09,0.0007617212916227848,1.7502161067110418e-09,2.5362721903136542e-08,1.2191291525359163e-05,6.877663139557343e-08,8.628854108912644e-07,2.8073793657120743e-11,7.796524833246858e-08,1.8115127661030156e-05,0.0005121422592231015,7.231067155457008e-10,8.032699869841307e-10,2.8744600238308555e-09,1.1657164333658127e-07,1.952121225138136e-10,1.8436330091619226e-07,3.782551480624002e-12,1.2681094508886474e-07,3.964208680700755e-05,7.058947490610128e-10,8.538332403813773e-05,6.126465559302105e-08,1.191842708612034e-09
0.0002816194955657792,0.3018829834948698,3.76,0.0,2.4043584425312845e-05,0.10160920906362848,0.7054782332534484,0.07100844732986436,6.138782677758278e-05,0.013698938446633249,0.5683425754942586,1.4818302894000097e-11,0.4306054403655431,6.045345106357111e-07,4.375285215794605e-06,0.9464880798925782,0.00018487288269647588,7.950234623003672e-06,4.207554527025639e-06,0.0005036904902835253,0.037095269179197005,5.044307523968736e-06,1.3395745765082289e-05,0.0007190006934426829,0.05466157464658595,1.5126896036220455e-05,1.8399300120367795e-05,2.6091143232607417e-05,5.714620887773775e-10,0.0024352117375436126,2.4980032869384572e-11,1.8779151896327853e-05,1.3003091404933446e-05,4.851968239863122e-06,6.251492287197621e-08,4.3488368519781924e-10,0.0016055854525895055,0.0007561685499414643,0.0016947103539466338,0.0086086529554278,1.5131296538728549e-09,1.769726267863696e-11,0.01196956958690327,0.0006285867718928036,6.927113335482557e-07,5.481032495847867e-08,4.899862684062513e-06,0.030047898183880872,1.8940962399521433e-05,1.2261199790973907e-12,4.48886522424219e-11,0.07017869304716856,2.2267735296608156e-05,2.1769517083485924e-06,0.011161374904671215,4.0750973057430124e-08,9.973157959803206e-15,5.889955078939225e-08,2.8440375983007835e-06,2.2648605710956215e-06,2.9740591860385988e-05,8.259032402413472e-09,6.472734503281677e-09,0.0012625092558260134,5.8390299050307876e-08,0.0008702898963606512,2.417109433652283e-05,0.0003300194358977582,9.338135044610812e-07,9.337569303507179e-13,2.61065358184962e-13,3.802857890748839e-09,4.3583746824229226e-08,0.0009051839977158511,4.658967765244527e-09,4.265316362806877e-09,0.000761669299564176,1.748519842086963e-09,2.5317789526673454e-08,1.2167133530750141e-05,6.84426783458866e-08,8.615102022782483e-07,2.8004831026231924e-11,7.792048786587206e-08,1.8122295674524646e-05,0.000511438661034434,7.221132845728256e-10,8.023845440297864e-10,2.8670483364838934e-09,1.1633104526817403e-07,1.9541683850746298e-10,1.8332840953103652e-07,3.7721388490381415e-12,1.2661484885856692e-07,3.958183129958071e-05,7.048127479778817e-10,8.523416132886709e-05,6.115661434681019e-08,1.1897565730009075e-09
0.00028233441742535635,0.30189215757008736,3.76,0.0,2.3975758883924366e-05,0.10132724344746498,0.7057054977725207,0.0709806309842869,6.121247806390237e-05,0.013674246435417951,0.5685112770689705,1.4784146987332475e-11,0.430584916989944,6.04258645839826e-07,4.353562241116695e-06,0.9467318715220658,0.0001841903656847739,7.915076075131979e-06,4.188834283440974e-06,0.0005027539372840002,0.03699994668399533,5.021873759960126e-06,1.3367243172949963e-05,0.0007164773676987594,0.05469576750905595,1.5055606427140833e-05,1.8346637002209353e-05,2.5944674421810818e-05,5.673246174304843e-10,0.0024274991525948934,2.47701178566423e-11,1.867483647821694e-05,1.2961843444554615e-05,4.8229222537408635e-06,6.205571963161236e-08,4.310675881850243e-10,0.00160179684459154,0.0007521800592961479,0.0016912431228565251,0.008597510654566915,1.5082460935687154e-09,1.7612381220900608e-11,0.011957343773997304,0.0006268215057620792,6.904866624581311e-07,5.4497747758923354e-08,4.888924671549614e-06,0.030038815953726157,1.89000238915949e-05,1.220107050349942e-12,4.4560980473681794e-11,0.07023328417012845,2.2217952748164692e-05,2.1720870126997545e-06,0.011154401451681756,4.0725511565106246e-08,9.885643900039525e-15,5.866188779695691e-08,2.8328488316046587e-06,2.2597153481589164e-06,2.964631520967076e-05,8.220705474376661e-09,6.455620577096881e-09,0.0012596128277365666,5.816874787535715e-08,0.0008698452925275034,2.4142675345353405e-05,0.0003294264226618696,9.317432728417488e-07,9.290729378251554e-13,2.5975580426005674e-13,3.783834356169857e-09,4.349703446304813e-08,0.0009049326204858389,4.6411414563087225e-09,4.26201970762957e-09,0.000761617748911133,1.7468296151475408e-09,2.5272992863221257e-08,1.2143054191291749e-05,6.811103245281044e-08,8.60141356545789e-07,2.7936219366811993e-11,7.787570337661387e-08,1.8129440308676667e-05,0.0005107380104028911,7.211240153486469e-10,8.014988132560735e-10,2.859680596159946e-09,1.1609128726493069e-07,1.956208755639197e-10,1.8230069832444668e-07,3.761786278080103e-12,1.2641913857472097e-07,3.952168844097218e-05,7.037328212279536e-10,8.50853798194032e-05,6.104885378812215e-08,1.1876757897562431e-09
