Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383),CHO2(142),F(37),C#CC(3594),CH(17),C3H4(6344),C3H4(6729)
0.0024154903394387997,0.7865510704058256,3.76,0.0,1.076499758338402e-06,0.018174147845163,0.7644111330844322,0.01682844818814081,5.068613560815536e-05,0.002150401954631153,0.5459956413170162,1.2696971687152048e-12,0.3366862908709746,8.515124957147621e-08,6.575781321209734e-07,0.917563831904272,2.3609122774222054e-05,4.729697551914593e-07,1.6797143143628917e-07,0.0006740636716788461,0.00136910108785696,1.8718255074490947e-07,4.046126581367346e-06,7.021950959454423e-05,0.017999396154242408,6.4570561537242395e-06,2.3316910844744404e-06,6.902245195723022e-07,3.159036241508657e-12,0.00026531522223135416,6.724220771691452e-14,9.73380050767866e-07,1.4072582927335496e-06,1.3334735268492748e-07,7.290288541344718e-10,1.412565574721753e-12,0.00030018433189515464,4.315015343020762e-05,0.0006476004476930041,0.0008062203609876361,6.485323598920878e-11,1.7419214660292161e-12,0.0011813929073911274,0.00010432051489171694,1.1398136039072227e-07,3.814860165281671e-09,1.7557656682315858e-06,0.009947038149851175,7.447082489663383e-06,1.6417647765127128e-13,2.653947780466516e-13,0.1405898278429388,9.147065417741739e-06,7.705002840766457e-07,0.009248456875734053,1.300631297614489e-08,2.1312338228848764e-17,2.990834000453346e-08,4.851085954604829e-07,6.918674920669132e-07,1.0629961161631266e-05,6.803981800864405e-11,1.0791474269947369e-09,0.00020538147751350368,2.8838666297522825e-08,0.0002208310586401512,5.8827653373069425e-06,0.0005980564321362257,8.174912484182395e-07,1.0907734337783818e-13,2.1577084690774217e-14,5.903588229000471e-10,2.833164540668081e-08,4.4104674138617796e-05,6.112477211061932e-09,6.655277979072674e-11,4.050743890799523e-05
0.0024306242734886646,0.786553496446764,3.76,0.0,1.067169852898431e-06,0.017975654197240874,0.7644308930504616,0.016809068663555183,5.010804798429507e-05,0.0021368567352919965,0.5460772367717834,1.2486349547042148e-12,0.33674966380128335,8.453876193966675e-08,6.456067848229061e-07,0.9175119788916721,2.3297661731506556e-05,4.662708795463901e-07,1.6592199440538163e-07,0.0006673494196897175,0.0013660032251322143,1.8489926042332368e-07,4.000960235543442e-06,6.941690461383728e-05,0.01799882970920527,6.32814957032578e-06,2.312584426822208e-06,6.773275965558962e-07,3.086424240719348e-12,0.0002645091823654681,6.526489429272911e-14,9.598830295556446e-07,1.395080421064554e-06,1.3074341118534828e-07,7.127365793580289e-10,1.3698508903460766e-12,0.0002981414089089027,4.231421898221758e-05,0.0006417760353211288,0.0008044236559728846,6.445938485728344e-11,1.7110548218675161e-12,0.001182548815181641,0.00010320317385839366,1.1222315276382858e-07,3.731333384963296e-09,1.7351730182544545e-06,0.009929155304220474,7.359892079821559e-06,1.6060308786691358e-13,2.595072029093682e-13,0.14080634890303523,9.042015230367402e-06,7.616526671799729e-07,0.009225209763547803,1.2973616562760327e-08,2.0667873962469028e-17,2.9439471083250647e-08,4.769344511643769e-07,6.837308196733707e-07,1.0497185566607915e-05,6.727509714396821e-11,1.0682867538989614e-09,0.00020361652021480466,2.8315440925862367e-08,0.00022040108212463728,5.815995503950149e-06,0.0005875837989747559,8.063566633170266e-07,1.0641617283709005e-13,2.1050672525531412e-14,5.762528664350974e-10,2.8039682716482584e-08,4.4141459352694625e-05,5.970580255113869e-09,6.660810901506888e-11,4.0539066512083065e-05
0.0024457582075385295,0.7865558763175615,3.76,0.0,1.0579393858323565e-06,0.01778133268406802,0.7644482212751658,0.01679039471326378,4.954168506335005e-05,0.0021235422746902198,0.5461575567258437,1.2281599843420626e-12,0.3368130911322371,8.394286952236637e-08,6.33979462682545e-07,0.9174597616985729,2.299305415997248e-05,4.597334034831305e-07,1.6392346736064347e-07,0.0006607549779480915,0.0013630186996351728,1.826726813851731e-07,3.95669779989522e-06,6.863225979091751e-05,0.017998345236508975,6.20291191308166e-06,2.2938015788356924e-06,6.647931141906787e-07,3.016297998147632e-12,0.0002637159408538885,6.336444685251996e-14,9.467473915345503e-07,1.3831214236474708e-06,1.2821543493091888e-07,6.969882800686936e-10,1.3288380013745503e-12,0.00029612915241330264,4.150271292749843e-05,0.0006360562407488426,0.0008026581940324991,6.40749953049057e-11,1.681027081986948e-12,0.0011837215631967156,0.00010210667256362503,1.105093343750644e-07,3.6503702362437397e-09,1.7149992374490395e-06,0.009911538789980278,7.2744727376026505e-06,1.5713645972855688e-13,2.53814871092304e-13,0.1410200515645394,8.939049713538455e-06,7.529804388422256e-07,0.009202254454347194,1.2941330586007766e-08,2.004908574402275e-17,2.898246529739479e-08,4.6896839698594164e-07,6.757592702803847e-07,1.0367101153019443e-05,6.652962825883712e-11,1.0576356576993694e-09,0.00020188264616060805,2.7806065379633416e-08,0.00021997691187278644,5.749508728997328e-06,0.0005772500692933217,7.954414062333111e-07,1.0384045887724253e-13,2.0541164537368245e-14,5.625972501994008e-10,2.775302079541106e-08,4.417869595445355e-05,5.832938022771089e-09,6.666412475207603e-11,4.0571167074721125e-05
0.0024608921415883943,0.7865582120556233,3.76,0.0,1.0488058672404157e-06,0.01759105857005443,0.7644632137739333,0.016772402394433155,4.898671991043994e-05,0.002110452092692677,0.5462366358716814,1.208251020476745e-12,0.3368765581153553,8.336298739933242e-08,6.226829917263371e-07,0.9174072092190503,2.2695089916508455e-05,4.533518442627134e-07,1.6197400078744123e-07,0.0006542774518145291,0.001360143057731096,1.8050075365508354e-07,3.913313965498245e-06,6.786496790783052e-05,0.017997938788810966,6.081210932911075e-06,2.2753340201041226e-06,6.526076036715266e-07,2.9485463524788918e-12,0.000262935121310433,6.15371839071561e-14,9.339593264839464e-07,1.371375213506977e-06,1.2576050549963855e-07,6.817601795991546e-10,1.2894435535721193e-12,0.00029414654982315246,4.071466098368525e-05,0.0006304383141189668,0.0008009218397304423,6.369973762965638e-11,1.6518079602749422e-12,0.0011849090377189797,0.00010103031930395144,1.0883841822317764e-07,3.5718702650633e-09,1.6952325697943212e-06,0.009894181229241697,7.190774824857947e-06,1.537726435190672e-13,2.4830930205466517e-13,0.14123099959081412,8.838112027044241e-06,7.444788235959757e-07,0.009179585710013935,1.2909447677887282e-08,1.9454715958542555e-17,2.8536926346896976e-08,4.6120342335827927e-07,6.679482224709322e-07,1.0239634770191284e-05,6.58026872475132e-11,1.0471883076437592e-09,0.0002001789922614569,2.7310069740364007e-08,0.00021955838765904797,5.6833259521036976e-06,0.0005670553595385868,7.84740082767564e-07,1.0134685762893691e-13,2.0047899288052932e-14,5.493743983679561e-10,2.747152978614706e-08,4.421635364313902e-05,5.69939872485676e-09,6.672078106393359e-11,4.060371068901289e-05
0.0024745126822332724,0.7865602780879701,3.76,0.0,1.0406666822816036e-06,0.017423173123789864,0.764474786010789,0.01675677309298385,4.84967350956963e-05,0.002098857531920468,0.5463067738494838,1.190800070955285e-12,0.33693370075273604,8.285431848265725e-08,6.127886542889681e-07,0.917359647943897,2.243243502977542e-05,4.4773741010599727e-07,1.6025996799868093e-07,0.0006485453145270624,0.0013576445610672843,1.785911198899841e-07,3.874999513605324e-06,6.718876124977812e-05,0.017997636582201423,5.974599145526209e-06,2.2589760002815763e-06,6.419283747365915e-07,2.8895131524369016e-12,0.00026224270662434735,5.995234560918448e-14,9.227363651700911e-07,1.3609807143258058e-06,1.2361122208039252e-07,6.684810288291007e-10,1.2553073140449043e-12,0.000292386763062288,4.002470152729936e-05,0.0006254670779772211,0.000799382333588805,6.336955242084231e-11,1.626178170041063e-12,0.0011859887026619842,0.00010007828172280275,1.073700945247285e-07,3.5032471120646288e-09,1.6777812605847088e-06,0.009878774947020453,7.116878874908076e-06,1.5082998591233076e-13,2.4350732476064214e-13,0.14141854871447643,8.748956441036825e-06,7.369694242291078e-07,0.00915942461539776,1.2881091723487525e-08,1.8939680162040154e-17,2.8145430742532815e-08,4.5438131055853264e-07,6.610518165271886e-07,1.012709494623551e-05,6.516371125930561e-11,1.0379552426602713e-09,0.00019867085445864256,2.6874739757726522e-08,0.00021918641548024798,5.624038106170461e-06,0.0005579990054216259,7.752874164167872e-07,9.91701827990521e-14,1.96173258686778e-14,5.378299671332391e-10,2.7222504708620034e-08,4.4250581814367014e-05,5.582600797863231e-09,6.677228338660992e-11,4.063335528332892e-05
0.0024881332228781504,0.7865623112853672,3.76,0.0,1.0326025942245691e-06,0.017258384484362812,0.7644846050653034,0.016741661179085616,4.8015503652359754e-05,0.0020874352081795915,0.5463759573529521,1.1737769028999091e-12,0.33699085454138156,8.235777117438747e-08,6.031433791541729e-07,0.9173118561608558,2.217485566887044e-05,4.4224135010944105e-07,1.5858301475656473e-07,0.0006429036026441568,0.0013552278567796475,1.7672279159429591e-07,3.837359712970721e-06,6.652573324726119e-05,0.01799739190063158,5.870660881400813e-06,2.2428609247348865e-06,6.315124261156916e-07,2.8322454841835288e-12,0.0002615598102391296,5.842157416713684e-14,9.117751358353912e-07,1.3507497077356818e-06,1.215169150131113e-07,6.555894054272522e-10,1.2223642040260965e-12,0.00029064954169583107,3.935234668405571e-05,0.0006205743237082823,0.0007978633639231643,6.304628774094274e-11,1.6011596863616783e-12,0.0011870772972508244,9.91415685679492e-05,1.0593436483598394e-07,3.4364748878682136e-09,1.6606425070180591e-06,0.00986356764660213,7.044304626258541e-06,1.4796490092443634e-13,2.388445525667e-13,0.14160396039554649,8.661360049369456e-06,7.29591218274667e-07,0.009139487827647771,1.2853051268079733e-08,1.8442645858784268e-17,2.7762648280553544e-08,4.477119180685373e-07,6.542786518438225e-07,1.0016568485247765e-05,6.453870440551864e-11,1.0288786911377868e-09,0.00019718593675260604,2.6449567575786746e-08,0.0002188187827101767,5.565027140754693e-06,0.0005490552365249591,7.660001962957275e-07,9.705518972053142e-14,1.9198953731177022e-14,5.266106870454366e-10,2.6977476457291913e-08,4.4285107845981684e-05,5.468905340720688e-09,6.682423904915639e-11,4.066331610256185e-05
0.0024984238631159156,0.7865638264223157,3.76,0.0,1.0265588963321375e-06,0.017135886746408622,0.764490898674413,0.01673057740459988,4.765759500781142e-05,0.0020789170135402054,0.5464276080207174,1.1611908439396484e-12,0.3370340373611886,8.19904259549669e-08,5.960161960732621e-07,0.9172756064692553,2.1983530710778007e-05,4.3816529622990184e-07,1.5733990679212145e-07,0.000638699936025934,0.0013534544883502123,1.7533781578954625e-07,3.809359178420019e-06,6.603330106302821e-05,0.017997243651095517,5.793854055196449e-06,2.2308432906530146e-06,6.238122800596479e-07,2.7901069858402035e-12,0.000261050030420838,5.729950438727803e-14,9.036618937239499e-07,1.3431259288588615e-06,1.199699421195772e-07,6.460974052900193e-10,1.1982347620523333e-12,0.00028935160152434707,3.885566632050632e-05,0.0006169286686682789,0.0007967285508287453,6.280651362365437e-11,1.5826511732500958e-12,0.0011879048776817858,9.844375266152056e-05,1.0487066387756827e-07,3.3872153756333767e-09,1.6478963145484783e-06,0.009852207172724014,6.990329575602548e-06,1.4585015438727056e-13,2.354107962415045e-13,0.1417426517645431,8.5961899339818e-06,7.241018816347662e-07,0.009124571679734017,1.2832072194277482e-08,1.807858912404892e-17,2.7479068393163196e-08,4.4277154511011977e-07,6.492412331249736e-07,9.934368766603323e-06,6.40754804565274e-11,1.0221225957233025e-09,0.0001960791000981716,2.6134890597973993e-08,0.00021854384100869581,5.520634981922493e-06,0.0005423726134222152,7.590910119789528e-07,9.54968647459623e-14,1.8890697450945722e-14,5.183430358190368e-10,2.679494924915083e-08,4.431137900246438e-05,5.38500314030425e-09,6.68637758215011e-11,4.06861504642029e-05
0.0025087145033536808,0.7865653240811906,3.76,0.0,1.0205566411360712e-06,0.01701507604666541,0.7644962526306899,0.01671977359771728,4.730446871589959e-05,0.0020704929476904675,0.5464787363731052,1.1488354615154822e-12,0.3370772174995666,8.162962635511469e-08,5.890229043764156e-07,0.9172392429223821,2.179496738694794e-05,4.341533272740463e-07,1.5611679997672045e-07,0.0006345459535020936,0.0013517250055667589,1.7397512082271273e-07,3.7817272114593026e-06,6.554800531975598e-05,0.017997125755339495,5.718489107918746e-06,2.2189587731400036e-06,6.162539243753906e-07,2.7489081468315016e-12,0.000260545444683307,5.6206056275266056e-14,8.956894123921303e-07,1.3355915255671993e-06,1.1845251859532132e-07,6.368119835823562e-10,1.1747358459886257e-12,0.00028806590684769785,3.8368429065886495e-05,0.0006133260082600728,0.0007956041468787161,6.257048022949724e-11,1.5644724179027914e-12,0.0011887362667159585,9.775424807618224e-05,1.0382461431389705e-07,3.3389493709657716e-09,1.6353208425964565e-06,0.009840955479980646,6.93707649152594e-06,1.4377717713282925e-13,2.3205127719901173e-13,0.14188016525030345,8.531872490698682e-06,7.186842944520188e-07,0.009109780001087656,1.2811268192590764e-08,1.772404553061125e-17,2.7200207728675854e-08,4.379138621980862e-07,6.442711378476716e-07,9.853270268592185e-06,6.361977720105509e-11,1.015452039851244e-09,0.0001949849579171933,2.5825709640021035e-08,0.00021827127207465805,5.4764144922775586e-06,0.0005357541386855389,7.522725980934301e-07,9.397164433317217e-14,1.8588989595146794e-14,5.102499224601879e-10,2.6614617020624535e-08,4.4337801465192335e-05,5.302774610701541e-09,6.69035429891983e-11,4.070914684932749e-05
0.002519005143591446,0.7865668047752098,3.76,0.0,1.0145952686280196e-06,0.01689591914804501,0.7645006919535842,0.016709243445424533,4.6956036171366835e-05,0.0020621612858541588,0.5465293516989214,1.1367052272063415e-12,0.33712039130255667,8.127521925909318e-08,5.821601297847288e-07,0.9172027726799544,2.1609109894837194e-05,4.302040160465466e-07,1.5491321921934308e-07,0.0006304408506453144,0.0013500382648548484,1.7263417752449912e-07,3.7544569788449643e-06,6.506968788993894e-05,0.017997037201312332,5.6445315513054194e-06,2.207205078832898e-06,6.088338907420906e-07,2.7086214307776092e-12,0.0002600459550467453,5.5140326491282803e-14,8.878541735313392e-07,1.3281448720636992e-06,1.169638976950084e-07,6.277272187572478e-10,1.1518471126865122e-12,0.0002867921989849192,3.789038874260879e-05,0.000609765595195598,0.0007944896214236586,6.23381017438349e-11,1.546615575965425e-12,0.0011895709458009194,9.707287680014992e-05,1.0279582449947591e-07,3.2916511809386537e-09,1.6229129110153936e-06,0.009829810585912853,6.88453194283295e-06,1.4174494194526483e-13,2.287638808570258e-13,0.14201651838577337,8.468392259179327e-06,7.133371574695624e-07,0.009095111294420087,1.2790637156911752e-08,1.737870814899902e-17,2.692596180807401e-08,4.331370290791064e-07,6.393671152430709e-07,9.773253096003785e-06,6.317141007917446e-11,1.008865452957381e-09,0.00019390327926172753,2.5521902049103003e-08,0.00021800103286872492,5.43237127389246e-06,0.0005291997331092568,7.455435411501748e-07,9.247865691124291e-14,1.8293657751549247e-14,5.023267642218581e-10,2.6436443804773075e-08,4.436436765360685e-05,5.222179330086771e-09,6.694352905875715e-11,4.073229776793677e-05
0.002528266719805435,0.7865681233050713,3.76,0.0,1.0092645485462886e-06,0.016790065143666787,0.7645039254330538,0.016699995201579384,4.6646388432086714e-05,0.0020547404051925087,0.54657447434912,1.125976075895335e-12,0.33715923939656633,8.096159534277717e-08,5.760925203227325e-07,0.9171698639440257,2.1444106676722052e-05,4.267020616183428e-07,1.5384631030179368e-07,0.0006267873978107907,0.0013485558258376107,1.7144550184547248e-07,3.7302175326507156e-06,6.464504162459826e-05,0.01799698177897423,5.579145360212306e-06,2.1967367521459954e-06,6.022713459897665e-07,2.67312128613292e-12,0.00025960069279352765,5.42041493484003e-14,8.809169834488728e-07,1.3215165965329991e-06,1.1564816704728444e-07,6.197177660582318e-10,1.131752768136028e-12,0.0002856559035131939,3.746781892262273e-05,0.0006065967410022428,0.0007934945717418863,6.2132017104479e-11,1.530813356101632e-12,0.001190324557754037,9.646645389403044e-05,1.0188435562158089e-07,3.249889704719189e-09,1.6118864502012283e-06,0.009819869893838708,6.837836794538239e-06,1.3994993958445409e-13,2.25865200801519e-13,0.14213825830971322,8.411963367838037e-06,7.085839186773421e-07,0.009082013379969897,1.2772215395382947e-08,1.707553153570298e-17,2.6683001997753174e-08,4.289055254679399e-07,6.350089763942144e-07,9.702146091140756e-06,6.277400425517433e-11,1.003008050346799e-09,0.00019294023846934866,2.5252970390925026e-08,0.00021775977476080435,5.392888446414361e-06,0.0005233554685993956,7.395626140741116e-07,9.11618381244727e-14,1.8033174256372088e-14,4.953376101737585e-10,2.6277904709298364e-08,4.4388394049301824e-05,5.151007910018339e-09,6.697969449528896e-11,4.075325973961721e-05
0.0025366021383980246,0.7865692988659231,3.76,0.0,1.0044945410789933e-06,0.016695900364767254,0.7645062332277133,0.01669185343449885,4.637084506515931e-05,0.002048123452784951,0.5466147410537693,1.1164688949377582e-12,0.33719419380586074,8.068357042208865e-08,5.707178824187372e-07,0.9171401809859794,2.1297408062393127e-05,4.235919224174032e-07,1.5289902620569085e-07,0.0006235321286933331,0.0013472498147982233,1.7039010198006996e-07,3.7086439923248196e-06,6.426749631241181e-05,0.017996950966698056,5.521229606394857e-06,2.187402982322554e-06,5.964565520842516e-07,2.6417689812022804e-12,0.0002592033642362288,5.337967789869997e-14,8.747642077010242e-07,1.315609883935066e-06,1.1448303232375532e-07,6.126409345420143e-10,1.1140655070638176e-12,0.00028464121917068597,3.7093571433588394e-05,0.0006037730939397958,0.0007926052166938134,6.194896548120923e-11,1.5168045603589886e-12,0.0011910044525496604,9.592608539847771e-05,1.0107549900657128e-07,3.2129428327305355e-09,1.602074681489225e-06,0.009810994753624756,6.796285029726251e-06,1.383613770967086e-13,2.2330373316218977e-13,0.1422470426901205,8.361737784556572e-06,7.043531643011577e-07,0.00907030852314815,1.2755752927775864e-08,1.6808672165896567e-17,2.646740393495203e-08,4.2515087352036544e-07,6.311308429284519e-07,9.638873708639627e-06,6.24211913473483e-11,9.977925752409206e-10,0.00019208184462197157,2.5014498430999045e-08,0.00021754420206409437,5.357483634431473e-06,0.0005181398692332053,7.342397211382749e-07,8.999796382371769e-14,1.7802945078710128e-14,4.891594986543088e-10,2.613666946592933e-08,4.441010799377022e-05,5.088035190104578e-09,6.701238081369036e-11,4.077222330842717e-05
0.0025449375569906144,0.786570464152868,3.76,0.0,9.99750453242598e-07,0.01660276424683619,0.7645079831077378,0.016683880532006225,4.6098230263206626e-05,0.002041564200158575,0.5466546869476686,1.1071001147219599e-12,0.33722913799206156,8.040948114088172e-08,5.654232139968752e-07,0.9171104399170752,2.115239015678029e-05,4.205204866660889e-07,1.5196375504780464e-07,0.0006203075497833275,0.001345969926377482,1.6934808442191167e-07,3.687296151918208e-06,6.389426291310955e-05,0.017996937708127637,5.464179087280403e-06,2.1781511360008406e-06,5.90726683271194e-07,2.6109693214104244e-12,0.0002588092139193106,5.257189433728924e-14,8.686955810028294e-07,1.3097579790697122e-06,1.1333554225042077e-07,6.056858931193371e-10,1.0967448978879307e-12,0.00028363396609182225,3.6724946448020436e-05,0.0006009758914191764,0.0007917214620768615,6.17681671778563e-11,1.5029937656716518e-12,0.0011916856493330503,9.539075416094701e-05,1.0027730429682984e-07,3.1765878500961836e-09,1.5923674192994684e-06,0.009802186312085572,6.755175256106174e-06,1.367978145870392e-13,2.2078606197034262e-13,0.1423550957780719,8.312035122109264e-06,7.001664157512732e-07,0.009058681758733771,1.2739400300726542e-08,1.6547344705078994e-17,2.625465690112544e-08,4.2144615769209277e-07,6.272939290247277e-07,9.576276846345234e-06,6.207288236708259e-11,9.926295204329282e-10,0.00019123123572745192,2.4779342813440335e-08,0.00021733008470571893,5.322204575189214e-06,0.0005129661121829428,7.289728882088319e-07,8.8853788151207e-14,1.7576612487912187e-14,4.830852730361259e-10,2.5996789101731665e-08,4.443190358876083e-05,5.026066290606971e-09,6.704519157657063e-11,4.079127577932138e-05
