Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57)
8.964909675247113e-15,0.1884164777818156,3.76,0.0,0.6873636241295387,0.9999999999997944,2.506572160569048e-28,3.271825891148037e-21,7.279991781910329e-22,2.429040519692485e-10,2.429040519698925e-10,1.454845982031595e-23,6.2255752078573715e-22,6.220112199721843e-22,3.8073677671652353e-28,7.149805652727795e-31,2.0569982001574531e-13,2.1773654776975048e-23,9.335821013395267e-14,1.7407913449948745e-18,2.795692606320504e-19,1.123427944437021e-13,7.389491489070887e-24,3.640654100837584e-23,4.4081456707708136e-29,8.056127066004121e-20,6.679158867802912e-35,2.3036745508927804e-36,7.306289404135804e-22,7.304391504273567e-32,2.7274166556821815e-46,3.485532620983279e-23,3.7866637751051096e-34,3.3290227705155137e-41,1.1222368467370332e-39,1.5360362150984579e-49,1.7993226267208438e-13,6.565424084893401e-22,1.7993226037988274e-13,1.8884091066180896e-32,1.804715089829839e-42,1.2962576851616206e-35,3.6529875731869015e-22,6.33801874365429e-45,1.8485201848762934e-46,5.8103728873390735e-24,5.235947895271156e-47,4.901662965368978e-53,9.32443054146981e-56,1.5284236654871868e-46,1.4821739985098457e-42,2.832532095030159e-38,5.6555723053447855e-68,9.772703791009735e-71,2.997988577192496e-43
1.7929826950148764e-14,0.18841647779022355,3.76,0.0,0.6873636238862487,0.9999999999995887,2.005273129307446e-27,1.3087311671712714e-20,2.9120202129770537e-21,4.858083097350666e-10,4.858083097376423e-10,5.819052808958513e-23,2.4905342541071595e-21,2.4880455278245434e-21,3.045894956949471e-27,5.720302733779965e-30,4.1139982341213775e-13,8.70946758555441e-23,1.8671622379511223e-13,4.031575501723059e-18,1.11827645350504e-18,2.246854062766127e-13,2.9558020669879955e-23,1.4562628870165789e-22,3.5265179694435666e-28,1.6113426347885078e-19,5.3433260230533e-34,1.84295293102631e-35,2.9225044902950504e-21,5.843510783125552e-31,4.363863804176007e-45,1.3942122057613805e-22,3.029329712833714e-33,5.326434508288125e-40,8.977891099620832e-39,4.9152982763533656e-48,3.5986467574616777e-13,2.6261712874516865e-21,3.598646665773555e-13,1.510727027383538e-31,2.8874327592873907e-41,1.0369975211848438e-34,1.4611959505436839e-21,1.0140829595066068e-43,2.9576365934964745e-45,2.3241473823587144e-23,8.377560705301695e-46,1.5685391679971105e-51,2.983832722349588e-54,2.4261590231727994e-45,1.185742505233742e-41,4.532052770675927e-37,3.6195870059607337e-66,6.254641920931687e-69,4.7967801443461986e-42
3.585966149995206e-14,0.18841647780703946,3.76,0.0,0.6873636233996689,0.9999999999991772,1.60424135989992e-26,5.234926161968246e-20,1.1648257744906763e-20,9.716168249189386e-10,9.716168249292415e-10,2.3273540513478086e-22,9.964560875866914e-21,9.952177803644994e-21,2.4367144435675152e-26,4.5769702337211715e-29,8.227998572246727e-13,3.4837882516349856e-22,3.7343142428194e-13,1.0263108836447634e-17,4.47309683598206e-18,4.493697964110177e-13,1.1823240758176857e-22,5.825055966309839e-22,2.8212135291246512e-27,3.2231534747576327e-19,4.274654349225118e-33,1.4743819688910173e-34,1.1689916642826632e-20,4.674799552781559e-30,6.982164659773835e-44,5.5768367635431825e-22,2.4234589823479698e-32,8.522278896685146e-39,7.182299009754975e-38,1.5728822395950547e-46,7.19729495508534e-13,1.0504688359712938e-20,7.197294588332753e-13,1.2085794163324697e-30,4.619530517999725e-40,8.295829839798639e-34,5.844785598305934e-21,1.6225300299430248e-42,4.732226668004688e-44,9.296566482976986e-23,1.3404266903767815e-44,5.0193769228385895e-50,9.548379169714215e-53,3.8661267677423474e-44,9.48598242266948e-41,7.25128032848386e-36,2.3165659778364385e-64,4.003161326824539e-67,7.674834028786266e-41
7.171933059955866e-14,0.18841647784067117,3.76,0.0,0.6873636224265094,0.9999999999983544,1.2834289441446084e-25,2.0939706609308567e-19,4.6594423900674166e-20,1.9432338538956262e-09,1.943233853936839e-09,9.307275877503945e-22,3.987761522311991e-20,3.9808657771179025e-20,1.9493680352141476e-25,3.662739022008567e-28,1.6456000329282822e-12,1.3935156101043845e-21,7.468585179531496e-13,2.932596778818357e-17,1.7892306988519642e-17,8.987352425825443e-13,4.729320032056865e-22,2.330024810063605e-21,2.2569682133952053e-26,6.44818866112985e-19,3.419711228148e-32,1.1795363173228861e-33,4.6758833744778823e-20,3.739823043905674e-29,1.117140103239031e-42,2.2307239942148802e-21,1.9387584468683533e-31,1.3635585894110566e-37,5.745813819719757e-37,5.0331355317887245e-45,1.4394591094900662e-12,4.201875908199798e-20,1.43945896278902e-12,9.668592870075576e-30,7.390086615736918e-39,6.636418449250785e-33,2.3379145614229295e-20,2.59603732797498e-41,7.571584164362835e-43,3.718606382996529e-22,2.144727470016042e-43,1.6062277238417246e-48,3.0555415773125816e-51,6.1723477962904686e-43,7.588849606865688e-40,1.1602028475514726e-34,1.482635112303883e-62,2.5622299212788406e-65,1.2279681681408163e-39
1.4343866879877188e-13,0.18841647790793464,3.76,0.0,0.6873636204801903,0.9999999999967089,1.0268002391944466e-24,8.375882215905797e-19,1.8638879443679256e-19,3.8864679062847804e-09,3.886467906449627e-09,3.721198304020999e-21,1.5966539410927647e-19,1.5923416557490966e-19,1.5594883629787214e-24,2.9320509283781857e-27,3.291200816645978e-12,5.574063587055065e-21,1.4936994764019293e-12,9.385031240974293e-17,7.156856805827252e-17,1.7974527987635108e-12,1.8917465315617895e-21,9.320116406252663e-21,1.805569892512752e-25,1.2903989633449248e-18,2.735748626040283e-31,9.436779784596757e-33,1.8702862805174593e-19,2.9918310460860298e-28,1.7874036580721117e-41,8.922808161466162e-21,1.5509923443796691e-30,2.1816737848774173e-36,4.5966091572342507e-36,1.6105467907401534e-43,2.878918235280337e-12,1.680750414009491e-19,2.8789176484762043e-12,7.734803491454041e-29,1.1820417661427312e-37,5.308740203059363e-32,9.351658592886936e-20,4.153623770986221e-40,1.211460004316736e-41,1.487426030663323e-21,3.431704960827848e-42,5.14009850972333e-47,9.778111116067707e-50,9.862201600777882e-42,6.07118014034054e-39,1.8563175868493752e-33,9.48927840181321e-61,1.640090585638618e-63,1.9647315998474655e-38
2.868773451971983e-13,0.1884164780424616,3.76,0.0,0.6873636165875521,0.9999999999934176,8.215314097213325e-24,3.3503521447152464e-18,7.456438779371053e-19,7.772935988806202e-09,7.772935989465581e-09,1.487111269213311e-20,6.399009254327472e-19,6.369328623241129e-19,1.247580812606756e-23,2.3486159197274185e-26,6.582404113293826e-12,2.2296260863308928e-20,2.9873284802539745e-12,3.284891694163869e-16,2.8626895911632803e-16,3.5948345682934068e-12,7.5671331620946e-21,3.72805985050229e-20,1.4444482275921966e-24,2.583912652456316e-18,2.188566046792844e-30,7.550205556331438e-32,7.480607720654886e-19,2.393420683062724e-27,2.8597798105939857e-40,3.569052589400296e-20,1.2407706442727687e-29,3.490613676031815e-35,3.677219779860042e-35,5.153386866086213e-42,5.757836078169754e-12,6.723001260430277e-19,5.7578337309539334e-12,6.187728361561825e-28,1.8900769242412534e-36,4.246360369202682e-31,3.7406632689889536e-19,6.645681664566134e-39,1.938356770963526e-40,5.949571237223464e-21,5.491177880720864e-41,1.6449397863848126e-45,3.129236735678226e-48,1.5759760597614049e-40,4.857105064531717e-38,2.970085394931759e-32,6.073666171194142e-59,1.0499949384220526e-61,3.1435141967173553e-37
4.303160215956247e-13,0.1884164781769885,3.76,0.0,0.6873636126949139,0.9999999999901263,2.349216170519511e-23,7.119497102036671e-18,1.584623492091329e-18,1.1659404049070755e-08,1.1659404050471912e-08,3.1581042019881914e-20,1.3616096896603156e-18,1.3534767299085245e-18,3.56728511000095e-23,6.720460467388833e-26,9.873609139124685e-12,4.737956335226811e-20,4.480904573589425e-12,6.687138552573805e-16,6.083137250973012e-16,5.3921629968075134e-12,1.608037388677803e-20,7.922146573114393e-20,4.1302064649132494e-24,3.8798410867785275e-18,6.257879079947666e-30,2.1590153523866623e-31,1.5895501900291404e-18,6.843614640535744e-27,1.0525772039982316e-39,7.584132831309346e-20,3.5477906111081174e-29,1.284766438050557e-34,1.0514439318788557e-34,2.352785521436058e-41,8.636753512368105e-12,1.4286376871894785e-18,8.636748524535606e-12,1.8369625148261793e-27,6.954633438420046e-36,1.2605375701144893e-30,7.948909071269231e-19,2.514175188842288e-38,7.134485987807503e-40,1.2642643546705035e-20,2.0935573027873997e-40,7.717199493933943e-45,1.4686894416308748e-47,5.7984677378333374e-40,1.388868775007098e-37,1.0931846182633148e-31,3.411876301595942e-58,5.855848993102904e-61,1.1570120560281198e-36
7.171933743924775e-13,0.18841647844604237,3.76,0.0,0.6873636049096375,0.9999999999835439,1.0798204335776779e-22,1.9683306560888415e-17,4.3819463274321705e-18,1.9432340080572435e-08,1.9432340084446085e-08,8.716952648718238e-20,3.777425689732257e-18,3.741925066387868e-18,1.639369042655969e-22,3.0952595132034857e-25,1.645602610728287e-11,1.3099061873182186e-19,7.467845138423429e-12,1.7714718337174812e-15,1.681752807111454e-15,8.986606504301601e-12,4.445903736745235e-20,2.1902543045053e-19,1.898071759467523e-23,6.481846872728454e-18,2.875817573152687e-29,9.923816054566064e-31,4.394075929561007e-18,3.144970079902477e-26,8.098296282481579e-39,2.0967155458651188e-19,1.6303801334946485e-28,9.884791469650212e-34,4.831891450256753e-34,3.062426396913525e-40,1.4394586746001e-11,3.949762367553241e-18,1.439457295611938e-11,8.604409489155302e-27,5.345180736186588e-35,5.903194510709212e-30,2.197639258291226e-18,1.9841465161728375e-37,5.4895022663047745e-39,3.4951797779708733e-20,1.7219434713633185e-39,1.0827217138460752e-43,2.0480836401898684e-46,4.455826718919884e-39,6.383354012019985e-37,8.410942377182726e-31,8.222732120038691e-57,1.5231797311885155e-59,8.901875514023286e-36
9.750951480535951e-13,0.1884164786879209,3.76,0.0,0.6873635979107005,0.9999999999776263,2.428509969808946e-22,3.502823509108231e-17,7.799167877868688e-18,2.6420183313758566e-08,2.6420183320651915e-08,1.5495831531461587e-19,6.737553928565553e-18,6.65905104225731e-18,3.686510277109536e-22,6.968927306789282e-25,2.237360235908122e-11,2.331098689260005e-19,1.015292410967627e-11,3.1031648557668707e-15,2.992767431573809e-15,1.221782717785659e-11,7.912073090297197e-20,3.8977742392690128e-19,4.2682753674505597e-23,8.829570848138179e-18,6.466924953430872e-29,2.23184488104026e-30,7.818997592291991e-18,7.07213989018876e-26,2.2271238791750224e-38,3.7312099494950113e-19,3.6662598470906007e-28,2.7184412859826974e-33,1.0865545879332263e-33,9.992685740911184e-40,1.9570858107156923e-11,7.028962893647507e-18,1.9570833566810085e-11,1.9835641572304365e-26,1.4692887505081293e-34,1.3607310410241028e-29,3.91089984756942e-18,5.5602574200341825e-37,1.509737530488978e-38,6.219828296023943e-20,5.0159080547366566e-39,3.727052569627686e-43,7.008341357568569e-46,1.2248788180593832e-38,1.4355765908634148e-36,2.3131327537345134e-30,3.2461601728469754e-56,6.50369823411358e-59,2.4481276844863847e-35
1e-12,0.18841647892979946,3.76,0.0,0.6873635972348326,0.9999999999770549,2.6371227044207382e-22,3.6924298151534896e-17,8.22150016970677e-18,2.7094979755768603e-08,2.7094979763035064e-08,1.63320652836715e-19,7.104580293567202e-18,7.019495701059675e-18,4.003106387655712e-22,7.569046483757614e-25,2.2945046693741347e-11,2.457280261472674e-19,1.0412197224976101e-11,3.2665676181649997e-15,3.154754776118907e-15,1.2529839524397142e-11,8.340377925255126e-20,4.1087617044172676e-19,4.634835285775433e-23,9.05719746514186e-18,7.022294885986508e-29,2.423560749340605e-30,8.242136028452082e-18,7.679478871023231e-26,2.4962471286100475e-38,3.933165602969599e-19,3.9811097187269366e-28,3.046937304022129e-33,1.1798654001975961e-33,1.1581939920034695e-39,2.007071599995598e-11,7.409437790246088e-18,2.007069013125124e-11,2.1606674154484846e-26,1.6466668079709888e-34,1.482194301701246e-29,4.1225952715801e-18,6.252134650299004e-37,1.692183842678391e-38,6.556480206839827e-20,5.6394252185998065e-39,4.336006353252257e-43,8.15896439235036e-46,1.3727276861531898e-38,1.5588828121763462e-36,2.592655960909317e-30,3.9152868749108443e-56,7.754016743801413e-59,2.7439592772999594e-35
1.2329969217147128e-12,0.18841647892979946,3.76,0.0,0.6873635909117634,0.9999999999717087,4.588795619386722e-22,5.4662884087043874e-17,1.2172622792348893e-17,3.340802647095199e-08,3.340802648170907e-08,2.415543602757911e-19,1.0538289251867967e-17,1.039162961818518e-17,6.965015952219838e-22,1.3183451307223078e-24,2.8291184514341508e-11,3.6377698289651104e-19,1.2837822475760418e-11,4.7952794017313606e-15,4.670224641869171e-15,1.544886576223138e-11,1.234737657417229e-19,6.0826513708053535e-19,8.06418041007043e-23,1.1186754435660111e-17,1.2218048909212115e-28,4.217155316936177e-30,1.2200800520682113e-17,1.3361428447608065e-25,5.01402514291676e-38,5.8225583078017445e-19,6.926682374665919e-28,6.120176252137104e-33,2.052833128216397e-33,2.645018054860329e-39,2.4747128072897257e-11,1.0968964258741748e-17,2.4747089776762615e-11,3.8175539562419156e-26,3.3061242284575945e-34,2.618541785320454e-29,6.1031082351474075e-18,1.2724980391487027e-36,3.399057234650964e-38,9.70602147206306e-20,1.1472729513242449e-38,1.0033063190064114e-42,1.892359875898427e-45,2.7559252742775584e-38,2.7124720828940753e-36,5.207730604183997e-30,1.017529043379589e-55,1.9451350441954444e-58,5.511606746951891e-35
1.4908986953758305e-12,0.18841647917167803,3.76,0.0,0.6873635839128264,0.9999999999657911,7.668630046649127e-22,7.834698853759308e-17,1.7449084091339883e-17,4.0395869556409e-08,4.0395869571826524e-08,3.458540487680392e-19,1.513716775078437e-17,1.4893974087582812e-17,1.1638381878186932e-21,2.205552595599334e-24,3.4208772242251235e-11,5.213930539916027e-19,1.5522550366496578e-11,6.82760409105785e-15,6.6935806227701806e-15,1.8679732466319232e-11,1.7697588379844709e-19,8.718154432385349e-19,1.3475093380495964e-22,1.355321549773677e-17,2.0415976638445497e-28,7.047509712518801e-30,1.7485690808336366e-17,2.232641922782282e-25,9.633387920005482e-38,8.345146435009906e-19,1.1574213763443362e-27,1.1758669637195354e-32,3.430203514430838e-33,5.775306224382538e-39,2.992339672137775e-11,1.5721553868762667e-17,2.992334183245997e-11,6.488717178834055e-26,6.348946182466295e-34,4.4503149505838964e-29,8.747439051046851e-18,2.4805378376184757e-36,6.53082030659092e-38,1.3911056599291936e-19,2.268205771461564e-38,2.2457839526731275e-42,4.2280212506014816e-45,5.292254941720272e-38,4.5328727202226644e-36,1.0005674053568086e-29,2.554244401453191e-55,4.987222007752957e-58,1.0589431173632356e-34
2.0067022426980656e-12,0.18841647965543515,3.76,0.0,0.6873635699149526,0.9999999999539559,1.6367881600438554e-21,1.3494760348580572e-16,3.0061738705528746e-17,5.4371555563770266e-08,5.437155559032492e-08,5.946716480333723e-19,2.6167953362722276e-17,2.5653622938172114e-17,2.4836396384845587e-21,4.7157536304062134e-24,4.604396040275693e-11,8.98066605279491e-19,2.089161752005557e-11,1.1667832677568246e-14,1.1528855229865096e-14,2.5141074031763473e-11,3.0484082123232807e-19,1.5016563658009533e-18,2.875606663645176e-22,1.830829312802028e-17,4.356758272720276e-28,1.5042001539794265e-29,3.0113856180131397e-17,4.76439854508451e-25,2.489732359111799e-37,1.4373436688082274e-18,2.4699079054088625e-27,3.0390276530066037e-32,7.319965127634712e-33,1.7771132932467877e-38,4.027593101509877e-11,2.707936478078194e-17,4.027583647251427e-11,1.4340193935139807e-25,1.6396149375327208e-33,9.834161181550217e-29,1.5066901190639635e-17,6.581808691104395e-36,1.6880183286409411e-37,2.395988260943865e-19,6.342200324835586e-38,7.39313009142677e-42,1.3782990073554895e-44,1.3668722932164749e-37,9.67512064666543e-36,2.585998834013766e-29,9.752782815669946e-55,2.1492089007672644e-57,2.7368392264527447e-34
2.522505790020301e-12,0.18841648013919235,3.76,0.0,0.6873635559170789,0.9999999999421207,2.9761313533855373e-21,2.0651815448961204e-16,4.601540022346104e-17,6.83472413059379e-08,6.834724134657455e-08,9.08513974689307e-19,4.018824607374586e-17,3.925881011516842e-17,4.515167923824852e-21,8.58866856146644e-24,5.7879169162736085e-11,1.374364836200732e-18,2.6260054584093524e-11,1.7765537053350116e-14,1.7642675715536472e-14,3.160178027981831e-11,4.665325028004513e-19,2.298088109640704e-18,5.227769468125269e-22,2.3100599743472675e-17,7.920387552481344e-28,2.735021786907937e-29,4.6078852484705545e-17,8.66137468547694e-25,5.271052476236129e-37,2.1995704884742052e-18,4.490138913805783e-27,6.434012815679481e-32,1.3307236346707791e-32,4.310035115222094e-38,5.062846043919687e-11,4.1441137185608305e-17,5.062831575521088e-11,2.685912249822569e-25,3.468833358895767e-33,1.8417305891174792e-28,2.3057761464616322e-17,1.4272469578659322e-35,3.5739937334792885e-37,3.666569436357046e-19,1.41997661522821e-37,1.888562713161859e-41,3.509258128925618e-44,2.8919892164303336e-37,1.7592545232508923e-35,5.47495527948873e-29,2.796057710334156e-54,6.355473954908888e-57,5.794243731739552e-34
3.0383093373425362e-12,0.18841648062294955,3.76,0.0,0.6873635419192057,0.9999999999302855,4.9231305508817595e-21,2.9407301242289557e-16,6.553875135751396e-17,8.232292676494224e-08,8.232292682280488e-08,1.2914423847705949e-18,5.743260794034633e-17,5.590225636692761e-17,7.467713606275261e-21,1.4231169134228992e-23,6.971439991689312e-11,1.9570386734539163e-18,3.1627818961908293e-11,2.5205755704971033e-14,2.5121541551702933e-14,3.806180823151569e-11,6.643468063905819e-19,3.2724026025764532e-18,8.646330342215278e-22,2.7935066213670174e-17,1.3099595746460564e-27,4.524238861556066e-29,6.560540375284729e-17,1.4324975364812507e-24,9.970049838152289e-37,3.1319779479111727e-18,7.42620843492484e-27,1.2169830481903072e-31,2.2008733338983788e-32,9.200475451852856e-38,6.098098466369863e-11,5.901042397513293e-17,6.098077863992672e-11,4.544776844265926e-25,6.556571924115373e-33,3.115985495413879e-28,3.2833276414606617e-17,2.757723574219714e-35,6.760629035862317e-37,5.220819123601046e-19,2.805621737998743e-37,4.212473599607404e-41,7.809594184479933e-44,5.466407412479794e-37,2.910274692743895e-35,1.0355908797099685e-28,6.938890165113526e-54,1.6157235385025395e-56,1.0959723528407725e-33
4.069916431987007e-12,0.1884164815904641,3.76,0.0,0.6873635139234598,0.9999999999066148,1.1357884861528575e-20,5.180356804773198e-16,1.1551023798431517e-16,1.1027429681751639e-07,1.1027429691943808e-07,2.266256067233455e-18,1.0198025895840714e-16,9.847439603767081e-17,1.7220874667785054e-20,3.296875171716909e-23,9.338492863894319e-11,3.4475048324954943e-18,4.2361292413524706e-11,4.4188246769506007e-14,4.425040221950672e-14,5.097979150491807e-11,1.1704011118015576e-18,5.764719289395961e-18,1.993900552210595e-21,3.774829552302154e-17,3.0207808845731333e-27,1.0437350805347373e-28,1.1553485560278668e-16,3.303274980614436e-24,3.020358231133679e-36,5.5168015167990794e-18,1.7124527865332797e-26,3.6868288658313744e-31,5.075118396688749e-32,3.694139109858893e-37,8.168601722110542e-11,1.0395216512925449e-16,8.168565429208986e-11,1.0804485234394486e-24,1.982274114705081e-32,7.405140338080596e-28,5.783877020008381e-17,8.673653951883421e-35,2.0485063132357695e-36,9.196078922234947e-19,8.953860745187792e-37,1.815112529455848e-40,3.365264175066624e-43,1.65236735723444e-36,6.714523649173872e-35,3.1374094862508683e-28,4.077577230457145e-53,9.543491111709595e-56,3.320235229321434e-33
5.1015235266314775e-12,0.18841648255797877,3.76,0.0,0.6873634859277151,0.9999999998829441,2.1823851727236404e-20,8.069339579520909e-16,1.8001706579711712e-16,1.3822566571974993e-07,1.382256658784983e-07,3.516745097654187e-18,1.6009427612631975e-16,1.5338795782968394e-16,3.3075936491888446e-20,6.359516023123351e-23,1.1705554669495241e-10,5.370122113224219e-18,5.3092034547269865e-11,6.862217621524969e-14,6.892272023178648e-14,6.389502025907902e-11,1.8232563893662727e-18,8.979730950881986e-18,3.8296960098058316e-21,4.77680722890528e-17,5.80190050571028e-27,2.0054579042769474e-28,1.7991275385999065e-16,6.344333190061939e-24,7.101946200069026e-36,8.59271293313682e-18,3.288973922973519e-26,8.669185259883945e-31,9.747375588791214e-32,1.0559051612221168e-36,1.0239102865528387e-10,1.6192434735750136e-16,1.023904633281055e-10,2.1096187749422965e-24,4.652810963122891e-32,1.4453878268787097e-27,9.009437749017629e-17,2.0830268380797953e-34,4.8176258048191956e-36,1.432323344912745e-18,2.1600308527866006e-36,5.359253068578617e-40,9.943856415599938e-43,3.8775291705025004e-36,1.2902435882663907e-34,7.377502004018109e-28,1.4606203071660336e-52,3.381854133807072e-55,7.807192763138512e-33
7.164737715920418e-12,0.18841648449300857,3.76,0.0,0.6873634299362288,0.9999999998356023,6.007078412585359e-20,1.5796676150194728e-15,3.5277773623073044e-16,1.9412840007088398e-07,1.9412840038159858e-07,6.829057455714554e-18,3.186073672648724e-16,3.0025950208393535e-16,9.09560137239814e-20,1.7662921089834465e-22,1.643970509331619e-10,1.0512691865048966e-17,7.454532418025198e-11,1.3384706511438773e-13,1.3490224855443195e-13,8.971721211806704e-11,3.56984084427956e-18,1.7579466672435546e-17,1.0531556958435288e-20,6.854494833208263e-17,1.5954203227697387e-26,5.519763500953068e-28,3.519756591094184e-16,1.7444907202263713e-23,2.7873256481817124e-35,1.6818307166692507e-17,9.043660412326712e-26,3.402552743187847e-30,2.6802233714447083e-31,6.038265043691228e-36,1.438009881113269e-10,3.1698631580009524e-16,1.4379988141803347e-10,5.8974505037108175e-24,1.8178375141225003e-31,4.0371425831672095e-27,1.7637056113858544e-16,8.379719753146683e-34,1.891607685920637e-35,2.8033883801031282e-18,8.618800383478772e-36,3.1482663010871766e-39,5.86212616880328e-42,1.5137194867256552e-35,3.5517398414140184e-34,2.895804521274919e-27,1.2961577570161044e-51,2.880118229524401e-54,3.0642450344628027e-32
1e-11,0.18841648836306996,3.76,0.0,0.6873633529929158,0.9999999997705444,1.685879458520248e-19,3.065570669189487e-15,6.857311369704905e-16,2.709497497919753e-07,2.709497503948037e-07,1.3090806094671263e-17,6.338518543621136e-16,5.826505204252739e-16,2.548397857871165e-19,5.035235900950766e-22,2.2945417637820386e-10,2.040152858873447e-17,1.0400855788850646e-10,2.590289862893484e-13,2.617312385228088e-13,1.2518401794949244e-10,6.929545747560352e-18,3.411723804497022e-17,2.950830537440862e-20,9.910927957636505e-17,4.4697660812676553e-26,1.5489575053570331e-27,6.823885736975795e-16,4.886972883206976e-23,1.1934641336964242e-34,3.2629563459103176e-17,2.5334785688919884e-25,1.456996899165838e-29,7.508329954216127e-31,4.204221736130554e-35,2.007062828977572e-10,6.151586166911821e-16,2.0070413520368147e-10,1.667539099463387e-23,7.713865494998557e-31,1.1397148211395311e-26,3.4227310096156777e-16,3.644264795806237e-33,8.105990993681257e-35,5.438725944539559e-18,3.6618529159055825e-35,2.1775993131384723e-38,4.0806106252279565e-41,6.412327042021967e-35,9.969764440215951e-34,1.2401950160877982e-26,1.5534887389167409e-50,3.1934330234264982e-53,1.3121434420960472e-31
