Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383),CHO2(142),F(37),C#CC(3594),CH(17),C3H4(6344),C3H4(6729),S(264),C3H5(2345),C3H5(2725)
0.040004010516768954,0.10609421362837326,3.76,0.0,0.45783391440232946,0.8988021925123487,0.15637893367891428,0.002347431789172927,6.284241506006513e-07,0.03947109500783844,0.04875044093320418,4.6301097626836047e-17,0.0015243225607929887,2.075125880936945e-13,3.25109013340273e-08,0.013470046801451628,0.0010155433729432466,0.010828008839752105,8.39752222966068e-07,3.017236701655379e-08,0.15252389141367884,3.0651844461225727e-07,1.4260286296575769e-08,0.0027629611511199577,5.123499093962307e-05,1.0856361169738885e-08,5.167044381551576e-09,3.876576103846058e-06,1.5575841983419485e-06,0.0003733209486789052,3.5780859683734304e-09,0.003188686459442036,2.885561982219768e-09,2.257310511530143e-05,3.144383198132657e-06,6.837330982036306e-06,7.202016675268143e-08,0.001472416947132337,3.3376460548383238e-06,4.0973286161930725e-07,2.1318717325666904e-14,4.057082488471263e-11,1.011340687394817e-05,6.308038589413426e-10,5.4483604803169785e-15,2.4985220049696014e-08,5.0525150280218935e-12,7.161541517186479e-07,1.4572169604962256e-11,2.204075385374641e-17,4.539038147541953e-14,0.0005041077568151545,4.148750972033224e-12,2.480369941309793e-13,8.007922970923987e-07,7.196144296698737e-16,2.31104178296078e-12,3.2641521894610866e-16,1.0678332927205028e-07,6.7835517514835144e-12,2.3037924883501087e-10,8.821673695775704e-09,5.002015689471212e-12,5.32545409082363e-05,4.0331713521634316e-13,3.040498209839449e-08,7.829393824125002e-11,3.2173744541812045e-11,1.5145691666783375e-11,1.0094672407871466e-13,1.8247405584244937e-15,1.4867545859795773e-11,7.311894826018131e-13,6.522057306508561e-08,1.567391978069718e-17,5.986899342766185e-17,2.5484375902732915e-09,6.51432589423612e-18,5.126372293262134e-12,6.390366215089778e-11
0.04007772148101274,0.10610812970865106,3.76,0.0,0.45657818080448265,0.8979904585493451,0.1575627264617273,0.0023806538212030317,6.339558675824845e-07,0.039494923074823704,0.04888821950948085,4.634271424279527e-17,0.001538412213733879,2.0799692238743515e-13,3.288328901704808e-08,0.01364111745786884,0.0010190803876221103,0.010899763166777337,8.470400626055015e-07,3.052304212089898e-08,0.15356949624917185,3.096549121575686e-07,1.4377254769054525e-08,0.0027850074983776776,5.1679945438170234e-05,1.1033583084963824e-08,5.252081360764651e-09,3.9403395017228116e-06,1.5694866125993646e-06,0.00038086184591480703,3.6331784893478824e-09,0.0032369894973422776,2.931540325540692e-09,2.2922264522485928e-05,3.218276336951467e-06,6.935910170820806e-06,7.319564287942523e-08,0.001495575333270658,3.387067588022961e-06,4.1677757248246243e-07,2.1750302105342385e-14,4.0948652550305996e-11,1.0355407034145147e-05,6.444448156201739e-10,5.563851127410939e-15,2.5439098351602802e-08,5.0957512380967315e-12,7.218864800054156e-07,1.4753845077357847e-11,2.2552058443689628e-17,4.64417439413006e-14,0.0005121877910308884,4.2116972067151135e-12,2.5279045872398446e-13,8.119684101253628e-07,7.296577556515508e-16,2.344361890943373e-12,3.3591351748871034e-16,1.077573278547516e-07,6.8375693537455965e-12,2.369106234371115e-10,9.012488359049047e-09,5.127840326023893e-12,5.369841212587138e-05,4.125496521465798e-13,3.0769019327678704e-08,7.93213537289932e-11,3.248714089987642e-11,1.5470313212915193e-11,1.0300424845894857e-13,1.8619329234342296e-15,1.5088990816802137e-11,7.405628417248952e-13,6.675511749626562e-08,1.6235815743003784e-17,6.12776334460086e-17,2.61184113429261e-09,6.592399968387331e-18,5.248590540607024e-12,6.556491258188317e-11
0.04015143244525653,0.1061221381866976,3.76,0.0,0.4553150966386642,0.8971723267241601,0.15875437380517154,0.002414312778837368,6.395451285441626e-07,0.03951829969709892,0.04902706752250236,4.638410617292204e-17,0.0015526268511039548,2.0848345541181013e-13,3.326098009740187e-08,0.013814491912165371,0.0010226287165586642,0.010971960392793653,8.543946101355978e-07,3.087824104765889e-08,0.1546202795422648,3.1282527621486446e-07,1.4495334748189032e-08,0.0028072701162910017,5.212859551718274e-05,1.1213812365735676e-08,5.338567808957301e-09,4.005167535970031e-06,1.5814724478532302e-06,0.00038855682556645317,3.689101407613249e-09,0.003286013854691148,2.97828180320134e-09,2.3276964318795577e-05,3.293877037496853e-06,7.035890916608635e-06,7.439094114410497e-08,0.0015190982495461086,3.4372292128643264e-06,4.2403195702024575e-07,2.2190729995066662e-14,4.133006873163276e-11,1.0603630022477898e-05,6.585136307258501e-10,5.681952328852734e-15,2.5901233001955435e-08,5.1394241708505695e-12,7.27663095083496e-07,1.4937862627835548e-11,2.3075145021962312e-17,4.7517277817172505e-14,0.0005203978131409177,4.275616834598746e-12,2.5765653298253267e-13,8.232977055234306e-07,7.398387324415493e-16,2.378155730002249e-12,3.456904482801133e-16,1.0874176950358364e-07,6.892235007055438e-12,2.4363377800830454e-10,9.207325968760938e-09,5.256881048808559e-12,5.4147202816359954e-05,4.2199950506590614e-13,3.114013520258047e-08,8.036973533445469e-11,3.280907838751817e-11,1.5802146604894943e-11,1.0510450990856169e-13,1.8998978140934288e-15,1.5313745815285016e-11,7.500823392584684e-13,6.832490343560143e-08,1.681871821085376e-17,6.271862388742324e-17,2.6768256293449403e-09,6.671994167034445e-18,5.373727947782755e-12,6.727027737122257e-11
0.040225143409500314,0.10613623981245379,3.76,0.0,0.45404462515557514,0.8963477400392793,0.1599539244063235,0.002448414016630247,6.451926535819737e-07,0.03954122159104512,0.049167004326718645,4.642527636898759e-17,0.001566967479549911,2.0897222984539468e-13,3.364406959691442e-08,0.013990204432307248,0.0010261883536819801,0.01104460235679251,8.618164703157768e-07,3.1238028638847926e-08,0.15567624159927262,3.160299199310213e-07,1.4614539465568423e-08,0.0028297518222009325,5.2580974103404263e-05,1.1397103484865732e-08,5.426530021802778e-09,4.071078364805714e-06,1.5935420196166441e-06,0.00039640910247839146,3.745866743188727e-09,0.0033357703921096347,3.0257999781692648e-09,2.3637296414632806e-05,3.371224548613085e-06,7.137292796278664e-06,7.560641486899256e-08,0.0015429915649472264,3.4881423222283403e-06,4.315026681656226e-07,2.2640186180900216e-14,4.171510937695691e-11,1.0858246713195993e-05,6.730252246715106e-10,5.802728603727399e-15,2.637177478135965e-08,5.183542793840155e-12,7.334847026343268e-07,1.512426185422108e-11,2.3610289192503143e-17,4.861754659104945e-14,0.0005287400194496884,4.340527788573691e-12,2.6263870092017455e-13,8.347823808022003e-07,7.501593346264057e-16,2.4124299172126935e-12,3.5575439516353467e-16,1.0973677900985574e-07,6.947566846262524e-12,2.505545663237458e-10,9.406269094501403e-09,5.389221921327793e-12,5.46010089544228e-05,4.3167202632202796e-13,3.151853925714295e-08,8.143942626357302e-11,3.3139674103018295e-11,1.6141364918230516e-11,1.0724842863827257e-13,1.938651865970361e-15,1.5541861026179582e-11,7.597508098657998e-13,6.993072968873354e-08,1.742347204020046e-17,6.419269803979202e-17,2.743431386986545e-09,6.7531535108789666e-18,5.50185518389739e-12,6.902097173011407e-11
0.04029148327731972,0.10614901154201042,3.76,0.0,0.4528948543674802,0.8956000455572456,0.1610403176441502,0.0024794877521246146,6.503258463711676e-07,0.039561459768373594,0.049293894638492576,4.6462142536913603e-17,0.0015799826035991298,2.0941407949218394e-13,3.3993546108508965e-08,0.014150373519358517,0.0010294016882941867,0.011110361863746171,8.685541959840545e-07,3.156581539162761e-08,0.15663103498056996,3.189437267922298e-07,1.4722796460519416e-08,0.002850175034100242,5.299133017479339e-05,1.1564729421273745e-08,5.506980021935192e-09,4.131339296014394e-06,1.6044764805805503e-06,0.0004036133529478354,3.797685942864267e-09,0.003381186398317598,3.069241871266838e-09,2.396648813369103e-05,3.442363995209379e-06,7.229785905657248e-06,7.671789082996793e-08,0.001564817166615822,3.534616260585393e-06,4.384169393781647e-07,2.3052572196431494e-14,4.20647749450477e-11,1.109301353605279e-05,6.864769925649878e-10,5.913769669080014e-15,2.680257812065918e-08,5.223638379547121e-12,7.387632215137339e-07,1.52940910460467e-11,2.4102462672351227e-17,4.9629416148514573e-14,0.0005363628702091307,4.399810485420146e-12,2.6722490798721914e-13,8.452532820491151e-07,7.595689129093763e-16,2.4436929090892315e-12,3.6506451531755806e-16,1.1064143619624639e-07,6.997950679597471e-12,2.5695727424397467e-10,9.588898155101951e-09,5.511221850611133e-12,5.501380406778835e-05,4.405722223456841e-13,3.186551308580226e-08,8.242066200247328e-11,3.344471117504412e-11,1.6453123752076983e-11,1.0921606812038771e-13,1.9742194463479504e-15,1.5750079751825348e-11,7.685822109986911e-13,7.140746246717834e-08,1.798717381889736e-17,6.55482706959913e-17,2.804796925674549e-09,6.8275735349204976e-18,5.619786291006353e-12,7.06363858634353e-11
0.040357823145139124,0.10616185988987129,3.76,0.0,0.45173904351319505,0.8948470336717531,0.16213318791218684,0.002510928103267355,6.555073623556633e-07,0.03958132450550678,0.04942169741913702,4.649883387795509e-17,0.0015931013408493084,2.0985781226706253e-13,3.434754572707347e-08,0.014312490424168696,0.0010326241672263584,0.011176484350206583,8.753473850256018e-07,3.189742104913546e-08,0.15759002205780437,3.218858972071474e-07,1.4831985123753875e-08,0.002870780119895052,5.340475771819139e-05,1.1734921083448442e-08,5.588666782584022e-09,4.192506117889245e-06,1.6154792357016662e-06,0.0004109501143893019,3.850206474501961e-09,0.0034272125507536803,3.1133342309285794e-09,2.4300386913503594e-05,3.514980771664611e-06,7.323460754829422e-06,7.784627068846773e-08,0.001586952033811971,3.5817168911722826e-06,4.4551715610468733e-07,2.3472564969810254e-14,4.241743222209311e-11,1.1333233233593048e-05,7.003115611611614e-10,6.027079410938009e-15,2.7240429634814565e-08,5.264109704804159e-12,7.440793268885598e-07,1.5465912819917306e-11,2.4604834696292767e-17,5.0662203958507894e-14,0.000544096259887172,4.459924843544256e-12,2.719108191096514e-13,8.558534989538547e-07,7.690946948542025e-16,2.47535533307726e-12,3.746205109454604e-16,1.1155486250503308e-07,7.048903627164135e-12,2.635295349826126e-10,9.774983477683338e-09,5.636029436763046e-12,5.543081512010955e-05,4.4966126101943445e-13,3.2218728415347964e-08,8.341970258436636e-11,3.375694541723071e-11,1.6771132887958256e-11,1.1122051773964469e-13,2.0104524163895056e-15,1.5961098753016096e-11,7.775387607101243e-13,7.291465737986241e-08,1.8569923225542776e-17,6.693180651642947e-17,2.8675401141564557e-09,6.903333967509845e-18,5.740252008842082e-12,7.229046550500561e-11
0.04042416301295853,0.10617478541636197,3.76,0.0,0.4505771660221733,0.8940886616578618,0.16323257112294648,0.002542739093897188,6.607377456508844e-07,0.03960081335541364,0.04955042749904273,4.6535352801689714e-17,0.0016063244355324804,2.10303461167326e-13,3.4706141749000585e-08,0.014476581307305534,0.001035855780866793,0.011242971070921454,8.821964844019368e-07,3.223289491992856e-08,0.158553201551578,3.2485671767320544e-07,1.4942115410535978e-08,0.002891569205482558,5.3821281401971656e-05,1.19077201621431e-08,5.671610449650387e-09,4.25459273737325e-06,1.6265504941700582e-06,0.0004184218752169339,3.90343741720234e-09,0.0034738571125003904,3.1580874396449732e-09,2.4639063006734388e-05,3.5891053993960365e-06,7.418332096079084e-06,7.899182643852905e-08,0.0016094006434008341,3.6294528919749506e-06,4.5280862922731203e-07,2.39003078877743e-14,4.277310795103639e-11,1.1579040867038942e-05,7.14540944256311e-10,6.1427080385428464e-15,2.7685444834608028e-08,5.304964131594288e-12,7.49433587538185e-07,1.563975836769903e-11,2.5117617240277013e-17,5.1716343314661736e-14,0.0005519418745359946,4.5208849476997146e-12,2.766992598295132e-13,8.665847053788896e-07,7.787381845092708e-16,2.50742217547915e-12,3.844290111956918e-16,1.1247715683834e-07,7.10044042110737e-12,2.7027603227838604e-10,9.96458862032263e-09,5.763710783761996e-12,5.585211753442416e-05,4.589433035504856e-13,3.257835292155583e-08,8.443680744282682e-11,3.4076465773592235e-11,1.7095524909864274e-11,1.1326248543986069e-13,2.047363573294105e-15,1.6174955988353506e-11,7.866226510876949e-13,7.44529348483137e-08,1.9172400185123783e-17,6.834387503673994e-17,2.9316926143927527e-09,6.980470836452599e-18,5.863307582664226e-12,7.398417146882511e-11
0.040490502880777934,0.10618778868613316,3.76,0.0,0.44940919540861773,0.893324886415656,0.16433850331319708,0.0025749247862271733,6.660175466741603e-07,0.0396199238541279,0.04968009994386684,4.65717018046626e-17,0.0016196526350514223,2.107510597949666e-13,3.506940878585048e-08,0.014642672713535433,0.0010390965178494757,0.011309823250739382,8.891019434605865e-07,3.257228703739806e-08,0.15952057168022638,3.278564773588796e-07,1.5053197379585324e-08,0.0029125444396606542,5.4240926106997875e-05,1.2083168988745153e-08,5.7558314843036635e-09,4.31761332624927e-06,1.6376904586527754e-06,0.0004260311714221395,3.957387999716928e-09,0.0035211284586221733,3.20351204008964e-09,2.4982587717306895e-05,3.6647690287831043e-06,7.5144148368889226e-06,8.015483553840086e-08,0.0016321675365311929,3.677833081631257e-06,4.6029682430242854e-07,2.4335947091605322e-14,4.3131829050952956e-11,1.1830574997445138e-05,7.291775373331699e-10,6.260706781073504e-15,2.8137741182984174e-08,5.34620929893119e-12,7.548265907480789e-07,1.5815659668891497e-11,2.564102583366399e-17,5.279227474173532e-14,0.0005599014280349289,4.582705234688841e-12,2.815931541082967e-13,8.774485985708449e-07,7.88500906913131e-16,2.5398984750793827e-12,3.9449681869772567e-16,1.134084202921453e-07,7.152576309679533e-12,2.772015863981195e-10,1.0157778282795606e-08,5.894333590914651e-12,5.62777885508302e-05,4.684226030146613e-13,3.2944559298056657e-08,8.547224175164699e-11,3.4403362327682424e-11,1.7426434424484176e-11,1.1534269155634981e-13,2.084965937721793e-15,1.6391689863790722e-11,7.958361152033531e-13,7.602292782673896e-08,1.9795305908417897e-17,6.978505729755392e-17,2.9972868447053037e-09,7.059021247907651e-18,5.9890095049813134e-12,7.571848944047903e-11
0.04055684274859734,0.10620087026818917,3.76,0.0,0.4482351052789188,0.8925556644681383,0.16545102064102157,0.002607489281021312,6.713473217590477e-07,0.03963865352070534,0.049810730058184566,4.6607883468800386e-17,0.0016330866899263365,2.112006423450759e-13,3.5437422756842544e-08,0.014810791577597838,0.0010423463650489646,0.011377042083309611,8.960642136765627e-07,3.291564805013962e-08,0.1604921301465263,3.3088546792304816e-07,1.5165241188887928e-08,0.002933707994186198,5.466371692770638e-05,1.226131052406534e-08,5.84135065891962e-09,4.381582262851167e-06,1.6488993243871287e-06,0.00043378058743030165,4.012067544876406e-09,0.003569035077529014,3.2496187327955695e-09,2.533103340999006e-05,3.7420034511753433e-06,7.611724039897401e-06,8.133558001934779e-08,0.0016552573194076625,3.7268663858545366e-06,4.679873661437337e-07,2.4779631526751636e-14,4.34936225912782e-11,1.2087977778012587e-05,7.442341297748293e-10,6.381127863519471e-15,2.8597437818588252e-08,5.3878531276694985e-12,7.602589429823026e-07,1.5993649513286425e-11,2.6175279557916278e-17,5.3890445996273364e-14,0.0005679766625774824,4.645400481085127e-12,2.8659552425911663e-13,8.884468994713835e-07,7.983844084052759e-16,2.572789323094016e-12,4.0483090637094874e-16,1.1434875488360557e-07,7.205327064555546e-12,2.843111540303032e-10,1.035461819442171e-08,6.027967157397858e-12,5.670790727240806e-05,4.781035006552415e-13,3.331752540555492e-08,8.652627168314917e-11,3.473772630022375e-11,1.776399800347753e-11,1.174618668583617e-13,2.123272719430834e-15,1.6611339231704358e-11,8.051814270991115e-13,7.762528204961851e-08,2.0439361215301938e-17,7.125594607175099e-17,3.0643559984972973e-09,7.139023418350063e-18,6.117415442317592e-12,7.749443069131739e-11
0.040623182616416745,0.10621403073591323,3.76,0.0,0.44705486933955474,0.8917809519593084,0.16657015938261113,0.0026404367177570542,6.767276335205007e-07,0.039656999857180304,0.049942333389249215,4.6643900482290734e-17,0.0016466273537372902,2.1165224372453662e-13,3.5810261017484786e-08,0.014980965230054906,0.0010456053075137343,0.0114446287296875,9.030837468208862e-07,3.326302930017666e-08,0.1614678741237588,3.3394398325062316e-07,1.5278257120304512e-08,0.0029550620637999376,5.508967917323519e-05,1.244218852389416e-08,5.928189125503188e-09,4.446514125745356e-06,1.6601772776455605e-06,0.0004416727570266782,4.067485461288326e-09,0.0036175855723461175,3.296418410109182e-09,2.5684473525774825e-05,3.820841112011931e-06,7.710274923094516e-06,8.253434640818722e-08,0.0016786746640751844,3.7765618511159493e-06,4.7588604347683577e-07,2.5231512999996607e-14,4.385851581908627e-11,1.2351395048041227e-05,7.597239182251351e-10,6.504024972690372e-15,2.906465574520765e-08,5.429903833048685e-12,7.657312705914078e-07,1.6173761510815513e-11,2.6720602819328243e-17,5.501131565141734e-14,0.0005761693491706998,4.708985831519815e-12,2.91709496843439e-13,8.995813530495103e-07,8.08390256916982e-16,2.6060998632513558e-12,4.1543845713021537e-16,1.1529826387362512e-07,7.2587090100091864e-12,2.9160983696920196e-10,1.0555175221791208e-08,6.164682452246632e-12,5.714255471262318e-05,4.879904410061476e-13,3.369743442838299e-08,8.759916691935287e-11,3.507965004516328e-11,1.8108356288585965e-11,1.1962075909286558e-13,2.1622974348552777e-15,1.6833943454050983e-11,8.146609105803467e-13,7.926065628174741e-08,2.110532054911146e-17,7.275714609431373e-17,3.1329340634341985e-09,7.220516708185862e-18,6.24858435597424e-12,7.931303284411847e-11
0.04068952248423615,0.1062272706670507,3.76,0.0,0.44586846140530084,0.891000704652291,0.16769595592891232,0.002673771274769933,6.821590508679179e-07,0.039674960348525405,0.05007492573080874,4.6679755630142284e-17,0.0016602753830607577,2.1210589949010073e-13,3.618800231527324e-08,0.015153221403211044,0.0010488733284436224,0.011512584316834508,9.101609964333191e-07,3.361448281501941e-08,0.1624478002413589,3.3703231972302943e-07,1.5392255564710432e-08,0.002976608866268203,5.551883836852327e-05,1.2625847433248728e-08,6.0163683739177825e-09,4.5124237224868945e-06,1.6715244965858403e-06,0.00044971036430204527,4.1236512610691696e-09,0.0036667886622810545,3.343922135666931e-09,2.604298259732186e-05,3.901315124221034e-06,7.81008286061766e-06,8.375142623369946e-08,0.001702424309204141,3.826928649201193e-06,4.839988138069054e-07,2.569174623217294e-14,4.422653614973719e-11,1.262097643096329e-05,7.756605194993496e-10,6.6294529353144715e-15,2.9539517902405155e-08,5.472369940297593e-12,7.71244220551703e-07,1.635603013465763e-11,2.7277224056173878e-17,5.6155350481705954e-14,0.0005844812881450397,4.773476806759877e-12,2.969383061648872e-13,9.108537286431389e-07,8.185200422715793e-16,2.639835292057524e-12,4.2632684173340493e-16,1.1625705182828156e-07,7.312739039213207e-12,2.991028839463902e-10,1.0759517411205594e-08,6.304552162271432e-12,5.7581813844845915e-05,4.980879680737161e-13,3.408447503731167e-08,8.869119959655055e-11,3.542922705774452e-11,1.845965236946997e-11,1.218201289046925e-13,2.2020538335618356e-15,1.7059542359522613e-11,8.24276934193308e-13,8.092972257660436e-08,2.1793962403691556e-17,7.428927429930011e-17,3.2030558413117686e-09,7.303541656868626e-18,6.382576530520734e-12,8.117536065080046e-11
0.040755862352055555,0.10624059064375452,3.76,0.0,0.4446758554075558,0.8902148779274834,0.16882844678217607,0.0027074971693965993,6.876421489440235e-07,0.039692532462616836,0.05020852312694224,4.6715451798772115e-17,0.0016740315374065497,2.1256164588253126e-13,3.657072683392076e-08,0.01532758823711032,0.0010521504091766018,0.011580909936129292,9.172964171293914e-07,3.397006131399646e-08,0.1634319045704657,3.40150776110354e-07,1.550724702732658e-08,0.002998350642408705,5.595122025533697e-05,1.2812332435043865e-08,6.105910252284964e-09,4.579326084906844e-06,1.6829411505000709e-06,0.0004578961445818914,4.180574560203387e-09,0.0037166531839983932,3.3921411543294883e-09,2.6406636261320243e-05,3.9834592813496536e-06,7.91116338238162e-06,8.498711598041471e-08,0.0017265110608714635,3.8779760733994505e-06,4.923318084351002e-07,2.6160488913310137e-14,4.4597711157705716e-11,1.289687543451672e-05,7.920579829062122e-10,6.75746786991989e-15,3.00221490586146e-08,5.515260296415894e-12,7.76798461225423e-07,1.6540490746472484e-11,2.784537631077791e-17,5.73230266191209e-14,0.0005929143096716377,4.83888931568074e-12,3.0228529790702376e-13,9.222658202923105e-07,8.287753764905369e-16,2.6740008586712958e-12,4.3750363440415373e-16,1.1722522458307853e-07,7.367434633596585e-12,3.06795695128078e-10,1.096771392022984e-08,6.4476507019852184e-12,5.802576965230338e-05,5.084007260677505e-13,3.4478841555129935e-08,8.980264510108482e-11,3.578655196692433e-11,1.881803245582479e-11,1.240607512600942e-13,2.242555924073879e-15,1.728817626203756e-11,8.340319142184557e-13,8.263316653791755e-08,2.2506094059288407e-17,7.585296006003891e-17,3.2747569684609047e-09,7.388140018362445e-18,6.519453545257395e-12,8.308250665379354e-11
