Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383),CHO2(142),F(37),C#CC(3594),CH(17),C3H4(6344),C3H4(6729),S(264),C3H5(2345),C3H5(2725),CH3O2(159),S(1527),S(3172),S(6223),S(6172),C3H3(5584),C3H3(6828),CHO2(178),C2H3F(124),C3H5(2350),S(2293),S(2934),C2H3F(191),S(5865),S(2726),S(9381),S(2727),S(5643),S(5886),S(2074),S(5582)
5.103109885936397e-08,0.22083323331473131,3.76,0.0,0.6298376113035427,0.9999969835812679,2.9223535693974993e-07,1.9877927085141094e-05,2.580799780174862e-07,0.0027280568316923586,0.002728174787415557,9.9189563081411e-12,3.550115453712532e-06,4.151386922987821e-08,5.974612478895865e-08,3.058040628451117e-08,2.552514177655894e-06,1.481352995133704e-09,2.865900231174813e-07,2.6815931981461805e-06,6.2872471642809194e-06,2.1954256932667437e-07,2.719221728573123e-09,6.1911828992926375e-09,1.181044806099775e-08,5.675210100908994e-08,2.093490379261653e-12,1.1826824464776981e-12,2.616338825426634e-10,8.771154439942674e-12,1.010415245205604e-17,4.4768187015325956e-10,5.5460987957854975e-12,9.770419012459226e-13,2.9400087997671094e-16,6.595551850092099e-16,3.2858212348143376e-06,3.203319200107082e-08,3.052801382088087e-06,2.8035341244253687e-10,1.4556732971614914e-17,6.908838478126757e-14,1.4908795495115038e-07,1.2740201589771674e-12,8.132091910276479e-16,7.176340152749912e-11,7.564281964916239e-13,5.732001006961437e-12,2.5455466363955252e-14,1.8967858088313383e-19,3.850072124984391e-17,9.290252582289197e-08,1.524685828539778e-13,3.251037831043166e-14,1.3679038441610527e-14,3.665535685174191e-20,2.2433834913620223e-20,1.21503916863671e-21,1.9645306166430565e-08,1.1538431752907732e-12,2.2506352111709026e-15,2.1764419820230345e-15,2.7125034899567027e-16,1.4839447077190782e-09,7.121955608099067e-09,2.108454249499562e-12,1.9578323628288394e-05,1.126075963252203e-09,6.68795800439322e-09,4.667130908602357e-14,1.8588673523501594e-14,3.293785610990596e-10,3.2149903930199886e-09,2.966846841336196e-16,2.0112035281926112e-13,9.60584321317925e-21,6.882928110563219e-17,1.394949766698342e-14,3.122650893649967e-18,2.3361988894269435e-17,8.55196858442384e-10,5.57145168082747e-15,1.4247588151348697e-15,1.2295846182755782e-14,2.8574053853753034e-15,4.113580960555586e-16,1.241770480501319e-21,7.237242767305935e-16,3.810826605553446e-11,7.82003398160704e-20,1.878326575361834e-18,1.7945900246388696e-15,4.50426195551697e-15,9.494553392943232e-19,2.913332180671129e-17,4.7952761999408925e-21,5.360352346766784e-17,3.88310365949578e-19,2.4456148336340094e-20,2.2660244236316173e-18,2.6814295389725812e-15
5.273123520322533e-08,0.22083699293277775,3.76,0.0,0.62974574476545,0.9999968615820342,3.2046019650692595e-07,2.0548261993905676e-05,2.7289752967762916e-07,0.002818735850441853,0.0028188610300874085,1.0249325687140919e-11,3.818961282274108e-06,4.3404222957876076e-08,6.403164158529483e-08,3.3802455610971724e-08,2.6429201541264656e-06,1.5832512088720976e-09,2.9753223937822214e-07,2.796687582516408e-06,6.6836921237684626e-06,2.2630982173402513e-07,2.936909416842155e-09,6.586760598120612e-09,1.2839359233890737e-08,5.94117620722349e-08,2.339981470464889e-12,1.3608251718697109e-12,2.7179002049561455e-10,9.643115255486077e-12,1.1641484223761127e-17,4.774406463006885e-10,6.099264368189945e-12,1.1075014675358817e-12,3.3752673875272766e-16,7.492906354608403e-16,3.3927236809864737e-06,3.417994681825458e-08,3.1445792521832095e-06,3.091571954385534e-10,1.6008457201368422e-17,7.098940548722719e-14,1.5526831621936723e-07,1.4039741953451464e-12,9.414031171341239e-16,7.41142178311881e-11,8.087148209534796e-13,6.324709298791807e-12,2.7638355634495665e-14,2.111140945476014e-19,4.2972540614439054e-17,9.646183242421995e-08,1.6816278425765017e-13,3.5566481497481394e-14,1.5576793601913677e-14,4.274744267298347e-20,2.5460629351423836e-20,1.4883428816904622e-21,1.9921610682783564e-08,1.240834327595175e-12,2.5924987298921328e-15,2.3876053654575435e-15,3.0005530553231693e-16,1.5582343393180208e-09,7.121080517778827e-09,2.3346564486314495e-12,2.0229011605699084e-05,1.241981630284272e-09,6.687721604690552e-09,4.667784140968738e-14,1.8588340882318776e-14,3.2959482933970293e-10,3.2215931381183053e-09,3.4368473049602753e-16,2.1056123019178593e-13,1.0423286241764272e-20,7.814624509598402e-17,1.490143604800319e-14,3.505354155157903e-18,2.6558882343669833e-17,8.84254275128324e-10,6.51170338231683e-15,1.5212121748702942e-15,1.3866283315018757e-14,3.3235621753419798e-15,4.683553996462677e-16,1.4148060814561568e-21,7.24810659958937e-16,3.819558863626002e-11,8.829307199138974e-20,2.0319022664393143e-18,1.997286375369538e-15,4.672873170760722e-15,1.0707750550339772e-18,3.367740464321662e-17,5.3969723665293415e-21,6.171618331336065e-17,4.367617214434723e-19,2.735636149106637e-20,2.554551478178716e-18,3.0888664833582585e-15
5.443137154708669e-08,0.22084075257430344,3.76,0.0,0.6296538773993201,0.9999967379772883,3.5027078436904025e-07,2.1219074201327518e-05,2.87990179133322e-07,0.0029094014243623094,0.0029095340649547483,1.0579646137137928e-11,4.099081378678371e-06,4.530180985925895e-08,6.843054145498343e-08,3.724202862863595e-08,2.7337682462036286e-06,1.6886746756307204e-09,3.086293863687541e-07,2.9134901496814705e-06,7.094032457564789e-06,2.3317285774660375e-07,3.1652506391259525e-09,6.995941763066409e-09,1.3918106990307973e-08,6.211181716144333e-08,2.6069536571304807e-12,1.559096751293287e-12,2.820903930555415e-10,1.0573520234113691e-11,1.3354173867501472e-17,5.082999616982085e-10,6.688034869159891e-12,1.2503508949732474e-12,3.85907467535065e-16,8.477040534336431e-16,3.4994631879770653e-06,3.639479216489568e-08,3.2357618383836376e-06,3.3986731982180073e-10,1.7557832844701436e-17,7.294575217585882e-14,1.6152542642653985e-07,1.5424171337511163e-12,1.0844221833773458e-15,7.645259492826497e-11,8.629337271979428e-13,6.95768200493662e-12,2.992129607215039e-14,2.342845642402908e-19,4.781503464431576e-17,1.0002353778470252e-07,1.8488659084524164e-13,3.879505296054321e-14,1.7666119066872342e-14,4.9600760666540424e-20,2.877777019005532e-20,1.8117161033685593e-21,2.019697155158361e-08,1.3312104526547576e-12,2.971485076158215e-15,2.6121741605108218e-15,3.3062076712850913e-16,1.633556942748214e-09,7.12020701893354e-09,2.5766769530973052e-12,2.0879593864379115e-05,1.366045308227778e-09,6.6875122681884205e-09,4.668212179855966e-14,1.85879030631873e-14,3.2981861811194863e-10,3.2283170920569417e-09,3.9618427425547163e-16,2.2013099750108067e-13,1.1300740283879766e-20,8.840819724859695e-17,1.588465389060477e-14,3.919054359312131e-18,3.0077930069679883e-17,9.131225887730376e-10,7.572236491309295e-15,1.620807173246128e-15,1.5572568899325554e-14,3.846480151589363e-15,5.313820052428483e-16,1.6062034080642435e-21,7.259430539185808e-16,3.828617332460612e-11,9.925661769090763e-20,2.1916357283002444e-18,2.2147947966063616e-15,4.847492329221301e-15,1.2030882959230164e-18,3.87519359240794e-17,6.053163503410184e-21,7.07553259143644e-17,4.895590879659298e-19,3.0501571687294847e-20,2.8679296659753806e-18,3.5430911814693713e-15
5.613150789094805e-08,0.22084451224721086,3.76,0.0,0.6295620090069192,0.9999966127443303,3.8169586900244065e-07,2.1890359791087777e-05,3.033555400973613e-07,0.0030000535520407086,0.0030001938922121097,1.0909917653346193e-11,4.390637270118653e-06,4.72058649821338e-08,7.293863267656285e-08,4.0904704591501325e-08,2.8250668995500574e-06,1.797639481647159e-09,3.1988259332958334e-07,3.032018801109888e-06,7.518464220505518e-06,2.401325099255923e-07,3.4044922890586843e-09,7.418940247570394e-09,1.504727745820457e-08,6.485273370655394e-08,2.8954964520149105e-12,1.7790833979702166e-12,2.925360318898341e-10,1.1564636994967748e-11,1.5256155884335424e-17,5.40274245703911e-10,7.313637130082177e-12,1.4063279768876419e-12,4.395304322068251e-16,9.553205943291192e-16,3.6060399944601425e-06,3.8677587708680936e-08,3.3263531423461393e-06,3.725446343430014e-10,1.9208667592504204e-17,7.496058707871193e-14,1.678591483209959e-07,1.6896103008306865e-12,1.2434014098257517e-15,7.877863182433549e-11,9.191041368893698e-13,7.632359472091755e-12,3.23050158236174e-14,2.59284990797842e-19,5.304888416979535e-17,1.0358772290127942e-07,2.026707899049986e-13,4.219971109898988e-14,1.9959786249827893e-14,5.728102323616346e-20,3.2402699468319476e-20,2.192418593817594e-21,2.047207521868079e-08,1.4249907089770652e-12,3.3900798848127592e-15,2.8505990088405228e-15,3.629690846547353e-16,1.709910260198112e-09,7.119335356693508e-09,2.835069097019986e-12,2.153006997752814e-05,1.4986077886856019e-09,6.68733159441836e-09,4.668476758371472e-14,1.8587409324736452e-14,3.300497778084799e-10,3.2351632825228297e-09,4.546100558449413e-16,2.298317202086962e-13,1.2242347946911851e-20,9.968134879181812e-17,1.68991377759234e-14,4.3650246703688636e-18,3.394081162395791e-17,9.418029109487939e-10,8.763714097231058e-15,1.7235421734475277e-15,1.7421182006256735e-14,4.430859002563543e-15,6.008896708124025e-16,1.8173391628121308e-21,7.271217801393736e-16,3.838006619540778e-11,1.1113035915065272e-19,2.35753352415587e-18,2.4476337254929797e-15,5.028204589123108e-15,1.3470190781029903e-18,4.439926134206406e-17,6.7670638516125235e-21,8.079507561428615e-17,5.469567392695746e-19,3.3905044142657944e-20,3.2073331772049944e-18,4.047884710043747e-15
5.7831644234809415e-08,0.22084827195946183,3.76,0.0,0.6294701393884864,0.9999964858604699,4.147639639552363e-07,2.2562114873388625e-05,3.1899174567455655e-07,0.00309069223208414,0.0030908405120294146,1.1240140232072957e-11,4.693792120933915e-06,4.911570172758802e-08,7.75518138909136e-08,4.4795856072450315e-08,2.916824469778402e-06,1.91016208642394e-09,3.312930162728755e-07,3.152291139396447e-06,7.957184989861454e-06,2.471896127456012e-07,3.6548834006711003e-09,7.855974821584368e-09,1.622745119009355e-08,6.763496984031177e-08,3.2067347149284826e-12,2.0224494502088787e-12,3.031279954372392e-10,1.2618772336780233e-11,1.7362054826808522e-17,5.733780330836361e-10,7.977324615263448e-12,1.5761921097854475e-12,4.988038442256306e-16,1.0726808651366531e-15,3.712454338681529e-06,4.102819339793522e-08,3.4163571395826143e-06,4.0724996613594937e-10,2.0964835659141137e-17,7.70368883650238e-14,1.7426934498421503e-07,1.845814405648915e-12,1.4195228541609568e-15,8.109242728106161e-11,9.772453950261592e-13,8.350193878348038e-12,3.479022846933552e-14,2.8621377098824045e-19,5.869551927286537e-17,1.0715446707067484e-07,2.2154596118568886e-13,4.578403057298068e-14,2.2471050291537714e-14,6.585727044469061e-20,3.635337096812882e-20,2.638512569438732e-21,2.074754256056562e-08,1.522194318575528e-12,3.8508346083813926e-15,3.1033345078942737e-15,3.971205970239003e-16,1.7872944730164256e-09,7.11846569361729e-09,3.1103876748863013e-12,2.2180439511529253e-05,1.6400164392651035e-09,6.687180799706013e-09,4.6686241863298694e-14,1.858689660723726e-14,3.3028814414228367e-10,3.2421327500189783e-09,5.194057687887543e-16,2.3966543822698737e-13,1.325242885763758e-20,1.1203459598091763e-16,1.79448742712175e-14,4.844541108576214e-18,3.8169993847568086e-17,9.702963903796508e-10,1.0097332463957068e-14,1.82941553506796e-15,1.941868240740249e-14,5.081615556090318e-15,6.773505249306825e-16,2.0496520791172616e-21,7.283471274240568e-16,3.8477313680672734e-11,1.2395390844127797e-19,2.5296025060476545e-18,2.6963203341289705e-15,5.215095765718933e-15,1.5032088529404278e-18,5.066364583785066e-17,7.541989838872643e-21,9.191319234348031e-17,6.092172336381458e-19,3.758042886913048e-20,3.573949961239241e-18,4.607218027239056e-15
5.953178057867078e-08,0.22085203171907816,3.76,0.0,0.6293782683427134,0.9999963573030186,4.495034001328878e-07,2.3234335584770077e-05,3.3489739094476924e-07,0.003181317463112247,0.0031814739245517405,1.1570313876439039e-11,5.008710705361736e-06,5.103070380780565e-08,8.226608226710818e-08,4.8920653659119115e-08,3.0090492250654626e-06,2.026259319338196e-09,3.42861835819896e-07,3.2743245156437974e-06,8.41039388858583e-06,2.543450029138138e-07,3.916675204340301e-09,8.30726923371927e-09,1.7459204847324528e-08,7.045897522616355e-08,3.541829826889801e-12,2.2909396457848505e-12,3.1386736662122646e-10,1.3738272868286143e-11,1.9687205326385675e-17,6.076259670535165e-10,8.680379145402708e-12,1.7607247123265505e-12,5.641574886091684e-16,1.2003412111593249e-15,3.8187064584607324e-06,4.344646946225421e-08,3.505777779663017e-06,4.4404412069715956e-10,2.2830278865334772e-17,7.917747295687406e-14,1.8075587983078277e-07,2.0112895451815232e-12,1.6140164300856097e-15,8.3394079801995e-11,1.0373769767847204e-12,9.112649305791302e-12,3.73776359768203e-14,3.151727811066269e-19,6.477713744541915e-17,1.107238477489212e-07,2.4154247643664345e-13,4.9551544444505696e-14,2.521366183406846e-14,7.540194105975428e-20,4.06482598907827e-20,3.158927359904978e-21,2.1023936242678334e-08,1.6228405876810248e-12,4.356366015217672e-15,3.370839223482083e-15,4.330937874968284e-16,1.8657119681065803e-09,7.117598145680605e-09,3.4031889471427505e-12,2.2830702025876142e-05,1.7906252724548591e-09,6.687060885203668e-09,4.668689277620951e-14,1.8586392852140515e-14,3.3053354718171453e-10,3.2492265480763932e-09,5.910321187707269e-16,2.496341678588302e-13,1.4335479432685432e-20,1.255395584830385e-16,1.9021849929534812e-14,5.358882695842885e-18,4.278873796605743e-17,9.986042001171076e-10,1.158482648311411e-14,1.9384256140376897e-15,2.157171151436095e-14,5.8038867136247925e-15,7.612574077937422e-16,2.304643961943466e-21,7.296193753290487e-16,3.857796257516544e-11,1.3776711145960404e-19,2.707849799702804e-18,2.9613705339621554e-15,5.408252342030528e-15,1.672316749847101e-18,5.759130240723593e-17,8.38136151719935e-21,1.041911550672023e-16,6.766115529176796e-19,4.154176626365993e-20,3.968981877862135e-18,5.225256644183153e-15
6.123191692253213e-08,0.22085579153414275,3.76,0.0,0.629286395666724,0.9999962270492847,4.85942372332337e-07,2.3907018087928318e-05,3.510714819134016e-07,0.0032719292437504485,0.0032720941298990916,1.1900438584075293e-11,5.3355593845728e-06,5.295031802445587e-08,8.70775399842484e-08,5.32840710172546e-08,3.1017493490953967e-06,2.1459483763759503e-09,3.5459025535384513e-07,3.3981360717062436e-06,8.878291607045475e-06,2.6159951970735215e-07,4.190121182419644e-09,8.773052277726668e-09,1.8743112723685025e-08,7.332519197997508e-08,3.901980891087529e-12,2.586381472038903e-12,3.247552509026949e-10,1.492552565509981e-11,2.224767279025378e-17,6.430328021210064e-10,9.424112614379978e-12,1.9607296810569057e-12,6.360434690754154e-16,1.3388740295765575e-15,3.92479659119278e-06,4.593227641314367e-08,3.594618986414581e-06,4.829878818640478e-10,2.4809007749432533e-17,8.13850168413941e-14,1.8731861660841762e-07,2.1862952098842943e-12,1.8281607760728575e-15,8.568368762347165e-11,1.099518493483794e-12,9.921201817431727e-12,4.0067931269478306e-14,3.4626745979237072e-19,7.131672229418072e-17,1.1429594050998195e-07,2.6269049914387347e-13,5.350574610693752e-14,2.8201879411906162e-14,8.599094603383511e-20,4.530637341462722e-20,3.763527753692464e-21,2.1301767268927236e-08,1.7269489244023333e-12,4.909355860899915e-15,3.653575703079588e-15,4.7090543501491995e-16,1.945167130419337e-09,7.1167328008898835e-09,3.714030647391686e-12,2.3480857073099997e-05,1.9507950147282846e-09,6.686972725584122e-09,4.6686982832177474e-14,1.8585919385532006e-14,3.3078581623801095e-10,3.2564457428846256e-09,6.699668854251277e-16,2.5973990442401794e-13,1.5496172829496023e-20,1.4027061854193236e-16,2.0130051289379072e-14,5.909331643000864e-18,4.78211068008605e-17,1.0267275284583518e-09,1.3238474964260758e-14,2.050570762567441e-15,2.3886993523376206e-14,6.603032424515573e-15,8.531242152385104e-16,2.583880737544575e-21,7.309388068959564e-16,3.868206004152607e-11,1.52610053652795e-19,2.892282790477173e-18,3.243298981810836e-15,5.607761478825836e-15,1.8550198296809843e-18,6.52304213243547e-17,9.288704033105077e-21,1.1771424618290658e-16,7.494192445165423e-19,4.580349279469325e-20,4.393644886049833e-18,5.906365351364552e-15
6.29320532663935e-08,0.22085955141280006,3.76,0.0,0.6291945211560543,0.9999960950765633,5.241089804515851e-07,2.4580158571535238e-05,3.6751339040144004e-07,0.003362527572623888,0.003362701128166167,1.2230514350275718e-11,5.674506087681392e-06,5.4874047812811854e-08,9.198239917704802e-08,5.789089026107402e-08,3.1949329442869953e-06,2.269246817004542e-09,3.664794994519963e-07,3.5237427776750674e-06,9.361080423426252e-06,2.689540053187103e-07,4.475477124308864e-09,9.253557862491422e-09,2.0079748119181752e-08,7.623405563448249e-08,4.288425959997042e-12,2.910687594550079e-12,3.357927746306773e-10,1.6182958883231638e-11,2.5060274793209993e-17,6.79613406747217e-10,1.0209868700802843e-11,2.1770338832102655e-12,7.149369709984073e-16,1.4888681100558474e-15,4.030724973849988e-06,4.848547504466608e-08,3.6828846581176338e-06,5.241420117916254e-10,2.6905102707441205e-17,8.36620730477579e-14,1.939574193980714e-07,2.371090289354246e-12,2.0632841751145035e-15,8.796134870815833e-11,1.1636896977694129e-12,1.0777339538091434e-11,4.2861800445253717e-14,3.7960689546961974e-19,7.833806273006485e-17,1.1787081906759498e-07,2.8501998444756013e-13,5.765009101784385e-14,3.145048247600946e-14,9.770374465004896e-20,5.0347262141110426e-20,4.463186254953842e-21,2.1581500781671654e-08,1.83453885367969e-12,5.512550734778535e-15,3.952010489719152e-15,5.105707601411129e-16,2.0256661596336065e-09,7.115869727263759e-09,4.043471991024585e-12,2.4130904198696075e-05,2.120893175959003e-09,6.686917107585574e-09,4.668671005660035e-14,1.8585492570262718e-14,3.310447821133539e-10,3.263791412863165e-09,7.567049872573503e-16,2.699846254680254e-13,1.67393589398318e-20,1.5630496104884965e-16,2.1269464874376232e-14,6.497173566641153e-18,5.329197210630252e-17,1.0546675727990487e-09,1.5071105797397506e-14,2.1658493290765752e-15,2.6371336728287938e-14,7.484638705622691e-15,9.534862462656144e-16,2.888993513813244e-21,7.323057145023205e-16,3.8789653615134616e-11,1.6852306724808803e-19,3.0829091104255906e-18,3.542619087253527e-15,5.813711023926796e-15,2.0520133475626852e-18,7.36311998213363e-17,1.026764913174747e-20,1.325716369180894e-16,8.279285662218536e-19,5.0380446817903244e-20,4.8491692639341636e-18,6.6551130024516476e-15
6.463218961025486e-08,0.2208633113632566,3.76,0.0,0.6291026446046368,0.9999959613621323,5.640312661427215e-07,2.5253753250059393e-05,3.842228140854265e-07,0.0034531124483519987,0.0034532949194221387,1.2560541178313181e-11,6.025720296170929e-06,5.680144744976719e-08,9.697698559858616e-08,6.2745707540399e-08,3.2886080352355283e-06,2.3961725611946075e-09,3.785308125386844e-07,3.6511614653022897e-06,9.858964223117406e-06,2.7640930519238e-07,4.773001180694362e-09,9.749025084376209e-09,2.146968458416834e-08,7.918599607322244e-08,4.702443287523742e-12,3.2658583648804015e-12,3.469810836245864e-10,1.7513042538925347e-11,2.814260316907074e-17,7.173827658675362e-10,1.1039024576585757e-11,2.4104876854338604e-12,8.013370424929344e-16,1.6509290015520142e-15,4.13649184298369e-06,5.1105926434094966e-08,3.770578667698639e-06,5.675672509277856e-10,2.912271516177346e-17,8.601108750640792e-14,2.006721526141011e-07,2.565933078083343e-12,2.3207655247577014e-15,9.022716073882432e-11,1.229910488186789e-12,1.1682562738598932e-11,4.575992470380718e-14,4.153039171583958e-19,8.586577263834068e-17,1.2144855531339138e-07,3.08560679214507e-13,6.19879982621915e-14,3.4974785044486225e-14,1.1062342351671896e-19,5.57910324011952e-20,5.269859391934294e-21,2.1863561219479765e-08,1.9456300300938227e-12,6.168762076037471e-15,4.266614136418144e-15,5.521035667409218e-16,2.1072169075656163e-09,7.115008978608596e-09,4.392073685019151e-12,2.4780842941049843e-05,2.3012941192328423e-09,6.686894756869549e-09,4.6686223746430506e-14,1.8585125032037857e-14,3.3131027868073975e-10,3.2712646485173337e-09,8.517585500689601e-16,2.803702939413974e-13,1.8070064473692647e-20,1.737226145025979e-16,2.244007719293815e-14,7.123697731696525e-18,5.922702203921335e-17,1.0824255351912907e-09,1.709610104047302e-14,2.2842596581141975e-15,2.903163496573279e-14,8.454520710811525e-15,1.0629005544977704e-15,3.2216796526043608e-21,7.337204039873219e-16,3.8900791208770765e-11,1.8554673966261982e-19,3.279736626948183e-18,3.8598430209716694e-15,6.0261895210055155e-15,2.264011024035854e-18,8.284587225565836e-17,1.1321936705388866e-20,1.4885647375496296e-16,9.124366336916089e-19,5.52878745353903e-20,5.336799852973323e-18,7.476277356604419e-15
6.633232595411622e-08,0.2208670713937818,3.76,0.0,0.6290107658047804,0.9999958258832442,6.057372454784226e-07,2.5927798363588202e-05,4.0119974108115664e-07,0.0035436838695436174,0.00354387550371042,1.2890519068085016e-11,6.389373031326175e-06,5.8732116851019663e-08,1.0205774118760466e-07,6.785293877763255e-08,3.382782572317157e-06,2.5267438866011724e-09,3.907454577236641e-07,3.780408857887071e-06,1.037214851727452e-05,2.8396626834522547e-07,5.082953916754828e-09,1.0259698301394614e-08,2.2913497048624692e-08,8.218143840202473e-08,5.14535260526839e-12,3.653984408692593e-12,3.5832134194899245e-10,1.891828910472725e-11,3.151304681341406e-17,7.56355983296015e-10,1.1912992614421853e-11,2.6619655179052986e-12,8.95767394029864e-16,1.825679404883411e-15,4.242097434725928e-06,5.379349194257732e-08,3.85770486292096e-06,6.13324317987195e-10,3.146606875820735e-17,8.84344131172631e-14,2.0746268100450978e-07,2.7710812813067908e-12,2.6020353572725963e-15,9.248122111216479e-11,1.2982009132541462e-12,1.263838392284554e-11,4.8762982025038645e-14,4.534751837571791e-19,9.39253110065242e-17,1.2502921935723548e-07,3.33342122246121e-13,6.652285196579718e-14,3.879064998263172e-14,1.2483677860285037e-19,6.165835940908545e-20,6.196668261165745e-21,2.2148336911090382e-08,2.060242248922626e-12,6.8808663565358846e-15,4.597861221225538e-15,5.955163793105977e-16,2.189828733777852e-09,7.114150600301235e-09,4.760397938711174e-12,2.5430672831362604e-05,2.4923791311384756e-09,6.686906364517315e-09,4.668563657413317e-14,1.8584826616552773e-14,3.315821443778041e-10,3.2788665524556147e-09,9.55656979241764e-16,2.9089886126391787e-13,1.9493493234737253e-20,1.9260649291561854e-16,2.3641874737922716e-14,7.790197322052117e-18,6.565276876837289e-17,1.1100026189502147e-09,1.9327401975962565e-14,2.4058000902990108e-15,3.1874869190033564e-14,9.51872585453824e-15,1.181946304013242e-15,3.583703855384145e-21,7.351831986034968e-16,3.901552111700099e-11,2.0372192292856333e-19,3.482773432777609e-18,4.195481723803018e-15,6.245286217972386e-15,2.4917453245585994e-18,9.292874079610607e-17,1.2455416375242186e-20,1.6666596591588047e-16,1.003249570605913e-18,6.054143604622675e-20,5.857796324942065e-18,8.374849980846589e-15
