Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383),CHO2(142),F(37),C#CC(3594),CH(17),C3H4(6344),C3H4(6729),S(264),C3H5(2345),C3H5(2725),CH3O2(159),S(1527),S(3172),S(6223),S(6172),C3H3(5584),C3H3(6828),CHO2(178),C2H3F(124),C3H5(2350),S(2293),S(2934),C2H3F(191),S(5865)
1.951319906712287e-15,0.3784556816011185,3.76,0.0,0.7132251356432878,0.9999999999999999,2.923990760665202e-34,2.6365331434575055e-17,1.5138924272491947e-26,3.1225843504184846e-13,3.1225843504185255e-13,1.2698047466129532e-30,5.83174772172115e-22,1.0524450952966309e-28,6.988622992199731e-36,5.326570377164735e-35,1.6935459483490637e-16,1.8130194971383606e-28,9.120959488577439e-17,2.1200786184465497e-22,2.035223683906824e-24,7.814520776805694e-17,1.3413219356806928e-30,1.3365331944185984e-28,4.9308274370281775e-37,1.156143580052473e-25,6.188638901414406e-36,2.4245682034737762e-43,1.316391130119327e-25,3.3006674794096365e-39,2.534917830878531e-54,2.0281330206321272e-27,2.9147412044498746e-36,4.189226017166394e-44,1.4229197345437923e-48,1.7107743972510416e-53,3.311502942764937e-17,1.297699569263396e-26,3.3115029430163864e-17,3.73140232674929e-33,3.8927292234074605e-53,3.678956921567428e-33,3.665841864112314e-20,9.376320594733906e-44,3.0674024571596875e-59,7.671270545568716e-30,6.241751382097933e-41,1.2630268219186154e-43,2.2128541306131827e-45,5.527911617526859e-58,6.4473349768141385e-52,6.191250891939214e-35,2.2373270332313092e-43,5.681633052834209e-44,1.6878993901547667e-46,1.0237415221146667e-62,9.001550115573827e-58,7.71964763237387e-68,1.3685976178677763e-20,8.69476036228045e-42,7.295876762475711e-57,1.888986746804934e-47,3.8176059117027685e-51,1.940695337526236e-30,3.665840913086179e-20,1.1380061623428862e-43,2.6365331425352578e-17,1.2935174513981607e-31,8.627329347069746e-27,4.104213277589889e-40,1.6027999252303814e-38,1.4758378789403829e-33,1.3685972206762097e-20,3.623030186411487e-58,1.2979242977210492e-35,8.320637744891514e-59,1.1594839441853069e-59,2.858211733255621e-44,2.087072844356608e-62,3.855408094652132e-56,1.981752802651717e-27,2.8132092029561675e-49,2.3700706213455176e-44,8.778308498962654e-62,4.96839872946216e-63,4.781352919884258e-56,5.041229170687333e-70,4.874670836234385e-47,5.83174299239207e-22,5.1860742545058555e-64,1.265573279472678e-58,3.604768092456215e-53,7.124266542268708e-35,9.257812022539762e-66
3.9043351391471735e-15,0.37845568160114007,3.76,0.0,0.7132251356429751,0.9999999999999997,2.340970544976962e-33,5.275356934409809e-17,6.059515170922786e-26,6.24788163250362e-13,6.247881632503784e-13,5.082501946506175e-30,1.1668564270710211e-21,4.212522972936973e-28,5.595147513249558e-35,4.264493532451662e-34,3.388563282428098e-16,7.256802884010955e-28,1.8249843117954318e-16,4.266196810726012e-22,8.146198592231251e-24,1.5635830691628375e-16,5.368783303515981e-30,5.349616969028247e-28,3.947659964692116e-36,2.313447904318491e-25,2.477067073863407e-35,1.9411280612148643e-42,5.268994845753187e-25,2.6425409046488587e-38,4.059168942414133e-53,8.1178174641026e-27,1.1666564381897904e-35,3.3539289877653744e-43,1.1392009729336375e-47,2.7394686371275427e-52,6.625882948733356e-17,5.194180177845777e-26,6.625882949739812e-17,1.493534180437837e-32,6.233422461158029e-52,1.4725408018056434e-32,7.33486882404461e-20,7.50866089262192e-43,4.911858650709954e-58,3.070507321196009e-29,4.9972004823980596e-40,1.0114506004647878e-42,1.7720796540642254e-44,8.341645937376463e-57,5.1617837158678465e-51,4.957102089135503e-34,1.7916761786783717e-42,4.549914439690651e-43,1.3513460408197088e-45,1.639320521422515e-61,1.441418994269615e-56,1.2361499391590933e-66,2.7383842829045534e-20,6.961179121285066e-41,1.1682959651909837e-55,1.512885136757599e-46,3.0566347419968385e-50,7.767838939091207e-30,7.334865017462328e-20,9.113280170251587e-43,5.2753569307184154e-17,5.177440809552556e-31,3.4531787321042575e-26,3.2859728186262524e-39,1.2832127487937845e-37,1.1815638570378538e-32,2.7383826931035776e-20,5.803613440729975e-57,5.195078436426373e-35,1.3328481294457014e-57,1.8574538478465574e-58,2.2888866838928598e-43,3.429900563640085e-61,6.175831692272623e-55,7.932175725743093e-27,2.252286426675363e-48,1.8979673498868304e-43,2.8125265724412266e-60,1.5918504879282174e-61,7.65906584483046e-55,1.6151328929956379e-68,7.805798062462993e-46,1.1668545340674536e-21,8.32955015741197e-63,2.027275606747705e-57,5.773893564333751e-52,2.8515614445219327e-34,2.966157221601186e-64
7.810365604016947e-15,0.37845568160118326,3.76,0.0,0.7132251356423496,0.9999999999999993,1.8734879445498128e-32,1.0553004521850412e-16,2.4245954723272953e-25,1.2498476196668407e-12,1.249847619666906e-12,2.0336418013085264e-29,2.3342203818202786e-21,1.6855577682012065e-27,4.47781807002763e-34,3.412888408295961e-33,6.778598000199831e-16,2.9036664201911253e-27,3.650760966372682e-16,8.631057601692277e-22,3.259540456862596e-23,3.1278449939998175e-16,2.148212617765916e-29,2.1405444760332534e-27,3.159327523554974e-35,4.628525739440394e-25,9.911484481016443e-35,1.5534912084402173e-41,2.108284025373476e-24,2.114835804213967e-37,6.497306329495999e-52,3.248184311816529e-26,4.668148217506821e-35,2.6841640307108525e-42,9.117069874663105e-47,4.3849358938371053e-51,1.325464295233759e-16,2.078348642927295e-25,1.3254642956364722e-16,5.976088688060727e-32,9.977483732850778e-51,5.892075433223884e-32,1.4672923274351502e-19,6.009971845431807e-42,7.862230895919238e-57,1.228602810289354e-28,3.999280680039288e-39,8.095780833110661e-42,1.4183845910085081e-43,1.294365585374444e-55,4.1309885073982917e-50,3.967727363479998e-33,1.4340671185328472e-41,3.64177563982487e-42,1.0814878762063932e-44,2.6239812327718274e-60,2.307203219560101e-55,1.97864661149636e-65,5.477957601696893e-20,5.571092485746189e-40,1.8700507206467367e-54,1.2111833480260617e-45,2.4466028983928158e-49,3.1081473762905125e-29,1.4672908043069715e-19,7.294319773077705e-42,1.055300450708003e-16,2.071650716871996e-30,1.3817202069380864e-25,2.629947647926707e-38,1.0269573727440672e-36,9.4560407477517e-32,5.477951240425396e-20,9.291242879156038e-56,2.0787070703129927e-34,2.1337869555958938e-56,2.974040617774865e-57,1.8320357408878133e-42,5.768627008541403e-60,9.88707731482222e-54,3.1739034386363473e-26,1.8025272826553402e-47,1.5191249524524805e-42,9.005636772329112e-59,5.097064657103307e-60,1.2261626759850337e-53,5.171526711462441e-67,1.249427554956285e-44,2.3342128070246623e-21,1.3406031895910557e-61,3.2455333434174405e-56,9.243243997176667e-51,1.1409945625548308e-33,9.497558712986761e-63
1.562242653375649e-14,0.3784556816012698,3.76,0.0,0.7132251356410986,0.9999999999999987,1.499075067701646e-31,2.1108299718875606e-16,9.69996161566584e-25,2.499966532497604e-12,2.499966532497865e-12,8.135723380112582e-29,4.6689508728150646e-21,6.743327621937322e-27,3.5829341208204447e-33,2.730825288070915e-32,1.3558667634197933e-15,1.1616556628724483e-26,7.302313990334723e-16,1.765127677017106e-21,1.3040283740361987e-22,6.256368611163573e-16,8.594249142680287e-29,8.563578692447857e-27,2.5279416748448302e-34,9.260559253368866e-25,3.965230913222619e-34,1.2430270936637319e-40,8.434507082993005e-24,1.6921898942469732e-36,1.0397781465069584e-50,1.2994851789652285e-25,1.8675655184305356e-34,2.147741464220208e-41,7.295040824353353e-46,7.017331456717933e-50,2.6512162926215617e-16,8.314747898985106e-25,2.651216294232678e-16,2.390829853962086e-31,1.5967056884552622e-49,2.357209163678671e-31,2.934903429673449e-19,4.80919483103731e-41,1.2582315504246043e-55,4.915210696859577e-28,3.200032620752092e-38,6.47838740618425e-41,1.1349992534195754e-42,2.038694551478959e-54,3.3054068666104404e-49,3.1756474790933157e-32,1.1475442360603961e-40,2.9141583085346835e-41,8.653551639373859e-44,4.199226815376248e-59,3.6922574575590285e-54,3.1664841155948615e-64,1.0957104194156728e-19,4.457733736253848e-39,2.992742246964099e-53,9.696114631498083e-45,1.9582399654048995e-48,1.2434613351391752e-28,2.934897336173444e-19,5.836936808470731e-41,2.1108299659784462e-16,8.287951846664047e-30,5.527771882417561e-25,2.1046308990196208e-37,8.217174147514804e-36,7.566171488758718e-31,1.0957078744954296e-19,1.4870505432291095e-54,8.316173896236774e-34,3.415018657359108e-55,4.761084046318132e-56,1.4659976755753917e-41,1.0121046737786657e-58,1.5823922015434111e-52,1.2697679953094427e-25,1.4423174980584722e-46,1.2155786360604722e-41,2.882691792137656e-57,1.631563868944479e-58,1.9624288373349192e-52,1.655382381455628e-65,1.9994637088438373e-43,4.668920566175015e-21,2.1683155163855625e-60,5.194381986072258e-55,1.4793202152388862e-49,4.564709632747349e-33,3.0401557088109497e-61
3.1246548393235583e-14,0.37845568160144266,3.76,0.0,0.7132251356385965,0.9999999999999973,1.1993740276521788e-30,4.2218890201501937e-16,3.880301168875427e-24,5.0002043581503525e-12,5.0002043581513986e-12,3.2544197653634825e-28,9.338422194313572e-21,2.697549762032346e-26,2.8666183847043666e-32,2.184861305534034e-31,2.711880769601259e-15,4.6470009843934333e-26,1.4605418897489327e-15,3.6853705140649435e-21,5.21653756548204e-22,1.251341491545044e-15,3.4379793150356844e-28,3.4257158248251097e-26,2.0225447951346903e-33,1.8532146434556408e-24,1.586214832103524e-33,9.945130521054608e-40,3.374075938503292e-23,1.3538803495139888e-35,1.6638066004115066e-49,5.198363325481374e-25,7.470888141493282e-34,1.7183601908000282e-40,5.836586355996984e-45,1.1228893090217693e-48,5.302720274064996e-16,3.3261698370729605e-24,5.302720280509985e-16,9.564139669139988e-31,2.5549360454723855e-48,9.429566614647792e-31,5.870126482857718e-19,3.847842553901206e-40,2.013434924139171e-54,1.9662438437828225e-27,2.5602690797231115e-37,5.183562181983429e-40,9.08121110355992e-42,3.235963829058072e-53,2.6445580449673574e-48,2.5421396910576635e-31,9.181516196130538e-40,2.331621771575759e-40,6.9235074008276955e-43,6.719454580033303e-58,5.908152592379436e-53,5.066907109574297e-63,2.191539719857711e-19,3.5665307440095707e-38,4.789041974363629e-52,7.764585030623156e-44,1.5676782907049089e-47,4.974250103946705e-28,5.870102106910058e-19,4.670145713934537e-40,4.221888996511811e-16,3.315450554460384e-29,2.2112817753911918e-24,1.6843017431200003e-36,6.574291271465183e-35,6.0533554164234136e-30,2.19152953936885e-19,2.379689091057608e-53,3.326733925346768e-33,5.46471838942087e-54,7.622796402883473e-55,1.1729432872967563e-40,1.9039832476538132e-57,2.5321952939406232e-51,5.079484936381869e-25,1.1539984502094389e-45,9.725394682301697e-41,9.226031122865142e-56,5.221810244419014e-57,3.140336759229218e-51,5.2979974246178805e-64,3.1993804821194266e-42,9.33830093768401e-21,3.5425454605177833e-59,8.312279908504858e-54,2.3672330677145554e-48,1.8260231860054036e-32,9.729995565513882e-60
6.249479211219376e-14,0.37845568160178855,3.76,0.0,0.7132251356335924,0.9999999999999947,9.595449363549384e-30,8.444007152105837e-16,1.5521842182005263e-23,1.0000680009420745e-11,1.0000680009424929e-11,1.3017133291654593e-27,1.8677406303537177e-20,1.0790631592663286e-25,2.2934018576870137e-31,1.747961844298363e-30,5.423909099491484e-15,1.8588761561356382e-25,2.921162414872344e-15,7.990651951438918e-21,2.0866995683021346e-21,2.5027503803862916e-15,1.375247582560408e-27,1.370346537714427e-25,1.6181117380675591e-32,3.7105471638835294e-24,6.345064539510324e-33,7.956433407425377e-39,1.349684109980849e-22,1.0831555280599448e-34,2.6622013833782022e-48,2.079429591942859e-24,2.9884913240383695e-33,1.3747596138207926e-39,4.669490043194717e-44,1.796720847687931e-47,1.0605728183623175e-15,1.3305220664504876e-23,1.060572820940418e-15,3.825845076166859e-30,4.0879361414052182e-47,3.771950183206578e-30,1.174057598405692e-18,3.0784682310103315e-39,3.221850585882952e-53,7.865291816633958e-27,2.0483120245039995e-36,4.147425985059439e-39,7.265536722804926e-41,5.156436480174954e-52,2.1157172237665248e-47,2.036017010047934e-30,7.345677909644695e-39,1.8654154264365736e-39,5.539082878435695e-42,1.0751700274146574e-56,9.45333188226114e-52,8.107518479429338e-62,4.383198248542143e-19,2.853361814814931e-37,7.663392104834286e-51,6.2227998742878624e-43,1.2557023635554421e-46,1.989780969392635e-27,1.1740478476587457e-18,3.736361170677561e-39,8.444007057548459e-16,1.3262341874608413e-28,8.845431548956236e-24,1.3482048182846744e-35,5.2595671273849684e-34,4.842663822803857e-29,4.3831575250945535e-19,3.807978965586518e-52,1.3307426251185114e-32,8.743846832179523e-53,1.2210016576823292e-53,9.384086851337136e-40,3.9566767278767825e-56,4.051806219647927e-50,2.0318763173228214e-24,9.232984180987349e-45,7.780063299408587e-40,2.9525543857502446e-54,1.6711086314316146e-55,5.024885580799257e-50,1.6954724551269563e-62,5.118991036536613e-41,1.8676921095651552e-20,5.901257790936232e-58,1.3300809187050463e-52,3.7878286638623425e-47,7.304315787766743e-32,3.113836857675621e-58
1.249912795501101e-13,0.3784556816024802,3.76,0.0,0.713225135623584,0.9999999999999892,7.676544311128465e-29,1.6888243557738626e-15,6.208867927385955e-23,2.00016313118211e-11,2.0001631311837847e-11,5.20609904647124e-27,3.735554125241655e-20,4.316335229451784e-25,1.8347622815095363e-30,1.3983863811099777e-29,1.0847967029380425e-14,7.435656896827252e-25,5.842401639891395e-15,1.8460395878280934e-20,8.34696516220246e-21,5.005566670005354e-15,5.501101428826659e-27,5.481533257707449e-25,1.2945186572664667e-31,7.437328724119396e-24,2.538035074532714e-32,6.365219866663198e-38,5.398836803559064e-22,8.665447176664531e-34,4.259551873466335e-47,8.317884788795516e-24,1.1954324236012204e-32,1.0998437164551351e-38,3.735679569007263e-43,2.8748474877727578e-46,2.121174378942478e-15,5.322196484555257e-23,2.121174389255092e-15,1.5303959945690443e-29,6.540321945924777e-46,1.508786813680547e-29,2.3481488565777695e-18,2.462851462940718e-38,5.155702756256799e-52,3.1461778561204903e-26,1.6386876245739875e-35,3.318547771115693e-38,5.812786089946844e-40,8.232309906657503e-51,1.692566516666654e-46,1.6323857557992452e-29,5.876728316570261e-38,1.4923794695727188e-38,4.431393902887543e-41,1.7203241443752465e-55,1.512509782049743e-50,1.297253465313201e-60,8.766515017113017e-19,2.2827438774816994e-36,1.22634518685986e-49,4.9955798017185186e-42,1.0069861377179184e-45,7.959285514107165e-27,2.3481098530274907e-18,2.9891965039796666e-38,1.688824317950142e-15,5.305044687889742e-28,3.538200222638242e-23,1.0797085365843087e-34,4.207568661823497e-33,3.8738224032901244e-28,8.766352121327783e-19,6.093626901939658e-51,5.323038050150901e-32,1.398958186449567e-51,1.957723655254932e-52,7.507421597626601e-39,9.243273345195561e-55,6.4831233863406e-49,8.127667948156288e-24,7.387456005868302e-44,6.223056014367494e-39,9.44851792344372e-53,5.347757175482319e-54,8.040050324240387e-49,5.425625653955067e-61,8.189704095649888e-40,3.7353599088315475e-20,1.0187255291801894e-56,2.1282693613300355e-51,6.060727781330849e-46,2.9217264200790955e-31,9.964650802285517e-57
2.499842544259428e-13,0.3784556816038635,3.76,0.0,0.7132251356035675,0.9999999999999784,6.141312511659791e-28,3.3776716935890205e-15,2.4835762229175593e-22,4.000353391606011e-11,4.000353391612708e-11,2.081772948684393e-26,7.471248499609435e-20,1.726547475959821e-24,1.4678228383616514e-29,1.1186963236578333e-28,2.1696087969586786e-14,2.974293809324597e-24,1.1684872789036536e-14,4.683659193252467e-20,3.338817684387877e-20,1.0011193296998262e-14,2.200462297947243e-26,2.1926640752187485e-24,1.0356248810415108e-30,1.4939807379115222e-23,1.0151904556754225e-31,5.092111620653746e-37,2.1595491083919107e-21,6.932435647946719e-33,6.815117933490322e-46,3.3271855156365114e-23,4.781870930029799e-32,8.799012889428903e-38,2.988577307422851e-42,4.5998817449152616e-45,4.242377414776902e-15,2.1289002006319803e-22,4.242377456027801e-15,6.121860881769954e-29,1.0462913468087334e-44,6.035017002561655e-29,4.696336804650656e-18,1.970310643071136e-37,8.251183582708654e-51,1.2584816404821427e-25,1.31096418128219e-34,2.6556832927198106e-37,4.650578869470815e-39,1.315377802462348e-49,1.3539933914654748e-45,1.3115760419630506e-28,4.7014570532649726e-37,1.1939223046145464e-37,3.545193070235216e-40,2.752580358396315e-54,2.4198487404320544e-49,2.0756880003210808e-59,1.7533147399067453e-18,1.8262161306213887e-35,1.962725308066189e-48,4.0240191418530204e-41,8.094392811161894e-45,3.1837463556599085e-26,4.6961807907107935e-18,2.39141578893678e-37,3.377671542292603e-15,2.1220394667763628e-27,1.415258980453145e-22,8.65567391294048e-34,3.3657990418001953e-32,3.098453886810794e-27,1.7532495819852367e-18,9.752025539775353e-50,2.129204280960597e-31,2.2380277920786306e-50,3.1453746576330313e-51,6.005895550820452e-38,2.4109176922812223e-53,1.0373179132449571e-47,3.25109810763647e-23,5.911464394353809e-43,4.976618045324819e-38,3.023571024751336e-51,1.7113174770537378e-52,1.2864126346977921e-47,1.7361752461381575e-59,1.3100846355623896e-38,7.47047059159956e-20,1.868361783254342e-55,3.40549435478879e-50,9.697317372277169e-45,1.168654987320583e-30,3.1887425376951057e-55
4.999702041776083e-13,0.3784556816066302,3.76,0.0,0.7132251355635344,0.9999999999999567,4.91308584876154e-27,6.755366595973721e-15,9.934385722298288e-22,8.000733912229135e-11,8.000733912255919e-11,8.321636376722878e-26,1.494291232603966e-19,6.906191596915948e-24,1.1742581876840592e-28,8.94920678462332e-28,4.339235017166952e-14,1.189724210568501e-23,2.336978588389994e-14,1.3333568878610037e-19,1.3355319908179522e-19,2.0022422742071453e-14,8.801888692030588e-26,8.770928635976498e-24,8.285010843209543e-30,3.0144022420117804e-23,4.060511291555228e-31,4.073513957568901e-36,8.638179720523038e-21,5.545974440672447e-32,1.0903452576211659e-44,1.3308791788038782e-22,1.9128321876792438e-31,7.039506098241557e-37,2.3908731276707414e-41,7.360072904550276e-44,8.484783145142186e-15,8.51564371927207e-22,8.484783310146805e-15,2.448928513198978e-28,1.6735219582760703e-43,2.413865775750256e-28,9.392734427709608e-18,1.5762582573289955e-36,1.3208231102117657e-49,5.0339337344053e-25,1.0487751848067945e-33,2.1258480199763842e-36,3.7209347920678425e-38,2.10204396985345e-48,1.0830797444492316e-44,1.0583047616539953e-27,3.761195408173018e-36,9.551451390098693e-37,2.8362287017357725e-39,4.404242125714374e-53,3.871150222264303e-48,3.321301339378907e-58,3.5066407542264294e-18,1.4609801289553295e-34,3.1421342406179215e-47,3.2632280123574126e-40,6.537009875119484e-44,1.2735048302344335e-25,9.392110383562189e-18,1.913180954271779e-36,6.755365990784996e-15,8.488201081119399e-27,5.660780683152907e-22,6.95321769559747e-33,2.6921819687070595e-31,2.477753058879048e-26,3.506380129657745e-18,1.560992735988861e-48,8.51659966066218e-31,3.5797703489088316e-49,5.074114630633274e-50,4.804535641159166e-37,6.839791701088408e-52,1.6597215865042016e-46,1.3004441426067887e-22,4.731487021813949e-42,3.9782804242100246e-37,9.675437444007524e-50,5.476282785009993e-51,2.05821879818581e-46,5.555444572864727e-58,2.0952382462944777e-37,1.4939792402412965e-19,3.752195209055621e-54,5.449493519569362e-49,1.5515802564037293e-43,4.674264006376097e-30,1.0204028554372061e-53
9.99942103680939e-13,0.3784556816121635,3.76,0.0,0.7132251354834681,0.9999999999999133,3.930491038294002e-26,1.351075730776054e-14,3.9737886360962855e-21,1.6001494952576658e-10,1.6001494952683785e-10,3.324272908551427e-25,2.9887384603890925e-19,2.762456917364274e-23,9.393980557895679e-28,7.158719677763209e-27,8.678495586216375e-14,4.7589140295067803e-23,4.673949526107895e-14,4.2531967710236807e-19,5.342126542582152e-19,4.0044786397113086e-14,3.520760206995701e-25,3.50856253168776e-23,6.627968551066118e-29,6.137824715970608e-23,1.6239917437652728e-30,3.258501678715168e-35,3.455232156611906e-20,4.436781536694522e-31,1.7443002678084777e-43,5.323515880399412e-22,7.6519411016109225e-31,5.6320281445880165e-36,1.912699528084675e-40,1.1776843356774048e-42,1.6969593240658727e-14,3.406265833422279e-21,1.696959390068033e-14,9.797112610910133e-28,2.6758698811700796e-42,9.6542614437757e-28,1.8785616581466256e-17,1.261007229272732e-35,2.1153246093546467e-48,2.0135638694359278e-24,8.390188151351074e-33,1.7027393948925828e-35,2.9774672231978336e-37,3.357624487248958e-47,8.662722328163824e-44,8.610892562835451e-27,3.008968241335992e-35,7.641187152318746e-36,2.2690816122756152e-38,7.047083725300155e-52,6.19183778266175e-47,5.314673331188239e-57,7.013290934610778e-18,1.1687850936848248e-33,5.03304277395794e-46,2.6809712526035775e-39,5.327967621536906e-43,5.094030760430682e-25,1.8783120516809313e-17,1.5306039005176306e-35,1.351075488699967e-14,3.395289099780069e-26,2.2640908293097872e-21,5.608386232347013e-32,2.1529950874839848e-30,1.9805704710202127e-25,7.012248501222878e-18,2.499693726010429e-47,3.406439917348119e-30,5.724120248832084e-48,8.251306450238856e-49,3.843293656401292e-36,2.048686859749611e-50,2.6555597203999222e-45,5.201776080388116e-22,3.7888617610132574e-41,3.1777748974073184e-36,3.0961017380110193e-48,1.752427951995248e-49,3.2929726870074115e-45,1.777514882773405e-56,3.349481383977933e-36,2.9874838671632363e-19,8.444437917546383e-53,8.721371417609406e-48,2.4825271698615142e-42,1.8694066413369762e-29,3.2652755003817055e-52
1.999885902687601e-12,0.3784556816232301,3.76,0.0,0.7132251353233356,0.9999999999998265,3.144414614646018e-25,2.70215423594029e-14,1.5895368684552604e-20,3.200301702967682e-10,3.2003017030105266e-10,1.3262117041487554e-24,5.97812621667869e-19,1.104962775147956e-22,7.515015094636092e-27,5.72591726905971e-26,1.7357049238565746e-13,1.9035721000501075e-22,9.347844677452341e-14,1.4852226385725972e-18,2.1368413291894888e-18,8.00891327711434e-14,1.408302480740845e-24,1.4035724807542008e-22,5.3022870471627835e-28,1.2737996898324846e-22,6.49424073170523e-30,2.6062947651940156e-34,1.382055806294338e-19,3.5494126075421134e-30,2.790060593224328e-42,2.1293975613898566e-21,3.061254960742458e-30,4.506280108629175e-35,1.5301544541500707e-39,1.8845186586922872e-41,3.393920797083743e-14,1.3625078123898602e-20,3.393921061093885e-14,3.9199489443455424e-27,4.2757336072933714e-41,3.8607288632660854e-27,3.75717285194228e-17,1.0088007958552796e-34,3.390926474911177e-47,8.054147760537737e-24,6.712099292945307e-32,1.365477582326946e-34,2.3831106567375083e-36,5.35622906847772e-46,6.927085315238511e-43,7.119255162877978e-26,2.4071793726380187e-34,6.112955112146462e-35,1.8154152235285048e-37,1.1276229444397684e-50,9.900493607684842e-46,8.505329471355034e-56,1.4026583902597696e-17,9.350254323646406e-33,8.070838971688145e-45,2.257382840465291e-38,4.419771027129683e-42,2.037613682919978e-24,3.7561745194207664e-17,1.2245704228394333e-34,2.7021532676348565e-14,1.3581173930616234e-25,9.05455759596732e-21,4.559910263237134e-31,1.7211886204732852e-29,1.5818437793360604e-24,1.4022414703951414e-17,4.0062177563627345e-46,1.362410836256134e-29,9.147309389055762e-47,1.3626609952821963e-47,3.0740810434109323e-35,6.3315851547703875e-49,4.248883191884647e-44,2.0807021028814334e-21,3.0369545513071048e-40,2.5344800838952435e-35,9.907209211052732e-47,5.607840664571991e-48,5.268152842422675e-44,5.686552759849841e-55,5.349885234283891e-35,5.973054872896842e-19,2.1321779107287746e-51,1.3961415277768507e-46,3.9720142535960316e-41,7.475207303461508e-29,1.0448718816564606e-50
3.999773500700925e-12,0.37845568164536336,3.76,0.0,0.7132251350030706,0.9999999999996529,2.5155609585291573e-24,5.404312697495484e-14,6.358306654590689e-20,6.400606116949761e-10,6.400606117121096e-10,5.2770623006410105e-24,1.1959158527575557e-18,4.419682744967163e-22,6.011727750196421e-26,4.579030762529194e-25,3.4714286598018735e-13,7.614325782688371e-22,1.8695448091197627e-13,5.508702973872198e-18,8.54727471409281e-18,1.6017630180992062e-13,5.633186140817931e-24,5.615458311002848e-22,4.2416797361785274e-27,2.753569933202471e-22,2.596311501647971e-29,2.084221304005804e-33,5.527916250988607e-19,2.839503573227129e-29,4.4614649920956203e-41,8.517503675882881e-21,1.2248829666986452e-29,3.6060695479421223e-34,1.22411257084594e-38,3.015939589399871e-40,6.787841558779143e-14,5.450032686614826e-20,6.787842614829703e-14,1.5688597063242718e-26,6.823121548623754e-40,1.5435085834450214e-26,7.514534291621493e-17,8.070302660344072e-34,5.445959732686583e-46,3.2215667892804643e-23,5.36958550992346e-31,1.0976256609127826e-33,1.9083018241249458e-35,8.520941858922425e-45,5.536720911963824e-42,6.062486306876981e-25,1.9257454317552456e-33,4.890358204546395e-34,1.4525693863760602e-36,1.804479609212644e-49,1.582017731675178e-44,1.3614427090132473e-54,2.8053140269350753e-17,7.480144269344023e-32,1.2970812803712144e-43,1.9860571566333555e-37,3.787771526626321e-41,8.150450216391057e-24,7.510541715660213e-17,9.797929526785302e-34,5.404308824272454e-14,5.432473237164769e-25,3.620372165544284e-20,3.7647919922559846e-30,1.3750191072417475e-28,1.261309962537831e-23,2.8036467784262425e-17,6.431445797780715e-45,5.448312307342303e-29,1.4598731690002415e-45,2.3570862086728848e-46,2.4583717627638215e-34,1.9901440746857496e-47,6.798149807538167e-43,8.322725903939065e-21,2.4389526493326448e-39,2.015303263573035e-34,3.170093042872716e-45,1.7945481008898698e-46,8.42654981656655e-43,1.8186233983308456e-53,8.530211410454012e-34,1.1938449429409274e-18,5.913129839828695e-50,2.236345267186974e-45,6.355109135194458e-40,2.9881433428474977e-28,3.3434730791436837e-49
