Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383),CHO2(142),F(37),C#CC(3594),CH(17),C3H4(6344),C3H4(6729),S(264),C3H5(2345),C3H5(2725),CH3O2(159),S(1527),S(3172),S(6223),S(6172),C3H3(5584),C3H3(6828),CHO2(178),C2H3F(124),C3H5(2350),S(2293),S(2934),C2H3F(191),S(5865),S(2726),S(9381),S(2727),S(5643),S(5886),S(2074)
3.439004403299951e-09,0.1259166006487697,3.76,0.0,0.7186562764699626,0.9999994427086204,8.280571306884945e-10,3.963194455055085e-06,5.8928478258261236e-09,0.0004062130675007851,0.00040622310891092004,3.0346043793901913e-12,6.20626473747269e-08,2.847546848922596e-09,5.74560647517899e-10,2.7122042929337587e-10,5.440877937124077e-07,5.695660108825531e-11,1.0411673940897956e-07,3.230417446944884e-07,3.7281574662416037e-07,1.4359762171939772e-07,6.909724445774717e-11,2.135636791821298e-10,8.42344083141454e-11,2.9243638904076286e-09,5.898036488481969e-15,4.659526032643012e-16,1.0913238793340205e-10,7.506942299204916e-14,4.627439880385953e-21,2.5507517953665526e-11,2.798151968909174e-14,5.803157517998446e-16,1.3152088326399815e-19,3.4440444723639273e-19,5.374724981134709e-07,9.78461757046198e-10,5.30822513897715e-07,1.7591055465617105e-12,1.9670889900174377e-19,4.092310134814868e-14,2.970337839046797e-08,6.7163728101376564e-15,2.154459600318704e-19,9.04530994269336e-12,3.942709967336535e-14,3.040303838890867e-14,1.769446276933911e-16,6.512054410842003e-22,1.0041492689920357e-19,6.674997935194782e-09,4.702531439507937e-16,1.4507497214432875e-16,8.513235923161843e-18,5.989348699316005e-24,1.6339705654290642e-23,1.671507970736605e-26,1.2105653629750798e-08,2.767160222337649e-14,3.6444075114353434e-19,2.297536952492122e-17,3.4076885939244272e-19,1.259661261425323e-10,1.284681420264228e-08,9.796027953619411e-15,3.954572740566177e-06,1.0271101672924975e-11,8.235622290338308e-09,2.726974342253221e-14,2.923398486636283e-14,4.061463204882311e-10,5.496024046237184e-09,8.776572969051423e-20,1.6142507209898918e-14,1.2407841158400588e-21,1.1936952711377835e-19,7.206386266919779e-16,3.724898778823372e-21,3.1233246183020376e-20,9.742150959183481e-11,1.1075046485910802e-18,7.893024303603217e-17,1.1019603081327379e-17,5.901256338290457e-19,1.133243449596527e-18,3.893392406777001e-24,1.874125576394407e-15,8.774321281353534e-11,5.612211505320595e-23,1.1107143900983005e-20,3.805957576169527e-18,6.983167797182408e-15,2.8640605350126943e-21,1.6769337548196554e-20,2.5728695890676643e-23,5.486090378027821e-20,1.6466196870901901e-21,1.9485365405038165e-22,2.3513439071485647e-21
3.5451287760917537e-09,0.12591689228195072,3.76,0.0,0.7186435821921877,0.9999994248600427,9.199034758139187e-10,4.08572955436173e-06,6.354620568318451e-09,0.0004187446875619377,0.0004187552059572529,3.1298098143590136e-12,6.693666673536266e-08,3.0146955261119174e-09,6.267068895927985e-10,2.9146930410554095e-10,5.609862922310477e-07,6.052977778169991e-11,1.060649788266263e-07,3.3759363014877724e-07,3.9145994528829163e-07,1.4561822787753114e-07,7.34966316304027e-11,2.2788255501249922e-10,9.20210616550907e-11,3.1251067080310887e-09,6.476560031597995e-15,5.25076758747477e-16,1.1163194311068942e-10,8.141921508324077e-14,5.2461016842373016e-21,2.6803370438391563e-11,3.0618319613905566e-14,6.541985319746873e-16,1.5296262315929026e-19,3.9315822237907875e-19,5.53990044850035e-07,1.0396689153360237e-09,5.46928424516331e-07,1.923058080172156e-12,2.1372314622838073e-19,4.1999667462817676e-14,3.06520943929867e-08,7.336137731504359e-15,2.4885709483437115e-19,9.459312163820221e-12,4.225761475770491e-14,3.361567249017145e-14,1.9559255147303247e-16,7.312445305241825e-22,1.149778298630885e-19,7.150073366965128e-09,5.152548880592905e-16,1.586293349140632e-16,9.601864948818674e-18,6.947184892047419e-24,1.8556833499419348e-23,2.0116003500916577e-26,1.240550289160219e-08,2.999685917021693e-14,4.232612113290941e-19,2.5144587758499217e-17,3.8597287992527243e-19,1.3332276814718984e-10,1.2978914147037353e-08,1.080146964982415e-14,4.076570499889473e-06,1.1034993373668823e-11,8.465643020128454e-09,2.8948391852303496e-14,3.022720038208267e-14,4.181175873451394e-10,5.5335621782501075e-09,1.0013091057570284e-19,1.7220818690366837e-14,1.3306367344674554e-21,1.3534650701514724e-19,7.692986770693581e-16,4.253719508436851e-21,3.4965900489687485e-20,1.0237835292648652e-10,1.2731751172934338e-18,8.395810606635049e-17,1.2666480480465635e-17,6.827713645268434e-19,1.2569434806857719e-18,4.355840231966676e-24,1.941012414105989e-15,8.774907210668379e-11,6.461152113158252e-23,1.262247063184385e-20,4.260289431557087e-18,7.006409168479774e-15,3.199572014342204e-21,1.899955201133763e-20,2.832988202916056e-23,6.197075027928485e-20,1.8355677487735956e-21,2.1422767128689447e-22,2.6794928217585773e-21
3.6512531488835563e-09,0.1259171839172757,3.76,0.0,0.7186308878964771,0.9999994069725293,1.0186856334633561e-09,4.2082785124400954e-06,6.835896240915295e-09,0.00043127608385964576,0.0004312870847639106,3.225013549732896e-12,7.202099946311386e-08,3.1859620218453803e-09,6.817530878021371e-10,3.1248657291660756e-10,5.778914114173655e-07,6.421188082768455e-11,1.0800520481701285e-07,3.52250549223359e-07,4.1040371823463984e-07,1.4758861777646533e-07,7.803793975682265e-11,2.426220716911482e-10,1.0025838168971193e-10,3.331358721846945e-09,7.095697965212609e-15,5.900152849730229e-16,1.1410011920716593e-10,8.808741534828447e-14,5.929136762930862e-21,2.812303396312312e-11,3.34150477590168e-14,7.349134142340877e-16,1.77033354934126e-19,4.469853307721314e-19,5.705035113950698e-07,1.1027258498285866e-09,5.630180682409665e-07,2.0968741788238327e-12,2.31609658314672e-19,4.306341850675982e-14,3.1602725919541056e-08,7.992202121357747e-15,2.86257221179402e-19,9.876236265044048e-12,4.5183090290506676e-14,3.704909674512173e-14,2.155146905364489e-16,8.178084826454642e-22,1.310088807824466e-19,7.638715133897268e-09,5.63045299302407e-16,1.729851644757113e-16,1.0792481606772897e-17,8.02400540225348e-24,2.0994076838641997e-23,2.4083572068094875e-26,1.270167499619727e-08,3.243366197977756e-14,4.893840846069703e-19,2.743518457545011e-17,4.354305210144177e-19,1.4085814554692228e-10,1.3103796254043058e-08,1.1875612552357028e-14,4.198566057250998e-06,1.1834306359538451e-11,8.688687712994328e-09,3.064457635086375e-14,3.119731046612998e-14,4.2973584994566956e-10,5.568399384142568e-09,1.1380947707882776e-19,1.8338335480288358e-14,1.423356944891946e-21,1.5281094106420954e-19,8.195583224716489e-16,4.837015750401809e-21,3.901162016263452e-20,1.0740229980742472e-10,1.457458875164478e-18,8.914113878892984e-17,1.4495630638680974e-17,7.8675814565518155e-19,1.3894235939072078e-18,4.854456599041572e-24,2.006193784484067e-15,8.77550573052153e-11,7.405775254971577e-23,1.427994058002197e-20,4.7522131424525815e-18,7.028850404944413e-15,3.562356700218211e-21,2.1449912983835923e-20,3.1107699910131037e-23,6.975407556057682e-20,2.0392934148905348e-21,2.348710548175048e-22,3.0412915607850006e-21
3.757377521675359e-09,0.12591747555464702,3.76,0.0,0.7186181935811109,0.9999993890463439,1.1246853993728872e-09,4.330841312473153e-06,7.336729752042069e-09,0.0004438072563389322,0.0004438187451303029,3.320215585137854e-12,7.731705467526569e-08,3.3612972010034833e-09,7.397598358731392e-10,3.3427546487571195e-10,5.948031738200003e-07,6.80029311055244e-11,1.0993907376235975e-07,3.6700633994256144e-07,4.29643288012525e-07,1.4951262883784388e-07,8.272178864635903e-11,2.577756667765005e-10,1.0895740895937814e-10,3.5429654665372835e-09,7.757142895674548e-15,6.611739841152161e-16,1.165406050376684e-10,9.507989375841723e-14,6.681339704511862e-21,2.946641181307945e-11,3.6376275856778706e-14,8.228656639508428e-16,2.0395042042838047e-19,5.062305052120167e-19,5.870128987309618e-07,1.1676319539158753e-09,5.790914561334802e-07,2.280840824198353e-12,2.503848077650517e-19,4.411456676937535e-14,3.255527242722255e-08,8.685553408634122e-15,3.279909596023449e-19,1.0295862876865517e-11,4.8202843227743435e-14,4.071046468112376e-14,2.3675087616071366e-16,9.111558674128595e-22,1.485898847434056e-19,8.1405169489661e-09,6.137087386666483e-16,1.8816354849397585e-16,1.2091324563866101e-17,9.23054935141526e-24,2.3665610763147582e-23,2.869246899573078e-26,1.2994224963758216e-08,3.498332266976932e-14,5.634580450249327e-19,2.984936379732282e-17,4.893831684118169e-19,1.4857006112045416e-10,1.3221864604340995e-08,1.3020920560461073e-14,4.320559411460768e-06,1.2669845618238206e-11,8.904788181877437e-09,3.235523262222756e-14,3.21439649798249e-14,4.4100158812179473e-10,5.60073568928181e-09,1.288989260343178e-19,1.9495060741328775e-14,1.5188998079476692e-21,1.7184080465633077e-19,8.714174847952124e-16,5.4783470272819175e-21,4.3386268108175333e-20,1.1249042991194658e-10,1.6617973238677233e-18,9.447933179114208e-17,1.652039799748072e-17,9.03103531406078e-19,1.530975529253698e-18,5.3906101293503776e-24,2.0696405924026555e-15,8.776116647296256e-11,8.453307565997106e-23,1.608665627150598e-20,5.283513091618595e-18,7.050653277303881e-15,3.9537134560539846e-21,2.4135194150769428e-20,3.4068800931598727e-23,7.825284165103409e-20,2.2584389591093452e-21,2.5682737809097805e-22,3.438987952747955e-21
3.863501894467161e-09,0.12591776719397593,3.76,0.0,0.7186054992444437,0.9999993710817525,1.2381852711476848e-09,4.453417937655456e-06,7.857162402677858e-09,0.0004563382049456906,0.00045635018687068034,3.41541592013218e-12,8.282615875384725e-08,3.5406525137833425e-09,8.007864498537494e-10,3.568396410363963e-10,6.117216025199994e-07,7.190294965704853e-11,1.1186806146982995e-07,3.8185531129329685e-07,4.4917525505624934e-07,1.5139382714092015e-07,8.75488025783671e-11,2.7333681039922783e-10,1.181290639983779e-10,3.7597736910648265e-09,8.46260794798994e-15,7.389749201978942e-16,1.1895679340096264e-10,1.0240250292882313e-13,7.5077130133112e-21,3.083342685673556e-11,3.9506565103714484e-14,9.184716852796804e-16,2.339402580869592e-19,5.712496981564909e-19,6.035182078399441e-07,1.234386621166128e-09,5.951485991847995e-07,2.4752449761710623e-12,2.7006490960506756e-19,4.5153321361013923e-14,3.350973337322369e-08,9.417178222080282e-15,3.744221451278629e-19,1.0717987166951752e-11,5.131620690708828e-14,4.4606888725647907e-14,2.5934048549226005e-16,1.0115431760484543e-21,1.67802949058079e-19,8.655073821964708e-09,6.673295963520476e-16,2.0418542976601913e-16,1.3504820380389533e-17,1.057817524100755e-23,2.65860423432308e-23,3.4024747867450097e-26,1.328320695421336e-08,3.7647103070650995e-14,6.461673422918731e-19,3.238929187632113e-17,5.480767592778919e-19,1.5645635055015904e-10,1.3333499988188713e-08,1.4239868900133746e-14,4.442550561327357e-06,1.3542418407249491e-11,9.11399687538257e-09,3.4077412128238444e-14,3.306692309031705e-14,4.5191646302944014e-10,5.630756331532033e-09,1.4550115445781217e-19,2.0690945005076823e-14,1.6172207525154676e-21,1.9251471679335903e-19,9.248760857293813e-16,6.181371203472839e-21,4.810603888426091e-20,1.1763993856981693e-10,1.8876972631776065e-18,9.997267565642644e-17,1.8754604156531877e-17,1.0328844552480992e-18,1.6818889168024008e-18,5.965661134726759e-24,2.131333201232975e-15,8.776739808712515e-11,9.611253850869951e-23,1.804969398914849e-20,5.8559953574050014e-18,7.071954932661373e-15,4.374962640828181e-21,2.7070737809629377e-20,3.721991515817778e-23,8.751037867610745e-20,2.4936534489739248e-21,2.801405279013596e-22,3.874899652152629e-21
3.969626267258963e-09,0.1259180588351815,3.76,0.0,0.7185928048849,0.9999993530790238,1.359468261972682e-09,4.5760083711930895e-06,8.397222627352483e-09,0.0004688689296266623,0.0004688814098130364,3.5106145542841493e-12,8.854956169119734e-08,3.7239799887253142e-09,8.648909865922258e-10,3.80183225579806e-10,6.286467210828816e-07,7.591195769017719e-11,1.1379348156176206e-07,3.967922068535013e-07,4.689965656817256e-07,1.5323552615132938e-07,9.251961004643817e-11,2.892990256747279e-10,1.2778414889117116e-10,3.98163176441523e-09,9.21382648184213e-15,8.238565576918238e-16,1.2135179618313278e-10,1.1006108256664629e-13,8.413469065746525e-21,3.222401941037062e-11,4.2810466595236846e-14,1.0221589786318614e-15,2.672383563072651e-19,6.424100371789064e-19,6.200194397040823e-07,1.3029892453238455e-09,6.111895083439993e-07,2.6803735751465227e-12,2.906662347489365e-19,4.617988827921439e-14,3.446610821485062e-08,1.0188062493007711e-14,4.2593431975546227e-19,1.1142417877722034e-11,5.452253388394993e-14,4.8745441305139704e-14,2.8332243798126096e-16,1.119224778559671e-21,1.8873037324624302e-19,9.181983329222076e-09,7.239922901386223e-16,2.2107160801427407e-16,1.5039583605591182e-17,1.2078876998685824e-23,2.9770408923109255e-23,4.0170324525988447e-26,1.3568674285162353e-08,4.0426217640965235e-14,7.382325329617482e-19,3.5057102494599514e-17,6.117616296143663e-19,1.6451488190834583e-10,1.3439061289581801e-08,1.5534943691770875e-14,4.564539505657997e-06,1.4452834087375673e-11,9.31638428480999e-09,3.580828631928916e-14,3.396604188935515e-14,4.624831734170615e-10,5.65863285383154e-09,1.6372254440445926e-19,2.192588824154044e-14,1.7182757261528374e-21,2.1491187812754724e-19,9.799340468210458e-16,6.94984284455324e-21,5.31874596957387e-20,1.2284813218960296e-10,2.136732156180976e-18,1.0562116096423044e-16,2.1212544525595086e-17,1.1772388378067913e-18,1.842451328199077e-18,6.580961600547456e-24,2.1912604058322076e-15,8.77737507961131e-11,1.0887396157000384e-22,2.0176091785827127e-20,6.471486919892087e-18,7.0928716158889864e-15,4.827445957415162e-21,3.0272462674669785e-20,4.056785145109639e-23,9.757139460731259e-20,2.7455926726462797e-21,3.048547056113611e-22,4.351413427491812e-21
4.075750640050765e-09,0.12591835047819036,3.76,0.0,0.7185801105009675,0.9999993350384263,1.4888177240735175e-09,4.698612596303637e-06,8.956926703161397e-09,0.0004813994303294163,0.0004814124137980906,3.605811487213823e-12,9.448844294515215e-08,3.9112322258227025e-09,9.321302619784652e-10,4.043108322090834e-10,6.455785535155394e-07,8.002997658219564e-11,1.1571650204156443e-07,4.1181217133988035e-07,4.891044827837933e-07,1.5504080419027652e-07,9.763484352783249e-11,3.0565590655663135e-10,1.3793334880448748e-10,4.208390026626889e-09,1.0012551834813547e-14,9.162738973758296e-16,1.2372846033462073e-10,1.1806146342929157e-13,9.404032012572994e-21,3.363814531910525e-11,4.629252174764784e-14,1.1343660992820238e-15,3.040892025582554e-19,7.20089780975604e-19,6.365165953052615e-07,1.3734392203098104e-09,6.272141945440312e-07,2.8965135441086454e-12,3.122050219071195e-19,4.719447046735282e-14,3.542439640953452e-08,1.0999191545013733e-14,4.829312158422665e-19,1.1568976427696411e-11,5.782119822541022e-14,5.313315610208133e-14,3.087351932652279e-16,1.2344529042765098e-21,2.1145455021626628e-19,9.720846726102497e-09,7.837812637759814e-16,2.388427416553894e-16,1.6702416879810102e-17,1.3745299910788885e-23,3.323417644786086e-23,4.7227486683289175e-26,1.385067944916139e-08,4.3321836106105127e-14,8.404111927042928e-19,3.7854900754550917e-17,6.806923649836849e-19,1.7274355515417673e-10,1.3538886785614982e-08,1.6908641541977863e-14,4.686526243258645e-06,1.540190397846832e-11,9.512036590650255e-09,3.754514966358314e-14,3.484126597686568e-14,4.727053250354034e-10,5.68452411608953e-09,1.8367404728768927e-19,2.319974210515765e-14,1.8220213224867417e-21,2.39112015734182e-19,1.0365912895247037e-15,7.787611592002117e-21,5.864739153218935e-20,1.2811242386628606e-10,2.4105434219067397e-18,1.1142477828998584e-16,2.3908984772246314e-17,1.3373671795307922e-18,2.0129483384597075e-18,7.237855246964323e-24,2.249418493836338e-15,8.778022324679779e-11,1.2289792672591763e-22,2.247283835350131e-20,7.131834901748247e-18,7.113501832678833e-15,5.3125263102233066e-21,3.3756871626148764e-20,4.4119497595271457e-23,1.0848198503658464e-19,3.0149190759853348e-21,3.3101442832495594e-22,4.870984435023561e-21
4.181875012842568e-09,0.12591864212293588,3.76,0.0,0.7185674160911951,0.9999993169602281,1.6265171815383396e-09,4.821230596216193e-06,9.5362794280469e-09,0.0004939297070023273,0.0004939431986783476,3.701006718551329e-12,1.006439168441139e-07,4.102362389713515e-09,1.0025598689502248e-09,4.2922758618190267e-10,6.625171242274992e-07,8.425702788275486e-11,1.176381602192539e-07,4.269107198249826e-07,5.094965589982039e-07,1.568125207278405e-07,1.0289513927520773e-10,3.224011333726089e-10,1.4858723349517596e-10,4.4399010906511264e-09,1.0860557090477587e-14,1.0166986098569032e-15,1.2608938421735844e-10,1.2640947084421584e-13,1.048503963441881e-20,3.507577423260354e-11,4.99572627070791e-14,1.2555426170811675e-15,3.4474622916374275e-19,8.046782760335627e-19,6.530096756251749e-07,1.4457359402210976e-09,6.432226687244168e-07,3.123951790414125e-12,3.3469748818628256e-19,4.81972678635793e-14,3.6384597414841895e-08,1.1851550172068628e-14,5.4583722988454355e-19,1.1997496072291037e-11,6.121159733070076e-14,5.777702943792636e-14,3.356167503130255e-16,1.357477641587581e-21,2.3605787814652064e-19,1.0271269917064206e-08,8.467809853957531e-16,2.5751934954564083e-16,1.8500311043402676e-17,1.5590756442836132e-23,3.6993237824275485e-23,5.530342090240681e-26,1.4129274130372376e-08,4.633508593212094e-14,9.534986097800317e-19,4.0784766984530716e-17,7.551276544234774e-19,1.811403016408114e-10,1.3633295366500613e-08,1.836346915799095e-14,4.808510772934044e-06,1.639044123490572e-11,9.701053528405388e-09,3.928542161867755e-14,3.569261793373398e-14,4.825873120844762e-10,5.7085772324863995e-09,2.054712676070352e-19,2.4512312317046478e-14,1.9284148878856295e-21,2.65195334314855e-19,1.094847735250578e-15,8.698620554799057e-21,6.450303042712647e-20,1.3343032916278028e-10,2.7108417553389947e-18,1.1738351820515047e-16,2.685915708914985e-17,1.514534137860208e-18,2.193663596374504e-18,7.937677657285577e-24,2.3058103888708074e-15,8.778681413013895e-11,1.3826776462222208e-22,2.4946862730597665e-20,7.83890584155373e-18,7.133929036193293e-15,5.8315876709152265e-21,3.7541059402132e-20,4.788182042448738e-23,1.2028964297224022e-19,3.302301708715363e-21,3.5866453001606904e-22,5.436135480925179e-21
4.28799938563437e-09,0.12591893376935753,3.76,0.0,0.718554721654187,0.9999992988446954,1.7728501721328975e-09,4.943862354171379e-06,1.0135274769514675e-08,0.0005064597595945576,0.0005064737643172235,3.796200247906011e-12,1.0701703757747772e-07,4.297324202953329e-09,1.0762341952671852e-09,4.549391423942981e-10,6.794624579961287e-07,8.85931333166265e-11,1.1955937615525148e-07,4.4208370940439455e-07,5.30170612121556e-07,1.5855333157650276e-07,1.0830113712818749e-10,3.3952848625604836e-10,1.5975625879461247e-10,4.676020099885807e-09,1.1759634869318171e-14,1.1256191670915005e-15,1.2843693400036812e-10,1.3511092783437872e-13,1.1662345156592392e-20,3.653688805656355e-11,5.380921274534812e-14,1.3861490772473362e-15,3.894717565388771e-19,8.965759140285292e-19,6.694986816453127e-07,1.5198787993310882e-09,6.592149418511692e-07,3.36297520735457e-12,3.58159838512536e-19,4.918847744768739e-14,3.734671068848388e-08,1.2746122706195176e-14,6.15097886274028e-19,1.2427821120160977e-11,6.469315333674921e-14,6.268402175505479e-14,3.640046476683639e-16,1.4885469542553282e-21,2.626226825157909e-19,1.0832864296352362e-08,9.13075945946536e-16,2.771218127031196e-16,2.0440445252543067e-17,1.7629241949640132e-23,4.1063911316593134e-23,6.451475698017698e-26,1.4404509220614732e-08,4.94670546450677e-14,1.0783284598545333e-18,4.3848760185561983e-17,8.353301474716323e-19,1.8970308363240926e-10,1.372258768118454e-08,1.9901942983319488e-14,4.930493093487779e-06,1.7419260738714815e-11,9.883546455807257e-09,4.1026647671213946e-14,3.652018961347235e-14,4.921342097229755e-10,5.730928439619728e-09,2.292345460362564e-19,2.5863361147747482e-14,2.0374146101631018e-21,2.932424735236414e-19,1.154703305400342e-15,9.686904718990805e-21,7.077190882036597e-20,1.3879946205849518e-10,3.0394084745802406e-18,1.2349737127723573e-16,3.0078756301906286e-17,1.7100700886657986e-18,2.3848789020363248e-18,8.68175646398205e-24,2.360444869184004e-15,8.779352229509646e-11,1.5506954051769364e-22,2.7605024826224484e-20,8.594584997611194e-18,7.154223909428478e-15,6.386034951240564e-21,4.1642720230913433e-20,5.186186594483439e-23,1.3304326865208066e-19,3.608416178645028e-21,3.8785016262084844e-22,6.049456274072979e-21
4.394123758426172e-09,0.1259192254174008,3.76,0.0,0.7185420271885994,0.9999992806920907,1.928100097755969e-09,5.066507853421389e-06,1.0753896484902433e-08,0.0005189895880560383,0.0005190041105882403,3.891392074887384e-12,1.1360880380361294e-07,4.496071939368282e-09,1.1532064410556777e-09,4.81451699890897e-10,6.964145799354183e-07,9.3038314786236e-11,1.214809647639618e-07,4.5732731311586746e-07,5.51124702602328e-07,1.6026570305556967e-07,1.1385348034261953e-10,3.570318566676156e-10,1.7145076807039945e-10,4.916604945741712e-09,1.2711597140551494e-14,1.2435409722096697e-15,1.3077325986608305e-10,1.4417165788873439e-13,1.294201902854104e-20,3.802147956313051e-11,5.785288664287867e-14,1.5266569622048321e-15,4.385369345832359e-19,9.96194090005223e-19,6.859836143469533e-07,1.5958671920894796e-09,6.75191024934205e-07,3.613870675510223e-12,3.8260827399480835e-19,5.0168293290876815e-14,3.831073568832455e-08,1.3683893075837002e-14,6.911802906834609e-19,1.2859806201485223e-11,6.826531416046141e-14,6.786105917457976e-14,3.9393596465079414e-16,1.6279067124888405e-21,2.912311477051997e-19,1.1405247471205982e-08,9.827506576510763e-16,2.9767037600699923e-16,2.2530187101933222e-17,1.9875450276618675e-23,4.5462938977690736e-23,7.49881297612547e-26,1.4676434834855346e-08,5.271879200561793e-14,1.2157734623085516e-18,4.7048921144305395e-17,9.215663142189346e-19,1.9842989383065042e-10,1.3807047213135163e-08,2.1526588853318868e-14,5.0524732037223054e-06,1.848917900846297e-11,1.0059636605061323e-08,4.276649955769027e-14,3.732413418855622e-14,5.013516767492686e-10,5.7517039004872994e-09,2.5508904182582237e-19,2.7252609969043187e-14,2.1489795915656127e-21,3.2333447109492484e-19,1.2161579213841399e-15,1.0756589376064137e-20,7.74718970075836e-20,1.4421753105842516e-10,3.3980968947908386e-18,1.2976632806979052e-16,3.3583935836546914e-17,1.925372671766872e-18,2.586874290214251e-18,9.471411583849828e-24,2.413335855786825e-15,8.78003467723342e-11,1.7339203873630288e-22,3.04541067369746e-20,9.400775680449185e-18,7.174446304898301e-15,6.977293882163237e-21,4.608015540242725e-20,5.606675945624797e-23,1.4679317936974954e-19,3.9339446130309695e-21,4.186167970980856e-22,6.713602671450944e-21
