Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64)
1.7923034710228116e-18,0.6750798174610728,3.76,0.0,0.5025134276584209,0.9999999999999998,3.1592675556759946e-39,5.826941726917862e-27,1.1566922796233584e-28,2.2318204691028214e-13,2.231820469102858e-13,1.0127622268898763e-28,3.22339743126513e-27,3.2231206321436668e-27,1.1123446068062622e-37,2.697776697403546e-41,2.5941100134530256e-16,7.526393062644568e-30,1.0260532920417663e-16,7.066441549430653e-21,3.8680160382089697e-25,1.5681273781528964e-16,3.5255689899776936e-28,6.410163709257136e-29,3.2108498657514334e-38,1.0587477830154742e-20,2.6868582591169615e-43,7.88941915970076e-46,6.003628996129136e-30,2.4298818917826116e-41,1.2394039703928072e-60,3.60829631355307e-30,9.242456701353638e-43,3.2215210373674927e-54,1.4221573788018995e-59,2.8275754660133643e-67,1.4967734722179288e-15,4.6410832650982163e-29,1.496773472212802e-15,1.0757439509023355e-41,7.19210134088701e-55,2.62099696256595e-44,7.35646830468409e-28,9.145388695759884e-57,2.591281396963526e-56,1.7972789606726838e-29,1.0332757589339809e-57,1.0948792206301783e-66,9.100350359707174e-70
3.586164112741559e-18,0.6750798174611017,3.76,0.0,0.5025134276581957,0.9999999999999996,2.5293350398435645e-38,2.3322952355971413e-26,4.629783595341318e-28,4.4655799655448975e-13,4.4655799655450454e-13,4.05368822870753e-28,1.2901990193240152e-26,1.2900882223066952e-26,8.905520386515945e-37,2.1598618428754924e-40,5.190473814928046e-16,3.01251865969352e-29,2.052998025392752e-16,1.4139797298544366e-20,1.5482144473234076e-24,3.137617156792855e-16,1.4111463859042984e-27,2.5657360207950537e-28,2.5706322266205317e-37,2.118415419842551e-20,2.1511203298533538e-42,6.31633245496271e-45,2.403016183635717e-29,1.9453829828038975e-40,1.9846611820637252e-59,1.4442588722944353e-29,7.399585161902497e-42,5.158632664918541e-53,2.27809987563596e-58,9.055858107392567e-66,2.9948473557906676e-15,1.857642807242274e-28,2.994847355770146e-15,8.614676264717582e-41,1.1516732733549182e-53,2.098923288491397e-43,2.9445044728399678e-27,1.4648515685883878e-55,4.149426427003296e-55,7.193799685037969e-29,1.655165184162848e-56,3.5078268812015766e-65,2.915614012725863e-68
7.173885396179055e-18,0.6750798174611594,3.76,0.0,0.5025134276577454,0.999999999999999,2.024236789048394e-37,9.332218897541363e-26,1.85251653520597e-27,8.933098958424826e-13,8.933098958425416e-13,1.622003298113719e-27,5.162476680986376e-26,5.1620333067212503e-26,7.127122878575496e-36,1.7285460804665077e-39,1.0383201417877732e-15,1.2053998626013826e-28,4.10688748076453e-16,2.8288834225708174e-20,6.194874415740364e-24,6.276596702553753e-16,5.646423647849763e-27,1.026628611085423e-27,2.0572870486557777e-36,4.2377507038073677e-20,1.7215500296026823e-41,5.054985662523966e-44,9.615194762564092e-29,1.556897623304117e-39,3.1767504101895416e-58,5.778916705192973e-29,5.921917000856837e-41,8.257173130760825e-52,3.64707964577016e-57,2.8990938946913437e-64,5.990995122928761e-15,7.432990920760414e-28,5.99099512284665e-15,6.895232568510178e-40,1.8434272505921188e-52,1.679989329355416e-42,1.1781853286023395e-26,2.3450347328122934e-54,6.641784583827294e-54,2.8784569083761675e-28,2.649804482976697e-55,1.1231792169543536e-63,9.33557181928866e-67
1.4349327963054048e-17,0.675079817461275,3.76,0.0,0.5025134276568449,0.999999999999998,1.6196970485842588e-36,3.7334952365566725e-25,7.411272745834509e-27,1.7868136944167785e-12,1.7868136944170144e-12,6.489069291856193e-27,2.0653268660076605e-25,2.065149453924521e-25,5.702781161424794e-35,1.3830997735193624e-38,2.0768656623775678e-15,4.8223843596347525e-28,8.214666346187313e-16,5.659620979569359e-20,2.4783531392833397e-23,1.2554555747999473e-15,2.2589371329230978e-26,4.107182946140161e-27,1.6461422123524637e-35,8.476421312979673e-20,1.3775015814616579e-40,4.044756616972006e-43,3.846703972495765e-28,1.2457546385585248e-38,5.0838349636432514e-57,2.311942967905087e-28,4.738433325075033e-40,1.3214166328542894e-50,5.837023866076547e-56,9.279051800472606e-63,1.1983290657175416e-14,2.973680375591438e-27,1.1983290656846919e-14,5.5175829997148483e-39,2.950083735948382e-51,1.3443318190407638e-41,4.713508502602092e-26,3.7530736288296767e-53,1.0629017711946518e-52,1.1515701960550464e-27,4.240919738237117e-54,3.5952532663749552e-62,2.988280418313512e-65
2.870021309680403e-17,0.6750798174615057,3.76,0.0,0.5025134276550438,0.9999999999999959,1.295880776966638e-35,1.4935196387498815e-24,2.964750627760605e-26,3.5738212915586123e-12,3.5738212915595554e-12,2.595838900227775e-26,8.261980099088777e-25,8.261270124927461e-25,4.56265811795138e-34,1.106585330598867e-37,4.1539567035565865e-15,1.9291107368654224e-27,1.6430223895749799e-15,1.1324816779759374e-19,9.914219282494705e-23,2.511047365458662e-15,9.036483936163981e-26,1.6430068891738897e-26,1.3170388121247546e-34,1.695376269629514e-19,1.1021058924237546e-39,3.236112630661668e-42,1.53880678955938e-27,9.966983281978376e-38,8.134963600903776e-56,9.248524409084757e-28,3.791106562035983e-39,2.1144817705710565e-49,9.340595558711155e-55,2.9696087905735244e-61,2.39678817255506e-14,1.189568958579313e-26,2.3967881724236496e-14,4.414625215699257e-38,4.720614064738795e-50,1.0756016029068314e-40,1.8855568495949409e-25,6.005732328270679e-52,1.7008158451433114e-51,4.606655669407571e-27,6.786457830597313e-53,1.1506538449999817e-60,9.563933518078192e-64
5.7401983364304e-17,0.6750798174619671,3.76,0.0,0.5025134276514417,0.9999999999999918,1.0367540042705385e-34,5.9743216516189775e-24,1.1859487117020654e-25,7.147836485815248e-12,7.1478364858190175e-12,1.0383777571415128e-25,3.3049267313958185e-24,3.3046425157087613e-24,3.6502997777182265e-33,8.853110104798477e-37,8.308138785912344e-15,7.716756944550808e-27,3.286133826974247e-15,2.267009112434963e-19,3.9658490013601393e-22,5.022230873054379e-15,3.6147406642252494e-25,6.572294994343457e-26,1.0536810684910463e-33,3.3908446122810844e-19,8.817265558202813e-39,2.589013157098401e-41,6.155477393470403e-27,7.97396497562536e-37,1.3016604282182512e-54,3.699560206254658e-27,3.0330291761418296e-38,3.3833429240628094e-48,1.4946038895367299e-53,9.50324744204598e-60,4.793706386182845e-14,4.758469457827061e-26,4.7937063856571816e-14,3.5319236641567153e-37,7.553366339294746e-49,8.605357268455083e-40,7.542534306319966e-25,9.609823264743833e-51,2.721443768059291e-50,1.8427372419350025e-26,1.085912170677281e-51,3.6823688456250556e-59,3.060688553637674e-62
1.148055238993039e-16,0.6750798174628901,3.76,0.0,0.5025134276442375,0.9999999999999835,8.294231567473576e-34,2.3897772806046564e-23,4.743892993676261e-25,1.4295866874220388e-11,1.4295866874235467e-11,4.153595094962965e-25,1.3219977593576386e-23,1.3218838991931828e-23,2.920309135092512e-32,7.082667697015383e-36,1.661650295061475e-14,3.086765578265074e-26,6.5723564117198896e-15,4.542017078587896e-19,1.5863718088265423e-21,1.004459759335897e-14,1.4459256870684196e-24,2.62897149157148e-25,8.429648615998477e-33,6.78178156153921e-19,7.053979638462166e-38,2.0712599258932124e-40,2.4622408654807714e-26,6.379323101235122e-36,2.0827098011698586e-53,1.4798541153764152e-26,2.426480845909055e-37,5.413486208558214e-47,2.3914531114456322e-52,3.0411189049662687e-58,9.587542813249407e-14,1.9034265084664608e-25,9.587542811146711e-14,2.8256282532228222e-36,1.208569239540771e-47,6.884503313504853e-39,3.017075105132375e-24,1.537623807500144e-49,4.3544207593114014e-49,7.37109887447185e-26,1.7375226462682027e-50,1.178402303360155e-57,9.794571233772083e-61
2.2961260496930377e-16,0.6750798174647366,3.76,0.0,0.5025134276298289,0.9999999999999668,6.635468263974701e-33,9.559206361339302e-23,1.897577806179126e-24,2.859192765059813e-11,2.8591927650658453e-11,1.6614545880484773e-24,5.288046195255343e-23,5.2875893773376695e-23,2.3362750299699292e-31,5.666219803275663e-35,3.323323127998311e-14,1.2347187914339268e-25,1.3144800420999828e-14,9.115845396239684e-19,6.3455512527295275e-21,2.008932985442093e-14,5.78376161477553e-24,1.0515992997724967e-24,6.743798901194851e-32,1.3563656515883998e-18,5.643250300270045e-37,1.657027985661361e-39,9.849062160234238e-26,5.103518572769735e-35,3.3323785360254437e-52,5.919476078306151e-26,1.9412075715969236e-36,8.66168748856316e-46,3.8263945047357805e-51,9.731706973330116e-57,1.9175215666626499e-13,7.613783484780711e-25,1.9175215658215628e-13,2.2605382079301393e-35,1.933735019656188e-46,5.507689194048188e-38,1.2068423186219805e-23,2.460239633252166e-48,6.967161782379687e-48,2.9484694959766106e-25,2.78008689000921e-49,3.770958363340198e-56,3.1343217317579917e-59
4.592267671093035e-16,0.6750798174684289,3.76,0.0,0.5025134276010118,0.9999999999999336,5.308412928380195e-32,3.8237019909192116e-22,7.590360275609106e-24,5.7184049201623505e-11,5.718404920186479e-11,6.645849345540147e-24,2.115230328712632e-22,2.1150465025093862e-22,1.8690311069820353e-30,4.533032180257079e-34,6.646668793857402e-14,4.938900285520491e-25,2.6289683798716073e-14,1.8358751544177934e-18,2.5382329848610884e-20,4.017878965835708e-14,2.3135164378401458e-23,4.2064186397279555e-24,5.3950710926871226e-31,2.71274106479566e-18,4.514626415149184e-36,1.325630861917723e-38,3.939643708832776e-25,4.082838323376806e-34,5.3318410953937674e-51,2.3678019951486038e-25,1.5529750433891564e-35,1.3858786119426345e-44,6.1222868755368375e-50,3.114165775344515e-55,3.8350561370356575e-13,3.0455288838075613e-24,3.835056133671292e-13,1.8084446102694034e-34,3.093994575292433e-45,4.406185240671523e-37,4.827393827246288e-23,3.9364162381708653e-47,1.1147529648003143e-46,1.1793937593145434e-24,4.4481799216872103e-48,1.206718134162929e-54,1.0029924339182263e-57
9.184550913893028e-16,0.6750798174758138,3.76,0.0,0.5025134275433776,0.9999999999998671,4.246753850409052e-31,1.5294846844632784e-21,3.036160187078826e-23,1.1436829229675373e-10,1.1436829229771887e-10,2.6583442513580517e-23,8.460951568096939e-22,8.460207476541671e-22,1.4952293094807643e-29,3.626483606002317e-33,1.3293360125517257e-13,1.9755651377100844e-24,5.257943199078802e-14,3.7225561660601475e-18,1.0152954348859103e-19,8.035769039348722e-14,9.254089483890052e-23,1.682571771432246e-23,4.316069611939473e-30,5.425493580618472e-18,3.6117108644562234e-35,1.0605088074717136e-37,1.5758605364805518e-24,3.266279130057422e-33,8.530977796265597e-50,9.471228231601898e-25,1.2423833541320583e-34,2.217412187959688e-43,9.795703683532808e-49,9.965357318284122e-54,7.670125276572025e-13,1.2182146512236634e-23,7.670125263114528e-13,1.4467609884882168e-33,4.950403450250814e-44,3.524960575355337e-36,1.930962441069938e-22,6.2982909345069514e-46,1.7836103887290428e-45,4.717586732409705e-24,7.117121784918568e-47,3.8615169953663735e-53,3.209591274566018e-56
1.8369117399493017e-15,0.6750798174905834,3.76,0.0,0.5025134274281091,0.9999999999997342,3.3974255726563185e-30,6.117946504534878e-21,1.214472303506507e-22,2.287367784593322e-10,2.2873677846319278e-10,1.0633372547430078e-22,3.3843919194689742e-21,3.3840872545683746e-21,1.1961852022302536e-28,2.901266552255896e-32,2.658674278860365e-13,7.9022705941253e-24,1.0515885412160184e-13,7.648317133570559e-18,4.061184174889779e-19,1.6071541637285056e-13,3.701640658960438e-22,6.730295936052189e-23,3.452860703163246e-29,1.0851005370337939e-17,2.8893714042351496e-34,8.484098588681632e-37,6.303442523760827e-24,2.6130252290115465e-32,1.3649601927598102e-48,3.788493041492134e-24,9.939075710191632e-34,3.5478630848093364e-42,1.56731621141917e-47,3.1889157985929985e-52,1.5340263550806168e-12,4.87286479802034e-23,1.5340263496976114e-12,1.1574104031936738e-32,7.920646567141216e-43,2.819971539171795e-35,7.723859581504103e-22,1.0077281276699986e-44,2.8537810782733127e-44,1.8870368506185272e-23,1.138742579821614e-45,1.2356888784114239e-51,1.0270718893649638e-54
3.673825037069299e-15,0.6750798175201228,3.76,0.0,0.5025134271975722,0.9999999999994683,2.7179703977969276e-29,2.4471801475367072e-20,4.857945777741672e-22,4.574737506737611e-10,4.5747375068920345e-10,4.253337339991764e-22,1.3537632194855568e-20,1.353635731135045e-20,9.569488397784498e-28,2.3211355451477997e-31,5.317350811384311e-13,3.1609102433242297e-23,2.1031740137080589e-13,1.610943337355307e-17,1.6244725197955957e-18,3.21430566368562e-13,1.4806573317794172e-21,2.6921203198716613e-22,2.7622904375563703e-28,2.1702055985597644e-17,2.3114963200347128e-33,6.787308773904314e-36,2.5213725026354598e-23,2.0904186114699482e-31,2.1839430866460296e-47,1.5153957252884653e-23,7.95125707811922e-33,5.676578865315952e-41,2.5077089879893385e-46,1.0204514728166236e-50,3.06805400799201e-12,1.949147156007976e-22,3.068053986459975e-12,9.259281551819938e-32,1.2673007642179583e-41,2.2559754641031553e-34,3.0895457935440673e-21,1.6123649287776681e-43,4.566053099119484e-43,7.548150266760017e-23,1.8219918236025631e-44,3.954212508761647e-50,3.286635640240267e-53
7.347651631309294e-15,0.6750798175792017,3.76,0.0,0.5025134267364985,0.9999999999989365,2.174421802349531e-28,9.788723620677499e-20,1.9432217087938604e-21,9.149476946597069e-10,9.149476947214763e-10,1.7013239703910467e-21,5.415099327198973e-20,5.414544395291068e-20,7.655593048372006e-27,1.857102055615515e-30,1.0634703876058817e-12,1.2643644960774211e-22,4.20633307826692e-13,3.54700312978963e-17,6.497874681084226e-18,6.428596585125051e-13,5.922632224406611e-21,1.0768486573469848e-21,2.209832891382336e-27,4.340426538760308e-17,1.8491937132595516e-32,5.429888822448712e-35,1.0085444337539595e-22,1.6723305137379747e-30,3.4943264633313616e-46,6.061565189986971e-23,6.360993001136412e-32,9.082508735278869e-40,4.012340824500371e-45,3.2654305621121547e-49,6.136109306073054e-12,7.796591083024368e-22,6.136109219944887e-12,7.407411574652693e-31,2.0276702087504373e-40,1.8047748663522867e-33,1.2358187076033906e-20,2.579779544016118e-42,7.305687046013988e-42,3.019259518741573e-22,2.9151998391677012e-43,1.2653534999421035e-48,1.0517272520830642e-51
1.4695304819789285e-14,0.675079817697359,3.76,0.0,0.502513425814351,0.999999999997873,1.7396092482690093e-27,3.9154900056446614e-19,7.773230308004587e-21,1.8298955808599504e-09,1.829895581107028e-09,6.805204913400114e-21,2.166075857177253e-19,2.16581790197469e-19,6.124474759821173e-26,1.485990609294862e-29,2.1269410003913857e-12,5.057458762707538e-22,8.412603686257584e-13,8.39445947213141e-17,2.599136314692187e-17,1.2857130114471224e-12,2.3690540779184575e-20,4.3073968106478564e-21,1.767866195761947e-26,8.680911710317948e-17,1.4793487993442686e-31,4.343975526436638e-34,4.034139273378355e-22,1.3378566660924675e-29,5.590975087178928e-45,2.424610751053674e-22,5.088771312049285e-31,1.4531949463344165e-38,6.41975521904462e-44,1.0449280788235468e-47,1.2272219871268173e-11,3.1186369133219906e-21,1.2272219526755464e-11,5.925902997452722e-30,3.24423515594733e-39,1.4438100143445104e-32,4.9432755947625546e-20,4.127630095676037e-41,1.168909898634948e-40,1.2077027612497991e-21,4.664348029540992e-42,4.0491554481562866e-47,3.3655427253751604e-50
2.939061119674927e-14,0.675079817933674,3.76,0.0,0.502513423970056,0.9999999999957461,1.3918019001410317e-26,1.5661960747465593e-18,3.1095661562009453e-20,3.6597913461738474e-09,3.659791347162157e-09,2.7220085446050145e-20,8.664590369002565e-19,8.663270693279986e-19,4.8995789588099945e-25,1.189286500395646e-28,4.253882225364461e-12,2.0229836454842922e-21,1.682495482232106e-12,2.1990643826029303e-16,1.0396434319919134e-16,2.5714003921964815e-12,9.476223557243232e-20,1.7229600584794958e-20,1.4142923754612113e-25,1.7362055398552842e-16,1.1834688367502617e-30,3.475282603089478e-33,1.6136245559944513e-21,1.0702726435672488e-28,8.945726255368548e-44,9.698318094793763e-22,4.0709789759691096e-30,2.3250905771234745e-37,1.0271635245552681e-42,3.343706736751478e-46,2.454444087779053e-11,1.247454852002197e-20,2.4544439499739645e-11,4.7406786206654826e-29,5.190655735939558e-38,1.155031777456396e-31,1.9773103779567087e-19,6.604150570311501e-40,1.8702551886615774e-39,4.830801523295152e-21,7.46304327212041e-41,1.2957444647906377e-45,1.0769829408019074e-48
5.878122395066923e-14,0.6750798184063038,3.76,0.0,0.5025134202814661,0.9999999999914921,1.113624562527658e-25,6.264784132075297e-18,1.244045534203984e-19,7.3195828484552805e-09,7.3195828524085164e-09,1.0887445558970112e-19,3.4660652796233995e-18,3.4653071325205467e-18,3.919661263430716e-24,9.52219488228659e-28,8.5077646729161e-12,8.091934740511185e-21,3.364889681149798e-12,6.478749635000743e-16,4.1584844840783235e-16,5.14269785556121e-12,3.790494766895735e-19,6.891850086070607e-20,1.1314328131577425e-24,3.4725037599388374e-16,9.467586149307614e-30,2.7803891836888075e-32,6.4542482386330564e-21,8.561976936433244e-28,1.4313691415319473e-42,3.8792268517998474e-21,3.256721812797367e-29,3.7200760936551585e-36,1.6434699647385302e-41,1.0699455991306031e-44,4.9088882395363746e-11,4.98981950656315e-20,4.908887688316038e-11,3.792472151354726e-28,8.30466231694745e-37,9.239992772791165e-31,7.909241689385147e-19,1.0566454552857228e-38,2.99240577964016e-38,1.9323127616482118e-20,1.194114311771349e-39,4.1464755238714366e-44,3.4464039147704636e-47
8.81718367045892e-14,0.6750798188789336,3.76,0.0,0.5025134165928761,0.9999999999872382,3.1845708407186776e-25,1.3312665816296623e-17,2.6439184724157184e-19,1.0979374322390359e-08,1.0979374330790977e-08,2.3134956966947037e-19,7.365725132089997e-18,7.363775859010961e-18,1.120777831158197e-23,2.7240528796038344e-27,1.2761647118070462e-11,1.7195361369992025e-20,5.047207855444439e-12,1.2318822985424272e-15,8.836648315836007e-16,7.713918023137398e-12,8.054809106134857e-19,1.4645195671224545e-19,3.2351888672127838e-24,5.208871606841709e-16,2.7071113637102323e-29,7.950443875244642e-32,1.3714910137146554e-20,2.4481567016646407e-27,5.268482961041735e-42,8.24320949208588e-21,9.312089305585872e-29,1.3692686670822748e-35,6.265721780576593e-41,4.885042278485811e-44,7.363332341746545e-11,1.0603366428878542e-19,7.363331170403379e-11,1.1258782119420822e-27,3.0565987048553554e-36,2.7430802268850398e-30,1.6807138575605154e-18,3.9974704814377796e-38,1.1014036055147342e-37,4.106153029574196e-20,4.552570033767103e-39,1.9460841556759434e-43,1.617521140079492e-46
1.1756244945850917e-13,0.6750798193515637,3.76,0.0,0.5025134129042863,0.9999999999829843,6.7177573218762435e-25,2.270984084533862e-17,4.510719151108234e-19,1.4639165767979084e-08,1.4639165782309536e-08,3.946415629090343e-19,1.2565588857876155e-17,1.2561732407166157e-17,2.364044436502371e-23,5.7483042114909836e-27,1.701552956082477e-11,2.9333263511778943e-20,6.729450008787803e-12,1.971922415275587e-15,1.5074076258308046e-15,1.028506089727042e-11,1.3740568785720569e-18,2.4983003098709683e-19,6.823946753139257e-24,6.945309224940657e-16,5.710032611516877e-29,1.6770304754580293e-31,2.3395446051087685e-20,5.1638072464322404e-27,1.3362230115581699e-41,1.406171375791555e-20,1.9641706491966778e-28,3.47293854416067e-35,1.6858488540504001e-40,1.4561361705195322e-43,9.81777639440957e-11,1.8088095553481842e-19,9.817774396236017e-11,2.4532017010476858e-27,7.752038950553121e-36,5.976943476812234e-30,2.867100093694059e-18,1.0405303596817365e-37,2.793397198161205e-37,7.004595757841944e-20,1.2249286332092967e-38,6.0669569080159085e-43,5.04236600673331e-46
1.763436749663491e-13,0.6750798202968236,3.76,0.0,0.5025134055271067,0.9999999999744763,1.8350894697476497e-24,4.7017837644489975e-17,9.340617135662102e-19,2.195874859262939e-08,2.1958748622298732e-08,8.170082785233008e-19,2.601728129678587e-17,2.600746124966688e-17,6.45693578289972e-23,1.5711721635450306e-26,2.5523294440692017e-11,6.073079624672738e-20,1.0093755910345489e-11,3.818183335863746e-15,3.120824756190413e-15,1.5427165249832776e-11,2.8448143931855914e-18,5.172421115778301e-19,1.8638298810496597e-23,1.0418348657703183e-15,1.5595659055482316e-28,4.580727039620609e-31,4.843530471363003e-20,1.4103666699258024e-26,4.672965816633181e-41,2.911219085404239e-20,5.36467758716071e-28,1.2146825922800695e-34,6.818824119309283e-40,6.374444511561266e-43,1.4726664383451497e-10,3.7449103666127155e-19,1.4726660246487283e-10,7.120721538846133e-27,2.7108328003676556e-35,1.7348827909293815e-29,5.935966469829744e-18,3.818532206635897e-37,9.768642917074046e-37,1.4502062707051398e-19,4.954733608184307e-38,2.989980505924815e-42,2.4845448764882892e-45
2.35124900474189e-13,0.6750798212420835,3.76,0.0,0.5025133981499269,0.9999999999659683,3.840106498682058e-24,7.996502156140376e-17,1.588876878200449e-18,2.9278331313040086e-08,2.9278331363499797e-08,1.389441116673773e-18,4.425153527411545e-17,4.423186329227261e-17,1.351006427389679e-22,3.2895180887685275e-26,3.40310593117104e-11,1.0328717807570701e-19,1.3457782286251054e-11,6.238182372399366e-15,5.307590178939445e-15,2.056898538631961e-11,4.838290893641919e-18,8.79694593791446e-19,3.8997525467000094e-23,1.3891645863302684e-15,3.2630946182768976e-28,9.584852800944623e-31,8.237253929213164e-20,2.9509045615559136e-26,1.1676736622940904e-40,4.951091473623675e-20,1.1224549027838107e-27,3.0354313167863732e-34,1.847054916108244e-39,1.8573342918768126e-42,1.9635552190290897e-10,6.369111556273218e-19,1.9635545154398848e-10,1.557190763591912e-26,6.77344169772176e-35,3.793916180796045e-29,1.009552404510092e-17,9.901595536728899e-37,2.4409173168561167e-36,2.466410816897028e-19,1.3421553920550433e-37,9.382482345101093e-42,7.79609350556551e-45
2.93906125982029e-13,0.6750798221873437,3.76,0.0,0.5025133907727474,0.9999999999574604,6.991666059980823e-24,1.2216847549844812e-16,2.4278867029590023e-18,3.659791392176549e-08,3.6597913998856426e-08,2.1226332615311667e-18,6.761096658383335e-17,6.757626670939331e-17,2.459454590207379e-22,5.992329025116299e-26,4.253882417322934e-11,1.5779946955888714e-19,1.6821509194925204e-11,9.272860531565077e-15,8.108618133675569e-15,2.5710501021257992e-11,7.391825730463738e-18,1.3439764978141657e-18,7.09934490605967e-23,1.7365220218987885e-15,5.940267196375551e-28,1.7449672487501053e-30,1.2584157929694022e-19,5.371908488801316e-26,2.4774045628682114e-40,7.563946213291125e-20,2.043358358196525e-27,6.440416790869742e-34,4.1494064234452044e-39,4.509743884082804e-42,2.454443980191332e-10,9.73056310759751e-19,2.454442905266093e-10,2.921442727448487e-26,1.4370183146535277e-34,7.117750872753855e-29,1.5423679266417595e-17,2.1649289703268983e-36,5.1786710290651296e-36,3.768102443644186e-19,3.0152388084082547e-37,2.412131524895147e-41,2.0042217945581073e-44
4.1146857699770883e-13,0.6750798240778637,3.76,0.0,0.5025133760183886,0.9999999999404445,1.8466541000490987e-23,2.3492560574004403e-16,4.670711250227567e-18,5.123707879714521e-08,5.123707894538785e-08,4.081218476680802e-18,1.3003410006421926e-16,1.2994664827338452e-16,6.493678172334143e-22,1.584952258068669e-25,5.955435386704669e-11,3.0344278128511473e-19,2.3548045966061486e-11,1.722459179631341e-14,1.559178035085776e-14,3.599259976569368e-11,1.42142654659871e-17,2.58442775058868e-18,1.8744323912762403e-22,2.431322432786564e-15,1.5683526465124332e-27,4.607813256034055e-30,2.4196637282962933e-19,1.4182698053869743e-25,9.077127962454656e-40,1.454429541697115e-19,5.394864283458684e-27,2.359673968876487e-33,1.60912964980944e-38,2.333121623342193e-41,3.4362214427244863e-10,1.8711526781793885e-18,3.436219375681762e-10,7.993190449649324e-26,5.264296090307575e-34,1.9474272051155813e-28,2.965918670789503e-17,8.326896900387298e-36,1.897302351636256e-35,7.245856031798182e-19,1.1693810493139225e-36,1.3609453493097175e-40,1.130805019609776e-43
6.465934790290685e-13,0.6750798278589051,3.76,0.0,0.502513346509672,0.9999999999064128,7.146459690967642e-23,5.731471091333438e-16,1.1405473849382515e-17,8.051540718798971e-08,8.051540754965445e-08,9.954153849090631e-18,3.1735205793269735e-16,3.170298511731098e-16,2.5109958984102558e-21,6.153563872565861e-25,9.358541313779864e-11,7.403084557054921e-19,3.6997474706636135e-11,4.0609946108318636e-14,3.8034994682399645e-14,5.655309057230693e-11,3.467874753486935e-17,6.305266105498898e-18,7.24809718319113e-22,3.821267049161453e-15,6.064091059474059e-27,1.7822851970659415e-29,5.902063814836645e-19,5.483582638036789e-25,5.7574969393407204e-39,3.547892288759863e-19,2.0859249050539174e-26,1.4963393418842583e-32,1.034990772963558e-37,2.521847269970795e-40,5.399776130088272e-10,4.565045242958431e-18,5.399771087132171e-10,3.1741401020512645e-25,3.337708791555249e-33,7.73308877420639e-28,7.235942378830951e-17,5.495918116421777e-35,1.2032101294676397e-34,1.7677319227856487e-18,7.522363710114808e-36,1.5239118089570086e-39,1.2663015336484414e-42
8.817183810604282e-13,0.6750798316399477,3.76,0.0,0.5025133170009571,0.999999999872381,1.7747145697198808e-22,1.061774042832964e-15,2.1146674207588928e-17,1.0979373376405656e-07,1.0979373443404864e-07,1.843566361752828e-17,5.88089927293947e-16,5.873074798651151e-16,6.231652761303959e-21,1.5320929829848449e-24,1.2761647225160094e-10,1.371446412645985e-18,5.044204082098143e-11,7.397761886804798e-14,7.045390909635801e-14,7.710863570945563e-11,6.424397039460135e-17,1.1680795756613316e-17,1.7987898973530126e-21,5.2116755164356664e-15,1.5048614723820315e-26,4.424216103363804e-29,1.0931756759599912e-18,1.36076087295888e-24,1.875887882381401e-38,6.571780354386579e-19,5.176382159244708e-26,4.874527892135798e-32,3.4157695545276618e-37,1.0526369664005012e-39,7.363330500242901e-10,8.456899790490449e-18,7.363321157999676e-10,7.946188217855167e-25,1.0871789594506857e-32,1.935869891620395e-27,1.3404826574242667e-16,1.8120140276001964e-34,3.91976511337712e-34,3.274719277763947e-18,2.48286644041758e-35,6.441881857269655e-39,5.35284421285501e-42
1e-12,0.6750798392020355,3.76,0.0,0.502513302156343,0.999999999855261,2.630726343421055e-22,1.3644276044764849e-15,2.718811270080515e-17,1.2452244891106503e-07,1.245224497720321e-07,2.3686991361329168e-17,7.55865247885784e-16,7.547159871577896e-16,9.232555053143643e-21,2.2758490691320317e-24,1.4473609130202684e-10,1.762370916084425e-18,5.7203609669432174e-11,9.453433001624718e-14,9.053089114489888e-14,8.744741233529533e-11,8.255674417807832e-17,1.501041295262671e-17,2.665007525734515e-21,5.911312636655031e-15,2.229428052929019e-26,6.555985582569967e-29,1.404624202754566e-18,2.01589541010947e-24,3.3198009134733183e-38,8.4444086266391545e-19,7.668682090274801e-26,8.624724064631538e-32,6.0441224931888915e-37,2.3414473792902427e-39,8.351113417247162e-10,1.086749973988568e-17,8.351101412042893e-10,1.180243067956574e-24,1.9233799494603795e-32,2.8752786065811058e-27,1.7225810074781865e-16,3.2212117412087945e-34,6.935876051215149e-34,4.208113527939421e-18,4.393819460733981e-35,1.4363239204902586e-38,1.193480385641239e-41
