Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655)
5.99782252769699e-09,0.4986969838727695,3.76,0.0,0.6837318940227703,0.9999982777169371,2.098137037442289e-09,1.4807256005062046e-07,2.348832961261252e-08,0.0012826275210181916,0.0012827051460564671,1.6050437846066406e-10,3.3189280545788484e-07,6.625618843743118e-08,5.958023273943832e-09,1.6305402195606167e-10,1.6977738261369385e-06,2.3598259111845107e-10,1.0357757109903861e-07,1.5988573573885762e-06,1.869672226371046e-06,1.6155564339046953e-07,6.453806748520929e-09,1.3994657884469297e-09,1.6609558327981434e-09,1.4054871546368663e-08,4.4643082719811084e-14,1.828078178334842e-15,7.826906800163722e-12,3.714208109887383e-13,2.1373563673877885e-21,1.698161605563223e-11,5.223888972752179e-14,3.958785084428633e-16,2.6463168372418185e-19,2.6527666771563806e-20,8.047133921855996e-06,1.1625097805563214e-09,7.917644991059686e-06,2.099768562659111e-13,7.102700288268824e-18,5.561060476158629e-16,1.894359395353547e-08,5.630828551202546e-19,1.7124551814307287e-17,1.888589282838788e-10,1.0478144752759526e-19,2.3049113724437243e-19,1.21485875759832e-22,4.3881601279862405e-20,4.0863615544090427e-19,1.241555570015947e-13,1.213303231147176e-26,1.5111192781771409e-28,1.6914231943971994e-17,1.0815550048176287e-22,3.948201877579065e-24
6.111969864042634e-09,0.498699235775619,3.76,0.0,0.6837073018902252,0.9999982443799901,2.23454271390441e-09,1.53720026680788e-07,2.4530425906070662e-08,0.001307012804412936,0.0013070934101336957,1.6367270317204013e-10,3.459735518782221e-07,6.872564555870726e-08,6.296145668224233e-09,1.7559912415254837e-10,1.7300180940463036e-06,2.450342529114036e-10,1.0469460881799455e-07,1.635572598925274e-06,1.9181902750488608e-06,1.6240489228244452e-07,6.690199988924783e-09,1.4559221649056955e-09,1.755368319322866e-09,1.458582051974009e-08,4.7652487199617527e-14,1.986728832179433e-15,7.918792816738074e-12,3.8881669708261165e-13,2.336856826466562e-21,1.744437795381599e-11,5.548487411961645e-14,4.280704235697408e-16,2.870657336945869e-19,2.88453564715808e-20,8.199746312066172e-06,1.20709308256633e-09,8.065323026253486e-06,2.190529038570999e-13,7.449496002005673e-18,5.809827573669394e-16,1.9670173675284615e-08,6.00135770491862e-19,1.8880007879381177e-17,1.9427189039462992e-10,1.1080517241230352e-19,2.4863269524366164e-19,1.29988793581416e-22,4.6816271846347573e-20,4.41754430105653e-19,1.3373457801175875e-13,1.3598648593288838e-26,1.7246698576988266e-28,1.833699514054657e-17,1.1929084345226155e-22,4.304572732142658e-24
6.226117200388278e-09,0.49870148763849603,3.76,0.0,0.683682710248771,0.9999982110184795,2.3769355335873413e-09,1.5947158915675804e-07,2.5597115443589587e-08,0.0013313971545405514,0.0013314807971232913,1.6684090662855584e-10,3.6036358672300865e-07,7.123746669116966e-08,6.6464998087907065e-09,1.8884716112993956e-10,1.762260055617766e-06,2.542556625144873e-10,1.0581451402168258e-07,1.6724063684435408e-06,1.967095263464194e-06,1.6325584608703005e-07,6.930428385316805e-09,1.5135640009875984e-09,1.8532214590825757e-09,1.5124600726318037e-08,5.080467215181088e-14,2.1557716361504925e-15,8.01075445643988e-12,4.0669277059250027e-13,2.550473987497794e-21,1.791183998398791e-11,5.88716784540881e-14,4.622307107513411e-16,3.109215417534671e-19,3.1315800850642453e-20,8.352338723323572e-06,1.2525120012954813e-09,8.212890376107785e-06,2.283480259319769e-13,7.806247041262266e-18,6.064975056293163e-16,2.04103758496963e-08,6.388901809501805e-19,2.0779700266407505e-17,1.9971207438370414e-10,1.1705275147327106e-19,2.6780785052676286e-19,1.3889101822351753e-22,4.9881052317849856e-20,4.76777532221213e-19,1.4385182704950194e-13,1.5208040239452293e-26,1.963361406881499e-28,1.9850748934613755e-17,1.3133734696073186e-22,4.6853420334744405e-24
6.340264536733921e-09,0.49870373946149044,3.76,0.0,0.6836581190973694,0.9999981776322199,2.525455120002668e-09,1.6532716107337472e-07,2.6688470985959637e-08,0.0013557805714179195,0.001355867307044359,1.7000898884032958e-10,3.750637265975681e-07,7.379150629207119e-08,7.0092798438725165e-09,2.0282323836945355e-10,1.7944997272475262e-06,2.6364678828834813e-10,1.0693728902840435e-07,1.7093587474090458e-06,2.0163881189946117e-06,1.6410859456857514e-07,7.174471992461005e-09,1.5723941316906426e-09,1.9545720153000984e-09,1.5671116352815013e-08,5.4103799085991344e-14,2.335676561444877e-15,8.102810362426604e-12,4.250542227677073e-13,2.7788996527233863e-21,1.838401080500839e-11,6.240303089094102e-14,4.984422825950631e-16,3.362593996435544e-19,3.394594538253628e-20,8.504911158608495e-06,1.2987663570888063e-09,8.360347128035302e-06,2.378640927052348e-13,8.173063528640441e-18,6.326562147662512e-16,2.1164197709992297e-08,6.793938530350593e-19,2.2832625919559052e-17,2.0517828846479054e-10,1.2352868106294903e-19,2.880547592366459e-19,1.4820269731236352e-22,5.307889578732306e-20,5.137705979717593e-19,1.5452658107521427e-13,1.6972217693315596e-26,2.2295857182394484e-28,2.1459586012196184e-17,1.4435114815236406e-22,5.091669487141924e-24
6.568559209425209e-09,0.4987082429881941,3.76,0.0,0.6836089382605725,0.9999981107847141,2.841435056337539e-09,1.7734998796457183e-07,2.8945459876800887e-08,0.0014045446054890512,0.0014046376957571652,1.7634478955653575e-10,4.05397590597337e-07,7.902566120127402e-08,7.772888398176712e-09,2.3306189766532864e-10,1.8589722673069103e-06,2.829380623695821e-10,1.0919145507138015e-07,1.7836197207221652e-06,2.116141204904687e-06,1.6581976866665e-07,7.67392588334169e-09,1.6936303749988386e-09,2.1679912781558757e-09,1.6786980325469985e-08,6.115981948917156e-14,2.7300149279325516e-15,8.287268986126832e-12,4.632540840708567e-13,3.283042481056999e-21,1.9342513471794936e-11,6.991453578722589e-14,5.773612107401758e-16,3.9162908671242776e-19,3.9714039237203694e-20,8.809996113177074e-06,1.3937806614141055e-09,8.654929187406328e-06,2.575665912218083e-13,8.937334524899698e-18,6.869292796008934e-16,2.2712689424500213e-08,7.658434496889271e-19,2.743610383183791e-17,2.1618426589592193e-10,1.3718382946443382e-19,3.3192030142558017e-19,1.6809546047951191e-22,5.988563182878249e-20,5.939305480495661e-19,1.776272232934902e-13,2.101210556600851e-26,2.855089381231186e-28,2.497944933115814e-17,1.7351715797860502e-22,5.985799261892003e-24
6.774024414847367e-09,0.49871229602674616,3.76,0.0,0.6835646771730326,0.9999980505354638,3.148179161703551e-09,1.8852537909720926e-07,3.10617921368783e-08,0.0014484290446049922,0.0014485280462153158,1.8204659555214253e-10,4.3376683181424673e-07,8.3879337806627e-08,8.50455668483358e-09,2.6302645622160685e-10,1.916989890480813e-06,3.008803233265774e-10,1.1123003295282844e-07,1.8508612830974592e-06,2.20725502861235e-06,1.6736661821860786e-07,8.13628568349767e-09,1.8068344321495516e-09,2.3725945254727666e-09,1.781679124165754e-08,6.805573938734053e-14,3.1270392852921654e-15,8.453750884708982e-12,4.993462628454291e-13,3.7947633762353e-21,2.022135684022052e-11,7.720764535045018e-14,6.562777789087024e-16,4.47162572037631e-19,4.5524976506889357e-20,9.084504284340775e-06,1.4821489284478354e-09,8.919675671403326e-06,2.760734327631178e-13,9.660711883825895e-18,7.380370944426505e-16,2.415288355080584e-08,8.5012375962888885e-19,3.2201595310091916e-17,2.2616761838415577e-10,1.503005652497487e-19,3.7546329623207093e-19,1.875029580300553e-22,6.649659331716951e-20,6.734789421659782e-19,2.0052402421490444e-13,2.530093901929814e-26,3.539950315825061e-28,2.851591574767824e-17,2.0368758300239238e-22,6.890225031311063e-24
6.9794896202695254e-09,0.4987163489375101,3.76,0.0,0.6835204176571474,0.9999979902031543,3.4769627615694547e-09,2.0003642030217002e-07,3.3259073912590624e-08,0.0014923104602491317,0.0014924155552670656,1.8774800872470442e-10,4.6315354221040293e-07,8.886756129191259e-08,9.279451566385206e-09,2.9575812221910537e-10,1.975000358636005e-06,3.1937197798363774e-10,1.1327792593820712e-07,1.9184888632293904e-06,2.2996404504277774e-06,1.6892017472729343e-07,8.61070406921746e-09,1.9239305334239897e-09,2.58940172284709e-09,1.887026190143664e-08,7.549518787803144e-14,3.567142443540182e-15,8.620743875100338e-12,5.37092317752433e-13,4.366137401156581e-21,2.111559138769105e-11,8.502931221709812e-14,7.432251159543445e-16,5.084966417159687e-19,5.1969897518100427e-20,9.358947779657497e-06,1.573221219094119e-09,9.184065174320663e-06,2.953256581977622e-13,1.0418424855121376e-17,7.913240929181439e-16,2.5637162461382104e-08,9.408459687484308e-19,3.762168500277475e-17,2.36218751844319e-10,1.6422940286076606e-19,4.231077394976256e-19,2.0839915021467904e-22,7.358505371179657e-20,7.604533409301006e-19,2.2554066036575396e-13,3.0292434429908277e-26,4.3598492431320565e-28,3.2429381945760655e-17,2.379776083700929e-22,7.896990975833726e-24
7.184954825691684e-09,0.4987204017210414,3.76,0.0,0.6834761597068867,0.999997929786712,3.828613285793424e-09,2.1188261023871366e-07,3.553765305072773e-08,0.0015361888525171248,0.0015363002230226628,1.9344902910773985e-10,4.93562509832446e-07,9.398950058941518e-08,1.009866386568795e-08,3.314172939087374e-10,2.033003774739388e-06,3.384128461264635e-10,1.1533513569439236e-07,1.9865032263398085e-06,2.3933031952928086e-06,1.704806317593631e-07,9.097070596470625e-09,2.0449336136832256e-09,2.8187357014138543e-09,1.9946900803398483e-08,8.350460555626425e-14,4.053528054891964e-15,8.788299131039639e-12,5.76522934394792e-13,5.001933437426961e-21,2.2025267564469306e-11,9.340306882488435e-14,8.387631102200891e-16,5.760314665096305e-19,5.909616100363473e-20,9.633326616472123e-06,1.6669964868074648e-09,9.448098203388679e-06,3.15334506172358e-13,1.1211124393883536e-17,8.468252944144896e-16,2.7165510044925654e-08,1.0383138087607069e-18,4.376367612381342e-17,2.4633220428530206e-10,1.7899841046302393e-19,4.751047096938921e-19,2.3084668081188404e-22,8.116860075654332e-20,8.552571006181084e-19,2.528003260346239e-13,3.60756816958899e-26,5.336050607086184e-28,3.674796967670714e-17,2.768065172569211e-22,9.014061203220298e-24
7.390420031113842e-09,0.4987244543778888,3.76,0.0,0.6834319033162236,0.9999978692850624,4.203961503771443e-09,2.2406344831085894e-07,3.7897857279410385e-08,0.0015800642215038159,0.0015801820495920168,1.9914965673401507e-10,5.249985318164922e-07,9.924432971201324e-08,1.0963272576675215e-08,3.7016833348277643e-10,2.0910002438182856e-06,3.5800274884595235e-10,1.1740166248278253e-07,2.054905175200301e-06,2.488249035049962e-06,1.7204813270152845e-07,9.595276484790588e-09,2.1698582072026616e-09,3.0609169625674358e-09,2.1046234601689517e-08,9.211108161151501e-14,4.589539974129714e-15,8.956457567637849e-12,6.176689198608472e-13,5.7071429165645965e-21,2.2950435760845404e-11,1.0235298171771551e-13,9.434747467784917e-16,6.501815105206735e-19,6.695320023968795e-20,9.907640812118973e-06,1.7634736853921606e-09,9.711775265096182e-06,3.361113013956743e-13,1.2039464043753872e-17,9.045758321736445e-16,2.8737910197321794e-08,1.142838569610887e-18,5.0699553718487216e-17,2.565028841026248e-10,1.9463620137517897e-19,5.317139381012167e-19,2.549092826314639e-22,8.926493743889249e-20,9.58299993281126e-19,2.824292690137617e-13,4.2748077287117856e-26,6.492385678799122e-28,4.150110176126242e-17,3.206228031722443e-22,1.0249763450021651e-23
7.595885236536e-09,0.49872850690861326,3.76,0.0,0.6833876484791372,0.9999978086971337,4.603841319067561e-09,2.3657843466633935e-07,4.0339995097824064e-08,0.0016239365673032435,0.0016240610350847012,2.0484989161222474e-10,5.574664148200178e-07,1.0463122772240797e-07,1.1874344956192564e-08,4.121795239490294e-10,2.148989872931363e-06,3.7814150856344174e-10,1.1947750572120981e-07,2.123695536427799e-06,2.5844837751721947e-06,1.7362278434597596e-07,1.0105214598082363e-08,2.298718474031408e-09,3.316263702336015e-09,2.2167807483090145e-08,1.0134236246509664e-13,5.178665067693331e-15,9.12525196668853e-12,6.605612038149925e-13,6.486984327809709e-21,2.3891146295325438e-11,1.1190365836188563e-13,1.0579665538253537e-15,7.313756300583446e-19,7.559256380025024e-20,1.0181890383921777e-05,1.8626517690026863e-09,9.975096865191224e-06,3.576674512210597e-13,1.2904099961964824e-17,9.64610942471737e-16,3.035434682167532e-08,1.2547392190650897e-18,5.850616088343674e-17,2.6672604454512245e-10,2.1117193854192664e-19,5.932039818378214e-19,2.8065181260790107e-22,9.789188615758345e-20,1.0699980486198512e-18,3.145567574333355e-13,5.0415864843986486e-26,7.8554797842730825e-28,4.671953382368943e-17,3.6990538793409428e-22,1.1612796293863177e-23
7.80135044195816e-09,0.4987325593137731,3.76,0.0,0.6833433951896095,0.9999977480218544,5.029089576082201e-09,2.494270701954346e-07,4.2864356610984856e-08,0.0016678058900086376,0.0016679371796099508,2.1054973374160245e-10,5.909709752744049e-07,1.1014937870203717e-07,1.2832936616071437e-08,4.576230262371911e-10,2.2069727711415983e-06,3.988289490550017e-10,1.215626643395202e-07,2.192875151030772e-06,2.682013245555499e-06,1.752046664222235e-07,1.0626779425540668e-08,2.4315282241513036e-09,3.585091835565833e-09,2.3311180561713542e-08,1.1122686011630292e-13,5.824535997836951e-15,9.294708607521463e-12,7.052308395294028e-13,7.346907691388332e-21,2.484744940792457e-11,1.22080253736341e-13,1.182869043740829e-15,8.200571708059243e-19,8.506795587327317e-20,1.0456075349193622e-05,1.9645296921440585e-09,1.0238063508682023e-05,3.800144432547571e-13,1.3805690942853209e-17,1.02696595465167e-15,3.201480382834006e-08,1.3743425192814181e-18,6.726537207220687e-17,2.7699726036231676e-10,2.286353387420627e-19,6.598523943441354e-19,3.0814028379380717e-22,1.07067392629644e-19,1.1907734132825274e-18,3.4931504677479047e-13,5.919469047191857e-26,9.454990073552514e-28,5.243538577630974e-17,4.251648403197136e-22,1.3112236293219593e-23
8.006815647380319e-09,0.4987366115939308,3.76,0.0,0.683299143441625,0.9999976872581546,5.480545875922619e-09,2.6260885652980664e-07,4.547121432295155e-08,0.001711672189712425,0.0017118104832766657,2.162491831311645e-10,6.255170395178594e-07,1.1579797172027872e-07,1.3840091614275711e-08,5.066748367772412e-10,2.2649490494908014e-06,4.200648954753562e-10,1.2365713700056232e-07,2.2624448678262916e-06,2.780843294057366e-06,1.7679383838376388e-07,1.1159867062799967e-08,2.568300939923409e-09,3.867715019774111e-09,2.4475931289189477e-08,1.2179366045068853e-13,6.530934037521668e-15,9.46484854578309e-12,7.517090049002955e-13,8.292599084945289e-21,2.5819395256818882e-11,1.3290847690442338e-13,1.3188371578837044e-15,9.16684067102087e-19,9.543527695030939e-20,1.0730195725236964e-05,2.069106409672165e-09,1.0500675699837855e-05,4.0316384347620793e-13,1.4744898440784447e-17,1.0916762817661973e-15,3.3719265134948086e-08,1.5019831433537743e-18,7.70642662644523e-17,2.8731240614934107e-10,2.4705667686564773e-19,7.319458968265012e-19,3.37441895269038e-22,1.16809529769593e-19,1.3210542250964118e-18,3.8683934724855396e-13,6.921017911700355e-26,1.1323856389809292e-27,5.868217363012946e-17,4.86944613320822e-22,1.475754519736282e-23
8.212280852802478e-09,0.49874066374964837,3.76,0.0,0.6832548932291711,0.9999976264049655,5.9590524008944585e-09,2.7612329604133135e-07,4.816082389282028e-08,0.001755535466506229,0.0017556809461934078,2.2194823979954486e-10,6.611094438462182e-07,1.215762008038617e-07,1.4896842545324336e-08,5.595147454745196e-10,2.3229188209752486e-06,4.4184917438144243e-10,1.2576092224126618e-07,2.332405538856938e-06,2.880979781949698e-06,1.7839034426418794e-07,1.1704375193287796e-08,2.7090497969614924e-09,4.164444678719766e-09,2.5661652881856725e-08,1.3307253150642665e-13,7.301791914953697e-15,9.635688617806721e-12,8.000270034536997e-13,9.329985221096326e-21,2.68070339170762e-11,1.444145975643202e-13,1.4665507149391682e-15,1.02172894319451e-18,1.0675266486938269e-19,1.1004251529343562e-05,2.176380876794111e-09,1.0762933942189982e-05,4.271272948540419e-13,1.5722386592585976e-17,1.158777411679783e-15,3.5467714666438964e-08,1.6380037920041488e-18,8.799530003508975e-17,2.976676362508518e-10,2.6646679028884426e-19,8.097805506287047e-19,3.6862506018170797e-22,1.271365015571091e-19,1.461274501110594e-18,4.272677914780719e-13,8.059853321519443e-26,1.3498565750940768e-27,6.549484162639236e-17,5.558223002592577e-22,1.6558577223047865e-23
8.417746058224638e-09,0.49874471578149,3.76,0.0,0.6832106445462368,0.9999975654612194,6.465453745730579e-09,2.8996989184096176e-07,5.093342486297106e-08,0.001799395720480871,0.0017995485684684043,2.276469037636152e-10,6.977530345236817e-07,1.2748326490657262e-07,1.6004210629923116e-08,6.163262940197526e-10,2.380882200521961e-06,4.6418161375586504e-10,1.278740185871112e-07,2.4027580158237806e-06,2.9824285803466054e-06,1.7999421653372658e-07,1.2260203069763401e-08,2.853787683765775e-09,4.475590025729263e-09,2.6867953763311325e-08,1.450939318063563e-13,8.141196711579313e-15,9.80724227122298e-12,8.502162653601282e-13,1.0465238113690284e-20,2.781041538018297e-11,1.5662545266667874e-13,1.6267148666943696e-15,1.1356792178554513e-18,1.190805365568469e-19,1.1278242778794472e-05,2.286352049068565e-09,1.1024838738532601e-05,4.519165161704302e-13,1.673882224003729e-17,1.2283048985569805e-15,3.726013635508893e-08,1.782755311724612e-18,1.0015648178928474e-16,3.080593658947957e-10,2.868970834389406e-19,8.936619320944136e-19,4.017594325410306e-22,1.3806664691467175e-19,1.6118740373354285e-18,4.707414024428767e-13,9.350715697752571e-26,1.601943200033923e-27,7.29097949441729e-17,6.324109183412446e-22,1.8525586458629657e-23
8.623211263646797e-09,0.4987487676900196,3.76,0.0,0.6831663973868138,0.9999975044258496,7.000596755693592e-09,3.0414814777759677e-07,5.378924135963317e-08,0.001843252951726372,0.0018434133502095473,2.3334517503395823e-10,7.354526677628002e-07,1.3351836787913216e-07,1.7163205804048638e-08,6.772967344798116e-10,2.4388393049655122e-06,4.87062043030145e-10,1.2999642464497085e-07,2.4735031473212946e-06,3.0851955674028466e-06,1.8160547916443364e-07,1.2827251496018699e-08,3.0025272201400777e-09,4.8014580868130345e-09,2.8094457023415465e-08,1.5788901871021817e-13,9.053392802473271e-15,9.979520248884688e-12,9.023083484521033e-13,1.1704779815298457e-20,2.8829589554199938e-11,1.6956845306288024e-13,1.800060559456432e-15,1.2590372115944714e-18,1.3248163030591967e-19,1.1552169490860009e-05,2.399018882406122e-09,1.1286390590923717e-05,4.775433010772741e-13,1.779487495238256e-17,1.3002943548214923e-15,3.9096514140540044e-08,1.936596813890609e-18,1.1365154656482246e-16,3.184842535321997e-10,3.083795324609917e-19,9.83905309284051e-19,4.369159327853851e-22,1.4961844351864476e-19,1.7732983196419805e-18,5.174040616387871e-13,1.0809530571029647e-25,1.8930890714911865e-27,8.096493287316677e-17,7.173602164173638e-22,2.0669234366834093e-23
8.828676469068956e-09,0.49875281947580213,3.76,0.0,0.6831221517448941,0.9999974432977905,7.565330371706042e-09,3.1865756843694755e-07,5.67284827651881e-08,0.0018871071603319542,0.001887275291524391,2.3904305361960404e-10,7.742132096750214e-07,1.3968071843922849e-07,1.8374826807483535e-08,7.426169881907867e-10,2.496790253025347e-06,5.104902931077014e-10,1.3212813916737027e-07,2.5446417768483006e-06,3.18928662625836e-06,1.8322414993643962e-07,1.340542280875587e-08,3.1552807744080577e-09,5.142353723562156e-09,2.9340799894377023e-08,1.714896567666361e-13,1.0042784833002071e-14,1.0152531139054996e-11,9.563349392407283e-13,1.3055287216132412e-20,2.9864606264656395e-11,1.8327159016788948e-13,1.987345000127205e-15,1.3923202561414087e-18,1.4702104850159127e-19,1.1826031682799715e-05,2.5143803330696625e-09,1.1547590000686117e-05,5.040195173443859e-13,1.8891217048796214e-17,1.374781443620328e-15,4.097683196982893e-08,2.0998957945741317e-18,1.285901310034899e-16,3.2893918436633875e-10,3.3094668995094667e-19,1.080835820195314e-18,4.741667721591865e-22,1.6181051153840536e-19,1.9459984455367055e-18,5.674024774717566e-13,1.245347598760942e-25,2.2281809604173155e-27,8.969968238831891e-17,8.113580050038461e-22,2.3000597370016245e-23
