Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747)
1e-12,0.8858221808375563,3.76,0.0,0.6600460997651485,0.9999999997595329,1.2662772992697747e-21,2.1277142523826427e-31,1.2291982991347118e-20,5.727403433992635e-10,2.4046514071385946e-10,9.80101968871126e-19,4.475269750107007e-16,3.3227267916748953e-10,2.2172611321410908e-14,8.32910244080157e-18,3.1608201124693424e-15,2.2425120848384888e-18,1.7505345450629673e-22,1.4909565676696592e-25,1.775190510708186e-24,6.916362159923165e-25,1.5556153973477886e-24,4.064895771962553e-18,1.2026441016876784e-35,1.3109819621892177e-34,1.941198775219055e-39,2.5363243311235697e-52,2.1127697510226208e-14,1.0253271215197214e-18,1.1780032915826723e-29,6.604778085542691e-31,1.8013658790478955e-28,3.759932183383327e-23,1.6471264143406525e-24,3.497812368544143e-45,4.333123331733096e-42,4.485530629209978e-50,1.0623678810987437e-53,8.397473832982464e-40,5.6210768440544695e-28,1.3570166608148725e-54,3.240549669419082e-56,8.142362157033084e-47,7.964294578793304e-29,1.0643361575256747e-57,2.7757894416639187e-55,3.3578269772778544e-47,7.820429030794963e-25,4.429778595459433e-34,1.046028794441712e-53,4.0837971033575015e-61,4.061324052091979e-49
1.435040139294688e-12,0.8858221808375563,3.76,0.0,0.6600460995159738,0.9999999996549199,3.0895744112415342e-21,5.193182722225227e-31,2.3485881640724916e-20,8.219058750553953e-10,3.4507711417263584e-10,1.8726348356119247e-18,8.550810812082423e-16,4.768239392460623e-10,3.231501007704624e-14,1.591437019235618e-17,4.745856471757245e-15,4.28463004240752e-18,3.3458504199937434e-22,3.6379072208495878e-25,3.490402749513683e-24,1.687480995362567e-24,3.795464848848272e-24,7.766719833465534e-18,3.6398192091951775e-35,4.340696868820738e-34,7.452521189161765e-39,1.1538227840445484e-51,3.0318514157731835e-14,1.959026344150049e-18,2.874065515866239e-29,1.6116657349587962e-30,4.393511960380309e-28,9.171890257603227e-23,4.036004236878349e-24,1.5572974940876192e-44,2.091955342388283e-41,2.460942087210309e-49,5.7879139951644015e-53,2.7116178547902983e-39,1.3713424414314212e-27,8.279995090106979e-54,1.8051665012412575e-55,3.642106819097798e-46,2.3345380822328335e-28,9.663165443922622e-57,1.525613678508518e-54,1.4953197969921858e-46,1.908050304960255e-24,1.3406875512479745e-33,5.827501478587102e-53,2.5319022814909256e-60,2.6714318550670236e-48
1.9133869875594666e-12,0.8858221808635346,3.76,0.0,0.6600460992419943,0.9999999995398929,6.464436930554789e-21,1.086973290721132e-30,3.9942999869706633e-20,1.0958753049304875e-09,4.601028294784612e-10,3.184810809144542e-18,1.454268060863183e-15,6.357642751156999e-10,4.3819346199301303e-14,2.70663686377868e-17,6.637674584239845e-15,7.286859036649434e-18,5.692561820519292e-22,7.6119976491264835e-25,6.1220028142984425e-24,3.530713047891513e-24,7.941271558835901e-24,1.3209152736721403e-17,9.094693954109059e-35,1.1504985652738694e-33,2.248715368312477e-38,3.975773476891907e-51,4.042383267088482e-14,3.331705189665883e-18,6.013248529172636e-29,3.372563344938177e-30,9.189327971894458e-28,1.9186682204541002e-22,8.480749484821008e-24,4.997656661974266e-44,6.991594387426472e-41,9.382331367702362e-49,2.1992974711953575e-52,7.153060838284725e-39,2.8690267965042184e-27,3.2217454883638157e-53,6.636903879347278e-55,1.1727507276825272e-45,5.704992590017502e-28,4.52240692662699e-56,5.821465193782763e-54,4.7997787527029536e-46,3.992192082406939e-24,3.350106982210828e-33,2.142805800711887e-52,1.0533535998608546e-59,1.0536752630130664e-47
2.8700806840890236e-12,0.8858221809154914,3.76,0.0,0.660046098694034,0.9999999993098385,2.041273538587584e-20,3.435462018026006e-30,8.70258966045557e-20,1.643815359273693e-09,6.901542240912166e-10,6.9387879456059006e-18,3.1685484550322996e-15,9.536432683493256e-10,6.803117893110216e-14,5.897310082195396e-17,1.0930159695347286e-14,1.5875665507242578e-17,1.2414002647360833e-21,2.40376349132316e-24,1.429752623780442e-23,1.1148342408761613e-23,2.507505259272893e-23,2.87800284530863e-17,4.209738338216886e-34,5.654057220453215e-33,1.6464889975161036e-37,4.534568661601898e-50,6.063306458280163e-14,7.258658022095007e-18,1.8985639628247773e-28,1.0653479445388842e-29,2.898659248673481e-27,6.054959254083038e-22,2.7106084249449636e-23,3.818861496173247e-43,5.394967838710392e-40,1.1785893519095148e-47,2.7565405717482254e-51,3.825514545349505e-38,9.05696210935686e-27,4.4273933568256134e-52,7.90176631396514e-54,9.087843965407488e-45,2.5438557867932354e-27,9.368356366669072e-55,7.3195168319371045e-53,3.67051368147594e-45,1.260531620227759e-23,1.5514819680876592e-32,2.5528162585985684e-51,1.9797907941962733e-58,1.2615362935219364e-46
3.82677438061858e-12,0.8858221809674482,3.76,0.0,0.660046098146072,0.9999999990797834,4.6429526501684756e-20,7.820226968557504e-30,1.5278524321814305e-19,2.191756988331598e-09,9.202055712500197e-10,1.2181731826227082e-17,5.562895987495875e-15,1.271520048982766e-09,9.382901407211864e-14,1.0353859256232247e-16,1.5893404503763852e-14,2.7870794236423845e-17,2.181311005691695e-21,5.467612827017845e-24,2.668792898713258e-23,2.5356211217803522e-23,5.703207548787058e-23,5.052800583854934e-17,1.2202154388714247e-33,1.6823150968029008e-32,6.110955217256143e-37,2.083010749973788e-49,8.084044438586478e-14,1.2743010013823303e-17,4.3178915053699645e-28,2.4239444247211585e-29,6.587125936231295e-27,1.376515003412676e-21,6.229492734002379e-23,1.4386213526131902e-42,2.0729942722300186e-39,5.58954299420859e-47,1.3055591003219252e-50,1.222227980784807e-37,2.059540192543043e-26,2.1562250557004126e-51,3.6491540225797015e-53,3.4540828314100496e-44,7.243967593835726e-27,5.511002463104561e-54,3.4731507993847526e-52,1.3834729005804445e-44,2.866969018432735e-23,4.4990148939306383e-32,1.17934501792657e-50,1.0901297687273003e-57,6.025768632028493e-46
5.740161773677694e-12,0.885822181071362,3.76,0.0,0.6600460970501435,0.9999999986196714,1.5501832115319752e-19,2.615659237712271e-29,3.4058577397733507e-19,3.2876449923445542e-09,1.3803081225491277e-09,2.7154249316074282e-17,1.2401173859773294e-14,1.9072669419549225e-09,1.5020455408424704e-13,2.3082397987576663e-16,2.7841393423904776e-14,6.212417370655029e-17,4.871499649593568e-21,1.8256047203658437e-23,6.709690318063928e-23,8.465022175613881e-23,1.9040156147194363e-22,1.1264055562432468e-16,6.192444520535647e-33,8.666254863592476e-32,4.900604611289481e-36,2.671396445202953e-48,1.2124962298406318e-13,2.840400367832196e-17,1.4412794814161316e-27,8.099093617238955e-29,2.194485577002024e-26,4.590187927584654e-21,2.1316241706506654e-22,1.1503959065592836e-41,1.643866390689698e-38,7.158311226024248e-46,1.672861173457071e-49,7.639324802327479e-37,6.872346803093684e-26,3.0914887983889e-50,4.6177442826644196e-52,2.837811256460382e-43,3.594789218814993e-26,1.1250650025129623e-52,4.4506055697731685e-51,1.1079256408264064e-43,9.570950089935089e-23,2.2862318073806724e-31,1.4942526543817822e-49,2.0831550021899657e-56,7.464328216944023e-45
9.566936559795922e-12,0.8858221812791892,3.76,0.0,0.660046094858267,0.9999999976994394,7.289301702803021e-19,1.2344813788756496e-28,9.41335135010098e-19,5.479439988727072e-09,2.300512652922464e-09,7.50448893351438e-17,3.4278035750472214e-14,3.1787340484773477e-09,2.82079614787696e-13,6.380717482802867e-16,5.982510441999562e-14,1.7167499919263962e-16,1.3515891599000354e-20,8.58506192290145e-23,2.2932298209081444e-22,3.979532651110147e-22,8.951398787574668e-22,3.113504784952169e-16,5.10889159445797e-32,7.103365162248842e-31,7.354055359448491e-35,7.530617060282669e-47,2.020456563804922e-13,7.849067851710927e-17,6.773304882807817e-27,3.814495852557179e-28,1.026912110407933e-25,2.152489977625878e-20,1.0560304167848321e-21,1.6513300986859571e-40,2.3085375584530477e-37,1.8884382339639001e-44,4.424930806566142e-48,8.700642151530743e-36,3.227351658518585e-25,9.699746158022763e-49,1.1949229191642058e-50,4.3087305906905835e-42,2.911184600362404e-25,4.904806633010372e-51,1.1753317440607307e-49,1.5953877651638845e-42,4.499176378284057e-22,1.8921518277754946e-30,3.8780964077121234e-48,8.753868736311754e-55,1.8242842554015543e-43
1e-11,0.8858221816948445,3.76,0.0,0.660046094610218,0.9999999975952991,8.459930925342931e-19,1.4339452399057683e-28,1.0282273204123056e-18,5.727479771181943e-09,2.404649106707347e-09,8.197110143907966e-17,3.744261391390161e-14,3.322619532682857e-09,2.9860992329237063e-13,6.969877139970406e-16,6.412394886874675e-14,1.8751720133930458e-16,1.4772027149080108e-20,9.963951783156634e-23,2.577247859339746e-22,4.618377064662526e-22,1.03884823769838e-21,3.400948189032433e-16,6.53320830731584e-32,9.060986586730707e-31,1.1052346667661693e-34,1.4706197478700185e-46,2.1118720183270827e-13,8.573357655406121e-17,7.859964633464587e-27,4.428749604614103e-28,1.1904654115230686e-25,2.4965410247828147e-20,1.2404016095853974e-21,2.449228907857249e-40,3.39808088249045e-37,3.555375870999441e-44,8.345548198854878e-48,1.2276004746715236e-35,3.7444952580365437e-25,2.1183793463741773e-48,2.2538853920233064e-50,6.603020252784571e-42,3.714707400200043e-25,1.2479460765993632e-50,2.2152124721409722e-49,2.370557415661903e-42,5.221365699080241e-22,2.422676248384978e-30,7.334578706624827e-48,2.027142385412598e-54,3.3593059149479754e-43
1.7220486132032378e-11,0.8858221816948445,3.76,0.0,0.6600460904744374,0.9999999958589444,4.3589550781570475e-18,7.436555808034604e-28,3.043374893108928e-18,9.863105954786014e-09,4.14091942411266e-09,2.4258355357576837e-16,1.1084088303855557e-13,5.721561519610383e-09,6.223432393888205e-13,2.0636050537234595e-15,1.5614953607979262e-13,5.548445229262835e-16,4.403977129084002e-20,5.134560185834213e-22,1.0321245052205913e-21,2.3786059027603703e-21,5.350757682241015e-21,1.0067854474113003e-15,5.772779231377893e-31,7.920039934927433e-30,1.602312270065898e-33,3.2467370333965966e-45,3.635484518052094e-13,2.5366819038534753e-16,4.045422019024204e-26,2.288521961013427e-27,6.079485310436523e-25,1.279841848708731e-19,6.980119108616493e-21,3.444646872816357e-39,4.693377969135086e-36,7.512399734062035e-43,1.7672689612665324e-46,1.5208629562393488e-34,1.9247370471184055e-24,5.248402619926965e-47,4.773807909992555e-49,9.993900343216109e-41,3.2531902684033705e-24,3.494327781675128e-49,4.687039006863471e-48,3.348320544153562e-41,2.6888651917751954e-21,2.1521146462327394e-29,1.5586695746839039e-46,5.283550549475967e-53,6.900466115225759e-42
3.2527585276505293e-11,0.885822182526156,3.76,0.0,0.6600460817064709,0.9999999921778302,2.9963486403642283e-17,5.186371977030465e-27,1.0847377052601131e-17,1.863074178450719e-08,7.821723807669098e-09,8.643454994713778e-16,3.951995500587594e-13,1.0806789517448961e-08,1.608909584945558e-12,7.36021275937037e-15,4.782092977677251e-13,1.9762594920183424e-15,1.594288020329661e-19,3.530513257665738e-21,5.768884477835341e-21,1.633487643707984e-20,3.675167639685946e-20,3.589716467953493e-15,7.67648353324523e-30,1.0494639289367852e-28,4.222096833272809e-32,1.7265022171488738e-43,6.8619732805184e-13,9.034529770710979e-16,2.7736562201198974e-25,1.5833405085362292e-26,4.095978746718619e-24,8.697174049824131e-19,5.708141716341159e-20,8.822508313828943e-38,1.180774849082271e-34,3.7176601422914775e-41,8.788862985233697e-45,3.459595095463023e-33,1.3158790261648852e-23,4.041033676099261e-45,2.383545054119114e-47,3.0724240220735835e-39,4.3054710456278393e-23,3.2839794379617706e-47,2.3323911199153392e-46,8.677468173774518e-40,1.846087764615007e-20,2.899461163333836e-28,7.875404623517806e-45,3.5836840834962476e-51,3.338727158618124e-40
6.314178356545112e-11,0.8858221841887839,3.76,0.0,0.6600460641693091,0.9999999848151051,2.2187374559044374e-16,3.950265315430552e-26,4.083656358710901e-17,3.616722901919294e-08,1.51832959362263e-08,3.2518073960662808e-15,1.488798745166818e-12,2.097553799225097e-08,4.8060284030638485e-12,2.774627124518909e-14,1.639813773951861e-12,7.429754137079485e-15,6.187565638754358e-19,2.6157707120322326e-20,3.7511202130915684e-20,1.2072425903974635e-19,2.7170223257012757e-19,1.3523629142985888e-14,1.0986175532636187e-28,1.5243020454655916e-27,1.2249250900563397e-30,1.0303481787939334e-41,1.3300712423927603e-12,3.3960101870101333e-15,2.0424914473445534e-24,1.187210576739082e-25,2.916133426824396e-23,6.2952999980618026e-18,5.534449945545638e-19,2.5149155777049722e-36,3.3381709102220106e-33,2.0535235113000733e-39,4.8894263092827096e-43,9.149927702229339e-32,9.638385769200305e-23,3.886529440990403e-43,1.3223363073630557e-45,1.1610324942421907e-37,6.161972051166275e-22,3.579295627229146e-45,1.3032005485435889e-44,2.5302273671157617e-38,1.363675062349181e-19,4.25731244231609e-27,4.471107506914627e-43,2.4571459725563053e-49,1.8366195868365568e-38
9.375598185439694e-11,0.8858221858514188,3.76,0.0,0.6600460466305087,0.9999999774517178,6.892665318919022e-16,1.254075298399164e-25,8.997624198024523e-17,5.3705336976757543e-08,2.2544819209853044e-08,7.160850125934371e-15,3.2821646061197504e-12,3.114201014196642e-08,9.634882020755683e-12,6.120315259617584e-14,3.4911807850446514e-12,1.635154585199149e-14,1.3973965635309002e-18,8.129222094704197e-20,1.1166926450295861e-19,3.7455066387273074e-19,8.4315006951537555e-19,2.98145945006366e-14,4.495947109055052e-28,6.492561010084383e-27,6.572808760634329e-30,6.897824151378066e-41,1.972050668915999e-12,7.473035219835121e-15,6.3201988771806295e-24,3.7186783192777195e-25,8.823550079312429e-23,1.9259290213340316e-17,1.9873902948635624e-18,1.3931901381513088e-35,1.9782432397150474e-32,1.450725051973175e-38,3.4458724844427004e-42,4.960703802066962e-31,2.972259007850217e-22,3.087910357041642e-42,8.926444932862862e-45,7.185784774541976e-37,2.523958766142957e-21,3.261577551276624e-44,9.255208546899027e-44,1.4236108825082676e-37,4.2294066273407627e-19,1.7668327810358034e-26,3.043609825422667e-42,1.7351215455908035e-48,1.382213993958049e-37
9.999999999999999e-11,0.8858221875140596,3.76,0.0,0.6600460430531246,0.999999975949813,8.334922441829122e-16,1.5246031590659837e-25,1.0234577207767494e-16,5.7282577673508314e-08,2.40462565760411e-08,8.144321149783982e-15,3.733839734893034e-12,3.321526653563302e-08,1.0820066355687913e-11,6.963411928975481e-14,3.9534331553349695e-12,1.85948995355335e-14,1.5979092910663268e-18,9.831135007402115e-20,1.3418528936454024e-19,4.527822554094081e-19,1.019311301046416e-18,3.391772160876941e-14,5.743464756344953e-28,8.376598037101226e-27,8.952437941746558e-30,9.998021539568987e-41,2.102755741748413e-12,8.498059306742318e-15,7.635197459480204e-24,4.5055194056783e-25,1.0603777817754754e-22,2.3204523552539643e-17,2.4793982722665383e-18,1.9225210272229778e-35,2.761755005556693e-32,2.129937425498981e-38,5.05813983519147e-42,6.812877398803193e-31,3.5878636949339676e-22,4.80575131840152e-42,1.3095355133158113e-44,1.0282058125728419e-36,3.2253059223800607e-21,5.371939018501077e-44,1.361191222012792e-43,1.9735856684604203e-37,5.1123791965190135e-19,2.265496495628645e-26,4.47692195730887e-42,2.5746475390627494e-48,2.0862526036848893e-37
1.2437018014334278e-10,0.8858221875140596,3.76,0.0,0.6600460290900699,0.9999999700876685,1.554913557709048e-15,2.8894627601946534e-25,1.5823234171719965e-16,7.124506559569937e-08,2.990629362362378e-08,1.258635844885395e-14,5.7751912556366515e-12,4.130620648248707e-08,1.60951259526266e-11,1.0774993587824543e-13,6.032006715620671e-12,2.872410739295562e-14,2.5156941111361244e-18,1.8345439450952537e-19,2.460241064567422e-19,8.4389998918701e-19,1.9001037786850838e-18,5.2462126693636363e-14,1.241038511264609e-27,1.855260643441763e-26,2.2418321178941403e-29,2.8268630577937376e-40,2.612141133367502e-12,1.3125914754712458e-14,1.4202157089407146e-23,8.453521550967126e-25,1.941713666118934e-22,4.282057178324222e-17,5.046561836777553e-18,4.949576931758873e-35,7.272470545090603e-32,6.159309792200904e-38,1.4622289170029032e-41,1.7371206688665975e-30,6.658258208859459e-22,1.5294566523870339e-41,3.785340170247368e-44,2.8420641855875668e-36,6.974862567821173e-21,1.853007134200625e-43,3.948166800323492e-43,5.129035469412047e-37,9.526204982067854e-19,4.941600687893207e-26,1.3000794723897904e-41,7.588066962848289e-48,6.323959234132667e-37
1.5498437843228862e-10,0.8858221891767076,3.76,0.0,0.6600460115479928,0.9999999627229572,2.9457228035752324e-15,5.589424934552257e-25,2.455696775140769e-16,8.87864148103896e-08,3.726771917250855e-08,1.9523059263086904e-14,8.96776834059827e-12,5.146812754994817e-08,2.4186402093855505e-11,1.6740624163425366e-13,9.26197691384588e-12,4.45294020316459e-14,3.9946476498799e-18,3.476748612099403e-19,4.589633656679076e-19,1.5967592440767883e-18,3.5959851900384706e-18,8.14657155255314e-14,2.7687329040794874e-27,4.2598205229377714e-26,5.983593711456808e-29,8.893485346463599e-40,3.2503483349546477e-12,2.0345776748197306e-14,2.6797162489913434e-23,1.6134941404251657e-24,3.5896375220287394e-22,7.99623722146087e-17,1.0600897305278338e-17,1.371708121139874e-34,2.0475341986570396e-31,1.971356400791924e-37,4.68353476488458e-41,4.763389847071104e-30,1.2526020761868819e-21,5.755927419735925e-41,1.2304126778852385e-43,8.725800804603542e-36,1.558024136989835e-20,7.722163676486745e-43,1.2694711769111808e-42,1.4399627471557234e-36,1.8018935854692974e-18,1.1168727269507718e-25,4.256121398480536e-41,2.531213130018391e-47,2.155393738000726e-36
2.1621277501018027e-10,0.8858221925020232,3.76,0.0,0.6600459764589236,0.9999999479915497,7.773295675858537e-15,1.5365697476734386e-24,4.7735791372983e-16,1.2387397478052156e-07,5.1990423657067575e-08,3.7910581706642075e-14,1.7451163216945342e-11,7.178514585751674e-08,4.526072055927788e-11,3.2611964385924885e-13,1.7788182680886795e-11,8.637181005812709e-14,8.112183679978711e-18,9.181334374416625e-19,1.1888058522391812e-18,4.2031732624324144e-18,9.469802618505816e-18,1.585391596519749e-13,9.424204409758005e-27,1.521292328206068e-25,2.7560978520240376e-28,5.573002884603129e-39,4.5211339939927806e-12,3.945374781456817e-14,7.011595340784012e-23,4.3196066906120645e-24,9.029511113528624e-22,2.0507866018895158e-16,3.327561365464486e-17,6.719790169663311e-34,1.0157645863404304e-30,1.231479457023492e-36,2.9362513005728512e-40,2.2974003238171306e-29,3.259643375340019e-21,5.01563450746681e-40,8.035082519006694e-43,5.206303222935876e-35,5.3175355121183956e-20,7.632621862278213e-42,8.00946404074645e-42,7.236616550731138e-36,4.740117244200497e-18,3.903188989006924e-25,2.824367136475028e-40,1.733862202368746e-46,1.477764229225074e-35
2.774411715880719e-10,0.8858221958273657,3.76,0.0,0.6600459413633017,0.9999999332574964,1.6189536881677446e-14,3.3251725840016036e-24,7.850598061998406e-16,1.5896801635392872e-07,6.671293262340417e-08,6.228143162715372e-14,2.8731461002115547e-11,9.209306937254047e-08,7.285496009869979e-11,5.374990727034948e-13,2.906727346443515e-11,1.417356964942967e-13,1.3917786024757693e-17,1.9135717582519e-18,2.4487711090748024e-18,8.732962294998627e-18,1.968365357442293e-17,2.6103081009398733e-13,2.3732765339103758e-26,3.974544809962476e-25,8.668881578948722e-28,2.1621990602809114e-38,5.784453073536867e-12,6.472641843216322e-14,1.447742077604282e-22,9.118329062209452e-24,1.7962622859415068e-21,4.155283292818411e-16,7.9628465620844e-17,2.1767739927947068e-33,3.3343142282354526e-30,4.7111878900053935e-36,1.1266311240543665e-39,7.370527733062866e-29,6.697578469036449e-21,2.2911435188631096e-39,3.100458939446851e-42,1.9220063129484915e-34,1.3424315197240285e-19,3.7325366652560993e-41,3.0869284670301077e-41,2.3938620862736914e-35,9.842465397085863e-18,1.00652744481399e-24,1.1040025361212469e-39,6.9048985635579875e-46,5.912921654865184e-35
