Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202),C2O3(290),C3H5(167),C3H3(983),CHO2(209),C3H7(93),CH3O2(749),C3H5(201),C2O3(295),CHO3(520),CO3(1196),C2HO2(133),CO3(268),CH3O2(53),C2HO3(631),CO3(131),C2O2(813),C2HO3(230)
5.458344080103571e-05,1.0634062632678116,3.76,0.0,0.001382103366725178,0.00498509547607354,0.9759093937045441,0.00021591762915935866,7.599277586358517e-05,0.002539056663843052,3.3240165329588423e-06,2.1915779129288154e-10,0.014413534336523995,0.08612212318362876,0.6833206479181988,0.00016346839017393242,0.0010748286914661653,3.165831140151134e-08,1.3587091987581358e-07,8.837390035978602e-05,1.3906567398140736e-06,5.271652439371185e-05,0.6066655442862835,3.937104623298968e-07,2.5266893076142917e-10,2.235548625690687e-05,0.0334974395916205,6.849483103891234e-05,2.003597434975791e-05,0.0002040185170892256,2.626046570379449e-14,2.250556279658973e-12,9.194530599479522e-14,4.350436446383531e-08,0.19565764052248474,6.494273805076748e-05,0.0002510485095325481,1.1560587494914366e-08,1.0444414726215234e-10,2.0377642137690035e-09,1.0640888922203487e-07,1.0325923642112667e-05,4.799576864863486e-09,3.79964749974418e-10,2.620396003611903e-07,8.18575685529807e-06,3.447308797422794e-10,1.9363664137748607e-08,7.557988025069942e-06,1.1603702981372806e-05,6.775939253803823e-05,1.7793177178810831e-13,5.7539720052460186e-08,1.7153044835149962e-10,1.574683771397986e-15,1.7717722834391788e-07,4.1049257506539713e-17,1.8413687120695055e-09,2.9077387145465167e-09,4.427800208738035e-14,4.38152357406192e-12,8.595455477480871e-13,5.114935454883143e-09,1.551167847461551e-16,1.0653385937278053e-16,3.42073305722024e-11,2.9949091094747437e-13,2.910006539862786e-13,2.6420020425850232e-14,4.1068185340998146e-14,5.804965517012775e-17,5.1496877625228055e-05,2.673410108359356e-14
5.4664992005571516e-05,1.063410153784931,3.76,0.0,0.00137892058988678,0.0049127471831777415,0.9758606139295338,0.00021417910858854725,7.545264371949911e-05,0.002529279659575062,3.274963241479268e-06,2.1514336849916723e-10,0.014364941349422986,0.08588664408593345,0.6836457266825864,0.0001626289670428544,0.0010669622005260982,3.142521143372995e-08,1.34907596169507e-07,8.793649170931692e-05,1.3833605538067626e-06,5.236591870717019e-05,0.6068910122609876,3.911110313898163e-07,2.505486788975713e-10,2.2225589272368112e-05,0.033390585095817764,6.803467675756648e-05,1.989015927245523e-05,0.0002031168317276016,2.5780014697167215e-14,2.231759808526986e-12,9.022764738639884e-14,4.28236989642745e-08,0.19567160488469024,6.444640925150367e-05,0.00024996178509611484,1.1472344003776199e-08,1.0337196649726083e-10,2.0236954339621683e-09,1.0612239150597781e-07,1.0250650991767405e-05,4.746102695779408e-09,3.7867966464437e-10,2.5900691916746274e-07,8.12884466601623e-06,3.423568144696833e-10,1.919685183832267e-08,7.509839128426488e-06,1.1533175723817045e-05,6.713073420531554e-05,1.7372197355862882e-13,5.74484860461259e-08,1.7153512640785717e-10,1.5710546437372553e-15,1.7542766749763957e-07,4.082156435090984e-17,1.8235703547419165e-09,2.8807565770049717e-09,4.344263322509997e-14,4.343024874988114e-12,8.472806396794616e-13,5.065231908209588e-09,1.5380491276553458e-16,1.0614147256953904e-16,3.395858433385469e-11,2.975479717786543e-13,2.888902467417904e-13,2.6043428231493542e-14,4.074906304351979e-14,5.761288532092537e-17,5.123311156315132e-05,2.6558114522808232e-14
5.474654321010732e-05,1.0634140086611987,3.76,0.0,0.0013757977321530216,0.004841749077630571,0.9758111454646567,0.00021245418488499883,7.491780392080482e-05,0.002519624038979826,3.2268453556817587e-06,2.1122261309838533e-10,0.014316659041946614,0.08565227992390263,0.6839694372889137,0.00016179907422556158,0.0010591865285336647,3.119530278159768e-08,1.3395905866495126e-07,8.750498417571061e-05,1.3761876943569595e-06,5.2019381361473364e-05,0.6071144172359071,3.885391446940008e-07,2.4845438865732784e-10,2.2097029426682813e-05,0.03328469109450337,6.757994649901438e-05,1.974623392384836e-05,0.0002022226801552857,2.5310440200256154e-14,2.213239439699599e-12,8.854921319143225e-14,4.215819740918054e-08,0.19568537502235886,6.395663060599754e-05,0.0002488869712045984,1.1385324018890562e-08,1.0231580754712288e-10,2.009811746795808e-09,1.0583717392448098e-07,1.0176792656216616e-05,4.693713552057685e-09,3.774020216676993e-10,2.5603292979962164e-07,8.072995221937308e-06,3.400102144807862e-10,1.9032435519316182e-08,7.462288353387351e-06,1.1463404239471343e-05,6.651448888406886e-05,1.696390608840251e-13,5.735666625055991e-08,1.7153974928653421e-10,1.5674806292321816e-15,1.7371096993143343e-07,4.0595927501069525e-17,1.8061023096049224e-09,2.854307275312734e-09,4.2626419181762374e-14,4.305191582107143e-12,8.352722635769335e-13,5.016455477034807e-09,1.5250704235724416e-16,1.0575213237694908e-16,3.371266962628157e-11,2.9562592426248457e-13,2.868038044439568e-13,2.5674708692580644e-14,4.0433241679849543e-14,5.718143253839453e-17,5.0971108654664513e-05,2.638414174839105e-14
5.482809441464313e-05,1.063417828509803,3.76,0.0,0.001372733438602174,0.004772071368438919,0.9757610151748676,0.00021074286323779796,7.438819654196857e-05,0.002510087425685309,3.1796416566152804e-06,2.07392905028423e-10,0.014268685562902082,0.08541903038196215,0.6842917751636408,0.00016097854251091002,0.001051500360206172,3.096852282593901e-08,1.3302496694906995e-07,8.707925025302852e-05,1.3691351381512622e-06,5.1676843631554403e-05,0.6073357889303083,3.859944239711626e-07,2.4638566296513123e-10,2.196978742176876e-05,0.03317974428656588,6.713055536521924e-05,1.960416435582271e-05,0.0002013359641371417,2.4851455060164404e-14,2.1949893334577074e-12,8.690896331101594e-14,4.150746011737018e-08,0.1956989543302005,6.347328540873245e-05,0.0002478238754325168,1.1299505307021967e-08,1.0127536939386164e-10,1.9961098970810277e-09,1.0555323822864767e-07,1.0104311342486704e-05,4.6423795413146885e-09,3.7613179707180134e-10,2.5311621382741096e-07,8.018180676964867e-06,3.3769065985930055e-10,1.8870370919218705e-08,7.415324729188639e-06,1.1394377861869972e-05,6.591031843375435e-05,1.6567848652444737e-13,5.726428254176175e-08,1.7154431783544026e-10,1.5639607833305989e-15,1.7202627117012647e-07,4.0372323834012316e-17,1.7889559604017465e-09,2.828376293010801e-09,4.18288510335996e-14,4.2680069840985545e-12,8.235138569814451e-13,4.968581877865845e-09,1.512230165721238e-16,1.0536580734221082e-16,3.34695466275313e-11,2.9372445389104577e-13,2.8474099058162524e-13,2.531366044446012e-14,4.012068558309492e-14,5.675521199850116e-17,5.0710858779717614e-05,2.6212149260960726e-14
5.490964561917893e-05,1.0634216139291564,3.76,0.0,0.001369726391168828,0.004703685008750049,0.9757102491296032,0.00020904514343217886,7.38637623281639e-05,0.0025006675027686863,3.133331475566427e-06,2.036517085755014e-10,0.014221019040616782,0.08518689488395251,0.6846127362270709,0.00016016720675769532,0.0010439024023085827,3.074481054220071e-08,1.321049902078132e-07,8.66591660530462e-05,1.3621999534271011e-06,5.133823835968632e-05,0.6075551565074334,3.8347649703140167e-07,2.443421116233368e-10,2.184384431304241e-05,0.03307573160843471,6.668641641548805e-05,1.9463917357110214e-05,0.00020045658734690994,2.4402780496998473e-14,2.1770038069374744e-12,8.530588798378694e-14,4.0871098971436485e-08,0.19571234612714478,6.299625942770727e-05,0.0002467723092280682,1.121486614077253e-08,1.0025035813858609e-10,1.9825866981896384e-09,1.0527058579387407e-07,1.0033170950740934e-05,4.59207178106218e-09,3.7486896567402746e-10,2.502553929101501e-07,7.964374068128364e-06,3.353977381251001e-10,1.8710614796622235e-08,7.368937544965e-06,1.1326086103769772e-05,6.531789582299917e-05,1.6183582916691086e-13,5.717135629778725e-08,1.7154883289502185e-10,1.5604941802745109e-15,1.7037273460450195e-07,4.015073060467239e-17,1.7721229674647298e-09,2.802949590765514e-09,4.104943468426735e-14,4.23145491977513e-12,8.119990522120498e-13,4.921587623202496e-09,1.499526793569981e-16,1.0498246631158534e-16,3.3229176069594253e-11,2.9184325246125143e-13,2.8270147344804366e-13,2.4960088090042696e-14,3.981135923925904e-14,5.633414050865283e-17,5.0452351713491384e-05,2.604210431686622e-14
5.499119682371474e-05,1.0634253655033459,3.76,0.0,0.0013667753074777383,0.004636561675498551,0.9756588726259575,0.00020736102006752748,7.334444271455406e-05,0.0024913620109978337,3.087894678238086e-06,1.9999657142762575e-10,0.014173657584988317,0.08495587260118809,0.6849323168776004,0.00015936490577077105,0.0010363913831626455,3.05241064120073e-08,1.311988071694405e-07,8.624461118248735e-05,1.3553792967467627e-06,5.1003499909381434e-05,0.6077725485868014,3.8098499765599937e-07,2.42323351082984e-10,2.1719181501602135e-05,0.03297264022652408,6.624744354528854e-05,1.9325460471666604e-05,0.00019958445527787076,2.396414598506527e-14,2.159277319754507e-12,8.373900786460176e-14,4.0248737419503825e-08,0.19572555365835131,6.252544084756925e-05,0.00024573208782188927,1.1131385266658528e-08,9.924048650056246e-11,1.9692390277552483e-09,1.0498921763155055e-07,9.963336530917077e-06,4.542762330147344e-09,3.73613501060464e-10,2.4744912752979864e-07,7.911549284141857e-06,3.331310440613312e-10,1.855312486196131e-08,7.323116339678933e-06,1.1258518653952092e-05,6.473690471875347e-05,1.5810683256174175e-13,5.707790840870978e-08,1.71553295297045e-10,1.5570799185350684e-15,1.687495504590198e-07,3.9931125424137004e-17,1.7555952507143639e-09,2.778013588857514e-09,4.0287690907319613e-14,4.195519687815913e-12,8.007216679855812e-13,4.875449969946048e-09,1.4869587564851033e-16,1.0460207843305318e-16,3.299151924369444e-11,2.899820179243778e-13,2.8068492615624056e-13,2.461380193439861e-14,3.9505227312678646e-14,5.591813646637135e-17,5.019557713503539e-05,2.587397490614113e-14
5.5072748028250544e-05,1.0634290838025664,3.76,0.0,0.0013638789397205995,0.004570673749684165,0.9756069102111081,0.0002056904827780478,7.283017979513525e-05,0.00248216874716766,3.043311649382479e-06,1.9642511959804426e-10,0.014126599294468314,0.08472596246262654,0.6852505139741403,0.00015857148219434759,0.0010289660471116604,3.030635235890917e-08,1.303061064878536e-07,8.583546862470708e-05,1.3486704098836998e-06,5.067256409917653e-05,0.607987993256183,3.785195654701978e-07,2.403290047223648e-10,2.159578072855776e-05,0.032870457527157046,6.581355698041146e-05,1.9188761949985934e-05,0.0001987194752386414,2.353528933824546e-14,2.141804498196169e-12,8.220737353567437e-14,3.96400105938585e-08,0.19573858009715828,6.20607202478141e-05,0.00024470303013893115,1.1049041820853725e-08,9.824547226690553e-11,1.9560638346736088e-09,1.0470913440612886e-07,9.894774241504653e-06,4.494424164778162e-09,3.723653759248821e-10,2.4469611577636144e-07,7.859681034550826e-06,3.3089017973083595e-10,1.839785960095334e-08,7.277850895569565e-06,1.1191665373791986e-05,6.416703907008489e-05,1.544875136486398e-13,5.698395928638611e-08,1.7155770582091626e-10,1.5537171026058342e-15,1.6715593482070819e-07,3.9713485859471195e-17,1.7393649918405163e-09,2.7535551485431292e-09,3.954315520745278e-14,4.160186110797402e-12,7.896757006891042e-13,4.830146883463523e-09,1.4745245186287633e-16,1.0422461323000912e-16,3.275653800613366e-11,2.8814045406905373e-13,2.7869102640182596e-13,2.4274617765673228e-14,3.920225479774397e-14,5.5507119699849657e-17,4.994052463563259e-05,2.5707729711513848e-14
5.515429923278635e-05,1.0634327693834846,3.76,0.0,0.0013610360735700025,0.004505994297179565,0.9755543857044603,0.0002040335164489062,7.232091630945506e-05,0.0024730855624687607,2.9995632778547576e-06,1.9293505385070598e-10,0.014079842253786817,0.08449716316840318,0.6855673248153588,0.00015778678239896784,0.0010216251578376147,3.009149176820074e-08,1.2942658565499402e-07,8.543162462689193e-05,1.3420706168344966e-06,5.0345368170317455e-05,0.6082015180832874,3.760798458441585e-07,2.3835870245162245e-10,2.147362406599796e-05,0.03276917111882417,6.538467650008246e-05,1.9053790718385803e-05,0.00019786155632527946,2.3115955901815963e-14,2.1245801135027096e-12,8.071006266573684e-14,3.90445639663432e-08,0.19575142854699495,6.160199054201631e-05,0.00024368495871662847,1.0967815417885754e-08,9.726503996181393e-11,1.943058132534299e-09,1.0443033644983018e-07,9.827451309510753e-06,4.447031169960973e-09,3.711245620267559e-10,2.419950921661926e-07,7.80874482036409e-06,3.2867475424281846e-10,1.8244778465907165e-08,7.233131234096951e-06,1.112551629383288e-05,6.360800274226286e-05,1.5097398069232788e-13,5.688952887411715e-08,1.7156206523868413e-10,1.550404852229818e-15,1.6559112869589692e-07,3.949778984175447e-17,1.7234246217970535e-09,2.729561556858022e-09,3.8815376326745226e-14,4.125439522248758e-12,7.788553237385736e-13,4.78565704675216e-09,1.4622225543322296e-16,1.03850040537341e-16,3.2524194761690105e-11,2.863182704411865e-13,2.7671945650162093e-13,2.3942356799978472e-14,3.890240687558584e-14,5.510101149874493e-17,4.968718372678548e-05,2.5543338102010206e-14
5.5235850437322156e-05,1.0634364227896307,3.76,0.0,0.0013582455271313448,0.004442497050055716,0.9755013222189589,0.0002023901014192765,7.181659567063192e-05,0.0024641103608944227,2.9566309421330786e-06,1.895241494628275e-10,0.014033384531320199,0.08426947319756048,0.685882747124889,0.00015701065636603887,0.0010143675022258028,2.9879469420338584e-08,1.2855995042683222e-07,8.503296859125471e-05,1.335577320953273e-06,5.0021850772323055e-05,0.608413150127206,3.736654898079901e-07,2.36412080372065e-10,2.1352693908696377e-05,0.03266876882988856,6.496071930591354e-05,1.8920516401109694e-05,0.0001970106093248698,2.2705898394077537e-14,2.107599058437698e-12,7.924618033633255e-14,3.8462053341421614e-08,0.1957641020432225,6.114914688756927e-05,0.00024267769962573336,1.088768613573084e-08,9.62989206730045e-11,1.930218992596932e-09,1.0415282377319179e-07,9.76133599179272e-06,4.400558066951127e-09,3.6989102998916935e-10,2.393448264913881e-07,7.758716906428937e-06,3.264843835497615e-10,1.8093841843021037e-08,7.188947608965502e-06,1.1060061610749288e-05,6.305950917072142e-05,1.4756245363556931e-13,5.6794636656175086e-08,1.715663743257011e-10,1.5471423138522014e-15,1.6405439709738907e-07,3.92840157433875e-17,1.7077668005598234e-09,2.706020512169735e-09,3.810391637781275e-14,4.091265647162093e-12,7.682548803477591e-13,4.741959812133543e-09,1.4500513479094444e-16,1.0347833045267956e-16,3.229445245911667e-11,2.8451518236558147e-13,2.747699035903518e-13,2.3616845432878465e-14,3.8605648904326634e-14,5.469973472443834e-17,4.9435543847779084e-05,2.5380770129295677e-14
5.531740164185796e-05,1.063440044551828,3.76,0.0,0.001355506149933779,0.0043801563884924505,0.9754477421815834,0.00020076021368454187,7.131716194574827e-05,0.002455241097741912,2.9144964963854256e-06,1.8619025258050648e-10,0.013987224187373552,0.08404289081509356,0.6861967790375005,0.000156242957591872,0.0010071918833593043,2.967023139799566e-08,1.2770591549081083e-07,8.463939296955607e-05,1.3291880021882541e-06,4.9701951903553e-05,0.6086229159495682,3.7127615393743836e-07,2.344887811916289e-10,2.123297296946677e-05,0.03256923869524311,6.454160906490129e-05,1.8788909287105182e-05,0.00019616654668766766,2.2304877215430384e-14,2.0908563799114174e-12,7.781485921878118e-14,3.7892145358353543e-08,0.19577660355490983,6.070208664872132e-05,0.00024168108238886585,1.0808634390331306e-08,9.534684975785747e-11,1.9175435527802432e-09,1.0387659607912048e-07,9.696397538360585e-06,4.354980388862116e-09,3.6866474963668187e-10,2.3674412272211077e-07,7.709574294219302e-06,3.2431869050786323e-10,1.794501078478762e-08,7.145290496879491e-06,1.0995291684371491e-05,6.252128098389198e-05,1.442494419746917e-13,5.66993016671155e-08,1.7157063380045035e-10,1.54392863956594e-15,1.6254502817956675e-07,3.907214182880098e-17,1.6923844235533588e-09,2.6829201070672067e-09,3.740835108013277e-14,4.0576506710219416e-12,7.578688735391797e-13,4.699035156894581e-09,1.4380094000060263e-16,1.0310945345581362e-16,3.2067274598194526e-11,2.8273091063984934e-13,2.728420593272487e-13,2.3297915000185135e-14,3.831194661757013e-14,5.4303213635967694e-17,4.918559437301658e-05,2.5219996486217435e-14
5.539895284639377e-05,1.0634436351885335,3.76,0.0,0.0013528168219568827,0.004318947323223545,0.9753936673536597,0.0001991438250955102,7.082255982111985e-05,0.002446475778142591,2.8731422569893074e-06,1.8293127590631132e-10,0.013941359276035544,0.08381741408547651,0.6865094190790356,0.00015548354299048633,0.0010000971194070439,2.9463725112949124e-08,1.2686420384041205e-07,8.425079316245157e-05,1.322900214436129e-06,4.9385612855288825e-05,0.6088308416253754,3.689115002462476e-07,2.3258845384734547e-10,2.1114444271583584e-05,0.032470568955294744,6.412727269413257e-05,1.865894028558837e-05,0.00019532928252381044,2.1912659558672542e-14,2.0743472613048734e-12,7.641525608848318e-14,3.733451590409457e-08,0.1957889359865832,6.026070937372035e-05,0.00024069493989999592,1.0730641041830237e-08,9.440856881040564e-11,1.905029012636299e-09,1.0360165277711e-07,9.632606157055939e-06,4.3102744907124815e-09,3.674456901442721e-10,2.3419181794813685e-07,7.661294695332066e-06,3.2217730465044827e-10,1.7798247240985818e-08,7.1021505922664815e-06,1.093119703446917e-05,6.19930496612481e-05,1.4103152137466665e-13,5.660354250095249e-08,1.715748443723575e-10,1.5407629926782174e-15,1.6106233240198953e-07,3.8862146700725564e-17,1.6772706125033368e-09,2.6602488140281426e-09,3.672826794104218e-14,4.024581263550887e-12,7.476919671765864e-13,4.6568637063578445e-09,1.4260952223554207e-16,1.0274338036756099e-16,3.18426252114031e-11,2.809651813143171e-13,2.7093561965181094e-13,2.2985401779342298e-14,3.802126596310762e-14,5.391137373388873e-17,4.893732461906543e-05,2.5060988488898598e-14
5.548050405092957e-05,1.063447195206143,3.76,0.0,0.0013501764526912335,0.004258845478437034,0.975339118850442,0.0001975409035400158,7.033273462988369e-05,0.0024378124556001684,2.8325509893315213e-06,1.7974519844358427e-10,0.013895787837471958,0.0835930408813648,0.6868206661512618,0.00015473227277961667,0.0009930820522636129,2.9259899279289566e-08,1.260345456905545e-07,8.38670674229053e-05,1.3167115830171236e-06,4.907277621029599e-05,0.6090369527536095,3.665711961135054e-07,2.3071075299962354e-10,2.099709113953241e-05,0.03237274806054299,6.371763160888279e-05,1.8530580946712097e-05,0.00019449873251479343,2.1529019142517325e-14,2.058066987247599e-12,7.504655226649858e-14,3.6788849989349737e-08,0.19580110217991178,5.9824916709462485e-05,0.00023971910834945433,1.0653687414550208e-08,9.3483826118419e-11,1.892672623144578e-09,1.0332799299418189e-07,9.56993297915507e-06,4.266417471708373e-09,3.662338196844127e-10,2.316867813366152e-07,7.613856507029093e-06,3.200598619408023e-10,1.7653514103036685e-08,7.0595188044777596e-06,1.0867768337701074e-05,6.14745552483913e-05,1.3790531325544659e-13,5.6507377320240164e-08,1.7157900676779703e-10,1.5376445651527158e-15,1.5960564172108786e-07,3.8654009505090635e-17,1.662418690084103e-09,2.6379954738709613e-09,3.606326639430374e-14,3.992044427077881e-12,7.377189804198772e-13,4.6154266917519925e-09,1.4143073364409375e-16,1.0238008222377996e-16,3.162046885105844e-11,2.792177258046534e-13,2.6905028518657284e-13,2.2679146765259708e-14,3.773357305513457e-14,5.352414201605993e-17,4.8690723851213984e-05,2.4903718083339926e-14
